actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
261,PT04M35.00S,2022-10-28T02:56:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,27.54599211563732,15.931372549019606,1610612748,53,48,2022-10-28T02:56:15Z,2610000,170.0,206.0,1,left,MISS M. Strus 26' step back 3PT,[1629622],1610612748.0,MIA,step back,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
262,PT04M32.00S,2022-10-28T02:56:13.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,53,48,2022-10-28T02:56:15Z,2620000,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT04M23.00S,2022-10-28T02:56:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.5407358738502,59.068627450980394,1610612744,55,48,2022-10-28T02:56:27Z,2630000,45.0,27.0,1,right,D. Green driving Layup (8 PTS) (J. Poole 3 AST),"[203110, 1629673]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,,,,,8.0,J. Poole,1629673.0,3.0,,,,,,,,,,
265,PT04M09.00S,2022-10-28T02:56:36.1Z,2,REGULAR,3pt,Jump Shot,[],1629639,31.09395532194481,73.77450980392157,1610612748,55,48,2022-10-28T02:56:41Z,2650000,-119.0,240.0,1,left,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
266,PT04M07.00S,2022-10-28T02:56:38.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,55,48,2022-10-28T02:56:41Z,2660000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,265.0,,,,,,,,,,,,,,,,,
268,PT03M58.00S,2022-10-28T02:57:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.06636005256242,44.11764705882353,1610612744,57,48,2022-10-28T02:57:10Z,2680000,-29.0,22.0,1,right,J. Poole Layup (4 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,4.0,,,,,,,,,,,,,
269,PT03M46.00S,2022-10-28T02:57:17.5Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612748,57,48,2022-10-28T02:57:22Z,2690000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Butler 2 FT),"[203952, 202710]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Butler,202710.0,,
271,PT03M46.00S,2022-10-28T02:57:47.4Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,57,49,2022-10-28T02:57:47Z,2710000,,,0,,J. Butler Free Throw 1 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
272,PT03M46.00S,2022-10-28T02:57:48.6Z,2,REGULAR,substitution,out,[],1631107,,,1610612748,57,49,2022-10-28T02:57:56Z,2720000,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M46.00S,2022-10-28T02:57:48.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,57,49,2022-10-28T02:57:56Z,2730000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M46.00S,2022-10-28T02:57:48.6Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,57,49,2022-10-28T02:57:56Z,2740000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M46.00S,2022-10-28T02:57:48.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,57,49,2022-10-28T02:57:56Z,2750000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M46.00S,2022-10-28T02:58:10.8Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,57,50,2022-10-28T02:58:10Z,2760000,,,0,,J. Butler Free Throw 2 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
277,PT03M31.00S,2022-10-28T02:58:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.24901445466492,59.80392156862745,1610612744,57,50,2022-10-28T02:58:35Z,2770000,49.0,11.0,1,right,MISS D. Green driving Layup - blocked,"[203110, 1628389]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
278,PT03M31.00S,2022-10-28T02:58:30.6Z,2,REGULAR,block,,[],1628389,,,1610612744,57,50,2022-10-28T02:58:33Z,2780000,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT03M31.00S,2022-10-28T02:58:30.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,57,50,2022-10-28T02:58:35Z,2790000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,277.0,,,,,,,,,,,,,,,,,
282,PT03M27.00S,2022-10-28T02:59:13.3Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,57,50,2022-10-28T02:59:21Z,2820000,,,0,,D. Green bad pass out-of-bounds TURNOVER (3 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,,,203593.0,,,,,,
283,PT03M23.00S,2022-10-28T02:59:25.9Z,2,REGULAR,foul,personal,[],1629673,,,1610612748,57,50,2022-10-28T02:59:31Z,2830000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 202710]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,2534.0,2.0,0.0,Butler,202710.0,,
285,PT03M20.00S,2022-10-28T02:59:47.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,12.565703022339028,49.26470588235294,1610612748,57,50,2022-10-28T03:00:26Z,2850000,4.0,66.0,1,left,MISS T. Herro 6' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
286,PT03M17.00S,2022-10-28T02:59:50.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,57,50,2022-10-28T02:59:51Z,2860000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,285.0,3.0,3.0,0.0,,,,,,,,,,,,,,
287,PT03M13.00S,2022-10-28T02:59:54.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,72.48685939553219,82.35294117647058,1610612744,57,50,2022-10-28T03:01:25Z,2870000,162.0,206.0,1,right,MISS K. Thompson 26' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
288,PT03M10.00S,2022-10-28T02:59:57.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,57,50,2022-10-28T03:00:01Z,2880000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,287.0,,,,,,,,,,,,,,,,,
290,PT03M04.00S,2022-10-28T03:00:09.9Z,2,REGULAR,3pt,Jump Shot,[],1629639,26.10052562417871,11.029411764705882,1610612748,57,50,2022-10-28T03:00:16Z,2900000,195.0,193.0,1,left,MISS T. Herro 27' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
291,PT03M00.00S,2022-10-28T03:00:13.9Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,57,50,2022-10-28T03:00:16Z,2910000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,290.0,1.0,1.0,0.0,,,,,,,,,,,,,,
292,PT02M46.00S,2022-10-28T03:00:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.40932982917214,58.82352941176471,1610612744,59,50,2022-10-28T03:02:02Z,2920000,44.0,28.0,1,right,S. Curry driving finger roll Layup (12 PTS) (J. Poole 4 AST),"[201939, 1629673]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.24,Made,,,,,12.0,J. Poole,1629673.0,4.0,,,,,,,,,,
294,PT02M30.00S,2022-10-28T03:00:43.1Z,2,REGULAR,2pt,Jump Shot,[],1629639,5.863994743758213,17.401960784313726,1610612748,59,50,2022-10-28T03:00:52Z,2940000,163.0,3.0,1,left,MISS T. Herro 16' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,16.3,Missed,,,,,,,,,,,,,,,,,,
295,PT02M26.00S,2022-10-28T03:00:47.1Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,59,50,2022-10-28T03:00:52Z,2950000,,,0,,B. Adebayo REBOUND (Off:4 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right,,,294.0,5.0,1.0,4.0,,,,,,,,,,,,,,
296,PT02M26.00S,2022-10-28T03:00:51.2Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,59,50,2022-10-28T03:00:58Z,2960000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,1201.0,,,,,,
297,PT02M14.00S,2022-10-28T03:01:19.2Z,2,REGULAR,foul,personal,['2freethrow'],202710,,,1610612744,59,50,2022-10-28T03:01:27Z,2970000,,,0,,J. Butler shooting personal FOUL (1 PF) (Thompson 2 FT),"[202710, 202691]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Thompson,202691.0,,
299,PT02M14.00S,2022-10-28T03:01:42.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202691,,,1610612744,60,50,2022-10-28T03:01:42Z,2990000,,,0,,K. Thompson Free Throw 1 of 2 (6 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
300,PT02M14.00S,2022-10-28T03:01:59.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202691,,,1610612744,61,50,2022-10-28T03:01:59Z,3000000,,,0,,K. Thompson Free Throw 2 of 2 (7 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
301,PT01M56.00S,2022-10-28T03:02:19.0Z,2,REGULAR,2pt,Jump Shot,[],202710,6.783837056504599,32.1078431372549,1610612748,61,50,2022-10-28T03:03:30Z,3010000,89.0,11.0,1,left,MISS J. Butler 9' driving floating bank Shot,[202710],1610612748.0,MIA,driving floating bank,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,9.02,Missed,,,,,,,,,,,,,,,,,,
302,PT01M54.00S,2022-10-28T03:02:21.0Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,61,50,2022-10-28T03:02:25Z,3020000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,,,
303,PT01M50.00S,2022-10-28T03:02:25.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,94.56307490144546,96.81372549019608,1610612744,61,50,2022-10-28T03:04:03Z,3030000,234.0,-1.0,1,right,MISS S. Curry running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
304,PT01M45.00S,2022-10-28T03:02:30.4Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,61,50,2022-10-28T03:02:30Z,3040000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,303.0,5.0,3.0,2.0,,,,,,,,,,,,,,
305,PT01M45.00S,2022-10-28T03:02:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.40999984741211,50.0,1610612744,63,50,2022-10-28T03:02:30Z,3050000,0.0,0.0,1,right,A. Wiggins putback Layup (16 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,16.0,,,,,,,,,,,,,
306,PT01M23.00S,2022-10-28T03:02:50.9Z,2,REGULAR,3pt,Jump Shot,[],200768,30.699737187910642,22.794117647058822,1610612748,63,50,2022-10-28T03:02:55Z,3060000,136.0,236.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,27.25,Missed,,,,,,,,,,,,,,,,,,
307,PT01M21.00S,2022-10-28T03:02:52.9Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,63,50,2022-10-28T03:02:55Z,3070000,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,306.0,3.0,2.0,1.0,,,,,,,,,,,,,,
308,PT01M12.00S,2022-10-28T03:03:02.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202710,30.831143232588698,27.450980392156865,1610612748,63,53,2022-10-28T03:03:09Z,3080000,113.0,237.0,1,left,J. Butler 26' 3PT  (17 PTS) (K. Lowry 4 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,26.27,Made,,,,,17.0,K. Lowry,200768.0,4.0,,,,,,,,,,
310,PT00M57.20S,2022-10-28T03:03:17.6Z,2,REGULAR,3pt,Jump Shot,[],203952,71.56701708278581,18.627450980392158,1610612744,63,53,2022-10-28T03:03:24Z,3100000,-157.0,215.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
311,PT00M56.90S,2022-10-28T03:03:17.9Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,63,53,2022-10-28T03:03:36Z,3110000,,,0,,A. Wiggins REBOUND (Off:3 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,310.0,6.0,3.0,3.0,,,,,,,,,,,,,,
312,PT00M51.80S,2022-10-28T03:03:24.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,74.45795006570303,85.04901960784314,1610612744,63,53,2022-10-28T03:03:29Z,3120000,175.0,188.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
313,PT00M49.20S,2022-10-28T03:03:26.6Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,63,53,2022-10-28T03:03:26Z,3130000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,312.0,2.0,2.0,0.0,,,,,,,,,,,,,,
314,PT00M45.40S,2022-10-28T03:03:30.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,18.610381077529567,4.411764705882353,1610612748,63,56,2022-10-28T03:05:27Z,3140000,228.0,122.0,1,left,K. Lowry 25' 3PT running (5 PTS) (T. Herro 1 AST),"[200768, 1629639]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,25.87,Made,,,,,5.0,T. Herro,1629639.0,1.0,,,,,,,,,,
316,PT00M35.50S,2022-10-28T03:03:45.3Z,2,REGULAR,3pt,Jump Shot,[],202691,71.96123521681997,15.686274509803921,1610612744,63,56,2022-10-28T03:03:49Z,3160000,-172.0,211.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
317,PT00M32.60S,2022-10-28T03:03:48.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,63,56,2022-10-28T03:03:49Z,3170000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,316.0,3.0,3.0,0.0,,,,,,,,,,,,,,
318,PT00M29.10S,2022-10-28T03:03:52.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,6.1268068331143235,37.5,1610612748,63,58,2022-10-28T03:07:35Z,3180000,62.0,5.0,1,left,J. Butler 6' running Layup (19 PTS) (K. Lowry 5 AST),"[202710, 200768]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,19.0,K. Lowry,200768.0,5.0,,,,,,,,,,
320,PT00M29.10S,2022-10-28T03:03:56.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203952,,,1610612748,63,58,2022-10-28T03:04:05Z,3200000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Butler 1 FT),"[203952, 202710]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2534.0,2.0,0.0,Butler,202710.0,,
322,PT00M29.10S,2022-10-28T03:04:24.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202710,,,1610612748,63,59,2022-10-28T03:04:24Z,3220000,,,0,,J. Butler Free Throw 1 of 1 (20 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
323,PT00M08.20S,2022-10-28T03:04:47.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.06636005256242,44.36274509803921,1610612744,63,59,2022-10-28T03:04:51Z,3230000,-28.0,22.0,1,right,MISS D. Green Layup,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
325,PT00M05.60S,2022-10-28T03:04:49.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,63,59,2022-10-28T03:04:51Z,3250000,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,323.0,4.0,3.0,1.0,,,,,,,,,,,,,,
326,PT00M00.80S,2022-10-28T03:04:55.0Z,2,REGULAR,3pt,Jump Shot,[],202710,19.92444152431012,5.392156862745098,1610612748,63,59,2022-10-28T03:10:17Z,3260000,223.0,135.0,1,left,MISS J. Butler 26' step back 3PT,[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
327,PT00M00.10S,2022-10-28T03:04:55.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,63,59,2022-10-28T03:05:26Z,3270000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,326.0,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2022-10-28T03:05:01.3Z,2,REGULAR,period,end,[],0,,,1610612748,63,59,2022-10-28T03:05:01Z,3280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-10-28T03:19:20.5Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612748,63,59,2022-10-28T03:20:08Z,3290000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-10-28T03:19:20.5Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612748,63,59,2022-10-28T03:20:08Z,3300000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-10-28T03:20:28.7Z,3,REGULAR,period,start,[],0,,,1610612744,63,59,2022-10-28T03:20:28Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M48.00S,2022-10-28T03:20:39.7Z,3,REGULAR,3pt,Jump Shot,[],201939,23.209592641261498,8.088235294117647,1610612744,63,59,2022-10-28T03:20:44Z,3320000,210.0,166.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
333,PT11M44.00S,2022-10-28T03:20:43.7Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,63,59,2022-10-28T03:20:44Z,3330000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,332.0,4.0,4.0,0.0,,,,,,,,,,,,,,
334,PT11M32.00S,2022-10-28T03:20:54.9Z,3,REGULAR,3pt,Jump Shot,[],200768,67.09921156373193,29.166666666666668,1610612748,63,62,2022-10-28T03:21:00Z,3340000,-104.0,257.0,1,right,K. Lowry 27' 3PT pullup (8 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,27.71,Made,,,,,8.0,,,,,,,,,,,,,
335,PT11M20.00S,2022-10-28T03:21:07.0Z,3,REGULAR,3pt,Jump Shot,[],202691,26.10052562417871,85.29411764705883,1610612744,63,62,2022-10-28T03:21:13Z,3350000,-176.0,193.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
336,PT11M20.00S,2022-10-28T03:21:07.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,63,62,2022-10-28T03:21:13Z,3360000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,335.0,,,,,,,,,,,,,,,,,
338,PT11M04.00S,2022-10-28T03:21:34.6Z,3,REGULAR,3pt,Jump Shot,[],1628997,76.03482260183968,89.2156862745098,1610612748,63,62,2022-10-28T03:22:17Z,3380000,196.0,173.0,1,right,MISS C. Martin 26' step back 3PT,[1628997],1610612748.0,MIA,step back,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
339,PT11M01.00S,2022-10-28T03:21:37.6Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,63,62,2022-10-28T03:21:39Z,3390000,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,338.0,3.0,2.0,1.0,,,,,,,,,,,,,,
340,PT10M56.00S,2022-10-28T03:21:42.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203952,4.418528252299605,20.833333333333336,1610612744,65,62,2022-10-28T03:22:52Z,3400000,146.0,-11.0,1,left,A. Wiggins 14' running pullup Jump Shot (18 PTS) (S. Curry 4 AST),"[203952, 201939]",1610612744.0,GSW,running pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,14.62,Made,,,,,18.0,S. Curry,201939.0,4.0,,,,,,,,,,
342,PT10M40.00S,2022-10-28T03:21:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,90.48948751642575,34.068627450980394,1610612748,65,64,2022-10-28T03:22:07Z,3420000,-80.0,37.0,1,right,B. Adebayo 8' alley-oop Layup (12 PTS) (K. Lowry 6 AST),"[1628389, 200768]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,8.78,Made,,,,,12.0,K. Lowry,200768.0,6.0,,,,,,,,,,
344,PT10M28.00S,2022-10-28T03:22:13.7Z,3,REGULAR,foul,personal,[],1628997,,,1610612744,65,64,2022-10-28T04:19:12Z,3440000,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 201939]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Curry,201939.0,,
346,PT10M23.00S,2022-10-28T03:22:40.8Z,3,REGULAR,3pt,Jump Shot,[],202691,31.750985545335087,72.30392156862744,1610612744,68,64,2022-10-28T03:22:45Z,3460000,-112.0,246.0,1,left,K. Thompson 27' 3PT  (10 PTS) (S. Curry 5 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.01,Made,,,,,10.0,S. Curry,201939.0,5.0,,,,,,,,,,
348,PT10M12.00S,2022-10-28T03:22:51.2Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,68,64,2022-10-28T03:22:54Z,3480000,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 201939]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,Curry,201939.0,,,,,,,
349,PT10M12.00S,2022-10-28T03:22:51.2Z,3,REGULAR,steal,,[],201939,,,1610612744,68,64,2022-10-28T03:22:52Z,3490000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
