actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
451,PT05M34.00S,2022-12-03T04:42:02.9Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,81,63,2022-12-03T04:42:06Z,4460000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,450.0,6.0,6.0,0.0,,,,,,,,
452,PT05M31.00S,2022-12-03T04:42:06.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,67.88764783180025,11.029411764705882,1610612744,81,63,2022-12-03T04:42:44Z,4470000,False,-195.0,249.0,1,right,MISS S. Curry 31' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,31.65,Missed,,,,,,,,,,,,,,,,,,
453,PT05M27.00S,2022-12-03T04:42:11.0Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,81,63,2022-12-03T04:42:11Z,4480000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,452.0,2.0,1.0,1.0,,,,,,,,
454,PT05M27.00S,2022-12-03T04:42:16.1Z,3,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,81,63,2022-12-03T04:42:45Z,4490000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,202037.0,,,,,,,,,2.0,,,,,,,
455,PT05M27.00S,2022-12-03T04:42:21.6Z,3,REGULAR,substitution,out,[],1626172,,,1610612741,81,63,2022-12-03T04:42:38Z,4500000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M27.00S,2022-12-03T04:42:21.6Z,3,REGULAR,substitution,out,[],203952,,,1610612741,81,63,2022-12-03T04:42:38Z,4510000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M27.00S,2022-12-03T04:42:21.6Z,3,REGULAR,substitution,out,[],201942,,,1610612741,81,63,2022-12-03T04:42:38Z,4520000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M27.00S,2022-12-03T04:42:21.6Z,3,REGULAR,substitution,in,[],1629673,,,1610612741,81,63,2022-12-03T04:42:38Z,4530000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M27.00S,2022-12-03T04:42:21.6Z,3,REGULAR,substitution,in,[],203210,,,1610612741,81,63,2022-12-03T04:42:38Z,4540000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M27.00S,2022-12-03T04:42:21.6Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,81,63,2022-12-03T04:42:38Z,4550000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M09.00S,2022-12-03T04:42:46.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,14.14257555847569,46.568627450980394,1610612741,81,65,2022-12-03T04:43:18Z,4560000,False,17.0,80.0,1,left,N. Vucevic 8' Hook (19 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,8.22,Made,19.0,,,,,,,,,,,A. Dosunmu,1630245.0,3.0,,,,
463,PT04M51.00S,2022-12-03T04:43:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.19776609724047,45.09803921568628,1610612744,83,65,2022-12-03T04:43:09Z,4580000,False,-25.0,21.0,1,right,J. Poole cutting Layup (18 PTS) (D. Green 8 AST),"[1629673, 203110]",1610612744.0,GSW,cutting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.21,Made,18.0,,,,,,,,,,,D. Green,203110.0,8.0,,,,
465,PT04M36.00S,2022-12-03T04:43:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,8.886333771353483,41.17647058823529,1610612741,83,65,2022-12-03T04:43:25Z,4600000,False,44.0,31.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
467,PT04M33.00S,2022-12-03T04:43:22.8Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,83,65,2022-12-03T04:43:25Z,4620000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,465.0,5.0,4.0,1.0,,,,,,,,
468,PT04M33.00S,2022-12-03T04:43:23.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,5.590000152587891,50.0,1610612741,83,67,2022-12-03T04:43:23Z,4630000,False,0.0,0.0,1,left,Z. LaVine tip Layup (15 PTS),[203897],1610612741.0,CHI,tip,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,0.0,Made,15.0,,,,,,,,,,,,,,,,,
469,PT04M27.00S,2022-12-03T04:43:29.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,94.56307490144546,4.6568627450980395,1610612744,86,67,2022-12-03T04:43:34Z,4640000,False,-227.0,-1.0,1,right,J. Poole 3PT  (21 PTS) (K. Thompson 5 AST),"[1629673, 202691]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,22.67,Made,21.0,,,,,,,,,,,K. Thompson,202691.0,5.0,,,,
471,PT04M15.00S,2022-12-03T04:43:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,11.645860709592641,47.30392156862745,1610612741,86,69,2022-12-03T04:43:44Z,4660000,False,13.0,57.0,1,left,A. Dosunmu driving Layup (9 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,9.0,,,,,,,,,,,C. White,1629632.0,1.0,,,,
473,PT04M03.00S,2022-12-03T04:43:54.7Z,3,REGULAR,foul,personal,[],203897,,,1610612744,86,69,2022-12-03T04:44:02Z,4680000,False,,,0,,Z. LaVine personal FOUL (5 PF),"[203897, 203110]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,1627541.0,5.0,0.0,Green,203110.0,,,,,,,,,,,,
475,PT04M03.00S,2022-12-03T04:44:01.1Z,3,REGULAR,substitution,out,[],203110,,,1610612744,86,69,2022-12-03T04:44:08Z,4700000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M03.00S,2022-12-03T04:44:01.1Z,3,REGULAR,substitution,out,[],203897,,,1610612744,86,69,2022-12-03T04:44:08Z,4710000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M03.00S,2022-12-03T04:44:01.1Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,86,69,2022-12-03T04:44:08Z,4720000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M03.00S,2022-12-03T04:44:01.1Z,3,REGULAR,substitution,in,[],201942,,,1610612744,86,69,2022-12-03T04:44:08Z,4730000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M51.00S,2022-12-03T04:44:28.1Z,3,REGULAR,3pt,Jump Shot,[],203210,94.69448094612353,96.32352941176471,1610612744,86,69,2022-12-03T04:44:32Z,4740000,False,232.0,-3.0,1,right,MISS J. Green 3PT,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
480,PT03M47.00S,2022-12-03T04:44:32.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,86,69,2022-12-03T04:44:32Z,4750000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,,,,,,479.0,7.0,7.0,0.0,,,,,,,,
481,PT03M36.00S,2022-12-03T04:44:43.2Z,3,REGULAR,2pt,Jump Shot,[],201942,5.206964520367937,67.15686274509804,1610612741,86,71,2022-12-03T04:44:47Z,4760000,False,-86.0,-4.0,1,left,D. DeRozan 8' turnaround Jump Shot (9 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,8.59,Made,9.0,,,,,,,,,,,,,,,,,
482,PT03M36.00S,2022-12-03T04:44:48.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,86,71,2022-12-03T04:44:48Z,4770000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M36.00S,2022-12-03T04:46:58.6Z,3,REGULAR,substitution,out,[],202696,,,1610612744,86,71,2022-12-03T04:47:52Z,4790000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M36.00S,2022-12-03T04:46:58.6Z,3,REGULAR,substitution,in,[],1627884,,,1610612744,86,71,2022-12-03T04:47:52Z,4800000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M21.00S,2022-12-03T04:48:24.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,65.25952693823915,35.53921568627451,1610612744,89,71,2022-12-03T04:48:30Z,4810000,False,-72.0,274.0,1,right,J. Poole 28' 3PT step back (24 PTS) (K. Thompson 6 AST),"[1629673, 202691]",1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,28.35,Made,24.0,,,,,,,,,,,K. Thompson,202691.0,6.0,,,,
488,PT03M06.00S,2022-12-03T04:48:44.2Z,3,REGULAR,turnover,out-of-bounds,[],1627884,,,1610612741,89,71,2022-12-03T04:48:54Z,4830000,False,,,0,,D. Jones Jr. bad pass out-of-bounds TURNOVER (1 TO),[1627884],1610612741.0,CHI,bad pass,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,2715.0,,,,,,,,,1.0,,,,,,,
489,PT03M06.00S,2022-12-03T04:48:54.5Z,3,REGULAR,substitution,out,[],202691,,,1610612744,89,71,2022-12-03T04:48:56Z,4840000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M06.00S,2022-12-03T04:48:54.5Z,3,REGULAR,substitution,in,[],1628978,,,1610612744,89,71,2022-12-03T04:48:56Z,4850000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M58.00S,2022-12-03T04:49:28.2Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,89,71,2022-12-03T04:49:33Z,4860000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (3 TO),[1629673],1610612744.0,GSW,lost ball,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,1627541.0,,,,,,,,,3.0,,,,,,,
492,PT02M58.00S,2022-12-03T04:49:31.8Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,89,71,2022-12-03T04:49:36Z,4870000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M58.00S,2022-12-03T04:49:31.8Z,3,REGULAR,substitution,in,[],201609,,,1610612741,89,71,2022-12-03T04:49:36Z,4880000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M50.00S,2022-12-03T04:49:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627884,6.1268068331143235,57.59803921568627,1610612741,89,73,2022-12-03T04:49:57Z,4890000,False,-38.0,5.0,1,left,D. Jones Jr. cutting Layup (4 PTS) (G. Dragic 3 AST),"[1627884, 201609]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.83,Made,4.0,,,,,,,,,,,G. Dragic,201609.0,3.0,,,,
496,PT02M37.00S,2022-12-03T04:50:05.6Z,3,REGULAR,2pt,Jump Shot,[],201939,89.56964520367937,72.79411764705883,1610612744,89,73,2022-12-03T04:50:13Z,4910000,False,114.0,46.0,1,right,MISS S. Curry 12' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,12.27,Missed,,,,,,,,,,,,,,,,,,
497,PT02M32.00S,2022-12-03T04:50:10.6Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,89,73,2022-12-03T04:54:19Z,4920000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,496.0,3.0,3.0,0.0,,,,,,,,
498,PT02M30.00S,2022-12-03T04:50:12.6Z,3,REGULAR,turnover,lost ball,[],1627884,,,1610612741,89,73,2022-12-03T04:50:15Z,4930000,False,,,0,,D. Jones Jr. lost ball TURNOVER (2 TO),"[1627884, 1629673]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,Poole,1629673.0,,
499,PT02M30.00S,2022-12-03T04:50:12.6Z,3,REGULAR,steal,,[],1629673,,,1610612744,89,73,2022-12-03T04:50:14Z,4940000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT02M26.00S,2022-12-03T04:50:17.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628978,96.5341655716163,5.392156862745098,1610612744,89,73,2022-12-03T04:50:23Z,4950000,False,-223.0,-20.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.39,Missed,,,,,,,,,,,,,,,,,,
501,PT02M22.00S,2022-12-03T04:50:21.5Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,89,73,2022-12-03T04:50:23Z,4960000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,,,,,,,500.0,4.0,4.0,0.0,,,,,,,,
502,PT02M13.00S,2022-12-03T04:50:30.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,12.040078843626807,38.970588235294116,1610612741,89,75,2022-12-03T04:50:42Z,4970000,False,55.0,61.0,1,left,D. DeRozan 8' turnaround bank Jump Shot (11 PTS),[201942],1610612741.0,CHI,turnaround bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,8.2,Made,11.0,,,,,,,,,,,,,,,,,
503,PT02M13.00S,2022-12-03T04:50:33.5Z,3,REGULAR,foul,personal,['1freethrow'],201939,,,1610612741,89,75,2022-12-03T04:50:43Z,4980000,False,,,0,,S. Curry shooting personal FOUL (4 PF) (DeRozan 1 FT),"[201939, 201942]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,1627541.0,4.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
505,PT02M13.00S,2022-12-03T04:50:56.5Z,3,REGULAR,substitution,out,[],201939,,,1610612741,89,75,2022-12-03T04:51:43Z,5000000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M13.00S,2022-12-03T04:50:56.5Z,3,REGULAR,substitution,in,[],1630237,,,1610612741,89,75,2022-12-03T04:51:43Z,5010000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M13.00S,2022-12-03T04:51:08.5Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,89,76,2022-12-03T04:51:08Z,5020000,False,,,0,,D. DeRozan Free Throw 1 of 1 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
508,PT02M02.00S,2022-12-03T04:51:23.8Z,3,REGULAR,foul,personal,[],1627884,,,1610612744,89,76,2022-12-03T04:51:43Z,5030000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1629673]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Left Center,,,,2715.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,
510,PT01M50.00S,2022-12-03T04:51:57.6Z,3,REGULAR,3pt,Jump Shot,[],1629673,59.740473061760845,47.549019607843135,1610612744,92,76,2022-12-03T04:52:02Z,5050000,False,-12.0,326.0,1,right,J. Poole 32' 3PT  (27 PTS) (D. DiVincenzo 2 AST),"[1629673, 1628978]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,32.61,Made,27.0,,,,,,,,,,,D. DiVincenzo,1628978.0,2.0,,,,
512,PT01M37.00S,2022-12-03T04:52:12.4Z,3,REGULAR,foul,personal,[],1629673,,,1610612741,92,76,2022-12-03T04:52:20Z,5070000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 201942]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,,,202037.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
514,PT01M30.00S,2022-12-03T04:52:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,9.543363994743759,49.26470588235294,1610612741,92,78,2022-12-03T04:52:44Z,5090000,False,4.0,37.0,1,left,D. DeRozan driving finger roll Layup (14 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.74,Made,14.0,,,,,,,,,,,,,,,,,
515,PT01M14.00S,2022-12-03T04:52:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.19776609724047,45.09803921568628,1610612744,94,78,2022-12-03T04:53:01Z,5100000,False,-25.0,21.0,1,right,J. Poole driving finger roll Layup (29 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.21,Made,29.0,,,,,,,,,,,,,,,,,
516,PT01M02.00S,2022-12-03T04:53:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,8.754927726675426,41.17647058823529,1610612741,94,78,2022-12-03T04:53:14Z,5110000,False,44.0,30.0,1,left,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
517,PT01M00.00S,2022-12-03T04:53:09.7Z,3,REGULAR,rebound,defensive,[],1630237,,,1610612744,94,78,2022-12-03T04:53:14Z,5120000,False,,,0,,A. Lamb REBOUND (Off:0 Def:3),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,516.0,3.0,3.0,0.0,,,,,,,,
518,PT00M50.00S,2022-12-03T04:53:25.8Z,3,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612744,94,78,2022-12-03T04:53:32Z,5130000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (2 TO),[1628978],1610612744.0,GSW,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,2715.0,,,,,,,,,2.0,,,,,,,
519,PT00M40.50S,2022-12-03T04:53:46.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612741,94,78,2022-12-03T04:53:52Z,5140000,False,,,0,,J. Green shooting personal FOUL (2 PF) (DeRozan 2 FT),"[203210, 201942]",1610612744.0,GSW,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,2715.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
521,PT00M40.50S,2022-12-03T04:54:11.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,94,79,2022-12-03T04:54:11Z,5160000,False,,,0,,D. DeRozan Free Throw 1 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
522,PT00M40.50S,2022-12-03T04:54:24.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,94,80,2022-12-03T04:54:24Z,5170000,False,,,0,,D. DeRozan Free Throw 2 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
523,PT00M26.30S,2022-12-03T04:54:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,87.99277266754271,40.44117647058824,1610612744,94,80,2022-12-03T04:56:32Z,5180000,False,-48.0,60.0,1,right,MISS J. Kuminga 7' driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,,,
524,PT00M25.00S,2022-12-03T04:54:42.7Z,3,REGULAR,rebound,offensive,[],203210,,,1610612744,94,80,2022-12-03T04:56:32Z,5190000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,523.0,1.0,0.0,1.0,,,,,,,,
525,PT00M25.00S,2022-12-03T04:54:44.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,94.40999984741211,50.0,1610612744,96,80,2022-12-03T04:54:44Z,5200000,False,0.0,0.0,1,right,J. Green tip Layup (2 PTS),[203210],1610612744.0,GSW,tip,,,Green,J. Green,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
526,PT00M05.60S,2022-12-03T04:55:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,7.440867279894875,62.254901960784316,1610612741,96,82,2022-12-03T04:55:20Z,5210000,False,-61.0,17.0,1,left,G. Dragic 6' driving floating Jump Shot (4 PTS),[201609],1610612741.0,CHI,driving floating,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,4.0,,,,,,,,,,,,,,,,,
527,PT00M00.50S,2022-12-03T04:55:15.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,45.28580814717477,76.22549019607843,1610612744,96,82,2022-12-03T04:55:24Z,5220000,False,131.0,462.0,1,right,MISS J. Poole 48' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,48.0,Missed,,,,,,,,,,,,,,,,,,
528,PT00M00.50S,2022-12-03T04:55:15.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,96,82,2022-12-03T04:55:24Z,5230000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,527.0,,,,,,,,,,,
529,PT00M00.00S,2022-12-03T04:55:20.9Z,3,REGULAR,period,end,[],0,,,1610612744,96,82,2022-12-03T04:55:20Z,5240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-12-03T04:57:27.8Z,4,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,96,82,2022-12-03T04:58:18Z,5250000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-12-03T04:57:27.8Z,4,REGULAR,substitution,out,['startperiod'],203210,,,1610612744,96,82,2022-12-03T04:58:18Z,5260000,False,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-12-03T04:57:27.8Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,96,82,2022-12-03T04:58:18Z,5270000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-12-03T04:57:27.8Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,96,82,2022-12-03T04:58:18Z,5280000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-12-03T04:58:55.3Z,4,REGULAR,period,start,[],0,,,1610612744,96,82,2022-12-03T04:58:55Z,5290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M45.00S,2022-12-03T04:59:10.0Z,4,REGULAR,3pt,Jump Shot,[],1630237,76.03482260183968,10.294117647058822,1610612744,99,82,2022-12-03T04:59:18Z,5300000,False,-199.0,173.0,1,right,A. Lamb 26' 3PT  (3 PTS) (D. Green 9 AST),"[1630237, 203110]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,26.32,Made,3.0,,,,,,,,,,,D. Green,203110.0,9.0,,,,
