actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
425,PT06M25.00S,2023-12-07T02:07:37.5Z,3,REGULAR,substitution,in,[],203992,,,1610612751,69,65,2023-12-07T02:07:44Z,4150000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M25.00S,2023-12-07T02:07:37.5Z,3,REGULAR,substitution,in,[],1628372,,,1610612751,69,65,2023-12-07T02:07:44Z,4160000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M25.00S,2023-12-07T02:08:02.3Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,69,66,2023-12-07T02:08:02Z,4170000,False,,,0,,M. Bridges Free Throw 2 of 2 (18 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,Made,,18.0,,,,,,,,
428,PT06M11.00S,2023-12-07T02:08:17.5Z,3,REGULAR,3pt,Jump Shot,[],203992,69.59592641261499,75.73529411764706,1610612737,72,66,2023-12-07T02:08:23Z,4180000,False,129.0,233.0,1,right,B. Bogdanovic 26' 3PT  (11 PTS) (D. Murray 8 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.64,Made,,11.0,D. Murray,1627749.0,8.0,,,,,
430,PT05M52.00S,2023-12-07T02:08:36.7Z,3,REGULAR,2pt,Jump Shot,[],1628969,15.719448094612352,69.6078431372549,1610612751,72,68,2023-12-07T02:08:59Z,4200000,False,-98.0,95.0,1,left,M. Bridges 13' fadeaway Jump Shot (20 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,13.67,Made,,20.0,,,,,,,,
431,PT05M41.00S,2023-12-07T02:08:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.46057818659659,51.225490196078425,1610612737,72,68,2023-12-07T02:08:56Z,4210000,False,6.0,18.0,1,right,MISS O. Okongwu cutting Layup,[1630168],1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,1.94,Missed,,,,,,,,,,
432,PT05M39.00S,2023-12-07T02:08:49.1Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,72,68,2023-12-07T02:08:56Z,4220000,False,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,431.0,,,,,9.0,7.0,2.0,,
433,PT05M34.00S,2023-12-07T02:08:54.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,5.863994743758213,49.754901960784316,1610612751,72,70,2023-12-07T02:10:07Z,4230000,False,1.0,3.0,1,left,M. Bridges running reverse Layup (22 PTS) (N. Claxton 4 AST),"[1628969, 1629651]",1610612751.0,BKN,running reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,0.29,Made,,22.0,N. Claxton,1629651.0,4.0,,,,,
435,PT05M34.00S,2023-12-07T02:08:58.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,72,70,2023-12-07T02:08:58Z,4250000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M34.00S,2023-12-07T02:11:24.6Z,3,REGULAR,substitution,out,[],1630180,,,1610612737,72,70,2023-12-07T02:11:51Z,4260000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M34.00S,2023-12-07T02:11:24.6Z,3,REGULAR,substitution,out,[],1629651,,,1610612737,72,70,2023-12-07T02:11:51Z,4270000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M34.00S,2023-12-07T02:11:24.6Z,3,REGULAR,substitution,in,[],1629726,,,1610612737,72,70,2023-12-07T02:11:51Z,4280000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M34.00S,2023-12-07T02:11:24.6Z,3,REGULAR,substitution,in,[],1630549,,,1610612737,72,70,2023-12-07T02:11:51Z,4290000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M16.00S,2023-12-07T02:12:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.72339027595268,52.20588235294118,1610612737,72,70,2023-12-07T02:12:17Z,4300000,False,11.0,16.0,1,right,MISS B. Bogdanovic driving Layup - blocked,"[203992, 1630549]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,1.93,Missed,,,,,,,,,Sharpe,1630549.0
441,PT05M16.00S,2023-12-07T02:12:12.9Z,3,REGULAR,block,,[],1630549,,,1610612737,72,70,2023-12-07T02:12:15Z,4310000,False,,,0,,D. Sharpe BLOCK (2 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT05M13.00S,2023-12-07T02:12:15.9Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,72,70,2023-12-07T02:12:17Z,4320000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,440.0,,,,,6.0,3.0,3.0,,
513,PT05M09.00S,2023-12-07T02:12:31.0Z,3,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612751,72,70,2023-12-07T02:28:15Z,4335000,False,,,0,,C. Thomas step out-of-bounds TURNOVER (5 TO),[1630560],1610612751.0,BKN,step,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,203591.0,,,,,5.0,,,,,,,,,,,,,,
445,PT04M40.00S,2023-12-07T02:12:49.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203992,95.48291721419186,3.9215686274509802,1610612737,72,70,2023-12-07T02:27:45Z,4350000,False,-230.0,-10.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,,,23.06,Missed,,,,,,,,,,
446,PT04M38.00S,2023-12-07T02:12:51.1Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,72,70,2023-12-07T02:12:53Z,4360000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,,,,,,445.0,,,,,7.0,4.0,3.0,,
447,PT04M34.00S,2023-12-07T02:12:59.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612751,72,70,2023-12-07T02:13:23Z,4370000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1629726, 1630549]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
449,PT04M34.00S,2023-12-07T02:13:26.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630549,,,1610612751,72,71,2023-12-07T02:13:26Z,4390000,False,,,0,,D. Sharpe Free Throw 1 of 2 (6 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,Made,,6.0,,,,,,,,
450,PT04M34.00S,2023-12-07T02:13:26.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630549,,,1610612751,72,71,2023-12-07T02:13:44Z,4400000,False,,,0,,MISS D. Sharpe Free Throw 2 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
451,PT04M32.00S,2023-12-07T02:13:28.9Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612737,72,71,2023-12-07T02:13:44Z,4410000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,450.0,,,,,1.0,1.0,0.0,,
452,PT04M16.00S,2023-12-07T02:13:59.0Z,3,REGULAR,3pt,Jump Shot,[],1627749,67.36202365308804,45.588235294117645,1610612737,72,71,2023-12-07T02:14:05Z,4420000,False,-22.0,254.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,25.53,Missed,,,,,,,,,,
453,PT04M13.00S,2023-12-07T02:14:02.0Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,72,71,2023-12-07T02:14:05Z,4430000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,452.0,,,,,5.0,3.0,2.0,,
454,PT04M12.00S,2023-12-07T02:14:03.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203992,73.01248357424441,17.15686274509804,1610612737,75,71,2023-12-07T02:14:09Z,4440000,False,-164.0,201.0,1,right,B. Bogdanovic 25' 3PT  (14 PTS) (O. Okongwu 2 AST),"[203992, 1630168]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.97,Made,,14.0,O. Okongwu,1630168.0,2.0,,,,,
456,PT03M55.00S,2023-12-07T02:14:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,6.1268068331143235,51.470588235294116,1610612751,75,73,2023-12-07T02:14:27Z,4460000,False,-7.0,5.0,1,left,D. Smith Jr. driving Layup (10 PTS),[1628372],1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,0.9,Made,,10.0,,,,,,,,
457,PT03M55.00S,2023-12-07T02:14:30.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629726,,,1610612751,75,73,2023-12-07T02:14:50Z,4470000,False,,,0,,G. Mathews shooting personal FOUL (3 PF) (Smith Jr. 1 FT),"[1629726, 1628372]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,203592.0,3.0,0.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,
459,PT03M55.00S,2023-12-07T02:14:53.5Z,3,REGULAR,freethrow,1 of 1,[],1628372,,,1610612751,75,74,2023-12-07T02:14:53Z,4490000,False,,,0,,D. Smith Jr. Free Throw 1 of 1 (11 PTS),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,Made,,11.0,,,,,,,,
460,PT03M40.00S,2023-12-07T02:15:11.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.60512483574244,46.81372549019608,1610612737,75,74,2023-12-07T02:15:17Z,4500000,False,-16.0,111.0,1,right,MISS D. Murray 11' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.21,Missed,,,,,,,,,,
461,PT03M37.00S,2023-12-07T02:15:14.0Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,75,74,2023-12-07T02:15:17Z,4510000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,460.0,,,,,8.0,5.0,3.0,,
463,PT03M27.00S,2023-12-07T02:16:10.4Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612751,75,74,2023-12-07T02:18:35Z,4530000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,out,[],1627749,,,1610612751,75,74,2023-12-07T02:18:35Z,4560000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,out,[],1629631,,,1610612751,75,74,2023-12-07T02:18:35Z,4570000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,75,74,2023-12-07T02:18:35Z,4580000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,75,74,2023-12-07T02:18:35Z,4590000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,in,[],1629027,,,1610612751,75,74,2023-12-07T02:18:35Z,4600000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,in,[],202083,,,1610612751,75,74,2023-12-07T02:18:35Z,4610000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,in,[],1626220,,,1610612751,75,74,2023-12-07T02:18:35Z,4620000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M27.00S,2023-12-07T02:18:17.6Z,3,REGULAR,substitution,in,[],1627827,,,1610612751,75,74,2023-12-07T02:18:35Z,4630000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M14.00S,2023-12-07T02:19:14.9Z,3,REGULAR,2pt,Jump Shot,[],1630549,17.821944809461236,69.11764705882352,1610612751,75,74,2023-12-07T02:19:20Z,4640000,False,-96.0,115.0,1,left,MISS D. Sharpe 14' Jump Shot,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,14.95,Missed,,,,,,,,,,
475,PT03M12.00S,2023-12-07T02:19:17.6Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,75,74,2023-12-07T02:19:17Z,4650000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,474.0,,,,,6.0,4.0,2.0,,
476,PT03M05.00S,2023-12-07T02:19:25.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,65.65374507227332,73.0392156862745,1610612737,75,74,2023-12-07T02:19:30Z,4660000,False,115.0,270.0,1,right,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,29.39,Missed,,,,,,,,,,
477,PT03M01.00S,2023-12-07T02:19:29.0Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,75,74,2023-12-07T02:19:30Z,4670000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,476.0,,,,,9.0,6.0,3.0,,
478,PT02M46.00S,2023-12-07T02:19:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,6.258212877792378,51.9607843137255,1610612751,75,76,2023-12-07T02:19:47Z,4680000,False,-10.0,6.0,1,left,R. O'Neale cutting Layup (5 PTS) (D. Smith Jr. 3 AST),"[1626220, 1628372]",1610612751.0,BKN,cutting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,1.17,Made,,5.0,D. Smith Jr.,1628372.0,3.0,,,,,
480,PT02M19.00S,2023-12-07T02:20:11.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203992,89.43823915900131,58.82352941176471,1610612737,75,76,2023-12-07T02:20:33Z,4700000,False,44.0,47.0,1,right,MISS B. Bogdanovic 6' driving finger roll Layup,[203992],1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.43,Missed,,,,,,,,,,
481,PT02M18.00S,2023-12-07T02:20:12.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,75,76,2023-12-07T02:20:33Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,480.0,,,,,,,,,
482,PT02M18.00S,2023-12-07T02:20:16.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,75,76,2023-12-07T02:20:33Z,4720000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,,,,,,
483,PT02M12.00S,2023-12-07T02:20:42.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612751,75,76,2023-12-07T02:21:17Z,4730000,False,,,0,,B. Bogdanovic personal FOUL (2 PF) (O'Neale 2 FT),"[203992, 1626220]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,203591.0,2.0,0.0,O'Neale,1626220.0,,,,,,,,,,,,,,,
485,PT02M12.00S,2023-12-07T02:21:22.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626220,,,1610612751,75,77,2023-12-07T02:21:41Z,4750000,False,,,0,,R. O'Neale Free Throw 1 of 2 (6 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,Made,,6.0,,,,,,,,
486,PT02M12.00S,2023-12-07T02:21:23.5Z,3,REGULAR,substitution,out,[],1629726,,,1610612751,75,77,2023-12-07T02:21:27Z,4760000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M12.00S,2023-12-07T02:21:23.5Z,3,REGULAR,substitution,in,[],1630180,,,1610612751,75,77,2023-12-07T02:21:27Z,4770000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M12.00S,2023-12-07T02:21:22.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626220,,,1610612751,75,77,2023-12-07T02:21:41Z,4780000,False,,,0,,MISS R. O'Neale Free Throw 2 of 2,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
489,PT02M10.00S,2023-12-07T02:21:24.1Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,75,77,2023-12-07T02:21:41Z,4790000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,488.0,,,,,2.0,2.0,0.0,,
490,PT01M54.00S,2023-12-07T02:21:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.46057818659659,49.754901960784316,1610612737,77,77,2023-12-07T02:22:00Z,4800000,False,-1.0,18.0,1,right,T. Young driving Layup (17 PTS) (B. Bogdanovic 1 AST),"[1629027, 203992]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,1.84,Made,,17.0,B. Bogdanovic,203992.0,1.0,,,,,
491,PT01M42.00S,2023-12-07T02:22:08.1Z,3,REGULAR,turnover,lost ball,[],1630549,,,1610612751,77,77,2023-12-07T02:22:11Z,4810000,False,,,0,,D. Sharpe lost ball TURNOVER (3 TO),"[1630549, 1630168]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,3.0,Okongwu,1630168.0,,,,,,,,,,,,
492,PT01M42.00S,2023-12-07T02:22:08.1Z,3,REGULAR,steal,,[],1630168,,,1610612737,77,77,2023-12-07T02:22:10Z,4820000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
493,PT01M30.00S,2023-12-07T02:22:20.0Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,77,77,2023-12-07T02:22:25Z,4830000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1627827]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,3.0,Finney-Smith,1627827.0,,,,,,,,,,,,
494,PT01M30.00S,2023-12-07T02:22:20.0Z,3,REGULAR,steal,,[],1627827,,,1610612751,77,77,2023-12-07T02:22:22Z,4840000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
495,PT01M27.00S,2023-12-07T02:22:23.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627827,5.601182654402102,50.245098039215684,1610612751,77,79,2023-12-07T02:23:23Z,4850000,False,-1.0,0.0,1,left,D. Finney-Smith running DUNK (10 PTS),[1627827],1610612751.0,BKN,running,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,0.12,Made,,10.0,,,,,,,,
496,PT01M11.00S,2023-12-07T02:22:39.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,69.46452036793693,26.96078431372549,1610612737,80,79,2023-12-07T02:22:42Z,4860000,False,-115.0,235.0,1,right,T. Young 26' 3PT pullup (20 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.13,Made,,20.0,,,,,,,,
497,PT00M52.50S,2023-12-07T02:22:59.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,5.863994743758213,51.470588235294116,1610612751,80,81,2023-12-07T02:23:03Z,4870000,False,-7.0,3.0,1,left,D. Sharpe DUNK (8 PTS) (M. Bridges 5 AST),"[1630549, 1628969]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,0.78,Made,,8.0,M. Bridges,1628969.0,5.0,,,,,
499,PT00M39.40S,2023-12-07T02:23:20.6Z,3,REGULAR,foul,personal,[],1630549,,,1610612737,80,81,2023-12-07T02:23:27Z,4890000,False,,,0,,D. Sharpe personal FOUL (4 PF),"[1630549, 1629027]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,203592.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
501,PT00M39.40S,2023-12-07T02:23:41.6Z,3,REGULAR,substitution,out,[],1630549,,,1610612737,80,81,2023-12-07T02:23:50Z,4910000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M39.40S,2023-12-07T02:23:41.6Z,3,REGULAR,substitution,in,[],1629651,,,1610612737,80,81,2023-12-07T02:23:50Z,4920000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M31.70S,2023-12-07T02:23:59.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,66.17936925098554,44.11764705882353,1610612737,80,81,2023-12-07T02:24:04Z,4930000,False,-29.0,265.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,26.7,Missed,,,,,,,,,,
504,PT00M29.80S,2023-12-07T02:24:01.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,80,81,2023-12-07T02:24:04Z,4940000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,503.0,,,,,,,,,
506,PT00M29.80S,2023-12-07T02:24:07.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,80,81,2023-12-07T02:24:14Z,4960000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M29.80S,2023-12-07T02:24:07.7Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,80,81,2023-12-07T02:24:14Z,4970000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M10.50S,2023-12-07T02:24:46.5Z,3,REGULAR,2pt,Jump Shot,[],1630560,22.421156373193167,48.77450980392157,1610612751,80,81,2023-12-07T02:24:51Z,4980000,False,6.0,158.0,1,left,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,,,,,,,,,15.84,Missed,,,,,,,,,,
509,PT00M07.60S,2023-12-07T02:24:49.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,80,81,2023-12-07T02:24:49Z,4990000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Center,,,,,,,,,,,508.0,,,,,7.0,5.0,2.0,,
