actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
424,PT05M21.00S,2026-03-13T01:08:32.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629645,,,1610612748,72,61,2026-03-13T01:08:39Z,4140000,False,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Smith 1 FT),"[1629645, 1630696]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,3.0,0.0,Smith,1630696.0,,,
426,PT05M21.00S,2026-03-13T01:08:49.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612748,72,61,2026-03-13T01:08:57Z,4160000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M21.00S,2026-03-13T01:08:49.9Z,3,REGULAR,substitution,in,[],1626171,,,1610612748,72,61,2026-03-13T01:08:57Z,4170000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M21.00S,2026-03-13T01:09:14.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630696,,,1610612748,73,61,2026-03-13T01:09:14Z,4180000,False,,,0,,D. Smith Free Throw 1 of 1 (7 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
430,PT05M09.00S,2026-03-13T01:09:27.4Z,3,REGULAR,3pt,Jump Shot,[],1626171,4.812746386333772,3.431372549019608,1610612749,73,61,2026-03-13T01:09:33Z,4190000,False,233.0,-7.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
431,PT05M05.00S,2026-03-13T01:09:31.4Z,3,REGULAR,rebound,defensive,[],1642857,,,1610612748,73,61,2026-03-13T01:09:33Z,4200000,False,,,0,,K. Jakučionis REBOUND (Off:1 Def:5),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Right Corner 3,24+ Right,,,,,,,,430.0,6.0,5.0,1.0,,,,,,,,,
432,PT05M01.00S,2026-03-13T01:09:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,94.1688567674113,53.92156862745098,1610612748,73,61,2026-03-13T01:10:11Z,4210000,False,20.0,2.0,1,right,MISS P. Larsson running Layup,[1641796],1610612748.0,MIA,running,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
433,PT04M58.00S,2026-03-13T01:09:39.1Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,73,61,2026-03-13T01:09:52Z,4220000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,,432.0,4.0,4.0,0.0,,,,,,,,,
434,PT04M45.00S,2026-03-13T01:09:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,13.748357424441524,38.48039215686275,1610612749,73,63,2026-03-13T01:10:23Z,4230000,False,58.0,77.0,1,left,B. Portis 9' turnaround fadeaway Jump Shot (9 PTS) (J. Sims 2 AST),"[1626171, 1630579]",1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,9.59,Made,9.0,J. Sims,1630579.0,2.0,,,,,,,,,,,,,,
436,PT04M29.00S,2026-03-13T01:10:08.8Z,3,REGULAR,3pt,Jump Shot,[],1642857,90.09526938239159,95.34313725490196,1610612748,76,63,2026-03-13T01:15:58Z,4250000,False,227.0,41.0,1,right,K. Jakučionis 3PT  (15 PTS) (J. Jaquez Jr. 6 AST),"[1642857, 1631170]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Right Corner 3,24+ Right,23.03,Made,15.0,J. Jaquez Jr.,1631170.0,6.0,,,,,,,,,,,,,,
438,PT04M13.00S,2026-03-13T01:10:23.4Z,3,REGULAR,2pt,Jump Shot,[],1626171,6.389618922470433,31.61764705882353,1610612749,76,65,2026-03-13T01:10:34Z,4270000,False,92.0,8.0,1,left,B. Portis 9' floating Jump Shot (11 PTS) (A. Green 1 AST),"[1626171, 1631260]",1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,9.22,Made,11.0,A. Green,1631260.0,1.0,,,,,,,,,,,,,,
440,PT03M56.00S,2026-03-13T01:10:40.1Z,3,REGULAR,3pt,Jump Shot,[],1642857,94.1688567674113,3.431372549019608,1610612748,76,65,2026-03-13T01:10:46Z,4290000,False,-233.0,2.0,1,right,MISS K. Jakučionis 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
441,PT03M52.00S,2026-03-13T01:10:44.1Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,76,65,2026-03-13T01:10:46Z,4300000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,440.0,5.0,5.0,0.0,,,,,,,,,
442,PT03M44.00S,2026-03-13T01:10:52.9Z,3,REGULAR,2pt,Jump Shot,[],1626171,7.835085413929041,26.225490196078432,1610612749,76,67,2026-03-13T01:16:27Z,4310000,False,119.0,21.0,1,left,B. Portis 12' Jump Shot (13 PTS) (R. Rollins 7 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,12.08,Made,13.0,R. Rollins,1631157.0,7.0,,,,,,,,,,,,,,
444,PT03M42.00S,2026-03-13T01:11:02.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,76,67,2026-03-13T01:11:02Z,4330000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M42.00S,2026-03-13T01:13:22.8Z,3,REGULAR,substitution,out,[],1629645,,,1610612748,76,67,2026-03-13T01:13:40Z,4340000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M42.00S,2026-03-13T01:13:22.8Z,3,REGULAR,substitution,in,[],1627752,,,1610612748,76,67,2026-03-13T01:13:40Z,4350000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M22.00S,2026-03-13T01:14:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,86.99080157687253,46.12438725490196,1610612748,78,67,2026-03-13T01:14:46Z,4360000,False,-19.0,70.0,1,right,P. Larsson 7' driving floating bank Jump Shot (19 PTS),[1641796],1610612748.0,MIA,driving floating bank,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,7.24,Made,19.0,,,,,,,,,,,,,,,,,
451,PT03M01.00S,2026-03-13T01:14:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,9.543363994743759,54.90196078431373,1610612749,78,69,2026-03-13T01:14:41Z,4380000,False,-25.0,37.0,1,left,R. Rollins driving floating Jump Shot (10 PTS),[1631157],1610612749.0,MIL,driving floating,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,10.0,,,,,,,,,,,,,,,,,
452,PT02M39.00S,2026-03-13T01:14:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,82.07950065703022,48.03921568627451,1610612748,78,69,2026-03-13T01:19:01Z,4390000,False,-10.0,116.0,1,right,MISS P. Larsson 11' pullup Shot,[1641796],1610612748.0,MIA,pullup,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,11.64,Missed,,,,,,,,,,,,,,,,,,
453,PT02M35.00S,2026-03-13T01:14:56.6Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612749,78,69,2026-03-13T01:15:01Z,4400000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,452.0,3.0,3.0,0.0,,,,,,,,,
454,PT02M32.00S,2026-03-13T01:15:00.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631157,6.521024967148489,46.07843137254902,1610612749,78,71,2026-03-13T01:15:10Z,4410000,False,20.0,9.0,1,left,R. Rollins running Layup (12 PTS),[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,2.15,Made,12.0,,,,,,,,,,,,,,,,,
456,PT02M18.00S,2026-03-13T01:15:13.3Z,3,REGULAR,turnover,bad pass,[],1642276,,,1610612748,78,71,2026-03-13T01:15:22Z,4430000,False,,,0,,K. Ware bad pass TURNOVER (2 TO),"[1642276, 1631157]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,2.0,Rollins,1631157.0
457,PT02M18.00S,2026-03-13T01:15:13.3Z,3,REGULAR,steal,,[],1631157,,,1610612749,78,71,2026-03-13T01:15:16Z,4440000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
458,PT02M02.00S,2026-03-13T01:15:29.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,4.5499342969776615,95.09803921568627,1610612749,78,74,2026-03-13T01:15:41Z,4450000,False,-225.0,-10.0,1,left,T. Prince 3PT  (6 PTS) (R. Rollins 8 AST),"[1627752, 1631157]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.57,Made,6.0,R. Rollins,1631157.0,8.0,,,,,,,,,,,,,,
460,PT01M42.00S,2026-03-13T01:15:50.3Z,3,REGULAR,3pt,Jump Shot,[],1642857,73.40670170827858,80.88235294117648,1610612748,78,74,2026-03-13T01:21:06Z,4470000,False,154.0,197.0,1,right,MISS K. Jakučionis 25' pullup 3PT,[1642857],1610612748.0,MIA,pullup,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
461,PT01M37.00S,2026-03-13T01:15:55.3Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,78,74,2026-03-13T01:16:02Z,4480000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,460.0,1.0,1.0,0.0,,,,,,,,,
462,PT01M27.00S,2026-03-13T01:16:04.4Z,3,REGULAR,2pt,Jump Shot,[],1626171,3.630091984231275,87.74509803921569,1610612749,78,74,2026-03-13T01:21:18Z,4490000,False,-189.0,-18.0,1,left,MISS B. Portis 18' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,18.96,Missed,,,,,,,,,,,,,,,,,,
463,PT01M22.00S,2026-03-13T01:16:09.4Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,78,74,2026-03-13T01:16:12Z,4500000,False,,,0,,K. Ware REBOUND (Off:2 Def:9),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,16-24 Left,,,,,,,,462.0,11.0,9.0,2.0,,,,,,,,,
464,PT01M17.00S,2026-03-13T01:16:14.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,84.31340341655716,50.49019607843137,1610612748,80,74,2026-03-13T01:16:46Z,4510000,False,2.0,95.0,1,right,J. Jaquez Jr. 9' driving Hook (4 PTS) (P. Larsson 5 AST),"[1631170, 1641796]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.5,Made,4.0,P. Larsson,1641796.0,5.0,,,,,,,,,,,,,,
466,PT00M57.40S,2026-03-13T01:16:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,8.754927726675426,63.970588235294116,1610612749,80,74,2026-03-13T01:21:40Z,4530000,False,-70.0,30.0,1,left,MISS T. Prince 7' driving floating bank Shot,[1627752],1610612749.0,MIL,driving floating bank,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
467,PT00M57.40S,2026-03-13T01:16:34.7Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,80,74,2026-03-13T01:16:48Z,4540000,False,,,0,,K. Ware REBOUND (Off:2 Def:10),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,466.0,12.0,10.0,2.0,,,,,,,,,
468,PT00M46.70S,2026-03-13T01:16:46.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,85.10183968462549,50.245098039215684,1610612748,80,74,2026-03-13T01:22:05Z,4550000,False,1.0,88.0,1,right,MISS J. Jaquez Jr. 8' driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.75,Missed,,,,,,,,,,,,,,,,,,
469,PT00M46.70S,2026-03-13T01:16:46.2Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,80,74,2026-03-13T01:16:52Z,4560000,False,,,0,,K. Ware REBOUND (Off:3 Def:10),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,468.0,13.0,10.0,3.0,,,,,,,,,
470,PT00M42.00S,2026-03-13T01:16:51.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642276,94.40999984741211,50.0,1610612748,80,74,2026-03-13T01:16:54Z,4570000,False,0.0,0.0,1,right,MISS K. Ware tip Layup,[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
471,PT00M42.00S,2026-03-13T01:16:51.1Z,3,REGULAR,rebound,offensive,[],1630696,,,1610612748,80,74,2026-03-13T01:16:54Z,4580000,False,,,0,,D. Smith REBOUND (Off:1 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,,,
566,PT00M42.00S,2026-03-13T01:16:52.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630696,92.72339027595268,44.85294117647059,1610612748,80,74,2026-03-13T01:34:01Z,4585000,False,-26.0,16.0,1,right,MISS D. Smith tip Layup,[1630696],1610612748.0,MIA,tip,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
567,PT00M42.00S,2026-03-13T01:16:52.3Z,3,REGULAR,rebound,offensive,[],1630696,,,1610612748,80,74,2026-03-13T01:34:01Z,4587500,False,,,0,,D. Smith REBOUND (Off:2 Def:2),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,566.0,4.0,2.0,2.0,,,,,,,,,
472,PT00M40.60S,2026-03-13T01:16:53.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642857,70.90998685939553,76.22549019607843,1610612748,83,74,2026-03-13T01:34:01Z,4590000,False,131.0,221.0,1,right,K. Jakučionis 25' 3PT  (18 PTS) (P. Larsson 6 AST),"[1642857, 1641796]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,25.69,Made,18.0,P. Larsson,1641796.0,6.0,,,,,,,,,,,,,,
474,PT00M30.70S,2026-03-13T01:17:04.6Z,3,REGULAR,3pt,Jump Shot,[],1626171,29.25427069645204,76.22549019607843,1610612749,83,77,2026-03-13T02:42:46Z,4610000,False,-131.0,222.0,1,left,B. Portis 25' 3PT  (16 PTS) (R. Rollins 9 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,25.83,Made,16.0,R. Rollins,1631157.0,9.0,,,,,,,,,,,,,,
476,PT00M13.70S,2026-03-13T01:17:27.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631157,,,1610612748,83,77,2026-03-13T01:17:52Z,4630000,False,,,0,,R. Rollins personal FOUL (2 PF) (Larsson 2 FT),"[1631157, 1641796]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,200832.0,,,,,,,2.0,0.0,Larsson,1641796.0,,,
479,PT00M13.70S,2026-03-13T01:18:15.4Z,3,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,84,77,2026-03-13T01:18:15Z,4660000,False,,,0,,P. Larsson Free Throw 1 of 2 (20 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
480,PT00M13.70S,2026-03-13T01:18:16.2Z,3,REGULAR,substitution,out,[],1642276,,,1610612748,84,77,2026-03-13T01:18:30Z,4670000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M13.70S,2026-03-13T01:18:16.2Z,3,REGULAR,substitution,out,[],1642857,,,1610612748,84,77,2026-03-13T01:18:30Z,4680000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M13.70S,2026-03-13T01:18:16.2Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,84,77,2026-03-13T01:18:30Z,4690000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M13.70S,2026-03-13T01:18:16.2Z,3,REGULAR,substitution,in,[],1631323,,,1610612748,84,77,2026-03-13T01:18:30Z,4700000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M13.70S,2026-03-13T01:18:36.8Z,3,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,85,77,2026-03-13T01:18:36Z,4710000,False,,,0,,P. Larsson Free Throw 2 of 2 (21 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
485,PT00M02.40S,2026-03-13T01:18:51.8Z,3,REGULAR,3pt,Jump Shot,[],1627752,5.075558475689881,94.85294117647058,1610612749,85,77,2026-03-13T01:19:27Z,4720000,False,-224.0,-5.0,1,left,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
486,PT00M00.70S,2026-03-13T01:18:53.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,85,77,2026-03-13T01:21:35Z,4730000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,,485.0,4.0,3.0,1.0,,,,,,,,,
487,PT00M00.00S,2026-03-13T01:18:57.8Z,3,REGULAR,period,end,[],0,,,1610612748,85,77,2026-03-13T01:18:57Z,4740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2026-03-13T01:21:28.7Z,4,REGULAR,substitution,out,['startperiod'],1641796,,,1610612748,85,77,2026-03-13T01:21:47Z,4750000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2026-03-13T01:21:28.7Z,4,REGULAR,substitution,out,['startperiod'],1630579,,,1610612748,85,77,2026-03-13T01:21:47Z,4760000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2026-03-13T01:21:28.7Z,4,REGULAR,substitution,in,['startperiod'],1642066,,,1610612748,85,77,2026-03-13T01:21:47Z,4770000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2026-03-13T01:21:28.7Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612748,85,77,2026-03-13T01:21:47Z,4780000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2026-03-13T01:21:46.3Z,4,REGULAR,period,start,[],0,,,1610612748,85,77,2026-03-13T01:21:47Z,4790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M48.00S,2026-03-13T01:21:57.8Z,4,REGULAR,3pt,Jump Shot,[],1631170,73.66951379763469,82.84313725490196,1610612748,85,77,2026-03-13T01:22:40Z,4800000,False,164.0,195.0,1,right,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
494,PT11M41.00S,2026-03-13T01:22:04.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,85,77,2026-03-13T01:34:17Z,4810000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,493.0,,,,,,,,,,,,
495,PT11M41.00S,2026-03-13T01:22:39.8Z,4,REGULAR,jumpball,recovered,[],1631260,,,1610612749,85,77,2026-03-13T01:27:51Z,4820000,False,,,0,,Jump Ball B. Portis vs. M. Gardner: Tip to A. Green,"[1631260, 1626171, 1642066]",1610612749.0,MIL,heldball,A. Green,1631260.0,Green,A. Green,Portis,1626171.0,Gardner,1642066.0,,,,,,,,,,,,,,,,,,,,,,
498,PT11M28.00S,2026-03-13T01:22:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,15.193823915900131,50.0,1610612749,85,77,2026-03-13T01:22:53Z,4850000,False,0.0,90.0,1,left,MISS G. Antetokounmpo 9' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,,,,,,,,,,,,,,,,,
499,PT11M24.00S,2026-03-13T01:22:53.2Z,4,REGULAR,rebound,defensive,[],1642066,,,1610612748,85,77,2026-03-13T01:22:53Z,4860000,False,,,0,,M. Gardner REBOUND (Off:1 Def:2),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,498.0,3.0,2.0,1.0,,,,,,,,,
500,PT11M20.00S,2026-03-13T01:22:57.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642066,69.85873850197109,72.30392156862744,1610612748,88,77,2026-03-13T01:23:05Z,4870000,False,112.0,231.0,1,right,M. Gardner 25' 3PT running pullup (3 PTS),[1642066],1610612748.0,MIA,running pullup,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Right Center,25.63,Made,3.0,,,,,,,,,,,,,,,,,
501,PT10M58.00S,2026-03-13T01:23:19.7Z,4,REGULAR,3pt,Jump Shot,[],1626171,6.521024967148489,95.09803921568627,1610612749,88,80,2026-03-13T01:23:23Z,4880000,False,-225.0,9.0,1,left,B. Portis 3PT  (19 PTS) (A. Green 2 AST),"[1626171, 1631260]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,22.57,Made,19.0,A. Green,1631260.0,2.0,,,,,,,,,,,,,,
503,PT10M37.00S,2026-03-13T01:23:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630696,91.27792378449409,62.5,1610612748,90,80,2026-03-13T01:23:48Z,4900000,False,62.0,29.0,1,right,D. Smith 6' driving Layup (9 PTS) (J. Jaquez Jr. 7 AST),"[1630696, 1631170]",1610612748.0,MIA,driving,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,9.0,J. Jaquez Jr.,1631170.0,7.0,,,,,,,,,,,,,,
506,PT10M13.00S,2026-03-13T01:24:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,6.1268068331143235,47.549019607843135,1610612749,90,82,2026-03-13T01:24:38Z,4930000,False,12.0,5.0,1,left,R. Rollins cutting Layup (14 PTS) (G. Antetokounmpo 2 AST),"[1631157, 203507]",1610612749.0,MIL,cutting,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,1.33,Made,14.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
508,PT09M57.00S,2026-03-13T01:24:48.5Z,4,REGULAR,2pt,Jump Shot,[],1631170,77.4802890932983,66.17647058823529,1610612748,90,82,2026-03-13T01:30:53Z,4950000,False,81.0,159.0,1,right,MISS J. Jaquez Jr. 17' pullup Shot,[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right Center,17.86,Missed,,,,,,,,,,,,,,,,,,
509,PT09M56.00S,2026-03-13T01:24:49.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,90,82,2026-03-13T01:25:15Z,4960000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,508.0,,,,,,,,,,,,
510,PT09M56.00S,2026-03-13T01:24:56.5Z,4,REGULAR,foul,personal,[],1642066,,,1610612749,90,82,2026-03-13T01:25:23Z,4970000,False,,,0,,M. Gardner loose ball personal FOUL (1 PF),"[1642066, 1631260]",1610612748.0,MIA,loose ball,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,1.0,0.0,Green,1631260.0,,,
522,PT09M56.00S,2026-03-13T01:25:10.2Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,90,82,2026-03-13T01:26:21Z,4990000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
