actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
608,PT04M07.00S,2025-12-30T02:38:48.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629618,92.06636005256242,45.34313725490196,1610612743,136,115,2025-12-30T02:40:12Z,6000000,False,-23.0,22.0,1,right,J. Pickett driving bank Hook (2 PTS),[1629618],1610612743.0,DEN,driving bank,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,,,2.0,,,,,,,,
609,PT03M54.00S,2025-12-30T02:39:01.0Z,4,REGULAR,3pt,Jump Shot,[],203952,22.28975032851511,11.76470588235294,1610612748,139,115,2025-12-30T02:39:07Z,6010000,False,191.0,157.0,1,left,A. Wiggins 24' 3PT pullup (16 PTS) (J. Jaquez Jr. 10 AST),"[203952, 1631170]",1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.74,Made,,,,,,,,,,16.0,,,,,,J. Jaquez Jr.,1631170.0,10.0
611,PT03M41.00S,2025-12-30T02:39:13.9Z,4,REGULAR,3pt,Jump Shot,[],1642938,69.99014454664915,84.06862745098039,1610612743,139,115,2025-12-30T02:39:21Z,6030000,False,170.0,230.0,1,right,MISS C. Jones 28' 3PT,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,28.59,Missed,,,,,,,,,,,,,,,,,,
612,PT03M36.00S,2025-12-30T02:39:18.9Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612748,139,115,2025-12-30T02:39:21Z,6040000,False,,,0,,D. Smith REBOUND (Off:0 Def:4),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,611.0,,,4.0,4.0,0.0,,,,,,,,,,,,
613,PT03M29.00S,2025-12-30T02:39:25.9Z,4,REGULAR,3pt,Jump Shot,[],203952,18.74178712220762,6.372549019607843,1610612748,142,115,2025-12-30T02:39:30Z,6050000,False,218.0,124.0,1,left,A. Wiggins 25' 3PT  (19 PTS) (J. Jaquez Jr. 11 AST),"[203952, 1631170]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.07,Made,,,,,,,,,,19.0,,,,,,J. Jaquez Jr.,1631170.0,11.0
615,PT03M27.00S,2025-12-30T02:39:33.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,142,115,2025-12-30T02:39:33Z,6070000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,out,[],1631170,,,1610612743,142,115,2025-12-30T02:40:53Z,6080000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,out,[],1630696,,,1610612743,142,115,2025-12-30T02:40:53Z,6090000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,out,[],203952,,,1610612743,142,115,2025-12-30T02:40:53Z,6100000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,out,[],1630558,,,1610612743,142,115,2025-12-30T02:40:53Z,6110000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,in,[],1642857,,,1610612743,142,115,2025-12-30T02:40:53Z,6120000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,in,[],1631323,,,1610612743,142,115,2025-12-30T02:40:53Z,6130000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,in,[],1642352,,,1610612743,142,115,2025-12-30T02:40:53Z,6140000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M27.00S,2025-12-30T02:40:39.3Z,4,REGULAR,substitution,in,[],1642066,,,1610612743,142,115,2025-12-30T02:40:53Z,6150000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M14.00S,2025-12-30T02:41:14.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642352,,,1610612743,142,115,2025-12-30T02:41:23Z,6160000,False,,,0,,K. Johnson personal FOUL (1 PF) (Holmes II 2 FT),"[1642352, 1641747]",1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628487.0,1.0,0.0,Holmes II,1641747.0,,,
626,PT03M14.00S,2025-12-30T02:41:43.2Z,4,REGULAR,freethrow,1 of 2,[],1641747,,,1610612743,142,116,2025-12-30T02:41:43Z,6180000,False,,,0,,D. Holmes II Free Throw 1 of 2 (1 PTS),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
627,PT03M14.00S,2025-12-30T02:41:56.3Z,4,REGULAR,freethrow,2 of 2,[],1641747,,,1610612743,142,117,2025-12-30T02:41:56Z,6190000,False,,,0,,D. Holmes II Free Throw 2 of 2 (2 PTS),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
628,PT03M07.00S,2025-12-30T02:42:06.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642352,5.732588699080158,43.38235294117647,1610612748,142,117,2025-12-30T02:42:10Z,6200000,False,33.0,1.0,1,left,MISS K. Johnson driving Layup,[1642352],1610612748.0,MIA,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
630,PT03M04.00S,2025-12-30T02:42:09.7Z,4,REGULAR,rebound,defensive,[],1641747,,,1610612743,142,117,2025-12-30T02:42:10Z,6220000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:1),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Restricted Area,0-8 Center,,,628.0,,,1.0,1.0,0.0,,,,,,,,,,,,
631,PT02M51.00S,2025-12-30T02:42:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642938,93.64323258869908,45.588235294117645,1610612743,142,119,2025-12-30T02:42:26Z,6230000,False,-22.0,7.0,1,right,C. Jones driving Layup (2 PTS) (J. Pickett 1 AST),"[1642938, 1629618]",1610612743.0,DEN,driving,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,,,2.0,,,,,,J. Pickett,1629618.0,1.0
633,PT02M36.00S,2025-12-30T02:42:37.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,8.360709592641262,46.07843137254902,1610612748,142,119,2025-12-30T02:42:47Z,6250000,False,20.0,26.0,1,left,MISS N. Jović driving floating bank Shot,[1631107],1610612748.0,MIA,driving floating bank,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
634,PT02M34.00S,2025-12-30T02:42:39.2Z,4,REGULAR,rebound,defensive,[],1641816,,,1610612743,142,119,2025-12-30T02:42:47Z,6260000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,633.0,,,1.0,1.0,0.0,,,,,,,,,,,,
635,PT02M16.00S,2025-12-30T02:42:59.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,97.05978975032852,60.5392156862745,1610612743,142,119,2025-12-30T02:43:07Z,6270000,False,53.0,-25.0,1,right,MISS J. Strawther driving floating Shot,[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
636,PT02M16.00S,2025-12-30T02:42:59.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,142,119,2025-12-30T02:43:07Z,6280000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,635.0,,,,,,,,,,,,,,,,,
638,PT02M09.00S,2025-12-30T02:43:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642066,12.434296977660972,51.71568627450981,1610612748,142,119,2025-12-30T02:43:29Z,6300000,False,-9.0,64.0,1,left,MISS M. Gardner 6' driving floating Shot,[1642066],1610612748.0,MIA,driving floating,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
639,PT02M06.00S,2025-12-30T02:43:27.1Z,4,REGULAR,rebound,offensive,[],1642066,,,1610612748,142,119,2025-12-30T02:43:29Z,6310000,False,,,0,,M. Gardner REBOUND (Off:1 Def:0),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,638.0,,,1.0,0.0,1.0,,,,,,,,,,,,
640,PT02M05.00S,2025-12-30T02:43:28.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642066,6.389618922470433,51.9607843137255,1610612748,142,119,2025-12-30T02:43:36Z,6320000,False,-10.0,8.0,1,left,MISS M. Gardner putback Layup,[1642066],1610612748.0,MIA,putback,,,Gardner,M. Gardner,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
641,PT02M03.00S,2025-12-30T02:43:30.4Z,4,REGULAR,rebound,defensive,[],1641747,,,1610612743,142,119,2025-12-30T02:43:32Z,6330000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:2),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Restricted Area,0-8 Center,,,640.0,,,2.0,2.0,0.0,,,,,,,,,,,,
642,PT01M46.00S,2025-12-30T02:43:48.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642066,,,1610612743,142,119,2025-12-30T02:44:14Z,6340000,False,,,0,,M. Gardner shooting personal FOUL (1 PF) (Strawther 2 FT),"[1642066, 1631124]",1610612748.0,MIA,shooting,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,1.0,0.0,Strawther,1631124.0,,,
644,PT01M46.00S,2025-12-30T02:44:14.7Z,4,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,142,120,2025-12-30T02:44:14Z,6360000,False,,,0,,J. Strawther Free Throw 1 of 2 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
645,PT01M46.00S,2025-12-30T02:44:27.3Z,4,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,142,121,2025-12-30T02:44:27Z,6370000,False,,,0,,J. Strawther Free Throw 2 of 2 (4 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
646,PT01M27.00S,2025-12-30T02:44:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642352,6.1268068331143235,53.67647058823529,1610612748,142,121,2025-12-30T02:46:58Z,6380000,False,-18.0,5.0,1,left,MISS K. Johnson driving Layup,[1642352],1610612748.0,MIA,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
647,PT01M26.00S,2025-12-30T02:44:49.3Z,4,REGULAR,rebound,offensive,[],1642352,,,1610612748,142,121,2025-12-30T02:44:54Z,6390000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,646.0,,,1.0,0.0,1.0,,,,,,,,,,,,
648,PT01M23.00S,2025-12-30T02:44:51.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642352,6.1268068331143235,47.30392156862745,1610612748,142,121,2025-12-30T02:47:37Z,6400000,False,13.0,5.0,1,left,MISS K. Johnson putback Layup,[1642352],1610612748.0,MIA,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,,
649,PT01M22.00S,2025-12-30T02:44:53.8Z,4,REGULAR,rebound,offensive,[],1642066,,,1610612748,142,121,2025-12-30T02:44:53Z,6410000,False,,,0,,M. Gardner REBOUND (Off:2 Def:0),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Restricted Area,0-8 Center,,,648.0,,,2.0,0.0,2.0,,,,,,,,,,,,
650,PT01M20.00S,2025-12-30T02:44:55.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642066,6.521024967148489,51.225490196078425,1610612748,142,121,2025-12-30T02:45:22Z,6420000,False,-6.0,9.0,1,left,MISS M. Gardner putback Layup - blocked,"[1642066, 1629618]",1610612748.0,MIA,putback,,,Gardner,M. Gardner,,,,,Restricted Area,0-8 Center,1.07,Missed,,Pickett,1629618.0,,,,,,,,,,,,,,,
651,PT01M20.00S,2025-12-30T02:44:55.2Z,4,REGULAR,block,,[],1629618,,,1610612748,142,121,2025-12-30T02:44:57Z,6430000,False,,,0,,J. Pickett BLOCK (1 BLK),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
652,PT01M20.00S,2025-12-30T02:44:55.2Z,4,REGULAR,rebound,defensive,[],1642938,,,1610612743,142,121,2025-12-30T02:44:59Z,6440000,False,,,0,,C. Jones REBOUND (Off:0 Def:1),[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,650.0,,,1.0,1.0,0.0,,,,,,,,,,,,
653,PT01M14.00S,2025-12-30T02:45:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642938,91.01511169513797,46.568627450980394,1610612743,142,121,2025-12-30T02:49:51Z,6450000,False,-17.0,32.0,1,right,MISS C. Jones driving Layup,[1642938],1610612743.0,DEN,driving,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
654,PT01M12.00S,2025-12-30T02:45:03.3Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,142,121,2025-12-30T02:45:10Z,6460000,False,,,0,,N. Jović REBOUND (Off:0 Def:4),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,653.0,,,4.0,4.0,0.0,,,,,,,,,,,,
655,PT01M11.00S,2025-12-30T02:45:06.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642352,5.863994743758213,50.49019607843137,1610612748,144,121,2025-12-30T02:45:15Z,6470000,False,-2.0,3.0,1,left,K. Johnson running DUNK (2 PTS) (N. Jović 5 AST),"[1642352, 1631107]",1610612748.0,MIA,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,,,,,,2.0,,,,,,N. Jović,1631107.0,5.0
657,PT00M58.90S,2025-12-30T02:45:27.3Z,4,REGULAR,3pt,Jump Shot,[],1641816,82.47371879106439,94.11764705882352,1610612743,144,121,2025-12-30T02:45:31Z,6490000,False,221.0,112.0,1,right,MISS H. Tyson 24' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
658,PT00M55.70S,2025-12-30T02:45:30.5Z,4,REGULAR,rebound,defensive,[],1642066,,,1610612748,144,121,2025-12-30T02:45:31Z,6500000,False,,,0,,M. Gardner REBOUND (Off:2 Def:1),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Right Center,,,657.0,,,3.0,1.0,2.0,,,,,,,,,,,,
659,PT00M48.40S,2025-12-30T02:45:37.7Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641747,,,1610612748,144,121,2025-12-30T02:45:47Z,6510000,False,,,0,,D. Holmes II shooting personal FOUL (1 PF) (Fontecchio 3 FT),"[1641747, 1631323]",1610612743.0,DEN,shooting,,,Holmes II,D. Holmes II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628487.0,1.0,0.0,Fontecchio,1631323.0,,,
661,PT00M48.40S,2025-12-30T02:46:04.6Z,4,REGULAR,freethrow,1 of 3,[],1631323,,,1610612748,145,121,2025-12-30T02:46:04Z,6530000,False,,,0,,S. Fontecchio Free Throw 1 of 3 (1 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
662,PT00M48.40S,2025-12-30T02:46:20.4Z,4,REGULAR,freethrow,2 of 3,[],1631323,,,1610612748,146,121,2025-12-30T02:46:20Z,6540000,False,,,0,,S. Fontecchio Free Throw 2 of 3 (2 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
663,PT00M48.40S,2025-12-30T02:46:37.2Z,4,REGULAR,freethrow,3 of 3,[],1631323,,,1610612748,147,121,2025-12-30T02:46:37Z,6550000,False,,,0,,S. Fontecchio Free Throw 3 of 3 (3 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
664,PT00M38.30S,2025-12-30T02:46:58.4Z,4,REGULAR,3pt,Jump Shot,[],1642938,64.73390275952694,47.794117647058826,1610612743,147,121,2025-12-30T02:47:23Z,6560000,False,-11.0,279.0,1,right,MISS C. Jones 27' step back 3PT,[1642938],1610612743.0,DEN,step back,,,Jones,C. Jones,,,,,Above the Break 3,24+ Center,27.92,Missed,,,,,,,,,,,,,,,,,,
665,PT00M36.00S,2025-12-30T02:47:00.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,147,121,2025-12-30T02:47:07Z,6570000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,664.0,,,,,,,,,,,,,,,,,
666,PT00M36.00S,2025-12-30T02:47:08.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612743,147,121,2025-12-30T02:47:16Z,6580000,False,,,0,,S. Fontecchio loose ball personal FOUL (1 PF) (Holmes II 2 FT),"[1631323, 1641747]",1610612748.0,MIA,loose ball,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628487.0,1.0,0.0,Holmes II,1641747.0,,,
668,PT00M36.00S,2025-12-30T02:47:28.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641747,,,1610612743,147,122,2025-12-30T02:47:28Z,6600000,False,,,0,,D. Holmes II Free Throw 1 of 2 (3 PTS),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
669,PT00M36.00S,2025-12-30T02:47:42.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641747,,,1610612743,147,123,2025-12-30T02:47:42Z,6610000,False,,,0,,D. Holmes II Free Throw 2 of 2 (4 PTS),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
670,PT00M22.80S,2025-12-30T02:47:57.7Z,4,REGULAR,3pt,Jump Shot,[],1631323,33.590670170827856,56.86274509803921,1610612748,147,123,2025-12-30T02:48:03Z,6620000,False,-34.0,263.0,1,left,MISS S. Fontecchio 26' step back 3PT,[1631323],1610612748.0,MIA,step back,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
671,PT00M19.30S,2025-12-30T02:48:01.2Z,4,REGULAR,rebound,offensive,[],1642857,,,1610612748,147,123,2025-12-30T02:48:03Z,6630000,False,,,0,,K. Jakučionis REBOUND (Off:1 Def:0),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Center,,,670.0,,,1.0,0.0,1.0,,,,,,,,,,,,
672,PT00M08.30S,2025-12-30T02:48:12.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642352,31.35676741130092,62.99019607843137,1610612748,147,123,2025-12-30T02:48:17Z,6640000,False,-65.0,242.0,1,left,MISS K. Johnson 25' pullup 3PT,[1642352],1610612748.0,MIA,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
673,PT00M04.10S,2025-12-30T02:48:16.4Z,4,REGULAR,rebound,defensive,[],1641747,,,1610612743,147,123,2025-12-30T02:48:17Z,6650000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:3),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Above the Break 3,24+ Center,,,672.0,,,3.0,3.0,0.0,,,,,,,,,,,,
674,PT00M01.20S,2025-12-30T02:48:19.7Z,4,REGULAR,3pt,Jump Shot,[],1642938,79.84559789750328,5.392156862745098,1610612743,147,123,2025-12-30T02:54:26Z,6660000,False,-223.0,137.0,1,right,MISS C. Jones 26' 3PT,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
675,PT00M00.10S,2025-12-30T02:48:20.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,147,123,2025-12-30T02:49:27Z,6670000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,674.0,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2025-12-30T02:48:27.4Z,4,REGULAR,period,end,[],0,,,1610612743,147,123,2025-12-30T02:48:27Z,6680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2025-12-30T02:48:32.0Z,4,REGULAR,game,end,[],0,,,0,147,123,2025-12-30T02:48:32Z,6690000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
