actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
420,PT05M55.00S,2026-01-18T02:38:50.3Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,79,79,2026-01-18T02:38:56Z,4060000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,419.0,8.0,6.0,2.0,,,,,,,,,,,
421,PT05M47.00S,2026-01-18T02:38:58.1Z,3,REGULAR,turnover,lost ball,[],1631096,,,1610612760,79,79,2026-01-18T02:39:02Z,4070000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 1628389]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,,,2.0,,,,,,,,,,,,Adebayo,1628389.0,,
422,PT05M47.00S,2026-01-18T02:38:58.1Z,3,REGULAR,steal,,[],1628389,,,1610612748,79,79,2026-01-18T02:39:00Z,4080000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
423,PT05M35.00S,2026-01-18T02:39:11.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,90.8508541392904,4.411764705882348,1610612748,82,79,2026-01-18T02:39:15Z,4090000,False,-228.0,34.0,1,right,B. Adebayo 3PT  (20 PTS) (S. Fontecchio 3 AST),"[1628389, 1631323]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.03,Made,20.0,,,,,,,,,,,S. Fontecchio,1631323.0,3.0,,,,
426,PT05M21.00S,2026-01-18T02:39:30.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612760,82,79,2026-01-18T02:39:41Z,4120000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Caruso 2 FT),"[1631323, 1627936]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,203054.0,,,,,,2.0,0.0,Caruso,1627936.0,,,,,,,
428,PT05M21.00S,2026-01-18T02:40:02.6Z,3,REGULAR,freethrow,1 of 2,[],1627936,,,1610612760,82,79,2026-01-18T02:40:02Z,4140000,False,,,0,,MISS A. Caruso Free Throw 1 of 2,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT05M21.00S,2026-01-18T02:40:02.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,82,79,2026-01-18T02:40:02Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,428.0,,,,,,,,,,,,,,
431,PT05M21.00S,2026-01-18T02:40:05.7Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,82,79,2026-01-18T02:40:16Z,4160000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M21.00S,2026-01-18T02:40:05.7Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,82,79,2026-01-18T02:40:16Z,4170000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M21.00S,2026-01-18T02:40:18.3Z,3,REGULAR,freethrow,2 of 2,[],1627936,,,1610612760,82,80,2026-01-18T02:40:18Z,4180000,False,,,0,,A. Caruso Free Throw 2 of 2 (1 PTS),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
434,PT05M09.00S,2026-01-18T02:40:31.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.01116951379764,43.872549019607845,1610612748,82,80,2026-01-18T02:40:37Z,4190000,False,-31.0,51.0,1,right,MISS B. Adebayo driving Hook,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
435,PT05M04.00S,2026-01-18T02:40:35.8Z,3,REGULAR,rebound,offensive,[],1631323,,,1610612748,82,80,2026-01-18T02:40:35Z,4200000,False,,,0,,S. Fontecchio REBOUND (Off:3 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,434.0,4.0,1.0,3.0,,,,,,,,,,,
436,PT05M04.00S,2026-01-18T02:40:35.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631323,94.40999984741211,50.0,1610612748,84,80,2026-01-18T02:40:35Z,4210000,False,0.0,0.0,1,right,S. Fontecchio tip Layup (12 PTS),[1631323],1610612748.0,MIA,tip,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
437,PT04M58.00S,2026-01-18T02:40:44.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612760,84,80,2026-01-18T02:41:15Z,4220000,False,,,0,,S. Fontecchio personal FOUL (3 PF) (Joe 2 FT),"[1631323, 1630198]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,,203054.0,,,,,,3.0,0.0,Joe,1630198.0,,,,,,,
439,PT04M58.00S,2026-01-18T02:41:16.2Z,3,REGULAR,freethrow,1 of 2,[],1630198,,,1610612760,84,81,2026-01-18T02:41:42Z,4240000,False,,,0,,I. Joe Free Throw 1 of 2 (7 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
441,PT04M58.00S,2026-01-18T02:41:17.1Z,3,REGULAR,substitution,in,[],1631107,,,1610612760,84,81,2026-01-18T02:41:20Z,4260000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M58.00S,2026-01-18T02:41:17.1Z,3,REGULAR,substitution,out,[],1641796,,,1610612760,84,81,2026-01-18T02:42:40Z,4265000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M58.00S,2026-01-18T02:41:16.2Z,3,REGULAR,freethrow,2 of 2,[],1630198,,,1610612760,84,81,2026-01-18T02:41:42Z,4270000,False,,,0,,MISS I. Joe Free Throw 2 of 2,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
443,PT04M55.00S,2026-01-18T02:41:19.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,84,81,2026-01-18T02:41:42Z,4280000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,442.0,6.0,3.0,3.0,,,,,,,,,,,
444,PT04M48.00S,2026-01-18T02:41:56.2Z,3,REGULAR,foul,technical,['1freethrow'],1631119,,,1610612748,84,81,2026-01-18T02:43:16Z,4290000,False,,,0,,J. Williams defensive-3-second technical FOUL (1 Tech),[1631119],1610612760.0,OKC,defensive-3-second,,,Williams,J. Williams,,,,,,,,,,203054.0,,,,,,2.0,1.0,,,,,,,,,
445,PT04M48.00S,2026-01-18T02:42:17.7Z,3,REGULAR,freethrow,1 of 1,[],1631323,,,1610612748,85,81,2026-01-18T02:43:34Z,4300000,False,,,0,,S. Fontecchio technical Free Throw 1 of 1 (13 PTS),[1631323],1610612748.0,MIA,technical,,,Fontecchio,S. Fontecchio,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
446,PT04M45.00S,2026-01-18T02:42:22.9Z,3,REGULAR,3pt,Jump Shot,[],1631107,76.65900131406045,11.519607843137265,1610612748,85,81,2026-01-18T02:42:29Z,4310000,False,-192.0,167.0,1,right,MISS N. Jović 25' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
447,PT04M40.00S,2026-01-18T02:42:27.9Z,3,REGULAR,rebound,offensive,[],1642066,,,1610612748,85,81,2026-01-18T02:42:29Z,4320000,False,,,0,,M. Gardner REBOUND (Off:1 Def:2),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Left Center,,,,,,446.0,3.0,2.0,1.0,,,,,,,,,,,
448,PT04M40.00S,2026-01-18T02:42:28.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642066,94.40999984741211,50.0,1610612748,87,81,2026-01-18T02:42:28Z,4330000,False,0.0,0.0,1,right,M. Gardner tip DUNK (11 PTS),[1642066],1610612748.0,MIA,tip,,,Gardner,M. Gardner,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
450,PT04M40.00S,2026-01-18T02:42:42.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,87,81,2026-01-18T02:43:08Z,4340000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,203054.0,,,,,,,,,,,,,,,,
451,PT04M29.00S,2026-01-18T02:42:48.4Z,3,REGULAR,2pt,Jump Shot,[],1628983,19.365965834428394,74.50980392156863,1610612760,87,83,2026-01-18T02:45:53Z,4350000,False,-123.0,130.0,1,left,S. Gilgeous-Alexander 17' step back Jump Shot (26 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,17.83,Made,26.0,,,,,,,,,,,,,,,,,
454,PT04M09.00S,2026-01-18T02:43:41.6Z,3,REGULAR,3pt,Jump Shot,[],1630696,67.59198423127464,48.529411764705884,1610612748,87,83,2026-01-18T02:43:52Z,4380000,False,-7.0,252.0,1,right,MISS D. Smith 25' 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
455,PT04M04.00S,2026-01-18T02:43:46.6Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,87,83,2026-01-18T02:43:52Z,4390000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,454.0,3.0,3.0,0.0,,,,,,,,,,,
456,PT03M53.00S,2026-01-18T02:43:57.4Z,3,REGULAR,3pt,Jump Shot,[],1630598,6.8823915900131425,97.05882352941177,1610612760,87,86,2026-01-18T02:44:04Z,4400000,False,-235.0,12.0,1,left,A. Wiggins 3PT  (13 PTS) (J. Williams 3 AST),"[1630598, 1631119]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.56,Made,13.0,,,,,,,,,,,J. Williams,1631119.0,3.0,,,,
458,PT03M42.00S,2026-01-18T02:44:11.1Z,3,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612748,87,86,2026-01-18T02:44:30Z,4420000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Smith 2 FT),"[1630198, 1630696]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,203054.0,,,,,,1.0,0.0,Smith,1630696.0,,,,,,,
460,PT03M42.00S,2026-01-18T02:44:40.3Z,3,REGULAR,freethrow,1 of 2,[],1630696,,,1610612748,87,86,2026-01-18T02:44:40Z,4440000,False,,,0,,MISS D. Smith Free Throw 1 of 2,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT03M42.00S,2026-01-18T02:44:40.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,87,86,2026-01-18T02:44:40Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,
462,PT03M42.00S,2026-01-18T02:44:42.3Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,87,86,2026-01-18T02:44:53Z,4460000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M42.00S,2026-01-18T02:44:42.3Z,3,REGULAR,substitution,in,[],1642276,,,1610612748,87,86,2026-01-18T02:44:53Z,4470000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M42.00S,2026-01-18T02:45:05.6Z,3,REGULAR,freethrow,2 of 2,[],1630696,,,1610612748,88,86,2026-01-18T02:45:05Z,4480000,False,,,0,,D. Smith Free Throw 2 of 2 (3 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
465,PT03M31.00S,2026-01-18T02:45:20.7Z,3,REGULAR,3pt,Jump Shot,[],1627936,7.276609724047319,4.166666666666657,1610612760,88,89,2026-01-18T02:45:31Z,4490000,False,229.0,16.0,1,left,A. Caruso 3PT  (4 PTS) (S. Gilgeous-Alexander 3 AST),"[1627936, 1628983]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,22.98,Made,4.0,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,
467,PT03M23.00S,2026-01-18T02:45:35.3Z,3,REGULAR,foul,personal,[],1630198,,,1610612748,88,89,2026-01-18T02:45:50Z,4510000,False,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 1642066]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,203054.0,,,,,,2.0,0.0,Gardner,1642066.0,,,,,,,
469,PT03M14.00S,2026-01-18T02:45:57.1Z,3,REGULAR,3pt,Jump Shot,[],1631323,67.46057818659658,52.94117647058824,1610612748,88,89,2026-01-18T02:46:02Z,4530000,False,15.0,253.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
470,PT03M12.00S,2026-01-18T02:45:59.1Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,88,89,2026-01-18T02:46:02Z,4540000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,469.0,4.0,4.0,0.0,,,,,,,,,,,
471,PT03M02.00S,2026-01-18T02:46:11.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612760,88,89,2026-01-18T02:46:41Z,4550000,False,,,0,,S. Fontecchio shooting personal FOUL (4 PF) (Joe 2 FT),"[1631323, 1630198]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,1628159.0,,,,,,4.0,0.0,Joe,1630198.0,,,,,,,
473,PT03M02.00S,2026-01-18T02:46:42.5Z,3,REGULAR,freethrow,1 of 2,[],1630198,,,1610612760,88,90,2026-01-18T02:47:08Z,4570000,False,,,0,,I. Joe Free Throw 1 of 2 (8 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
474,PT03M02.00S,2026-01-18T02:46:43.2Z,3,REGULAR,substitution,out,[],1631323,,,1610612760,88,90,2026-01-18T02:46:49Z,4580000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M02.00S,2026-01-18T02:46:43.2Z,3,REGULAR,substitution,in,[],1626181,,,1610612760,88,90,2026-01-18T02:46:49Z,4590000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M02.00S,2026-01-18T02:46:42.5Z,3,REGULAR,freethrow,2 of 2,[],1630198,,,1610612760,88,90,2026-01-18T02:47:08Z,4600000,False,,,0,,MISS I. Joe Free Throw 2 of 2,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
477,PT02M59.00S,2026-01-18T02:46:45.5Z,3,REGULAR,rebound,defensive,[],1642066,,,1610612748,88,90,2026-01-18T02:47:08Z,4610000,False,,,0,,M. Gardner REBOUND (Off:1 Def:3),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,476.0,4.0,3.0,1.0,,,,,,,,,,,
478,PT02M44.00S,2026-01-18T02:47:20.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,94.53022339027595,51.470588235294116,1610612748,90,90,2026-01-18T02:47:23Z,4620000,False,7.0,-1.0,1,right,K. Ware alley-oop DUNK (5 PTS) (N. Powell 2 AST),"[1642276, 1626181]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.75,Made,5.0,,,,,,,,,,,N. Powell,1626181.0,2.0,,,,
480,PT02M29.00S,2026-01-18T02:47:34.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,7.670827858081481,48.28431372549019,1610612760,90,90,2026-01-18T02:47:38Z,4640000,False,9.0,20.0,1,left,MISS J. Williams Layup - blocked,"[1631119, 1642276]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,Ware,1642276.0
481,PT02M29.00S,2026-01-18T02:47:34.0Z,3,REGULAR,block,,[],1642276,,,1610612760,90,90,2026-01-18T02:47:36Z,4650000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT02M26.00S,2026-01-18T02:47:37.0Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,90,90,2026-01-18T02:47:38Z,4660000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:0),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,480.0,2.0,0.0,2.0,,,,,,,,,,,
483,PT02M22.00S,2026-01-18T02:47:41.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,13.058475689881732,42.40196078431373,1610612760,90,92,2026-01-18T02:47:46Z,4670000,False,38.0,70.0,1,left,S. Gilgeous-Alexander 7' Jump Shot (28 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,28.0,,,,,,,,,,,,,,,,,
484,PT02M13.00S,2026-01-18T02:47:50.7Z,3,REGULAR,3pt,Jump Shot,[],1642276,85.06898817345598,5.392156862745097,1610612748,90,92,2026-01-18T02:47:55Z,4680000,False,-223.0,88.0,1,right,MISS K. Ware 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
485,PT02M10.00S,2026-01-18T02:47:53.7Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612760,90,92,2026-01-18T02:47:55Z,4690000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,,,,,,484.0,2.0,2.0,0.0,,,,,,,,,,,
486,PT02M04.00S,2026-01-18T02:48:00.2Z,3,REGULAR,2pt,Jump Shot,[],1628983,14.37253613666229,77.45098039215686,1610612760,90,92,2026-01-18T02:49:49Z,4700000,False,-137.0,83.0,1,left,MISS S. Gilgeous-Alexander 16' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left,16.02,Missed,,,,,,,,,,,,,,,,,,
487,PT01M59.00S,2026-01-18T02:48:05.2Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,90,92,2026-01-18T02:48:06Z,4710000,False,,,0,,K. Ware REBOUND (Off:2 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,16-24 Left,,,,,,486.0,6.0,4.0,2.0,,,,,,,,,,,
488,PT01M43.00S,2026-01-18T02:48:22.2Z,3,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612748,90,92,2026-01-18T02:51:27Z,4720000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Smith 2 FT),"[1627936, 1630696]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,201638.0,,,,,,1.0,0.0,Smith,1630696.0,,,,,,,
490,PT01M43.00S,2026-01-18T02:48:33.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,92,2026-01-18T02:48:33Z,4740000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M43.00S,2026-01-18T02:50:54.9Z,3,REGULAR,substitution,out,[],1630598,,,1610612748,90,92,2026-01-18T02:51:19Z,4750000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M43.00S,2026-01-18T02:50:54.9Z,3,REGULAR,substitution,in,[],1642349,,,1610612748,90,92,2026-01-18T02:51:19Z,4760000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M43.00S,2026-01-18T02:51:36.3Z,3,REGULAR,freethrow,1 of 2,[],1630696,,,1610612748,91,92,2026-01-18T02:51:36Z,4770000,False,,,0,,D. Smith Free Throw 1 of 2 (4 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
494,PT01M43.00S,2026-01-18T02:51:48.3Z,3,REGULAR,freethrow,2 of 2,[],1630696,,,1610612748,92,92,2026-01-18T02:51:48Z,4780000,False,,,0,,D. Smith Free Throw 2 of 2 (5 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
495,PT01M28.00S,2026-01-18T02:52:04.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642066,,,1610612760,92,92,2026-01-18T02:52:25Z,4790000,False,,,0,,M. Gardner shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1642066, 1628983]",1610612748.0,MIA,shooting,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),8-16 Center,,,,201638.0,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
497,PT01M28.00S,2026-01-18T02:52:34.5Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,92,93,2026-01-18T02:52:34Z,4810000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
498,PT01M28.00S,2026-01-18T02:52:48.7Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,92,94,2026-01-18T02:52:48Z,4820000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
499,PT01M16.00S,2026-01-18T02:53:02.0Z,3,REGULAR,3pt,Jump Shot,[],1626181,96.76412614980289,3.67647058823529,1610612748,92,94,2026-01-18T02:53:10Z,4830000,False,-232.0,-22.0,1,right,MISS N. Powell 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
500,PT01M14.00S,2026-01-18T02:53:04.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,92,94,2026-01-18T02:53:50Z,4840000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,499.0,3.0,1.0,2.0,,,,,,,,,,,
501,PT01M10.00S,2026-01-18T02:53:11.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642066,,,1610612760,92,94,2026-01-18T02:53:24Z,4850000,False,,,0,,M. Gardner personal FOUL (2 PF) (Caruso 2 FT),"[1642066, 1627936]",1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Left Center,,,,203054.0,,,,,,2.0,0.0,Caruso,1627936.0,,,,,,,
503,PT01M10.00S,2026-01-18T02:53:41.1Z,3,REGULAR,freethrow,1 of 2,[],1627936,,,1610612760,92,94,2026-01-18T02:53:41Z,4870000,False,,,0,,MISS A. Caruso Free Throw 1 of 2,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT01M10.00S,2026-01-18T02:53:41.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,92,94,2026-01-18T02:53:41Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,
505,PT01M10.00S,2026-01-18T02:53:58.7Z,3,REGULAR,freethrow,2 of 2,[],1627936,,,1610612760,92,95,2026-01-18T02:53:58Z,4890000,False,,,0,,A. Caruso Free Throw 2 of 2 (5 PTS),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
506,PT00M52.20S,2026-01-18T02:54:21.0Z,3,REGULAR,2pt,Jump Shot,[],1630696,90.19382391590013,33.82352941176471,1610612748,92,95,2026-01-18T02:54:25Z,4900000,False,-81.0,40.0,1,right,MISS D. Smith 9' driving bank Shot,[1630696],1610612748.0,MIA,driving bank,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,9.01,Missed,,,,,,,,,,,,,,,,,,
