actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT04M33.00S,2026-01-14T00:54:53.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,5.863994743758213,53.67647058823529,1610612748,23,15,2026-01-14T00:55:05Z,860000,False,-18.0,3.0,1,left,N. Powell running finger roll Layup (2 PTS) (B. Adebayo 2 AST),"[1626181, 1628389]",1610612748.0,MIA,running finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.86,Made,,2.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,
87,PT04M22.00S,2026-01-14T00:55:09.9Z,1,REGULAR,foul,personal,[],1631170,,,1610612756,23,15,2026-01-14T00:59:05Z,870000,False,,,0,,J. Jaquez Jr. personal FOUL (1 PF),"[1631170, 1628960]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,2530.0,1.0,0.0,Allen,1628960.0,,,,,,,,
89,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612756,23,15,2026-01-14T00:55:37Z,890000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,out,[],1629639,,,1610612756,23,15,2026-01-14T00:55:37Z,900000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,23,15,2026-01-14T00:55:37Z,910000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612756,23,15,2026-01-14T00:55:37Z,920000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,out,[],1631109,,,1610612756,23,15,2026-01-14T00:55:37Z,930000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,in,[],1641796,,,1610612756,23,15,2026-01-14T00:55:37Z,940000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,in,[],1642276,,,1610612756,23,15,2026-01-14T00:55:37Z,950000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,23,15,2026-01-14T00:55:37Z,960000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,in,[],1642345,,,1610612756,23,15,2026-01-14T00:55:37Z,970000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M22.00S,2026-01-14T00:55:19.7Z,1,REGULAR,substitution,in,[],1642346,,,1610612756,23,15,2026-01-14T00:55:37Z,980000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M11.00S,2026-01-14T00:55:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.9862023653088,52.94117647058824,1610612756,23,15,2026-01-14T00:55:54Z,990000,False,15.0,13.0,1,right,MISS D. Booker driving Layup - blocked,"[1626164, 1631170]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,Jaquez Jr.,1631170.0
100,PT04M11.00S,2026-01-14T00:55:44.5Z,1,REGULAR,block,,[],1631170,,,1610612756,23,15,2026-01-14T00:55:47Z,1000000,False,,,0,,J. Jaquez Jr. BLOCK (1 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M07.00S,2026-01-14T00:55:48.5Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,23,15,2026-01-14T00:55:54Z,1010000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,99.0,,,,,,,,,,1.0,1.0,0.0,,,,,
102,PT04M03.00S,2026-01-14T00:55:52.0Z,1,REGULAR,3pt,Jump Shot,[],1631170,5.206964520367937,94.11764705882352,1610612748,23,15,2026-01-14T00:55:58Z,1020000,False,-221.0,-4.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,22.06,Missed,,,,,,,,,,,,,,,,,,
103,PT04M00.00S,2026-01-14T00:55:55.0Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,23,15,2026-01-14T00:55:58Z,1030000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,102.0,,,,,,,,,,1.0,1.0,0.0,,,,,
104,PT03M56.00S,2026-01-14T00:56:07.4Z,1,REGULAR,foul,personal,[],1626181,,,1610612756,23,15,2026-01-14T00:56:20Z,1040000,False,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1626164]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,1.0,0.0,Booker,1626164.0,,,,,,,,
106,PT03M56.00S,2026-01-14T00:56:20.2Z,1,REGULAR,substitution,out,[],203952,,,1610612756,23,15,2026-01-14T00:56:23Z,1060000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M56.00S,2026-01-14T00:56:20.2Z,1,REGULAR,substitution,in,[],1631107,,,1610612756,23,15,2026-01-14T00:56:23Z,1070000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M50.00S,2026-01-14T00:56:59.4Z,1,REGULAR,turnover,bad pass,[],1628960,,,1610612756,23,15,2026-01-14T00:57:03Z,1090000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1642276]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Ware,1642276.0,,
110,PT03M50.00S,2026-01-14T00:56:59.4Z,1,REGULAR,steal,,[],1642276,,,1610612748,23,15,2026-01-14T00:57:01Z,1100000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M45.00S,2026-01-14T00:57:04.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,27.54599211563732,79.65686274509804,1610612748,23,15,2026-01-14T00:57:12Z,1110000,False,-148.0,206.0,1,left,MISS N. Powell 25' running pullup 3PT,[1626181],1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
112,PT03M41.00S,2026-01-14T00:57:08.3Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,23,15,2026-01-14T00:57:08Z,1120000,False,,,0,,K. Ware REBOUND (Off:1 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,111.0,,,,,,,,,,2.0,1.0,1.0,,,,,
113,PT03M39.00S,2026-01-14T00:57:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631170,6.389618922470433,49.754901960784316,1610612748,25,15,2026-01-14T00:57:27Z,1130000,False,1.0,8.0,1,left,J. Jaquez Jr. driving finger roll Layup (2 PTS) (K. Ware 1 AST),"[1631170, 1642276]",1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.77,Made,,2.0,K. Ware,1642276.0,1.0,,,,,,,,,,,,,
115,PT03M39.00S,2026-01-14T00:57:18.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,25,15,2026-01-14T00:57:18Z,1150000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M23.00S,2026-01-14T01:00:31.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612756,25,15,2026-01-14T01:00:51Z,1160000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Booker 2 FT),"[1641796, 1626164]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,,,,,,,,2530.0,1.0,0.0,Booker,1626164.0,,,,,,,,
118,PT03M23.00S,2026-01-14T01:00:51.9Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,25,16,2026-01-14T01:00:51Z,1180000,False,,,0,,D. Booker Free Throw 1 of 2 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
119,PT03M23.00S,2026-01-14T01:01:04.3Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,25,17,2026-01-14T01:01:04Z,1190000,False,,,0,,D. Booker Free Throw 2 of 2 (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
121,PT03M08.00S,2026-01-14T01:01:20.9Z,1,REGULAR,turnover,bad pass,[],1631107,,,1610612748,25,17,2026-01-14T01:01:24Z,1200000,False,,,0,,N. Jović bad pass TURNOVER (1 TO),"[1631107, 1626164]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Booker,1626164.0,,
122,PT03M08.00S,2026-01-14T01:01:20.9Z,1,REGULAR,steal,,[],1626164,,,1610612756,25,17,2026-01-14T01:01:22Z,1210000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2026-01-14T01:01:35.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,75.1149802890933,84.80392156862744,1610612756,25,20,2026-01-14T01:01:43Z,1220000,False,174.0,181.0,1,right,G. Allen 25' 3PT pullup (3 PTS) (D. Booker 2 AST),"[1628960, 1626164]",1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.14,Made,,3.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,
125,PT02M35.00S,2026-01-14T01:01:54.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.258212877792378,50.49019607843137,1610612748,27,20,2026-01-14T01:02:01Z,1240000,False,-2.0,6.0,1,left,K. Ware cutting DUNK (2 PTS) (N. Powell 2 AST),"[1642276, 1626181]",1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.68,Made,,2.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,
127,PT02M24.00S,2026-01-14T01:02:05.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642345,91.40932982917214,47.794117647058826,1610612756,27,20,2026-01-14T01:02:10Z,1260000,False,-11.0,28.0,1,right,MISS O. Ighodaro turnaround Hook,[1642345],1610612756.0,PHX,turnaround,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
128,PT02M22.00S,2026-01-14T01:02:06.9Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,27,20,2026-01-14T01:02:06Z,1270000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,127.0,,,,,,,,,,1.0,0.0,1.0,,,,,
129,PT02M17.00S,2026-01-14T01:02:12.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,93.64323258869908,61.274509803921575,1610612756,27,20,2026-01-14T01:02:21Z,1280000,False,56.0,7.0,1,right,MISS D. Booker turnaround fadeaway bank Shot,[1626164],1610612756.0,PHX,turnaround fadeaway bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
130,PT02M14.00S,2026-01-14T01:02:15.6Z,1,REGULAR,rebound,offensive,[],1642346,,,1610612756,27,20,2026-01-14T01:02:21Z,1290000,False,,,0,,R. Dunn REBOUND (Off:1 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,129.0,,,,,,,,,,1.0,0.0,1.0,,,,,
131,PT02M12.00S,2026-01-14T01:02:17.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,69.33311432325887,27.696078431372552,1610612756,27,23,2026-01-14T01:02:24Z,1300000,False,-112.0,236.0,1,right,G. Allen 26' 3PT  (6 PTS) (R. Dunn 1 AST),"[1628960, 1642346]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.08,Made,,6.0,R. Dunn,1642346.0,1.0,,,,,,,,,,,,,
133,PT01M52.00S,2026-01-14T01:02:37.2Z,1,REGULAR,3pt,Jump Shot,[],1631170,7.30946123521682,2.941176470588235,1610612748,27,23,2026-01-14T01:02:44Z,1320000,False,235.0,16.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
134,PT01M45.00S,2026-01-14T01:02:44.2Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,27,23,2026-01-14T01:02:44Z,1330000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,133.0,,,,,,,,,,2.0,2.0,0.0,,,,,
135,PT01M42.00S,2026-01-14T01:02:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630692,93.11760840998686,48.03921568627451,1610612756,27,23,2026-01-14T01:02:57Z,1340000,False,-10.0,12.0,1,right,MISS J. Goodwin running Layup,[1630692],1610612756.0,PHX,running,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2026-01-14T01:02:51.1Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612756,27,23,2026-01-14T01:57:46Z,1360000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,135.0,,,,,,,,,,3.0,2.0,1.0,,,,,
138,PT01M36.00S,2026-01-14T01:02:52.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642346,93.9060446780552,3.431372549019608,1610612756,27,23,2026-01-14T01:03:00Z,1370000,False,-233.0,5.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
139,PT01M33.00S,2026-01-14T01:02:55.1Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,27,23,2026-01-14T01:03:27Z,1380000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,,,138.0,,,,,,,,,,1.0,1.0,0.0,,,,,
142,PT01M24.00S,2026-01-14T01:03:04.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631170,5.590000152587891,50.0,1610612748,29,23,2026-01-14T01:36:50Z,1410000,False,0.0,0.0,1,left,J. Jaquez Jr. running Layup (4 PTS),[1631170],1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,4.0,,,,,,,,,,,,,,,,
143,PT01M18.00S,2026-01-14T01:03:10.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.40013140604468,33.57843137254902,1610612756,29,23,2026-01-14T01:03:24Z,1420000,False,-82.0,151.0,1,right,MISS D. Booker 17' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,17.14,Missed,,,,,,,,,,,,,,,,,,
144,PT01M16.00S,2026-01-14T01:03:12.1Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,29,23,2026-01-14T01:03:19Z,1430000,False,,,0,,N. Jović REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,16-24 Left Center,,,143.0,,,,,,,,,,2.0,2.0,0.0,,,,,
145,PT01M04.00S,2026-01-14T01:03:24.3Z,1,REGULAR,3pt,Jump Shot,[],1642276,3.892904073587385,95.58823529411765,1610612748,32,23,2026-01-14T01:06:32Z,1440000,False,-228.0,-16.0,1,left,K. Ware 3PT pullup (5 PTS) (J. Jaquez Jr. 1 AST),"[1642276, 1631170]",1610612748.0,MIA,pullup,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,22.85,Made,,5.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,
147,PT00M46.60S,2026-01-14T01:03:42.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,71.30420499342969,15.686274509803921,1610612756,32,23,2026-01-14T01:03:51Z,1460000,False,-172.0,217.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.68,Missed,,,,,,,,,,,,,,,,,,
148,PT00M43.30S,2026-01-14T01:03:46.2Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,32,23,2026-01-14T01:03:51Z,1470000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,147.0,,,,,,,,,,3.0,3.0,0.0,,,,,
149,PT00M38.30S,2026-01-14T01:03:52.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,7.703679369250986,48.28431372549019,1610612748,34,23,2026-01-14T01:07:45Z,1480000,False,9.0,20.0,1,left,N. Powell running finger roll Layup (4 PTS),[1626181],1610612748.0,MIA,running finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.17,Made,,4.0,,,,,,,,,,,,,,,,
150,PT00M33.20S,2026-01-14T01:04:02.7Z,1,REGULAR,2pt,Jump Shot,[],1628960,84.57621550591328,28.431372549019606,1610612756,34,25,2026-01-14T01:04:35Z,1490000,False,-108.0,92.0,1,right,G. Allen 14' pullup Jump Shot (8 PTS),[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,14.2,Made,,8.0,,,,,,,,,,,,,,,,
151,PT00M21.80S,2026-01-14T01:04:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.1268068331143235,46.568627450980394,1610612748,36,25,2026-01-14T01:04:25Z,1500000,False,17.0,5.0,1,left,J. Jaquez Jr. driving finger roll Layup (6 PTS),[1631170],1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.79,Made,,6.0,,,,,,,,,,,,,,,,
152,PT00M01.70S,2026-01-14T01:04:46.0Z,1,REGULAR,3pt,Jump Shot,[],1628960,76.42904073587385,87.74509803921569,1610612756,36,28,2026-01-14T01:04:50Z,1510000,False,189.0,169.0,1,right,G. Allen 25' 3PT  (11 PTS) (D. Booker 3 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.34,Made,,11.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,
154,PT00M00.30S,2026-01-14T01:05:01.1Z,1,REGULAR,heave,,[],0,,,1610612748,36,28,2026-01-14T01:10:19Z,1530000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,60.72,,,,,,,,,,,,,,,,,,,
155,PT00M00.10S,2026-01-14T01:05:01.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,36,28,2026-01-14T01:05:31Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,154.0,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2026-01-14T01:05:08.0Z,1,REGULAR,period,end,[],0,,,1610612748,36,28,2026-01-14T01:05:08Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-01-14T01:05:29.2Z,2,REGULAR,substitution,out,['startperiod'],1626181,,,1610612748,36,28,2026-01-14T01:07:39Z,1560000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-01-14T01:05:29.2Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612748,36,28,2026-01-14T01:07:39Z,1570000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-01-14T01:05:29.2Z,2,REGULAR,substitution,in,['startperiod'],1630558,,,1610612748,36,28,2026-01-14T01:07:39Z,1580000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-01-14T01:05:29.2Z,2,REGULAR,substitution,in,['startperiod'],1631221,,,1610612748,36,28,2026-01-14T01:07:39Z,1590000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-01-14T01:07:45.2Z,2,REGULAR,period,start,[],0,,,1610612748,36,28,2026-01-14T01:07:45Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M43.00S,2026-01-14T01:08:01.1Z,2,REGULAR,turnover,bad pass,[],1631107,,,1610612748,36,28,2026-01-14T01:08:05Z,1610000,False,,,0,,N. Jović bad pass TURNOVER (2 TO),"[1631107, 1628960]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Allen,1628960.0,,
163,PT11M43.00S,2026-01-14T01:08:01.1Z,2,REGULAR,steal,,[],1628960,,,1610612756,36,28,2026-01-14T01:08:02Z,1620000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
164,PT11M31.00S,2026-01-14T01:08:12.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628960,84.83902759526939,48.03921568627451,1610612756,36,30,2026-01-14T01:08:20Z,1630000,False,-10.0,90.0,1,right,G. Allen 9' driving floating Jump Shot (13 PTS),[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,9.05,Made,,13.0,,,,,,,,,,,,,,,,
165,PT11M23.00S,2026-01-14T01:08:21.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,6.1268068331143235,57.59803921568627,1610612748,38,30,2026-01-14T01:09:37Z,1640000,False,-38.0,5.0,1,left,J. Jaquez Jr. driving floating bank Jump Shot (8 PTS) (D. Mitchell 2 AST),"[1631170, 1630558]",1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.83,Made,,8.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,
166,PT11M09.00S,2026-01-14T01:08:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,73.14388961892247,13.480392156862745,1610612756,38,30,2026-01-14T01:08:41Z,1650000,False,-183.0,200.0,1,right,MISS G. Allen 27' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
167,PT11M05.00S,2026-01-14T01:08:39.2Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,38,30,2026-01-14T01:08:41Z,1660000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,166.0,,,,,,,,,,1.0,1.0,0.0,,,,,
168,PT10M55.00S,2026-01-14T01:08:49.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,10.068988173455978,45.588235294117645,1610612748,38,30,2026-01-14T01:09:05Z,1670000,False,22.0,42.0,1,left,MISS K. Ware turnaround Hook,[1642276],1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,4.75,Missed,,,,,,,,,,,,,,,,,,
169,PT10M52.00S,2026-01-14T01:08:51.7Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,38,30,2026-01-14T01:08:51Z,1680000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,168.0,,,,,,,,,,1.0,0.0,1.0,,,,,
