actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
331,PT07M57.00S,2024-01-02T03:24:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.9060446780552,48.77450980392157,1610612743,66,51,2024-01-02T03:48:06Z,3210000,False,-6.0,5.0,1,right,A. Gordon alley-oop Layup (7 PTS) (K. Caldwell-Pope 4 AST),"[203932, 203484]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,0.78,Made,7.0,,,,,K. Caldwell-Pope,203484.0,4.0,,,,,,,,
333,PT07M56.00S,2024-01-02T03:24:20.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,66,51,2024-01-02T03:24:20Z,3230000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT07M43.00S,2024-01-02T03:27:20.0Z,3,REGULAR,turnover,bad pass,[],202397,,,1610612766,66,51,2024-01-02T03:27:26Z,3240000,False,,,0,,I. Smith bad pass TURNOVER (3 TO),"[202397, 1627750]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,,,Murray,1627750.0
335,PT07M43.00S,2024-01-02T03:27:20.0Z,3,REGULAR,steal,,[],1627750,,,1610612743,66,51,2024-01-02T03:27:21Z,3250000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
336,PT07M41.00S,2024-01-02T03:27:22.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627750,75.90341655716163,12.990196078431374,1610612743,69,51,2024-01-02T03:27:32Z,3260000,False,-185.0,174.0,1,right,J. Murray 25' 3PT running pullup (20 PTS),[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,25.4,Made,20.0,,,,,,,,,,,,,,,
337,PT07M22.00S,2024-01-02T03:27:41.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,4.944152431011826,50.49019607843137,1610612766,69,53,2024-01-02T03:27:51Z,3270000,False,-2.0,-6.0,1,left,N. Richards DUNK (10 PTS) (B. McGowens 3 AST),"[1630208, 1631121]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,0.65,Made,10.0,,,,,B. McGowens,1631121.0,3.0,,,,,,,,
340,PT07M09.00S,2024-01-02T03:28:06.7Z,3,REGULAR,foul,personal,['3freethrow'],202397,,,1610612743,69,53,2024-01-02T03:28:15Z,3300000,False,,,0,,I. Smith shooting personal FOUL (2 PF) (Murray 3 FT),"[202397, 1627750]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,Above the Break 3,24+ Left Center,2714.0,,,,,,,,,,,,,,2.0,0.0,Murray,1627750.0,,
342,PT07M09.00S,2024-01-02T03:28:34.5Z,3,REGULAR,freethrow,1 of 3,[],1627750,,,1610612743,70,53,2024-01-02T03:28:34Z,3320000,False,,,0,,J. Murray Free Throw 1 of 3 (21 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
343,PT07M09.00S,2024-01-02T03:28:49.9Z,3,REGULAR,freethrow,2 of 3,[],1627750,,,1610612743,71,53,2024-01-02T03:28:49Z,3330000,False,,,0,,J. Murray Free Throw 2 of 3 (22 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
344,PT07M09.00S,2024-01-02T03:29:06.9Z,3,REGULAR,freethrow,3 of 3,[],1627750,,,1610612743,72,53,2024-01-02T03:29:06Z,3340000,False,,,0,,J. Murray Free Throw 3 of 3 (23 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
345,PT06M58.00S,2024-01-02T03:29:21.1Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,72,53,2024-01-02T03:29:25Z,3350000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 203484]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,2.0,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
346,PT06M58.00S,2024-01-02T03:29:21.1Z,3,REGULAR,steal,,[],203484,,,1610612743,72,53,2024-01-02T03:29:22Z,3360000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
347,PT06M51.00S,2024-01-02T03:29:28.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,68.54467805519053,39.705882352941174,1610612743,72,53,2024-01-02T03:29:34Z,3370000,False,-51.0,243.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,24.86,Missed,,,,,,,,,,,,,,,,
348,PT06M47.00S,2024-01-02T03:29:32.0Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,72,53,2024-01-02T03:29:34Z,3380000,False,,,0,,B. Miller REBOUND (Off:0 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,347.0,4.0,4.0,0.0,,,,,,,,,,,
349,PT06M39.00S,2024-01-02T03:29:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,15.456636005256241,37.00980392156863,1610612766,72,53,2024-01-02T03:29:49Z,3390000,False,65.0,93.0,1,left,MISS I. Smith 11' turnaround fadeaway Shot,[202397],1610612766.0,CHA,turnaround fadeaway,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,11.33,Missed,,,,,,,,,,,,,,,,
350,PT06M36.00S,2024-01-02T03:29:43.2Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,72,53,2024-01-02T03:29:49Z,3400000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,349.0,6.0,5.0,1.0,,,,,,,,,,,
351,PT06M29.00S,2024-01-02T03:29:50.7Z,3,REGULAR,3pt,Jump Shot,[],1629008,72.35545335085413,20.588235294117645,1610612743,75,53,2024-01-02T03:29:58Z,3410000,False,-147.0,207.0,1,right,M. Porter Jr. 25' 3PT  (18 PTS) (J. Murray 5 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,25.43,Made,18.0,,,,,J. Murray,1627750.0,5.0,,,,,,,,
353,PT06M12.00S,2024-01-02T03:30:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,6.258212877792378,46.568627450980394,1610612766,75,53,2024-01-02T03:30:11Z,3430000,False,17.0,6.0,1,left,MISS B. McGowens cutting Layup,[1631121],1610612766.0,CHA,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,1.83,Missed,,,,,,,,,,,,,,,,
354,PT06M10.00S,2024-01-02T03:30:09.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,75,53,2024-01-02T03:30:11Z,3440000,False,,,0,,N. Jokic REBOUND (Off:0 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,353.0,11.0,11.0,0.0,,,,,,,,,,,
355,PT05M54.00S,2024-01-02T03:30:25.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.25558475689881,43.38235294117647,1610612743,77,53,2024-01-02T03:30:35Z,3450000,False,-33.0,58.0,1,right,N. Jokic 6' floating Jump Shot (11 PTS) (J. Murray 6 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,6.67,Made,11.0,,,,,J. Murray,1627750.0,6.0,,,,,,,,
357,PT05M38.00S,2024-01-02T03:30:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.732588699080158,41.66666666666667,1610612766,77,55,2024-01-02T03:30:45Z,3470000,False,42.0,1.0,1,left,M. Bridges driving Layup (14 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,4.17,Made,14.0,,,,,,,,,,,,,,,
358,PT05M18.00S,2024-01-02T03:31:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.14651773981603,54.65686274509803,1610612743,79,55,2024-01-02T03:31:24Z,3480000,False,23.0,31.0,1,right,N. Jokic driving Layup (13 PTS) (J. Murray 7 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,3.85,Made,13.0,,,,,J. Murray,1627750.0,7.0,,,,,,,,
360,PT05M18.00S,2024-01-02T03:31:07.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,79,55,2024-01-02T03:31:07Z,3500000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M18.00S,2024-01-02T03:32:13.8Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,79,55,2024-01-02T03:32:32Z,3510000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT05M18.00S,2024-01-02T03:32:13.8Z,3,REGULAR,substitution,out,[],202397,,,1610612766,79,55,2024-01-02T03:32:32Z,3520000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT05M18.00S,2024-01-02T03:32:13.8Z,3,REGULAR,substitution,out,[],1631121,,,1610612766,79,55,2024-01-02T03:32:32Z,3530000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT05M18.00S,2024-01-02T03:32:13.8Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,79,55,2024-01-02T03:32:32Z,3540000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT05M18.00S,2024-01-02T03:32:13.8Z,3,REGULAR,substitution,in,[],1641733,,,1610612766,79,55,2024-01-02T03:32:32Z,3550000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M18.00S,2024-01-02T03:32:13.8Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,79,55,2024-01-02T03:32:32Z,3560000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M07.00S,2024-01-02T03:32:50.8Z,3,REGULAR,foul,personal,[],203484,,,1610612766,79,55,2024-01-02T03:33:34Z,3570000,False,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 1641706]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,2714.0,,,,,,,,,,,,,,2.0,1.0,Miller,1641706.0,,
369,PT04M59.00S,2024-01-02T03:33:22.5Z,3,REGULAR,foul,personal,[],1627750,,,1610612766,79,55,2024-01-02T03:33:25Z,3590000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 1629023]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,,,,,,1.0,0.0,Washington,1629023.0,,
371,PT04M50.00S,2024-01-02T03:33:51.8Z,3,REGULAR,2pt,Jump Shot,[],1641733,6.652431011826544,73.2843137254902,1610612766,79,55,2024-01-02T03:33:57Z,3610000,False,-116.0,10.0,1,left,MISS N. Smith Jr. 11' pullup Shot - blocked,"[1641733, 1627750]",1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Left,,,11.68,Missed,,,,,,,,,Murray,1627750.0,,,,,,
372,PT04M50.00S,2024-01-02T03:33:51.8Z,3,REGULAR,block,,[],1627750,,,1610612766,79,55,2024-01-02T03:33:54Z,3620000,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
373,PT04M46.00S,2024-01-02T03:33:55.8Z,3,REGULAR,rebound,offensive,[],1641733,,,1610612766,79,55,2024-01-02T03:33:55Z,3630000,False,,,0,,N. Smith Jr. REBOUND (Off:1 Def:0),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,371.0,1.0,0.0,1.0,,,,,,,,,,,
374,PT04M44.00S,2024-01-02T03:33:58.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630208,22.158344283837057,71.56862745098039,1610612766,79,55,2024-01-02T03:34:02Z,3640000,False,-108.0,156.0,1,left,MISS N. Richards 18' Jump Shot,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,18.95,Missed,,,,,,,,,,,,,,,,
375,PT04M42.00S,2024-01-02T03:34:00.0Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,79,55,2024-01-02T03:34:02Z,3650000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,374.0,3.0,3.0,0.0,,,,,,,,,,,
376,PT04M37.00S,2024-01-02T03:34:05.4Z,3,REGULAR,3pt,Jump Shot,[],1627750,76.03482260183968,13.725490196078432,1610612743,79,55,2024-01-02T03:34:13Z,3660000,False,-181.0,173.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,25.05,Missed,,,,,,,,,,,,,,,,
377,PT04M33.00S,2024-01-02T03:34:09.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,79,55,2024-01-02T03:34:13Z,3670000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,376.0,4.0,4.0,0.0,,,,,,,,,,,
378,PT04M23.00S,2024-01-02T03:34:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,8.754927726675426,46.568627450980394,1610612766,79,55,2024-01-02T03:34:26Z,3680000,False,17.0,30.0,1,left,MISS N. Richards driving Layup,[1630208],1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,3.44,Missed,,,,,,,,,,,,,,,,
379,PT04M23.00S,2024-01-02T03:34:18.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,79,55,2024-01-02T03:34:26Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,378.0,,,,,,,,,,,,,,
381,PT04M23.00S,2024-01-02T03:34:28.6Z,3,REGULAR,substitution,out,[],1629008,,,1610612766,79,55,2024-01-02T03:34:30Z,3710000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M23.00S,2024-01-02T03:34:28.6Z,3,REGULAR,substitution,in,[],1631128,,,1610612766,79,55,2024-01-02T03:34:30Z,3720000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M21.00S,2024-01-02T03:34:43.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,6.521024967148489,47.05882352941176,1610612766,79,57,2024-01-02T03:34:50Z,3730000,False,15.0,9.0,1,left,N. Richards cutting DUNK (12 PTS) (N. Smith Jr. 1 AST),"[1630208, 1641733]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,1.71,Made,12.0,,,,,N. Smith Jr.,1641733.0,1.0,,,,,,,,
385,PT04M04.00S,2024-01-02T03:35:00.4Z,3,REGULAR,3pt,Jump Shot,[],203932,67.62483574244416,43.872549019607845,1610612743,82,57,2024-01-02T03:35:07Z,3750000,False,-31.0,252.0,1,right,A. Gordon 25' 3PT  (10 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,25.37,Made,10.0,,,,,N. Jokic,203999.0,6.0,,,,,,,,
387,PT03M48.00S,2024-01-02T03:35:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,5.338370565045992,47.549019607843135,1610612766,82,59,2024-01-02T03:35:21Z,3770000,False,12.0,-2.0,1,left,N. Richards reverse Layup (14 PTS) (C. Martin 2 AST),"[1630208, 1628998]",1610612766.0,CHA,reverse,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,1.25,Made,14.0,,,,,C. Martin,1628998.0,2.0,,,,,,,,
389,PT03M24.00S,2024-01-02T03:35:40.2Z,3,REGULAR,3pt,Jump Shot,[],203484,71.30420499342969,73.77450980392157,1610612743,82,59,2024-01-02T03:35:48Z,3790000,False,119.0,217.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,24.76,Missed,,,,,,,,,,,,,,,,
390,PT03M20.00S,2024-01-02T03:35:44.2Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,82,59,2024-01-02T03:35:48Z,3800000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,389.0,2.0,2.0,0.0,,,,,,,,,,,
391,PT03M15.00S,2024-01-02T03:35:49.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641706,5.601182654402102,50.245098039215684,1610612766,82,61,2024-01-02T03:35:58Z,3810000,False,-1.0,0.0,1,left,B. Miller running alley-oop Layup (12 PTS) (C. Martin 3 AST),"[1641706, 1628998]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,0.12,Made,12.0,,,,,C. Martin,1628998.0,3.0,,,,,,,,
393,PT02M59.00S,2024-01-02T03:36:08.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612743,82,61,2024-01-02T03:36:16Z,3830000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Murray 2 FT),"[1630208, 1627750]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,,,,,,,,,,,,2.0,0.0,Murray,1627750.0,,
395,PT02M59.00S,2024-01-02T03:36:34.9Z,3,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,83,61,2024-01-02T03:36:34Z,3850000,False,,,0,,J. Murray Free Throw 1 of 2 (24 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
396,PT02M59.00S,2024-01-02T03:36:35.5Z,3,REGULAR,substitution,out,[],203932,,,1610612743,83,61,2024-01-02T03:36:42Z,3860000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT02M59.00S,2024-01-02T03:36:35.5Z,3,REGULAR,substitution,out,[],1630208,,,1610612743,83,61,2024-01-02T03:36:42Z,3870000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT02M59.00S,2024-01-02T03:36:35.5Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,83,61,2024-01-02T03:36:42Z,3880000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M59.00S,2024-01-02T03:36:35.5Z,3,REGULAR,substitution,in,[],1628970,,,1610612743,83,61,2024-01-02T03:36:42Z,3890000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M59.00S,2024-01-02T03:37:00.4Z,3,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,84,61,2024-01-02T03:37:00Z,3900000,False,,,0,,J. Murray Free Throw 2 of 2 (25 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
401,PT02M36.00S,2024-01-02T03:37:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,12.828515111695138,39.46078431372549,1610612766,84,61,2024-01-02T03:37:30Z,3910000,False,53.0,68.0,1,left,MISS B. Miller 8' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Right,,,8.61,Missed,,,,,,,,,,,,,,,,
402,PT02M33.00S,2024-01-02T03:37:27.0Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,84,61,2024-01-02T03:37:30Z,3920000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,401.0,1.0,1.0,0.0,,,,,,,,,,,
403,PT02M16.00S,2024-01-02T03:37:43.4Z,3,REGULAR,turnover,bad pass,[],1631128,,,1610612743,84,61,2024-01-02T03:37:50Z,3930000,False,,,0,,C. Braun bad pass TURNOVER (1 TO),"[1631128, 1628970]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Bridges,1628970.0
404,PT02M16.00S,2024-01-02T03:37:43.4Z,3,REGULAR,steal,,[],1628970,,,1610612766,84,61,2024-01-02T03:37:45Z,3940000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
405,PT02M12.00S,2024-01-02T03:37:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,5.469776609724048,49.01960784313725,1610612766,84,63,2024-01-02T03:37:55Z,3950000,False,5.0,-1.0,1,left,M. Bridges running Layup (16 PTS),[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,0.5,Made,16.0,,,,,,,,,,,,,,,
406,PT01M55.00S,2024-01-02T03:38:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,92.72339027595268,51.71568627450981,1610612743,84,63,2024-01-02T03:38:10Z,3960000,False,9.0,16.0,1,right,MISS C. Braun Layup - blocked,"[1631128, 1628998]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,1.81,Missed,,,,,,,,,Martin,1628998.0,,,,,,
407,PT01M55.00S,2024-01-02T03:38:04.9Z,3,REGULAR,block,,[],1628998,,,1610612743,84,63,2024-01-02T03:38:07Z,3970000,False,,,0,,C. Martin BLOCK (2 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT01M53.00S,2024-01-02T03:38:06.9Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,84,63,2024-01-02T03:38:10Z,3980000,False,,,0,,B. Miller REBOUND (Off:0 Def:5),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,406.0,5.0,5.0,0.0,,,,,,,,,,,
409,PT01M44.00S,2024-01-02T03:38:17.6Z,3,REGULAR,foul,personal,[],203484,,,1610612766,84,63,2024-01-02T03:38:30Z,3990000,False,,,0,,K. Caldwell-Pope personal FOUL (3 PF),"[203484, 1628970]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,,,,,,,3.0,1.0,Bridges,1628970.0,,
411,PT01M44.00S,2024-01-02T03:38:25.4Z,3,REGULAR,substitution,out,[],1627750,,,1610612766,84,63,2024-01-02T03:38:32Z,4010000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M44.00S,2024-01-02T03:38:25.4Z,3,REGULAR,substitution,in,[],202704,,,1610612766,84,63,2024-01-02T03:38:32Z,4020000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT01M38.00S,2024-01-02T03:38:52.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,25.312089356110377,81.86274509803921,1610612766,84,63,2024-01-02T03:38:57Z,4030000,False,-159.0,185.0,1,left,MISS M. Bridges 24' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,24.44,Missed,,,,,,,,,,,,,,,,
414,PT01M36.00S,2024-01-02T03:38:54.4Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,84,63,2024-01-02T03:38:57Z,4040000,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,413.0,2.0,2.0,0.0,,,,,,,,,,,
415,PT01M35.00S,2024-01-02T03:38:59.8Z,3,REGULAR,foul,offensive,[],203999,,,1610612743,84,63,2024-01-02T03:40:50Z,4050000,False,,,0,,N. Jokic offensive FOUL (2 PF),"[203999, 1629023]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,,,,,,,2.0,2.0,Washington,1629023.0,,
