actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
617,PT02M32.00S,2024-03-10T04:16:20.4Z,4,REGULAR,substitution,out,[],203999,,,1610612743,134,116,2024-03-10T04:16:24Z,6060000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M32.00S,2024-03-10T04:16:20.4Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,134,116,2024-03-10T04:16:24Z,6070000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M32.00S,2024-03-10T04:16:40.2Z,4,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,135,116,2024-03-10T04:16:40Z,6080000,False,,,0,,J. Murray Free Throw 2 of 2 (35 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,35.0,,,,,,,,,,,,,,,
620,PT02M22.00S,2024-03-10T04:16:51.3Z,4,REGULAR,3pt,Jump Shot,[],1641718,34.641918528252305,52.450980392156865,1610612762,135,116,2024-03-10T04:16:56Z,6090000,False,-12.0,273.0,1,left,MISS K. George 27' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,27.34,Missed,,,,,,,,,,,,,,,,
621,PT02M18.00S,2024-03-10T04:16:55.3Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,135,116,2024-03-10T04:16:56Z,6100000,False,,,0,,J. Murray REBOUND (Off:1 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,620.0,3.0,2.0,1.0,,,,,,
622,PT02M06.00S,2024-03-10T04:17:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,84.31340341655716,50.245098039215684,1610612743,135,116,2024-03-10T04:17:14Z,6110000,False,1.0,95.0,1,right,MISS P. Watson 9' turnaround Shot,[1631212],1610612743.0,DEN,turnaround,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,9.5,Missed,,,,,,,,,,,,,,,,
623,PT02M02.00S,2024-03-10T04:17:11.4Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,135,116,2024-03-10T04:17:14Z,6120000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,622.0,4.0,3.0,1.0,,,,,,
624,PT01M55.00S,2024-03-10T04:17:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,8.886333771353483,44.85294117647059,1610612762,135,118,2024-03-10T04:17:23Z,6130000,False,26.0,31.0,1,left,J. Clarkson driving Layup (22 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,4.03,Made,22.0,,,,,,,,,,,,,,,
625,PT01M50.00S,2024-03-10T04:17:27.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.32917214191852,47.30392156862745,1610612743,137,118,2024-03-10T04:28:25Z,6140000,False,-13.0,20.0,1,right,J. Murray driving Layup (37 PTS) (J. Holiday 7 AST),"[1627750, 203200]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,2.38,Made,37.0,J. Holiday,203200.0,7.0,,,,,,,,,,,,
626,PT01M43.00S,2024-03-10T04:17:38.2Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,137,118,2024-03-10T04:17:44Z,6150000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (3 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,202007.0,3.0,,,,,,,,,,,,,,,,,,
627,PT01M43.00S,2024-03-10T04:17:40.2Z,4,REGULAR,substitution,out,[],203484,,,1610612743,137,118,2024-03-10T04:17:52Z,6160000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M43.00S,2024-03-10T04:17:40.2Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,137,118,2024-03-10T04:17:52Z,6170000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M43.00S,2024-03-10T04:17:40.2Z,4,REGULAR,substitution,in,[],1631124,,,1610612743,137,118,2024-03-10T04:17:52Z,6180000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M43.00S,2024-03-10T04:17:40.2Z,4,REGULAR,substitution,in,[],1629618,,,1610612743,137,118,2024-03-10T04:17:52Z,6190000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M29.00S,2024-03-10T04:18:19.8Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,137,118,2024-03-10T04:18:29Z,6210000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M29.00S,2024-03-10T04:18:19.8Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,137,118,2024-03-10T04:18:29Z,6220000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M29.00S,2024-03-10T04:18:19.8Z,4,REGULAR,substitution,in,[],1641816,,,1610612743,137,118,2024-03-10T04:18:29Z,6230000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M29.00S,2024-03-10T04:18:19.8Z,4,REGULAR,substitution,in,[],1630643,,,1610612743,137,118,2024-03-10T04:18:29Z,6240000,False,,,0,,SUB in: J. Huff,[1630643],1610612743.0,DEN,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M27.00S,2024-03-10T04:18:41.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641816,74.58935611038108,84.06862745098039,1610612743,140,118,2024-03-10T04:18:49Z,6250000,False,170.0,186.0,1,right,H. Tyson 25' 3PT  (3 PTS) (J. Pickett 1 AST),"[1641816, 1629618]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,,,25.25,Made,3.0,J. Pickett,1629618.0,1.0,,,,,,,,,,,,
639,PT01M13.00S,2024-03-10T04:18:58.0Z,4,REGULAR,3pt,Jump Shot,[],203903,15.193823915900131,95.83333333333334,1610612762,140,118,2024-03-10T04:19:04Z,6270000,False,-229.0,90.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left,,,24.63,Missed,,,,,,,,,,,,,,,,
640,PT01M10.00S,2024-03-10T04:19:01.0Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612743,140,118,2024-03-10T04:19:04Z,6280000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612743.0,DEN,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left,,,,,,,,,,,639.0,1.0,1.0,0.0,,,,,,
641,PT00M57.70S,2024-03-10T04:19:14.0Z,4,REGULAR,turnover,bad pass,[],1629618,,,1610612743,140,118,2024-03-10T04:19:18Z,6290000,False,,,0,,J. Pickett bad pass TURNOVER (1 TO),"[1629618, 203903]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,Clarkson,203903.0,,,,
642,PT00M57.70S,2024-03-10T04:19:14.0Z,4,REGULAR,steal,,[],203903,,,1610612762,140,118,2024-03-10T04:19:16Z,6300000,False,,,0,,J. Clarkson STEAL (3 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
643,PT00M51.70S,2024-03-10T04:19:22.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631124,,,1610612762,140,118,2024-03-10T04:19:35Z,6310000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Collins 2 FT),"[1631124, 1628381]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Collins,1628381.0
645,PT00M51.70S,2024-03-10T04:19:53.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628381,,,1610612762,140,119,2024-03-10T04:20:18Z,6330000,False,,,0,,J. Collins Free Throw 1 of 2 (17 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
646,PT00M51.70S,2024-03-10T04:19:53.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628381,,,1610612762,140,119,2024-03-10T04:20:18Z,6340000,False,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
647,PT00M49.70S,2024-03-10T04:19:55.5Z,4,REGULAR,rebound,defensive,[],1641816,,,1610612743,140,119,2024-03-10T04:20:18Z,6350000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,646.0,1.0,1.0,0.0,,,,,,
648,PT00M37.30S,2024-03-10T04:20:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630643,93.11760840998686,46.07843137254902,1610612743,142,119,2024-03-10T04:20:36Z,6360000,False,-20.0,12.0,1,right,J. Huff reverse Layup (2 PTS) (J. Strawther 1 AST),"[1630643, 1631124]",1610612743.0,DEN,reverse,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,2.31,Made,2.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,
650,PT00M29.40S,2024-03-10T04:20:43.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641816,,,1610612762,142,119,2024-03-10T04:20:57Z,6380000,False,,,0,,H. Tyson personal FOUL (1 PF) (Collins 2 FT),"[1641816, 1628381]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Collins,1628381.0
652,PT00M29.40S,2024-03-10T04:21:14.0Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,142,120,2024-03-10T04:21:14Z,6400000,False,,,0,,J. Collins Free Throw 1 of 2 (18 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
653,PT00M29.40S,2024-03-10T04:21:32.1Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,142,121,2024-03-10T04:21:32Z,6410000,False,,,0,,J. Collins Free Throw 2 of 2 (19 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
654,PT00M04.70S,2024-03-10T04:22:00.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,142,121,2024-03-10T04:22:24Z,6420000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,1628159.0,,,,,,,,,,,,,,,,,,,
656,PT00M00.00S,2024-03-10T04:23:12.0Z,4,REGULAR,period,end,[],0,,,1610612762,142,121,2024-03-10T04:23:12Z,6440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2024-03-10T04:23:14.6Z,4,REGULAR,game,end,[],0,,,0,142,121,2024-03-10T04:23:14Z,6450000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
