actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
353,PT05M07.00S,2024-03-22T02:34:37.4Z,3,REGULAR,block,,[],1628392,,,1610612743,77,68,2024-03-22T02:34:40Z,3470000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT05M07.00S,2024-03-22T02:34:37.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,77,68,2024-03-22T02:34:43Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,352.0,,,,,,,,
356,PT05M07.00S,2024-03-22T02:34:42.4Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,77,68,2024-03-22T02:34:49Z,3500000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT05M07.00S,2024-03-22T02:34:42.4Z,3,REGULAR,substitution,out,[],1628392,,,1610612743,77,68,2024-03-22T02:34:49Z,3510000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT05M07.00S,2024-03-22T02:34:42.4Z,3,REGULAR,substitution,in,[],202704,,,1610612743,77,68,2024-03-22T02:34:49Z,3520000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT05M07.00S,2024-03-22T02:34:42.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612743,77,68,2024-03-22T02:34:49Z,3530000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT05M01.00S,2024-03-22T02:35:04.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,8.492115637319317,38.23529411764706,1610612743,77,68,2024-03-22T02:35:09Z,3540000,False,59.0,27.0,1,left,MISS N. Jokic 6' bank Hook,[203999],1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
361,PT05M00.00S,2024-03-22T02:35:05.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,77,68,2024-03-22T02:35:09Z,3550000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,360.0,2.0,2.0,0.0,,,,,
362,PT04M39.00S,2024-03-22T02:35:26.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,89.56964520367937,54.41176470588235,1610612752,77,68,2024-03-22T02:35:33Z,3560000,False,22.0,46.0,1,right,MISS J. Brunson turnaround Hook,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
363,PT04M38.00S,2024-03-22T02:35:27.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,77,68,2024-03-22T02:35:33Z,3570000,False,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,362.0,12.0,10.0,2.0,,,,,
364,PT04M34.00S,2024-03-22T02:35:34.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203999,5.469776609724048,50.245098039215684,1610612743,77,68,2024-03-22T02:38:20Z,3580000,False,-1.0,-1.0,1,left,MISS N. Jokic running finger roll Layup,[203999],1610612743.0,DEN,running finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.16,Missed,,,,,,,,,,,,,,,,,,
365,PT04M32.00S,2024-03-22T02:35:36.1Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,77,68,2024-03-22T02:38:20Z,3590000,False,,,0,,A. Gordon REBOUND (Off:2 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,364.0,2.0,0.0,2.0,,,,,
366,PT04M31.00S,2024-03-22T02:35:39.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,77,68,2024-03-22T02:38:50Z,3600000,False,0.0,0.0,1,left,MISS A. Gordon putback Layup - blocked,"[203932, 1628978]",1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,DiVincenzo,1628978.0
367,PT04M31.00S,2024-03-22T02:35:39.6Z,3,REGULAR,block,,[],1628978,,,1610612743,77,68,2024-03-22T02:40:17Z,3610000,False,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT04M30.00S,2024-03-22T02:35:40.6Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,77,68,2024-03-22T02:38:50Z,3620000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,366.0,1.0,1.0,0.0,,,,,
369,PT04M27.00S,2024-03-22T02:35:42.6Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612752,77,68,2024-03-22T02:35:53Z,3630000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (3 PF) (McBride 2 FT),"[203484, 1630540]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,1628484.0,3.0,0.0,McBride,1630540.0,,,,,,,,,,,,
371,PT04M27.00S,2024-03-22T02:36:14.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630540,,,1610612752,77,69,2024-03-22T02:36:14Z,3650000,False,,,0,,M. McBride Free Throw 1 of 2 (7 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
372,PT04M27.00S,2024-03-22T02:36:32.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630540,,,1610612752,77,70,2024-03-22T02:36:32Z,3660000,False,,,0,,M. McBride Free Throw 2 of 2 (8 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
410,PT04M10.00S,2024-03-22T02:36:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.863994743758213,51.470588235294116,1610612743,77,70,2024-03-22T04:29:46Z,3685000,False,-7.0,3.0,1,left,MISS A. Gordon driving Layup - blocked,"[203932, 1630173]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
411,PT04M10.00S,2024-03-22T02:36:55.3Z,3,REGULAR,block,,[],1630173,,,1610612743,77,70,2024-03-22T02:41:07Z,3687500,False,,,0,,P. Achiuwa BLOCK (2 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT04M10.00S,2024-03-22T02:36:55.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,77,70,2024-03-22T02:41:07Z,3688750,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,410.0,1.0,1.0,0.0,,,,,
375,PT04M00.00S,2024-03-22T02:37:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,90.48948751642575,50.0,1610612752,77,70,2024-03-22T02:41:07Z,3690000,False,0.0,37.0,1,right,MISS P. Achiuwa cutting Layup,[1630173],1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
376,PT03M57.00S,2024-03-22T02:37:03.2Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,77,70,2024-03-22T02:37:05Z,3700000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,375.0,3.0,3.0,0.0,,,,,
377,PT03M52.00S,2024-03-22T02:37:06.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202704,9.937582128777924,44.6078431372549,1610612743,79,70,2024-03-22T02:43:48Z,3710000,False,27.0,41.0,1,left,R. Jackson running Jump Shot (2 PTS),[202704],1610612743.0,DEN,running,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,2.0,,,,,,,,,,,,,,,,,
378,PT03M44.00S,2024-03-22T02:37:15.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,76.2976346911958,11.029411764705882,1610612752,79,73,2024-03-22T02:37:21Z,3720000,False,-195.0,170.0,1,right,D. DiVincenzo 25' 3PT  (11 PTS) (J. Brunson 8 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.88,Made,11.0,,,,,,,,,,,,,J. Brunson,1628973.0,8.0,,
380,PT03M17.00S,2024-03-22T02:37:42.0Z,3,REGULAR,3pt,Jump Shot,[],203484,16.90210249671485,95.09803921568627,1610612743,79,73,2024-03-22T02:37:47Z,3740000,False,-225.0,106.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
381,PT03M15.00S,2024-03-22T02:37:44.0Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,79,73,2024-03-22T02:37:47Z,3750000,False,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,380.0,2.0,2.0,0.0,,,,,
382,PT03M08.00S,2024-03-22T02:37:51.1Z,3,REGULAR,3pt,Jump Shot,[],1628973,76.42904073587385,84.80392156862744,1610612752,79,73,2024-03-22T02:37:57Z,3760000,False,174.0,169.0,1,right,MISS J. Brunson 24' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.26,Missed,,,,,,,,,,,,,,,,,,
383,PT03M06.00S,2024-03-22T02:37:53.1Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,79,73,2024-03-22T02:37:57Z,3770000,False,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,382.0,3.0,1.0,2.0,,,,,
384,PT03M00.00S,2024-03-22T02:37:59.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629008,5.206964520367937,44.11764705882353,1610612743,81,73,2024-03-22T02:46:30Z,3780000,False,29.0,-4.0,1,left,M. Porter Jr. running Layup (24 PTS) (A. Gordon 5 AST),"[1629008, 203932]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.96,Made,24.0,,,,,,,,,,,,,A. Gordon,203932.0,5.0,,
386,PT02M41.00S,2024-03-22T02:38:21.0Z,3,REGULAR,foul,personal,[],202704,,,1610612752,81,73,2024-03-22T02:38:29Z,3800000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1628978]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,,,,1628484.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,
388,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,out,[],1629008,,,1610612752,81,73,2024-03-22T02:39:00Z,3820000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,out,[],203932,,,1610612752,81,73,2024-03-22T02:39:00Z,3830000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,out,[],1628978,,,1610612752,81,73,2024-03-22T02:39:00Z,3840000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,81,73,2024-03-22T02:39:00Z,3850000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,in,[],1631212,,,1610612752,81,73,2024-03-22T02:39:00Z,3860000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,in,[],1631128,,,1610612752,81,73,2024-03-22T02:39:00Z,3870000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,in,[],202692,,,1610612752,81,73,2024-03-22T02:39:00Z,3880000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT02M41.00S,2024-03-22T02:38:27.3Z,3,REGULAR,substitution,in,[],202711,,,1610612752,81,73,2024-03-22T02:39:00Z,3890000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M27.00S,2024-03-22T02:39:15.2Z,3,REGULAR,3pt,Jump Shot,[],202692,92.85479632063075,97.05882352941177,1610612752,81,73,2024-03-22T02:39:24Z,3900000,False,235.0,15.0,1,right,MISS A. Burks 3PT - blocked,"[202692, 203484]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
397,PT02M27.00S,2024-03-22T02:39:15.2Z,3,REGULAR,block,,[],203484,,,1610612752,81,73,2024-03-22T02:39:17Z,3910000,False,,,0,,K. Caldwell-Pope BLOCK (2 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
398,PT02M27.00S,2024-03-22T02:39:15.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,81,73,2024-03-22T02:39:24Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,396.0,,,,,,,,
399,PT02M27.00S,2024-03-22T02:39:19.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,81,73,2024-03-22T02:50:03Z,3930000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,24+ Right,,,,1628484.0,,,,,,,,,,,,,,,,
400,PT02M27.00S,2024-03-22T02:39:23.1Z,3,REGULAR,substitution,out,[],203484,,,1610612743,81,73,2024-03-22T02:39:30Z,3940000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M27.00S,2024-03-22T02:39:23.1Z,3,REGULAR,substitution,in,[],203200,,,1610612743,81,73,2024-03-22T02:39:30Z,3950000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT02M18.00S,2024-03-22T02:39:46.4Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612743,81,73,2024-03-22T02:39:54Z,3960000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Jackson 2 FT),"[1628404, 202704]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,1662.0,3.0,0.0,Jackson,202704.0,,,,,,,,,,,,
404,PT02M18.00S,2024-03-22T02:40:14.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202704,,,1610612743,82,73,2024-03-22T02:40:14Z,3980000,False,,,0,,R. Jackson Free Throw 1 of 2 (3 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
405,PT02M18.00S,2024-03-22T02:40:15.3Z,3,REGULAR,substitution,out,[],1628404,,,1610612743,82,73,2024-03-22T02:40:18Z,3990000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M18.00S,2024-03-22T02:40:15.3Z,3,REGULAR,substitution,in,[],1630579,,,1610612743,82,73,2024-03-22T02:40:18Z,4000000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M18.00S,2024-03-22T02:40:42.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202704,,,1610612743,83,73,2024-03-22T02:40:42Z,4010000,False,,,0,,R. Jackson Free Throw 2 of 2 (4 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
408,PT02M00.00S,2024-03-22T02:41:01.3Z,3,REGULAR,3pt,Jump Shot,[],1630173,66.5735873850197,46.32352941176471,1610612752,83,76,2024-03-22T02:41:08Z,4020000,False,-18.0,262.0,1,right,P. Achiuwa 26' 3PT  (9 PTS) (M. McBride 2 AST),"[1630173, 1630540]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,26.23,Made,9.0,,,,,,,,,,,,,M. McBride,1630540.0,2.0,,
413,PT01M43.00S,2024-03-22T02:41:18.9Z,3,REGULAR,2pt,Jump Shot,[],203999,22.683968462549277,36.76470588235294,1610612743,83,76,2024-03-22T02:41:25Z,4040000,False,66.0,161.0,1,left,MISS N. Jokic 17' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,17.38,Missed,,,,,,,,,,,,,,,,,,
414,PT01M40.00S,2024-03-22T02:41:21.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,83,76,2024-03-22T02:41:25Z,4050000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,413.0,3.0,3.0,0.0,,,,,
415,PT01M30.00S,2024-03-22T02:41:32.2Z,3,REGULAR,turnover,bad pass,[],202711,,,1610612752,83,76,2024-03-22T02:41:37Z,4060000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 203999]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,Jokic,203999.0,,,,,,,,,
416,PT01M30.00S,2024-03-22T02:41:32.2Z,3,REGULAR,steal,,[],203999,,,1610612743,83,76,2024-03-22T02:41:34Z,4070000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
417,PT01M22.00S,2024-03-22T02:41:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,8.09789750328515,48.03921568627451,1610612743,85,76,2024-03-22T02:52:25Z,4080000,False,10.0,24.0,1,left,C. Braun running Layup (2 PTS) (R. Jackson 3 AST),"[1631128, 202704]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,,,,,,,,,,,,,R. Jackson,202704.0,3.0,,
418,PT01M00.00S,2024-03-22T02:42:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,95.0886990801577,58.333333333333336,1610612752,85,76,2024-03-22T02:42:10Z,4090000,False,42.0,-6.0,1,right,MISS A. Burks driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
419,PT00M59.40S,2024-03-22T02:42:02.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,85,76,2024-03-22T02:42:10Z,4100000,False,,,0,,N. Jokic REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,418.0,13.0,11.0,2.0,,,,,
420,PT00M47.80S,2024-03-22T02:42:20.9Z,3,REGULAR,foul,technical,['1freethrow'],1630173,,,1610612743,85,76,2024-03-22T02:42:34Z,4110000,False,,,0,,P. Achiuwa defensive-3-second technical FOUL (1 Tech),[1630173],1610612752.0,NYK,defensive-3-second,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,1628484.0,1.0,1.0,,,,,,,,,,,,,,
422,PT00M47.80S,2024-03-22T02:42:38.5Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,86,76,2024-03-22T02:42:38Z,4120000,False,,,0,,N. Jokic technical Free Throw 1 of 1 (21 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
423,PT00M37.30S,2024-03-22T02:43:03.8Z,3,REGULAR,2pt,Jump Shot,[],202704,20.18725361366623,30.392156862745097,1610612743,86,76,2024-03-22T02:43:08Z,4130000,False,98.0,137.0,1,left,MISS R. Jackson 16' pullup Shot,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,16.87,Missed,,,,,,,,,,,,,,,,,,
424,PT00M34.40S,2024-03-22T02:43:06.7Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,86,76,2024-03-22T02:43:08Z,4140000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,423.0,1.0,1.0,0.0,,,,,
425,PT00M26.60S,2024-03-22T02:43:14.5Z,3,REGULAR,2pt,Jump Shot,[],202692,90.62089356110381,22.54901960784314,1610612752,86,76,2024-03-22T02:43:25Z,4150000,False,-137.0,36.0,1,right,MISS A. Burks 14' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,14.19,Missed,,,,,,,,,,,,,,,,,,
426,PT00M22.60S,2024-03-22T02:43:18.5Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,86,76,2024-03-22T02:43:25Z,4160000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,425.0,1.0,1.0,0.0,,,,,
427,PT00M11.20S,2024-03-22T02:43:30.6Z,3,REGULAR,foul,personal,[],1630540,,,1610612743,86,76,2024-03-22T02:43:38Z,4170000,False,,,0,,M. McBride take personal FOUL (2 PF),"[1630540, 202704]",1610612752.0,NYK,take,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,203591.0,2.0,0.0,Jackson,202704.0,,,,,,,,,,,,
429,PT00M11.20S,2024-03-22T02:43:40.2Z,3,REGULAR,substitution,out,[],1631212,,,1610612743,86,76,2024-03-22T02:43:44Z,4190000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT00M11.20S,2024-03-22T02:43:40.2Z,3,REGULAR,substitution,in,[],1629008,,,1610612743,86,76,2024-03-22T02:43:44Z,4200000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT00M03.20S,2024-03-22T02:44:06.7Z,3,REGULAR,2pt,Jump Shot,[],203999,21.107095926412615,44.6078431372549,1610612743,88,76,2024-03-22T02:44:12Z,4210000,False,27.0,146.0,1,left,N. Jokic 14' Jump Shot (23 PTS) (R. Jackson 4 AST),"[203999, 202704]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Center,14.84,Made,23.0,,,,,,,,,,,,,R. Jackson,202704.0,4.0,,
433,PT00M00.20S,2024-03-22T02:44:13.2Z,3,REGULAR,3pt,Jump Shot,[],1630540,10.988830486202366,48.28431372549019,1610612752,88,76,2024-03-22T03:08:16Z,4230000,False,-9.0,784.0,1,right,MISS M. McBride 78' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,78.42,Missed,,,,,,,,,,,,,,,,,,
434,PT00M00.10S,2024-03-22T02:44:13.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,88,76,2024-03-22T03:08:16Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,433.0,,,,,,,,
435,PT00M00.00S,2024-03-22T02:44:34.2Z,3,REGULAR,period,end,[],0,,,1610612752,88,76,2024-03-22T02:44:34Z,4250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2024-03-22T02:46:30.2Z,4,REGULAR,substitution,out,['startperiod'],202704,,,1610612752,88,76,2024-03-22T02:46:45Z,4260000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
