actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
433,PT05M19.00S,2024-03-01T04:42:32.6Z,3,REGULAR,steal,,[],1628389,,,1610612748,69,63,2024-03-01T04:42:34Z,4190000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
434,PT05M15.00S,2024-03-01T04:42:37.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,91.14651773981603,49.26470588235294,1610612748,69,63,2024-03-01T04:42:46Z,4200000,False,-4.0,31.0,1,right,MISS B. Adebayo running Layup,[1628389],1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,3.09,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
435,PT05M13.00S,2024-03-01T04:42:41.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,69,63,2024-03-01T04:42:41Z,4210000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,,,,,,434.0,,,,,,,,,,,,,,
437,PT04M59.00S,2024-03-01T04:43:03.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,10.85742444152431,47.05882352941176,1610612743,71,63,2024-03-01T04:43:10Z,4230000,False,15.0,50.0,1,left,M. Porter Jr. driving floating Jump Shot (25 PTS),[1629008],1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,25.0,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
438,PT04M39.00S,2024-03-01T04:43:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.70762155059133,55.88235294117647,1610612748,71,65,2024-03-01T04:46:06Z,4240000,False,29.0,91.0,1,right,B. Adebayo 9' floating Jump Shot (14 PTS) (T. Rozier 3 AST),"[1628389, 1626179]",1610612748.0,MIA,floating,,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,14.0,Adebayo,B. Adebayo,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,,
440,PT04M24.00S,2024-03-01T04:43:39.2Z,3,REGULAR,3pt,Jump Shot,[],1629008,31.09395532194481,27.941176470588236,1610612743,74,65,2024-03-01T04:57:07Z,4260000,False,110.0,240.0,1,left,M. Porter Jr. 26' 3PT pullup (28 PTS) (N. Jokic 6 AST),"[1629008, 203999]",1610612743.0,DEN,pullup,,,,,,Above the Break 3,24+ Right Center,26.4,Made,28.0,Porter Jr.,M. Porter Jr.,N. Jokic,203999.0,6.0,,,,,,,,,,,,,,,
441,PT04M22.00S,2024-03-01T04:43:46.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,74,65,2024-03-01T04:43:46Z,4270000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M22.00S,2024-03-01T04:46:38.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,74,65,2024-03-01T04:47:07Z,4280000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
445,PT04M22.00S,2024-03-01T04:46:38.1Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,74,65,2024-03-01T04:47:07Z,4290000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
446,PT04M03.00S,2024-03-01T04:47:29.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,80.6340341655716,61.274509803921575,1610612748,74,65,2024-03-01T04:47:35Z,4300000,False,56.0,130.0,1,right,MISS T. Rozier 14' pullup Shot,[1626179],1610612748.0,MIA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,14.12,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
447,PT04M01.00S,2024-03-01T04:47:31.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,74,65,2024-03-01T04:47:35Z,4310000,False,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jokic,N. Jokic,,,,446.0,10.0,9.0,1.0,,,,,,,,,,,
448,PT03M46.00S,2024-03-01T04:47:47.3Z,3,REGULAR,2pt,Jump Shot,[],1629008,11.383048620236531,19.852941176470587,1610612743,76,65,2024-03-01T04:47:53Z,4320000,False,151.0,55.0,1,left,M. Porter Jr. 16' fadeaway Jump Shot (30 PTS),[1629008],1610612743.0,DEN,fadeaway,,,,,,Mid-Range,8-16 Right,16.03,Made,30.0,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
449,PT03M25.00S,2024-03-01T04:48:10.6Z,3,REGULAR,foul,personal,[],203484,,,1610612748,76,65,2024-03-01T04:48:20Z,4330000,False,,,0,,K. Caldwell-Pope personal FOUL (4 PF),"[203484, 1631107]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,1629178.0,4.0,0.0,Jovic,1631107.0,,,,,,
451,PT03M25.00S,2024-03-01T04:48:25.7Z,3,REGULAR,substitution,out,[],203484,,,1610612748,76,65,2024-03-01T04:48:39Z,4350000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
452,PT03M25.00S,2024-03-01T04:48:25.7Z,3,REGULAR,substitution,in,[],203200,,,1610612748,76,65,2024-03-01T04:48:39Z,4360000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
454,PT03M15.00S,2024-03-01T04:48:49.1Z,3,REGULAR,3pt,Jump Shot,[],1626179,67.23061760840999,45.34313725490196,1610612748,76,65,2024-03-01T04:48:56Z,4370000,False,-23.0,256.0,1,right,MISS T. Rozier 25' step back 3PT,[1626179],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,25.66,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
455,PT03M11.00S,2024-03-01T04:48:53.1Z,3,REGULAR,rebound,defensive,[],203200,,,1610612743,76,65,2024-03-01T04:55:10Z,4380000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,Holiday,J. Holiday,,,,454.0,1.0,1.0,0.0,,,,,,,,,,,
456,PT02M59.00S,2024-03-01T04:49:05.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,13.485545335085414,54.90196078431373,1610612743,76,65,2024-03-01T04:51:30Z,4390000,False,-25.0,74.0,1,left,MISS P. Watson 7' pullup Shot,[1631212],1610612743.0,DEN,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,Watson,P. Watson,,,,,,,,,,,,,,,,,,
457,PT02M57.00S,2024-03-01T04:49:07.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,65,2024-03-01T04:49:12Z,4400000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,456.0,6.0,6.0,0.0,,,,,,,,,,,
458,PT02M48.00S,2024-03-01T04:49:16.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.34231274638634,55.88235294117647,1610612748,76,65,2024-03-01T04:49:22Z,4410000,False,29.0,113.0,1,right,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,11.72,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
459,PT02M45.00S,2024-03-01T04:49:19.6Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,76,65,2024-03-01T04:49:22Z,4420000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:8),[1629008],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Porter Jr.,M. Porter Jr.,,,,458.0,9.0,8.0,1.0,,,,,,,,,,,
460,PT02M37.00S,2024-03-01T04:49:27.6Z,3,REGULAR,2pt,Jump Shot,[],1629008,6.915243101182654,78.43137254901961,1610612743,76,65,2024-03-01T04:52:20Z,4430000,False,-142.0,13.0,1,left,MISS M. Porter Jr. 14' Jump Shot,[1629008],1610612743.0,DEN,,,,,,,Mid-Range,8-16 Left,14.27,Missed,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
461,PT02M34.00S,2024-03-01T04:49:30.6Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,76,65,2024-03-01T04:49:33Z,4440000,False,,,0,,N. Jovic REBOUND (Off:0 Def:6),[1631107],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Left,,,,Jovic,N. Jovic,,,,460.0,6.0,6.0,0.0,,,,,,,,,,,
462,PT02M15.00S,2024-03-01T04:49:49.6Z,3,REGULAR,2pt,Jump Shot,[],1631170,80.3712220762155,68.38235294117648,1610612748,76,65,2024-03-01T04:49:55Z,4450000,False,92.0,132.0,1,right,MISS J. Jaquez Jr. 16' turnaround fadeaway Shot,[1631170],1610612748.0,MIA,turnaround fadeaway,,,,,,Mid-Range,16-24 Right Center,16.08,Missed,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
463,PT02M12.00S,2024-03-01T04:49:52.6Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,76,65,2024-03-01T04:49:55Z,4460000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:9),[1629008],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Right Center,,,,Porter Jr.,M. Porter Jr.,,,,462.0,10.0,9.0,1.0,,,,,,,,,,,
464,PT02M01.00S,2024-03-01T04:50:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.521024967148489,52.450980392156865,1610612743,78,65,2024-03-01T04:53:03Z,4470000,False,-12.0,9.0,1,left,C. Braun driving Layup (2 PTS),[1631128],1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,1.51,Made,2.0,Braun,C. Braun,,,,,,,,,,,,,,,,,,
465,PT02M01.00S,2024-03-01T04:50:09.4Z,3,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612743,78,65,2024-03-01T04:50:20Z,4480000,False,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Braun 1 FT),"[1628389, 1631128]",1610612748.0,MIA,shooting,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,1629178.0,3.0,0.0,Braun,1631128.0,,,,,,
467,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,out,[],1629008,,,1610612743,78,65,2024-03-01T04:50:37Z,4500000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,,,,,,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
468,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,out,[],1626179,,,1610612743,78,65,2024-03-01T04:50:37Z,4510000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
469,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,out,[],1631107,,,1610612743,78,65,2024-03-01T04:50:37Z,4520000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,,,,,,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,
470,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,out,[],1628389,,,1610612743,78,65,2024-03-01T04:50:37Z,4530000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
471,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,in,[],203932,,,1610612743,78,65,2024-03-01T04:50:37Z,4540000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
472,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,in,[],202710,,,1610612743,78,65,2024-03-01T04:50:37Z,4550000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
473,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,in,[],1629130,,,1610612743,78,65,2024-03-01T04:50:37Z,4560000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
474,PT02M01.00S,2024-03-01T04:50:21.0Z,3,REGULAR,substitution,in,[],1631115,,,1610612743,78,65,2024-03-01T04:50:37Z,4570000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,,,,,,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,
475,PT02M01.00S,2024-03-01T04:50:47.3Z,3,REGULAR,freethrow,1 of 1,[],1631128,,,1610612743,78,65,2024-03-01T04:50:54Z,4580000,False,,,0,,MISS C. Braun Free Throw 1 of 1,[1631128],1610612743.0,DEN,,,,,,,,,,Missed,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
476,PT01M54.00S,2024-03-01T04:50:54.3Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,78,65,2024-03-01T04:50:54Z,4590000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:2),[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,475.0,3.0,2.0,1.0,,,,,,,,,,,
477,PT01M51.00S,2024-03-01T04:51:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,90.3580814717477,55.392156862745104,1610612748,78,65,2024-03-01T04:51:09Z,4600000,False,27.0,38.0,1,right,MISS J. Butler driving Layup - blocked,"[202710, 203932]",1610612748.0,MIA,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,Gordon,203932.0,
478,PT01M51.00S,2024-03-01T04:51:00.1Z,3,REGULAR,block,,[],203932,,,1610612748,78,65,2024-03-01T04:56:51Z,4610000,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
479,PT01M51.00S,2024-03-01T04:51:00.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,78,65,2024-03-01T04:51:09Z,4620000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,477.0,,,,,,,,,,,,,,
481,PT01M36.00S,2024-03-01T04:51:18.4Z,3,REGULAR,3pt,Jump Shot,[],203200,28.86005256241787,26.47058823529412,1610612743,78,65,2024-03-01T04:51:24Z,4640000,False,118.0,219.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
482,PT01M32.00S,2024-03-01T04:51:22.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,78,65,2024-03-01T04:51:24Z,4650000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Martin,C. Martin,,,,481.0,4.0,3.0,1.0,,,,,,,,,,,
483,PT01M28.00S,2024-03-01T04:51:26.8Z,3,REGULAR,turnover,lost ball,[],1628997,,,1610612748,78,65,2024-03-01T04:51:32Z,4660000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628997, 203932]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Left Center,,,,Martin,C. Martin,,,,,,,,,,,,,2.0,Gordon,203932.0,,,
484,PT01M28.00S,2024-03-01T04:51:26.8Z,3,REGULAR,steal,,[],203932,,,1610612743,78,65,2024-03-01T04:51:30Z,4670000,False,,,0,,A. Gordon STEAL (3 STL),[203932],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
485,PT01M22.00S,2024-03-01T04:51:31.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203200,26.49474375821288,15.931372549019606,1610612743,78,65,2024-03-01T04:54:57Z,4680000,False,170.0,197.0,1,left,MISS J. Holiday 26' running pullup 3PT,[203200],1610612743.0,DEN,running pullup,,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
486,PT01M20.00S,2024-03-01T04:51:33.9Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,78,65,2024-03-01T04:51:40Z,4690000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Jaquez Jr.,J. Jaquez Jr.,,,,485.0,4.0,3.0,1.0,,,,,,,,,,,
487,PT01M14.00S,2024-03-01T04:51:40.4Z,3,REGULAR,3pt,Jump Shot,[],1628997,82.21090670170827,95.09803921568627,1610612748,78,68,2024-03-01T04:51:52Z,4700000,False,225.0,115.0,1,right,C. Martin 25' 3PT  (11 PTS) (D. Robinson 2 AST),"[1628997, 1629130]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,25.3,Made,11.0,Martin,C. Martin,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,,
489,PT00M49.10S,2024-03-01T04:52:05.5Z,3,REGULAR,3pt,Jump Shot,[],203200,8.492115637319317,1.715686274509804,1610612743,81,68,2024-03-01T04:52:11Z,4720000,False,241.0,27.0,1,left,J. Holiday 24' 3PT  (3 PTS) (N. Jokic 7 AST),"[203200, 203999]",1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,24.29,Made,3.0,Holiday,J. Holiday,N. Jokic,203999.0,7.0,,,,,,,,,,,,,,,
491,PT00M29.10S,2024-03-01T04:52:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,87.59855453350855,53.67647058823529,1610612748,81,70,2024-03-01T04:52:37Z,4740000,False,18.0,64.0,1,right,J. Jaquez Jr. 6' Jump Shot (3 PTS) (D. Robinson 3 AST),"[1631170, 1629130]",1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,3.0,Jaquez Jr.,J. Jaquez Jr.,D. Robinson,1629130.0,3.0,,,,,,,,,,,,,,,
493,PT00M10.10S,2024-03-01T04:52:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.338370565045992,50.245098039215684,1610612743,83,70,2024-03-01T04:52:58Z,4760000,False,-1.0,-2.0,1,left,N. Jokic driving Layup (10 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,0.26,Made,10.0,Jokic,N. Jokic,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,,
495,PT00M00.30S,2024-03-01T04:53:06.0Z,3,REGULAR,3pt,Jump Shot,[],202710,80.89684625492772,94.6078431372549,1610612748,83,70,2024-03-01T04:53:16Z,4780000,False,223.0,127.0,1,right,MISS J. Butler 25' step back 3PT,[202710],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
496,PT00M00.30S,2024-03-01T04:53:06.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,83,70,2024-03-01T04:53:11Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,495.0,,,,,,,,,,,,,,
497,PT00M00.00S,2024-03-01T04:53:18.2Z,3,REGULAR,period,end,[],0,,,1610612748,83,70,2024-03-01T04:53:18Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-03-01T04:56:30.4Z,4,REGULAR,substitution,out,['startperiod'],1631128,,,1610612748,83,70,2024-03-01T04:56:48Z,4810000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-03-01T04:56:30.4Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612748,83,70,2024-03-01T04:56:48Z,4820000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-03-01T04:56:30.4Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612748,83,70,2024-03-01T04:56:48Z,4830000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-03-01T04:56:30.4Z,4,REGULAR,substitution,in,['startperiod'],1629008,,,1610612748,83,70,2024-03-01T04:56:48Z,4840000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,,,,,,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-03-01T04:57:07.1Z,4,REGULAR,period,start,[],0,,,1610612743,83,70,2024-03-01T04:57:07Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M58.00S,2024-03-01T04:57:21.5Z,4,REGULAR,foul,personal,[],1628997,,,1610612743,83,70,2024-03-01T04:58:50Z,4860000,False,,,0,,C. Martin loose ball personal FOUL (3 PF),"[1628997, 202704]",1610612748.0,MIA,loose ball,,,,,,Mid-Range,16-24 Right,,,,Martin,C. Martin,,,,,,,,201246.0,3.0,0.0,Jackson,202704.0,,,,,,
505,PT11M39.00S,2024-03-01T04:57:25.4Z,4,REGULAR,3pt,Jump Shot,[],203200,8.360709592641262,2.450980392156863,1610612743,86,70,2024-03-01T04:57:33Z,4880000,False,238.0,26.0,1,left,J. Holiday 3PT  (6 PTS) (A. Gordon 3 AST),"[203200, 203932]",1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,23.91,Made,6.0,Holiday,J. Holiday,A. Gordon,203932.0,3.0,,,,,,,,,,,,,,,
507,PT11M20.00S,2024-03-01T04:57:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.24901445466492,52.450980392156865,1610612748,86,72,2024-03-01T04:59:47Z,4900000,False,12.0,11.0,1,right,D. Robinson driving Layup (10 PTS) (J. Jaquez Jr. 4 AST),"[1629130, 1631170]",1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,1.65,Made,10.0,Robinson,D. Robinson,J. Jaquez Jr.,1631170.0,4.0,,,,,,,,,,,,,,,
509,PT11M05.00S,2024-03-01T04:57:59.5Z,4,REGULAR,turnover,bad pass,[],203932,,,1610612743,86,72,2024-03-01T04:58:04Z,4920000,False,,,0,,A. Gordon bad pass TURNOVER (4 TO),"[203932, 1629130]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gordon,A. Gordon,,,,,,,,,,,,,4.0,Robinson,1629130.0,,,
510,PT11M05.00S,2024-03-01T04:57:59.5Z,4,REGULAR,steal,,[],1629130,,,1610612748,86,72,2024-03-01T04:58:01Z,4930000,False,,,0,,D. Robinson STEAL (2 STL),[1629130],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
511,PT10M58.00S,2024-03-01T04:58:08.3Z,4,REGULAR,foul,personal,['2freethrow'],203200,,,1610612748,86,72,2024-03-01T04:58:14Z,4940000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Butler 2 FT),"[203200, 202710]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Holiday,J. Holiday,,,,,,,,201246.0,1.0,0.0,Butler,202710.0,,,,,,
513,PT10M58.00S,2024-03-01T04:58:31.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,86,72,2024-03-01T04:58:31Z,4960000,False,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,,,,,,,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
514,PT10M58.00S,2024-03-01T04:58:31.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,86,72,2024-03-01T04:58:31Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,513.0,,,,,,,,,,,,,,
515,PT10M58.00S,2024-03-01T04:58:50.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,86,73,2024-03-01T04:58:50Z,4980000,False,,,0,,J. Butler Free Throw 2 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,,,,,,,Made,15.0,Butler,J. Butler,,,,,,,,,,,,,,,,,,
516,PT10M44.00S,2024-03-01T04:59:08.3Z,4,REGULAR,3pt,Jump Shot,[],1629008,26.10052562417871,81.61764705882352,1610612743,86,73,2024-03-01T04:59:15Z,4990000,False,-158.0,193.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
517,PT10M39.00S,2024-03-01T04:59:13.3Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612748,86,73,2024-03-01T04:59:17Z,5000000,False,,,0,,O. Robinson REBOUND (Off:1 Def:2),[1631115],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Robinson,O. Robinson,,,,516.0,3.0,2.0,1.0,,,,,,,,,,,
518,PT10M23.00S,2024-03-01T04:59:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,91.27792378449409,54.90196078431373,1610612748,86,73,2024-03-01T04:59:33Z,5010000,False,25.0,29.0,1,right,MISS J. Butler driving finger roll Layup,[202710],1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,3.83,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
