actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
265,PT07M58.00S,2023-11-27T01:54:13.2Z,2,REGULAR,3pt,Jump Shot,[],1631103,4.02431011826544,95.83333333333334,1610612759,48,40,2023-11-27T01:54:21Z,2630000,False,-229.0,-15.0,1,left,MISS M. Branham 3PT - blocked,"[1631103, 1631212]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,Watson,1631212.0,,
266,PT07M58.00S,2023-11-27T01:54:13.2Z,2,REGULAR,block,,[],1631212,,,1610612759,48,40,2023-11-27T01:54:20Z,2640000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
267,PT07M58.00S,2023-11-27T01:54:13.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,48,40,2023-11-27T01:54:21Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,265.0,,,,,,,,,,,,,
269,PT07M56.00S,2023-11-27T01:54:38.0Z,2,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,48,40,2023-11-27T01:54:45Z,2670000,False,,,0,,J. Sochan bad pass out-of-bounds TURNOVER (3 TO),[1631110],1610612759.0,SAS,bad pass,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,,,,1162.0,,,,,3.0,,,,,,,
270,PT07M43.00S,2023-11-27T01:54:59.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631124,66.96780551905388,45.83333333333333,1610612743,51,40,2023-11-27T01:55:04Z,2680000,False,-21.0,258.0,1,right,J. Strawther 25' 3PT  (5 PTS) (N. Jokic 4 AST),"[1631124, 203999]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,25.88,Made,5.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,
272,PT07M31.00S,2023-11-27T01:55:11.7Z,2,REGULAR,3pt,Jump Shot,[],1628380,31.61957950065703,53.431372549019606,1610612759,51,40,2023-11-27T01:55:16Z,2700000,False,-17.0,245.0,1,left,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,24.53,Missed,,,,,,,,,,,,,,,,,,
273,PT07M27.00S,2023-11-27T01:55:15.7Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,51,40,2023-11-27T01:55:19Z,2710000,False,,,0,,P. Watson REBOUND (Off:1 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,272.0,,,,,,,3.0,2.0,1.0,,,,
274,PT07M11.00S,2023-11-27T01:55:32.2Z,2,REGULAR,turnover,bad pass,[],1631212,,,1610612743,51,40,2023-11-27T01:55:38Z,2720000,False,,,0,,P. Watson bad pass TURNOVER (1 TO),"[1631212, 1631103]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Branham,1631103.0
275,PT07M11.00S,2023-11-27T01:55:32.2Z,2,REGULAR,steal,,[],1631103,,,1610612759,51,40,2023-11-27T01:55:35Z,2730000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT06M58.00S,2023-11-27T01:55:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631103,6.915243101182654,43.872549019607845,1610612759,51,42,2023-11-27T01:55:50Z,2740000,False,31.0,13.0,1,left,M. Branham driving reverse Layup (5 PTS) (D. McDermott 1 AST),"[1631103, 203926]",1610612759.0,SAS,driving reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.31,Made,5.0,D. McDermott,203926.0,1.0,,,,,,,,,,,,,,
278,PT06M44.00S,2023-11-27T01:55:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,92.32917214191852,45.09803921568628,1610612743,53,42,2023-11-27T01:56:03Z,2760000,False,-25.0,20.0,1,right,C. Braun driving Layup (2 PTS) (N. Jokic 5 AST),"[1631128, 203999]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.14,Made,2.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,
279,PT06M29.00S,2023-11-27T01:56:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.360709592641262,42.64705882352941,1610612759,53,44,2023-11-27T01:56:20Z,2770000,False,37.0,26.0,1,left,K. Johnson driving finger roll Layup (4 PTS) (J. Sochan 2 AST),"[1629640, 1631110]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,4.0,J. Sochan,1631110.0,2.0,,,,,,,,,,,,,,
281,PT06M17.00S,2023-11-27T01:56:27.2Z,2,REGULAR,foul,personal,[],1631103,,,1610612743,53,44,2023-11-27T01:56:51Z,2790000,False,,,0,,M. Branham personal FOUL (3 PF),"[1631103, 1631124]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,,,,,,,,1628954.0,3.0,0.0,Strawther,1631124.0,,,,,,,,
283,PT06M17.00S,2023-11-27T01:56:33.5Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,53,44,2023-11-27T01:56:51Z,2810000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M17.00S,2023-11-27T01:56:33.5Z,2,REGULAR,substitution,out,[],1631103,,,1610612743,53,44,2023-11-27T01:56:51Z,2820000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M17.00S,2023-11-27T01:56:33.5Z,2,REGULAR,substitution,in,[],203484,,,1610612743,53,44,2023-11-27T01:56:51Z,2830000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M17.00S,2023-11-27T01:56:33.5Z,2,REGULAR,substitution,in,[],1626224,,,1610612743,53,44,2023-11-27T01:56:51Z,2840000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M12.00S,2023-11-27T01:57:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.56307490144546,51.225490196078425,1610612743,55,44,2023-11-27T01:57:10Z,2850000,False,6.0,-1.0,1,right,N. Jokic cutting Layup (10 PTS) (J. Holiday 3 AST),"[203999, 203200]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.63,Made,10.0,J. Holiday,203200.0,3.0,,,,,,,,,,,,,,
289,PT05M56.00S,2023-11-27T01:57:22.1Z,2,REGULAR,foul,personal,[],203999,,,1610612759,55,44,2023-11-27T01:57:47Z,2870000,False,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 1628380]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left,,,,,,,,1628954.0,1.0,0.0,Collins,1628380.0,,,,,,,,
291,PT05M47.00S,2023-11-27T01:57:54.2Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612759,55,44,2023-11-27T01:57:57Z,2890000,False,,,0,,C. Osman bad pass TURNOVER (2 TO),"[1626224, 1631212]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,,,,,,Watson,1631212.0
292,PT05M47.00S,2023-11-27T01:57:54.2Z,2,REGULAR,steal,,[],1631212,,,1610612743,55,44,2023-11-27T01:57:55Z,2900000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
293,PT05M44.00S,2023-11-27T01:57:59.3Z,2,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612743,55,44,2023-11-27T01:58:10Z,2910000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Braun 2 FT),"[1626224, 1631128]",1610612759.0,SAS,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,1.0,0.0,Braun,1631128.0,,,,,,,,
295,PT05M44.00S,2023-11-27T01:58:29.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631128,,,1610612743,56,44,2023-11-27T01:58:29Z,2930000,False,,,0,,C. Braun Free Throw 1 of 2 (3 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
297,PT05M44.00S,2023-11-27T01:58:30.3Z,2,REGULAR,substitution,out,[],203926,,,1610612743,56,44,2023-11-27T01:58:35Z,2940000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M44.00S,2023-11-27T01:58:30.3Z,2,REGULAR,substitution,in,[],1630170,,,1610612743,56,44,2023-11-27T01:58:35Z,2950000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M44.00S,2023-11-27T01:58:50.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631128,,,1610612743,57,44,2023-11-27T01:58:50Z,2960000,False,,,0,,C. Braun Free Throw 2 of 2 (4 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
300,PT05M35.00S,2023-11-27T01:59:00.8Z,2,REGULAR,turnover,bad pass,[],1628380,,,1610612759,57,44,2023-11-27T01:59:04Z,2970000,False,,,0,,Z. Collins bad pass TURNOVER (3 TO),"[1628380, 203999]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,,,,,,Jokic,203999.0
301,PT05M35.00S,2023-11-27T01:59:00.8Z,2,REGULAR,steal,,[],203999,,,1610612743,57,44,2023-11-27T01:59:02Z,2980000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
302,PT05M31.00S,2023-11-27T01:59:06.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612743,57,44,2023-11-27T01:59:17Z,2990000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Braun 2 FT),"[1628380, 1631128]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,3.0,0.0,Braun,1631128.0,,,,,,,,
304,PT05M31.00S,2023-11-27T01:59:37.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631128,,,1610612743,58,44,2023-11-27T02:01:23Z,3010000,False,,,0,,C. Braun Free Throw 1 of 2 (5 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
305,PT05M31.00S,2023-11-27T01:59:38.3Z,2,REGULAR,substitution,out,[],1628380,,,1610612743,58,44,2023-11-27T01:59:43Z,3020000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT05M31.00S,2023-11-27T01:59:38.3Z,2,REGULAR,substitution,in,[],1629646,,,1610612743,58,44,2023-11-27T01:59:43Z,3030000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT05M31.00S,2023-11-27T01:59:37.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631128,,,1610612743,58,44,2023-11-27T02:01:23Z,3040000,False,,,0,,MISS C. Braun Free Throw 2 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT05M28.00S,2023-11-27T01:59:40.7Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612759,58,44,2023-11-27T02:01:23Z,3050000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,307.0,,,,,,,1.0,1.0,0.0,,,,
309,PT05M22.00S,2023-11-27T02:00:09.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612759,58,44,2023-11-27T02:00:16Z,3060000,False,,,0,,C. Braun personal FOUL (1 PF) (Osman 2 FT),"[1631128, 1626224]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,,,,,,,,1628954.0,1.0,0.0,Osman,1626224.0,,,,,,,,
311,PT05M22.00S,2023-11-27T02:00:54.4Z,2,REGULAR,freethrow,1 of 2,[],1626224,,,1610612759,58,45,2023-11-27T02:00:54Z,3080000,False,,,0,,C. Osman Free Throw 1 of 2 (4 PTS),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
312,PT05M22.00S,2023-11-27T02:01:06.6Z,2,REGULAR,freethrow,2 of 2,[],1626224,,,1610612759,58,46,2023-11-27T02:01:06Z,3090000,False,,,0,,C. Osman Free Throw 2 of 2 (5 PTS),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
313,PT05M14.00S,2023-11-27T02:01:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.64323258869908,52.69607843137255,1610612743,60,46,2023-11-27T02:01:32Z,3100000,False,13.0,7.0,1,right,N. Jokic driving finger roll Layup (12 PTS) (K. Caldwell-Pope 3 AST),"[203999, 203484]",1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.53,Made,12.0,K. Caldwell-Pope,203484.0,3.0,,,,,,,,,,,,,,
315,PT05M14.00S,2023-11-27T02:01:23.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629646,,,1610612743,60,46,2023-11-27T02:01:29Z,3120000,False,,,0,,C. Bassey shooting personal FOUL (2 PF) (Jokic 1 FT),"[1629646, 203999]",1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,2.0,0.0,Jokic,203999.0,,,,,,,,
317,PT05M14.00S,2023-11-27T02:01:50.3Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,61,46,2023-11-27T02:01:50Z,3140000,False,,,0,,N. Jokic Free Throw 1 of 1 (13 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
318,PT04M54.00S,2023-11-27T02:02:12.4Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612759,61,46,2023-11-27T02:02:17Z,3150000,False,,,0,,C. Osman bad pass TURNOVER (3 TO),"[1626224, 203484]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,,,,,,Caldwell-Pope,203484.0
319,PT04M54.00S,2023-11-27T02:02:12.4Z,2,REGULAR,steal,,[],203484,,,1610612743,61,46,2023-11-27T02:02:14Z,3160000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
320,PT04M49.00S,2023-11-27T02:02:17.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203484,79.188567674113,9.558823529411764,1610612743,64,46,2023-11-27T02:03:06Z,3170000,False,-202.0,143.0,1,right,K. Caldwell-Pope 24' 3PT running (8 PTS) (C. Braun 1 AST),"[203484, 1631128]",1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,24.77,Made,8.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
322,PT04M26.00S,2023-11-27T02:02:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,10.068988173455978,63.48039215686274,1610612759,64,46,2023-11-27T02:02:45Z,3190000,False,-67.0,42.0,1,left,MISS C. Osman 7' driving floating bank Shot,[1626224],1610612759.0,SAS,driving floating bank,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
323,PT04M22.00S,2023-11-27T02:02:44.2Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612759,64,46,2023-11-27T02:02:45Z,3200000,False,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,322.0,,,,,,,2.0,1.0,1.0,,,,
324,PT04M22.00S,2023-11-27T02:02:43.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,5.590000152587891,50.0,1610612759,64,46,2023-11-27T02:02:43Z,3210000,False,0.0,0.0,1,left,MISS C. Bassey tip Layup,[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
325,PT04M22.00S,2023-11-27T02:02:43.9Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,64,46,2023-11-27T02:02:43Z,3220000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,324.0,,,,,,,2.0,2.0,0.0,,,,
326,PT04M19.00S,2023-11-27T02:02:47.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,93.24901445466492,45.83333333333333,1610612743,64,46,2023-11-27T02:02:54Z,3230000,False,-21.0,11.0,1,right,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
327,PT04M15.00S,2023-11-27T02:02:51.6Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,64,46,2023-11-27T02:02:54Z,3240000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,326.0,,,,,,,1.0,1.0,0.0,,,,
328,PT04M10.00S,2023-11-27T02:02:55.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630170,5.075558475689881,49.754901960784316,1610612759,64,48,2023-11-27T02:04:31Z,3250000,False,1.0,-5.0,1,left,D. Vassell running DUNK (11 PTS) (J. Sochan 3 AST),"[1630170, 1631110]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,0.49,Made,11.0,J. Sochan,1631110.0,3.0,,,,,,,,,,,,,,
330,PT03M57.00S,2023-11-27T02:03:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.81011826544021,49.26470588235294,1610612743,66,48,2023-11-27T02:03:21Z,3270000,False,-4.0,71.0,1,right,N. Jokic 7' floating Jump Shot (15 PTS) (K. Caldwell-Pope 4 AST),"[203999, 203484]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,15.0,K. Caldwell-Pope,203484.0,4.0,,,,,,,,,,,,,,
332,PT03M56.00S,2023-11-27T02:03:15.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,66,48,2023-11-27T02:03:15Z,3290000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT03M56.00S,2023-11-27T02:05:43.6Z,2,REGULAR,substitution,out,[],1626224,,,1610612759,66,48,2023-11-27T02:06:00Z,3300000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT03M56.00S,2023-11-27T02:05:43.6Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,66,48,2023-11-27T02:06:00Z,3310000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M34.00S,2023-11-27T02:06:37.2Z,2,REGULAR,3pt,Jump Shot,[],1631110,3.4986859395532193,95.58823529411765,1610612759,66,48,2023-11-27T02:06:43Z,3320000,False,-228.0,-20.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
336,PT03M33.00S,2023-11-27T02:06:38.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,66,48,2023-11-27T02:06:43Z,3330000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,335.0,,,,,,,,,,,,,
338,PT03M18.00S,2023-11-27T02:07:02.8Z,2,REGULAR,violation,kicked ball,[],1631110,,,1610612743,66,48,2023-11-27T02:07:26Z,3350000,False,,,0,,J. Sochan kicked ball VIOLATION,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,
339,PT03M18.00S,2023-11-27T02:07:10.6Z,2,REGULAR,substitution,out,[],1629646,,,1610612743,66,48,2023-11-27T02:07:17Z,3360000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT03M18.00S,2023-11-27T02:07:10.6Z,2,REGULAR,substitution,in,[],1641705,,,1610612743,66,48,2023-11-27T02:07:17Z,3370000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT03M07.00S,2023-11-27T02:08:02.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.02168199737189,41.911764705882355,1610612743,68,48,2023-11-27T02:08:11Z,3390000,False,-40.0,79.0,1,right,N. Jokic 8' driving floating bank Jump Shot (17 PTS) (C. Braun 2 AST),"[203999, 1631128]",1610612743.0,DEN,driving floating bank,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,8.86,Made,17.0,C. Braun,1631128.0,2.0,,,,,,,,,,,,,,
344,PT02M50.00S,2023-11-27T02:08:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.521024967148489,52.450980392156865,1610612759,68,48,2023-11-27T02:08:22Z,3410000,False,-12.0,9.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
345,PT02M48.00S,2023-11-27T02:08:20.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,68,48,2023-11-27T02:08:22Z,3420000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,344.0,,,,,,,3.0,2.0,1.0,,,,
346,PT02M45.00S,2023-11-27T02:08:23.0Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,68,48,2023-11-27T02:08:27Z,3430000,False,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1641705]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,,,,,,Wembanyama,1641705.0
347,PT02M45.00S,2023-11-27T02:08:23.0Z,2,REGULAR,steal,,[],1641705,,,1610612759,68,48,2023-11-27T02:08:26Z,3440000,False,,,0,,V. Wembanyama STEAL (4 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
348,PT02M35.00S,2023-11-27T02:08:33.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631110,5.338370565045992,7.8431372549019605,1610612759,68,50,2023-11-27T02:08:39Z,3450000,False,211.0,-2.0,1,left,J. Sochan 21' Jump Shot (2 PTS) (D. Vassell 2 AST),"[1631110, 1630170]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,21.08,Made,2.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,
350,PT02M23.00S,2023-11-27T02:08:45.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.59855453350855,43.38235294117647,1610612743,68,50,2023-11-27T02:08:52Z,3470000,False,-33.0,64.0,1,right,MISS N. Jokic 7' turnaround Hook - blocked,"[203999, 1641705]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,Wembanyama,1641705.0,,
351,PT02M23.00S,2023-11-27T02:08:45.2Z,2,REGULAR,block,,[],1641705,,,1610612743,68,50,2023-11-27T02:10:28Z,3480000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT02M20.00S,2023-11-27T02:08:48.2Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,68,50,2023-11-27T02:13:16Z,3490000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,350.0,,,,,,,1.0,1.0,0.0,,,,
353,PT02M15.00S,2023-11-27T02:08:52.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631110,6.1268068331143235,49.26470588235294,1610612759,68,50,2023-11-27T02:12:13Z,3500000,False,4.0,5.0,1,left,MISS J. Sochan running reverse Layup,[1631110],1610612759.0,SAS,running reverse,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
