actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
520,PT09M20.00S,2022-12-26T05:46:55.1Z,4,REGULAR,substitution,out,[],1627750,,,1610612756,86,91,2022-12-26T05:47:21Z,5130000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M20.00S,2022-12-26T05:46:55.1Z,4,REGULAR,substitution,in,[],203932,,,1610612756,86,91,2022-12-26T05:47:21Z,5140000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M20.00S,2022-12-26T05:46:55.1Z,4,REGULAR,substitution,in,[],1629008,,,1610612756,86,91,2022-12-26T05:47:21Z,5150000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M20.00S,2022-12-26T05:47:41.6Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,86,92,2022-12-26T05:47:41Z,5160000,False,,,0,,C. Paul Free Throw 1 of 2 (9 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
527,PT09M20.00S,2022-12-26T05:47:57.7Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,86,93,2022-12-26T05:47:57Z,5170000,False,,,0,,C. Paul Free Throw 2 of 2 (10 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
530,PT09M09.00S,2022-12-26T05:48:34.4Z,4,REGULAR,foul,technical,['1freethrow'],202687,,,1610612743,86,93,2022-12-26T05:48:41Z,5200000,False,,,0,,B. Biyombo defensive-3-second technical FOUL (1 Tech),[202687],1610612756.0,PHX,defensive-3-second,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,202026.0,,,,,,,3.0,1.0,,
531,PT09M09.00S,2022-12-26T05:48:42.8Z,4,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,87,93,2022-12-26T05:48:42Z,5210000,False,,,0,,B. Hyland technical Free Throw 1 of 1 (3 PTS),[1630538],1610612743.0,DEN,technical,,,Hyland,B. Hyland,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
532,PT09M03.00S,2022-12-26T05:48:51.9Z,4,REGULAR,2pt,Jump Shot,[],1629008,78.53153745072274,36.27450980392157,1610612743,89,93,2022-12-26T05:49:01Z,5220000,False,-69.0,149.0,1,right,M. Porter Jr. 16' Jump Shot (4 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,16.43,Made,4.0,,,,,,,,,,,,,,,,,
533,PT08M48.00S,2022-12-26T05:49:09.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612756,89,93,2022-12-26T05:49:15Z,5230000,False,,,0,,A. Gordon personal FOUL (2 PF) (Paul 2 FT),"[203932, 101108]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,,,202026.0,,,,,,,2.0,0.0,Paul,101108.0
535,PT08M48.00S,2022-12-26T05:49:36.4Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,89,94,2022-12-26T05:49:36Z,5250000,False,,,0,,C. Paul Free Throw 1 of 2 (11 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
536,PT08M48.00S,2022-12-26T05:49:52.7Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,89,95,2022-12-26T05:49:52Z,5260000,False,,,0,,C. Paul Free Throw 2 of 2 (12 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
537,PT08M34.00S,2022-12-26T05:50:13.2Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612743,89,95,2022-12-26T05:50:28Z,5270000,False,,,0,,L. Shamet shooting personal FOUL (4 PF) (Gordon 2 FT),"[1629013, 203932]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202026.0,,,,,,,4.0,0.0,Gordon,203932.0
539,PT08M34.00S,2022-12-26T05:50:41.0Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,90,95,2022-12-26T05:50:41Z,5290000,False,,,0,,A. Gordon Free Throw 1 of 2 (20 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
540,PT08M34.00S,2022-12-26T05:50:41.7Z,4,REGULAR,substitution,out,[],1629013,,,1610612743,90,95,2022-12-26T05:50:46Z,5300000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M34.00S,2022-12-26T05:50:41.7Z,4,REGULAR,substitution,in,[],1628969,,,1610612743,90,95,2022-12-26T05:50:46Z,5310000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M34.00S,2022-12-26T05:50:51.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,90,95,2022-12-26T05:50:51Z,5320000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M34.00S,2022-12-26T05:54:27.6Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,91,95,2022-12-26T05:54:27Z,5330000,False,,,0,,A. Gordon Free Throw 2 of 2 (21 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
544,PT08M29.00S,2022-12-26T05:54:42.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612756,91,95,2022-12-26T05:55:34Z,5340000,False,,,0,,Z. Nnaji take personal FOUL (3 PF) (Biyombo 2 FT),"[1630192, 202687]",1610612743.0,DEN,take,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Biyombo,202687.0
546,PT08M29.00S,2022-12-26T05:55:05.4Z,4,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,91,96,2022-12-26T05:55:37Z,5360000,False,,,0,,B. Biyombo Free Throw 1 of 2 (5 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
547,PT08M29.00S,2022-12-26T05:55:06.7Z,4,REGULAR,substitution,out,[],1630192,,,1610612756,91,96,2022-12-26T05:55:20Z,5370000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M29.00S,2022-12-26T05:55:06.7Z,4,REGULAR,substitution,in,[],203999,,,1610612756,91,96,2022-12-26T05:55:20Z,5380000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M29.00S,2022-12-26T05:55:05.4Z,4,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,91,96,2022-12-26T05:55:37Z,5390000,False,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT08M22.00S,2022-12-26T05:55:12.4Z,4,REGULAR,rebound,offensive,[],1629006,,,1610612756,91,96,2022-12-26T05:55:37Z,5400000,False,,,0,,J. Okogie REBOUND (Off:2 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,549.0,2.0,0.0,2.0,,,,,,,,,,,,,
551,PT08M22.00S,2022-12-26T05:55:34.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629006,5.590000152587891,50.0,1610612756,91,96,2022-12-26T05:55:34Z,5410000,False,0.0,0.0,1,left,MISS J. Okogie tip Layup,[1629006],1610612756.0,PHX,tip,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
552,PT08M22.00S,2022-12-26T05:55:35.7Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,91,96,2022-12-26T05:55:35Z,5420000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,551.0,6.0,6.0,0.0,,,,,,,,,,,,,
553,PT08M20.00S,2022-12-26T05:55:40.5Z,4,REGULAR,foul,personal,[],1629006,,,1610612743,91,96,2022-12-26T05:56:11Z,5430000,False,,,0,,J. Okogie personal FOUL (3 PF),"[1629006, 203999]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202026.0,,,,,,,3.0,0.0,Jokic,203999.0
555,PT08M20.00S,2022-12-26T05:55:53.9Z,4,REGULAR,substitution,out,[],202687,,,1610612743,91,96,2022-12-26T05:55:57Z,5450000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M20.00S,2022-12-26T05:55:53.9Z,4,REGULAR,substitution,in,[],1629028,,,1610612743,91,96,2022-12-26T05:55:57Z,5460000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M20.00S,2022-12-26T05:56:02.7Z,4,REGULAR,substitution,out,[],1629006,,,1610612743,91,96,2022-12-26T05:56:08Z,5470000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M20.00S,2022-12-26T05:56:02.7Z,4,REGULAR,substitution,in,[],1628470,,,1610612743,91,96,2022-12-26T05:56:08Z,5480000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M02.00S,2022-12-26T05:56:30.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,68.15045992115637,25.245098039215684,1610612743,91,96,2022-12-26T05:56:47Z,5490000,False,-124.0,247.0,1,right,MISS M. Porter Jr. 27' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
560,PT07M59.00S,2022-12-26T05:56:41.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,91,96,2022-12-26T05:56:41Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,559.0,,,,,,,,,,,,,,,,
562,PT07M59.00S,2022-12-26T05:56:45.3Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,91,96,2022-12-26T05:56:56Z,5520000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M59.00S,2022-12-26T05:56:45.3Z,4,REGULAR,substitution,in,[],203484,,,1610612743,91,96,2022-12-26T05:56:56Z,5530000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M53.00S,2022-12-26T05:57:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,91.5407358738502,50.98039215686274,1610612743,93,96,2022-12-26T05:57:10Z,5540000,False,5.0,27.0,1,right,M. Porter Jr. cutting Layup (6 PTS) (N. Jokic 10 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.74,Made,6.0,,,,,,,,,N. Jokic,203999.0,10.0,,,,,,
566,PT07M36.00S,2022-12-26T05:57:21.3Z,4,REGULAR,3pt,Jump Shot,[],1627814,5.469776609724048,95.34313725490196,1610612756,93,99,2022-12-26T05:57:26Z,5560000,False,-227.0,-1.0,1,left,D. Lee 3PT  (13 PTS) (M. Bridges 3 AST),"[1627814, 1628969]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Left Corner 3,24+ Left,22.67,Made,13.0,,,,,,,,,M. Bridges,1628969.0,3.0,,,,,,
568,PT07M15.00S,2022-12-26T05:57:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,90.48948751642575,53.431372549019606,1610612743,93,99,2022-12-26T05:57:49Z,5580000,False,17.0,37.0,1,right,MISS A. Gordon Layup - blocked,"[203932, 1628969]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,Bridges,1628969.0,,,,,,,,,,,
569,PT07M15.00S,2022-12-26T05:57:42.7Z,4,REGULAR,block,,[],1628969,,,1610612743,93,99,2022-12-26T06:00:37Z,5590000,False,,,0,,M. Bridges BLOCK (3 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT07M11.00S,2022-12-26T05:57:46.7Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,93,99,2022-12-26T05:57:49Z,5600000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,568.0,1.0,1.0,0.0,,,,,,,,,,,,,
571,PT07M04.00S,2022-12-26T05:57:57.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612756,93,99,2022-12-26T05:58:07Z,5610000,False,,,0,,K. Caldwell-Pope personal FOUL (3 PF) (Lee 2 FT),"[203484, 1627814]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Lee,1627814.0
573,PT07M04.00S,2022-12-26T05:58:38.8Z,4,REGULAR,freethrow,1 of 2,[],1627814,,,1610612756,93,100,2022-12-26T05:58:38Z,5630000,False,,,0,,D. Lee Free Throw 1 of 2 (14 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
574,PT07M04.00S,2022-12-26T05:58:41.5Z,4,REGULAR,substitution,out,[],1628971,,,1610612756,93,100,2022-12-26T05:58:46Z,5640000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M04.00S,2022-12-26T05:58:41.5Z,4,REGULAR,substitution,in,[],1627750,,,1610612756,93,100,2022-12-26T05:58:46Z,5650000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M04.00S,2022-12-26T05:59:12.9Z,4,REGULAR,freethrow,2 of 2,[],1627814,,,1610612756,93,101,2022-12-26T05:59:12Z,5660000,False,,,0,,D. Lee Free Throw 2 of 2 (15 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
577,PT06M53.00S,2022-12-26T05:59:29.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,90.75229960578186,52.94117647058824,1610612743,93,101,2022-12-26T05:59:48Z,5670000,False,15.0,34.0,1,right,MISS K. Caldwell-Pope turnaround Shot - blocked,"[203484, 1628470]",1610612743.0,DEN,turnaround,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,Craig,1628470.0,,,,,,,,,,,
578,PT06M53.00S,2022-12-26T05:59:29.0Z,4,REGULAR,block,,[],1628470,,,1610612743,93,101,2022-12-26T05:59:32Z,5680000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT06M53.00S,2022-12-26T05:59:29.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,93,101,2022-12-26T05:59:48Z,5690000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,577.0,,,,,,,,,,,,,,,,
580,PT06M48.00S,2022-12-26T05:59:47.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,67.62483574244416,39.705882352941174,1610612743,96,101,2022-12-26T05:59:53Z,5700000,False,-51.0,252.0,1,right,J. Murray 25' 3PT  (17 PTS) (N. Jokic 11 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.7,Made,17.0,,,,,,,,,N. Jokic,203999.0,11.0,,,,,,
582,PT06M31.00S,2022-12-26T06:00:04.4Z,4,REGULAR,3pt,Jump Shot,[],1627814,28.597240473061763,22.30392156862745,1610612756,96,104,2022-12-26T06:00:08Z,5720000,False,138.0,216.0,1,left,D. Lee 25' 3PT  (18 PTS) (C. Paul 11 AST),"[1627814, 101108]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,25.68,Made,18.0,,,,,,,,,C. Paul,101108.0,11.0,,,,,,
584,PT06M12.00S,2022-12-26T06:00:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.9862023653088,45.83333333333333,1610612743,98,104,2022-12-26T06:00:31Z,5740000,False,-21.0,13.0,1,right,N. Jokic driving finger roll Layup (33 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.47,Made,33.0,,,,,,,,,,,,,,,,,
586,PT05M51.00S,2022-12-26T06:00:43.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,17.0335085413929,43.627450980392155,1610612756,98,104,2022-12-26T06:00:49Z,5760000,False,32.0,108.0,1,left,MISS M. Bridges 11' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.22,Missed,,,,,,,,,,,,,,,,,,
587,PT05M48.00S,2022-12-26T06:00:46.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,98,104,2022-12-26T06:00:49Z,5770000,False,,,0,,N. Jokic REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,586.0,13.0,10.0,3.0,,,,,,,,,,,,,
588,PT05M42.00S,2022-12-26T06:00:54.0Z,4,REGULAR,turnover,bad pass,[],1627750,,,1610612743,98,104,2022-12-26T06:01:01Z,5780000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 101108]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,,Paul,101108.0,,,,
589,PT05M42.00S,2022-12-26T06:00:54.0Z,4,REGULAR,steal,,[],101108,,,1610612756,98,104,2022-12-26T06:00:55Z,5790000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
590,PT05M37.00S,2022-12-26T06:00:58.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,8.229303547963205,48.77450980392157,1610612756,98,106,2022-12-26T06:01:07Z,5800000,False,6.0,25.0,1,left,T. Craig running Layup (13 PTS) (C. Paul 12 AST),"[1628470, 101108]",1610612756.0,PHX,running,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,2.56,Made,13.0,,,,,,,,,C. Paul,101108.0,12.0,,,,,,
592,PT05M28.00S,2022-12-26T06:01:13.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,98,106,2022-12-26T06:01:13Z,5820000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M28.00S,2022-12-26T06:01:17.2Z,4,REGULAR,substitution,out,[],101108,,,1610612743,98,106,2022-12-26T06:02:46Z,5830000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M28.00S,2022-12-26T06:01:17.2Z,4,REGULAR,substitution,in,[],1629013,,,1610612743,98,106,2022-12-26T06:02:46Z,5840000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M28.00S,2022-12-26T06:02:52.6Z,4,REGULAR,foul,personal,[],1628470,,,1610612743,98,106,2022-12-26T06:03:22Z,5850000,False,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 203932]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left,,,,,,,,,,2005.0,,,,,,,2.0,0.0,Gordon,203932.0
598,PT05M19.00S,2022-12-26T06:03:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,90.62089356110381,44.6078431372549,1610612743,98,106,2022-12-26T06:06:12Z,5870000,False,-27.0,36.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,,
599,PT05M18.00S,2022-12-26T06:03:17.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,98,106,2022-12-26T06:03:17Z,5880000,False,,,0,,D. Ayton REBOUND (Off:3 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,598.0,13.0,10.0,3.0,,,,,,,,,,,,,
600,PT05M15.00S,2022-12-26T06:03:20.4Z,4,REGULAR,turnover,bad pass,[],1629028,,,1610612756,98,106,2022-12-26T06:03:32Z,5890000,False,,,0,,D. Ayton bad pass TURNOVER (4 TO),"[1629028, 1629008]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,,,,Porter Jr.,1629008.0,,,,
601,PT05M15.00S,2022-12-26T06:03:20.4Z,4,REGULAR,steal,,[],1629008,,,1610612743,98,106,2022-12-26T06:03:22Z,5900000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
602,PT05M11.00S,2022-12-26T06:03:24.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,71.30420499342969,73.2843137254902,1610612743,98,106,2022-12-26T06:06:40Z,5910000,False,116.0,217.0,1,right,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
603,PT05M08.00S,2022-12-26T06:03:27.5Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,98,106,2022-12-26T06:06:40Z,5920000,False,,,0,,A. Gordon REBOUND (Off:5 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,602.0,9.0,4.0,5.0,,,,,,,,,,,,,
604,PT05M07.00S,2022-12-26T06:03:28.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203484,73.9323258869908,13.23529411764706,1610612743,98,106,2022-12-26T06:17:22Z,5930000,False,-184.0,193.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
605,PT05M03.00S,2022-12-26T06:03:32.2Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,98,106,2022-12-26T06:03:32Z,5940000,False,,,0,,D. Ayton REBOUND (Off:3 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,604.0,14.0,11.0,3.0,,,,,,,,,,,,,
606,PT04M47.00S,2022-12-26T06:03:48.0Z,4,REGULAR,turnover,lost ball,[],1629013,,,1610612756,98,106,2022-12-26T06:05:11Z,5950000,False,,,0,,L. Shamet lost ball TURNOVER (2 TO),"[1629013, 203484]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,,,,Caldwell-Pope,203484.0,,,,
607,PT04M47.00S,2022-12-26T06:03:48.0Z,4,REGULAR,steal,,[],203484,,,1610612743,98,106,2022-12-26T06:03:50Z,5960000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
608,PT04M34.00S,2022-12-26T06:04:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,90.40735873850197,50.00382965686275,1610612743,100,106,2022-12-26T06:07:53Z,5970000,False,0.0,38.0,1,right,N. Jokic Layup (35 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.77,Made,35.0,,,,,,,,,A. Gordon,203932.0,2.0,,,,,,
610,PT04M14.00S,2022-12-26T06:04:20.4Z,4,REGULAR,2pt,Jump Shot,[],1628969,11.12023653088042,67.15686274509804,1610612756,100,106,2022-12-26T06:08:51Z,5990000,False,-86.0,52.0,1,left,MISS M. Bridges 10' turnaround fadeaway Shot,[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,10.03,Missed,,,,,,,,,,,,,,,,,,
611,PT04M13.00S,2022-12-26T06:04:23.0Z,4,REGULAR,rebound,defensive,[],203484,,,1610612743,100,106,2022-12-26T06:04:23Z,6000000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,610.0,2.0,2.0,0.0,,,,,,,,,,,,,
