actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
426,PT03M09.00S,2023-02-05T03:36:15.7Z,3,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,92,79,2023-02-05T03:36:15Z,4200000,False,,,0,,D. Murray Free Throw 1 of 1 (25 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,Made,,25.0,,,,,,,,,,,,
427,PT03M01.00S,2023-02-05T03:36:29.0Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612743,92,79,2023-02-05T03:36:45Z,4210000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 203992]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,
428,PT03M01.00S,2023-02-05T03:36:29.0Z,3,REGULAR,steal,,[],203992,,,1610612737,92,79,2023-02-05T03:36:32Z,4220000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
429,PT02M55.00S,2023-02-05T03:36:35.0Z,3,REGULAR,turnover,lost ball,[],203992,,,1610612737,92,79,2023-02-05T03:36:40Z,4230000,False,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 1628971]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Brown,1628971.0,,,,,
430,PT02M55.00S,2023-02-05T03:36:35.0Z,3,REGULAR,steal,,[],1628971,,,1610612743,92,79,2023-02-05T03:36:36Z,4240000,False,,,0,,B. Brown STEAL (3 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
431,PT02M51.00S,2023-02-05T03:36:38.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,6.521024967148489,49.26470588235294,1610612743,94,79,2023-02-05T03:36:45Z,4250000,False,4.0,9.0,1,left,C. Braun running DUNK (7 PTS) (B. Brown 4 AST),"[1631128, 1628971]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,0.95,B. Brown,1628971.0,4.0,,,,,,,,
433,PT02M37.00S,2023-02-05T03:36:53.7Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612737,94,79,2023-02-05T03:36:59Z,4270000,False,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 1627750]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,3.0,Murray,1627750.0,,,,,
434,PT02M37.00S,2023-02-05T03:36:53.7Z,3,REGULAR,steal,,[],1627750,,,1610612743,94,79,2023-02-05T03:36:55Z,4280000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
435,PT02M26.00S,2023-02-05T03:37:04.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,8.09789750328515,3.9215686274509802,1610612743,94,79,2023-02-05T03:37:07Z,4290000,False,230.0,24.0,1,left,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.16,,,,,,,,,,,
436,PT02M23.00S,2023-02-05T03:37:07.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,94,79,2023-02-05T03:37:07Z,4300000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,435.0,,,,,,,,,4.0,3.0,1.0,,
437,PT02M12.00S,2023-02-05T03:37:17.8Z,3,REGULAR,3pt,Jump Shot,[],203992,93.11760840998686,4.6568627450980395,1610612737,94,79,2023-02-05T03:37:21Z,4310000,False,-227.0,12.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.7,,,,,,,,,,,
438,PT02M09.00S,2023-02-05T03:37:20.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,94,79,2023-02-05T03:37:21Z,4320000,False,,,0,,N. Jokic REBOUND (Off:3 Def:14),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,,,,437.0,,,,,,,,,17.0,14.0,3.0,,
439,PT02M05.00S,2023-02-05T03:37:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,7.440867279894875,44.6078431372549,1610612743,94,79,2023-02-05T03:37:30Z,4330000,False,27.0,17.0,1,left,MISS B. Brown running finger roll Layup,[1628971],1610612743.0,DEN,running finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.21,,,,,,,,,,,
440,PT02M03.00S,2023-02-05T03:37:26.7Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,94,79,2023-02-05T03:37:30Z,4340000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,439.0,,,,,,,,,5.0,4.0,1.0,,
441,PT01M59.00S,2023-02-05T03:37:30.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,90.88370565045992,3.1862745098039214,1610612737,94,82,2023-02-05T03:37:45Z,4350000,False,-234.0,33.0,1,right,D. Hunter 3PT  (16 PTS) (D. Murray 10 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,,,,,,Made,,16.0,23.64,D. Murray,1627749.0,10.0,,,,,,,,
443,PT01M30.00S,2023-02-05T03:37:58.9Z,3,REGULAR,3pt,Jump Shot,[],1627750,28.991458607095925,76.47058823529412,1610612743,97,82,2023-02-05T03:38:03Z,4370000,False,-132.0,220.0,1,left,J. Murray 25' 3PT  (30 PTS) (V. Cancar 2 AST),"[1627750, 1628427]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,30.0,25.68,V. Cancar,1628427.0,2.0,,,,,,,,
445,PT01M18.00S,2023-02-05T03:38:14.1Z,3,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612737,97,82,2023-02-05T03:38:22Z,4390000,False,,,0,,V. Cancar shooting personal FOUL (1 PF) (Murray 2 FT),"[1628427, 1627749]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,2534.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
447,PT01M18.00S,2023-02-05T03:38:41.8Z,3,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,97,83,2023-02-05T03:38:41Z,4410000,False,,,0,,D. Murray Free Throw 1 of 2 (26 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,Made,,26.0,,,,,,,,,,,,
448,PT01M18.00S,2023-02-05T03:38:42.4Z,3,REGULAR,substitution,out,[],203999,,,1610612737,97,83,2023-02-05T03:38:46Z,4420000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M18.00S,2023-02-05T03:38:42.4Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,97,83,2023-02-05T03:38:46Z,4430000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M18.00S,2023-02-05T03:38:42.4Z,3,REGULAR,substitution,in,[],1630192,,,1610612737,97,83,2023-02-05T03:38:46Z,4440000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M18.00S,2023-02-05T03:38:42.4Z,3,REGULAR,substitution,in,[],1630552,,,1610612737,97,83,2023-02-05T03:38:46Z,4450000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M18.00S,2023-02-05T03:39:01.6Z,3,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,97,84,2023-02-05T03:39:01Z,4460000,False,,,0,,D. Murray Free Throw 2 of 2 (27 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,Made,,27.0,,,,,,,,,,,,
453,PT01M01.00S,2023-02-05T03:39:20.5Z,3,REGULAR,3pt,Jump Shot,[],1628971,16.507884362680684,2.696078431372549,1610612743,97,84,2023-02-05T03:39:27Z,4470000,False,237.0,103.0,1,left,MISS B. Brown 25' 3PT - blocked,"[1628971, 1630168]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.78,,,,,,,,,,Okongwu,1630168.0
454,PT01M01.00S,2023-02-05T03:39:20.5Z,3,REGULAR,block,,[],1630168,,,1610612743,97,84,2023-02-05T03:39:24Z,4480000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
455,PT00M56.90S,2023-02-05T03:39:24.6Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,97,84,2023-02-05T03:39:27Z,4490000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,453.0,,,,,,,,,3.0,3.0,0.0,,
456,PT00M48.90S,2023-02-05T03:39:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.72339027595268,44.36274509803921,1610612737,97,84,2023-02-05T03:39:39Z,4500000,False,-28.0,16.0,1,right,MISS D. Hunter driving finger roll Layup - blocked,"[1629631, 1630192]",1610612737.0,ATL,driving finger roll,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.24,,,,,,,,,,Nnaji,1630192.0
473,PT00M48.90S,2023-02-05T03:39:33.6Z,3,REGULAR,block,,[],1630192,,,1610612737,97,84,2023-02-05T03:42:26Z,4505000,False,,,0,,Z. Nnaji BLOCK (2 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT00M48.60S,2023-02-05T03:39:33.9Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,97,84,2023-02-05T03:39:39Z,4510000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,456.0,,,,,,,,,1.0,0.0,1.0,,
458,PT00M48.60S,2023-02-05T03:39:36.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,97,86,2023-02-05T03:39:36Z,4520000,False,0.0,0.0,1,right,O. Okongwu tip Layup (2 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,Made,,2.0,0.0,,,,,,,,,,,
459,PT00M24.30S,2023-02-05T03:40:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,13.485545335085414,60.29411764705882,1610612743,97,86,2023-02-05T03:40:09Z,4530000,False,-51.0,74.0,1,left,MISS J. Murray 9' floating Shot - blocked,"[1627750, 1627749]",1610612743.0,DEN,floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,9.04,,,,,,,,,,Murray,1627749.0
460,PT00M24.30S,2023-02-05T03:40:03.4Z,3,REGULAR,block,,[],1627749,,,1610612743,97,86,2023-02-05T03:47:06Z,4540000,False,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
461,PT00M20.30S,2023-02-05T03:40:07.4Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,97,86,2023-02-05T03:40:09Z,4550000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,459.0,,,,,,,,,3.0,3.0,0.0,,
462,PT00M18.20S,2023-02-05T03:40:12.6Z,3,REGULAR,foul,offensive,[],1629631,,,1610612737,97,86,2023-02-05T03:40:33Z,4560000,False,,,0,,D. Hunter offensive FOUL (2 PF),"[1629631, 1631128]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Braun,1631128.0,,,,,,,,,,,,,,,
464,PT00M18.20S,2023-02-05T03:40:12.6Z,3,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,97,86,2023-02-05T03:40:12Z,4580000,False,,,0,,D. Hunter offensive foul TURNOVER (3 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,3.0,,,,,,,
465,PT00M18.20S,2023-02-05T03:40:30.8Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,97,86,2023-02-05T03:40:46Z,4590000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M18.20S,2023-02-05T03:40:30.8Z,3,REGULAR,substitution,out,[],1630192,,,1610612743,97,86,2023-02-05T03:40:46Z,4600000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M18.20S,2023-02-05T03:40:30.8Z,3,REGULAR,substitution,in,[],1629008,,,1610612743,97,86,2023-02-05T03:40:46Z,4610000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M18.20S,2023-02-05T03:40:30.8Z,3,REGULAR,substitution,in,[],203999,,,1610612743,97,86,2023-02-05T03:40:46Z,4620000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M00.40S,2023-02-05T03:41:02.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,12.171484888304862,53.431372549019606,1610612743,97,86,2023-02-05T03:45:33Z,4630000,False,-17.0,62.0,1,left,MISS N. Jokic 6' turnaround Shot - blocked,"[203999, 1630168]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.42,,,,,,,,,,Okongwu,1630168.0
470,PT00M00.40S,2023-02-05T03:41:02.4Z,3,REGULAR,block,,[],1630168,,,1610612743,97,86,2023-02-05T03:41:04Z,4640000,False,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
471,PT00M00.40S,2023-02-05T03:41:02.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,97,86,2023-02-05T03:41:06Z,4650000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,469.0,,,,,,,,,2.0,1.0,1.0,,
472,PT00M00.00S,2023-02-05T03:41:07.7Z,3,REGULAR,period,end,[],0,,,1610612737,97,86,2023-02-05T03:41:07Z,4660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,out,['startperiod'],1627750,,,1610612737,97,86,2023-02-05T03:43:42Z,4670000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612737,97,86,2023-02-05T03:43:42Z,4680000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,out,['startperiod'],1627749,,,1610612737,97,86,2023-02-05T03:43:42Z,4690000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,97,86,2023-02-05T03:43:42Z,4700000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,in,['startperiod'],1630192,,,1610612737,97,86,2023-02-05T03:43:42Z,4720000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,in,['startperiod'],1631128,,,1610612737,97,86,2023-02-05T03:43:42Z,4730000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,in,['startperiod'],1630235,,,1610612737,97,86,2023-02-05T03:43:42Z,4740000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-02-05T03:43:14.5Z,4,REGULAR,substitution,in,['startperiod'],1631100,,,1610612737,97,86,2023-02-05T03:43:42Z,4750000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-02-05T03:43:48.6Z,4,REGULAR,period,start,[],0,,,1610612743,97,86,2023-02-05T03:43:48Z,4770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M48.00S,2023-02-05T03:43:59.9Z,4,REGULAR,3pt,Jump Shot,[],1628427,9.543363994743759,4.6568627450980395,1610612743,100,86,2023-02-05T03:44:11Z,4780000,False,227.0,37.0,1,left,V. Cancar 3PT  (3 PTS) (B. Brown 5 AST),"[1628427, 1628971]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,22.97,B. Brown,1628971.0,5.0,,,,,,,,
488,PT11M31.00S,2023-02-05T03:44:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,91.80354796320631,59.55882352941176,1610612737,100,88,2023-02-05T03:44:37Z,4810000,False,48.0,25.0,1,right,O. Okongwu driving Layup (4 PTS) (B. Bogdanovic 3 AST),"[1630168, 203992]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,4.0,5.37,B. Bogdanovic,203992.0,3.0,,,,,,,,
490,PT11M09.00S,2023-02-05T03:44:46.3Z,4,REGULAR,3pt,Jump Shot,[],1629008,23.47240473061761,87.74509803921569,1610612743,100,88,2023-02-05T03:44:50Z,4830000,False,-189.0,168.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.27,,,,,,,,,,,
491,PT11M05.00S,2023-02-05T03:44:50.3Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,100,88,2023-02-05T03:44:50Z,4840000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,490.0,,,,,,,,,3.0,2.0,1.0,,
493,PT11M03.00S,2023-02-05T03:45:01.0Z,4,REGULAR,foul,personal,[],1628427,,,1610612737,100,88,2023-02-05T03:45:07Z,4860000,False,,,0,,V. Cancar personal FOUL (2 PF),"[1628427, 1630235]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Forrest,1630235.0,,,,,,,,,,,,,,,
495,PT10M53.00S,2023-02-05T03:45:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.32917214191852,56.86274509803921,1610612737,100,90,2023-02-05T03:45:39Z,4880000,False,34.0,20.0,1,right,B. Bogdanovic driving Layup (6 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,3.95,,,,,,,,,,,
496,PT10M33.00S,2023-02-05T03:45:46.0Z,4,REGULAR,2pt,Jump Shot,[],1629008,26.231931668856767,60.78431372549019,1610612743,100,90,2023-02-05T03:45:55Z,4890000,False,-54.0,194.0,1,left,MISS M. Porter Jr. 20' turnaround Shot,[1629008],1610612743.0,DEN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,20.14,,,,,,,,,,,
497,PT10M31.00S,2023-02-05T03:45:48.0Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,100,90,2023-02-05T03:45:55Z,4900000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,496.0,,,,,,,,,4.0,4.0,0.0,,
498,PT10M26.00S,2023-02-05T03:45:54.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630168,93.24901445466492,50.245098039215684,1610612737,100,92,2023-02-05T03:46:09Z,4910000,False,1.0,11.0,1,right,O. Okongwu running DUNK (6 PTS) (A. Griffin 4 AST),"[1630168, 1631100]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.11,A. Griffin,1631100.0,4.0,,,,,,,,
500,PT10M26.00S,2023-02-05T03:45:57.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,100,92,2023-02-05T03:45:57Z,4930000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M15.00S,2023-02-05T03:48:59.6Z,4,REGULAR,foul,personal,[],1630168,,,1610612743,100,92,2023-02-05T03:49:16Z,4940000,False,,,0,,O. Okongwu personal FOUL (3 PF),"[1630168, 1630192]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1627964.0,3.0,0.0,Nnaji,1630192.0,,,,,,,,,,,,,,,
503,PT10M04.00S,2023-02-05T03:49:30.9Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612743,100,92,2023-02-05T03:49:41Z,4960000,False,,,0,,B. Bogdanovic shooting personal FOUL (3 PF) (Brown 2 FT),"[203992, 1628971]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,1179.0,3.0,0.0,Brown,1628971.0,,,,,,,,,,,,,,,
505,PT10M04.00S,2023-02-05T03:49:53.3Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612743,101,92,2023-02-05T03:49:53Z,4980000,False,,,0,,B. Brown Free Throw 1 of 2 (7 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
506,PT10M04.00S,2023-02-05T03:50:06.7Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612743,102,92,2023-02-05T03:50:06Z,4990000,False,,,0,,B. Brown Free Throw 2 of 2 (8 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
507,PT09M50.00S,2023-02-05T03:50:22.0Z,4,REGULAR,turnover,lost ball,[],203992,,,1610612737,102,92,2023-02-05T03:50:26Z,5000000,False,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[203992, 1629008]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Porter Jr.,1629008.0,,,,,
508,PT09M50.00S,2023-02-05T03:50:22.0Z,4,REGULAR,steal,,[],1629008,,,1610612743,102,92,2023-02-05T03:51:14Z,5010000,False,,,0,,M. Porter Jr. STEAL (3 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
509,PT09M47.00S,2023-02-05T03:50:24.8Z,4,REGULAR,turnover,lost ball,[],1628971,,,1610612743,102,92,2023-02-05T03:50:28Z,5020000,False,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 203992]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Bogdanovic,203992.0,,,,,
510,PT09M47.00S,2023-02-05T03:50:24.8Z,4,REGULAR,steal,,[],203992,,,1610612737,102,92,2023-02-05T03:50:26Z,5030000,False,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
511,PT09M44.00S,2023-02-05T03:50:29.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,93.11760840998686,54.166666666666664,1610612737,102,92,2023-02-05T03:50:39Z,5040000,False,21.0,12.0,1,right,MISS B. Bogdanovic running Layup,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.41,,,,,,,,,,,
