actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
483,PT03M55.00S,2022-10-23T02:44:32.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,78,70,2022-10-23T02:45:07Z,4700000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M55.00S,2022-10-23T02:44:32.8Z,3,REGULAR,substitution,out,[],1629647,,,1610612760,78,70,2022-10-23T02:45:07Z,4710000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M55.00S,2022-10-23T02:44:32.8Z,3,REGULAR,substitution,in,[],1628983,,,1610612760,78,70,2022-10-23T02:45:07Z,4730000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M55.00S,2022-10-23T02:44:32.8Z,3,REGULAR,substitution,in,[],1629652,,,1610612760,78,70,2022-10-23T02:45:07Z,4740000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M38.00S,2022-10-23T02:45:24.6Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,78,70,2022-10-23T02:45:34Z,4750000,,,0,,S. Gilgeous-Alexander step out-of-bounds TURNOVER (4 TO),[1628983],1610612760.0,OKC,step,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,4.0,,,,,,,,,202901.0,,,,
489,PT03M26.00S,2022-10-23T02:45:38.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630538,13.091327201051248,41.42156862745098,1610612743,78,70,2022-10-23T02:45:43Z,4760000,43.0,71.0,1,left,MISS B. Hyland 8' driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,8.26,Missed,,,,,,,,,,,,,,,,,,
490,PT03M25.00S,2022-10-23T02:45:39.2Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,78,70,2022-10-23T02:45:43Z,4770000,,,0,,M. Muscala REBOUND (Off:0 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),8-16 Center,,,489.0,3.0,3.0,0.0,,,,,,,,,,,,,,
492,PT03M16.00S,2022-10-23T02:45:51.3Z,3,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612760,78,70,2022-10-23T02:46:04Z,4790000,,,0,,C. Braun shooting personal FOUL (1 PF) (Dort 2 FT),"[1631128, 1629652]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Dort,1629652.0
494,PT03M16.00S,2022-10-23T02:46:17.2Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,78,70,2022-10-23T02:46:17Z,4810000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
495,PT03M16.00S,2022-10-23T02:46:17.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,78,70,2022-10-23T02:46:17Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,,
496,PT03M16.00S,2022-10-23T02:46:32.3Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,78,71,2022-10-23T02:46:32Z,4830000,,,0,,L. Dort Free Throw 2 of 2 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
497,PT03M08.00S,2022-10-23T02:46:46.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612743,78,71,2022-10-23T02:47:01Z,4840000,,,0,,S. Gilgeous-Alexander personal FOUL (3 PF) (Hyland 2 FT),"[1628983, 1630538]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Hyland,1630538.0
499,PT03M08.00S,2022-10-23T02:47:07.7Z,3,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,78,71,2022-10-23T02:47:07Z,4860000,,,0,,MISS B. Hyland Free Throw 1 of 2,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
500,PT03M08.00S,2022-10-23T02:47:07.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,78,71,2022-10-23T02:47:07Z,4870000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,
501,PT03M08.00S,2022-10-23T02:47:21.7Z,3,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,79,71,2022-10-23T02:47:21Z,4880000,,,0,,B. Hyland Free Throw 2 of 2 (1 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
502,PT03M02.00S,2022-10-23T02:47:30.0Z,3,REGULAR,3pt,Jump Shot,[],203488,66.17936925098554,46.32352941176471,1610612760,79,74,2022-10-23T02:50:24Z,4890000,-18.0,265.0,1,right,M. Muscala 26' 3PT  (13 PTS) (S. Gilgeous-Alexander 7 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,26.6,Made,,,,,,,,13.0,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,
506,PT02M46.00S,2022-10-23T02:47:44.9Z,3,REGULAR,3pt,Jump Shot,[],203999,31.61957950065703,41.42156862745098,1610612743,82,74,2022-10-23T02:47:49Z,4910000,43.0,245.0,1,left,N. Jokic 24' 3PT  (9 PTS) (B. Hyland 3 AST),"[203999, 1630538]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,24.84,Made,,,,,,,,9.0,B. Hyland,1630538.0,3.0,,,,,,,
508,PT02M26.00S,2022-10-23T02:48:05.3Z,3,REGULAR,3pt,Jump Shot,[],203488,75.3777923784494,11.76470588235294,1610612760,82,77,2022-10-23T02:48:09Z,4930000,-191.0,179.0,1,right,M. Muscala 26' 3PT  (16 PTS) (T. Mann 3 AST),"[203488, 1630544]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,,,,16.0,T. Mann,1630544.0,3.0,,,,,,,
510,PT02M02.00S,2022-10-23T02:48:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.383048620236531,55.63725490196079,1610612743,84,77,2022-10-23T02:48:36Z,4950000,-28.0,55.0,1,left,N. Jokic 6' driving floating Jump Shot (11 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,,,,,,,,11.0,C. Braun,1631128.0,1.0,,,,,,,
512,PT01M54.00S,2022-10-23T02:48:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.27792378449409,49.26470588235294,1610612760,84,79,2022-10-23T02:48:47Z,4970000,-4.0,29.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (20 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,20.0,,,,,,,,,,
513,PT01M43.00S,2022-10-23T02:48:57.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612743,84,79,2022-10-23T02:49:50Z,4980000,,,0,,A. Wiggins personal FOUL (1 PF) (Green 2 FT),"[1630598, 201145]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Green,201145.0
515,PT01M43.00S,2022-10-23T02:49:25.2Z,3,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,85,79,2022-10-23T02:50:02Z,5000000,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
516,PT01M43.00S,2022-10-23T02:49:25.9Z,3,REGULAR,substitution,out,[],203999,,,1610612743,85,79,2022-10-23T02:49:40Z,5010000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M43.00S,2022-10-23T02:49:25.9Z,3,REGULAR,substitution,out,[],1630598,,,1610612743,85,79,2022-10-23T02:49:40Z,5020000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT01M43.00S,2022-10-23T02:49:25.9Z,3,REGULAR,substitution,out,[],203488,,,1610612743,85,79,2022-10-23T02:49:40Z,5030000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT01M43.00S,2022-10-23T02:49:25.9Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,85,79,2022-10-23T02:49:40Z,5040000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M43.00S,2022-10-23T02:49:25.9Z,3,REGULAR,substitution,in,[],1630647,,,1610612743,85,79,2022-10-23T02:49:40Z,5050000,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M43.00S,2022-10-23T02:49:25.9Z,3,REGULAR,substitution,in,[],1629026,,,1610612743,85,79,2022-10-23T02:49:40Z,5060000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M43.00S,2022-10-23T02:49:25.2Z,3,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,85,79,2022-10-23T02:50:02Z,5070000,,,0,,MISS J. Green Free Throw 2 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
523,PT01M39.00S,2022-10-23T02:49:29.2Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,85,79,2022-10-23T02:50:53Z,5080000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,522.0,3.0,3.0,0.0,,,,,,,,,,,,,,
524,PT01M32.00S,2022-10-23T02:49:58.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,91.67214191852825,73.2843137254902,1610612760,85,81,2022-10-23T02:50:12Z,5090000,116.0,26.0,1,right,S. Gilgeous-Alexander 11' turnaround fadeaway Jump Shot (22 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,11.92,Made,,,,,,,,22.0,,,,,,,,,,
525,PT01M15.00S,2022-10-23T02:50:19.6Z,3,REGULAR,foul,offensive,[],1630192,,,1610612743,85,81,2022-10-23T02:56:25Z,5100000,,,0,,Z. Nnaji offensive FOUL (2 PF),"[1630192, 1629652]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Dort,1629652.0
527,PT01M15.00S,2022-10-23T02:50:19.6Z,3,REGULAR,turnover,offensive foul,[],1630192,,,1610612743,85,81,2022-10-23T02:50:19Z,5120000,,,0,,Z. Nnaji offensive foul TURNOVER (1 TO),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,,,202901.0,,,,
528,PT01M06.00S,2022-10-23T02:50:39.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630544,87.20433639947439,64.95098039215686,1610612760,85,83,2022-10-23T02:50:44Z,5130000,75.0,68.0,1,right,T. Mann 10' turnaround Jump Shot (11 PTS),[1630544],1610612760.0,OKC,turnaround,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,10.1,Made,,,,,,,,11.0,,,,,,,,,,
529,PT00M45.20S,2022-10-23T02:50:59.6Z,3,REGULAR,3pt,Jump Shot,[],201145,10.988830486202366,4.6568627450980395,1610612743,88,83,2022-10-23T02:51:04Z,5140000,227.0,51.0,1,left,J. Green 3PT step back (11 PTS) (C. Braun 2 AST),"[201145, 1631128]",1610612743.0,DEN,step back,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.23,Made,,,,,,,,11.0,C. Braun,1631128.0,2.0,,,,,,,
531,PT00M31.20S,2022-10-23T02:51:21.4Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,88,83,2022-10-23T02:51:27Z,5160000,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (5 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,,5.0,,,,,,,,,202901.0,,,,
533,PT00M16.90S,2022-10-23T02:51:44.7Z,3,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,88,83,2022-10-23T02:53:19Z,5180000,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,bad pass,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,202035.0,,,,
534,PT00M16.90S,2022-10-23T02:51:49.3Z,3,REGULAR,substitution,out,[],1630647,,,1610612760,88,83,2022-10-23T02:51:53Z,5190000,,,0,,SUB out: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT00M16.90S,2022-10-23T02:51:49.3Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,88,83,2022-10-23T02:51:53Z,5200000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT00M16.90S,2022-10-23T02:51:55.4Z,3,REGULAR,substitution,out,[],1630538,,,1610612760,88,83,2022-10-23T02:52:05Z,5210000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT00M16.90S,2022-10-23T02:51:55.4Z,3,REGULAR,substitution,in,[],203484,,,1610612760,88,83,2022-10-23T02:52:05Z,5220000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT00M02.50S,2022-10-23T02:52:38.5Z,3,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612760,88,83,2022-10-23T02:52:45Z,5230000,,,0,,Z. Nnaji shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630192, 1628983]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Gilgeous-Alexander,1628983.0
540,PT00M02.50S,2022-10-23T02:53:01.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,88,84,2022-10-23T02:54:58Z,5250000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
545,PT00M02.50S,2022-10-23T02:53:01.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,88,85,2022-10-23T02:54:58Z,5255000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
541,PT00M02.50S,2022-10-23T02:53:02.6Z,3,REGULAR,substitution,out,[],1630322,,,1610612743,88,85,2022-10-23T02:54:58Z,5260000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M02.50S,2022-10-23T02:53:02.6Z,3,REGULAR,substitution,out,[],1630544,,,1610612743,88,85,2022-10-23T02:54:58Z,5270000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M02.50S,2022-10-23T02:53:02.6Z,3,REGULAR,substitution,in,[],1630598,,,1610612743,88,85,2022-10-23T02:54:58Z,5280000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT00M02.50S,2022-10-23T02:53:02.6Z,3,REGULAR,substitution,in,[],1629647,,,1610612743,88,85,2022-10-23T02:54:58Z,5290000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT00M00.10S,2022-10-23T02:53:26.7Z,3,REGULAR,3pt,Jump Shot,[],203484,59.21484888304862,69.36274509803921,1610612743,88,85,2022-10-23T02:57:19Z,5295000,-97.0,504.0,1,left,MISS K. Caldwell-Pope 51' pullup 3PT,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,51.33,Missed,,,,,,,,,,,,,,,,,,
547,PT00M00.10S,2022-10-23T02:53:26.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,88,85,2022-10-23T02:55:08Z,5297500,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,546.0,,,,,,,,,,,,,,,,,
548,PT00M00.00S,2022-10-23T02:54:02.8Z,3,REGULAR,period,end,[],0,,,1610612743,88,85,2022-10-23T02:54:02Z,5330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612743,88,85,2022-10-23T02:56:07Z,5340000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612743,88,85,2022-10-23T02:56:07Z,5350000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612743,88,85,2022-10-23T02:56:07Z,5360000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,out,['startperiod'],1630598,,,1610612743,88,85,2022-10-23T02:56:07Z,5370000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,out,['startperiod'],1629647,,,1610612743,88,85,2022-10-23T02:56:07Z,5380000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,in,['startperiod'],1630538,,,1610612743,88,85,2022-10-23T02:56:07Z,5390000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,in,['startperiod'],1627750,,,1610612743,88,85,2022-10-23T02:56:07Z,5400000,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612743,88,85,2022-10-23T02:56:07Z,5410000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,in,['startperiod'],1630647,,,1610612743,88,85,2022-10-23T02:56:07Z,5420000,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-10-23T02:55:46.8Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612743,88,85,2022-10-23T02:56:07Z,5430000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-10-23T02:56:09.6Z,4,REGULAR,period,start,[],0,,,1610612760,88,85,2022-10-23T02:56:09Z,5440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT11M35.00S,2022-10-23T02:56:33.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630647,93.51182654402102,46.568627450980394,1610612760,88,87,2022-10-23T02:56:39Z,5450000,-17.0,8.0,1,right,E. Omoruyi DUNK (2 PTS) (K. Williams 2 AST),"[1630647, 1629026]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,2.0,K. Williams,1629026.0,2.0,,,,,,,
562,PT11M14.00S,2022-10-23T02:56:57.8Z,4,REGULAR,foul,personal,[],1630647,,,1610612743,88,87,2022-10-23T02:57:28Z,5470000,,,0,,E. Omoruyi personal FOUL (1 PF),"[1630647, 201145]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Green,201145.0
564,PT11M09.00S,2022-10-23T02:57:22.4Z,4,REGULAR,2pt,Jump Shot,[],1630538,22.552562417871222,30.637254901960787,1610612743,88,87,2022-10-23T02:57:31Z,5490000,97.0,159.0,1,left,MISS B. Hyland 18' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,18.66,Missed,,,,,,,,,,,,,,,,,,
565,PT11M08.00S,2022-10-23T02:57:27.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,88,87,2022-10-23T02:57:27Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Right Center,,,564.0,,,,,,,,,,,,,,,,,
566,PT11M08.00S,2022-10-23T02:57:30.3Z,4,REGULAR,foul,personal,[],1630647,,,1610612743,88,87,2022-10-23T02:57:58Z,5510000,,,0,,E. Omoruyi loose ball personal FOUL (2 PF),"[1630647, 1630192]",1610612760.0,OKC,loose ball,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Nnaji,1630192.0
568,PT10M58.00S,2022-10-23T02:57:55.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201145,9.280551905387648,3.431372549019608,1610612743,91,87,2022-10-23T02:59:04Z,5530000,233.0,35.0,1,left,J. Green 3PT  (14 PTS) (J. Murray 4 AST),"[201145, 1627750]",1610612743.0,DEN,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,,,,14.0,J. Murray,1627750.0,4.0,,,,,,,
570,PT10M58.00S,2022-10-23T02:57:59.7Z,4,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612743,91,87,2022-10-23T02:58:08Z,5550000,,,0,,L. Dort shooting personal FOUL (4 PF) (Green 1 FT),"[1629652, 201145]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,202035.0,4.0,0.0,Green,201145.0
572,PT10M58.00S,2022-10-23T02:58:18.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,91,87,2022-10-23T02:59:04Z,5570000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M58.00S,2022-10-23T03:01:25.3Z,4,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,91,87,2022-10-23T03:01:28Z,5590000,,,0,,MISS J. Green Free Throw 1 of 1,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
575,PT10M53.00S,2022-10-23T03:01:30.3Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,91,87,2022-10-23T03:01:28Z,5600000,,,0,,L. Dort REBOUND (Off:2 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,574.0,5.0,3.0,2.0,,,,,,,,,,,,,,
576,PT10M44.00S,2022-10-23T03:01:39.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,92.06636005256242,59.55882352941176,1610612760,91,89,2022-10-23T03:01:47Z,5610000,48.0,22.0,1,right,J. Giddey driving floating bank Jump Shot (12 PTS),[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,,,,,,,,12.0,,,,,,,,,,
