actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
431,PT05M17.00S,2022-10-29T02:34:43.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,62,2022-10-29T02:35:10Z,4240000,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,430.0,8.0,6.0,2.0,,,,,,,,,,,,
432,PT05M04.00S,2022-10-29T02:35:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,91.67214191852825,41.42156862745098,1610612743,76,62,2022-10-29T02:35:13Z,4250000,-43.0,26.0,1,right,MISS J. Murray driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
433,PT05M03.00S,2022-10-29T02:35:10.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,76,62,2022-10-29T02:35:10Z,4260000,,,0,,N. Jokic REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,432.0,9.0,6.0,3.0,,,,,,,,,,,,
434,PT05M03.00S,2022-10-29T02:35:13.6Z,3,REGULAR,foul,personal,[],1629659,,,1610612743,76,62,2022-10-29T02:35:30Z,4270000,,,0,,T. Horton-Tucker personal FOUL (2 PF),"[1629659, 203999]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Jokic,203999.0
436,PT05M03.00S,2022-10-29T02:35:26.9Z,3,REGULAR,substitution,out,[],203903,,,1610612743,76,62,2022-10-29T02:35:29Z,4290000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M03.00S,2022-10-29T02:35:26.9Z,3,REGULAR,substitution,in,[],1629020,,,1610612743,76,62,2022-10-29T02:35:29Z,4300000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M56.00S,2022-10-29T02:35:38.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627750,89.17542706964521,40.19607843137255,1610612743,78,62,2022-10-29T02:35:45Z,4310000,-49.0,49.0,1,right,J. Murray 6' driving floating Jump Shot (13 PTS),[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.95,Made,,,,,,,13.0,,,,,,,,,,,
439,PT04M39.00S,2022-10-29T02:35:55.8Z,3,REGULAR,3pt,Jump Shot,[],1629012,6.521024967148489,95.09803921568627,1610612762,78,65,2022-10-29T02:36:00Z,4320000,-225.0,9.0,1,left,C. Sexton 3PT step back (3 PTS),[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,22.57,Made,,,,,,,3.0,,,,,,,,,,,
440,PT04M27.00S,2022-10-29T02:36:07.7Z,3,REGULAR,3pt,Jump Shot,[],1627750,78.0059132720105,91.66666666666666,1610612743,78,65,2022-10-29T02:36:22Z,4330000,208.0,154.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
441,PT04M23.00S,2022-10-29T02:36:12.3Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,78,65,2022-10-29T02:36:12Z,4340000,,,0,,L. Markkanen REBOUND (Off:2 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,440.0,10.0,8.0,2.0,,,,,,,,,,,,
442,PT04M12.00S,2022-10-29T02:36:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,7.703679369250986,44.85294117647059,1610612762,78,67,2022-10-29T02:36:29Z,4350000,26.0,20.0,1,left,C. Sexton driving reverse Layup (5 PTS),[1629012],1610612762.0,UTA,driving reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,5.0,,,,,,,,,,,
443,PT03M59.00S,2022-10-29T02:36:35.7Z,3,REGULAR,3pt,Jump Shot,[],203932,94.95729303547962,96.32352941176471,1610612743,78,67,2022-10-29T02:36:43Z,4360000,232.0,-5.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
444,PT03M58.00S,2022-10-29T02:36:36.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,78,67,2022-10-29T02:36:43Z,4370000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,,443.0,,,,,,,,,,,,,,,
448,PT03M58.00S,2022-10-29T02:36:42.2Z,3,REGULAR,substitution,out,[],1627750,,,1610612762,78,67,2022-10-29T02:36:55Z,4390000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M58.00S,2022-10-29T02:36:42.2Z,3,REGULAR,substitution,out,[],203932,,,1610612762,78,67,2022-10-29T02:36:55Z,4400000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M58.00S,2022-10-29T02:36:42.2Z,3,REGULAR,substitution,in,[],1630538,,,1610612762,78,67,2022-10-29T02:36:55Z,4410000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M58.00S,2022-10-29T02:36:42.2Z,3,REGULAR,substitution,in,[],201145,,,1610612762,78,67,2022-10-29T02:36:55Z,4420000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M47.00S,2022-10-29T02:37:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,7.835085413929041,54.90196078431373,1610612762,78,67,2022-10-29T02:42:18Z,4430000,-25.0,21.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
453,PT03M44.00S,2022-10-29T02:37:07.3Z,3,REGULAR,rebound,offensive,[],1629659,,,1610612762,78,67,2022-10-29T02:37:11Z,4440000,,,0,,T. Horton-Tucker REBOUND (Off:2 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,452.0,4.0,2.0,2.0,,,,,,,,,,,,
454,PT03M44.00S,2022-10-29T02:37:07.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629659,5.590000152587891,50.0,1610612762,78,67,2022-10-29T02:37:29Z,4450000,0.0,0.0,1,left,MISS T. Horton-Tucker tip Layup,[1629659],1610612762.0,UTA,tip,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
455,PT03M43.00S,2022-10-29T02:37:08.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,78,67,2022-10-29T02:45:38Z,4460000,,,0,,N. Jokic REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,454.0,10.0,7.0,3.0,,,,,,,,,,,,
456,PT03M40.00S,2022-10-29T02:37:15.1Z,3,REGULAR,foul,personal,[],1629659,,,1610612743,78,67,2022-10-29T02:37:20Z,4470000,,,0,,T. Horton-Tucker personal FOUL (3 PF),"[1629659, 1630538]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Hyland,1630538.0
458,PT03M37.00S,2022-10-29T02:37:44.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612743,78,67,2022-10-29T02:37:57Z,4490000,,,0,,C. Sexton personal FOUL (4 PF) (Jokic 2 FT),"[1629012, 203999]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,29031.0,4.0,0.0,Jokic,203999.0
460,PT03M37.00S,2022-10-29T02:38:09.0Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,79,67,2022-10-29T02:38:09Z,4510000,,,0,,N. Jokic Free Throw 1 of 2 (11 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
461,PT03M37.00S,2022-10-29T02:38:23.3Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,80,67,2022-10-29T02:38:23Z,4520000,,,0,,N. Jokic Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
462,PT03M22.00S,2022-10-29T02:38:39.0Z,3,REGULAR,3pt,Jump Shot,[],1629659,6.783837056504599,96.07843137254902,1610612762,80,67,2022-10-29T02:38:43Z,4530000,-230.0,11.0,1,left,MISS T. Horton-Tucker 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
463,PT03M19.00S,2022-10-29T02:38:42.0Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,80,67,2022-10-29T02:38:43Z,4540000,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,462.0,4.0,4.0,0.0,,,,,,,,,,,,
465,PT03M06.00S,2022-10-29T02:39:17.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612743,80,67,2022-10-29T02:39:25Z,4560000,,,0,,T. Horton-Tucker shooting personal FOUL (4 PF) (Hyland 2 FT),"[1629659, 1630538]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,29031.0,4.0,0.0,Hyland,1630538.0
467,PT03M06.00S,2022-10-29T02:39:38.5Z,3,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,81,67,2022-10-29T02:39:38Z,4580000,,,0,,B. Hyland Free Throw 1 of 2 (13 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
468,PT03M06.00S,2022-10-29T02:39:39.1Z,3,REGULAR,substitution,out,[],203999,,,1610612743,81,67,2022-10-29T02:39:41Z,4590000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M06.00S,2022-10-29T02:39:39.1Z,3,REGULAR,substitution,in,[],201599,,,1610612743,81,67,2022-10-29T02:39:41Z,4600000,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M06.00S,2022-10-29T02:39:54.6Z,3,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,81,67,2022-10-29T02:39:54Z,4610000,,,0,,MISS B. Hyland Free Throw 2 of 2,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
471,PT03M04.00S,2022-10-29T02:39:55.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,81,67,2022-10-29T02:39:55Z,4620000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:5),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,470.0,5.0,5.0,0.0,,,,,,,,,,,,
472,PT02M42.00S,2022-10-29T02:40:16.9Z,3,REGULAR,3pt,Jump Shot,[],1629659,29.38567674113009,81.61764705882352,1610612762,81,67,2022-10-29T02:40:25Z,4630000,-158.0,224.0,1,left,MISS T. Horton-Tucker 27' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
473,PT02M39.00S,2022-10-29T02:40:19.9Z,3,REGULAR,rebound,defensive,[],201599,,,1610612743,81,67,2022-10-29T02:40:25Z,4640000,,,0,,D. Jordan REBOUND (Off:2 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,472.0,6.0,4.0,2.0,,,,,,,,,,,,
474,PT02M17.00S,2022-10-29T02:40:42.7Z,3,REGULAR,3pt,Jump Shot,[],201599,67.36202365308804,32.35294117647059,1610612743,84,67,2022-10-29T02:40:47Z,4650000,-88.0,254.0,1,right,D. Jordan 26' 3PT step back (8 PTS) (B. Hyland 3 AST),"[201599, 1630538]",1610612743.0,DEN,step back,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,26.92,Made,,,,,,,8.0,B. Hyland,1630538.0,3.0,,,,,,,,
476,PT02M01.00S,2022-10-29T02:41:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612762,84,67,2022-10-29T02:41:28Z,4670000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Sexton 2 FT),"[1630538, 1629012]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,29031.0,2.0,0.0,Sexton,1629012.0
478,PT02M01.00S,2022-10-29T02:41:16.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,84,67,2022-10-29T02:41:16Z,4690000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M01.00S,2022-10-29T02:43:26.8Z,3,REGULAR,substitution,out,[],1628971,,,1610612762,84,67,2022-10-29T02:43:46Z,4700000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M01.00S,2022-10-29T02:43:26.8Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,84,67,2022-10-29T02:43:46Z,4710000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M01.00S,2022-10-29T02:43:26.8Z,3,REGULAR,substitution,in,[],1629008,,,1610612762,84,67,2022-10-29T02:43:46Z,4720000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M01.00S,2022-10-29T02:43:26.8Z,3,REGULAR,substitution,in,[],201144,,,1610612762,84,67,2022-10-29T02:43:46Z,4730000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M01.00S,2022-10-29T02:44:10.4Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,84,68,2022-10-29T02:44:30Z,4740000,,,0,,C. Sexton Free Throw 1 of 2 (6 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
484,PT02M01.00S,2022-10-29T02:44:10.4Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,84,68,2022-10-29T02:44:30Z,4750000,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT01M59.00S,2022-10-29T02:44:12.4Z,3,REGULAR,rebound,defensive,[],201599,,,1610612743,84,68,2022-10-29T02:44:30Z,4760000,,,0,,D. Jordan REBOUND (Off:2 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,484.0,7.0,5.0,2.0,,,,,,,,,,,,
486,PT01M47.00S,2022-10-29T02:44:35.8Z,3,REGULAR,turnover,bad pass,[],1630538,,,1610612743,84,68,2022-10-29T02:44:42Z,4770000,,,0,,B. Hyland bad pass TURNOVER (2 TO),"[1630538, 1629012]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Sexton,1629012.0,,,,,
487,PT01M47.00S,2022-10-29T02:44:35.8Z,3,REGULAR,steal,,[],1629012,,,1610612762,84,68,2022-10-29T02:44:37Z,4780000,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
488,PT01M43.00S,2022-10-29T02:44:40.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,6.1268068331143235,55.392156862745104,1610612762,84,70,2022-10-29T02:44:47Z,4790000,-27.0,5.0,1,left,C. Sexton running Layup (8 PTS),[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,8.0,,,,,,,,,,,
489,PT01M30.00S,2022-10-29T02:44:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.11760840998686,44.85294117647059,1610612743,86,70,2022-10-29T02:48:41Z,4800000,-26.0,12.0,1,right,M. Porter Jr. cutting Layup (17 PTS) (J. Green 1 AST),"[1629008, 201145]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,17.0,J. Green,201145.0,1.0,,,,,,,,
491,PT01M19.00S,2022-10-29T02:45:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,8.623521681997373,50.98039215686274,1610612762,86,72,2022-10-29T02:45:11Z,4820000,-5.0,29.0,1,left,C. Sexton driving finger roll Layup (10 PTS) (M. Conley 4 AST),"[1629012, 201144]",1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,10.0,M. Conley,201144.0,4.0,,,,,,,,
493,PT01M19.00S,2022-10-29T02:45:07.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201145,,,1610612762,86,72,2022-10-29T02:45:22Z,4840000,,,0,,J. Green shooting personal FOUL (2 PF) (Sexton 1 FT),"[201145, 1629012]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,2.0,1.0,Sexton,1629012.0
495,PT01M19.00S,2022-10-29T02:45:34.4Z,3,REGULAR,freethrow,1 of 1,[],1629012,,,1610612762,86,73,2022-10-29T02:45:34Z,4860000,,,0,,C. Sexton Free Throw 1 of 1 (11 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
496,PT00M59.70S,2022-10-29T02:45:58.9Z,3,REGULAR,3pt,Jump Shot,[],201145,94.03745072273325,96.32352941176471,1610612743,86,73,2022-10-29T02:46:11Z,4870000,232.0,4.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
497,PT00M56.80S,2022-10-29T02:46:01.8Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,86,73,2022-10-29T02:47:37Z,4880000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:6),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,,,496.0,6.0,6.0,0.0,,,,,,,,,,,,
500,PT00M50.00S,2022-10-29T02:46:09.1Z,3,REGULAR,3pt,Jump Shot,[],1629012,4.681340341655716,96.81372549019608,1610612762,86,73,2022-10-29T02:47:41Z,4910000,-234.0,-8.0,1,left,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
501,PT00M46.40S,2022-10-29T02:46:12.8Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,86,73,2022-10-29T02:46:12Z,4920000,,,0,,J. Green REBOUND (Off:1 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,500.0,4.0,3.0,1.0,,,,,,,,,,,,
502,PT00M43.30S,2022-10-29T02:46:16.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,66.3107752956636,35.294117647058826,1610612743,86,73,2022-10-29T02:50:05Z,4930000,-74.0,264.0,1,right,MISS B. Hyland 27' running pullup 3PT,[1630538],1610612743.0,DEN,running pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,27.42,Missed,,,,,,,,,,,,,,,,,,
503,PT00M39.90S,2022-10-29T02:46:19.2Z,3,REGULAR,rebound,offensive,[],201145,,,1610612743,86,73,2022-10-29T02:46:19Z,4940000,,,0,,J. Green REBOUND (Off:2 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,502.0,5.0,3.0,2.0,,,,,,,,,,,,
504,PT00M39.10S,2022-10-29T02:46:20.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,66.83639947437582,41.911764705882355,1610612743,89,73,2022-10-29T02:46:30Z,4950000,-40.0,259.0,1,right,B. Hyland 26' 3PT  (16 PTS) (J. Green 2 AST),"[1630538, 201145]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,26.23,Made,,,,,,,16.0,J. Green,201145.0,2.0,,,,,,,,
506,PT00M31.20S,2022-10-29T02:46:33.7Z,3,REGULAR,3pt,Jump Shot,[],201144,13.87976346911958,3.6764705882352944,1610612762,89,76,2022-10-29T02:46:39Z,4970000,232.0,78.0,1,left,M. Conley 24' 3PT  (14 PTS) (C. Sexton 1 AST),"[201144, 1629012]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,24.44,Made,,,,,,,14.0,C. Sexton,1629012.0,1.0,,,,,,,,
508,PT00M09.40S,2022-10-29T02:47:00.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,66.96780551905388,63.23529411764706,1610612743,89,76,2022-10-29T02:47:06Z,4990000,66.0,258.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
509,PT00M06.40S,2022-10-29T02:47:03.0Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,89,76,2022-10-29T02:47:06Z,5000000,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,508.0,2.0,1.0,1.0,,,,,,,,,,,,
510,PT00M03.40S,2022-10-29T02:47:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,6.915243101182654,46.32352941176471,1610612762,89,78,2022-10-29T02:47:13Z,5010000,18.0,13.0,1,left,C. Sexton running Layup (13 PTS) (M. Conley 5 AST),"[1629012, 201144]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,13.0,M. Conley,201144.0,5.0,,,,,,,,
512,PT00M00.20S,2022-10-29T02:47:18.6Z,3,REGULAR,3pt,Jump Shot,[],1631128,55.00985545335085,14.950980392156863,1610612743,89,78,2022-10-29T02:52:11Z,5030000,-175.0,370.0,1,right,MISS C. Braun 40' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,40.97,Missed,,,,,,,,,,,,,,,,,,
513,PT00M00.10S,2022-10-29T02:47:18.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,89,78,2022-10-29T02:47:54Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,512.0,,,,,,,,,,,,,,,
514,PT00M00.00S,2022-10-29T02:47:24.5Z,3,REGULAR,period,end,[],0,,,1610612743,89,78,2022-10-29T02:47:24Z,5050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-10-29T02:50:07.5Z,4,REGULAR,period,start,[],0,,,1610612743,89,78,2022-10-29T02:50:07Z,5060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M43.00S,2022-10-29T02:50:24.1Z,4,REGULAR,2pt,Jump Shot,[],1629008,89.83245729303549,21.07843137254902,1610612743,91,78,2022-10-29T02:50:30Z,5070000,-145.0,43.0,1,right,M. Porter Jr. 15' step back Jump Shot (19 PTS),[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,15.09,Made,,,,,,,19.0,,,,,,,,,,,
517,PT11M25.00S,2022-10-29T02:50:41.5Z,4,REGULAR,3pt,Jump Shot,[],1629659,13.87976346911958,5.147058823529411,1610612762,91,78,2022-10-29T02:51:09Z,5080000,224.0,78.0,1,left,MISS T. Horton-Tucker fadeaway 3PT,[1629659],1610612762.0,UTA,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
518,PT11M24.00S,2022-10-29T02:50:42.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,91,78,2022-10-29T02:50:47Z,5090000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,,,517.0,,,,,,,,,,,,,,,
520,PT11M24.00S,2022-10-29T02:50:47.3Z,4,REGULAR,foul,personal,[],1629012,,,1610612743,91,78,2022-10-29T02:53:13Z,5110000,,,0,,C. Sexton loose ball personal FOUL (5 PF),"[1629012, 1630538]",1610612762.0,UTA,loose ball,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,29031.0,5.0,0.0,Hyland,1630538.0
