actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
353,PT08M50.00S,2021-12-22T04:24:15.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,8.722076215505908,44.11764705882353,1610612756,54,67,2021-12-22T04:24:22Z,3520000,29.0,29.0,1,left,D. Ayton putback Layup (15 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,4.16,Made,15.0,,,,,,,,,,,,,,,,,,
354,PT08M45.00S,2021-12-22T04:24:25.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,54,67,2021-12-22T04:24:25Z,3530000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M45.00S,2021-12-22T04:27:26.5Z,3,REGULAR,substitution,out,[],201599,,,1610612747,54,67,2021-12-22T04:27:39Z,3540000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M45.00S,2021-12-22T04:27:26.5Z,3,REGULAR,substitution,in,[],2546,,,1610612747,54,67,2021-12-22T04:27:39Z,3550000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M29.00S,2021-12-22T04:28:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.24507227332458,53.67647058823529,1610612747,56,67,2021-12-22T04:28:11Z,3560000,18.0,30.0,1,right,L. James Layup (23 PTS) (I. Thomas 3 AST),"[2544, 202738]",1610612747.0,LAL,,,,James,L. James,,,,,3.5,Made,23.0,,,,,,,,,,,,,I. Thomas,202738.0,3.0,,,
359,PT08M10.00S,2021-12-22T04:28:25.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.561760840998687,50.73529411764706,1610612756,56,69,2021-12-22T04:28:29Z,3580000,-4.0,47.0,1,left,D. Ayton turnaround Hook (17 PTS) (D. Booker 5 AST),"[1629028, 1626164]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,4.69,Made,17.0,,,,,,,,,,,,,D. Booker,1626164.0,5.0,,,
361,PT07M57.00S,2021-12-22T04:28:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.34756898817345,52.69607843137255,1610612747,58,69,2021-12-22T04:28:43Z,3600000,13.0,10.0,1,right,R. Westbrook driving Layup (12 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.68,Made,12.0,,,,,,,,,,,,,,,,,,
362,PT07M44.00S,2021-12-22T04:28:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,7.276609724047319,54.411764705882355,1610612756,58,69,2021-12-22T04:28:56Z,3610000,-22.0,16.0,1,left,MISS D. Ayton cutting Layup,[1629028],1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
363,PT07M42.00S,2021-12-22T04:28:54.4Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,58,69,2021-12-22T04:28:56Z,3620000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,362.0,4.0,4.0,0.0,,,,,,,,,,,,,,
364,PT07M33.00S,2021-12-22T04:29:03.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202738,92.82194480946123,54.90196078431372,1610612747,58,69,2021-12-22T04:29:07Z,3630000,25.0,15.0,1,right,MISS I. Thomas driving Layup,[202738],1610612747.0,LAL,driving,,,Thomas,I. Thomas,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,,
365,PT07M29.00S,2021-12-22T04:29:07.5Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,58,69,2021-12-22T04:29:07Z,3640000,,,0,,R. Westbrook REBOUND (Off:1 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,364.0,7.0,6.0,1.0,,,,,,,,,,,,,,
366,PT07M29.00S,2021-12-22T04:29:06.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,94.40999984741211,50.0,1610612747,60,69,2021-12-22T04:29:06Z,3650000,0.0,0.0,1,right,R. Westbrook tip Layup (14 PTS),[201566],1610612747.0,LAL,tip,,,Westbrook,R. Westbrook,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,,
367,PT07M27.00S,2021-12-22T04:29:10.7Z,3,REGULAR,foul,personal,[],202738,,,1610612756,60,69,2021-12-22T04:29:16Z,3660000,,,0,,I. Thomas personal FOUL (3 PF),"[202738, 101108]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,1627961.0,3.0,0.0,Paul,101108.0,,,,,,,,,
369,PT07M27.00S,2021-12-22T04:29:21.7Z,3,REGULAR,substitution,out,[],201961,,,1610612756,60,69,2021-12-22T04:29:25Z,3680000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M27.00S,2021-12-22T04:29:21.7Z,3,REGULAR,substitution,in,[],1629659,,,1610612756,60,69,2021-12-22T04:29:25Z,3690000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M25.00S,2021-12-22T04:29:45.6Z,3,REGULAR,foul,offensive,[],1629028,,,1610612756,60,69,2021-12-22T04:30:04Z,3700000,,,0,,D. Ayton offensive FOUL (1 PF),"[1629028, 202738]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,202049.0,1.0,0.0,Thomas,202738.0,,,,,,,,,
373,PT07M25.00S,2021-12-22T04:29:45.6Z,3,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,60,69,2021-12-22T04:29:45Z,3720000,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,202049.0,,,,,1.0,,,,,,,,
374,PT07M16.00S,2021-12-22T04:30:07.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,92.82194480946123,53.92156862745098,1610612747,62,69,2021-12-22T04:30:27Z,3730000,20.0,15.0,1,right,R. Westbrook driving Layup (16 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.47,Made,16.0,,,,,,,,,,,,,,,,,,
375,PT07M04.00S,2021-12-22T04:30:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,8.327858081471746,50.73529411764706,1610612756,62,69,2021-12-22T04:30:23Z,3740000,-4.0,26.0,1,left,MISS D. Ayton cutting Layup,[1629028],1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,,
376,PT07M03.00S,2021-12-22T04:30:20.4Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,62,69,2021-12-22T04:30:23Z,3750000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,,,,,
377,PT06M57.00S,2021-12-22T04:30:26.4Z,3,REGULAR,foul,personal,['3freethrow'],101108,,,1610612747,62,69,2021-12-22T04:30:36Z,3760000,,,0,,C. Paul shooting personal FOUL (2 PF) (Anthony 3 FT),"[101108, 2546]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,202049.0,2.0,0.0,Anthony,2546.0,,,,,,,,,
379,PT06M57.00S,2021-12-22T04:30:59.9Z,3,REGULAR,freethrow,1 of 3,[],2546,,,1610612747,63,69,2021-12-22T04:30:59Z,3780000,,,0,,C. Anthony Free Throw 1 of 3 (6 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
380,PT06M57.00S,2021-12-22T04:31:17.5Z,3,REGULAR,freethrow,2 of 3,[],2546,,,1610612747,63,69,2021-12-22T04:31:17Z,3790000,,,0,,MISS C. Anthony Free Throw 2 of 3,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
381,PT06M57.00S,2021-12-22T04:31:17.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,63,69,2021-12-22T04:31:17Z,3800000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,
382,PT06M57.00S,2021-12-22T04:31:37.8Z,3,REGULAR,freethrow,3 of 3,[],2546,,,1610612747,64,69,2021-12-22T04:31:37Z,3810000,,,0,,C. Anthony Free Throw 3 of 3 (7 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
383,PT06M51.00S,2021-12-22T04:31:48.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,11.087385019710908,95.58823529411765,1610612756,64,69,2021-12-22T04:31:53Z,3820000,-228.0,52.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.37,Missed,,,,,,,,,,,,,,,,,,,
384,PT06M46.00S,2021-12-22T04:31:53.6Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,64,69,2021-12-22T04:31:53Z,3830000,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,383.0,5.0,5.0,0.0,,,,,,,,,,,,,,
385,PT06M40.00S,2021-12-22T04:31:58.4Z,3,REGULAR,3pt,Jump Shot,[],2546,86.7772667542707,96.32352941176471,1610612747,64,69,2021-12-22T04:32:05Z,3840000,232.0,72.0,1,right,MISS C. Anthony 24' step back 3PT,[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,,
386,PT06M37.00S,2021-12-22T04:32:01.4Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,64,69,2021-12-22T04:32:05Z,3850000,,,0,,D. Booker REBOUND (Off:1 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,385.0,8.0,7.0,1.0,,,,,,,,,,,,,,
387,PT06M37.00S,2021-12-22T04:32:05.4Z,3,REGULAR,foul,technical,['1freethrow'],2546,,,1610612756,64,69,2021-12-22T04:32:30Z,3860000,,,0,,C. Anthony technical FOUL (2 Tech),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,1627961.0,3.0,2.0,,,,,,,,,,,
388,PT06M37.00S,2021-12-22T04:32:37.3Z,3,REGULAR,substitution,out,[],2546,,,1610612756,64,69,2021-12-22T04:32:39Z,3870000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M37.00S,2021-12-22T04:32:37.3Z,3,REGULAR,substitution,in,[],2772,,,1610612756,64,69,2021-12-22T04:32:39Z,3880000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M37.00S,2021-12-22T04:32:40.7Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,64,70,2021-12-22T04:32:40Z,3890000,,,0,,D. Booker technical Free Throw 1 of 1 (21 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
391,PT06M37.00S,2021-12-22T04:32:41.7Z,3,REGULAR,ejection,other,[],2546,,,1610612756,64,70,2021-12-22T04:32:52Z,3900000,,,0,,Ejection C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,1627961.0,,,,,,,,,,,,,
392,PT06M37.00S,2021-12-22T04:32:48.1Z,3,REGULAR,substitution,out,[],201566,,,1610612756,64,70,2021-12-22T04:32:54Z,3910000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M37.00S,2021-12-22T04:32:48.1Z,3,REGULAR,substitution,in,[],200765,,,1610612756,64,70,2021-12-22T04:32:54Z,3920000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M27.00S,2021-12-22T04:33:14.6Z,3,REGULAR,2pt,Jump Shot,[],101108,22.913929040735866,51.96078431372549,1610612756,64,72,2021-12-22T04:37:33Z,3930000,-10.0,163.0,1,left,C. Paul 16' pullup Jump Shot (9 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,16.32,Made,9.0,,,,,,,,,,,,,,,,,,
397,PT06M05.00S,2021-12-22T04:33:46.5Z,3,REGULAR,foul,personal,['2freethrow'],203109,,,1610612747,64,72,2021-12-22T04:33:52Z,3960000,,,0,,J. Crowder shooting personal FOUL (3 PF) (James 2 FT),"[203109, 2544]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,202049.0,3.0,1.0,James,2544.0,,,,,,,,,
399,PT06M05.00S,2021-12-22T04:34:30.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,64,72,2021-12-22T04:38:45Z,3980000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M05.00S,2021-12-22T04:34:33.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612747,64,72,2021-12-22T04:36:04Z,3990000,,,0,,,[],1610612756.0,PHX,stands,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
401,PT06M05.00S,2021-12-22T04:36:07.7Z,3,REGULAR,foul,technical,['1freethrow'],101108,,,1610612747,64,72,2021-12-22T04:36:47Z,4000000,,,0,,C. Paul technical FOUL (1 Tech),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,201639.0,2.0,1.0,,,,,,,,,,,
402,PT06M05.00S,2021-12-22T04:36:56.7Z,3,REGULAR,freethrow,1 of 1,[],202738,,,1610612747,64,72,2021-12-22T04:37:01Z,4010000,,,0,,MISS I. Thomas technical Free Throw 1 of 1,[202738],1610612747.0,LAL,technical,,,Thomas,I. Thomas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
403,PT06M05.00S,2021-12-22T04:36:56.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,64,72,2021-12-22T04:37:01Z,4020000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT06M05.00S,2021-12-22T04:37:23.2Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,65,72,2021-12-22T04:37:23Z,4030000,,,0,,L. James Free Throw 1 of 2 (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
405,PT06M05.00S,2021-12-22T04:37:39.7Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,66,72,2021-12-22T04:37:39Z,4040000,,,0,,L. James Free Throw 2 of 2 (25 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
406,PT05M53.00S,2021-12-22T04:37:54.8Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,66,72,2021-12-22T04:38:00Z,4050000,,,0,,D. Booker bad pass TURNOVER (5 TO),"[1626164, 2772]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,5.0,Ariza,2772.0,,,,,,
407,PT05M53.00S,2021-12-22T04:37:54.8Z,3,REGULAR,steal,,[],2772,,,1610612747,66,72,2021-12-22T04:37:57Z,4060000,,,0,,T. Ariza STEAL (1 STL),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M37.00S,2021-12-22T04:38:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,76.00197109067017,10.784313725490193,1610612747,66,72,2021-12-22T04:38:15Z,4070000,-196.0,173.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
409,PT05M34.00S,2021-12-22T04:38:13.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,66,72,2021-12-22T04:38:15Z,4080000,,,0,,D. Ayton REBOUND (Off:1 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,408.0,10.0,9.0,1.0,,,,,,,,,,,,,,
410,PT05M25.00S,2021-12-22T04:38:26.3Z,3,REGULAR,foul,personal,[],200765,,,1610612756,66,72,2021-12-22T04:38:31Z,4090000,,,0,,R. Rondo personal FOUL (1 PF),"[200765, 1626164]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,202049.0,1.0,0.0,Booker,1626164.0,,,,,,,,,
412,PT05M14.00S,2021-12-22T04:38:53.8Z,3,REGULAR,2pt,Jump Shot,[],101108,21.468462549277262,31.127450980392155,1610612756,66,72,2021-12-22T04:38:58Z,4110000,94.0,149.0,1,left,MISS C. Paul 17' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,17.66,Missed,,,,,,,,,,,,,,,,,,,
413,PT05M10.00S,2021-12-22T04:38:57.8Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,66,72,2021-12-22T04:38:58Z,4120000,,,0,,T. Ariza REBOUND (Off:0 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,412.0,1.0,1.0,0.0,,,,,,,,,,,,,,
414,PT04M48.00S,2021-12-22T04:39:18.8Z,3,REGULAR,3pt,Jump Shot,[],1629659,95.84428383705651,95.58823529411765,1610612747,66,72,2021-12-22T04:39:23Z,4130000,228.0,-13.0,1,right,MISS T. Horton-Tucker 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
415,PT04M46.00S,2021-12-22T04:39:21.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,66,72,2021-12-22T04:39:21Z,4140000,,,0,,D. Ayton REBOUND (Off:1 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,414.0,11.0,10.0,1.0,,,,,,,,,,,,,,
416,PT04M34.00S,2021-12-22T04:39:33.0Z,3,REGULAR,3pt,Jump Shot,[],203109,9.773324572930349,95.09803921568627,1610612756,66,75,2021-12-22T04:39:37Z,4150000,-225.0,39.0,1,left,J. Crowder 3PT  (3 PTS) (C. Paul 7 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,22.89,Made,3.0,,,,,,,,,,,,,C. Paul,101108.0,7.0,,,
418,PT04M26.00S,2021-12-22T04:39:43.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612747,66,75,2021-12-22T04:39:48Z,4170000,,,0,,M. Bridges shooting personal FOUL (1 PF) (James 2 FT),"[1628969, 2544]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,202049.0,1.0,0.0,James,2544.0,,,,,,,,,
420,PT04M26.00S,2021-12-22T04:40:27.1Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,67,75,2021-12-22T04:40:27Z,4190000,,,0,,L. James Free Throw 1 of 2 (26 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
421,PT04M26.00S,2021-12-22T04:40:28.6Z,3,REGULAR,substitution,out,[],101108,,,1610612747,67,75,2021-12-22T04:40:36Z,4200000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M26.00S,2021-12-22T04:40:28.6Z,3,REGULAR,substitution,out,[],203109,,,1610612747,67,75,2021-12-22T04:40:36Z,4210000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M26.00S,2021-12-22T04:40:28.6Z,3,REGULAR,substitution,in,[],1626166,,,1610612747,67,75,2021-12-22T04:40:36Z,4220000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M26.00S,2021-12-22T04:40:28.6Z,3,REGULAR,substitution,in,[],1629661,,,1610612747,67,75,2021-12-22T04:40:36Z,4230000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M26.00S,2021-12-22T04:40:55.0Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,68,75,2021-12-22T04:40:55Z,4240000,,,0,,L. James Free Throw 2 of 2 (27 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
426,PT04M15.00S,2021-12-22T04:41:08.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,14.766754270696453,21.568627450980387,1610612756,68,75,2021-12-22T04:41:12Z,4250000,142.0,86.0,1,left,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,16.63,Missed,,,,,,,,,,,,,,,,,,,
427,PT04M14.00S,2021-12-22T04:41:09.9Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,68,75,2021-12-22T04:41:12Z,4260000,,,0,,T. Ariza REBOUND (Off:0 Def:2),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,,,,,
428,PT03M58.00S,2021-12-22T04:41:27.1Z,3,REGULAR,3pt,Jump Shot,[],2544,66.5407358738502,71.07843137254902,1610612747,68,75,2021-12-22T04:41:31Z,4270000,105.0,262.0,1,right,MISS L. James 28' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,,
429,PT03M56.00S,2021-12-22T04:41:29.1Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,68,75,2021-12-22T04:41:31Z,4280000,,,0,,C. Payne REBOUND (Off:0 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,428.0,4.0,4.0,0.0,,,,,,,,,,,,,,
430,PT03M54.00S,2021-12-22T04:41:36.2Z,3,REGULAR,foul,offensive,['inpenalty'],1629028,,,1610612756,68,75,2021-12-22T04:41:42Z,4290000,,,0,,D. Ayton offensive FOUL (2 PF),"[1629028, 2544]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,202049.0,2.0,0.0,James,2544.0,,,,,,,,,
432,PT03M54.00S,2021-12-22T04:41:36.2Z,3,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,68,75,2021-12-22T04:41:36Z,4310000,,,0,,D. Ayton offensive foul TURNOVER (2 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,202049.0,,,,,2.0,,,,,,,,
433,PT03M54.00S,2021-12-22T04:41:41.8Z,3,REGULAR,substitution,out,[],2544,,,1610612747,68,75,2021-12-22T04:41:48Z,4320000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M54.00S,2021-12-22T04:41:41.8Z,3,REGULAR,substitution,in,[],201566,,,1610612747,68,75,2021-12-22T04:41:48Z,4330000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M42.00S,2021-12-22T04:42:05.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201566,90.45663600525624,42.64705882352941,1610612747,68,75,2021-12-22T04:42:10Z,4340000,-37.0,37.0,1,right,MISS R. Westbrook turnaround bank Shot,[201566],1610612747.0,LAL,turnaround bank,,,Westbrook,R. Westbrook,,,,,5.23,Missed,,,,,,,,,,,,,,,,,,,
436,PT03M40.00S,2021-12-22T04:42:07.5Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,68,75,2021-12-22T04:42:10Z,4350000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,435.0,4.0,4.0,0.0,,,,,,,,,,,,,,
437,PT03M35.00S,2021-12-22T04:42:12.9Z,3,REGULAR,3pt,Jump Shot,[],1626164,31.84954007884363,68.38235294117646,1610612756,68,75,2021-12-22T04:42:18Z,4360000,-92.0,247.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M33.00S,2021-12-22T04:42:14.9Z,3,REGULAR,rebound,defensive,[],200765,,,1610612747,68,75,2021-12-22T04:42:18Z,4370000,,,0,,R. Rondo REBOUND (Off:1 Def:2),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,437.0,3.0,2.0,1.0,,,,,,,,,,,,,,
439,PT03M28.00S,2021-12-22T04:42:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,91.50788436268068,52.450980392156865,1610612747,70,75,2021-12-22T04:42:25Z,4380000,12.0,27.0,1,right,T. Horton-Tucker running Layup (2 PTS) (R. Rondo 2 AST),"[1629659, 200765]",1610612747.0,LAL,running,,,Horton-Tucker,T. Horton-Tucker,,,,,2.99,Made,2.0,,,,,,,,,,,,,R. Rondo,200765.0,2.0,,,
441,PT03M11.00S,2021-12-22T04:42:38.8Z,3,REGULAR,foul,personal,['2freethrow'],202738,,,1610612756,70,75,2021-12-22T04:42:45Z,4400000,,,0,,I. Thomas shooting personal FOUL (4 PF) (Payne 2 FT),"[202738, 1626166]",1610612747.0,LAL,shooting,,,Thomas,I. Thomas,,,,,,,,,,,,202049.0,4.0,0.0,Payne,1626166.0,,,,,,,,,
443,PT03M11.00S,2021-12-22T04:43:17.2Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,70,76,2021-12-22T04:43:17Z,4420000,,,0,,C. Payne Free Throw 1 of 2 (6 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
