actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
460,PT05M00.00S,2022-03-06T03:17:13.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629308,,,1610612744,77,83,2022-03-06T03:17:13Z,4500000,,,0,,MISS J. Toscano-Anderson Free Throw 1 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
461,PT05M00.00S,2022-03-06T03:17:13.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,77,83,2022-03-06T03:17:13Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,,
462,PT05M00.00S,2022-03-06T03:17:37.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629308,,,1610612744,77,84,2022-03-06T03:17:37Z,4520000,,,0,,J. Toscano-Anderson Free Throw 2 of 2 (4 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
463,PT04M52.00S,2022-03-06T03:17:46.1Z,3,REGULAR,3pt,Jump Shot,[],2544,22.651116951379763,11.274509803921575,1610612747,77,84,2022-03-06T03:17:50Z,4530000,194.0,160.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
464,PT04M50.00S,2022-03-06T03:17:48.1Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,77,84,2022-03-06T03:17:50Z,4540000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,463.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
465,PT04M40.00S,2022-03-06T03:17:57.8Z,3,REGULAR,3pt,Jump Shot,[],203952,87.17148488830486,5.14705882352942,1610612744,77,87,2022-03-06T03:18:02Z,4550000,-224.0,68.0,1,right,A. Wiggins 3PT  (12 PTS) (J. Poole 5 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.44,Made,,,,,12.0,J. Poole,1629673.0,5.0,,,,,,,,,,,
467,PT04M21.00S,2022-03-06T03:18:16.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,8.722076215505908,45.09803921568627,1610612747,77,87,2022-03-06T03:18:20Z,4570000,25.0,29.0,1,left,MISS A. Reaves Layup,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
468,PT04M20.00S,2022-03-06T03:18:17.4Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,77,87,2022-03-06T03:18:20Z,4580000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:7),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,467.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
469,PT04M10.00S,2022-03-06T03:18:28.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203490,94.66162943495401,56.61764705882353,1610612744,77,87,2022-03-06T03:27:52Z,4590000,33.0,-2.0,1,right,MISS O. Porter Jr. cutting DUNK - blocked,"[203490, 1628370]",1610612744.0,GSW,cutting,,,Porter Jr.,O. Porter Jr.,,,,,3.32,Missed,,,,,,,,,,,,,Monk,1628370.0,,,,,
470,PT04M10.00S,2022-03-06T03:18:28.0Z,3,REGULAR,block,,[],1628370,,,1610612744,77,87,2022-03-06T03:18:30Z,4600000,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M05.00S,2022-03-06T03:18:33.0Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,77,87,2022-03-06T03:18:33Z,4610000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:7),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,469.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
472,PT04M05.00S,2022-03-06T03:18:32.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203490,94.40999984741211,50.0,1610612744,77,89,2022-03-06T03:18:37Z,4620000,0.0,0.0,1,right,O. Porter Jr. putback Layup (10 PTS),[203490],1610612744.0,GSW,putback,,,Porter Jr.,O. Porter Jr.,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,,
473,PT03M54.00S,2022-03-06T03:18:44.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,6.225361366622863,50.98039215686275,1610612747,79,89,2022-03-06T03:18:49Z,4630000,-5.0,6.0,1,left,L. James driving reverse DUNK (38 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,0.77,Made,,,,,38.0,,,,,,,,,,,,,,
474,PT03M38.00S,2022-03-06T03:18:59.8Z,3,REGULAR,3pt,Jump Shot,[],203952,67.19776609724047,77.69607843137254,1610612744,79,89,2022-03-06T03:19:04Z,4640000,138.0,256.0,1,right,MISS A. Wiggins 29' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,29.09,Missed,,,,,,,,,,,,,,,,,,,
475,PT03M35.00S,2022-03-06T03:19:02.8Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,79,89,2022-03-06T03:19:04Z,4650000,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,474.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
476,PT03M30.00S,2022-03-06T03:19:10.6Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612747,79,89,2022-03-06T03:19:15Z,4660000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (James 2 FT),"[203952, 2544]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,1626300.0,,,3.0,0.0,James,2544.0,
478,PT03M30.00S,2022-03-06T03:19:42.4Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,80,89,2022-03-06T03:19:42Z,4680000,,,0,,L. James Free Throw 1 of 2 (39 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,39.0,,,,,,,,,,,,,,
479,PT03M30.00S,2022-03-06T03:19:43.2Z,3,REGULAR,substitution,out,[],1628370,,,1610612747,80,89,2022-03-06T03:19:54Z,4690000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M30.00S,2022-03-06T03:19:43.2Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,80,89,2022-03-06T03:19:54Z,4700000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M30.00S,2022-03-06T03:19:43.2Z,3,REGULAR,substitution,out,[],203490,,,1610612747,80,89,2022-03-06T03:19:54Z,4710000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M30.00S,2022-03-06T03:19:43.2Z,3,REGULAR,substitution,in,[],201571,,,1610612747,80,89,2022-03-06T03:19:54Z,4720000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M30.00S,2022-03-06T03:19:43.2Z,3,REGULAR,substitution,in,[],202340,,,1610612747,80,89,2022-03-06T03:19:54Z,4730000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M30.00S,2022-03-06T03:19:43.2Z,3,REGULAR,substitution,in,[],1630228,,,1610612747,80,89,2022-03-06T03:19:54Z,4740000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M30.00S,2022-03-06T03:20:09.4Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,81,89,2022-03-06T03:20:09Z,4750000,,,0,,L. James Free Throw 2 of 2 (40 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,40.0,,,,,,,,,,,,,,
486,PT03M14.00S,2022-03-06T03:20:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.77069645203679,45.58823529411765,1610612744,81,91,2022-03-06T03:20:31Z,4760000,-22.0,25.0,1,right,J. Poole driving Layup (20 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,3.33,Made,,,,,20.0,,,,,,,,,,,,,,
487,PT03M06.00S,2022-03-06T03:20:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612747,81,91,2022-03-06T03:20:48Z,4770000,,,0,,J. Toscano-Anderson shooting personal FOUL (2 PF) (Horton-Tucker 2 FT),"[1629308, 1629659]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,201639.0,,,2.0,0.0,Horton-Tucker,1629659.0,
489,PT03M06.00S,2022-03-06T03:21:02.7Z,3,REGULAR,freethrow,1 of 2,[],1629659,,,1610612747,82,91,2022-03-06T03:21:02Z,4790000,,,0,,T. Horton-Tucker Free Throw 1 of 2 (1 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
490,PT03M06.00S,2022-03-06T03:21:03.2Z,3,REGULAR,substitution,out,[],2544,,,1610612747,82,91,2022-03-06T03:21:07Z,4800000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M06.00S,2022-03-06T03:21:03.2Z,3,REGULAR,substitution,in,[],201566,,,1610612747,82,91,2022-03-06T03:21:07Z,4810000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M06.00S,2022-03-06T03:21:27.4Z,3,REGULAR,freethrow,2 of 2,[],1629659,,,1610612747,83,91,2022-03-06T03:21:27Z,4820000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (2 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
493,PT02M48.00S,2022-03-06T03:21:47.3Z,3,REGULAR,3pt,Jump Shot,[],1630228,83.22930354796321,95.09803921568627,1610612744,83,91,2022-03-06T03:21:53Z,4830000,225.0,105.0,1,right,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
494,PT02M46.00S,2022-03-06T03:21:49.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,83,91,2022-03-06T03:21:53Z,4840000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,493.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
495,PT02M43.00S,2022-03-06T03:21:54.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,83,91,2022-03-06T03:21:54Z,4850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M39.00S,2022-03-06T03:22:15.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,83,91,2022-03-06T03:22:15Z,4860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M39.00S,2022-03-06T03:22:22.8Z,3,REGULAR,substitution,out,[],203952,,,1610612747,83,91,2022-03-06T03:22:28Z,4870000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M39.00S,2022-03-06T03:22:22.8Z,3,REGULAR,substitution,in,[],1630541,,,1610612747,83,91,2022-03-06T03:22:28Z,4880000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M39.00S,2022-03-06T03:22:39.2Z,3,REGULAR,substitution,out,[],201939,,,1610612747,83,91,2022-03-06T03:22:44Z,4890000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M39.00S,2022-03-06T03:22:39.2Z,3,REGULAR,substitution,in,[],202691,,,1610612747,83,91,2022-03-06T03:22:44Z,4900000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M24.00S,2022-03-06T03:23:05.8Z,3,REGULAR,turnover,bad pass,[],201571,,,1610612747,83,91,2022-03-06T03:23:10Z,4910000,,,0,,D. Augustin bad pass TURNOVER (1 TO),"[201571, 1630228]",1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,1.0,Kuminga,1630228.0,,,,,,,,
502,PT02M24.00S,2022-03-06T03:23:05.8Z,3,REGULAR,steal,,[],1630228,,,1610612744,83,91,2022-03-06T03:23:07Z,4920000,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M18.00S,2022-03-06T03:23:11.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630228,93.2161629434954,47.05882352941176,1610612744,83,91,2022-03-06T03:23:17Z,4930000,-15.0,11.0,1,right,MISS J. Kuminga running Layup,[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,,
504,PT02M17.00S,2022-03-06T03:23:12.1Z,3,REGULAR,rebound,defensive,[],201571,,,1610612747,83,91,2022-03-06T03:23:17Z,4940000,,,0,,D. Augustin REBOUND (Off:0 Def:2),[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,503.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
505,PT02M12.00S,2022-03-06T03:23:18.0Z,3,REGULAR,3pt,Jump Shot,[],201566,23.308147174770042,88.23529411764706,1610612747,83,91,2022-03-06T03:23:29Z,4950000,-191.0,167.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
506,PT02M06.00S,2022-03-06T03:23:24.0Z,3,REGULAR,rebound,defensive,[],1629308,,,1610612744,83,91,2022-03-06T03:32:19Z,4960000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,505.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
507,PT01M56.00S,2022-03-06T03:23:35.3Z,3,REGULAR,foul,personal,[],1629659,,,1610612744,83,91,2022-03-06T03:23:54Z,4970000,,,0,,T. Horton-Tucker personal FOUL (4 PF),"[1629659, 1629308]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,201639.0,,,4.0,0.0,Toscano-Anderson,1629308.0,
509,PT01M56.00S,2022-03-06T03:23:58.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,83,91,2022-03-06T03:24:05Z,4990000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M42.00S,2022-03-06T03:25:48.6Z,3,REGULAR,3pt,Jump Shot,[],1629673,62.99277266754271,63.72549019607843,1610612744,83,91,2022-03-06T03:25:53Z,5000000,69.0,295.0,1,right,MISS J. Poole 30' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,30.33,Missed,,,,,,,,,,,,,,,,,,,
514,PT01M38.00S,2022-03-06T03:25:52.6Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,83,91,2022-03-06T03:25:53Z,5010000,,,0,,C. Anthony REBOUND (Off:1 Def:4),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,513.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
515,PT01M27.00S,2022-03-06T03:26:02.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.145203679369246,55.3921568627451,1610612747,83,91,2022-03-06T03:26:08Z,5020000,-27.0,15.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
516,PT01M25.00S,2022-03-06T03:26:04.7Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,83,91,2022-03-06T03:26:08Z,5030000,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,515.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
517,PT01M19.00S,2022-03-06T03:26:10.6Z,3,REGULAR,3pt,Jump Shot,[],202691,62.72996057818659,28.92156862745098,1610612744,83,91,2022-03-06T03:26:20Z,5040000,-105.0,298.0,1,right,MISS K. Thompson 31' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,31.59,Missed,,,,,,,,,,,,,,,,,,,
518,PT01M19.00S,2022-03-06T03:26:15.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,83,91,2022-03-06T03:26:15Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,517.0,,,,,,,,,,,,,,,,,,
519,PT01M19.00S,2022-03-06T03:26:18.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612744,83,91,2022-03-06T03:26:29Z,5060000,,,0,,R. Westbrook loose ball personal FOUL (4 PF) (Toscano-Anderson 2 FT),"[201566, 1629308]",1610612747.0,LAL,loose ball,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,201639.0,,,4.0,0.0,Toscano-Anderson,1629308.0,
521,PT01M19.00S,2022-03-06T03:26:40.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629308,,,1610612744,83,92,2022-03-06T03:26:40Z,5080000,,,0,,J. Toscano-Anderson Free Throw 1 of 2 (5 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
522,PT01M19.00S,2022-03-06T03:26:40.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629308,,,1610612744,83,92,2022-03-06T03:27:05Z,5090000,,,0,,MISS J. Toscano-Anderson Free Throw 2 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
523,PT01M17.00S,2022-03-06T03:26:42.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,83,92,2022-03-06T03:27:05Z,5100000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,,
524,PT01M17.00S,2022-03-06T03:27:05.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,83,92,2022-03-06T03:27:05Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M56.80S,2022-03-06T03:27:33.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.539421813403408,44.85294117647059,1610612747,85,92,2022-03-06T03:27:38Z,5120000,26.0,18.0,1,left,R. Westbrook driving Layup (16 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.16,Made,,,,,16.0,,,,,,,,,,,,,,
526,PT00M46.80S,2022-03-06T03:27:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,86.7772667542707,41.666666666666664,1610612744,85,92,2022-03-06T03:35:57Z,5130000,-42.0,72.0,1,right,MISS J. Poole 8' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,8.3,Missed,,,,,,,,,,,,,,,,,,,
527,PT00M45.20S,2022-03-06T03:27:47.2Z,3,REGULAR,rebound,defensive,[],202340,,,1610612747,85,92,2022-03-06T03:27:50Z,5140000,,,0,,A. Bradley REBOUND (Off:0 Def:2),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,526.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
528,PT00M40.60S,2022-03-06T03:27:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.722076215505908,47.30392156862745,1610612747,87,92,2022-03-06T03:36:31Z,5150000,13.0,29.0,1,left,R. Westbrook driving finger roll Layup (18 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,3.24,Made,,,,,18.0,,,,,,,,,,,,,,
529,PT00M22.40S,2022-03-06T03:28:15.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,95.45006570302233,50.49019607843137,1610612744,87,94,2022-03-06T03:28:20Z,5160000,2.0,-10.0,1,right,J. Kuminga cutting DUNK (10 PTS) (K. Thompson 4 AST),"[1630228, 202691]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,1.0,Made,,,,,10.0,K. Thompson,202691.0,4.0,,,,,,,,,,,
531,PT00M00.40S,2022-03-06T03:28:45.2Z,3,REGULAR,2pt,Jump Shot,[],2546,14.635348226018394,68.62745098039215,1610612747,89,94,2022-03-06T03:38:01Z,5180000,-93.0,85.0,1,left,C. Anthony 12' turnaround fadeaway Jump Shot (8 PTS),[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,12.61,Made,,,,,8.0,,,,,,,,,,,,,,
534,PT00M00.00S,2022-03-06T03:28:47.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612744,89,94,2022-03-06T03:30:05Z,5190000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,End Period - Good Basket
533,PT00M00.00S,2022-03-06T03:28:49.4Z,3,REGULAR,period,end,[],0,,,1610612744,89,94,2022-03-06T03:28:49Z,5200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-03-06T03:32:41.4Z,4,REGULAR,period,start,[],0,,,1610612747,89,94,2022-03-06T03:32:45Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M51.00S,2022-03-06T03:32:53.8Z,4,REGULAR,foul,personal,[],1629308,,,1610612747,89,94,2022-03-06T03:32:59Z,5220000,,,0,,J. Toscano-Anderson personal FOUL (3 PF),"[1629308, 2546]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,1626300.0,,,3.0,0.0,Anthony,2546.0,
538,PT11M40.00S,2022-03-06T03:33:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.802233902759525,56.127450980392155,1610612747,91,94,2022-03-06T03:38:41Z,5240000,-31.0,21.0,1,left,R. Westbrook driving Layup (20 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.7,Made,,,,,20.0,,,,,,,,,,,,,,
539,PT11M20.00S,2022-03-06T03:33:37.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,85.5946123521682,65.44117647058823,1610612744,91,94,2022-03-06T03:33:45Z,5250000,77.0,83.0,1,right,MISS K. Thompson 11' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,11.33,Missed,,,,,,,,,,,,,,,,,,,
540,PT11M15.00S,2022-03-06T03:33:42.2Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,91,94,2022-03-06T03:33:45Z,5260000,,,0,,C. Anthony REBOUND (Off:1 Def:5),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,539.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
541,PT11M09.00S,2022-03-06T03:33:47.7Z,4,REGULAR,3pt,Jump Shot,[],202340,6.225361366622863,4.901960784313729,1610612747,91,94,2022-03-06T03:33:53Z,5270000,225.0,6.0,1,left,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
542,PT11M06.00S,2022-03-06T03:33:50.7Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,91,94,2022-03-06T03:33:53Z,5280000,,,0,,K. Thompson REBOUND (Off:1 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,541.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
543,PT11M02.00S,2022-03-06T03:33:54.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202691,63.25558475689882,73.52941176470588,1610612744,91,94,2022-03-06T03:34:01Z,5290000,118.0,293.0,1,right,MISS K. Thompson 31' running pullup 3PT,[202691],1610612744.0,GSW,running pullup,,,Thompson,K. Thompson,,,,,31.56,Missed,,,,,,,,,,,,,,,,,,,
544,PT10M59.00S,2022-03-06T03:33:57.8Z,4,REGULAR,rebound,defensive,[],202340,,,1610612747,91,94,2022-03-06T03:34:01Z,5300000,,,0,,A. Bradley REBOUND (Off:0 Def:3),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
545,PT10M59.00S,2022-03-06T03:34:01.7Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,91,94,2022-03-06T03:34:11Z,5310000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,3.0,,,200834.0,,,,,,,
546,PT10M53.00S,2022-03-06T03:34:18.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,77.05321944809461,9.803921568627445,1610612744,91,94,2022-03-06T03:34:25Z,5320000,-201.0,163.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
547,PT10M48.00S,2022-03-06T03:34:23.8Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,91,94,2022-03-06T03:34:25Z,5330000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,546.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
