actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
539,PT08M53.00S,2021-12-13T04:27:53.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,89,71,2021-12-13T04:27:53Z,5340000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M53.00S,2021-12-13T04:30:41.1Z,4,REGULAR,substitution,out,[],1629643,,,1610612747,89,71,2021-12-13T04:30:51Z,5350000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M53.00S,2021-12-13T04:30:41.1Z,4,REGULAR,substitution,in,[],1630175,,,1610612747,89,71,2021-12-13T04:30:51Z,5360000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M37.00S,2021-12-13T04:31:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.0335085413929,49.50980392156863,1610612747,91,71,2021-12-13T04:31:12Z,5370000,-2.0,22.0,1,right,T. Horton-Tucker cutting Layup (18 PTS) (L. James 7 AST),"[1629659, 2544]",1610612747.0,LAL,cutting,,,Horton-Tucker,T. Horton-Tucker,,,,,2.25,Made,,,,,18.0,L. James,2544.0,7.0,,,,,,,,,,
544,PT08M22.00S,2021-12-13T04:31:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,9.773324572930349,52.69607843137255,1610612753,91,73,2021-12-13T04:31:25Z,5390000,-13.0,39.0,1,left,C. Anthony floating Jump Shot (14 PTS),[1630175],1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,4.16,Made,,,,,14.0,,,,,,,,,,,,,
545,PT07M56.00S,2021-12-13T04:31:46.4Z,4,REGULAR,2pt,Jump Shot,[],2546,86.12023653088042,32.1078431372549,1610612747,91,73,2021-12-13T04:31:56Z,5400000,-89.0,78.0,1,right,MISS C. Anthony 11' turnaround fadeaway Shot,[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,11.87,Missed,,,,,,,,,,,,,,,,,,
546,PT07M54.00S,2021-12-13T04:31:48.4Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,91,73,2021-12-13T04:31:56Z,5410000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,545.0,7.0,5.0,2.0,,,,,,,,,,,,,,
547,PT07M40.00S,2021-12-13T04:32:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.065045992115643,49.50980392156863,1610612753,91,75,2021-12-13T04:32:06Z,5420000,2.0,23.0,1,left,F. Wagner Layup (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,2.34,Made,,,,,16.0,,,,,,,,,,,,,
548,PT07M27.00S,2021-12-13T04:32:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.63929040735874,53.18627450980392,1610612747,93,75,2021-12-13T04:32:18Z,5430000,16.0,26.0,1,right,R. Westbrook driving Layup (15 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.06,Made,,,,,15.0,,,,,,,,,,,,,
549,PT07M18.00S,2021-12-13T04:32:24.4Z,4,REGULAR,turnover,lost ball,[],1630175,,,1610612753,93,75,2021-12-13T04:32:29Z,5440000,,,0,,C. Anthony lost ball TURNOVER (3 TO),"[1630175, 1629659]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,3.0,Horton-Tucker,1629659.0,,,,,,
550,PT07M18.00S,2021-12-13T04:32:24.4Z,4,REGULAR,steal,,[],1629659,,,1610612747,93,75,2021-12-13T04:32:26Z,5450000,,,0,,T. Horton-Tucker STEAL (5 STL),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M15.00S,2021-12-13T04:32:28.8Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612747,93,75,2021-12-13T04:32:34Z,5460000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Horton-Tucker 2 FT),"[1630175, 1629659]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Horton-Tucker,1629659.0,,
553,PT07M15.00S,2021-12-13T04:32:58.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629659,,,1610612747,94,75,2021-12-13T04:33:19Z,5480000,,,0,,T. Horton-Tucker Free Throw 1 of 2 (19 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
554,PT07M15.00S,2021-12-13T04:32:59.1Z,4,REGULAR,substitution,out,[],1630181,,,1610612747,94,75,2021-12-13T04:33:10Z,5490000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M15.00S,2021-12-13T04:32:59.1Z,4,REGULAR,substitution,in,[],203914,,,1610612747,94,75,2021-12-13T04:33:10Z,5500000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M15.00S,2021-12-13T04:32:58.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629659,,,1610612747,94,75,2021-12-13T04:33:19Z,5510000,,,0,,MISS T. Horton-Tucker Free Throw 2 of 2,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,
557,PT07M13.00S,2021-12-13T04:33:00.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,94,75,2021-12-13T04:33:19Z,5520000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,,,
558,PT07M13.00S,2021-12-13T04:33:20.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,94,75,2021-12-13T04:33:20Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M02.00S,2021-12-13T04:33:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.459264126149804,43.627450980392155,1610612753,94,75,2021-12-13T04:33:42Z,5540000,32.0,27.0,1,left,MISS F. Wagner driving reverse Layup,[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,
560,PT06M58.00S,2021-12-13T04:33:38.7Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,94,75,2021-12-13T04:33:42Z,5550000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,559.0,3.0,3.0,0.0,,,,,,,,,,,,,,
561,PT06M41.00S,2021-12-13T04:33:55.0Z,4,REGULAR,3pt,Jump Shot,[],1629659,71.40275952693824,19.85294117647058,1610612747,94,75,2021-12-13T04:34:00Z,5560000,-151.0,216.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,
562,PT06M38.00S,2021-12-13T04:33:58.0Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,94,75,2021-12-13T04:34:00Z,5570000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,561.0,8.0,6.0,2.0,,,,,,,,,,,,,,
563,PT06M30.00S,2021-12-13T04:34:06.3Z,4,REGULAR,3pt,Jump Shot,[],1628976,21.73127463863338,95.83333333333333,1610612753,94,78,2021-12-13T04:34:12Z,5580000,-229.0,152.0,1,left,W. Carter Jr. 27' 3PT  (14 PTS) (C. Anthony 3 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,27.49,Made,,,,,14.0,C. Anthony,1630175.0,3.0,,,,,,,,,,
565,PT06M03.00S,2021-12-13T04:34:33.2Z,4,REGULAR,2pt,Jump Shot,[],1629659,76.00197109067017,41.17647058823529,1610612747,94,78,2021-12-13T04:34:43Z,5600000,-44.0,173.0,1,right,MISS T. Horton-Tucker 17' turnaround fadeaway Shot,[1629659],1610612747.0,LAL,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,17.86,Missed,,,,,,,,,,,,,,,,,,
566,PT06M00.00S,2021-12-13T04:34:36.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,94,78,2021-12-13T04:34:38Z,5610000,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,565.0,4.0,3.0,1.0,,,,,,,,,,,,,,
567,PT05M53.00S,2021-12-13T04:34:43.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,8.590670170827863,51.71568627450981,1610612753,94,80,2021-12-13T04:34:54Z,5620000,-9.0,28.0,1,left,F. Wagner DUNK (18 PTS) (C. Anthony 4 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,2.96,Made,,,,,18.0,C. Anthony,1630175.0,4.0,,,,,,,,,,
569,PT05M53.00S,2021-12-13T04:34:49.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,94,80,2021-12-13T04:34:49Z,5640000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M53.00S,2021-12-13T04:37:32.3Z,4,REGULAR,substitution,out,[],201566,,,1610612747,94,80,2021-12-13T04:37:48Z,5650000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M53.00S,2021-12-13T04:37:32.3Z,4,REGULAR,substitution,out,[],1629659,,,1610612747,94,80,2021-12-13T04:37:48Z,5660000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M53.00S,2021-12-13T04:37:32.3Z,4,REGULAR,substitution,in,[],202340,,,1610612747,94,80,2021-12-13T04:37:48Z,5670000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M53.00S,2021-12-13T04:37:32.3Z,4,REGULAR,substitution,in,[],2730,,,1610612747,94,80,2021-12-13T04:37:48Z,5680000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M35.00S,2021-12-13T04:38:01.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,80.73258869908015,62.00980392156863,1610612747,94,80,2021-12-13T04:38:07Z,5690000,60.0,129.0,1,right,MISS C. Anthony 14' Jump Shot,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,
575,PT05M31.00S,2021-12-13T04:38:05.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,94,80,2021-12-13T04:38:07Z,5700000,,,0,,F. Wagner REBOUND (Off:0 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,574.0,6.0,6.0,0.0,,,,,,,,,,,,,,
576,PT05M23.00S,2021-12-13T04:38:14.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.276609724047319,52.205882352941174,1610612753,94,82,2021-12-13T04:38:18Z,5710000,-11.0,16.0,1,left,W. Carter Jr. cutting DUNK (16 PTS) (C. Anthony 5 AST),"[1628976, 1630175]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,1.93,Made,,,,,16.0,C. Anthony,1630175.0,5.0,,,,,,,,,,
578,PT04M59.00S,2021-12-13T04:38:38.4Z,4,REGULAR,3pt,Jump Shot,[],2544,68.38042049934297,31.372549019607845,1610612747,97,82,2021-12-13T04:38:45Z,5730000,-93.0,245.0,1,right,L. James 26' 3PT  (28 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.18,Made,,,,,28.0,,,,,,,,,,,,,
579,PT04M46.00S,2021-12-13T04:39:04.6Z,4,REGULAR,foul,personal,['2freethrow'],202340,,,1610612753,97,82,2021-12-13T04:39:16Z,5740000,,,0,,A. Bradley shooting personal FOUL (3 PF) (Anthony 2 FT),"[202340, 1630175]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Anthony,1630175.0,,
581,PT04M46.00S,2021-12-13T04:39:26.5Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,97,83,2021-12-13T04:39:26Z,5760000,,,0,,C. Anthony Free Throw 1 of 2 (15 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
582,PT04M46.00S,2021-12-13T04:39:28.0Z,4,REGULAR,substitution,out,[],2546,,,1610612753,97,83,2021-12-13T04:39:33Z,5770000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M46.00S,2021-12-13T04:39:28.0Z,4,REGULAR,substitution,in,[],201566,,,1610612753,97,83,2021-12-13T04:39:33Z,5780000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M46.00S,2021-12-13T04:39:45.4Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,97,84,2021-12-13T04:39:45Z,5790000,,,0,,C. Anthony Free Throw 2 of 2 (16 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
585,PT04M25.00S,2021-12-13T04:40:06.8Z,4,REGULAR,3pt,Jump Shot,[],202340,69.03745072273324,71.81372549019608,1610612747,97,84,2021-12-13T04:40:12Z,5800000,109.0,239.0,1,right,MISS A. Bradley 26' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
586,PT04M22.00S,2021-12-13T04:40:09.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,97,84,2021-12-13T04:40:12Z,5810000,,,0,,F. Wagner REBOUND (Off:0 Def:7),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,585.0,7.0,7.0,0.0,,,,,,,,,,,,,,
587,PT04M12.00S,2021-12-13T04:40:19.2Z,4,REGULAR,3pt,Jump Shot,[],203914,12.795663600525614,4.166666666666657,1610612753,97,87,2021-12-13T04:40:26Z,5820000,229.0,68.0,1,left,G. Harris 3PT  (6 PTS) (W. Carter Jr. 3 AST),"[203914, 1628976]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.9,Made,,,,,6.0,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,
589,PT04M11.00S,2021-12-13T04:40:31.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,97,87,2021-12-13T04:40:31Z,5840000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M51.00S,2021-12-13T04:42:06.3Z,4,REGULAR,3pt,Jump Shot,[],1630559,69.30026281208936,74.26470588235294,1610612747,100,87,2021-12-13T04:42:12Z,5850000,121.0,236.0,1,right,A. Reaves 26' 3PT  (5 PTS) (L. James 8 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,26.54,Made,,,,,5.0,L. James,2544.0,8.0,,,,,,,,,,
592,PT03M39.00S,2021-12-13T04:42:21.2Z,4,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612753,100,87,2021-12-13T04:42:29Z,5870000,,,0,,A. Reaves shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630559, 1630175]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,,,,,2005.0,,,,1.0,0.0,Anthony,1630175.0,,
594,PT03M39.00S,2021-12-13T04:42:56.8Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,100,88,2021-12-13T04:42:56Z,5890000,,,0,,C. Anthony Free Throw 1 of 2 (17 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
595,PT03M39.00S,2021-12-13T04:43:10.2Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,100,89,2021-12-13T04:43:10Z,5900000,,,0,,C. Anthony Free Throw 2 of 2 (18 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
596,PT03M20.00S,2021-12-13T04:43:30.8Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,100,89,2021-12-13T04:43:39Z,5910000,,,0,,L. James bad pass TURNOVER (6 TO),"[2544, 203082]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,6.0,Ross,203082.0,,,,,,
597,PT03M20.00S,2021-12-13T04:43:30.8Z,4,REGULAR,steal,,[],203082,,,1610612753,100,89,2021-12-13T04:43:33Z,5920000,,,0,,T. Ross STEAL (3 STL),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M14.00S,2021-12-13T04:43:36.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203082,29.599211563731927,24.406403186274503,1610612753,100,89,2021-12-13T04:43:48Z,5930000,128.0,226.0,1,left,MISS T. Ross 25' running 3PT,[203082],1610612753.0,ORL,running,,,Ross,T. Ross,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
599,PT03M09.00S,2021-12-13T04:43:41.4Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,100,89,2021-12-13T04:43:48Z,5940000,,,0,,C. Anthony REBOUND (Off:2 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,598.0,5.0,3.0,2.0,,,,,,,,,,,,,,
600,PT03M09.00S,2021-12-13T04:43:42.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630175,5.590000152587891,50.0,1610612753,100,89,2021-12-13T04:44:17Z,5950000,0.0,0.0,1,left,MISS C. Anthony tip DUNK - blocked,"[1630175, 2730]",1610612753.0,ORL,tip,,,Anthony,C. Anthony,,,,,0.0,Missed,,,,,,,,,,,,,,,,,Howard,2730.0
606,PT03M09.00S,2021-12-13T04:43:42.0Z,4,REGULAR,block,,[],2730,,,1610612753,100,89,2021-12-13T04:45:18Z,5955000,,,0,,D. Howard BLOCK (2 BLK),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M07.00S,2021-12-13T04:43:44.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,100,89,2021-12-13T04:44:17Z,5960000,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,600.0,9.0,8.0,1.0,,,,,,,,,,,,,,
602,PT03M06.00S,2021-12-13T04:43:43.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,91.50788436268068,50.0,1610612747,102,89,2021-12-13T04:44:23Z,5970000,0.0,27.0,1,right,L. James running finger roll Layup (30 PTS),[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,2.73,Made,,,,,30.0,,,,,,,,,,,,,
603,PT03M02.00S,2021-12-13T04:43:53.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,102,89,2021-12-13T04:43:53Z,5980000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M02.00S,2021-12-13T04:45:04.8Z,4,REGULAR,substitution,out,[],2730,,,1610612753,102,89,2021-12-13T04:45:16Z,5990000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M02.00S,2021-12-13T04:45:04.8Z,4,REGULAR,substitution,in,[],1629659,,,1610612753,102,89,2021-12-13T04:45:16Z,6000000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M58.00S,2021-12-13T04:45:22.0Z,4,REGULAR,foul,personal,[],202340,,,1610612753,102,89,2021-12-13T04:45:34Z,6010000,,,0,,A. Bradley personal FOUL (4 PF),"[202340, 1630175]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,2005.0,,,,4.0,0.0,Anthony,1630175.0,,
609,PT02M58.00S,2021-12-13T04:45:35.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,102,89,2021-12-13T04:45:52Z,6030000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,2005.0,,,,,,,,,
610,PT02M58.00S,2021-12-13T04:45:46.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,102,89,2021-12-13T04:46:30Z,6040000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M52.00S,2021-12-13T04:47:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.327858081471746,51.22549019607843,1610612753,102,91,2021-12-13T04:48:03Z,6060000,-6.0,26.0,1,left,F. Wagner driving Layup (20 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.65,Made,,,,,20.0,,,,,,,,,,,,,
613,PT02M52.00S,2021-12-13T04:48:00.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629659,,,1610612753,102,91,2021-12-13T04:48:06Z,6070000,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Wagner 1 FT),"[1629659, 1630532]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Wagner,1630532.0,,
615,PT02M52.00S,2021-12-13T04:48:20.2Z,4,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,102,91,2021-12-13T04:48:36Z,6090000,,,0,,MISS F. Wagner Free Throw 1 of 1,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,
616,PT02M49.00S,2021-12-13T04:48:23.2Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,102,91,2021-12-13T04:48:36Z,6100000,,,0,,L. James REBOUND (Off:1 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,615.0,10.0,9.0,1.0,,,,,,,,,,,,,,
617,PT02M33.00S,2021-12-13T04:48:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.0335085413929,46.568627450980394,1610612747,104,91,2021-12-13T04:48:42Z,6110000,-17.0,22.0,1,right,R. Westbrook Layup (17 PTS) (L. James 9 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,2.82,Made,,,,,17.0,L. James,2544.0,9.0,,,,,,,,,,
619,PT02M24.00S,2021-12-13T04:48:45.5Z,4,REGULAR,3pt,Jump Shot,[],1630175,30.14126149802891,76.47058823529412,1610612753,104,94,2021-12-13T04:48:51Z,6130000,-132.0,231.0,1,left,C. Anthony 26' 3PT pullup (21 PTS) (F. Wagner 2 AST),"[1630175, 1630532]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,26.61,Made,,,,,21.0,F. Wagner,1630532.0,2.0,,,,,,,,,,
621,PT02M00.00S,2021-12-13T04:49:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.2161629434954,48.0392156862745,1610612747,106,94,2021-12-13T04:49:17Z,6150000,-10.0,11.0,1,right,R. Westbrook driving Layup (19 PTS) (L. James 10 AST),"[201566, 2544]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.5,Made,,,,,19.0,L. James,2544.0,10.0,,,,,,,,,,
622,PT01M49.00S,2021-12-13T04:49:21.8Z,4,REGULAR,3pt,Jump Shot,[],1628976,32.637976346911955,63.48039215686275,1610612753,106,94,2021-12-13T04:49:27Z,6160000,-67.0,254.0,1,left,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,
623,PT01M47.00S,2021-12-13T04:49:23.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,106,94,2021-12-13T04:49:27Z,6170000,,,0,,L. James REBOUND (Off:1 Def:10),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,622.0,11.0,10.0,1.0,,,,,,,,,,,,,,
625,PT01M26.00S,2021-12-13T04:49:45.1Z,4,REGULAR,2pt,Jump Shot,[],201566,90.8508541392904,27.941176470588232,1610612747,106,94,2021-12-13T04:49:49Z,6180000,-110.0,34.0,1,right,MISS R. Westbrook 11' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,11.53,Missed,,,,,,,,,,,,,,,,,,
626,PT01M23.00S,2021-12-13T04:49:48.1Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,106,94,2021-12-13T04:49:49Z,6190000,,,0,,T. Ross REBOUND (Off:3 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,625.0,5.0,2.0,3.0,,,,,,,,,,,,,,
627,PT01M17.00S,2021-12-13T04:49:54.7Z,4,REGULAR,turnover,bad pass,[],203082,,,1610612753,106,94,2021-12-13T04:50:01Z,6200000,,,0,,T. Ross bad pass TURNOVER (2 TO),"[203082, 1629659]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,2.0,Horton-Tucker,1629659.0,,,,,,
628,PT01M17.00S,2021-12-13T04:49:54.7Z,4,REGULAR,steal,,[],1629659,,,1610612747,106,94,2021-12-13T04:49:57Z,6210000,,,0,,T. Horton-Tucker STEAL (6 STL),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
