actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
356,PT11M04.00S,2021-10-25T02:52:55.2Z,3,REGULAR,steal,,[],1629001,,,1610612763,62,59,2021-10-25T02:52:57Z,3550000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M58.00S,2021-10-25T02:53:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,6.8823915900131425,49.50980392156863,1610612763,62,61,2021-10-25T02:53:23Z,3560000,2.0,12.0,1,left,D. Melton running Layup (5 PTS),[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,1.25,Made,,,,,5.0,,,,,,,,,,,,,,
359,PT10M50.00S,2021-10-25T02:53:09.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,92.29632063074901,51.22549019607843,1610612747,64,61,2021-10-25T02:53:26Z,3570000,6.0,20.0,1,right,D. Jordan cutting DUNK (8 PTS) (R. Westbrook 11 AST),"[201599, 201566]",1610612747.0,LAL,cutting,,,Jordan,D. Jordan,,,,,2.08,Made,,,,,8.0,R. Westbrook,201566.0,11.0,,,,,,,,,,,
361,PT10M29.00S,2021-10-25T02:53:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,16.606438896189218,6.127450980392155,1610612763,64,61,2021-10-25T02:53:37Z,3590000,219.0,104.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
362,PT10M28.00S,2021-10-25T02:53:31.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,64,61,2021-10-25T02:53:47Z,3600000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,,
363,PT10M28.00S,2021-10-25T02:53:38.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,64,61,2021-10-25T02:53:47Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT10M11.00S,2021-10-25T02:54:05.4Z,3,REGULAR,foul,personal,[],1628991,,,1610612747,64,61,2021-10-25T02:54:22Z,3620000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 2544]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1830.0,,2.0,0.0,James,2544.0,,,
366,PT10M03.00S,2021-10-25T02:54:30.8Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,64,61,2021-10-25T02:54:37Z,3640000,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1629001]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,4.0,,,,,Melton,1629001.0,
367,PT10M03.00S,2021-10-25T02:54:30.8Z,3,REGULAR,steal,,[],1629001,,,1610612763,64,61,2021-10-25T02:54:32Z,3650000,,,0,,D. Melton STEAL (3 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT10M00.00S,2021-10-25T02:54:34.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,7.145203679369246,50.98039215686275,1610612763,64,61,2021-10-25T02:54:49Z,3660000,-5.0,15.0,1,left,MISS D. Melton running DUNK - blocked,"[1629001, 203076]",1610612763.0,MEM,running,,,Melton,D. Melton,,,,,1.55,Missed,,,,,,,,,Davis,203076.0,,,,,,,,,
369,PT10M00.00S,2021-10-25T02:54:34.3Z,3,REGULAR,block,,[],203076,,,1610612763,64,61,2021-10-25T02:54:40Z,3670000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT10M00.00S,2021-10-25T02:54:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,64,61,2021-10-25T02:54:49Z,3680000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,,,
371,PT10M00.00S,2021-10-25T02:54:42.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,64,61,2021-10-25T02:54:42Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M57.00S,2021-10-25T02:55:00.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,7.802233902759525,52.69607843137255,1610612763,64,63,2021-10-25T02:55:06Z,3700000,-13.0,21.0,1,left,J. Morant cutting DUNK (19 PTS) (D. Bane 2 AST),"[1629630, 1630217]",1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,2.48,Made,,,,,19.0,D. Bane,1630217.0,2.0,,,,,,,,,,,
374,PT09M46.00S,2021-10-25T02:55:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.55913272010513,46.568627450980394,1610612747,64,63,2021-10-25T02:55:21Z,3720000,-17.0,17.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
375,PT09M42.00S,2021-10-25T02:55:16.5Z,3,REGULAR,rebound,offensive,[],201599,,,1610612747,64,63,2021-10-25T02:55:16Z,3730000,,,0,,D. Jordan REBOUND (Off:3 Def:3),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,374.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
376,PT09M42.00S,2021-10-25T02:55:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,94.40999984741211,50.0,1610612747,64,63,2021-10-25T02:55:16Z,3740000,0.0,0.0,1,right,MISS D. Jordan tip Layup,[201599],1610612747.0,LAL,tip,,,Jordan,D. Jordan,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
377,PT09M41.00S,2021-10-25T02:55:17.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,64,63,2021-10-25T02:55:17Z,3750000,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,376.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
378,PT09M34.00S,2021-10-25T02:55:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,7.539421813403408,51.22549019607843,1610612763,64,65,2021-10-25T02:55:28Z,3760000,-6.0,18.0,1,left,D. Melton driving Layup (7 PTS) (J. Morant 6 AST),"[1629001, 1629630]",1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,1.94,Made,,,,,7.0,J. Morant,1629630.0,6.0,,,,,,,,,,,
380,PT09M20.00S,2021-10-25T02:55:37.8Z,3,REGULAR,3pt,Jump Shot,[],203076,67.59198423127464,62.254901960784316,1610612747,67,65,2021-10-25T02:55:42Z,3780000,61.0,252.0,1,right,A. Davis 25' 3PT  (16 PTS) (R. Westbrook 12 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,25.94,Made,,,,,16.0,R. Westbrook,201566.0,12.0,,,,,,,,,,,
382,PT09M06.00S,2021-10-25T02:55:53.0Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,67,65,2021-10-25T03:00:15Z,3805000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 201566]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,1.0,,,,,Westbrook,201566.0,
383,PT09M06.00S,2021-10-25T02:55:53.0Z,3,REGULAR,steal,,[],201566,,,1610612747,67,65,2021-10-25T02:55:57Z,3812500,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M06.00S,2021-10-25T02:55:59.4Z,3,REGULAR,foul,personal,[],203500,,,1610612747,67,65,2021-10-25T03:00:15Z,3820000,,,0,,S. Adams take personal FOUL (3 PF),"[203500, 201599]",1610612763.0,MEM,take,,,Adams,S. Adams,,,,,,,,,,,,,,,,,1830.0,,3.0,0.0,Jordan,201599.0,,,
386,PT08M56.00S,2021-10-25T02:56:22.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,75.607752956636,91.91176470588235,1610612747,67,65,2021-10-25T02:56:35Z,3840000,210.0,177.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
387,PT08M46.00S,2021-10-25T02:56:32.9Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,67,65,2021-10-25T02:56:35Z,3850000,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,386.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
388,PT08M46.00S,2021-10-25T02:56:32.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,94.40999984741211,50.0,1610612747,67,65,2021-10-25T02:56:32Z,3860000,0.0,0.0,1,right,MISS A. Davis putback DUNK,[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
389,PT08M45.00S,2021-10-25T02:56:34.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,67,65,2021-10-25T02:56:34Z,3870000,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,388.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
390,PT08M43.00S,2021-10-25T02:56:36.0Z,3,REGULAR,3pt,Jump Shot,[],1630217,9.773324572930349,95.58823529411765,1610612763,67,65,2021-10-25T02:56:39Z,3880000,-228.0,39.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
391,PT08M43.00S,2021-10-25T02:56:36.0Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,67,65,2021-10-25T02:56:39Z,3890000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,390.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
392,PT08M43.00S,2021-10-25T02:56:41.3Z,3,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,67,65,2021-10-25T02:56:49Z,3900000,,,0,,S. Adams bad pass out-of-bounds TURNOVER (2 TO),[203500],1610612763.0,MEM,bad pass,,,Adams,S. Adams,,,,,,,,,,,,,,,,,201246.0,2.0,,,,,,,
393,PT08M33.00S,2021-10-25T02:56:59.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203076,90.06241787122208,54.411764705882355,1610612747,67,65,2021-10-25T02:57:08Z,3910000,22.0,41.0,1,right,MISS A. Davis driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,4.65,Missed,,,,,,,,,,,,,,,,,,,
394,PT08M29.00S,2021-10-25T02:57:03.8Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,67,65,2021-10-25T02:57:08Z,3920000,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,393.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
395,PT08M25.00S,2021-10-25T02:57:07.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,31.192509855453352,83.57843137254902,1610612763,67,65,2021-10-25T02:57:22Z,3930000,-168.0,241.0,1,left,MISS D. Bane 29' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,29.35,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M20.00S,2021-10-25T02:57:12.1Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,67,65,2021-10-25T02:57:14Z,3940000,,,0,,D. Jordan REBOUND (Off:3 Def:4),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,395.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
397,PT08M12.00S,2021-10-25T02:57:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,94.53022339027595,50.49019607843137,1610612747,69,65,2021-10-25T02:57:25Z,3950000,2.0,-1.0,1,right,L. James driving Layup (8 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,0.27,Made,,,,,8.0,,,,,,,,,,,,,,
398,PT07M51.00S,2021-10-25T02:57:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.590670170827863,49.26470588235294,1610612763,69,65,2021-10-25T02:57:51Z,3960000,4.0,28.0,1,left,MISS J. Morant Layup,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,2.85,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M49.00S,2021-10-25T02:57:43.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,69,65,2021-10-25T02:57:43Z,3970000,,,0,,S. Adams REBOUND (Off:4 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,398.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
400,PT07M48.00S,2021-10-25T02:57:44.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,7.013797634691201,49.01960784313726,1610612763,69,65,2021-10-25T02:57:56Z,3980000,5.0,13.0,1,left,MISS S. Adams putback Layup,[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,,
401,PT07M46.00S,2021-10-25T02:57:46.6Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,69,65,2021-10-25T02:57:46Z,3990000,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,400.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
402,PT07M43.00S,2021-10-25T02:57:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,6.8823915900131425,50.98039215686275,1610612763,69,67,2021-10-25T02:57:58Z,4000000,-5.0,12.0,1,left,J. Morant Layup (21 PTS) (S. Adams 5 AST),"[1629630, 203500]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,1.31,Made,,,,,21.0,S. Adams,203500.0,5.0,,,,,,,,,,,
404,PT07M33.00S,2021-10-25T02:58:00.1Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612747,69,67,2021-10-25T02:58:04Z,4020000,,,0,,R. Westbrook lost ball TURNOVER (5 TO),"[201566, 1628991]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,5.0,,,,,Jackson Jr.,1628991.0,
405,PT07M33.00S,2021-10-25T02:58:00.1Z,3,REGULAR,steal,,[],1628991,,,1610612763,69,67,2021-10-25T02:58:02Z,4030000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M29.00S,2021-10-25T02:58:04.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629630,30.27266754270697,29.90196078431373,1610612763,69,67,2021-10-25T02:58:16Z,4040000,100.0,232.0,1,left,MISS J. Morant 25' running pullup 3PT,[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,,
407,PT07M24.00S,2021-10-25T02:58:09.4Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,69,67,2021-10-25T02:58:16Z,4050000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,406.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
408,PT07M20.00S,2021-10-25T02:58:12.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628991,13.058475689881732,96.07843137254902,1610612763,69,70,2021-10-25T02:58:21Z,4060000,-230.0,70.0,1,left,J. Jackson Jr. 24' 3PT  (8 PTS) (D. Bane 3 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.09,Made,,,,,8.0,D. Bane,1630217.0,3.0,,,,,,,,,,,
410,PT07M19.00S,2021-10-25T02:58:20.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,69,70,2021-10-25T02:58:20Z,4080000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M53.00S,2021-10-25T03:01:33.1Z,3,REGULAR,3pt,Jump Shot,[],203145,71.53416557161628,19.85294117647058,1610612747,72,70,2021-10-25T03:01:37Z,4090000,-151.0,215.0,1,right,K. Bazemore 26' 3PT  (8 PTS) (A. Davis 1 AST),"[203145, 203076]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,26.26,Made,,,,,8.0,A. Davis,203076.0,1.0,,,,,,,,,,,
415,PT06M40.00S,2021-10-25T03:01:50.7Z,3,REGULAR,foul,personal,[],201599,,,1610612763,72,70,2021-10-25T03:01:56Z,4110000,,,0,,D. Jordan personal FOUL (2 PF),"[201599, 203500]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,1830.0,,2.0,0.0,Adams,203500.0,,,
417,PT06M28.00S,2021-10-25T03:02:20.4Z,3,REGULAR,3pt,Jump Shot,[],1629001,36.84296977660972,68.13725490196079,1610612763,72,73,2021-10-25T03:02:27Z,4130000,-91.0,294.0,1,left,D. Melton 30' 3PT  (10 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,30.75,Made,,,,,10.0,,,,,,,,,,,,,,
420,PT06M25.00S,2021-10-25T03:02:46.8Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612747,72,73,2021-10-25T03:02:59Z,4160000,,,0,,TEAM foul technical,[],1610612763.0,MEM,delay,,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,
443,PT06M25.00S,2021-10-25T03:02:53.5Z,3,REGULAR,substitution,out,[],203500,,,1610612747,72,73,2021-10-25T03:04:54Z,4165000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M25.00S,2021-10-25T03:02:53.5Z,3,REGULAR,substitution,in,[],1630214,,,1610612747,72,73,2021-10-25T03:04:54Z,4167500,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M25.00S,2021-10-25T03:03:00.2Z,3,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,72,73,2021-10-25T03:03:02Z,4170000,,,0,,MISS A. Davis technical Free Throw 1 of 1,[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
422,PT06M25.00S,2021-10-25T03:03:00.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,72,73,2021-10-25T03:03:02Z,4180000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,,
423,PT06M13.00S,2021-10-25T03:03:08.6Z,3,REGULAR,turnover,bad pass,[],203145,,,1610612747,72,73,2021-10-25T03:03:12Z,4190000,,,0,,K. Bazemore bad pass TURNOVER (1 TO),"[203145, 1630217]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,1.0,,,,,Bane,1630217.0,
424,PT06M13.00S,2021-10-25T03:03:08.6Z,3,REGULAR,steal,,[],1630217,,,1610612763,72,73,2021-10-25T03:03:11Z,4200000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M08.00S,2021-10-25T03:03:12.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,8.196452036793687,45.833333333333336,1610612763,72,73,2021-10-25T03:03:26Z,4210000,21.0,25.0,1,left,MISS D. Bane running Layup - blocked,"[1630217, 2544]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,3.21,Missed,,,,,,,,,James,2544.0,,,,,,,,,
426,PT06M08.00S,2021-10-25T03:03:12.9Z,3,REGULAR,block,,[],2544,,,1610612763,72,73,2021-10-25T03:03:16Z,4220000,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M04.00S,2021-10-25T03:03:16.9Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612763,72,73,2021-10-25T03:12:08Z,4230000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
429,PT05M52.00S,2021-10-25T03:03:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,8.722076215505908,50.245098039215684,1610612763,72,75,2021-10-25T03:03:34Z,4250000,-1.0,29.0,1,left,D. Bane driving Layup (15 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,2.95,Made,,,,,15.0,,,,,,,,,,,,,,
430,PT05M47.00S,2021-10-25T03:03:34.7Z,3,REGULAR,turnover,bad pass,[],201599,,,1610612747,72,75,2021-10-25T03:15:02Z,4260000,,,0,,D. Jordan bad pass TURNOVER (1 TO),"[201599, 1630214]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,1.0,,,,,Tillman,1630214.0,
431,PT05M47.00S,2021-10-25T03:03:34.7Z,3,REGULAR,steal,,[],1630214,,,1610612763,72,75,2021-10-25T03:03:53Z,4270000,,,0,,X. Tillman STEAL (3 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M39.00S,2021-10-25T03:03:43.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,27.513140604467807,83.08823529411765,1610612763,72,75,2021-10-25T03:15:38Z,4280000,-165.0,206.0,1,left,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
433,PT05M37.00S,2021-10-25T03:03:45.0Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,72,75,2021-10-25T03:15:38Z,4290000,,,0,,D. Jordan REBOUND (Off:3 Def:5),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,432.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
434,PT05M24.00S,2021-10-25T03:03:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.16491458607096,51.22549019607843,1610612747,74,75,2021-10-25T03:04:03Z,4300000,6.0,21.0,1,right,A. Davis Layup (18 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,2.2,Made,,,,,18.0,,,,,,,,,,,,,,
435,PT05M15.00S,2021-10-25T03:04:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,9.510512483574246,51.470588235294116,1610612763,74,75,2021-10-25T03:04:15Z,4310000,-7.0,37.0,1,left,MISS J. Jackson Jr. Layup - blocked,"[1628991, 203076]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,3.76,Missed,,,,,,,,,Davis,203076.0,,,,,,,,,
436,PT05M15.00S,2021-10-25T03:04:06.5Z,3,REGULAR,block,,[],203076,,,1610612763,74,75,2021-10-25T03:04:10Z,4320000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M15.00S,2021-10-25T03:04:06.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,74,75,2021-10-25T03:04:15Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,,
438,PT05M15.00S,2021-10-25T03:04:14.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,74,75,2021-10-25T03:04:14Z,4340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M15.00S,2021-10-25T03:04:19.8Z,3,REGULAR,substitution,out,[],201566,,,1610612763,74,75,2021-10-25T03:04:25Z,4350000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M15.00S,2021-10-25T03:04:19.8Z,3,REGULAR,substitution,out,[],1629001,,,1610612763,74,75,2021-10-25T03:04:25Z,4360000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M15.00S,2021-10-25T03:04:19.8Z,3,REGULAR,substitution,in,[],1628370,,,1610612763,74,75,2021-10-25T03:04:25Z,4370000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M15.00S,2021-10-25T03:04:19.8Z,3,REGULAR,substitution,in,[],203937,,,1610612763,74,75,2021-10-25T03:04:25Z,4380000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M00.00S,2021-10-25T03:05:08.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,7.933639947437584,51.470588235294116,1610612763,74,77,2021-10-25T03:05:16Z,4390000,-7.0,22.0,1,left,J. Morant driving reverse Layup (23 PTS),[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,2.33,Made,,,,,23.0,,,,,,,,,,,,,,
446,PT04M53.00S,2021-10-25T03:05:15.4Z,3,REGULAR,3pt,Jump Shot,[],2544,72.32260183968462,21.568627450980387,1610612747,77,77,2021-10-25T03:05:23Z,4400000,-142.0,208.0,1,right,L. James 25' 3PT  (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.17,Made,,,,,11.0,,,,,,,,,,,,,,
