actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
542,PT07M09.00S,2022-01-05T05:27:40.3Z,4,REGULAR,substitution,in,[],1628963,,,1610612758,93,97,2022-01-05T05:27:54Z,5380000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M09.00S,2022-01-05T05:27:40.3Z,4,REGULAR,substitution,in,[],203458,,,1610612758,93,97,2022-01-05T05:27:54Z,5390000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M09.00S,2022-01-05T05:27:58.9Z,4,REGULAR,freethrow,2 of 2,[],1627741,,,1610612758,93,98,2022-01-05T05:27:59Z,5400000,,,0,,B. Hield Free Throw 2 of 2 (20 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
545,PT06M55.00S,2022-01-05T05:28:13.8Z,4,REGULAR,3pt,Jump Shot,[],1628370,67.09921156373193,48.28431372549019,1610612747,96,98,2022-01-05T05:28:18Z,5410000,-9.0,257.0,1,right,M. Monk 25' 3PT  (16 PTS) (L. James 4 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.69,Made,16.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
547,PT06M42.00S,2022-01-05T05:28:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,11.12023653088042,49.754901960784316,1610612758,96,98,2022-01-05T05:28:34Z,5430000,1.0,52.0,1,left,MISS D. Mitchell driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,5.2,Missed,,,,,,,,,,,,,,,,,,
548,PT06M37.00S,2022-01-05T05:28:31.5Z,4,REGULAR,rebound,offensive,[],203458,,,1610612758,96,98,2022-01-05T05:28:34Z,5440000,,,0,,A. Len REBOUND (Off:2 Def:4),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,547.0,6.0,4.0,2.0,,,,,,,,,,
549,PT06M37.00S,2022-01-05T05:28:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203458,5.590000152587891,50.0,1610612758,96,100,2022-01-05T05:28:30Z,5450000,0.0,0.0,1,left,A. Len tip Layup (9 PTS),[203458],1610612758.0,SAC,tip,,,Len,A. Len,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
550,PT06M24.00S,2022-01-05T05:28:44.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,81.15965834428384,48.28431372549019,1610612747,98,100,2022-01-05T05:28:50Z,5460000,-9.0,125.0,1,right,T. Horton-Tucker 12' step back Jump Shot (19 PTS),[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,12.49,Made,19.0,,,,,,,,,,,,,,,,,
551,PT06M12.00S,2022-01-05T05:28:58.4Z,4,REGULAR,foul,personal,['2freethrow'],2730,,,1610612758,98,100,2022-01-05T05:29:10Z,5470000,,,0,,D. Howard shooting personal FOUL (3 PF) (Fox 2 FT),"[2730, 1628368]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,,1155.0,,,,3.0,0.0,Fox,1628368.0,,
553,PT06M12.00S,2022-01-05T05:29:25.6Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,98,101,2022-01-05T05:29:25Z,5490000,,,0,,D. Fox Free Throw 1 of 2 (25 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
554,PT06M12.00S,2022-01-05T05:29:41.6Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,98,102,2022-01-05T05:29:41Z,5500000,,,0,,D. Fox Free Throw 2 of 2 (26 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
555,PT05M51.00S,2022-01-05T05:30:03.5Z,4,REGULAR,3pt,Jump Shot,[],2544,70.38436268068331,25.49019607843137,1610612747,98,102,2022-01-05T05:30:07Z,5510000,-123.0,226.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
556,PT05M49.00S,2022-01-05T05:30:05.5Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,98,102,2022-01-05T05:32:57Z,5520000,,,0,,A. Len REBOUND (Off:2 Def:5),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,555.0,7.0,5.0,2.0,,,,,,,,,,
557,PT05M36.00S,2022-01-05T05:30:18.6Z,4,REGULAR,2pt,Jump Shot,[],1628368,21.23850197109067,46.568627450980394,1610612758,98,102,2022-01-05T05:30:22Z,5530000,17.0,147.0,1,left,MISS D. Fox 14' Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,14.81,Missed,,,,,,,,,,,,,,,,,,
558,PT05M34.00S,2022-01-05T05:30:21.0Z,4,REGULAR,rebound,offensive,[],203458,,,1610612758,98,102,2022-01-05T05:30:21Z,5540000,,,0,,A. Len REBOUND (Off:3 Def:5),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,557.0,8.0,5.0,3.0,,,,,,,,,,
559,PT05M31.00S,2022-01-05T05:30:23.7Z,4,REGULAR,turnover,lost ball,[],203458,,,1610612758,98,102,2022-01-05T05:30:30Z,5550000,,,0,,A. Len lost ball TURNOVER (3 TO),"[203458, 1629659]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,3.0,,,,,,,Horton-Tucker,1629659.0
560,PT05M31.00S,2022-01-05T05:30:23.7Z,4,REGULAR,steal,,[],1629659,,,1610612747,98,102,2022-01-05T05:30:28Z,5560000,,,0,,T. Horton-Tucker STEAL (2 STL),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M23.00S,2022-01-05T05:30:31.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,68.80749014454665,69.11764705882352,1610612747,98,102,2022-01-05T05:30:35Z,5570000,96.0,241.0,1,right,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
562,PT05M21.00S,2022-01-05T05:30:33.1Z,4,REGULAR,rebound,offensive,[],2730,,,1610612747,98,102,2022-01-05T05:30:35Z,5580000,,,0,,D. Howard REBOUND (Off:7 Def:6),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,561.0,13.0,6.0,7.0,,,,,,,,,,
563,PT05M21.00S,2022-01-05T05:30:35.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628370,80.3712220762155,6.372549019607843,1610612747,101,102,2022-01-05T05:30:39Z,5590000,-218.0,132.0,1,right,M. Monk 25' 3PT  (19 PTS) (D. Howard 3 AST),"[1628370, 2730]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.49,Made,19.0,D. Howard,2730.0,3.0,,,,,,,,,,,,,,
565,PT05M21.00S,2022-01-05T05:30:41.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,101,102,2022-01-05T05:30:41Z,5610000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,out,[],1630559,,,1610612758,101,102,2022-01-05T05:33:28Z,5620000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,101,102,2022-01-05T05:33:28Z,5630000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,out,[],1628963,,,1610612758,101,102,2022-01-05T05:33:28Z,5640000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,out,[],203458,,,1610612758,101,102,2022-01-05T05:33:28Z,5650000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,in,[],201566,,,1610612758,101,102,2022-01-05T05:33:28Z,5660000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,101,102,2022-01-05T05:33:28Z,5670000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,in,[],203084,,,1610612758,101,102,2022-01-05T05:33:28Z,5680000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M21.00S,2022-01-05T05:33:05.0Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,101,102,2022-01-05T05:33:28Z,5690000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M05.00S,2022-01-05T05:33:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.347568988173457,48.529411764705884,1610612758,101,102,2022-01-05T05:33:52Z,5700000,7.0,120.0,1,left,MISS D. Fox 12' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,12.02,Missed,,,,,,,,,,,,,,,,,,
575,PT05M01.00S,2022-01-05T05:33:49.4Z,4,REGULAR,rebound,defensive,[],2730,,,1610612747,101,102,2022-01-05T05:33:52Z,5710000,,,0,,D. Howard REBOUND (Off:7 Def:7),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,574.0,14.0,7.0,7.0,,,,,,,,,,
576,PT04M43.00S,2022-01-05T05:34:06.5Z,4,REGULAR,3pt,Jump Shot,[],2544,73.27529566360053,78.67647058823529,1610612747,104,102,2022-01-05T05:34:10Z,5720000,143.0,199.0,1,right,L. James 24' 3PT  (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,24.5,Made,24.0,,,,,,,,,,,,,,,,,
577,PT04M30.00S,2022-01-05T05:34:19.5Z,4,REGULAR,3pt,Jump Shot,[],1627741,34.11629434954008,68.87254901960785,1610612758,104,105,2022-01-05T05:34:32Z,5730000,-94.0,268.0,1,left,B. Hield 28' 3PT pullup (23 PTS) (H. Barnes 4 AST),"[1627741, 203084]",1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,28.43,Made,23.0,H. Barnes,203084.0,4.0,,,,,,,,,,,,,,
579,PT04M05.00S,2022-01-05T05:34:45.3Z,4,REGULAR,3pt,Jump Shot,[],2544,70.64717477003943,21.568627450980394,1610612747,107,105,2022-01-05T05:34:49Z,5750000,-142.0,223.0,1,right,L. James 26' 3PT  (27 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.48,Made,27.0,,,,,,,,,,,,,,,,,
580,PT03M54.00S,2022-01-05T05:34:55.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,31.09395532194481,63.725490196078425,1610612758,107,108,2022-01-05T05:35:00Z,5760000,-69.0,240.0,1,left,B. Hield 24' 3PT  (26 PTS) (D. Fox 6 AST),"[1627741, 1628368]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.94,Made,26.0,D. Fox,1628368.0,6.0,,,,,,,,,,,,,,
582,PT03M31.00S,2022-01-05T05:35:26.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,89.17542706964521,50.73529411764706,1610612747,109,108,2022-01-05T05:35:32Z,5780000,4.0,49.0,1,right,M. Monk driving floating Jump Shot (21 PTS),[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,4.94,Made,21.0,,,,,,,,,,,,,,,,,
583,PT03M30.00S,2022-01-05T05:35:35.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,109,108,2022-01-05T05:35:35Z,5790000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M30.00S,2022-01-05T05:36:55.4Z,4,REGULAR,substitution,out,[],2730,,,1610612758,109,108,2022-01-05T05:37:16Z,5800000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M30.00S,2022-01-05T05:36:55.4Z,4,REGULAR,substitution,in,[],2546,,,1610612758,109,108,2022-01-05T05:37:16Z,5810000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M12.00S,2022-01-05T05:37:29.7Z,4,REGULAR,2pt,Jump Shot,[],1630169,20.844283837056505,45.588235294117645,1610612758,109,110,2022-01-05T05:37:35Z,5820000,22.0,143.0,1,left,T. Haliburton 14' pullup Jump Shot (7 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,14.51,Made,7.0,,,,,,,,,,,,,,,,,
587,PT02M50.00S,2022-01-05T05:37:50.4Z,4,REGULAR,3pt,Jump Shot,[],1628370,85.62746386333771,94.11764705882352,1610612747,112,110,2022-01-05T05:37:56Z,5830000,221.0,83.0,1,right,M. Monk 3PT  (24 PTS) (L. James 5 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,23.56,Made,24.0,L. James,2544.0,5.0,,,,,,,,,,,,,,
589,PT02M43.00S,2022-01-05T05:38:01.8Z,4,REGULAR,foul,offensive,[],1627745,,,1610612758,112,110,2022-01-05T05:38:11Z,5850000,,,0,,D. Jones offensive FOUL (4 PF),"[1627745, 201566]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,101283.0,,,,4.0,0.0,Westbrook,201566.0,,
591,PT02M43.00S,2022-01-05T05:38:01.8Z,4,REGULAR,turnover,offensive foul,[],1627745,,,1610612758,112,110,2022-01-05T05:38:01Z,5870000,,,0,,D. Jones offensive foul TURNOVER (3 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,101283.0,3.0,,,,,,,,
592,PT02M24.00S,2022-01-05T05:38:33.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,89.70105124835742,48.77450980392157,1610612747,112,110,2022-01-05T05:38:41Z,5880000,-6.0,44.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1627741]",1610612747.0,LAL,driving,,,James,L. James,,,,,4.47,Missed,,,,,,,,,,,Hield,1627741.0,,,,,,
593,PT02M24.00S,2022-01-05T05:38:33.5Z,4,REGULAR,block,,[],1627741,,,1610612747,112,110,2022-01-05T05:38:37Z,5890000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M19.00S,2022-01-05T05:38:38.5Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,112,110,2022-01-05T05:38:41Z,5900000,,,0,,L. James REBOUND (Off:2 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,592.0,4.0,2.0,2.0,,,,,,,,,,
595,PT02M17.00S,2022-01-05T05:38:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",2544,92.9862023653088,46.07843137254902,1610612747,114,110,2022-01-05T05:38:44Z,5910000,-20.0,13.0,1,right,L. James putback Layup (29 PTS),[2544],1610612747.0,LAL,putback,,,James,L. James,,,,,2.37,Made,29.0,,,,,,,,,,,,,,,,,
596,PT01M53.00S,2022-01-05T05:39:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.09789750328515,52.450980392156865,1610612758,114,112,2022-01-05T05:39:10Z,5920000,-12.0,24.0,1,left,D. Fox driving Layup (28 PTS) (H. Barnes 5 AST),"[1628368, 203084]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.66,Made,28.0,H. Barnes,203084.0,5.0,,,,,,,,,,,,,,
598,PT01M31.00S,2022-01-05T05:39:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.67214191852825,48.529411764705884,1610612747,116,112,2022-01-05T05:39:34Z,5940000,-7.0,26.0,1,right,R. Westbrook Layup (15 PTS) (T. Horton-Tucker 6 AST),"[201566, 1629659]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,2.68,Made,15.0,T. Horton-Tucker,1629659.0,6.0,,,,,,,,,,,,,,
600,PT01M11.00S,2022-01-05T05:39:51.6Z,4,REGULAR,2pt,Jump Shot,[],1627741,6.915243101182654,12.254901960784313,1610612758,116,112,2022-01-05T05:39:57Z,5960000,189.0,13.0,1,left,MISS B. Hield 18' fadeaway Shot,[1627741],1610612758.0,SAC,fadeaway,,,Hield,B. Hield,,,,,18.91,Missed,,,,,,,,,,,,,,,,,,
601,PT01M08.00S,2022-01-05T05:39:54.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,116,112,2022-01-05T05:39:57Z,5970000,,,0,,L. James REBOUND (Off:2 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,600.0,5.0,3.0,2.0,,,,,,,,,,
602,PT00M52.50S,2022-01-05T05:40:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.06636005256242,49.26470588235294,1610612747,118,112,2022-01-05T05:40:22Z,5980000,-4.0,22.0,1,right,L. James driving Layup (31 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,2.24,Made,31.0,,,,,,,,,,,,,,,,,
603,PT00M52.50S,2022-01-05T05:40:20.8Z,4,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612747,118,112,2022-01-05T05:40:28Z,5990000,,,0,,D. Jones shooting personal FOUL (5 PF) (James 1 FT),"[1627745, 2544]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,202056.0,,,,5.0,0.0,James,2544.0,,
605,PT00M52.50S,2022-01-05T05:40:30.6Z,4,REGULAR,substitution,out,[],2546,,,1610612747,118,112,2022-01-05T05:40:38Z,6010000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M52.50S,2022-01-05T05:40:30.6Z,4,REGULAR,substitution,in,[],202340,,,1610612747,118,112,2022-01-05T05:40:38Z,6020000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M52.50S,2022-01-05T05:40:50.1Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,118,112,2022-01-05T05:41:38Z,6030000,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,
608,PT00M51.00S,2022-01-05T05:40:51.6Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,118,112,2022-01-05T05:41:38Z,6040000,,,0,,D. Jones REBOUND (Off:2 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,607.0,4.0,2.0,2.0,,,,,,,,,,
609,PT00M51.00S,2022-01-05T05:40:55.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,118,112,2022-01-05T05:40:55Z,6050000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M49.70S,2022-01-05T05:42:35.4Z,4,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,118,112,2022-01-05T05:42:40Z,6060000,,,0,,D. Fox bad pass out-of-bounds TURNOVER (3 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,,,,,,,,,,,1155.0,3.0,,,,,,,,
611,PT00M49.70S,2022-01-05T05:42:42.1Z,4,REGULAR,substitution,out,[],202340,,,1610612747,118,112,2022-01-05T05:42:48Z,6070000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M49.70S,2022-01-05T05:42:42.1Z,4,REGULAR,substitution,in,[],2546,,,1610612747,118,112,2022-01-05T05:42:48Z,6080000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M38.70S,2022-01-05T05:43:07.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612747,118,112,2022-01-05T05:43:15Z,6090000,,,0,,D. Jones take personal FOUL (6 PF) (Westbrook 2 FT),"[1627745, 201566]",1610612758.0,SAC,take,,,Jones,D. Jones,,,,,,,,,,,,,,,1155.0,,,,6.0,0.0,Westbrook,201566.0,,
615,PT00M38.70S,2022-01-05T05:43:21.5Z,4,REGULAR,substitution,out,[],2546,,,1610612747,118,112,2022-01-05T05:43:36Z,6110000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M38.70S,2022-01-05T05:43:21.5Z,4,REGULAR,substitution,out,[],1627745,,,1610612747,118,112,2022-01-05T05:43:36Z,6120000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M38.70S,2022-01-05T05:43:21.5Z,4,REGULAR,substitution,in,[],202340,,,1610612747,118,112,2022-01-05T05:43:36Z,6130000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M38.70S,2022-01-05T05:43:21.5Z,4,REGULAR,substitution,in,[],203090,,,1610612747,118,112,2022-01-05T05:43:36Z,6140000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M38.70S,2022-01-05T05:43:48.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201566,,,1610612747,119,112,2022-01-05T05:44:11Z,6150000,,,0,,R. Westbrook Free Throw 1 of 2 (16 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
620,PT00M38.70S,2022-01-05T05:43:48.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201566,,,1610612747,119,112,2022-01-05T05:44:11Z,6160000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,
621,PT00M35.50S,2022-01-05T05:43:52.1Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,119,112,2022-01-05T05:44:11Z,6170000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,620.0,3.0,3.0,0.0,,,,,,,,,,
622,PT00M31.50S,2022-01-05T05:44:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.623521681997373,55.63725490196079,1610612758,119,114,2022-01-05T05:44:21Z,6180000,-28.0,29.0,1,left,D. Fox driving Layup (30 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,4.02,Made,30.0,,,,,,,,,,,,,,,,,
623,PT00M31.50S,2022-01-05T05:44:23.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,119,114,2022-01-05T05:44:29Z,6190000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M31.50S,2022-01-05T05:45:23.2Z,4,REGULAR,substitution,out,[],202340,,,1610612747,119,114,2022-01-05T05:45:44Z,6200000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M31.50S,2022-01-05T05:45:23.2Z,4,REGULAR,substitution,in,[],2546,,,1610612747,119,114,2022-01-05T05:45:44Z,6210000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M24.80S,2022-01-05T05:45:57.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612747,119,114,2022-01-05T05:46:38Z,6220000,,,0,,B. Hield take personal FOUL (1 PF) (Monk 2 FT),"[1627741, 1628370]",1610612758.0,SAC,take,,,Hield,B. Hield,,,,,,,,,,,,,,,1155.0,,,,1.0,0.0,Monk,1628370.0,,
628,PT00M24.80S,2022-01-05T05:46:24.0Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612747,119,114,2022-01-05T05:47:40Z,6240000,,,0,,MISS M. Monk Free Throw 1 of 2,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Missed,,,,,,,,,,,,,,,,,,
629,PT00M24.80S,2022-01-05T05:46:24.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,119,114,2022-01-05T05:47:40Z,6250000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,628.0,,,,,,,,,,,,,
630,PT00M24.80S,2022-01-05T05:46:27.5Z,4,REGULAR,substitution,out,[],2546,,,1610612747,119,114,2022-01-05T05:46:48Z,6260000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M24.80S,2022-01-05T05:46:27.5Z,4,REGULAR,substitution,in,[],202340,,,1610612747,119,114,2022-01-05T05:46:48Z,6270000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
