actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
359,PT12M00.00S,2022-01-20T04:55:01.2Z,3,REGULAR,period,start,[],0,,,1610612754,56,50,2022-01-20T04:55:01Z,3510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M48.00S,2022-01-20T04:55:11.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,91.63929040735874,50.49019607843137,1610612754,56,52,2022-01-20T04:55:17Z,3520000,2.0,26.0,1,right,D. Sabonis cutting DUNK (10 PTS) (M. Brogdon 4 AST),"[1627734, 1627763]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,,,2.62,Made,10.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,
362,PT11M25.00S,2022-01-20T04:55:35.2Z,3,REGULAR,3pt,Jump Shot,[],2544,27.644546649145866,82.1078431372549,1610612747,59,52,2022-01-20T04:55:40Z,3540000,-161.0,207.0,1,left,L. James 26' 3PT  (21 PTS) (R. Westbrook 2 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,,,26.22,Made,21.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,
364,PT11M13.00S,2022-01-20T04:55:48.9Z,3,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,59,52,2022-01-20T04:56:01Z,3560000,,,0,,M. Brogdon lost ball out-of-bounds TURNOVER (1 TO),[1627763],1610612754.0,IND,lost ball,,,Brogdon,M. Brogdon,,,,,201638.0,1.0,,,,,,,,,,,,,,,,,,,
365,PT11M06.00S,2022-01-20T04:56:00.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201566,19.8915900131406,39.21568627450981,1610612747,59,52,2022-01-20T04:56:18Z,3570000,54.0,134.0,1,left,MISS R. Westbrook 14' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,14.49,Missed,,,,,,,,,,,,,,,,,
368,PT11M06.00S,2022-01-20T04:56:00.2Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,59,52,2022-01-20T04:56:18Z,3580000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,365.0,1.0,1.0,0.0,,,,,,,,,
367,PT10M51.00S,2022-01-20T04:56:14.6Z,3,REGULAR,2pt,Jump Shot,[],1627763,90.53876478318003,31.227022058823522,1610612754,59,54,2022-01-20T04:56:55Z,3590000,-94.0,36.0,1,right,M. Brogdon 10' driving floating bank Jump Shot (12 PTS),[1627763],1610612754.0,IND,driving floating bank,,,Brogdon,M. Brogdon,,,,,,,10.07,Made,12.0,,,,,,,,,,,,,,,,
369,PT10M38.00S,2022-01-20T04:56:38.0Z,3,REGULAR,foul,personal,[],1627747,,,1610612747,59,54,2022-01-20T04:56:46Z,3600000,,,0,,C. LeVert personal FOUL (4 PF),"[1627747, 202340]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,201638.0,,,,,,,,,,,,4.0,0.0,Bradley,202340.0,,,,,
371,PT10M38.00S,2022-01-20T04:56:50.5Z,3,REGULAR,substitution,out,[],1627747,,,1610612747,59,54,2022-01-20T04:56:55Z,3620000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M38.00S,2022-01-20T04:56:50.5Z,3,REGULAR,substitution,in,[],1630537,,,1610612747,59,54,2022-01-20T04:56:55Z,3630000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT10M26.00S,2022-01-20T04:57:14.9Z,3,REGULAR,2pt,Jump Shot,[],2544,28.43298291721419,58.33333333333333,1610612747,59,54,2022-01-20T04:57:20Z,3640000,-42.0,215.0,1,left,MISS L. James 21' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,,,21.88,Missed,,,,,,,,,,,,,,,,,
374,PT10M23.00S,2022-01-20T04:57:17.9Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612754,59,54,2022-01-20T04:57:20Z,3650000,,,0,,T. Craig REBOUND (Off:4 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,373.0,8.0,4.0,4.0,,,,,,,,,
375,PT10M17.00S,2022-01-20T04:57:33.9Z,3,REGULAR,foul,personal,[],2730,,,1610612754,59,54,2022-01-20T04:57:38Z,3660000,,,0,,D. Howard personal FOUL (1 PF),"[2730, 1627734]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,201638.0,,,,,,,,,,,,1.0,0.0,Sabonis,1627734.0,,,,,
377,PT10M11.00S,2022-01-20T04:57:53.6Z,3,REGULAR,3pt,Jump Shot,[],1627734,68.24901445466492,69.36274509803921,1610612754,59,57,2022-01-20T04:57:58Z,3680000,97.0,246.0,1,right,D. Sabonis 26' 3PT  (13 PTS) (M. Brogdon 5 AST),"[1627734, 1627763]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,26.44,Made,13.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,,
379,PT09M47.00S,2022-01-20T04:58:16.5Z,3,REGULAR,3pt,Jump Shot,[],2772,8.984888304862025,97.30392156862744,1610612747,59,57,2022-01-20T04:58:45Z,3700000,-237.0,32.0,1,left,MISS T. Ariza pullup 3PT - blocked,"[2772, 203200]",1610612747.0,LAL,pullup,,,Ariza,T. Ariza,,,,,,,23.87,Missed,,,,,,,,,,,,,Holiday,203200.0,,,
380,PT09M47.00S,2022-01-20T04:58:16.5Z,3,REGULAR,block,,[],203200,,,1610612747,59,57,2022-01-20T04:58:19Z,3710000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M47.00S,2022-01-20T04:58:16.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,59,57,2022-01-20T04:58:36Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,,
383,PT09M47.00S,2022-01-20T04:58:46.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,59,57,2022-01-20T04:59:32Z,3725000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M46.00S,2022-01-20T04:59:15.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,59,57,2022-01-20T04:59:15Z,3730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M45.00S,2022-01-20T04:59:32.0Z,3,REGULAR,foul,personal,[],1628470,,,1610612747,59,57,2022-01-20T04:59:38Z,3740000,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 2544]",1610612754.0,IND,,,,Craig,T. Craig,,,,,1146.0,,,,,,,,,,,,1.0,0.0,James,2544.0,,,,,
386,PT09M32.00S,2022-01-20T04:59:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,7.276609724047319,50.98039215686275,1610612747,61,57,2022-01-20T05:00:57Z,3760000,-5.0,16.0,1,left,R. Westbrook driving Layup (11 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,1.66,Made,11.0,,,,,,,,,,,,,,,,
387,PT09M19.00S,2022-01-20T05:00:05.2Z,3,REGULAR,3pt,Jump Shot,[],203200,72.9796320630749,78.43137254901961,1610612754,61,57,2022-01-20T05:01:31Z,3770000,142.0,201.0,1,right,MISS J. Holiday 24' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,24.66,Missed,,,,,,,,,,,,,,,,,
388,PT09M17.00S,2022-01-20T05:00:07.2Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,61,57,2022-01-20T05:00:09Z,3780000,,,0,,T. Ariza REBOUND (Off:0 Def:2),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,387.0,2.0,2.0,0.0,,,,,,,,,
389,PT09M09.00S,2022-01-20T05:00:16.0Z,3,REGULAR,2pt,Jump Shot,[],2544,18.7089356110381,30.637254901960787,1610612747,61,57,2022-01-20T05:00:19Z,3790000,97.0,123.0,1,left,MISS L. James 15' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,,,15.68,Missed,,,,,,,,,,,,,,,,,
390,PT09M06.00S,2022-01-20T05:00:19.0Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,61,57,2022-01-20T05:00:19Z,3800000,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,389.0,3.0,3.0,0.0,,,,,,,,,
391,PT09M03.00S,2022-01-20T05:00:21.8Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1627763,70.61432325886992,50.0,1610612754,61,57,2022-01-20T05:00:39Z,3810000,0.0,224.0,1,right,MISS M. Brogdon 22' running pullup Shot,[1627763],1610612754.0,IND,running pullup,,,Brogdon,M. Brogdon,,,,,,,22.37,Missed,,,,,,,,,,,,,,,,,
392,PT09M02.00S,2022-01-20T05:00:22.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,61,57,2022-01-20T05:00:39Z,3820000,,,0,,D. Sabonis REBOUND (Off:3 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,391.0,6.0,3.0,3.0,,,,,,,,,
393,PT09M02.00S,2022-01-20T05:00:28.6Z,3,REGULAR,foul,personal,[],201566,,,1610612754,61,57,2022-01-20T05:00:32Z,3830000,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 1627734]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,201638.0,,,,,,,,,,,,3.0,0.0,Sabonis,1627734.0,,,,,
395,PT08M59.00S,2022-01-20T05:00:48.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203200,90.8508541392904,49.754901960784316,1610612754,61,57,2022-01-20T05:01:00Z,3850000,-1.0,34.0,1,right,MISS J. Holiday driving Layup - blocked,"[203200, 2730]",1610612754.0,IND,driving,,,Holiday,J. Holiday,,,,,,,3.35,Missed,,,,,,,,,,,,,Howard,2730.0,,,
396,PT08M59.00S,2022-01-20T05:00:48.1Z,3,REGULAR,block,,[],2730,,,1610612754,61,57,2022-01-20T05:00:50Z,3860000,,,0,,D. Howard BLOCK (2 BLK),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M59.00S,2022-01-20T05:00:48.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,61,57,2022-01-20T05:01:00Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,
400,PT08M59.00S,2022-01-20T05:00:55.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,61,57,2022-01-20T05:01:07Z,3875000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M56.00S,2022-01-20T05:01:02.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628470,67.32917214191853,36.76470588235294,1610612754,61,57,2022-01-20T05:01:12Z,3880000,-66.0,255.0,1,right,MISS T. Craig 26' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,26.31,Missed,,,,,,,,,,,,,,,,,
399,PT08M56.00S,2022-01-20T05:01:06.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,61,57,2022-01-20T05:01:06Z,3890000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,
401,PT08M56.00S,2022-01-20T05:01:09.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,61,57,2022-01-20T05:01:09Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M42.00S,2022-01-20T05:01:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.539421813403408,48.529411764705884,1610612747,61,57,2022-01-20T05:03:56Z,3910000,7.0,18.0,1,left,MISS R. Westbrook driving finger roll Layup,[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,,,1.98,Missed,,,,,,,,,,,,,,,,,
403,PT08M39.00S,2022-01-20T05:01:30.9Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,61,57,2022-01-20T05:01:30Z,3920000,,,0,,D. Howard REBOUND (Off:3 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,402.0,5.0,2.0,3.0,,,,,,,,,
404,PT08M39.00S,2022-01-20T05:01:31.5Z,3,REGULAR,turnover,lost ball,[],2730,,,1610612747,61,57,2022-01-20T05:01:35Z,3930000,,,0,,D. Howard lost ball TURNOVER (1 TO),"[2730, 1630537]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,1.0,,,,,,,,,,,,,,,,,Duarte,1630537.0,
405,PT08M39.00S,2022-01-20T05:01:31.5Z,3,REGULAR,steal,,[],1630537,,,1610612754,61,57,2022-01-20T05:01:33Z,3940000,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M32.00S,2022-01-20T05:01:38.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,93.74178712220763,95.09803921568627,1610612754,61,57,2022-01-20T05:01:42Z,3950000,225.0,6.0,1,right,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,22.56,Missed,,,,,,,,,,,,,,,,,
407,PT08M28.00S,2022-01-20T05:01:42.1Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,61,57,2022-01-20T05:01:42Z,3960000,,,0,,D. Howard REBOUND (Off:3 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,406.0,6.0,3.0,3.0,,,,,,,,,
408,PT08M21.00S,2022-01-20T05:01:50.9Z,3,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612747,61,57,2022-01-20T05:02:02Z,3970000,,,0,,T. Craig shooting personal FOUL (2 PF) (Howard 2 FT),"[1628470, 2730]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,201638.0,,,,,,,,,,,,2.0,0.0,Howard,2730.0,,,,,
410,PT08M21.00S,2022-01-20T05:02:36.1Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612747,61,57,2022-01-20T05:02:36Z,3990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M21.00S,2022-01-20T05:03:25.5Z,3,REGULAR,freethrow,1 of 2,[],2730,,,1610612747,62,57,2022-01-20T05:03:44Z,4000000,,,0,,D. Howard Free Throw 1 of 2 (5 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
412,PT08M21.00S,2022-01-20T05:03:25.5Z,3,REGULAR,freethrow,2 of 2,[],2730,,,1610612747,62,57,2022-01-20T05:03:44Z,4010000,,,0,,MISS D. Howard Free Throw 2 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,Missed,,,,,,,,,,,,,,,,,
413,PT08M18.00S,2022-01-20T05:03:28.5Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612754,62,57,2022-01-20T05:03:44Z,4020000,,,0,,T. Craig REBOUND (Off:4 Def:5),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,412.0,9.0,5.0,4.0,,,,,,,,,
414,PT07M59.00S,2022-01-20T05:04:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.87319316688567,45.34313725490197,1610612754,62,59,2022-01-20T05:04:07Z,4030000,-23.0,5.0,1,right,M. Brogdon driving Layup (14 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,,,2.39,Made,14.0,,,,,,,,,,,,,,,,
415,PT07M45.00S,2022-01-20T05:04:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.933639947437584,53.431372549019606,1610612747,62,59,2022-01-20T05:06:27Z,4040000,-17.0,22.0,1,left,MISS R. Westbrook cutting Layup,[201566],1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,,,2.8,Missed,,,,,,,,,,,,,,,,,
416,PT07M44.00S,2022-01-20T05:04:18.8Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,62,59,2022-01-20T05:04:18Z,4050000,,,0,,D. Howard REBOUND (Off:4 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,415.0,7.0,3.0,4.0,,,,,,,,,
417,PT07M39.00S,2022-01-20T05:04:22.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],2544,31.32391590013141,83.57843137254902,1610612747,62,59,2022-01-20T05:04:27Z,4060000,-168.0,242.0,1,left,MISS L. James 29' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,29.45,Missed,,,,,,,,,,,,,,,,,
418,PT07M36.00S,2022-01-20T05:04:25.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,62,59,2022-01-20T05:04:27Z,4070000,,,0,,D. Sabonis REBOUND (Off:3 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,417.0,7.0,4.0,3.0,,,,,,,,,
419,PT07M22.00S,2022-01-20T05:04:45.2Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612754,62,59,2022-01-20T05:04:50Z,4080000,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (1 TO),[1627734],1610612754.0,IND,lost ball,,,Sabonis,D. Sabonis,,,,,201638.0,1.0,,,,,,,,,,,,,,,,,,,
420,PT07M22.00S,2022-01-20T05:04:58.2Z,3,REGULAR,substitution,out,[],2772,,,1610612747,62,59,2022-01-20T05:05:02Z,4090000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M22.00S,2022-01-20T05:04:58.2Z,3,REGULAR,substitution,out,[],1628470,,,1610612747,62,59,2022-01-20T05:05:02Z,4100000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M22.00S,2022-01-20T05:04:58.2Z,3,REGULAR,substitution,in,[],2546,,,1610612747,62,59,2022-01-20T05:05:02Z,4110000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M22.00S,2022-01-20T05:04:58.2Z,3,REGULAR,substitution,in,[],1629052,,,1610612747,62,59,2022-01-20T05:05:02Z,4120000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M10.00S,2022-01-20T05:05:17.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,20.811432325886997,10.049019607843135,1610612747,62,59,2022-01-20T05:05:22Z,4130000,200.0,143.0,1,left,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,24.58,Missed,,,,,,,,,,,,,,,,,
425,PT07M06.00S,2022-01-20T05:05:21.3Z,3,REGULAR,rebound,offensive,[],2546,,,1610612747,62,59,2022-01-20T05:05:21Z,4140000,,,0,,C. Anthony REBOUND (Off:2 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,424.0,4.0,2.0,2.0,,,,,,,,,
426,PT06M58.00S,2022-01-20T05:05:29.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",2546,16.737844940867276,56.86274509803921,1610612747,64,59,2022-01-20T05:05:33Z,4150000,-34.0,105.0,1,left,C. Anthony 11' turnaround Jump Shot (6 PTS),[2546],1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,,,11.03,Made,6.0,,,,,,,,,,,,,,,,
427,PT06M46.00S,2022-01-20T05:05:42.0Z,3,REGULAR,3pt,Jump Shot,[],1630537,68.9060446780552,66.17647058823529,1610612754,64,62,2022-01-20T05:05:47Z,4160000,81.0,240.0,1,right,C. Duarte 25' 3PT  (9 PTS) (O. Brissett 1 AST),"[1630537, 1629052]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,25.31,Made,9.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,,,
429,PT06M28.00S,2022-01-20T05:06:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,18.7089356110381,51.22549019607843,1610612747,64,62,2022-01-20T05:09:32Z,4180000,-6.0,123.0,1,left,MISS R. Westbrook 12' step back Shot,[201566],1610612747.0,LAL,step back,,,Westbrook,R. Westbrook,,,,,,,12.36,Missed,,,,,,,,,,,,,,,,,
430,PT06M27.00S,2022-01-20T05:06:02.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,64,62,2022-01-20T05:09:32Z,4190000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,,
431,PT06M27.00S,2022-01-20T05:06:08.1Z,3,REGULAR,foul,personal,[],2730,,,1610612754,64,62,2022-01-20T05:09:27Z,4200000,,,0,,D. Howard loose ball personal FOUL (2 PF),"[2730, 1627734]",1610612747.0,LAL,loose ball,,,Howard,D. Howard,,,,,1204.0,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,,,,
433,PT06M27.00S,2022-01-20T05:06:18.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,64,62,2022-01-20T05:06:18Z,4220000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M11.00S,2022-01-20T05:09:18.3Z,3,REGULAR,2pt,Jump Shot,[],1627763,78.10446780551905,36.029411764705884,1610612754,64,62,2022-01-20T05:09:24Z,4230000,-70.0,153.0,1,right,MISS M. Brogdon 16' pullup Shot,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,16.85,Missed,,,,,,,,,,,,,,,,,
435,PT06M06.00S,2022-01-20T05:09:23.3Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,64,62,2022-01-20T05:09:24Z,4240000,,,0,,C. Anthony REBOUND (Off:2 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,434.0,5.0,3.0,2.0,,,,,,,,,
436,PT05M51.00S,2022-01-20T05:09:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202340,16.080814717476997,40.931372549019606,1610612747,64,62,2022-01-20T05:09:40Z,4250000,45.0,99.0,1,left,MISS A. Bradley 10' pullup Shot,[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,,,10.86,Missed,,,,,,,,,,,,,,,,,
437,PT05M49.00S,2022-01-20T05:09:38.8Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,64,62,2022-01-20T05:09:40Z,4260000,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,436.0,4.0,4.0,0.0,,,,,,,,,
438,PT05M27.00S,2022-01-20T05:10:03.0Z,3,REGULAR,foul,personal,['2freethrow'],2730,,,1610612754,64,62,2022-01-20T05:10:10Z,4270000,,,0,,D. Howard shooting personal FOUL (3 PF) (Brogdon 2 FT),"[2730, 1627763]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,1204.0,,,,,,,,,,,,3.0,0.0,Brogdon,1627763.0,,,,,
440,PT05M27.00S,2022-01-20T05:10:36.5Z,3,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,64,63,2022-01-20T05:10:36Z,4290000,,,0,,M. Brogdon Free Throw 1 of 2 (15 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
441,PT05M27.00S,2022-01-20T05:10:37.4Z,3,REGULAR,substitution,out,[],2544,,,1610612754,64,63,2022-01-20T05:10:50Z,4300000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M27.00S,2022-01-20T05:10:37.4Z,3,REGULAR,substitution,out,[],2730,,,1610612754,64,63,2022-01-20T05:10:50Z,4310000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M27.00S,2022-01-20T05:10:37.4Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,64,63,2022-01-20T05:10:50Z,4320000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M27.00S,2022-01-20T05:10:37.4Z,3,REGULAR,substitution,in,[],1626169,,,1610612754,64,63,2022-01-20T05:10:50Z,4330000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M27.00S,2022-01-20T05:10:37.4Z,3,REGULAR,substitution,in,[],1628370,,,1610612754,64,63,2022-01-20T05:10:50Z,4340000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M27.00S,2022-01-20T05:10:37.4Z,3,REGULAR,substitution,in,[],1630543,,,1610612754,64,63,2022-01-20T05:10:50Z,4350000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M27.00S,2022-01-20T05:11:05.5Z,3,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,64,64,2022-01-20T05:11:05Z,4360000,,,0,,M. Brogdon Free Throw 2 of 2 (16 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
448,PT05M10.00S,2022-01-20T05:11:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202340,8.722076215505908,52.69607843137255,1610612747,66,64,2022-01-20T05:11:28Z,4370000,-13.0,29.0,1,left,A. Bradley reverse Layup (5 PTS) (S. Johnson 1 AST),"[202340, 1626169]",1610612747.0,LAL,reverse,,,Bradley,A. Bradley,,,,,,,3.24,Made,5.0,S. Johnson,1626169.0,1.0,,,,,,,,,,,,,
