actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
368,PT09M48.00S,2021-10-23T03:32:30.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,48,61,2021-10-23T03:32:33Z,3670000,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,367.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
369,PT09M41.00S,2021-10-23T03:32:37.4Z,3,REGULAR,3pt,Jump Shot,[],201566,74.03088042049934,84.06862745098039,1610612747,48,61,2021-10-23T03:32:42Z,3680000,170.0,192.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
370,PT09M37.00S,2021-10-23T03:32:41.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,48,61,2021-10-23T03:32:42Z,3690000,,,0,,D. Ayton REBOUND (Off:2 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,369.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
371,PT09M24.00S,2021-10-23T03:32:54.6Z,3,REGULAR,2pt,Jump Shot,[],101108,16.606438896189218,69.6078431372549,1610612756,48,63,2021-10-23T03:32:58Z,3700000,-98.0,104.0,1,left,C. Paul 14' pullup Jump Shot (15 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.26,Made,,,,,,,15.0,,,,,,,,,,,,
372,PT09M23.00S,2021-10-23T03:32:59.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,48,63,2021-10-23T03:32:59Z,3710000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M23.00S,2021-10-23T03:35:56.8Z,3,REGULAR,substitution,out,[],201599,,,1610612747,48,63,2021-10-23T03:36:25Z,3720000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M23.00S,2021-10-23T03:35:56.8Z,3,REGULAR,substitution,in,[],202340,,,1610612747,48,63,2021-10-23T03:36:25Z,3730000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M10.00S,2021-10-23T03:36:30.4Z,3,REGULAR,2pt,Jump Shot,[],203076,71.92838370565046,41.42156862745098,1610612747,50,63,2021-10-23T04:04:09Z,3740000,-43.0,211.0,1,right,A. Davis 21' step back Jump Shot (6 PTS) (R. Westbrook 5 AST),"[203076, 201566]",1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,21.57,Made,,,,,,,6.0,R. Westbrook,201566.0,5.0,,,,,,,,,
377,PT08M50.00S,2021-10-23T03:36:50.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.4881734559789805,50.49019607843137,1610612756,50,65,2021-10-23T03:36:54Z,3760000,-2.0,8.0,1,left,D. Ayton DUNK (8 PTS) (D. Booker 3 AST),"[1629028, 1626164]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,0.89,Made,,,,,,,8.0,D. Booker,1626164.0,3.0,,,,,,,,,
379,PT08M27.00S,2021-10-23T03:37:16.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,86.90867279894876,50.73529411764706,1610612747,50,65,2021-10-23T03:37:22Z,3780000,4.0,71.0,1,right,MISS A. Davis 7' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,7.07,Missed,,,,,,,,,,,,,,,,,,,
380,PT08M26.00S,2021-10-23T03:37:17.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,50,65,2021-10-23T03:37:22Z,3790000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,379.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
381,PT08M22.00S,2021-10-23T03:37:22.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,9.641918528252305,45.833333333333336,1610612756,50,65,2021-10-23T03:37:29Z,3800000,21.0,38.0,1,left,MISS M. Bridges running Layup,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,4.34,Missed,,,,,,,,,,,,,,,,,,,
382,PT08M20.00S,2021-10-23T03:37:24.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,50,65,2021-10-23T03:37:29Z,3810000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,381.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
383,PT08M02.00S,2021-10-23T03:37:42.3Z,3,REGULAR,3pt,Jump Shot,[],2544,70.3515111695138,73.52941176470588,1610612747,50,65,2021-10-23T03:37:49Z,3820000,118.0,226.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M58.00S,2021-10-23T03:37:46.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,50,65,2021-10-23T03:37:49Z,3830000,,,0,,D. Ayton REBOUND (Off:2 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,383.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
385,PT07M50.00S,2021-10-23T03:37:54.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.561760840998687,50.98039215686275,1610612756,50,65,2021-10-23T03:38:01Z,3840000,-5.0,47.0,1,left,MISS D. Ayton turnaround Hook - blocked,"[1629028, 203076]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,4.71,Missed,,,,,Davis,203076.0,,,,,,,,,,,,,
386,PT07M50.00S,2021-10-23T03:37:54.2Z,3,REGULAR,block,,[],203076,,,1610612756,50,65,2021-10-23T03:37:55Z,3850000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M48.00S,2021-10-23T03:37:56.2Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,50,65,2021-10-23T03:38:01Z,3860000,,,0,,D. Ayton REBOUND (Off:3 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,385.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
388,PT07M45.00S,2021-10-23T03:37:59.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,27.644546649145866,24.75490196078431,1610612756,50,68,2021-10-23T03:38:03Z,3870000,126.0,207.0,1,left,D. Booker 24' 3PT  (11 PTS) (D. Ayton 2 AST),"[1626164, 1629028]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.28,Made,,,,,,,11.0,D. Ayton,1629028.0,2.0,,,,,,,,,
390,PT07M30.00S,2021-10-23T03:38:17.3Z,3,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,50,68,2021-10-23T03:38:23Z,3890000,,,0,,L. James lost ball out-of-bounds TURNOVER (4 TO),[2544],1610612747.0,LAL,lost ball,,,James,L. James,,,,,,,,,,,,,,,,,202007.0,4.0,,,,,,,
391,PT07M18.00S,2021-10-23T03:38:32.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],101108,8.984888304862025,84.31372549019608,1610612756,50,70,2021-10-23T03:38:39Z,3900000,-172.0,32.0,1,left,C. Paul 17' Jump Shot (17 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,17.46,Made,,,,,,,17.0,,,,,,,,,,,,
392,PT07M11.00S,2021-10-23T03:38:42.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203109,,,1610612747,50,70,2021-10-23T03:38:51Z,3910000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Westbrook 2 FT),"[203109, 201566]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,202007.0,,3.0,0.0,Westbrook,201566.0,,,
394,PT07M11.00S,2021-10-23T03:39:09.5Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,50,70,2021-10-23T03:39:09Z,3930000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
395,PT07M11.00S,2021-10-23T03:39:09.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,50,70,2021-10-23T03:39:09Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,394.0,,,,,,,,,,,,,,,,,,
396,PT07M11.00S,2021-10-23T03:39:30.0Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,51,70,2021-10-23T03:39:30Z,3950000,,,0,,R. Westbrook Free Throw 2 of 2 (9 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
397,PT07M00.00S,2021-10-23T03:39:47.9Z,3,REGULAR,foul,personal,[],203145,,,1610612756,51,70,2021-10-23T03:39:52Z,3960000,,,0,,K. Bazemore personal FOUL (1 PF),"[203145, 1626164]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,1146.0,,1.0,0.0,Booker,1626164.0,,,
399,PT06M51.00S,2021-10-23T03:40:15.2Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,51,70,2021-10-23T03:40:19Z,3980000,,,0,,D. Booker bad pass TURNOVER (4 TO),"[1626164, 2544]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,4.0,,,,,James,2544.0,
400,PT06M51.00S,2021-10-23T03:40:15.2Z,3,REGULAR,steal,,[],2544,,,1610612747,51,70,2021-10-23T03:40:17Z,3990000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M47.00S,2021-10-23T03:40:19.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203076,90.71944809461235,46.568627450980394,1610612747,51,70,2021-10-23T03:40:32Z,4000000,-17.0,35.0,1,right,MISS A. Davis running Layup,[203076],1610612747.0,LAL,running,,,Davis,A. Davis,,,,,3.87,Missed,,,,,,,,,,,,,,,,,,,
402,PT06M45.00S,2021-10-23T03:40:21.4Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,51,70,2021-10-23T03:40:32Z,4010000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,401.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
403,PT06M45.00S,2021-10-23T03:40:22.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,87.43429697766098,57.59803921568628,1610612747,51,70,2021-10-23T03:40:46Z,4020000,38.0,66.0,1,right,MISS R. Westbrook 7' Hook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,7.58,Missed,,,,,,,,,,,,,,,,,,,
404,PT06M42.00S,2021-10-23T03:40:28.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,51,70,2021-10-23T03:40:28Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,,,
405,PT06M42.00S,2021-10-23T03:40:29.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,51,70,2021-10-23T03:40:29Z,4040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M38.00S,2021-10-23T03:40:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",2544,92.82194480946123,51.22549019607843,1610612747,53,70,2021-10-23T03:40:57Z,4050000,6.0,15.0,1,right,L. James cutting Layup (16 PTS) (R. Westbrook 6 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,1.62,Made,,,,,,,16.0,R. Westbrook,201566.0,6.0,,,,,,,,,
408,PT06M24.00S,2021-10-23T03:41:05.3Z,3,REGULAR,2pt,Jump Shot,[],101108,15.55519053876479,28.186274509803923,1610612756,53,72,2021-10-23T03:41:09Z,4070000,109.0,94.0,1,left,C. Paul 14' fadeaway Jump Shot (19 PTS),[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,14.38,Made,,,,,,,19.0,,,,,,,,,,,,
409,PT06M12.00S,2021-10-23T03:41:17.9Z,3,REGULAR,2pt,Jump Shot,[],203076,93.47897503285151,16.17647058823529,1610612747,53,72,2021-10-23T03:41:23Z,4080000,-169.0,9.0,1,right,MISS A. Davis 16' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,16.93,Missed,,,,,,,,,,,,,,,,,,,
410,PT06M09.00S,2021-10-23T03:41:20.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,53,72,2021-10-23T03:41:23Z,4090000,,,0,,D. Ayton REBOUND (Off:3 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,409.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
411,PT06M03.00S,2021-10-23T03:41:32.4Z,3,REGULAR,violation,kicked ball,[],202340,,,1610612756,53,72,2021-10-23T03:41:36Z,4100000,,,0,,A. Bradley kicked ball VIOLATION,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,203593.0,,,,,,,,
412,PT06M03.00S,2021-10-23T03:41:53.3Z,3,REGULAR,substitution,out,[],201566,,,1610612756,53,72,2021-10-23T03:41:55Z,4110000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M03.00S,2021-10-23T03:41:53.3Z,3,REGULAR,substitution,in,[],1628370,,,1610612756,53,72,2021-10-23T03:41:55Z,4120000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M55.00S,2021-10-23T03:42:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,18.05190538764782,50.0,1610612756,53,74,2021-10-23T03:42:20Z,4130000,0.0,117.0,1,left,D. Booker 11' pullup Jump Shot (13 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.72,Made,,,,,,,13.0,,,,,,,,,,,,
415,PT05M55.00S,2021-10-23T03:42:17.6Z,3,REGULAR,foul,personal,['1freethrow'],203145,,,1610612756,53,74,2021-10-23T03:42:25Z,4140000,,,0,,K. Bazemore shooting personal FOUL (2 PF) (Booker 1 FT),"[203145, 1626164]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Booker,1626164.0,,,
417,PT05M55.00S,2021-10-23T03:42:28.5Z,3,REGULAR,foul,technical,['1freethrow'],203145,,,1610612756,53,74,2021-10-23T03:42:35Z,4160000,,,0,,K. Bazemore technical FOUL (1 Tech),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,203593.0,,2.0,1.0,,,,,
418,PT05M55.00S,2021-10-23T03:42:38.8Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,53,75,2021-10-23T03:42:38Z,4170000,,,0,,D. Booker technical Free Throw 1 of 1 (14 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
419,PT05M55.00S,2021-10-23T03:43:00.5Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,53,76,2021-10-23T03:43:00Z,4180000,,,0,,D. Booker Free Throw 1 of 1 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
420,PT05M50.00S,2021-10-23T03:43:09.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612747,53,76,2021-10-23T03:43:14Z,4190000,,,0,,D. Ayton shooting personal FOUL (1 PF) (James 2 FT),"[1629028, 2544]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1146.0,,1.0,1.0,James,2544.0,,,
422,PT05M50.00S,2021-10-23T03:43:44.9Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,54,76,2021-10-23T03:43:44Z,4210000,,,0,,L. James Free Throw 1 of 2 (17 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
423,PT05M50.00S,2021-10-23T03:44:01.8Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,55,76,2021-10-23T03:44:01Z,4220000,,,0,,L. James Free Throw 2 of 2 (18 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
424,PT05M36.00S,2021-10-23T03:44:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.356767411300922,46.81372549019608,1610612756,55,78,2021-10-23T03:44:23Z,4230000,16.0,7.0,1,left,D. Booker driving Layup (17 PTS) (C. Paul 12 AST),"[1626164, 101108]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,1.75,Made,,,,,,,17.0,C. Paul,101108.0,12.0,,,,,,,,,
426,PT05M26.00S,2021-10-23T03:44:27.2Z,3,REGULAR,3pt,Jump Shot,[],203145,85.20039421813404,4.901960784313729,1610612747,55,78,2021-10-23T03:44:31Z,4250000,-225.0,87.0,1,right,MISS K. Bazemore 24' 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,,
427,PT05M25.00S,2021-10-23T03:44:28.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,55,78,2021-10-23T03:44:31Z,4260000,,,0,,D. Ayton REBOUND (Off:3 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,426.0,14.0,11.0,3.0,,,,,,,,,,,,,,,
428,PT05M21.00S,2021-10-23T03:44:35.8Z,3,REGULAR,foul,personal,[],203145,,,1610612756,55,78,2021-10-23T03:44:46Z,4270000,,,0,,K. Bazemore personal FOUL (3 PF),"[203145, 203109]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,202007.0,,3.0,1.0,Crowder,203109.0,,,
430,PT05M21.00S,2021-10-23T03:44:47.4Z,3,REGULAR,substitution,out,[],101108,,,1610612756,55,78,2021-10-23T03:44:58Z,4290000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M21.00S,2021-10-23T03:44:47.4Z,3,REGULAR,substitution,out,[],203109,,,1610612756,55,78,2021-10-23T03:44:58Z,4300000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M21.00S,2021-10-23T03:44:47.4Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,55,78,2021-10-23T03:44:58Z,4310000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M21.00S,2021-10-23T03:44:47.4Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,55,78,2021-10-23T03:44:58Z,4320000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M12.00S,2021-10-23T03:45:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.343626806833115,65.44117647058823,1610612756,55,80,2021-10-23T03:45:22Z,4330000,-77.0,101.0,1,left,D. Booker 12' pullup Jump Shot (19 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,12.72,Made,,,,,,,19.0,,,,,,,,,,,,
435,PT05M02.00S,2021-10-23T03:45:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.50788436268068,55.88235294117647,1610612747,55,80,2021-10-23T03:45:37Z,4340000,29.0,27.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1628969]",1610612747.0,LAL,driving,,,James,L. James,,,,,4.01,Missed,,,,,Bridges,1628969.0,,,,,,,,,,,,,
436,PT05M02.00S,2021-10-23T03:45:28.8Z,3,REGULAR,block,,[],1628969,,,1610612747,55,80,2021-10-23T03:45:31Z,4350000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M02.00S,2021-10-23T03:45:28.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,55,80,2021-10-23T03:45:37Z,4360000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,,
438,PT05M02.00S,2021-10-23T03:45:32.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,55,80,2021-10-23T03:45:32Z,4370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M50.00S,2021-10-23T03:45:52.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,71.27135348226018,19.362745098039213,1610612747,55,80,2021-10-23T03:45:56Z,4380000,-153.0,218.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
440,PT04M48.00S,2021-10-23T03:45:54.8Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,55,80,2021-10-23T03:45:56Z,4390000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,439.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
441,PT04M38.00S,2021-10-23T03:46:04.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,33.163600525624176,69.11764705882354,1610612756,55,80,2021-10-23T04:04:28Z,4400000,-96.0,259.0,1,left,MISS D. Booker 27' pullup 3PT - blocked,"[1626164, 203076]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,27.63,Missed,,,,,Davis,203076.0,,,,,,,,,,,,,
442,PT04M38.00S,2021-10-23T03:46:04.6Z,3,REGULAR,block,,[],203076,,,1610612756,55,80,2021-10-23T03:46:06Z,4410000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M35.00S,2021-10-23T03:46:07.6Z,3,REGULAR,rebound,defensive,[],203145,,,1610612747,55,80,2021-10-23T03:46:08Z,4420000,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,441.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
444,PT04M32.00S,2021-10-23T03:46:10.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202340,77.973061760841,90.93137254901961,1610612747,55,80,2021-10-23T03:46:19Z,4430000,205.0,155.0,1,right,MISS A. Bradley 25' running 3PT,[202340],1610612747.0,LAL,running,,,Bradley,A. Bradley,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
445,PT04M29.00S,2021-10-23T03:46:13.0Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,55,80,2021-10-23T03:46:19Z,4440000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,444.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
446,PT04M22.00S,2021-10-23T03:46:23.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,55,80,2021-10-23T03:46:23Z,4450000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M22.00S,2021-10-23T03:49:30.7Z,3,REGULAR,substitution,out,[],203145,,,1610612756,55,80,2021-10-23T03:49:52Z,4460000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M22.00S,2021-10-23T03:49:30.7Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,55,80,2021-10-23T03:49:52Z,4470000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M22.00S,2021-10-23T03:49:30.7Z,3,REGULAR,substitution,in,[],200765,,,1610612756,55,80,2021-10-23T03:49:52Z,4480000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M22.00S,2021-10-23T03:49:30.7Z,3,REGULAR,substitution,in,[],201580,,,1610612756,55,80,2021-10-23T03:49:52Z,4490000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M10.00S,2021-10-23T03:50:00.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201580,11.875821287779246,41.42156862745098,1610612756,55,82,2021-10-23T03:50:04Z,4500000,43.0,59.0,1,left,J. McGee 7' turnaround Hook (5 PTS) (C. Payne 3 AST),"[201580, 1626166]",1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,7.3,Made,,,,,,,5.0,C. Payne,1626166.0,3.0,,,,,,,,,
453,PT03M55.00S,2021-10-23T03:50:15.1Z,3,REGULAR,3pt,Jump Shot,[],1628370,87.0400788436268,94.6078431372549,1610612747,55,82,2021-10-23T03:50:23Z,4520000,223.0,69.0,1,right,MISS M. Monk 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
454,PT03M52.00S,2021-10-23T03:50:18.1Z,3,REGULAR,rebound,offensive,[],200765,,,1610612747,55,82,2021-10-23T03:50:23Z,4530000,,,0,,R. Rondo REBOUND (Off:1 Def:2),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
