actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
367,PT00M00.00S,2021-10-20T03:12:28.5Z,2,REGULAR,period,end,[],0,,,1610612747,59,53,2021-10-20T03:12:28Z,3600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-10-20T03:28:33.7Z,3,REGULAR,substitution,out,['startperiod'],2546,,,1610612747,59,53,2021-10-20T03:28:44Z,3610000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2021-10-20T03:28:33.7Z,3,REGULAR,substitution,out,['startperiod'],1627814,,,1610612747,59,53,2021-10-20T03:28:44Z,3620000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2021-10-20T03:28:33.7Z,3,REGULAR,substitution,out,['startperiod'],202357,,,1610612747,59,53,2021-10-20T03:28:44Z,3630000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2021-10-20T03:28:33.7Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612747,59,53,2021-10-20T03:28:44Z,3640000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2021-10-20T03:28:33.7Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612747,59,53,2021-10-20T03:28:44Z,3650000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2021-10-20T03:28:33.7Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612747,59,53,2021-10-20T03:28:44Z,3660000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2021-10-20T03:29:01.1Z,3,REGULAR,period,start,[],0,,,1610612744,59,53,2021-10-20T03:29:01Z,3670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT11M49.00S,2021-10-20T03:29:18.1Z,3,REGULAR,foul,personal,[],201566,,,1610612744,59,53,2021-10-20T03:29:30Z,3680000,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1629673]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,1626300.0,2.0,0.0,Poole,1629673.0,,,,,,,
379,PT11M41.00S,2021-10-20T03:29:35.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,80.6011826544021,63.23529411764706,1610612744,59,53,2021-10-20T03:29:42Z,3700000,66.0,130.0,1,right,MISS S. Curry 14' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,14.57,Missed,,,,,,,,,,,,,,,,,,,
380,PT11M38.00S,2021-10-20T03:29:39.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,59,53,2021-10-20T03:29:39Z,3710000,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,379.0,6.0,5.0,1.0,,,
381,PT11M33.00S,2021-10-20T03:29:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.145203679369246,50.0,1610612747,59,53,2021-10-20T03:29:52Z,3720000,0.0,15.0,1,left,MISS R. Westbrook Layup,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
382,PT11M33.00S,2021-10-20T03:29:44.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,59,53,2021-10-20T03:29:52Z,3730000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,381.0,,,,,,
383,PT11M33.00S,2021-10-20T03:29:49.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,59,53,2021-10-20T03:29:49Z,3740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT11M24.00S,2021-10-20T03:30:07.9Z,3,REGULAR,foul,personal,['2freethrow'],201599,,,1610612744,59,53,2021-10-20T03:30:18Z,3750000,,,0,,D. Jordan shooting personal FOUL (2 PF) (Looney 2 FT),"[201599, 1626172]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,,,,200834.0,2.0,0.0,Looney,1626172.0,,,,,,,
386,PT11M24.00S,2021-10-20T03:30:35.1Z,3,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,59,53,2021-10-20T03:30:35Z,3770000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
387,PT11M24.00S,2021-10-20T03:30:35.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,59,53,2021-10-20T03:30:35Z,3780000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,386.0,,,,,,
388,PT11M24.00S,2021-10-20T03:30:57.0Z,3,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,59,54,2021-10-20T03:30:57Z,3790000,,,0,,K. Looney Free Throw 2 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
389,PT11M07.00S,2021-10-20T03:31:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.356767411300922,48.0392156862745,1610612747,61,54,2021-10-20T03:31:19Z,3800000,10.0,7.0,1,left,R. Westbrook driving Layup (4 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.22,Made,4.0,,,,,,,,,,,,,,,,,,
390,PT10M58.00S,2021-10-20T03:31:26.0Z,3,REGULAR,foul,offensive,[],203952,,,1610612744,61,54,2021-10-20T03:31:35Z,3810000,,,0,,A. Wiggins charge offensive FOUL (3 PF),"[203952, 2544]",1610612744.0,GSW,charge,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,1626300.0,3.0,0.0,James,2544.0,,,,,,,
392,PT10M58.00S,2021-10-20T03:31:26.0Z,3,REGULAR,turnover,offensive foul,[],203952,,,1610612744,61,54,2021-10-20T03:31:26Z,3830000,,,0,,A. Wiggins offensive foul TURNOVER (2 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,2.0,,,1626300.0,,,,,,,,,,,
393,PT10M46.00S,2021-10-20T03:31:51.9Z,3,REGULAR,foul,personal,[],1629673,,,1610612747,61,54,2021-10-20T03:32:06Z,3840000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 201566]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,2882.0,2.0,0.0,Westbrook,201566.0,,,,,,,
395,PT10M37.00S,2021-10-20T03:32:18.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,36.18593955321945,57.84313725490196,1610612747,61,54,2021-10-20T03:32:25Z,3860000,-39.0,288.0,1,left,MISS L. James 29' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,29.03,Missed,,,,,,,,,,,,,,,,,,,
396,PT10M32.00S,2021-10-20T03:32:23.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,61,54,2021-10-20T03:32:25Z,3870000,,,0,,D. Green REBOUND (Off:2 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,395.0,4.0,2.0,2.0,,,
397,PT10M26.00S,2021-10-20T03:32:36.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,61,54,2021-10-20T03:32:36Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT10M23.00S,2021-10-20T03:32:52.5Z,3,REGULAR,foul,personal,['2freethrow'],201566,,,1610612744,61,54,2021-10-20T03:32:59Z,3890000,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Green 2 FT),"[201566, 203110]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,2882.0,3.0,0.0,Green,203110.0,,,,,,,
400,PT10M23.00S,2021-10-20T03:33:24.0Z,3,REGULAR,foul,technical,['1freethrow'],201566,,,1610612744,61,54,2021-10-20T03:33:43Z,3910000,,,0,,R. Westbrook technical FOUL (1 Tech),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,2882.0,3.0,1.0,,,,,,,,,
401,PT10M23.00S,2021-10-20T03:33:46.6Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,61,55,2021-10-20T03:33:46Z,3920000,,,0,,S. Curry technical Free Throw 1 of 1 (11 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
402,PT10M23.00S,2021-10-20T03:33:58.1Z,3,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,61,55,2021-10-20T03:33:58Z,3930000,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
403,PT10M23.00S,2021-10-20T03:33:58.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,61,55,2021-10-20T03:33:58Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,
404,PT10M23.00S,2021-10-20T03:34:15.7Z,3,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,61,56,2021-10-20T03:34:15Z,3950000,,,0,,D. Green Free Throw 2 of 2 (5 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
405,PT10M11.00S,2021-10-20T03:34:28.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,17.263469119579497,59.068627450980394,1610612747,61,56,2021-10-20T03:34:33Z,3960000,-45.0,110.0,1,left,MISS A. Davis 11' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,11.88,Missed,,,,,,,,,,,,,,,,,,,
406,PT10M08.00S,2021-10-20T03:34:31.3Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,61,56,2021-10-20T03:34:33Z,3970000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,405.0,3.0,3.0,0.0,,,
407,PT09M56.00S,2021-10-20T03:34:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,91.50788436268068,48.28431372549019,1610612744,61,58,2021-10-20T03:34:51Z,3980000,-9.0,27.0,1,right,K. Looney reverse Layup (7 PTS) (S. Curry 6 AST),"[1626172, 201939]",1610612744.0,GSW,reverse,,,Looney,K. Looney,,,,,2.86,Made,7.0,S. Curry,201939.0,6.0,,,,,,,,,,,,,,,
409,PT09M47.00S,2021-10-20T03:34:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,8.984888304862025,56.61764705882353,1610612747,61,58,2021-10-20T03:34:57Z,4000000,-33.0,32.0,1,left,MISS L. James pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,,
410,PT09M44.00S,2021-10-20T03:34:55.3Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,61,58,2021-10-20T03:34:55Z,4010000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,409.0,1.0,1.0,0.0,,,
411,PT09M39.00S,2021-10-20T03:35:02.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,66.01511169513799,46.32352941176471,1610612744,61,61,2021-10-20T03:35:05Z,4020000,-18.0,267.0,1,right,J. Poole 26' 3PT  (7 PTS) (A. Wiggins 1 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.76,Made,7.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,,
413,PT09M39.00S,2021-10-20T03:35:07.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,61,61,2021-10-20T03:35:07Z,4040000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT09M25.00S,2021-10-20T03:38:42.6Z,3,REGULAR,2pt,Jump Shot,[],203076,27.77595269382391,47.79411764705882,1610612747,61,61,2021-10-20T03:38:49Z,4050000,11.0,209.0,1,left,MISS A. Davis 20' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,20.89,Missed,,,,,,,,,,,,,,,,,,,
415,PT09M21.00S,2021-10-20T03:38:46.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,61,61,2021-10-20T03:38:49Z,4060000,,,0,,D. Green REBOUND (Off:2 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,414.0,5.0,3.0,2.0,,,
416,PT09M16.00S,2021-10-20T03:38:51.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,93.61038107752957,3.4313725490196134,1610612744,61,61,2021-10-20T03:38:57Z,4070000,-233.0,8.0,1,right,MISS J. Poole running 3PT,[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
417,PT09M13.00S,2021-10-20T03:38:55.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,61,61,2021-10-20T03:38:55Z,4080000,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,416.0,4.0,2.0,2.0,,,
418,PT09M07.00S,2021-10-20T03:39:01.0Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,61,61,2021-10-20T03:39:05Z,4090000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 2544]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,2.0,James,2544.0,,,,,,,,,,,,
419,PT09M07.00S,2021-10-20T03:39:01.0Z,3,REGULAR,steal,,[],2544,,,1610612747,61,61,2021-10-20T03:39:03Z,4100000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT09M04.00S,2021-10-20T03:39:04.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,7.408015768725363,50.73529411764706,1610612747,61,61,2021-10-20T03:39:09Z,4110000,-4.0,17.0,1,left,MISS R. Westbrook running Layup,[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,,
421,PT09M01.00S,2021-10-20T03:39:06.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,61,61,2021-10-20T03:39:06Z,4120000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,420.0,4.0,4.0,0.0,,,
422,PT08M55.00S,2021-10-20T03:39:13.6Z,3,REGULAR,3pt,Jump Shot,[],203952,75.47634691195795,88.97058823529412,1610612744,61,61,2021-10-20T03:39:20Z,4130000,195.0,178.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
423,PT08M53.00S,2021-10-20T03:39:15.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,61,61,2021-10-20T03:39:20Z,4140000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,422.0,,,,,,
424,PT08M53.00S,2021-10-20T03:39:21.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,61,61,2021-10-20T03:39:21Z,4150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT08M40.00S,2021-10-20T03:39:41.9Z,3,REGULAR,3pt,Jump Shot,[],203145,10.298948751642584,3.4313725490196134,1610612747,64,61,2021-10-20T03:39:46Z,4160000,233.0,44.0,1,left,K. Bazemore 3PT  (6 PTS) (R. Westbrook 2 AST),"[203145, 201566]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,23.7,Made,6.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,,
427,PT08M23.00S,2021-10-20T03:39:59.8Z,3,REGULAR,3pt,Jump Shot,[],201939,93.2161629434954,2.4509803921568647,1610612744,64,61,2021-10-20T03:40:06Z,4180000,-238.0,11.0,1,right,MISS S. Curry step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
428,PT08M20.00S,2021-10-20T03:40:02.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,64,61,2021-10-20T03:40:02Z,4190000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,427.0,8.0,7.0,1.0,,,
430,PT08M13.00S,2021-10-20T03:40:09.6Z,3,REGULAR,2pt,Jump Shot,[],2544,20.68002628120894,78.18627450980392,1610612747,66,61,2021-10-20T03:40:14Z,4210000,-141.0,142.0,1,left,L. James 20' turnaround fadeaway Jump Shot (20 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,20.0,Made,20.0,,,,,,,,,,,,,,,,,,
431,PT07M55.00S,2021-10-20T03:40:27.6Z,3,REGULAR,turnover,bad pass,[],1626172,,,1610612744,66,61,2021-10-20T03:40:31Z,4220000,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 201599]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,1.0,Jordan,201599.0,,,,,,,,,,,,
432,PT07M55.00S,2021-10-20T03:40:27.6Z,3,REGULAR,steal,,[],201599,,,1610612747,66,61,2021-10-20T03:40:29Z,4230000,,,0,,D. Jordan STEAL (1 STL),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M51.00S,2021-10-20T03:40:33.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203076,7.145203679369246,51.71568627450981,1610612747,68,61,2021-10-20T03:40:38Z,4240000,-9.0,15.0,1,left,A. Davis cutting DUNK (22 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,1.7,Made,22.0,L. James,2544.0,3.0,,,,,,,,,,,,,,,
435,PT07M51.00S,2021-10-20T03:40:40.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,68,61,2021-10-20T03:40:40Z,4260000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M51.00S,2021-10-20T03:43:47.5Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,68,61,2021-10-20T03:44:14Z,4270000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M51.00S,2021-10-20T03:43:47.5Z,3,REGULAR,substitution,in,[],1629308,,,1610612744,68,61,2021-10-20T03:44:14Z,4280000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M41.00S,2021-10-20T03:44:25.6Z,3,REGULAR,violation,kicked ball,[],201599,,,1610612744,68,61,2021-10-20T03:44:33Z,4290000,,,0,,D. Jordan kicked ball VIOLATION,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,200834.0,,,,,,,,,,,
439,PT07M34.00S,2021-10-20T03:44:46.7Z,3,REGULAR,2pt,Jump Shot,[],1629673,75.34494086727989,50.0,1610612744,68,61,2021-10-20T03:44:50Z,4300000,0.0,179.0,1,right,MISS J. Poole 17' Jump Shot,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,17.93,Missed,,,,,,,,,,,,,,,,,,,
440,PT07M32.00S,2021-10-20T03:44:48.7Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,68,61,2021-10-20T03:44:48Z,4310000,,,0,,D. Green REBOUND (Off:3 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,439.0,6.0,3.0,3.0,,,
441,PT07M25.00S,2021-10-20T03:44:55.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203952,86.64586070959264,52.450980392156865,1610612744,68,61,2021-10-20T03:44:59Z,4320000,12.0,73.0,1,right,MISS A. Wiggins 7' driving Hook,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,7.4,Missed,,,,,,,,,,,,,,,,,,,
442,PT07M22.00S,2021-10-20T03:44:58.2Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,68,61,2021-10-20T03:44:59Z,4330000,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,441.0,2.0,2.0,0.0,,,
443,PT07M12.00S,2021-10-20T03:45:08.1Z,3,REGULAR,3pt,Jump Shot,[],203145,33.163600525624176,34.803921568627445,1610612747,68,61,2021-10-20T03:45:13Z,4340000,76.0,259.0,1,left,MISS K. Bazemore 27' 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
444,PT07M10.00S,2021-10-20T03:45:10.1Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,68,61,2021-10-20T03:45:13Z,4350000,,,0,,A. Wiggins REBOUND (Off:0 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,443.0,5.0,5.0,0.0,,,
445,PT07M06.00S,2021-10-20T03:45:15.4Z,3,REGULAR,foul,personal,['2freethrow'],203145,,,1610612744,68,61,2021-10-20T03:45:35Z,4360000,,,0,,K. Bazemore shooting personal FOUL (3 PF) (Green 2 FT),"[203145, 203110]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,2882.0,3.0,0.0,Green,203110.0,,,,,,,
447,PT07M06.00S,2021-10-20T03:45:38.9Z,3,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,68,61,2021-10-20T03:45:38Z,4380000,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
448,PT07M06.00S,2021-10-20T03:45:38.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,68,61,2021-10-20T03:45:38Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,447.0,,,,,,
449,PT07M06.00S,2021-10-20T03:45:57.5Z,3,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,68,62,2021-10-20T03:45:57Z,4400000,,,0,,D. Green Free Throw 2 of 2 (6 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
450,PT07M00.00S,2021-10-20T03:46:05.0Z,3,REGULAR,2pt,Jump Shot,[],201566,21.337056504599218,75.0,1610612747,70,62,2021-10-20T03:46:13Z,4410000,-125.0,148.0,1,left,R. Westbrook 19' pullup bank Jump Shot (6 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,19.38,Made,6.0,,,,,,,,,,,,,,,,,,
451,PT06M47.00S,2021-10-20T03:46:18.4Z,3,REGULAR,3pt,Jump Shot,[],1629308,71.13994743758212,25.24509803921569,1610612744,70,62,2021-10-20T03:46:22Z,4420000,-124.0,219.0,1,right,MISS J. Toscano-Anderson 25' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
452,PT06M45.00S,2021-10-20T03:46:20.6Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,70,62,2021-10-20T03:46:20Z,4430000,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,451.0,7.0,6.0,1.0,,,
453,PT06M43.00S,2021-10-20T03:46:22.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,74.68791064388962,87.99019607843137,1610612744,70,65,2021-10-20T03:46:25Z,4440000,190.0,185.0,1,right,J. Poole 26' 3PT  (10 PTS) (S. Curry 7 AST),"[1629673, 201939]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.55,Made,10.0,S. Curry,201939.0,7.0,,,,,,,,,,,,,,,
455,PT06M31.00S,2021-10-20T03:46:34.9Z,3,REGULAR,turnover,bad pass,[],203145,,,1610612747,70,65,2021-10-20T03:46:38Z,4460000,,,0,,K. Bazemore bad pass TURNOVER (1 TO),"[203145, 1629673]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,1.0,Poole,1629673.0,,,,,,,,,,,,
456,PT06M31.00S,2021-10-20T03:46:34.9Z,3,REGULAR,steal,,[],1629673,,,1610612744,70,65,2021-10-20T03:46:37Z,4470000,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M29.00S,2021-10-20T03:46:41.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201599,,,1610612744,70,65,2021-10-20T03:46:49Z,4480000,,,0,,D. Jordan take personal FOUL (3 PF) (Toscano-Anderson 2 FT),"[201599, 1629308]",1610612747.0,LAL,take,,,Jordan,D. Jordan,,,,,,,,,,,,,,2882.0,3.0,0.0,Toscano-Anderson,1629308.0,,,,,,,
459,PT06M29.00S,2021-10-20T03:47:16.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629308,,,1610612744,70,66,2021-10-20T03:47:36Z,4500000,,,0,,J. Toscano-Anderson Free Throw 1 of 2 (1 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
