actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
450,PT02M04.00S,2021-11-11T04:56:49.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,95.84428383705651,3.67647058823529,1610612748,74,77,2021-11-11T04:56:56Z,4480000,-232.0,-13.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
451,PT02M01.00S,2021-11-11T04:56:52.0Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,74,77,2021-11-11T04:56:52Z,4490000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,450.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
452,PT01M56.00S,2021-11-11T04:56:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,8.196452036793687,53.92156862745098,1610612747,76,77,2021-11-11T04:57:07Z,4500000,-20.0,25.0,1,left,M. Monk driving Layup (8 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,3.14,Made,,,,,,,,,,8.0,,,,,,,,,
453,PT01M39.00S,2021-11-11T04:57:12.6Z,3,REGULAR,3pt,Jump Shot,[],1629130,82.57227332457293,94.8529411764706,1610612748,76,80,2021-11-11T04:57:16Z,4510000,224.0,111.0,1,right,D. Robinson 25' 3PT  (9 PTS) (C. Martin 2 AST),"[1629130, 1628997]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.04,Made,,,,,,,,,,9.0,,,,C. Martin,1628997.0,2.0,,,
455,PT01M26.00S,2021-11-11T04:57:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,8.327858081471746,58.088235294117645,1610612747,76,80,2021-11-11T04:57:30Z,4530000,-40.0,26.0,1,left,MISS A. Davis driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M24.00S,2021-11-11T04:57:28.2Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,76,80,2021-11-11T04:57:30Z,4540000,,,0,,K. Lowry REBOUND (Off:0 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,455.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
457,PT01M18.00S,2021-11-11T04:57:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200768,91.63929040735874,48.0392156862745,1610612748,76,82,2021-11-11T04:57:39Z,4550000,-10.0,26.0,1,right,K. Lowry driving Layup (13 PTS) (D. Robinson 3 AST),"[200768, 1629130]",1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,2.79,Made,,,,,,,,,,13.0,,,,D. Robinson,1629130.0,3.0,,,
459,PT01M07.00S,2021-11-11T04:57:48.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,76,82,2021-11-11T04:57:48Z,4570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M07.00S,2021-11-11T04:57:50.0Z,3,REGULAR,substitution,out,[],203145,,,1610612747,76,82,2021-11-11T04:57:58Z,4580000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M07.00S,2021-11-11T04:57:50.0Z,3,REGULAR,substitution,out,[],200768,,,1610612747,76,82,2021-11-11T04:57:58Z,4590000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M07.00S,2021-11-11T04:57:50.0Z,3,REGULAR,substitution,in,[],201566,,,1610612747,76,82,2021-11-11T04:57:58Z,4600000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M07.00S,2021-11-11T04:57:50.0Z,3,REGULAR,substitution,in,[],1629639,,,1610612747,76,82,2021-11-11T04:57:58Z,4610000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M57.90S,2021-11-11T04:58:19.3Z,3,REGULAR,3pt,Jump Shot,[],1628370,28.827201051248352,20.833333333333343,1610612747,79,82,2021-11-11T04:58:24Z,4620000,146.0,218.0,1,left,M. Monk 26' 3PT  (11 PTS) (R. Westbrook 7 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.27,Made,,,,,,,,,,11.0,,,,R. Westbrook,201566.0,7.0,,,
466,PT00M44.40S,2021-11-11T04:58:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.82194480946123,50.0,1610612748,79,84,2021-11-11T04:58:43Z,4640000,0.0,15.0,1,right,D. Robinson reverse Layup (11 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,reverse,,,Robinson,D. Robinson,,,,,1.5,Made,,,,,,,,,,11.0,,,,B. Adebayo,1628389.0,2.0,,,
468,PT00M31.20S,2021-11-11T04:58:53.3Z,3,REGULAR,3pt,Jump Shot,[],201961,9.641918528252305,3.9215686274509807,1610612747,79,84,2021-11-11T04:58:59Z,4660000,230.0,38.0,1,left,MISS W. Ellington 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
469,PT00M27.70S,2021-11-11T04:58:56.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,79,84,2021-11-11T04:58:56Z,4670000,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,468.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
470,PT00M12.80S,2021-11-11T04:59:12.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,95.31865965834429,49.01960784313726,1610612748,79,86,2021-11-11T04:59:20Z,4680000,-5.0,-8.0,1,right,G. Vincent reverse Layup (2 PTS) (B. Adebayo 3 AST),"[1629216, 1628389]",1610612748.0,MIA,reverse,,,Vincent,G. Vincent,,,,,0.98,Made,,,,,,,,,,2.0,,,,B. Adebayo,1628389.0,3.0,,,
472,PT00M01.20S,2021-11-11T04:59:27.7Z,3,REGULAR,3pt,Jump Shot,[],201566,28.827201051248352,23.529411764705884,1610612747,82,86,2021-11-11T04:59:33Z,4700000,132.0,218.0,1,left,R. Westbrook 25' 3PT pullup bank (15 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,25.55,Made,,,,,,,,,,15.0,,,,,,,,,
475,PT00M00.00S,2021-11-11T04:59:43.4Z,3,REGULAR,period,end,[],0,,,1610612748,82,86,2021-11-11T04:59:43Z,4730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-11-11T05:00:49.4Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612748,82,86,2021-11-11T05:03:00Z,4740000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-11-11T05:00:49.4Z,4,REGULAR,substitution,in,['startperiod'],2730,,,1610612748,82,86,2021-11-11T05:03:00Z,4750000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-11-11T05:03:14.6Z,4,REGULAR,period,start,[],0,,,1610612748,82,86,2021-11-11T05:03:14Z,4760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M52.00S,2021-11-11T05:03:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.37647831800263,46.32352941176471,1610612748,82,86,2021-11-11T05:03:55Z,4770000,-18.0,29.0,1,right,MISS B. Adebayo Layup,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,,
480,PT11M49.00S,2021-11-11T05:03:24.5Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,82,86,2021-11-11T05:03:55Z,4780000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,479.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
481,PT11M47.00S,2021-11-11T05:03:27.1Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612747,82,86,2021-11-11T05:03:31Z,4790000,,,0,,M. Monk bad pass TURNOVER (3 TO),"[1628370, 1629216]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,3.0,Vincent,1629216.0,,,,,,
482,PT11M47.00S,2021-11-11T05:03:27.1Z,4,REGULAR,steal,,[],1629216,,,1610612748,82,86,2021-11-11T05:03:29Z,4800000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M47.00S,2021-11-11T05:03:32.0Z,4,REGULAR,foul,personal,[],1628370,,,1610612748,82,86,2021-11-11T05:03:38Z,4810000,,,0,,M. Monk take personal FOUL (2 PF),"[1628370, 1629216]",1610612747.0,LAL,take,,,Monk,M. Monk,,,,,,,,,,,201639.0,2.0,0.0,Vincent,1629216.0,,,,,,,,,,
485,PT11M47.00S,2021-11-11T05:03:40.5Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,82,86,2021-11-11T05:04:09Z,4830000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M47.00S,2021-11-11T05:03:40.5Z,4,REGULAR,substitution,in,[],200768,,,1610612748,82,86,2021-11-11T05:04:09Z,4840000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M33.00S,2021-11-11T05:04:19.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,89.79960578186596,96.81372549019608,1610612748,82,86,2021-11-11T05:04:24Z,4850000,234.0,43.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
488,PT11M29.00S,2021-11-11T05:04:23.5Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,82,86,2021-11-11T05:04:24Z,4860000,,,0,,R. Westbrook REBOUND (Off:1 Def:8),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,487.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
489,PT11M25.00S,2021-11-11T05:04:27.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628370,6.093955321944804,49.26470588235294,1610612747,84,86,2021-11-11T05:04:36Z,4870000,4.0,5.0,1,left,M. Monk cutting DUNK (13 PTS) (R. Westbrook 8 AST),"[1628370, 201566]",1610612747.0,LAL,cutting,,,Monk,M. Monk,,,,,0.61,Made,,,,,,,,,,13.0,,,,R. Westbrook,201566.0,8.0,,,
491,PT11M12.00S,2021-11-11T05:04:39.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.52102496714849,52.205882352941174,1610612748,84,86,2021-11-11T05:04:44Z,4890000,11.0,121.0,1,right,MISS B. Adebayo 12' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,12.17,Missed,,,,,,,,,,,,,,,,,,,
492,PT11M10.00S,2021-11-11T05:04:41.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,84,86,2021-11-11T05:04:44Z,4900000,,,0,,R. Westbrook REBOUND (Off:1 Def:9),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,491.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
493,PT11M02.00S,2021-11-11T05:04:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,17.920499342969777,36.274509803921575,1610612747,84,86,2021-11-11T05:05:08Z,4910000,69.0,116.0,1,left,MISS R. Westbrook 13' turnaround fadeaway Shot,[201566],1610612747.0,LAL,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
494,PT11M01.00S,2021-11-11T05:04:52.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,84,86,2021-11-11T05:05:08Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,493.0,,,,,,,,,,,,,,,,,,
495,PT11M01.00S,2021-11-11T05:04:58.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,84,86,2021-11-11T05:04:58Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M01.00S,2021-11-11T05:05:05.7Z,4,REGULAR,substitution,out,[],1628389,,,1610612747,84,86,2021-11-11T05:05:11Z,4940000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M01.00S,2021-11-11T05:05:05.7Z,4,REGULAR,substitution,in,[],203473,,,1610612747,84,86,2021-11-11T05:05:11Z,4950000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M51.00S,2021-11-11T05:05:25.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,8.459264126149804,5.14705882352942,1610612747,87,86,2021-11-11T05:05:28Z,4960000,224.0,27.0,1,left,M. Monk 3PT  (16 PTS) (R. Westbrook 9 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,22.59,Made,,,,,,,,,,16.0,,,,R. Westbrook,201566.0,9.0,,,
500,PT10M38.00S,2021-11-11T05:05:44.9Z,4,REGULAR,foul,offensive,[],1629639,,,1610612748,87,86,2021-11-11T05:05:52Z,4980000,,,0,,T. Herro offensive FOUL (1 PF),"[1629639, 1628370]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,201639.0,1.0,0.0,Monk,1628370.0,,,,,,,,,,
502,PT10M38.00S,2021-11-11T05:05:44.9Z,4,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,87,86,2021-11-11T05:05:44Z,5000000,,,0,,T. Herro offensive foul TURNOVER (3 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,201639.0,,,,,,3.0,,,,,,,,
503,PT10M21.00S,2021-11-11T05:06:12.4Z,4,REGULAR,foul,offensive,[],2730,,,1610612747,87,86,2021-11-11T05:06:20Z,5010000,,,0,,D. Howard offensive FOUL (3 PF),"[2730, 1629216]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,201639.0,3.0,0.0,Vincent,1629216.0,,,,,,,,,,
505,PT10M21.00S,2021-11-11T05:06:12.4Z,4,REGULAR,turnover,offensive foul,[],2730,,,1610612747,87,86,2021-11-11T05:06:12Z,5030000,,,0,,D. Howard offensive foul TURNOVER (2 TO),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,201639.0,,,,,,2.0,,,,,,,,
506,PT10M21.00S,2021-11-11T05:06:33.2Z,4,REGULAR,substitution,out,[],201961,,,1610612748,87,86,2021-11-11T05:06:37Z,5040000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M21.00S,2021-11-11T05:06:33.2Z,4,REGULAR,substitution,in,[],202340,,,1610612748,87,86,2021-11-11T05:06:37Z,5050000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M11.00S,2021-11-11T05:06:58.9Z,4,REGULAR,foul,personal,['2freethrow'],2730,,,1610612748,87,86,2021-11-11T05:07:12Z,5060000,,,0,,D. Howard shooting personal FOUL (4 PF) (Vincent 2 FT),"[2730, 1629216]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,202037.0,4.0,0.0,Vincent,1629216.0,,,,,,,,,,
510,PT10M11.00S,2021-11-11T05:07:33.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629216,,,1610612748,87,87,2021-11-11T05:07:33Z,5080000,,,0,,G. Vincent Free Throw 1 of 2 (3 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
511,PT10M11.00S,2021-11-11T05:07:48.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629216,,,1610612748,87,88,2021-11-11T05:07:48Z,5090000,,,0,,G. Vincent Free Throw 2 of 2 (4 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
512,PT09M53.00S,2021-11-11T05:08:08.6Z,4,REGULAR,2pt,Jump Shot,[],201566,19.365965834428394,71.07843137254902,1610612747,89,88,2021-11-11T05:08:14Z,5100000,-105.0,130.0,1,left,R. Westbrook 16' pullup bank Jump Shot (17 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,16.7,Made,,,,,,,,,,17.0,,,,,,,,,
513,PT09M42.00S,2021-11-11T05:08:20.3Z,4,REGULAR,2pt,DUNK,[],1628997,86.12023653088042,75.49019607843138,1610612748,89,88,2021-11-11T05:15:58Z,5110000,127.0,78.0,1,right,MISS C. Martin 14' driving DUNK - blocked,"[1628997, 2730]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,14.95,Missed,,,,,,,,,,,,,,,,,Howard,2730.0,
553,PT09M42.00S,2021-11-11T05:08:20.3Z,4,REGULAR,block,,[],2730,,,1610612748,89,88,2021-11-11T05:15:26Z,5120000,,,0,,D. Howard BLOCK (1 BLK),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M39.00S,2021-11-11T05:08:23.3Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,89,88,2021-11-11T05:08:28Z,5130000,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,513.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
517,PT09M39.00S,2021-11-11T05:08:32.1Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612747,89,88,2021-11-11T05:08:39Z,5150000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Monk 2 FT),"[1629216, 1628370]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,202037.0,1.0,0.0,Monk,1628370.0,,,,,,,,,,
519,PT09M39.00S,2021-11-11T05:09:03.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612747,90,88,2021-11-11T05:09:03Z,5170000,,,0,,M. Monk Free Throw 1 of 2 (17 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
520,PT09M39.00S,2021-11-11T05:09:15.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612747,91,88,2021-11-11T05:09:15Z,5180000,,,0,,M. Monk Free Throw 2 of 2 (18 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
521,PT09M26.00S,2021-11-11T05:09:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,92.95335085413929,48.28431372549019,1610612748,91,88,2021-11-11T05:09:50Z,5190000,-9.0,14.0,1,right,MISS T. Herro driving bank Shot,[1629639],1610612748.0,MIA,driving bank,,,Herro,T. Herro,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M26.00S,2021-11-11T05:09:29.6Z,4,REGULAR,rebound,offensive,[],203473,,,1610612748,91,88,2021-11-11T05:09:37Z,5200000,,,0,,D. Dedmon REBOUND (Off:2 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,521.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
523,PT09M26.00S,2021-11-11T05:09:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,90.98226018396846,49.26470588235294,1610612748,91,88,2021-11-11T05:09:46Z,5210000,-4.0,32.0,1,right,MISS D. Dedmon putback Layup - blocked,"[203473, 201566]",1610612748.0,MIA,putback,,,Dedmon,D. Dedmon,,,,,3.25,Missed,,,,,,,,,,,,,,,,,Westbrook,201566.0,
524,PT09M26.00S,2021-11-11T05:09:34.5Z,4,REGULAR,block,,[],201566,,,1610612748,91,88,2021-11-11T05:09:39Z,5220000,,,0,,R. Westbrook BLOCK (2 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M26.00S,2021-11-11T05:09:34.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,91,88,2021-11-11T05:09:46Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,523.0,,,,,,,,,,,,,,,,,,
526,PT09M26.00S,2021-11-11T05:09:42.4Z,4,REGULAR,substitution,out,[],1628370,,,1610612748,91,88,2021-11-11T05:09:47Z,5240000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M26.00S,2021-11-11T05:09:42.4Z,4,REGULAR,substitution,in,[],203145,,,1610612748,91,88,2021-11-11T05:09:47Z,5250000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M24.00S,2021-11-11T05:09:56.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,85.06898817345598,83.08823529411765,1610612748,91,90,2021-11-11T05:10:09Z,5260000,165.0,88.0,1,right,T. Herro 18' Jump Shot (20 PTS) (K. Lowry 9 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,18.73,Made,,,,,,,,,,20.0,,,,K. Lowry,200768.0,9.0,,,
530,PT09M08.00S,2021-11-11T05:10:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.408015768725363,50.98039215686275,1610612747,93,90,2021-11-11T05:10:17Z,5280000,-5.0,17.0,1,left,R. Westbrook driving Layup (19 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.78,Made,,,,,,,,,,19.0,,,,,,,,,
531,PT08M58.00S,2021-11-11T05:10:26.3Z,4,REGULAR,foul,personal,[],2730,,,1610612748,93,90,2021-11-11T05:10:42Z,5290000,,,0,,D. Howard personal FOUL (5 PF),"[2730, 203473]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,202037.0,5.0,0.0,Dedmon,203473.0,,,,,,,,,,
533,PT08M58.00S,2021-11-11T05:10:40.7Z,4,REGULAR,substitution,out,[],2546,,,1610612748,93,90,2021-11-11T05:10:50Z,5310000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M58.00S,2021-11-11T05:10:40.7Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,93,90,2021-11-11T05:10:50Z,5320000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M58.00S,2021-11-11T05:10:40.7Z,4,REGULAR,substitution,out,[],203473,,,1610612748,93,90,2021-11-11T05:10:50Z,5330000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M58.00S,2021-11-11T05:10:40.7Z,4,REGULAR,substitution,in,[],203076,,,1610612748,93,90,2021-11-11T05:10:50Z,5340000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M58.00S,2021-11-11T05:10:40.7Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,93,90,2021-11-11T05:10:50Z,5350000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M58.00S,2021-11-11T05:10:40.7Z,4,REGULAR,substitution,in,[],200782,,,1610612748,93,90,2021-11-11T05:10:50Z,5360000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M50.00S,2021-11-11T05:11:13.2Z,4,REGULAR,foul,personal,['2freethrow'],2730,,,1610612748,93,90,2021-11-11T05:11:26Z,5380000,,,0,,D. Howard shooting personal FOUL (6 PF) (Adebayo 2 FT),"[2730, 1628389]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,201245.0,6.0,0.0,Adebayo,1628389.0,,,,,,,,,,
542,PT08M50.00S,2021-11-11T05:11:41.4Z,4,REGULAR,substitution,out,[],2730,,,1610612748,93,90,2021-11-11T05:11:50Z,5400000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M50.00S,2021-11-11T05:11:41.4Z,4,REGULAR,substitution,in,[],201961,,,1610612748,93,90,2021-11-11T05:11:50Z,5410000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M50.00S,2021-11-11T05:12:07.3Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,93,91,2021-11-11T05:12:07Z,5420000,,,0,,B. Adebayo Free Throw 1 of 2 (21 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
545,PT08M50.00S,2021-11-11T05:12:09.1Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,93,91,2021-11-11T05:12:13Z,5430000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M50.00S,2021-11-11T05:12:09.1Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,93,91,2021-11-11T05:12:13Z,5440000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
