actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
366,PT00M01.00S,2021-11-01T03:38:18.0Z,2,REGULAR,2pt,Jump Shot,[],2546,92.0335085413929,78.43137254901961,1610612747,54,35,2021-11-01T03:38:49Z,3630000,142.0,22.0,1,right,MISS C. Anthony 14' turnaround fadeaway Shot,[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,14.4,Missed,,,,,,,,,,,,,,,,,,
367,PT00M00.10S,2021-11-01T03:38:18.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,54,35,2021-11-01T03:38:49Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,
368,PT00M00.00S,2021-11-01T03:38:24.1Z,2,REGULAR,period,end,[],0,,,1610612747,54,35,2021-11-01T03:38:24Z,3650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,out,['startperiod'],2546,,,1610612747,54,35,2021-11-01T03:53:35Z,3660000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612747,54,35,2021-11-01T03:53:35Z,3670000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,54,35,2021-11-01T03:53:35Z,3680000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612747,54,35,2021-11-01T03:53:35Z,3690000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612747,54,35,2021-11-01T03:53:35Z,3700000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,in,['startperiod'],203145,,,1610612747,54,35,2021-11-01T03:53:35Z,3710000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,in,['startperiod'],202340,,,1610612747,54,35,2021-11-01T03:53:35Z,3720000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2021-11-01T03:51:30.5Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612747,54,35,2021-11-01T03:53:35Z,3730000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2021-11-01T03:53:33.6Z,3,REGULAR,period,start,[],0,,,1610612747,54,35,2021-11-01T03:53:35Z,3740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT11M39.00S,2021-11-01T03:53:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,10.561760840998687,59.068627450980394,1610612747,54,35,2021-11-01T03:53:58Z,3750000,-45.0,47.0,1,left,MISS R. Westbrook 6' Layup - blocked,"[201566, 1630256]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,6.51,Missed,,,,,,,,,,,,,,,,,Tate,1630256.0
379,PT11M39.00S,2021-11-01T03:53:53.2Z,3,REGULAR,block,,[],1630256,,,1610612747,54,35,2021-11-01T03:53:55Z,3760000,,,0,,J. Tate BLOCK (2 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
380,PT11M37.00S,2021-11-01T03:53:55.2Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,54,35,2021-11-01T03:53:58Z,3770000,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,378.0,,,,,,,,,,5.0,4.0,1.0,,,,,
381,PT11M31.00S,2021-11-01T03:54:01.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,89.27398160315374,50.73529411764706,1610612745,54,37,2021-11-01T03:54:06Z,3780000,4.0,48.0,1,right,J. Tate turnaround Hook (6 PTS) (C. Wood 1 AST),"[1630256, 1626174]",1610612745.0,HOU,turnaround,,,Tate,J. Tate,,,,,4.84,Made,,,,,,,,,,6.0,,,,C. Wood,1626174.0,1.0,,
383,PT11M18.00S,2021-11-01T03:54:14.1Z,3,REGULAR,2pt,Jump Shot,[],201566,16.737844940867276,77.69607843137254,1610612747,54,37,2021-11-01T03:54:20Z,3800000,-138.0,105.0,1,left,MISS R. Westbrook 17' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,17.37,Missed,,,,,,,,,,,,,,,,,,
384,PT11M15.00S,2021-11-01T03:54:17.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,54,37,2021-11-01T03:54:20Z,3810000,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,383.0,,,,,,,,,,8.0,7.0,1.0,,,,,
385,PT11M15.00S,2021-11-01T03:54:20.7Z,3,REGULAR,foul,personal,[],201566,,,1610612745,54,37,2021-11-01T03:54:34Z,3820000,,,0,,R. Westbrook take personal FOUL (3 PF),"[201566, 1629645]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,1627524.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
387,PT11M05.00S,2021-11-01T03:54:50.1Z,3,REGULAR,foul,personal,[],202340,,,1610612745,54,37,2021-11-01T03:54:59Z,3840000,,,0,,A. Bradley personal FOUL (2 PF),"[202340, 1630224]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,1627524.0,2.0,0.0,Green,1630224.0,,,,,,,,,
389,PT10M52.00S,2021-11-01T03:55:16.0Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,54,37,2021-11-01T03:55:20Z,3860000,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 203145]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,3.0,Bazemore,203145.0,,,,,,,,,,,,,,
390,PT10M52.00S,2021-11-01T03:55:16.0Z,3,REGULAR,steal,,[],203145,,,1610612747,54,37,2021-11-01T03:55:18Z,3870000,,,0,,K. Bazemore STEAL (1 STL),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
391,PT10M46.00S,2021-11-01T03:55:22.5Z,3,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612747,54,37,2021-11-01T03:55:32Z,3880000,,,0,,C. Wood shooting personal FOUL (1 PF) (James 2 FT),"[1626174, 2544]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,200833.0,1.0,0.0,James,2544.0,,,,,,,,,
393,PT10M46.00S,2021-11-01T03:55:49.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,55,37,2021-11-01T03:56:09Z,3900000,,,0,,L. James Free Throw 1 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
394,PT10M46.00S,2021-11-01T03:55:49.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,55,37,2021-11-01T03:56:09Z,3910000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,
395,PT10M44.00S,2021-11-01T03:55:51.2Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,55,37,2021-11-01T03:56:09Z,3920000,,,0,,J. Tate REBOUND (Off:1 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,394.0,,,,,,,,,,6.0,5.0,1.0,,,,,
396,PT10M40.00S,2021-11-01T03:56:13.4Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,55,37,2021-11-01T03:56:25Z,3930000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,,,,2.0,,,200833.0,,,,,,,,,,,,,
397,PT10M25.00S,2021-11-01T03:56:33.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2544,32.37516425755584,68.13725490196079,1610612747,55,37,2021-11-01T03:56:39Z,3940000,-91.0,252.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,
398,PT10M21.00S,2021-11-01T03:56:37.6Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,55,37,2021-11-01T03:56:39Z,3950000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,397.0,,,,,,,,,,3.0,2.0,1.0,,,,,
399,PT10M15.00S,2021-11-01T03:56:42.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628464,92.69053876478318,50.73529411764706,1610612745,55,39,2021-11-01T03:57:22Z,3960000,4.0,16.0,1,right,D. Theis cutting DUNK (2 PTS) (J. Green 1 AST),"[1628464, 1630224]",1610612745.0,HOU,cutting,,,Theis,D. Theis,,,,,1.66,Made,,,,,,,,,,2.0,,,,J. Green,1630224.0,1.0,,
401,PT10M08.00S,2021-11-01T03:56:50.2Z,3,REGULAR,3pt,Jump Shot,[],2544,27.11892247043363,81.37254901960785,1610612747,55,39,2021-11-01T03:56:55Z,3980000,-157.0,202.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
402,PT10M08.00S,2021-11-01T03:56:50.2Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,55,39,2021-11-01T03:56:55Z,3990000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,401.0,,,,,,,,,,2.0,2.0,0.0,,,,,
403,PT09M52.00S,2021-11-01T03:57:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,94.13600525624179,50.49019607843137,1610612745,55,41,2021-11-01T03:57:12Z,4000000,2.0,3.0,1,right,J. Green driving Layup (5 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,0.36,Made,,,,,,,,,,5.0,,,,,,,,
404,PT09M51.00S,2021-11-01T03:57:13.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,55,41,2021-11-01T03:57:13Z,4010000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT09M41.00S,2021-11-01T04:00:12.3Z,3,REGULAR,violation,kicked ball,[],1628464,,,1610612747,55,41,2021-11-01T04:00:19Z,4020000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,1627524.0,,,,,,,,,,,,,
416,PT09M41.00S,2021-11-01T04:00:31.2Z,3,REGULAR,stoppage,other,[],0,,,1610612747,55,41,2021-11-01T04:01:57Z,4025000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT09M27.00S,2021-11-01T04:00:50.1Z,3,REGULAR,3pt,Jump Shot,[],2544,18.971747700394218,91.42156862745098,1610612747,55,41,2021-11-01T04:00:55Z,4030000,-207.0,126.0,1,left,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,24.23,Missed,,,,,,,,,,,,,,,,,,
407,PT09M24.00S,2021-11-01T04:00:53.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,55,41,2021-11-01T04:00:55Z,4040000,,,0,,C. Wood REBOUND (Off:1 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,406.0,,,,,,,,,,9.0,8.0,1.0,,,,,
408,PT09M16.00S,2021-11-01T04:01:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.2161629434954,52.205882352941174,1610612745,55,43,2021-11-01T04:01:05Z,4050000,11.0,11.0,1,right,C. Wood cutting Layup (10 PTS) (J. Tate 1 AST),"[1626174, 1630256]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,1.58,Made,,,,,,,,,,10.0,,,,J. Tate,1630256.0,1.0,,
410,PT09M06.00S,2021-11-01T04:01:11.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,13.715505913272011,57.84313725490196,1610612747,55,43,2021-11-01T04:01:16Z,4070000,-39.0,76.0,1,left,MISS A. Davis 8' Hook,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,8.59,Missed,,,,,,,,,,,,,,,,,,
411,PT09M02.00S,2021-11-01T04:01:15.0Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,55,43,2021-11-01T04:01:16Z,4080000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,410.0,,,,,,,,,,3.0,2.0,1.0,,,,,
412,PT09M02.00S,2021-11-01T04:01:15.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,5.590000152587891,50.0,1610612747,55,43,2021-11-01T04:01:15Z,4090000,0.0,0.0,1,left,MISS R. Westbrook tip Layup,[201566],1610612747.0,LAL,tip,,,Westbrook,R. Westbrook,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
413,PT09M01.00S,2021-11-01T04:01:15.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,55,43,2021-11-01T04:01:15Z,4100000,,,0,,C. Wood REBOUND (Off:1 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,412.0,,,,,,,,,,10.0,9.0,1.0,,,,,
414,PT08M47.00S,2021-11-01T04:01:31.7Z,3,REGULAR,foul,personal,['2freethrow'],203145,,,1610612745,55,43,2021-11-01T04:01:39Z,4110000,,,0,,K. Bazemore shooting personal FOUL (2 PF) (Theis 2 FT),"[203145, 1628464]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,2004.0,2.0,0.0,Theis,1628464.0,,,,,,,,,
417,PT08M47.00S,2021-11-01T04:01:57.5Z,3,REGULAR,freethrow,1 of 2,[],1628464,,,1610612745,55,44,2021-11-01T04:02:22Z,4130000,,,0,,D. Theis Free Throw 1 of 2 (3 PTS),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
418,PT08M47.00S,2021-11-01T04:01:57.5Z,3,REGULAR,freethrow,2 of 2,[],1628464,,,1610612745,55,44,2021-11-01T04:02:22Z,4140000,,,0,,MISS D. Theis Free Throw 2 of 2,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,
419,PT08M44.00S,2021-11-01T04:02:00.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,55,44,2021-11-01T04:02:22Z,4150000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,418.0,,,,,,,,,,4.0,3.0,1.0,,,,,
420,PT08M39.00S,2021-11-01T04:02:23.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,5.831143232588701,50.0,1610612747,55,44,2021-11-01T04:02:37Z,4160000,0.0,2.0,1,left,MISS L. James cutting Layup,[2544],1610612747.0,LAL,cutting,,,James,L. James,,,,,0.23,Missed,,,,,,,,,,,,,,,,,,
421,PT08M36.00S,2021-11-01T04:02:26.5Z,3,REGULAR,rebound,offensive,[],2544,,,1610612747,55,44,2021-11-01T04:02:37Z,4170000,,,0,,L. James REBOUND (Off:1 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,420.0,,,,,,,,,,4.0,3.0,1.0,,,,,
422,PT08M36.00S,2021-11-01T04:02:26.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",2544,5.590000152587891,50.0,1610612747,57,44,2021-11-01T04:02:44Z,4180000,0.0,0.0,1,left,L. James tip Layup (10 PTS),[2544],1610612747.0,LAL,tip,,,James,L. James,,,,,0.0,Made,,,,,,,,,,10.0,,,,,,,,
423,PT08M26.00S,2021-11-01T04:02:36.5Z,3,REGULAR,turnover,lost ball,[],1630256,,,1610612745,57,44,2021-11-01T04:02:41Z,4190000,,,0,,J. Tate lost ball TURNOVER (2 TO),"[1630256, 202340]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,2.0,Bradley,202340.0,,,,,,,,,,,,,,
424,PT08M26.00S,2021-11-01T04:02:36.5Z,3,REGULAR,steal,,[],202340,,,1610612747,57,44,2021-11-01T04:07:13Z,4200000,,,0,,A. Bradley STEAL (2 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
425,PT08M21.00S,2021-11-01T04:02:41.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,6.4881734559789805,51.22549019607843,1610612747,57,44,2021-11-01T04:02:50Z,4210000,-6.0,8.0,1,left,MISS L. James running finger roll Layup,[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,1.05,Missed,,,,,,,,,,,,,,,,,,
426,PT08M21.00S,2021-11-01T04:02:41.2Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,57,44,2021-11-01T04:02:50Z,4220000,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,425.0,,,,,,,,,,9.0,7.0,2.0,,,,,
427,PT08M16.00S,2021-11-01T04:02:46.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203076,5.590000152587891,50.0,1610612747,59,44,2021-11-01T04:02:53Z,4230000,0.0,0.0,1,left,A. Davis tip Layup (8 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Made,,,,,,,,,,8.0,,,,,,,,
428,PT08M08.00S,2021-11-01T04:02:55.1Z,3,REGULAR,turnover,lost ball,[],1630224,,,1610612745,59,44,2021-11-01T04:03:01Z,4240000,,,0,,J. Green lost ball TURNOVER (4 TO),"[1630224, 203145]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,4.0,Bazemore,203145.0,,,,,,,,,,,,,,
429,PT08M08.00S,2021-11-01T04:02:55.1Z,3,REGULAR,steal,,[],203145,,,1610612747,59,44,2021-11-01T04:14:20Z,4250000,,,0,,K. Bazemore STEAL (2 STL),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
430,PT08M05.00S,2021-11-01T04:02:57.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203145,5.174113009198422,50.245098039215684,1610612747,59,44,2021-11-01T04:03:13Z,4260000,-1.0,-4.0,1,left,MISS K. Bazemore running reverse Layup,[203145],1610612747.0,LAL,running reverse,,,Bazemore,K. Bazemore,,,,,0.41,Missed,,,,,,,,,,,,,,,,,,
431,PT08M02.00S,2021-11-01T04:03:00.6Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,59,44,2021-11-01T04:03:13Z,4270000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,430.0,,,,,,,,,,3.0,3.0,0.0,,,,,
432,PT07M49.00S,2021-11-01T04:03:18.4Z,3,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,59,44,2021-11-01T04:03:29Z,4280000,,,0,,C. Wood lost ball out-of-bounds TURNOVER (3 TO),[1626174],1610612745.0,HOU,lost ball,,,Wood,C. Wood,,,,,,,,3.0,,,1627524.0,,,,,,,,,,,,,
434,PT07M40.00S,2021-11-01T04:03:33.2Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,59,44,2021-11-01T04:19:17Z,4300000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1629645]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,2.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,
435,PT07M40.00S,2021-11-01T04:03:33.2Z,3,REGULAR,steal,,[],1629645,,,1610612745,59,44,2021-11-01T04:19:17Z,4310000,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M31.00S,2021-11-01T04:03:41.3Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,59,44,2021-11-01T04:04:06Z,4320000,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 202340]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,3.0,Bradley,202340.0,,,,,,,,,,,,,,
437,PT07M31.00S,2021-11-01T04:03:41.3Z,3,REGULAR,steal,,[],202340,,,1610612747,59,44,2021-11-01T04:04:00Z,4330000,,,0,,A. Bradley STEAL (3 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M31.00S,2021-11-01T04:03:43.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,5.831143232588701,50.0,1610612747,61,44,2021-11-01T04:04:24Z,4340000,0.0,2.0,1,left,L. James running DUNK (12 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,running,,,James,L. James,,,,,0.23,Made,,,,,,,,,,12.0,,,,A. Davis,203076.0,2.0,,
440,PT07M31.00S,2021-11-01T04:04:34.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,61,44,2021-11-01T04:04:34Z,4360000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M28.00S,2021-11-01T04:06:40.6Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,61,44,2021-11-01T04:06:51Z,4370000,,,0,,K. Porter Jr. bad pass TURNOVER (4 TO),"[1629645, 203145]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,4.0,Bazemore,203145.0,,,,,,,,,,,,,,
442,PT07M28.00S,2021-11-01T04:06:40.6Z,3,REGULAR,steal,,[],203145,,,1610612747,61,44,2021-11-01T04:06:43Z,4380000,,,0,,K. Bazemore STEAL (3 STL),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
443,PT07M24.00S,2021-11-01T04:06:45.3Z,3,REGULAR,foul,personal,[],1630256,,,1610612747,61,44,2021-11-01T04:06:50Z,4390000,,,0,,J. Tate personal FOUL (2 PF),"[1630256, 203076]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,2004.0,2.0,0.0,Davis,203076.0,,,,,,,,,
445,PT07M09.00S,2021-11-01T04:07:21.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],2544,23.833771353482263,39.70588235294118,1610612747,61,44,2021-11-01T04:07:25Z,4410000,51.0,172.0,1,left,MISS L. James 17' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,17.91,Missed,,,,,,,,,,,,,,,,,,
446,PT07M06.00S,2021-11-01T04:07:24.8Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,61,44,2021-11-01T04:07:25Z,4420000,,,0,,A. Davis REBOUND (Off:3 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,445.0,,,,,,,,,,10.0,7.0,3.0,,,,,
447,PT07M03.00S,2021-11-01T04:07:27.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201566,31.980946123521676,51.470588235294116,1610612747,61,44,2021-11-01T04:07:33Z,4430000,-7.0,248.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,
448,PT07M00.00S,2021-11-01T04:07:30.5Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,61,44,2021-11-01T04:07:33Z,4440000,,,0,,A. Davis REBOUND (Off:4 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,447.0,,,,,,,,,,11.0,7.0,4.0,,,,,
449,PT06M49.00S,2021-11-01T04:07:41.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201566,15.029566360052556,77.94117647058823,1610612747,61,44,2021-11-01T04:07:46Z,4450000,-140.0,89.0,1,left,MISS R. Westbrook 16' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,16.55,Missed,,,,,,,,,,,,,,,,,,
450,PT06M46.00S,2021-11-01T04:07:44.8Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,61,44,2021-11-01T04:07:46Z,4460000,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,449.0,,,,,,,,,,4.0,3.0,1.0,,,,,
451,PT06M34.00S,2021-11-01T04:07:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,94.53022339027595,49.754901960784316,1610612745,61,44,2021-11-01T04:08:01Z,4470000,-1.0,-1.0,1,right,MISS D. Theis reverse Layup,[1628464],1610612745.0,HOU,reverse,,,Theis,D. Theis,,,,,0.16,Missed,,,,,,,,,,,,,,,,,,
452,PT06M31.00S,2021-11-01T04:07:59.2Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,61,44,2021-11-01T04:07:59Z,4480000,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,451.0,,,,,,,,,,5.0,4.0,1.0,,,,,
