actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
456,PT02M38.00S,2022-01-18T05:22:47.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",200752,16.212220762155056,57.59803921568628,1610612762,66,68,2022-01-18T05:22:54Z,4460000,-38.0,100.0,1,left,MISS R. Gay 10' turnaround Shot,[200752],1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,10.69,Missed,,,,,,,,,,,,,,,,,,
457,PT02M34.00S,2022-01-18T05:22:51.2Z,3,REGULAR,rebound,defensive,[],1626169,,,1610612747,66,68,2022-01-18T05:22:54Z,4470000,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,456.0,1.0,1.0,0.0,,,,,,,,,,,,,,
458,PT02M33.00S,2022-01-18T05:22:51.8Z,3,REGULAR,turnover,lost ball,[],1628370,,,1610612747,66,68,2022-01-18T05:22:57Z,4480000,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 204060]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,1.0,,,,,,,Ingles,204060.0,,,,
459,PT02M33.00S,2022-01-18T05:22:51.8Z,3,REGULAR,steal,,[],204060,,,1610612762,66,68,2022-01-18T05:22:54Z,4490000,,,0,,J. Ingles STEAL (1 STL),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M16.00S,2022-01-18T05:23:08.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,6.4881734559789805,48.774509803921575,1610612762,66,70,2022-01-18T05:23:13Z,4500000,6.0,8.0,1,left,D. Mitchell Layup (13 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,1.05,Made,,,,,,,,,13.0,,,,,,,,,
461,PT01M54.00S,2022-01-18T05:23:30.9Z,3,REGULAR,3pt,Jump Shot,[],1630559,70.61432325886992,29.90196078431373,1610612747,66,70,2022-01-18T05:32:54Z,4510000,-100.0,224.0,1,right,MISS A. Reaves 24' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
462,PT01M51.00S,2022-01-18T05:23:33.9Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,66,70,2022-01-18T05:23:35Z,4520000,,,0,,R. Gay REBOUND (Off:3 Def:5),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,461.0,8.0,5.0,3.0,,,,,,,,,,,,,,
464,PT01M33.00S,2022-01-18T05:23:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200752,7.013797634691201,49.754901960784316,1610612762,66,72,2022-01-18T05:24:03Z,4540000,1.0,13.0,1,left,R. Gay driving reverse Layup (9 PTS),[200752],1610612762.0,UTA,driving reverse,,,Gay,R. Gay,,,,,1.35,Made,,,,,,,,,9.0,,,,,,,,,
465,PT01M24.00S,2022-01-18T05:24:00.6Z,3,REGULAR,turnover,bad pass,[],1629659,,,1610612747,66,72,2022-01-18T05:24:06Z,4550000,,,0,,T. Horton-Tucker bad pass TURNOVER (3 TO),"[1629659, 200752]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,3.0,,,,,,,Gay,200752.0,,,,
466,PT01M24.00S,2022-01-18T05:24:00.6Z,3,REGULAR,steal,,[],200752,,,1610612762,66,72,2022-01-18T05:24:03Z,4560000,,,0,,R. Gay STEAL (2 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M19.00S,2022-01-18T05:24:05.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626220,7.933639947437584,4.656862745098039,1610612762,66,75,2022-01-18T05:34:16Z,4570000,227.0,22.0,1,left,R. O'Neale 3PT running pullup (13 PTS) (R. Gay 1 AST),"[1626220, 200752]",1610612762.0,UTA,running pullup,,,O'Neale,R. O'Neale,,,,,22.78,Made,,,,,,,,,13.0,R. Gay,200752.0,1.0,,,,,,
469,PT01M01.00S,2022-01-18T05:24:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,90.32522996057818,51.470588235294116,1610612747,66,75,2022-01-18T05:24:28Z,4590000,7.0,38.0,1,right,MISS M. Monk driving Layup,[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,
470,PT01M00.00S,2022-01-18T05:24:24.2Z,3,REGULAR,rebound,offensive,[],1628370,,,1610612747,66,75,2022-01-18T05:24:56Z,4600000,,,0,,M. Monk REBOUND (Off:1 Def:4),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,469.0,5.0,4.0,1.0,,,,,,,,,,,,,,
471,PT01M00.00S,2022-01-18T05:24:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,93.47897503285151,50.0,1610612747,68,75,2022-01-18T05:24:30Z,4610000,0.0,9.0,1,right,M. Monk putback Layup (12 PTS),[1628370],1610612747.0,LAL,putback,,,Monk,M. Monk,,,,,0.88,Made,,,,,,,,,12.0,,,,,,,,,
472,PT00M48.90S,2022-01-18T05:24:39.8Z,3,REGULAR,3pt,Jump Shot,[],204060,26.330486202365307,18.872549019607845,1610612762,68,78,2022-01-18T05:24:44Z,4620000,156.0,195.0,1,left,J. Ingles 24' 3PT  (9 PTS) (D. Mitchell 5 AST),"[204060, 1628378]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.95,Made,,,,,,,,,9.0,D. Mitchell,1628378.0,5.0,,,,,,
474,PT00M48.90S,2022-01-18T05:24:50.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,68,78,2022-01-18T05:24:50Z,4640000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M48.90S,2022-01-18T05:26:02.0Z,3,REGULAR,substitution,out,[],2772,,,1610612747,68,78,2022-01-18T05:26:19Z,4650000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M48.90S,2022-01-18T05:26:02.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612747,68,78,2022-01-18T05:26:19Z,4660000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M48.90S,2022-01-18T05:26:02.0Z,3,REGULAR,substitution,out,[],1628378,,,1610612747,68,78,2022-01-18T05:26:19Z,4670000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M48.90S,2022-01-18T05:26:02.0Z,3,REGULAR,substitution,in,[],2544,,,1610612747,68,78,2022-01-18T05:26:19Z,4680000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M48.90S,2022-01-18T05:26:02.0Z,3,REGULAR,substitution,in,[],203497,,,1610612747,68,78,2022-01-18T05:26:19Z,4690000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M48.90S,2022-01-18T05:26:02.0Z,3,REGULAR,substitution,in,[],201144,,,1610612747,68,78,2022-01-18T05:26:19Z,4700000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M48.80S,2022-01-18T05:26:40.6Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612747,68,78,2022-01-18T05:26:58Z,4710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M34.30S,2022-01-18T05:27:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,91.24507227332458,50.0,1610612747,70,78,2022-01-18T05:27:15Z,4720000,0.0,30.0,1,right,M. Monk driving floating Jump Shot (14 PTS),[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,2.98,Made,,,,,,,,,14.0,,,,,,,,,
483,PT00M24.80S,2022-01-18T05:27:28.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,13.84691195795007,53.431372549019606,1610612762,70,78,2022-01-18T05:35:52Z,4730000,-17.0,78.0,1,left,MISS J. Clarkson 7' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,7.96,Missed,,,,,,,,,,,,,,,,,,
484,PT00M22.70S,2022-01-18T05:27:30.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,70,78,2022-01-18T05:27:37Z,4740000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,
485,PT00M22.70S,2022-01-18T05:27:38.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,70,78,2022-01-18T05:27:38Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M14.50S,2022-01-18T05:27:57.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201144,28.695795006570307,22.794117647058826,1610612762,70,78,2022-01-18T05:36:10Z,4760000,136.0,217.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
487,PT00M09.30S,2022-01-18T05:28:02.5Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,70,78,2022-01-18T05:28:02Z,4770000,,,0,,M. Monk REBOUND (Off:1 Def:5),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,486.0,6.0,5.0,1.0,,,,,,,,,,,,,,
488,PT00M02.30S,2022-01-18T05:28:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,92.55913272010513,50.98039215686275,1610612747,72,78,2022-01-18T05:28:16Z,4780000,5.0,17.0,1,right,S. Johnson cutting Layup (5 PTS) (L. James 6 AST),"[1626169, 2544]",1610612747.0,LAL,cutting,,,Johnson,S. Johnson,,,,,1.81,Made,,,,,,,,,5.0,L. James,2544.0,6.0,,,,,,
490,PT00M00.00S,2022-01-18T05:28:23.9Z,3,REGULAR,period,end,[],0,,,1610612762,72,78,2022-01-18T05:28:23Z,4800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-01-18T05:30:59.2Z,4,REGULAR,period,start,[],0,,,1610612762,72,78,2022-01-18T05:30:59Z,4810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M46.00S,2022-01-18T05:31:14.4Z,4,REGULAR,foul,personal,[],1630559,,,1610612762,72,78,2022-01-18T05:31:47Z,4820000,,,0,,A. Reaves personal FOUL (3 PF),"[1630559, 200752]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,2714.0,,3.0,0.0,,,,,,,,,Gay,200752.0
494,PT11M32.00S,2022-01-18T05:31:51.3Z,4,REGULAR,3pt,Jump Shot,[],203903,5.568331143232584,95.34313725490196,1610612762,72,78,2022-01-18T05:37:25Z,4840000,-227.0,0.0,1,left,MISS J. Clarkson fadeaway 3PT,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,
495,PT11M29.00S,2022-01-18T05:31:54.3Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612747,72,78,2022-01-18T05:32:02Z,4850000,,,0,,S. Johnson REBOUND (Off:0 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,494.0,2.0,2.0,0.0,,,,,,,,,,,,,,
496,PT11M25.00S,2022-01-18T05:31:58.4Z,4,REGULAR,3pt,Jump Shot,[],1628370,72.19119579500656,19.607843137254903,1610612747,72,78,2022-01-18T05:32:08Z,4860000,-152.0,209.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
497,PT11M25.00S,2022-01-18T05:31:58.4Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,72,78,2022-01-18T05:32:08Z,4870000,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,496.0,11.0,10.0,1.0,,,,,,,,,,,,,,
498,PT11M07.00S,2022-01-18T05:32:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.619579500657039,55.3921568627451,1610612762,72,78,2022-01-18T05:38:01Z,4880000,-27.0,10.0,1,left,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,
499,PT11M04.00S,2022-01-18T05:32:19.0Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612747,72,78,2022-01-18T05:32:19Z,4890000,,,0,,S. Johnson REBOUND (Off:0 Def:3),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,498.0,3.0,3.0,0.0,,,,,,,,,,,,,,
500,PT11M01.00S,2022-01-18T05:32:23.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.69053876478318,50.245098039215684,1610612747,74,78,2022-01-18T05:32:32Z,4900000,1.0,16.0,1,right,L. James running Layup (19 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,1.62,Made,,,,,,,,,19.0,,,,,,,,,
501,PT10M37.00S,2022-01-18T05:32:46.0Z,4,REGULAR,3pt,Jump Shot,[],204060,26.593298291721425,82.1078431372549,1610612762,74,78,2022-01-18T05:32:50Z,4910000,-161.0,197.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
502,PT10M35.00S,2022-01-18T05:32:48.0Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,74,78,2022-01-18T05:32:50Z,4920000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,501.0,1.0,1.0,0.0,,,,,,,,,,,,,,
503,PT10M27.00S,2022-01-18T05:32:57.3Z,4,REGULAR,2pt,Jump Shot,[],1626169,91.63929040735874,91.17647058823529,1610612747,74,78,2022-01-18T05:40:32Z,4930000,206.0,26.0,1,right,MISS S. Johnson 20' Jump Shot,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,20.75,Missed,,,,,,,,,,,,,,,,,,
504,PT10M25.00S,2022-01-18T05:32:59.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,74,78,2022-01-18T05:33:04Z,4940000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,
505,PT10M25.00S,2022-01-18T05:33:06.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,74,78,2022-01-18T05:33:06Z,4950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M12.00S,2022-01-18T05:33:27.3Z,4,REGULAR,3pt,Jump Shot,[],201144,26.856110381077528,80.3921568627451,1610612762,74,81,2022-01-18T05:40:03Z,4960000,-152.0,200.0,1,left,M. Conley 25' 3PT pullup (16 PTS) (J. Clarkson 1 AST),"[201144, 203903]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.11,Made,,,,,,,,,16.0,J. Clarkson,203903.0,1.0,,,,,,
508,PT09M57.00S,2022-01-18T05:33:41.7Z,4,REGULAR,3pt,Jump Shot,[],2544,67.06636005256242,50.73529411764706,1610612747,74,81,2022-01-18T05:40:23Z,4980000,4.0,257.0,1,right,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
509,PT09M53.00S,2022-01-18T05:33:45.7Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,74,81,2022-01-18T05:33:46Z,4990000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,508.0,2.0,1.0,1.0,,,,,,,,,,,,,,
510,PT09M44.00S,2022-01-18T05:33:55.0Z,4,REGULAR,3pt,Jump Shot,[],200752,9.510512483574246,2.4509803921568647,1610612762,74,81,2022-01-18T05:33:59Z,5000000,238.0,37.0,1,left,MISS R. Gay 24' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,
511,PT09M41.00S,2022-01-18T05:33:58.1Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,74,81,2022-01-18T05:33:58Z,5010000,,,0,,R. Gobert REBOUND (Off:2 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,510.0,12.0,10.0,2.0,,,,,,,,,,,,,,
512,PT09M37.00S,2022-01-18T05:34:03.4Z,4,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612762,74,81,2022-01-18T05:34:24Z,5020000,,,0,,S. Johnson shooting personal FOUL (4 PF) (Gobert 2 FT),"[1626169, 203497]",1610612747.0,LAL,shooting,,,Johnson,S. Johnson,,,,,,,,,,,1193.0,,4.0,0.0,,,,,,,,,Gobert,203497.0
514,PT09M37.00S,2022-01-18T05:34:31.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,74,82,2022-01-18T05:34:31Z,5040000,,,0,,R. Gobert Free Throw 1 of 2 (14 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
515,PT09M37.00S,2022-01-18T05:34:51.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,74,83,2022-01-18T05:34:51Z,5050000,,,0,,R. Gobert Free Throw 2 of 2 (15 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
516,PT09M25.00S,2022-01-18T05:35:10.4Z,4,REGULAR,foul,personal,[],203903,,,1610612747,74,83,2022-01-18T05:35:18Z,5060000,,,0,,J. Clarkson personal FOUL (2 PF),"[203903, 2544]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,2714.0,,2.0,0.0,,,,,,,,,James,2544.0
518,PT09M21.00S,2022-01-18T05:35:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.16491458607096,51.22549019607843,1610612747,74,83,2022-01-18T05:35:39Z,5080000,6.0,21.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 203497]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,2.2,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
519,PT09M21.00S,2022-01-18T05:35:35.2Z,4,REGULAR,block,,[],203497,,,1610612747,74,83,2022-01-18T05:35:37Z,5090000,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M17.00S,2022-01-18T05:35:39.2Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612747,74,83,2022-01-18T05:35:39Z,5100000,,,0,,M. Monk REBOUND (Off:2 Def:5),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,518.0,7.0,5.0,2.0,,,,,,,,,,,,,,
521,PT09M14.00S,2022-01-18T05:35:44.6Z,4,REGULAR,foul,personal,[],200752,,,1610612747,74,83,2022-01-18T05:36:09Z,5110000,,,0,,R. Gay personal FOUL (2 PF),"[200752, 2544]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,1198.0,,2.0,0.0,,,,,,,,,James,2544.0
523,PT08M59.00S,2022-01-18T05:36:29.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,82.44086727989487,6.127450980392155,1610612747,74,83,2022-01-18T05:46:45Z,5130000,-219.0,113.0,1,right,MISS L. James 24' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,
524,PT08M55.00S,2022-01-18T05:36:32.7Z,4,REGULAR,rebound,offensive,[],1630559,,,1610612747,74,83,2022-01-18T05:36:32Z,5140000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,523.0,2.0,1.0,1.0,,,,,,,,,,,,,,
525,PT08M52.00S,2022-01-18T05:36:42.1Z,4,REGULAR,foul,personal,[],203903,,,1610612747,74,83,2022-01-18T05:36:49Z,5150000,,,0,,J. Clarkson personal FOUL (3 PF),"[203903, 2544]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,2714.0,,3.0,0.0,,,,,,,,,James,2544.0
527,PT08M44.00S,2022-01-18T05:37:06.7Z,4,REGULAR,turnover,bad pass,[],1628370,,,1610612747,74,83,2022-01-18T05:37:30Z,5170000,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 203903]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,2.0,,,,,,,Clarkson,203903.0,,,,
528,PT08M44.00S,2022-01-18T05:37:06.7Z,4,REGULAR,steal,,[],203903,,,1610612762,74,83,2022-01-18T05:37:09Z,5180000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M39.00S,2022-01-18T05:37:12.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200752,7.408015768725363,95.58823529411765,1610612762,74,83,2022-01-18T05:37:18Z,5190000,-228.0,17.0,1,left,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,
530,PT08M37.00S,2022-01-18T05:37:14.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,74,83,2022-01-18T05:37:21Z,5200000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,,,
531,PT08M36.00S,2022-01-18T05:37:23.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,74,83,2022-01-18T05:37:23Z,5210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M19.00S,2022-01-18T05:37:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.95335085413929,50.49019607843137,1610612747,76,83,2022-01-18T05:46:38Z,5220000,2.0,14.0,1,right,L. James cutting finger roll Layup (21 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,cutting finger roll,,,James,L. James,,,,,1.39,Made,,,,,,,,,21.0,A. Reaves,1630559.0,1.0,,,,,,
534,PT08M19.00S,2022-01-18T05:37:46.6Z,4,REGULAR,foul,personal,['1freethrow'],203903,,,1610612747,76,83,2022-01-18T05:37:54Z,5240000,,,0,,J. Clarkson shooting personal FOUL (4 PF) (James 1 FT),"[203903, 2544]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,1198.0,,4.0,0.0,,,,,,,,,James,2544.0
536,PT08M19.00S,2022-01-18T05:37:55.1Z,4,REGULAR,substitution,out,[],200752,,,1610612747,76,83,2022-01-18T05:38:34Z,5260000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M19.00S,2022-01-18T05:37:55.1Z,4,REGULAR,substitution,out,[],201144,,,1610612747,76,83,2022-01-18T05:38:34Z,5270000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M19.00S,2022-01-18T05:37:55.1Z,4,REGULAR,substitution,in,[],1628378,,,1610612747,76,83,2022-01-18T05:38:34Z,5280000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M19.00S,2022-01-18T05:37:55.1Z,4,REGULAR,substitution,in,[],202711,,,1610612747,76,83,2022-01-18T05:38:34Z,5290000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M19.00S,2022-01-18T05:38:16.6Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,77,83,2022-01-18T05:38:16Z,5300000,,,0,,L. James Free Throw 1 of 1 (22 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
541,PT08M07.00S,2022-01-18T05:38:31.2Z,4,REGULAR,3pt,Jump Shot,[],1628378,28.56438896189225,19.85294117647058,1610612762,77,83,2022-01-18T05:38:35Z,5310000,151.0,216.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
542,PT08M04.00S,2022-01-18T05:38:34.2Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,77,83,2022-01-18T05:38:35Z,5320000,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,541.0,3.0,2.0,1.0,,,,,,,,,,,,,,
543,PT08M00.00S,2022-01-18T05:38:39.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626169,91.90210249671485,48.0392156862745,1610612747,79,83,2022-01-18T05:38:46Z,5330000,-10.0,24.0,1,right,S. Johnson running Layup (7 PTS) (L. James 7 AST),"[1626169, 2544]",1610612747.0,LAL,running,,,Johnson,S. Johnson,,,,,2.56,Made,,,,,,,,,7.0,L. James,2544.0,7.0,,,,,,
544,PT08M00.00S,2022-01-18T05:38:47.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203497,,,1610612747,79,83,2022-01-18T05:38:54Z,5340000,,,0,,R. Gobert shooting personal FOUL (3 PF) (Johnson 1 FT),"[203497, 1626169]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,1193.0,,3.0,2.0,,,,,,,,,Johnson,1626169.0
546,PT08M00.00S,2022-01-18T05:38:56.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,79,83,2022-01-18T05:38:56Z,5360000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
