actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
444,PT03M04.00S,2021-11-05T04:09:12.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],2546,24.6222076215506,74.01960784313725,1610612747,72,68,2021-11-05T04:09:17Z,4430000,-120.0,179.0,1,left,C. Anthony 21' Jump Shot (12 PTS) (R. Rondo 2 AST),"[2546, 200765]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,21.55,Made,12.0,,,,,,,R. Rondo,200765.0,2.0,,,,,,,,
446,PT02M44.00S,2021-11-05T04:09:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.95335085413929,50.98039215686275,1610612760,72,70,2021-11-05T04:09:39Z,4450000,5.0,14.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (15 PTS) (K. Williams 2 AST),"[1628983, 1629026]",1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.45,Made,15.0,,,,,,,K. Williams,1629026.0,2.0,,,,,,,,
448,PT02M26.00S,2021-11-05T04:09:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200765,7.933639947437584,50.49019607843137,1610612747,72,70,2021-11-05T04:09:55Z,4470000,-2.0,22.0,1,left,MISS R. Rondo driving finger roll Layup,[200765],1610612747.0,LAL,driving finger roll,,,Rondo,R. Rondo,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,
449,PT02M23.00S,2021-11-05T04:09:54.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,72,70,2021-11-05T04:09:55Z,4480000,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,448.0,6.0,4.0,2.0,,,,,,,,,,,,,
450,PT02M21.00S,2021-11-05T04:09:56.9Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,72,70,2021-11-05T04:10:00Z,4490000,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 2546]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,4.0,,,,,,,,,,Anthony,2546.0
451,PT02M21.00S,2021-11-05T04:09:56.9Z,3,REGULAR,steal,,[],2546,,,1610612747,72,70,2021-11-05T04:09:59Z,4500000,,,0,,C. Anthony STEAL (2 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M13.00S,2021-11-05T04:10:03.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630559,7.013797634691201,50.73529411764706,1610612747,74,70,2021-11-05T04:10:11Z,4510000,-4.0,13.0,1,left,A. Reaves running Layup (5 PTS) (R. Rondo 3 AST),"[1630559, 200765]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,1.39,Made,5.0,,,,,,,R. Rondo,200765.0,3.0,,,,,,,,
454,PT02M00.00S,2021-11-05T04:10:17.2Z,3,REGULAR,3pt,Jump Shot,[],1628983,67.19776609724047,27.941176470588232,1610612760,74,70,2021-11-05T04:10:21Z,4530000,-110.0,256.0,1,right,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,
455,PT01M58.00S,2021-11-05T04:10:19.2Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,74,70,2021-11-05T04:10:21Z,4540000,,,0,,A. Davis REBOUND (Off:5 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,454.0,15.0,10.0,5.0,,,,,,,,,,,,,
456,PT01M52.00S,2021-11-05T04:10:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,6.4881734559789805,58.82352941176471,1610612747,74,70,2021-11-05T04:10:29Z,4550000,-44.0,8.0,1,left,MISS A. Davis floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,4.49,Missed,,,,,,,,,,,,,,,,,,
457,PT01M49.00S,2021-11-05T04:10:28.4Z,3,REGULAR,rebound,offensive,[],202340,,,1610612747,74,70,2021-11-05T04:10:28Z,4560000,,,0,,A. Bradley REBOUND (Off:1 Def:2),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,456.0,3.0,2.0,1.0,,,,,,,,,,,,,
458,PT01M41.00S,2021-11-05T04:10:37.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202340,7.539421813403408,51.470588235294116,1610612747,76,70,2021-11-05T04:10:40Z,4570000,-7.0,18.0,1,left,A. Bradley Layup (6 PTS) (A. Davis 4 AST),"[202340, 203076]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,1.98,Made,6.0,,,,,,,A. Davis,203076.0,4.0,,,,,,,,
460,PT01M41.00S,2021-11-05T04:10:44.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,76,70,2021-11-05T04:10:44Z,4590000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M41.00S,2021-11-05T04:12:01.4Z,3,REGULAR,substitution,out,[],202340,,,1610612760,76,70,2021-11-05T04:12:15Z,4600000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M41.00S,2021-11-05T04:12:01.4Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,76,70,2021-11-05T04:12:15Z,4610000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M41.00S,2021-11-05T04:12:01.4Z,3,REGULAR,substitution,in,[],201566,,,1610612760,76,70,2021-11-05T04:12:15Z,4630000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M41.00S,2021-11-05T04:12:01.4Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,76,70,2021-11-05T04:12:15Z,4640000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M24.00S,2021-11-05T04:12:26.2Z,3,REGULAR,3pt,Jump Shot,[],1629660,69.30026281208936,23.284313725490193,1610612760,76,70,2021-11-05T04:12:31Z,4660000,-134.0,236.0,1,right,MISS T. Jerome 27' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,
468,PT01M19.00S,2021-11-05T04:12:31.2Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,76,70,2021-11-05T04:12:31Z,4670000,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,467.0,3.0,2.0,1.0,,,,,,,,,,,,,
469,PT01M19.00S,2021-11-05T04:12:30.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,94.40999984741211,50.0,1610612760,76,70,2021-11-05T04:12:30Z,4680000,0.0,0.0,1,right,MISS K. Williams tip Layup,[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
470,PT01M18.00S,2021-11-05T04:12:31.2Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,76,70,2021-11-05T04:12:31Z,4690000,,,0,,C. Anthony REBOUND (Off:1 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,469.0,3.0,2.0,1.0,,,,,,,,,,,,,
471,PT01M05.00S,2021-11-05T04:12:44.1Z,3,REGULAR,2pt,Jump Shot,[],201566,14.898160315374511,75.73529411764706,1610612747,76,70,2021-11-05T04:12:49Z,4700000,-129.0,88.0,1,left,MISS R. Westbrook 15' Jump Shot,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,15.56,Missed,,,,,,,,,,,,,,,,,,
472,PT01M02.00S,2021-11-05T04:12:47.1Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612760,76,70,2021-11-05T04:12:49Z,4710000,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,471.0,2.0,2.0,0.0,,,,,,,,,,,,,
473,PT00M58.20S,2021-11-05T04:12:52.8Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,76,70,2021-11-05T04:12:57Z,4720000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 200765]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,2.0,,,,,,,,,,Rondo,200765.0
474,PT00M58.20S,2021-11-05T04:12:52.8Z,3,REGULAR,steal,,[],200765,,,1610612747,76,70,2021-11-05T04:12:54Z,4730000,,,0,,R. Rondo STEAL (1 STL),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M51.30S,2021-11-05T04:12:59.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],2546,32.637976346911955,41.42156862745098,1610612747,79,70,2021-11-05T04:13:04Z,4740000,43.0,254.0,1,left,C. Anthony 25' 3PT  (15 PTS) (R. Rondo 4 AST),"[2546, 200765]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.79,Made,15.0,,,,,,,R. Rondo,200765.0,4.0,,,,,,,,
477,PT00M31.40S,2021-11-05T04:13:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,95.71287779237845,35.5392156862745,1610612760,79,72,2021-11-05T04:13:29Z,4760000,-72.0,-12.0,1,right,S. Gilgeous-Alexander 7' pullup Jump Shot (17 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,7.33,Made,17.0,,,,,,,,,,,,,,,,,
478,PT00M15.80S,2021-11-05T04:13:44.3Z,3,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612747,79,72,2021-11-05T04:14:05Z,4770000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Davis 2 FT),"[1630526, 203076]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,1627519.0,,,,,,,1.0,0.0,Davis,203076.0,,
480,PT00M15.80S,2021-11-05T04:14:15.1Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,80,72,2021-11-05T04:14:15Z,4790000,,,0,,A. Davis Free Throw 1 of 2 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
482,PT00M15.80S,2021-11-05T04:14:17.2Z,3,REGULAR,substitution,out,[],2546,,,1610612747,80,72,2021-11-05T04:14:32Z,4800000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M15.80S,2021-11-05T04:14:17.2Z,3,REGULAR,substitution,out,[],1630526,,,1610612747,80,72,2021-11-05T04:14:32Z,4810000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M15.80S,2021-11-05T04:14:17.2Z,3,REGULAR,substitution,out,[],1630197,,,1610612747,80,72,2021-11-05T04:14:32Z,4820000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M15.80S,2021-11-05T04:14:17.2Z,3,REGULAR,substitution,in,[],203145,,,1610612747,80,72,2021-11-05T04:14:32Z,4840000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M15.80S,2021-11-05T04:14:17.2Z,3,REGULAR,substitution,in,[],1629652,,,1610612747,80,72,2021-11-05T04:14:32Z,4860000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M15.80S,2021-11-05T04:14:17.2Z,3,REGULAR,substitution,in,[],203488,,,1610612747,80,72,2021-11-05T04:14:32Z,4870000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M15.80S,2021-11-05T04:14:15.1Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,80,72,2021-11-05T04:14:43Z,4880000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT00M13.40S,2021-11-05T04:14:17.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,80,72,2021-11-05T04:14:43Z,4890000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,,
492,PT00M13.40S,2021-11-05T04:14:44.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,80,72,2021-11-05T04:14:44Z,4900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M05.90S,2021-11-05T04:15:05.1Z,3,REGULAR,foul,personal,[],200765,,,1610612760,80,72,2021-11-05T04:15:30Z,4910000,,,0,,R. Rondo take personal FOUL (2 PF),"[200765, 1628983]",1610612747.0,LAL,take,,,Rondo,R. Rondo,,,,,,,,,,,,202041.0,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
495,PT00M00.00S,2021-11-05T04:15:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.37647831800263,53.18627450980392,1610612760,80,72,2021-11-05T04:15:33Z,4930000,16.0,29.0,1,right,MISS S. Gilgeous-Alexander finger roll Layup,[1628983],1610612760.0,OKC,finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2021-11-05T04:15:26.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,80,72,2021-11-05T04:15:33Z,4940000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,
497,PT00M00.00S,2021-11-05T04:15:32.0Z,3,REGULAR,period,end,[],0,,,1610612760,80,72,2021-11-05T04:15:32Z,4950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,out,['startperiod'],200765,,,1610612760,80,72,2021-11-05T04:18:12Z,4960000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,out,['startperiod'],203145,,,1610612760,80,72,2021-11-05T04:18:12Z,4970000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,80,72,2021-11-05T04:18:12Z,4980000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,80,72,2021-11-05T04:18:12Z,4990000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,in,['startperiod'],1628370,,,1610612760,80,72,2021-11-05T04:18:12Z,5000000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,in,['startperiod'],2546,,,1610612760,80,72,2021-11-05T04:18:12Z,5010000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,in,['startperiod'],202324,,,1610612760,80,72,2021-11-05T04:18:12Z,5020000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-11-05T04:17:41.7Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,80,72,2021-11-05T04:18:12Z,5030000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-11-05T04:18:18.6Z,4,REGULAR,period,start,[],0,,,1610612747,80,72,2021-11-05T04:18:18Z,5040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M43.00S,2021-11-05T04:18:34.8Z,4,REGULAR,3pt,Jump Shot,[],2546,27.11892247043363,12.74509803921569,1610612747,80,72,2021-11-05T04:18:39Z,5050000,186.0,202.0,1,left,MISS C. Anthony 27' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,27.51,Missed,,,,,,,,,,,,,,,,,,
510,PT11M40.00S,2021-11-05T04:18:37.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,80,72,2021-11-05T04:18:39Z,5060000,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,509.0,7.0,5.0,2.0,,,,,,,,,,,,,
511,PT11M30.00S,2021-11-05T04:18:47.8Z,4,REGULAR,3pt,Jump Shot,[],1629026,72.7168199737188,19.607843137254903,1610612760,80,75,2021-11-05T04:18:52Z,5070000,-152.0,204.0,1,right,K. Williams 25' 3PT  (7 PTS) (J. Giddey 7 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,25.44,Made,7.0,,,,,,,J. Giddey,1630581.0,7.0,,,,,,,,
513,PT11M15.00S,2021-11-05T04:19:05.9Z,4,REGULAR,foul,personal,['2freethrow'],202324,,,1610612747,80,75,2021-11-05T04:19:17Z,5090000,,,0,,D. Favors shooting personal FOUL (2 PF) (Davis 2 FT),"[202324, 203076]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,,1627519.0,,,,,,,2.0,0.0,Davis,203076.0,,
515,PT11M15.00S,2021-11-05T04:19:31.1Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,81,75,2021-11-05T04:19:31Z,5110000,,,0,,A. Davis Free Throw 1 of 2 (24 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
516,PT11M15.00S,2021-11-05T04:19:43.6Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,82,75,2021-11-05T04:19:43Z,5120000,,,0,,A. Davis Free Throw 2 of 2 (25 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
517,PT11M04.00S,2021-11-05T04:19:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,92.95335085413929,49.26470588235294,1610612760,82,75,2021-11-05T04:20:02Z,5130000,-4.0,14.0,1,right,MISS T. Jerome finger roll Layup,[1629660],1610612760.0,OKC,finger roll,,,Jerome,T. Jerome,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,
518,PT11M02.00S,2021-11-05T04:19:56.9Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,82,75,2021-11-05T04:20:02Z,5140000,,,0,,C. Anthony REBOUND (Off:1 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,517.0,4.0,3.0,1.0,,,,,,,,,,,,,
519,PT10M57.00S,2021-11-05T04:20:08.5Z,4,REGULAR,foul,personal,[],1629652,,,1610612747,82,75,2021-11-05T04:20:14Z,5150000,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 203076]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,203177.0,,,,,,,2.0,0.0,Davis,203076.0,,
521,PT10M45.00S,2021-11-05T04:20:34.7Z,4,REGULAR,2pt,Jump Shot,[],2546,24.490801576872528,52.205882352941174,1610612747,82,75,2021-11-05T04:22:54Z,5170000,-11.0,178.0,1,left,MISS C. Anthony 17' pullup Shot,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,17.8,Missed,,,,,,,,,,,,,,,,,,
522,PT10M43.00S,2021-11-05T04:20:36.7Z,4,REGULAR,rebound,defensive,[],202324,,,1610612760,82,75,2021-11-05T04:20:39Z,5180000,,,0,,D. Favors REBOUND (Off:3 Def:4),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,521.0,7.0,4.0,3.0,,,,,,,,,,,,,
523,PT10M33.00S,2021-11-05T04:20:47.5Z,4,REGULAR,turnover,lost ball,[],202324,,,1610612760,82,75,2021-11-05T04:20:51Z,5190000,,,0,,D. Favors lost ball TURNOVER (1 TO),"[202324, 1630559]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,1.0,,,,,,,,,,Reaves,1630559.0
524,PT10M33.00S,2021-11-05T04:20:47.5Z,4,REGULAR,steal,,[],1630559,,,1610612747,82,75,2021-11-05T04:20:50Z,5200000,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M33.00S,2021-11-05T04:20:54.8Z,4,REGULAR,foul,personal,[],1630581,,,1610612747,82,75,2021-11-05T04:21:06Z,5210000,,,0,,J. Giddey take personal FOUL (2 PF),"[1630581, 1630559]",1610612760.0,OKC,take,,,Giddey,J. Giddey,,,,,,,,,,,,1627519.0,,,,,,,2.0,1.0,Reaves,1630559.0,,
527,PT10M27.00S,2021-11-05T04:21:13.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,7.276609724047319,49.754901960784316,1610612747,82,75,2021-11-05T04:21:18Z,5230000,1.0,16.0,1,left,MISS R. Westbrook Layup,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
528,PT10M24.00S,2021-11-05T04:21:16.3Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,82,75,2021-11-05T04:21:18Z,5240000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,527.0,1.0,1.0,0.0,,,,,,,,,,,,,
529,PT10M17.00S,2021-11-05T04:21:23.3Z,4,REGULAR,3pt,Jump Shot,[],1629660,79.41852825229961,92.6470588235294,1610612760,82,75,2021-11-05T04:21:27Z,5250000,213.0,141.0,1,right,MISS T. Jerome 25' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
530,PT10M14.00S,2021-11-05T04:21:25.8Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,82,75,2021-11-05T04:21:25Z,5260000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,529.0,2.0,1.0,1.0,,,,,,,,,,,,,
531,PT10M06.00S,2021-11-05T04:21:33.3Z,4,REGULAR,3pt,Jump Shot,[],201566,29.878449408672807,26.715686274509807,1610612747,82,75,2021-11-05T04:21:38Z,5270000,116.0,228.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
532,PT10M03.00S,2021-11-05T04:21:36.3Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,82,75,2021-11-05T04:21:38Z,5280000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,531.0,2.0,2.0,0.0,,,,,,,,,,,,,
533,PT09M50.00S,2021-11-05T04:21:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,89.27398160315374,51.22549019607843,1610612760,82,75,2021-11-05T04:21:53Z,5290000,6.0,48.0,1,right,MISS J. Giddey driving Layup - blocked,"[1630581, 203076]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,4.87,Missed,,,,,,,,,,,Davis,203076.0,,,,,,
534,PT09M50.00S,2021-11-05T04:21:50.1Z,4,REGULAR,block,,[],203076,,,1610612760,82,75,2021-11-05T04:21:52Z,5300000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M47.00S,2021-11-05T04:21:53.1Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,82,75,2021-11-05T04:21:53Z,5310000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,533.0,1.0,1.0,0.0,,,,,,,,,,,,,
536,PT09M42.00S,2021-11-05T04:21:57.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203076,8.590670170827863,50.0,1610612747,84,75,2021-11-05T04:22:05Z,5320000,0.0,28.0,1,left,A. Davis running Layup (27 PTS),[203076],1610612747.0,LAL,running,,,Davis,A. Davis,,,,,2.83,Made,27.0,,,,,,,,,,,,,,,,,
537,PT09M34.00S,2021-11-05T04:22:05.7Z,4,REGULAR,3pt,Jump Shot,[],1629652,75.87056504599212,91.66666666666667,1610612760,84,78,2021-11-05T04:22:12Z,5330000,208.0,174.0,1,right,L. Dort 27' 3PT  (11 PTS) (T. Jerome 3 AST),"[1629652, 1629660]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.16,Made,11.0,,,,,,,T. Jerome,1629660.0,3.0,,,,,,,,
539,PT09M32.00S,2021-11-05T04:22:19.2Z,4,REGULAR,foul,technical,['1freethrow'],2546,,,1610612747,84,78,2021-11-05T04:22:29Z,5350000,,,0,,C. Anthony technical FOUL (1 Tech),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,203177.0,,,,,,,3.0,1.0,,,,
