actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
177,PT10M58.00S,2022-01-10T03:08:02.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,27,30,2022-01-10T03:08:14Z,1760000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,
178,PT10M44.00S,2022-01-10T03:08:32.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629659,7.802233902759525,52.94117647058824,1610612747,27,30,2022-01-10T03:08:41Z,1770000,-15.0,21.0,1,left,MISS T. Horton-Tucker Layup - blocked,"[1629659, 1628991]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,2.55,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,
179,PT10M44.00S,2022-01-10T03:08:32.2Z,2,REGULAR,block,,[],1628991,,,1610612747,27,30,2022-01-10T03:08:35Z,1780000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M41.00S,2022-01-10T03:08:35.2Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,27,30,2022-01-10T03:08:41Z,1790000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,178.0,6.0,4.0,2.0,,,,,,,,,,,
181,PT10M39.00S,2022-01-10T03:08:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,90.06241787122208,50.49019607843137,1610612763,27,30,2022-01-10T03:09:11Z,1800000,2.0,41.0,1,right,MISS D. Melton driving Layup - blocked,"[1629001, 201566]",1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,4.1,Missed,,,,,,,,,Westbrook,201566.0,,,,,,,,,
182,PT10M39.00S,2022-01-10T03:08:38.9Z,2,REGULAR,block,,[],201566,,,1610612763,27,30,2022-01-10T03:08:41Z,1810000,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M39.00S,2022-01-10T03:08:38.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,27,30,2022-01-10T03:09:11Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,
183,PT10M33.00S,2022-01-10T03:09:09.9Z,2,REGULAR,jumpball,recovered,[],1628991,,,1610612763,27,30,2022-01-10T03:09:09Z,1830000,,,0,,Jump Ball D. Melton vs. R. Westbrook: Tip to J. Jackson Jr.,"[1628991, 1629001, 201566]",1610612763.0,MEM,heldball,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Melton,1629001.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,,,,,
187,PT10M29.00S,2022-01-10T03:10:06.6Z,2,REGULAR,jumpball,recovered,[],1630559,,,1610612763,27,30,2022-01-10T03:10:06Z,1860000,,,0,,Jump Ball C. Anthony vs. J. Jackson Jr.: Tip to A. Reaves,"[1630559, 2546, 1628991]",1610612747.0,LAL,heldball,A. Reaves,1630559.0,Reaves,A. Reaves,Anthony,2546.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,
190,PT10M29.00S,2022-01-10T03:10:06.6Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,27,30,2022-01-10T03:10:06Z,1890000,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 2546]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,2.0,Anthony,2546.0,,,,,,
191,PT10M29.00S,2022-01-10T03:10:06.6Z,2,REGULAR,steal,,[],2546,,,1610612747,27,30,2022-01-10T03:10:06Z,1900000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M25.00S,2022-01-10T03:10:23.8Z,2,REGULAR,violation,kicked ball,[],1630217,,,1610612747,27,30,2022-01-10T03:10:33Z,1920000,,,0,,D. Bane kicked ball VIOLATION,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,1146.0,,,,,
195,PT10M17.00S,2022-01-10T03:10:36.9Z,2,REGULAR,foul,personal,[],1630217,,,1610612747,27,30,2022-01-10T03:10:49Z,1940000,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 2544]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,James,2544.0,
197,PT10M09.00S,2022-01-10T03:10:55.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,30.929697766097235,29.411764705882348,1610612747,27,30,2022-01-10T03:11:00Z,1960000,103.0,238.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M06.00S,2022-01-10T03:10:58.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,27,30,2022-01-10T03:11:00Z,1970000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,,,
199,PT10M02.00S,2022-01-10T03:11:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.16491458607096,49.01960784313726,1610612763,27,32,2022-01-10T03:11:15Z,1980000,-5.0,21.0,1,right,D. Bane driving Layup (8 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,2.17,Made,8.0,,,,,,,,,,,,,,,,,,
200,PT10M02.00S,2022-01-10T03:11:08.5Z,2,REGULAR,foul,personal,['1freethrow'],1629659,,,1610612763,27,32,2022-01-10T03:11:18Z,1990000,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Bane 1 FT),"[1629659, 1630217]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Bane,1630217.0,
202,PT10M02.00S,2022-01-10T03:11:37.4Z,2,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,27,32,2022-01-10T03:11:42Z,2010000,,,0,,MISS D. Bane Free Throw 1 of 1,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Missed,,,,,,,,,,,,,,,,,,,
203,PT10M00.00S,2022-01-10T03:11:39.4Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612747,27,32,2022-01-10T03:11:42Z,2020000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,
204,PT09M48.00S,2022-01-10T03:11:53.0Z,2,REGULAR,foul,personal,[],1630217,,,1610612747,27,32,2022-01-10T03:12:10Z,2030000,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 2544]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,James,2544.0,
206,PT09M40.00S,2022-01-10T03:12:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.4881734559789805,47.79411764705882,1610612747,29,32,2022-01-10T03:12:24Z,2050000,11.0,8.0,1,left,L. James reverse Layup (14 PTS) (C. Anthony 1 AST),"[2544, 2546]",1610612747.0,LAL,reverse,,,James,L. James,,,,,1.39,Made,14.0,C. Anthony,2546.0,1.0,,,,,,,,,,,,,,,
208,PT09M21.00S,2022-01-10T03:12:36.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,92.95335085413929,3.67647058823529,1610612763,29,35,2022-01-10T03:12:41Z,2070000,-232.0,14.0,1,right,D. Bane 3PT  (11 PTS) (D. Melton 2 AST),"[1630217, 1629001]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.2,Made,11.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,,
210,PT09M12.00S,2022-01-10T03:12:46.1Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612747,29,35,2022-01-10T03:13:52Z,2090000,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1630217]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,1.0,Bane,1630217.0,,,,,,
211,PT09M12.00S,2022-01-10T03:12:46.1Z,2,REGULAR,steal,,[],1630217,,,1610612763,29,35,2022-01-10T03:12:48Z,2100000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M12.00S,2022-01-10T03:12:56.7Z,2,REGULAR,foul,personal,[],1629659,,,1610612763,29,35,2022-01-10T03:13:01Z,2110000,,,0,,T. Horton-Tucker personal FOUL (2 PF),"[1629659, 1630217]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Bane,1630217.0,
214,PT09M12.00S,2022-01-10T03:13:08.4Z,2,REGULAR,substitution,out,[],201566,,,1610612763,29,35,2022-01-10T03:13:11Z,2130000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M12.00S,2022-01-10T03:13:08.4Z,2,REGULAR,substitution,in,[],1628370,,,1610612763,29,35,2022-01-10T03:13:11Z,2140000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M59.00S,2022-01-10T03:13:25.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,73.89947437582128,85.5392156862745,1610612763,29,35,2022-01-10T03:13:32Z,2150000,178.0,193.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
217,PT08M57.00S,2022-01-10T03:13:27.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,29,35,2022-01-10T03:13:32Z,2160000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,
218,PT08M57.00S,2022-01-10T03:13:31.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,29,35,2022-01-10T03:13:31Z,2170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M43.00S,2022-01-10T03:13:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,8.327858081471746,51.22549019607843,1610612747,31,35,2022-01-10T03:13:56Z,2180000,-6.0,26.0,1,left,A. Reaves cutting Layup (2 PTS) (T. Horton-Tucker 1 AST),"[1630559, 1629659]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,2.65,Made,2.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,,,
221,PT08M31.00S,2022-01-10T03:14:04.7Z,2,REGULAR,foul,personal,[],1629659,,,1610612763,31,35,2022-01-10T03:14:15Z,2200000,,,0,,T. Horton-Tucker personal FOUL (3 PF),"[1629659, 1629634]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Clarke,1629634.0,
223,PT08M31.00S,2022-01-10T03:14:11.4Z,2,REGULAR,substitution,out,[],1629659,,,1610612763,31,35,2022-01-10T03:14:25Z,2220000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M31.00S,2022-01-10T03:14:11.4Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,31,35,2022-01-10T03:14:25Z,2230000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M31.00S,2022-01-10T03:14:11.4Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,31,35,2022-01-10T03:14:25Z,2240000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M31.00S,2022-01-10T03:14:11.4Z,2,REGULAR,substitution,in,[],2772,,,1610612763,31,35,2022-01-10T03:14:25Z,2250000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M31.00S,2022-01-10T03:14:11.4Z,2,REGULAR,substitution,in,[],203937,,,1610612763,31,35,2022-01-10T03:14:25Z,2260000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M31.00S,2022-01-10T03:14:11.4Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,31,35,2022-01-10T03:14:25Z,2270000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M22.00S,2022-01-10T03:14:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.50788436268068,48.0392156862745,1610612763,31,37,2022-01-10T03:14:45Z,2280000,-10.0,27.0,1,right,D. Bane driving Layup (13 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,2.9,Made,13.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
231,PT08M17.00S,2022-01-10T03:14:45.3Z,2,REGULAR,3pt,Jump Shot,[],2772,31.192509855453352,21.813725490196077,1610612747,34,37,2022-01-10T03:14:52Z,2300000,141.0,241.0,1,left,T. Ariza 27' 3PT  (3 PTS) (L. James 3 AST),"[2772, 2544]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,27.89,Made,3.0,L. James,2544.0,3.0,,,,,,,,,,,,,,,
233,PT07M58.00S,2022-01-10T03:15:04.1Z,2,REGULAR,3pt,Jump Shot,[],1626145,92.29632063074901,3.9215686274509807,1610612763,34,40,2022-01-10T03:15:09Z,2320000,-230.0,20.0,1,right,T. Jones 3PT  (3 PTS) (D. Bane 1 AST),"[1626145, 1630217]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,23.13,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
235,PT07M36.00S,2022-01-10T03:15:25.9Z,2,REGULAR,3pt,Jump Shot,[],2544,30.66688567674113,25.490196078431367,1610612747,37,40,2022-01-10T03:15:33Z,2340000,123.0,236.0,1,left,L. James 26' 3PT  (17 PTS) (M. Monk 1 AST),"[2544, 1628370]",1610612747.0,LAL,,,,James,L. James,,,,,26.57,Made,17.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,,
237,PT07M21.00S,2022-01-10T03:15:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,93.34756898817345,49.754901960784316,1610612763,37,40,2022-01-10T03:15:47Z,2360000,-1.0,10.0,1,right,MISS T. Jones cutting Layup - blocked,"[1626145, 1628370]",1610612763.0,MEM,cutting,,,Jones,T. Jones,,,,,1.01,Missed,,,,,,,,,Monk,1628370.0,,,,,,,,,
238,PT07M21.00S,2022-01-10T03:15:41.0Z,2,REGULAR,block,,[],1628370,,,1610612763,37,40,2022-01-10T03:15:44Z,2370000,,,0,,M. Monk BLOCK (3 BLK),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M17.00S,2022-01-10T03:15:45.0Z,2,REGULAR,rebound,defensive,[],2772,,,1610612747,37,40,2022-01-10T03:15:47Z,2380000,,,0,,T. Ariza REBOUND (Off:0 Def:2),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,
240,PT07M13.00S,2022-01-10T03:15:48.9Z,2,REGULAR,3pt,Jump Shot,[],1628370,29.61563731931669,78.92156862745098,1610612747,37,40,2022-01-10T03:15:56Z,2390000,-145.0,226.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
241,PT07M09.00S,2022-01-10T03:15:52.9Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,37,40,2022-01-10T03:15:56Z,2400000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,,,,
242,PT07M05.00S,2022-01-10T03:15:59.6Z,2,REGULAR,foul,offensive,[],1630217,,,1610612763,37,40,2022-01-10T03:16:11Z,2410000,,,0,,D. Bane charge offensive FOUL (3 PF),"[1630217, 1630559]",1610612763.0,MEM,charge,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Reaves,1630559.0,
244,PT07M05.00S,2022-01-10T03:15:59.6Z,2,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,37,40,2022-01-10T03:15:59Z,2430000,,,0,,D. Bane offensive foul TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1.0,,,1146.0,,,,,
245,PT07M05.00S,2022-01-10T03:16:08.2Z,2,REGULAR,substitution,out,[],2546,,,1610612747,37,40,2022-01-10T03:16:21Z,2440000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M05.00S,2022-01-10T03:16:08.2Z,2,REGULAR,substitution,out,[],1630217,,,1610612747,37,40,2022-01-10T03:16:21Z,2450000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M05.00S,2022-01-10T03:16:08.2Z,2,REGULAR,substitution,in,[],202340,,,1610612747,37,40,2022-01-10T03:16:21Z,2460000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M05.00S,2022-01-10T03:16:08.2Z,2,REGULAR,substitution,in,[],1630533,,,1610612747,37,40,2022-01-10T03:16:21Z,2470000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M49.00S,2022-01-10T03:16:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,8.853482260183966,46.32352941176471,1610612747,37,40,2022-01-10T03:16:44Z,2480000,18.0,31.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1628991]",1610612747.0,LAL,driving,,,James,L. James,,,,,3.58,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,
250,PT06M49.00S,2022-01-10T03:16:38.3Z,2,REGULAR,block,,[],1628991,,,1610612747,37,40,2022-01-10T03:16:41Z,2490000,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M45.00S,2022-01-10T03:16:42.3Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,37,40,2022-01-10T03:16:44Z,2500000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,,
252,PT06M43.00S,2022-01-10T03:16:44.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,83.62352168199737,95.58823529411765,1610612763,37,43,2022-01-10T03:17:07Z,2510000,228.0,101.0,1,right,Z. Williams 24' 3PT running (3 PTS) (J. Konchar 1 AST),"[1630533, 1629723]",1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,24.94,Made,3.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,,
254,PT06M40.00S,2022-01-10T03:16:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,37,43,2022-01-10T03:16:54Z,2530000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M40.00S,2022-01-10T03:19:14.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612747,37,43,2022-01-10T03:19:48Z,2540000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M40.00S,2022-01-10T03:19:14.8Z,2,REGULAR,substitution,out,[],1626145,,,1610612747,37,43,2022-01-10T03:19:48Z,2550000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M40.00S,2022-01-10T03:19:14.8Z,2,REGULAR,substitution,in,[],1630214,,,1610612747,37,43,2022-01-10T03:19:48Z,2560000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M40.00S,2022-01-10T03:19:14.8Z,2,REGULAR,substitution,in,[],1629630,,,1610612747,37,43,2022-01-10T03:19:48Z,2570000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M25.00S,2022-01-10T03:20:13.2Z,2,REGULAR,3pt,Jump Shot,[],202340,13.058475689881732,3.4313725490196134,1610612747,40,43,2022-01-10T03:20:18Z,2580000,233.0,70.0,1,left,A. Bradley 24' 3PT  (3 PTS) (T. Ariza 1 AST),"[202340, 2772]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.32,Made,3.0,T. Ariza,2772.0,1.0,,,,,,,,,,,,,,,
261,PT06M07.00S,2022-01-10T03:20:30.6Z,2,REGULAR,3pt,Jump Shot,[],1629723,71.27135348226018,20.34313725490196,1610612763,40,46,2022-01-10T03:20:36Z,2600000,-148.0,218.0,1,right,J. Konchar 26' 3PT  (9 PTS) (J. Morant 2 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,26.32,Made,9.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,,
263,PT05M50.00S,2022-01-10T03:20:48.1Z,2,REGULAR,2pt,Jump Shot,[],202340,27.513140604467807,43.872549019607845,1610612747,40,46,2022-01-10T03:20:58Z,2620000,31.0,206.0,1,left,MISS A. Bradley 20' pullup Shot,[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,20.84,Missed,,,,,,,,,,,,,,,,,,,
264,PT05M48.00S,2022-01-10T03:20:50.1Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,40,46,2022-01-10T03:20:55Z,2630000,,,0,,X. Tillman REBOUND (Off:0 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,263.0,2.0,2.0,0.0,,,,,,,,,,,
265,PT05M40.00S,2022-01-10T03:21:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,81.52102496714849,48.529411764705884,1610612763,40,46,2022-01-10T03:21:46Z,2640000,-7.0,121.0,1,right,MISS K. Anderson 12' fadeaway Shot,[203937],1610612763.0,MEM,fadeaway,,,Anderson,K. Anderson,,,,,12.14,Missed,,,,,,,,,,,,,,,,,,,
266,PT05M39.00S,2022-01-10T03:21:02.1Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,40,46,2022-01-10T03:21:46Z,2650000,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,265.0,1.0,0.0,1.0,,,,,,,,,,,
267,PT05M38.00S,2022-01-10T03:21:07.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629723,94.40999984741211,50.0,1610612763,40,48,2022-01-10T03:21:53Z,2660000,0.0,0.0,1,right,J. Konchar tip DUNK (11 PTS),[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
268,PT05M08.00S,2022-01-10T03:21:33.6Z,2,REGULAR,3pt,Jump Shot,[],2544,23.176741130091983,11.764705882352942,1610612747,43,48,2022-01-10T03:22:30Z,2670000,191.0,165.0,1,left,L. James 25' 3PT bank (20 PTS),[2544],1610612747.0,LAL,bank,,,James,L. James,,,,,25.28,Made,20.0,,,,,,,,,,,,,,,,,,
269,PT04M44.00S,2022-01-10T03:21:57.4Z,2,REGULAR,foul,offensive,[],1630214,,,1610612763,43,48,2022-01-10T03:22:04Z,2680000,,,0,,X. Tillman offensive FOUL (2 PF),"[1630214, 2772]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Ariza,2772.0,
271,PT04M44.00S,2022-01-10T03:21:57.4Z,2,REGULAR,turnover,offensive foul,[],1630214,,,1610612763,43,48,2022-01-10T03:21:57Z,2700000,,,0,,X. Tillman offensive foul TURNOVER (1 TO),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,1.0,,,1146.0,,,,,
272,PT04M44.00S,2022-01-10T03:22:06.4Z,2,REGULAR,substitution,out,[],2544,,,1610612747,43,48,2022-01-10T03:22:12Z,2710000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M44.00S,2022-01-10T03:22:06.4Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,43,48,2022-01-10T03:22:12Z,2720000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M44.00S,2022-01-10T03:22:06.4Z,2,REGULAR,substitution,in,[],201566,,,1610612747,43,48,2022-01-10T03:22:12Z,2730000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M44.00S,2022-01-10T03:22:06.4Z,2,REGULAR,substitution,in,[],2546,,,1610612747,43,48,2022-01-10T03:22:12Z,2740000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
