actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
552,PT02M38.00S,2021-12-26T02:58:30.3Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,80,93,2021-12-26T02:58:43Z,5480000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT02M38.00S,2021-12-26T02:58:30.3Z,3,REGULAR,substitution,in,[],1629651,,,1610612751,80,93,2021-12-26T02:58:43Z,5490000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT02M28.00S,2021-12-26T02:58:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201949,92.82194480946123,50.49019607843137,1610612751,80,95,2021-12-26T02:59:02Z,5500000,2.0,15.0,1,right,J. Johnson driving finger roll Layup (8 PTS),[201949],1610612751.0,BKN,driving finger roll,,,Johnson,J. Johnson,,,,,1.52,Made,8.0,,,,,,,,,,,,,,,,,,
555,PT02M02.00S,2021-12-26T02:59:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,12.795663600525614,51.470588235294116,1610612747,80,95,2021-12-26T02:59:29Z,5510000,-7.0,68.0,1,left,MISS R. Westbrook 6' Jump Shot,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,6.82,Missed,,,,,,,,,,,,,,,,,,,
556,PT01M59.00S,2021-12-26T02:59:27.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,80,95,2021-12-26T02:59:29Z,5520000,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,555.0,5.0,4.0,1.0,,,,,
557,PT01M44.00S,2021-12-26T02:59:41.7Z,3,REGULAR,3pt,Jump Shot,[],201988,70.08869908015768,33.08823529411765,1610612751,80,95,2021-12-26T02:59:46Z,5530000,-85.0,229.0,1,right,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
558,PT01M42.00S,2021-12-26T02:59:43.7Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,80,95,2021-12-26T02:59:46Z,5540000,,,0,,C. Anthony REBOUND (Off:3 Def:5),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,557.0,8.0,5.0,3.0,,,,,
559,PT01M30.00S,2021-12-26T02:59:56.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629659,6.225361366622863,52.205882352941174,1610612747,82,95,2021-12-26T03:00:00Z,5550000,-11.0,6.0,1,left,T. Horton-Tucker cutting DUNK (10 PTS) (C. Anthony 4 AST),"[1629659, 2546]",1610612747.0,LAL,cutting,,,Horton-Tucker,T. Horton-Tucker,,,,,1.25,Made,10.0,C. Anthony,2546.0,4.0,,,,,,,,,,,,,,,
561,PT01M09.00S,2021-12-26T03:00:17.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.08475689881735,52.69607843137255,1610612751,82,97,2021-12-26T03:00:22Z,5570000,13.0,13.0,1,right,N. Claxton DUNK (4 PTS) (P. Mills 5 AST),"[1629651, 201988]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,1.84,Made,4.0,P. Mills,201988.0,5.0,,,,,,,,,,,,,,,
563,PT01M00.00S,2021-12-26T03:00:26.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.013797634691201,49.01960784313726,1610612747,82,97,2021-12-26T03:01:10Z,5590000,5.0,13.0,1,left,MISS R. Westbrook driving finger roll Layup,[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,,
564,PT00M57.50S,2021-12-26T03:00:29.1Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,82,97,2021-12-26T03:00:31Z,5600000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,563.0,3.0,3.0,0.0,,,,,
565,PT00M52.90S,2021-12-26T03:00:36.3Z,3,REGULAR,3pt,Jump Shot,[],201988,92.29632063074901,3.67647058823529,1610612751,82,100,2021-12-26T03:00:40Z,5610000,-232.0,20.0,1,right,P. Mills 3PT  (25 PTS) (L. Galloway 1 AST),"[201988, 204038]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.25,Made,25.0,L. Galloway,204038.0,1.0,,,,,,,,,,,,,,,
567,PT00M34.80S,2021-12-26T03:00:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.962549277266746,47.30392156862745,1610612747,82,100,2021-12-26T03:00:59Z,5630000,13.0,4.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.39,Missed,,,,,,,,,,,,,,,,,,,
568,PT00M32.50S,2021-12-26T03:00:57.8Z,3,REGULAR,rebound,defensive,[],204038,,,1610612751,82,100,2021-12-26T03:00:57Z,5640000,,,0,,L. Galloway REBOUND (Off:0 Def:1),[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,567.0,1.0,1.0,0.0,,,,,
569,PT00M16.20S,2021-12-26T03:01:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,92.95335085413929,53.67647058823529,1610612751,82,102,2021-12-26T03:01:19Z,5650000,18.0,14.0,1,right,D. Bembry cutting Layup (15 PTS) (P. Mills 6 AST),"[1627761, 201988]",1610612751.0,BKN,cutting,,,Bembry,D. Bembry,,,,,2.29,Made,15.0,P. Mills,201988.0,6.0,,,,,,,,,,,,,,,
571,PT00M04.70S,2021-12-26T03:01:36.5Z,3,REGULAR,foul,personal,[],204038,,,1610612747,82,102,2021-12-26T03:01:43Z,5670000,,,0,,L. Galloway take personal FOUL (4 PF),"[204038, 201566]",1610612751.0,BKN,take,,,Galloway,L. Galloway,,,,,,,,,,,201246.0,4.0,0.0,Westbrook,201566.0,,,,,,,,,,
573,PT00M04.70S,2021-12-26T03:01:47.2Z,3,REGULAR,substitution,out,[],201988,,,1610612747,82,102,2021-12-26T03:01:52Z,5690000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT00M04.70S,2021-12-26T03:01:47.2Z,3,REGULAR,substitution,in,[],1628975,,,1610612747,82,102,2021-12-26T03:01:52Z,5700000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT00M01.60S,2021-12-26T03:01:59.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.619579500657039,52.205882352941174,1610612747,82,102,2021-12-26T03:04:16Z,5710000,-11.0,10.0,1,left,MISS R. Westbrook driving Layup - blocked,"[201566, 1629651]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.47,Missed,,,,,,,,,,,,,,,Claxton,1629651.0,,,
578,PT00M01.60S,2021-12-26T03:01:59.4Z,3,REGULAR,block,,[],1629651,,,1610612747,82,102,2021-12-26T03:04:16Z,5715000,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT00M00.70S,2021-12-26T03:02:00.3Z,3,REGULAR,rebound,defensive,[],204038,,,1610612751,82,102,2021-12-26T03:04:16Z,5720000,,,0,,L. Galloway REBOUND (Off:0 Def:2),[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,575.0,2.0,2.0,0.0,,,,,
577,PT00M00.00S,2021-12-26T03:02:03.2Z,3,REGULAR,period,end,[],0,,,1610612751,82,102,2021-12-26T03:02:03Z,5730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,out,['startperiod'],201954,,,1610612751,82,102,2021-12-26T03:05:34Z,5740000,,,0,,SUB out: D. Collison,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,out,['startperiod'],201949,,,1610612751,82,102,2021-12-26T03:05:34Z,5750000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,out,['startperiod'],1627761,,,1610612751,82,102,2021-12-26T03:05:34Z,5760000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,out,['startperiod'],1628975,,,1610612751,82,102,2021-12-26T03:05:34Z,5770000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612751,82,102,2021-12-26T03:05:34Z,5780000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,82,102,2021-12-26T03:05:34Z,5790000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,82,102,2021-12-26T03:05:34Z,5800000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT12M00.00S,2021-12-26T03:05:20.4Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612751,82,102,2021-12-26T03:05:34Z,5810000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT12M00.00S,2021-12-26T03:05:39.2Z,4,REGULAR,period,start,[],0,,,1610612747,82,102,2021-12-26T03:05:39Z,5820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT11M44.00S,2021-12-26T03:05:54.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,7.408015768725363,42.64705882352941,1610612747,82,102,2021-12-26T03:08:00Z,5830000,37.0,17.0,1,left,MISS T. Horton-Tucker driving floating bank Shot,[1629659],1610612747.0,LAL,driving floating bank,,,Horton-Tucker,T. Horton-Tucker,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
589,PT11M44.00S,2021-12-26T03:05:54.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,82,102,2021-12-26T03:06:11Z,5840000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,588.0,,,,,,,,
590,PT11M44.00S,2021-12-26T03:06:01.2Z,4,REGULAR,foul,personal,[],1628971,,,1610612747,82,102,2021-12-26T03:06:05Z,5850000,,,0,,B. Brown loose ball personal FOUL (4 PF),"[1628971, 201566]",1610612751.0,BKN,loose ball,,,Brown,B. Brown,,,,,,,,,,,1204.0,4.0,0.0,Westbrook,201566.0,,,,,,,,,,
592,PT11M37.00S,2021-12-26T03:06:24.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,6.093955321944804,52.205882352941174,1610612747,84,102,2021-12-26T03:06:28Z,5870000,-11.0,5.0,1,left,M. Monk driving reverse Layup (12 PTS),[1628370],1610612747.0,LAL,driving reverse,,,Monk,M. Monk,,,,,1.2,Made,12.0,,,,,,,,,,,,,,,,,,
593,PT11M23.00S,2021-12-26T03:06:38.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,90.71944809461235,42.64705882352941,1610612751,84,102,2021-12-26T03:08:54Z,5880000,-37.0,35.0,1,right,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,5.06,Missed,,,,,,,,,,,,,,,,,,,
594,PT11M21.00S,2021-12-26T03:06:40.8Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,84,102,2021-12-26T03:06:42Z,5890000,,,0,,R. Westbrook REBOUND (Off:4 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,593.0,10.0,6.0,4.0,,,,,
595,PT11M14.00S,2021-12-26T03:06:47.5Z,4,REGULAR,3pt,Jump Shot,[],201566,30.66688567674113,69.11764705882354,1610612747,84,102,2021-12-26T03:06:52Z,5900000,-96.0,236.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
596,PT11M11.00S,2021-12-26T03:06:50.5Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,84,102,2021-12-26T03:06:52Z,5910000,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,595.0,5.0,5.0,0.0,,,,,
597,PT11M04.00S,2021-12-26T03:06:58.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.34756898817345,50.49019607843137,1610612751,84,104,2021-12-26T03:07:02Z,5920000,2.0,10.0,1,right,N. Claxton alley-oop DUNK (6 PTS) (J. Harden 9 AST),"[1629651, 201935]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,1.03,Made,6.0,J. Harden,201935.0,9.0,,,,,,,,,,,,,,,
599,PT10M49.00S,2021-12-26T03:07:12.3Z,4,REGULAR,3pt,Jump Shot,[],2544,28.301576872536145,82.35294117647058,1610612747,84,104,2021-12-26T03:07:16Z,5940000,-162.0,214.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
600,PT10M46.00S,2021-12-26T03:07:15.3Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,84,104,2021-12-26T03:07:16Z,5950000,,,0,,B. Brown REBOUND (Off:0 Def:6),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,599.0,6.0,6.0,0.0,,,,,
601,PT10M39.00S,2021-12-26T03:07:22.2Z,4,REGULAR,3pt,Jump Shot,[],201988,70.3515111695138,66.66666666666667,1610612751,84,107,2021-12-26T03:07:27Z,5960000,83.0,226.0,1,right,P. Mills 24' 3PT  (28 PTS) (B. Brown 4 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.11,Made,28.0,B. Brown,1628971.0,4.0,,,,,,,,,,,,,,,
603,PT10M38.00S,2021-12-26T03:07:28.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,84,107,2021-12-26T03:07:28Z,5980000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT10M38.00S,2021-12-26T03:10:41.8Z,4,REGULAR,substitution,out,[],201566,,,1610612747,84,107,2021-12-26T03:10:52Z,5990000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT10M38.00S,2021-12-26T03:10:41.8Z,4,REGULAR,substitution,out,[],201988,,,1610612747,84,107,2021-12-26T03:10:52Z,6000000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT10M38.00S,2021-12-26T03:10:41.8Z,4,REGULAR,substitution,in,[],1626169,,,1610612747,84,107,2021-12-26T03:10:52Z,6010000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT10M38.00S,2021-12-26T03:10:41.8Z,4,REGULAR,substitution,in,[],1628975,,,1610612747,84,107,2021-12-26T03:10:52Z,6020000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT10M17.00S,2021-12-26T03:11:19.3Z,4,REGULAR,3pt,Jump Shot,[],1628370,8.459264126149804,96.07843137254902,1610612747,87,107,2021-12-26T03:11:23Z,6030000,-230.0,27.0,1,left,M. Monk 3PT  (15 PTS) (L. James 2 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,23.2,Made,15.0,L. James,2544.0,2.0,,,,,,,,,,,,,,,
610,PT09M58.00S,2021-12-26T03:11:40.5Z,4,REGULAR,turnover,out-of-bounds,[],204038,,,1610612751,87,107,2021-12-26T03:11:45Z,6050000,,,0,,L. Galloway step out-of-bounds TURNOVER (2 TO),[204038],1610612751.0,BKN,step,,,Galloway,L. Galloway,,,,,,,,,,,201246.0,,,,,2.0,,,,,,,,,
611,PT09M58.00S,2021-12-26T03:11:46.7Z,4,REGULAR,substitution,out,[],1629651,,,1610612747,87,107,2021-12-26T03:11:54Z,6060000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT09M58.00S,2021-12-26T03:11:46.7Z,4,REGULAR,substitution,in,[],201949,,,1610612747,87,107,2021-12-26T03:11:54Z,6070000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT09M50.00S,2021-12-26T03:12:08.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2546,8.327858081471746,96.56862745098039,1610612747,87,107,2021-12-26T03:12:18Z,6080000,-233.0,26.0,1,left,MISS C. Anthony 3PT - blocked,"[2546, 201949]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,23.42,Missed,,,,,,,,,,,,,,,Johnson,201949.0,,,
614,PT09M50.00S,2021-12-26T03:12:08.8Z,4,REGULAR,block,,[],201949,,,1610612747,87,107,2021-12-26T03:12:12Z,6090000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT09M49.00S,2021-12-26T03:12:09.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,87,107,2021-12-26T03:12:18Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,613.0,,,,,,,,
616,PT09M49.00S,2021-12-26T03:12:14.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,87,107,2021-12-26T03:12:14Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT09M49.00S,2021-12-26T03:12:15.6Z,4,REGULAR,substitution,out,[],1628971,,,1610612747,87,107,2021-12-26T03:12:23Z,6120000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT09M49.00S,2021-12-26T03:12:15.6Z,4,REGULAR,substitution,in,[],1627761,,,1610612747,87,107,2021-12-26T03:12:23Z,6130000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT09M46.00S,2021-12-26T03:12:35.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629659,7.013797634691201,54.16666666666667,1610612747,89,107,2021-12-26T03:12:39Z,6140000,-21.0,13.0,1,left,T. Horton-Tucker Layup (12 PTS) (L. James 3 AST),"[1629659, 2544]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,2.47,Made,12.0,L. James,2544.0,3.0,,,,,,,,,,,,,,,
621,PT09M28.00S,2021-12-26T03:12:54.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201949,86.12023653088042,49.50980392156863,1610612751,89,107,2021-12-26T03:13:17Z,6160000,-2.0,78.0,1,right,MISS J. Johnson 7' driving floating Shot,[201949],1610612751.0,BKN,driving floating,,,Johnson,J. Johnson,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,,
622,PT09M24.00S,2021-12-26T03:12:58.1Z,4,REGULAR,rebound,offensive,[],201949,,,1610612751,89,107,2021-12-26T03:13:17Z,6170000,,,0,,J. Johnson REBOUND (Off:1 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,621.0,4.0,3.0,1.0,,,,,
623,PT09M23.00S,2021-12-26T03:12:57.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,78.63009198423127,90.19607843137254,1610612751,89,107,2021-12-26T03:13:01Z,6180000,201.0,148.0,1,right,MISS J. Carter 24' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
624,PT09M20.00S,2021-12-26T03:13:00.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,89,107,2021-12-26T03:13:01Z,6190000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,623.0,8.0,7.0,1.0,,,,,
625,PT09M09.00S,2021-12-26T03:13:11.8Z,4,REGULAR,3pt,Jump Shot,[],2544,31.753038764783184,56.98529411764706,1610612747,92,107,2021-12-26T03:13:19Z,6200000,-35.0,246.0,1,left,L. James 24' 3PT  (29 PTS) (T. Horton-Tucker 2 AST),"[2544, 1629659]",1610612747.0,LAL,,,,James,L. James,,,,,24.85,Made,29.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,,,,,
627,PT08M44.00S,2021-12-26T03:13:40.6Z,4,REGULAR,foul,personal,['2freethrow'],201935,,,1610612751,92,107,2021-12-26T03:16:30Z,6220000,,,0,,J. Harden flagrant-type-1 personal FOUL (4 PF) (Horton-Tucker 2 FT),"[201935, 1629659]",1610612751.0,BKN,flagrant-type-1,,,Harden,J. Harden,,,,,,,,,,,201246.0,4.0,0.0,Horton-Tucker,1629659.0,,,,,,,,,,
629,PT08M44.00S,2021-12-26T03:13:40.6Z,4,REGULAR,turnover,,[],201935,,,1610612751,92,107,2021-12-26T03:16:10Z,6240000,,,0,,J. Harden TURNOVER (2 TO),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,201246.0,,,,,2.0,,,,,,,,,
630,PT08M44.00S,2021-12-26T03:13:57.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612747,92,107,2021-12-26T03:16:07Z,6250000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,Common Foul to Flagrant 1
631,PT08M44.00S,2021-12-26T03:16:31.7Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612747,93,107,2021-12-26T03:16:31Z,6260000,,,0,,T. Horton-Tucker flagrant Free Throw 1 of 2 (13 PTS),[1629659],1610612747.0,LAL,flagrant,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
632,PT08M44.00S,2021-12-26T03:16:35.0Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612747,94,107,2021-12-26T03:16:35Z,6270000,,,0,,T. Horton-Tucker flagrant Free Throw 2 of 2 (14 PTS),[1629659],1610612747.0,LAL,flagrant,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
633,PT08M34.00S,2021-12-26T03:17:13.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2546,6.356767411300922,48.774509803921575,1610612747,96,107,2021-12-26T03:17:18Z,6280000,6.0,7.0,1,left,C. Anthony Layup (13 PTS) (L. James 4 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,0.95,Made,13.0,L. James,2544.0,4.0,,,,,,,,,,,,,,,
635,PT08M09.00S,2021-12-26T03:17:37.4Z,4,REGULAR,3pt,Jump Shot,[],201949,71.53416557161628,73.77450980392157,1610612751,96,107,2021-12-26T03:17:47Z,6300000,119.0,215.0,1,right,MISS J. Johnson 24' 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
636,PT08M06.00S,2021-12-26T03:17:40.4Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,96,107,2021-12-26T03:17:47Z,6310000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,635.0,3.0,3.0,0.0,,,,,
637,PT08M03.00S,2021-12-26T03:17:44.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2546,21.468462549277262,90.68627450980392,1610612747,96,107,2021-12-26T03:17:53Z,6320000,-203.0,149.0,1,left,MISS C. Anthony 25' running 3PT,[2546],1610612747.0,LAL,running,,,Anthony,C. Anthony,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
638,PT08M03.00S,2021-12-26T03:17:44.1Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612751,96,107,2021-12-26T03:17:53Z,6330000,,,0,,J. Carter REBOUND (Off:1 Def:2),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,637.0,3.0,2.0,1.0,,,,,
639,PT07M46.00S,2021-12-26T03:18:01.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627761,85.98883048620237,54.411764705882355,1610612751,96,107,2021-12-26T03:18:05Z,6340000,22.0,79.0,1,right,MISS D. Bembry 8' turnaround Hook,[1627761],1610612751.0,BKN,turnaround,,,Bembry,D. Bembry,,,,,8.22,Missed,,,,,,,,,,,,,,,,,,,
640,PT07M43.00S,2021-12-26T03:18:04.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,96,107,2021-12-26T03:18:05Z,6350000,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,639.0,9.0,8.0,1.0,,,,,
