actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
276,PT03M11.00S,2022-02-09T03:58:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,84.01773981603154,40.44117647058824,1610612749,47,67,2022-02-09T03:58:27Z,2720000,-48.0,98.0,1,right,MISS G. Allen 10' turnaround Shot,[1628960],1610612749.0,MIL,turnaround,,,Allen,G. Allen,,,,,10.88,Missed,,,,,,,,,,,,,,,,,,,
277,PT03M08.00S,2022-02-09T03:58:26.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,47,67,2022-02-09T03:58:27Z,2730000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,
278,PT03M01.00S,2022-02-09T03:58:37.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,47,67,2022-02-09T03:58:37Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M54.00S,2022-02-09T03:58:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.379106438896187,48.28431372549019,1610612747,47,67,2022-02-09T03:58:59Z,2750000,9.0,36.0,1,left,MISS R. Westbrook driving Layup - blocked,"[201566, 202328]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.67,Missed,Monroe,202328.0,,,,,,,,,,,,,,,,,
280,PT02M54.00S,2022-02-09T03:58:52.7Z,2,REGULAR,block,,[],202328,,,1610612747,47,67,2022-02-09T03:58:56Z,2760000,,,0,,G. Monroe BLOCK (1 BLK),[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M54.00S,2022-02-09T03:58:52.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,47,67,2022-02-09T03:58:59Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,279.0,,,,,,,,,,,,,,,,
282,PT02M54.00S,2022-02-09T03:58:59.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,47,67,2022-02-09T03:58:59Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M50.00S,2022-02-09T03:59:12.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,7.013797634691201,50.73529411764706,1610612747,49,67,2022-02-09T03:59:16Z,2790000,-4.0,13.0,1,left,A. Davis driving Layup (8 PTS) (R. Westbrook 3 AST),"[203076, 201566]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,1.39,Made,,,,,,,8.0,R. Westbrook,201566.0,3.0,,,,,,,,,
285,PT02M38.00S,2022-02-09T03:59:24.8Z,2,REGULAR,3pt,Jump Shot,[],203507,69.30026281208936,34.31372549019608,1610612749,49,70,2022-02-09T03:59:30Z,2810000,-78.0,236.0,1,right,G. Antetokounmpo 24' 3PT pullup (18 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,24.88,Made,,,,,,,18.0,,,,,,,,,,,,
286,PT02M14.00S,2022-02-09T03:59:53.7Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612747,49,70,2022-02-09T04:00:15Z,2820000,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Westbrook 2 FT),"[203507, 201566]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Westbrook,201566.0,
288,PT02M14.00S,2022-02-09T04:00:20.6Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,50,70,2022-02-09T04:00:20Z,2840000,,,0,,R. Westbrook Free Throw 1 of 2 (5 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
289,PT02M14.00S,2022-02-09T04:00:22.6Z,2,REGULAR,substitution,out,[],1628960,,,1610612747,50,70,2022-02-09T04:00:32Z,2850000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M14.00S,2022-02-09T04:00:22.6Z,2,REGULAR,substitution,out,[],202328,,,1610612747,50,70,2022-02-09T04:00:32Z,2860000,,,0,,SUB out: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M14.00S,2022-02-09T04:00:22.6Z,2,REGULAR,substitution,out,[],201950,,,1610612747,50,70,2022-02-09T04:00:32Z,2870000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M14.00S,2022-02-09T04:00:22.6Z,2,REGULAR,substitution,in,[],1626171,,,1610612747,50,70,2022-02-09T04:00:32Z,2880000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M14.00S,2022-02-09T04:00:22.6Z,2,REGULAR,substitution,in,[],203114,,,1610612747,50,70,2022-02-09T04:00:32Z,2890000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M14.00S,2022-02-09T04:00:22.6Z,2,REGULAR,substitution,in,[],1628978,,,1610612747,50,70,2022-02-09T04:00:32Z,2900000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M14.00S,2022-02-09T04:00:46.2Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,51,70,2022-02-09T04:00:46Z,2910000,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
296,PT01M59.00S,2022-02-09T04:01:00.8Z,2,REGULAR,2pt,Jump Shot,[],203507,95.97568988173455,18.382352941176478,1610612749,51,72,2022-02-09T04:01:09Z,2920000,-158.0,-15.0,1,right,G. Antetokounmpo 15' turnaround fadeaway Jump Shot (20 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,15.88,Made,,,,,,,20.0,,,,,,,,,,,,
297,PT01M43.00S,2022-02-09T04:01:17.0Z,2,REGULAR,2pt,Jump Shot,[],2544,15.029566360052556,27.696078431372555,1610612747,51,72,2022-02-09T04:01:20Z,2930000,112.0,89.0,1,left,MISS L. James 14' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,14.25,Missed,,,,,,,,,,,,,,,,,,,
298,PT01M41.00S,2022-02-09T04:01:19.0Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,51,72,2022-02-09T04:01:20Z,2940000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,297.0,3.0,3.0,0.0,,,,,,,,,,,,,
299,PT01M33.00S,2022-02-09T04:01:29.4Z,2,REGULAR,foul,personal,[],1628370,,,1610612749,51,72,2022-02-09T04:01:36Z,2950000,,,0,,M. Monk personal FOUL (2 PF),"[1628370, 203114]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Middleton,203114.0,
301,PT01M29.00S,2022-02-09T04:01:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203076,,,1610612749,51,72,2022-02-09T04:02:01Z,2970000,,,0,,A. Davis shooting personal FOUL (2 PF) (Antetokounmpo 3 FT),"[203076, 203507]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Antetokounmpo,203507.0,
303,PT01M29.00S,2022-02-09T04:02:40.3Z,2,REGULAR,freethrow,1 of 3,[],203507,,,1610612749,51,73,2022-02-09T04:02:40Z,2990000,,,0,,G. Antetokounmpo Free Throw 1 of 3 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
304,PT01M29.00S,2022-02-09T04:03:06.5Z,2,REGULAR,freethrow,2 of 3,[],203507,,,1610612749,51,73,2022-02-09T04:03:06Z,3000000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 3,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
305,PT01M29.00S,2022-02-09T04:03:06.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,51,73,2022-02-09T04:03:06Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,
306,PT01M29.00S,2022-02-09T04:03:08.0Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,51,73,2022-02-09T04:03:13Z,3020000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M29.00S,2022-02-09T04:03:08.0Z,2,REGULAR,substitution,in,[],202083,,,1610612749,51,73,2022-02-09T04:03:13Z,3030000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M29.00S,2022-02-09T04:03:30.9Z,2,REGULAR,freethrow,3 of 3,[],203507,,,1610612749,51,74,2022-02-09T04:03:30Z,3040000,,,0,,G. Antetokounmpo Free Throw 3 of 3 (22 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
309,PT01M11.00S,2022-02-09T04:03:52.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612747,51,74,2022-02-09T04:04:04Z,3050000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Monk 2 FT),"[203114, 1628370]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Monk,1628370.0,
311,PT01M11.00S,2022-02-09T04:04:18.7Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612747,51,74,2022-02-09T04:04:18Z,3070000,,,0,,MISS M. Monk Free Throw 1 of 2,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M11.00S,2022-02-09T04:04:18.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,51,74,2022-02-09T04:04:18Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,
313,PT01M11.00S,2022-02-09T04:04:34.3Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612747,52,74,2022-02-09T04:04:34Z,3090000,,,0,,M. Monk Free Throw 2 of 2 (7 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
314,PT00M59.10S,2022-02-09T04:04:48.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,93.95532194480946,37.806372549019606,1610612749,52,76,2022-02-09T04:04:57Z,3100000,-61.0,4.0,1,right,K. Middleton 6' driving floating Jump Shot (20 PTS) (D. DiVincenzo 3 AST),"[203114, 1628978]",1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,6.12,Made,,,,,,,20.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,
316,PT00M38.30S,2022-02-09T04:05:11.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,8.196452036793687,52.450980392156865,1610612747,54,76,2022-02-09T04:05:20Z,3120000,-12.0,25.0,1,left,L. James reverse DUNK (13 PTS) (R. Westbrook 4 AST),"[2544, 201566]",1610612747.0,LAL,reverse,,,James,L. James,,,,,2.74,Made,,,,,,,13.0,R. Westbrook,201566.0,4.0,,,,,,,,,
318,PT00M38.30S,2022-02-09T04:05:16.0Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",2544,,,1610612749,54,76,2022-02-09T04:05:35Z,3140000,,,0,,L. James technical FOUL (1 Tech),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,201639.0,1.0,1.0,,,
319,PT00M38.30S,2022-02-09T04:05:41.1Z,2,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,54,77,2022-02-09T04:05:41Z,3150000,,,0,,K. Middleton technical Free Throw 1 of 1 (21 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
320,PT00M30.30S,2022-02-09T04:06:07.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,89.93101182654402,49.754901960784316,1610612749,54,77,2022-02-09T04:06:12Z,3160000,-1.0,42.0,1,right,MISS B. Portis cutting DUNK,[1626171],1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,4.21,Missed,,,,,,,,,,,,,,,,,,,
321,PT00M28.30S,2022-02-09T04:06:09.4Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,54,77,2022-02-09T04:06:12Z,3170000,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,320.0,4.0,3.0,1.0,,,,,,,,,,,,,
322,PT00M26.30S,2022-02-09T04:06:11.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203114,78.71222076215506,64.53737745098039,1610612749,54,77,2022-02-09T04:06:38Z,3180000,73.0,148.0,1,right,MISS K. Middleton 16' Jump Shot,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M25.40S,2022-02-09T04:06:12.2Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,54,77,2022-02-09T04:06:38Z,3190000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,322.0,6.0,5.0,1.0,,,,,,,,,,,,,
324,PT00M25.40S,2022-02-09T04:06:15.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2772,,,1610612749,54,77,2022-02-09T04:06:21Z,3200000,,,0,,T. Ariza shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[2772, 203507]",1610612747.0,LAL,shooting,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,204058.0,3.0,0.0,Antetokounmpo,203507.0,
326,PT00M25.40S,2022-02-09T04:06:55.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,54,77,2022-02-09T04:09:56Z,3225000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M25.40S,2022-02-09T04:06:55.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,54,77,2022-02-09T04:09:56Z,3232500,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,
330,PT00M25.40S,2022-02-09T04:06:55.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,54,78,2022-02-09T04:09:56Z,3236250,,,0,,G. Antetokounmpo Free Throw 2 of 2 (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
328,PT00M25.40S,2022-02-09T04:06:56.2Z,2,REGULAR,substitution,out,[],2772,,,1610612747,54,78,2022-02-09T04:09:56Z,3240000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M25.40S,2022-02-09T04:06:56.2Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,54,78,2022-02-09T04:09:56Z,3250000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M02.90S,2022-02-09T04:07:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.356767411300922,47.30392156862745,1610612747,54,78,2022-02-09T04:09:20Z,3255000,13.0,7.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.53,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M02.90S,2022-02-09T04:07:48.0Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,54,78,2022-02-09T04:09:20Z,3257500,,,0,,A. Davis REBOUND (Off:3 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,331.0,4.0,1.0,3.0,,,,,,,,,,,,,
333,PT00M02.90S,2022-02-09T04:07:52.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612747,56,78,2022-02-09T04:07:52Z,3290000,0.0,0.0,1,left,A. Davis tip DUNK (10 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Made,,,,,,,10.0,,,,,,,,,,,,
335,PT00M02.70S,2022-02-09T04:07:59.4Z,2,REGULAR,turnover,bad pass,[],1628978,,,1610612749,56,78,2022-02-09T04:09:01Z,3295000,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1628370]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,,,
336,PT00M02.70S,2022-02-09T04:07:59.4Z,2,REGULAR,steal,,[],1628370,,,1610612747,56,78,2022-02-09T04:08:21Z,3297500,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M01.30S,2022-02-09T04:08:03.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,20.215998685939553,96.54564950980392,1610612747,56,78,2022-02-09T04:08:53Z,3300000,-233.0,138.0,1,left,MISS M. Monk 27' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M00.10S,2022-02-09T04:08:04.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,56,78,2022-02-09T04:08:39Z,3305000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,
339,PT00M00.00S,2022-02-09T04:08:24.6Z,2,REGULAR,period,end,[],0,,,1610612749,56,78,2022-02-09T04:08:53Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-02-09T04:23:09.2Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612749,56,78,2022-02-09T04:24:27Z,3360000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-02-09T04:23:09.2Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612749,56,78,2022-02-09T04:24:27Z,3370000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-02-09T04:23:09.2Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,56,78,2022-02-09T04:24:27Z,3380000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-02-09T04:23:09.2Z,3,REGULAR,substitution,in,['startperiod'],2772,,,1610612749,56,78,2022-02-09T04:24:27Z,3390000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-02-09T04:23:09.2Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,56,78,2022-02-09T04:24:27Z,3400000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-02-09T04:23:09.2Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,56,78,2022-02-09T04:24:27Z,3410000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-02-09T04:24:41.1Z,3,REGULAR,period,start,[],0,,,1610612749,56,78,2022-02-09T04:24:41Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M44.00S,2022-02-09T04:24:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,7.276609724047319,51.71568627450981,1610612749,56,78,2022-02-09T04:27:43Z,3430000,-9.0,16.0,1,left,MISS G. Allen driving finger roll Layup,[1628960],1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,,
348,PT11M42.00S,2022-02-09T04:24:57.9Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,56,78,2022-02-09T04:24:59Z,3440000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,347.0,6.0,5.0,1.0,,,,,,,,,,,,,
349,PT11M38.00S,2022-02-09T04:25:02.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,90.8508541392904,51.470588235294116,1610612747,56,78,2022-02-09T04:25:12Z,3450000,7.0,34.0,1,right,MISS R. Westbrook running Layup,[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,3.43,Missed,,,,,,,,,,,,,,,,,,,
350,PT11M37.00S,2022-02-09T04:25:03.1Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,56,78,2022-02-09T04:25:12Z,3460000,,,0,,A. Davis REBOUND (Off:4 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,349.0,5.0,1.0,4.0,,,,,,,,,,,,,
351,PT11M37.00S,2022-02-09T04:25:06.8Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612747,56,78,2022-02-09T04:25:13Z,3470000,,,0,,K. Middleton shooting personal FOUL (2 PF) (Davis 2 FT),"[203114, 203076]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Davis,203076.0,
353,PT11M37.00S,2022-02-09T04:25:33.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,56,78,2022-02-09T04:25:33Z,3490000,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
354,PT11M37.00S,2022-02-09T04:25:33.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,56,78,2022-02-09T04:25:33Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,
355,PT11M37.00S,2022-02-09T04:25:49.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,57,78,2022-02-09T04:25:49Z,3510000,,,0,,A. Davis Free Throw 2 of 2 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
356,PT11M16.00S,2022-02-09T04:26:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,16.737844940867276,49.754901960784316,1610612749,57,78,2022-02-09T04:26:15Z,3520000,1.0,105.0,1,left,MISS B. Portis 10' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,10.48,Missed,,,,,,,,,,,,,,,,,,,
357,PT11M13.00S,2022-02-09T04:26:13.8Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,57,78,2022-02-09T04:26:15Z,3530000,,,0,,A. Davis REBOUND (Off:4 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,356.0,6.0,2.0,4.0,,,,,,,,,,,,,
358,PT11M07.00S,2022-02-09T04:26:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,95.05584756898817,47.05882352941176,1610612747,59,78,2022-02-09T04:26:35Z,3540000,-15.0,-6.0,1,right,A. Davis alley-oop DUNK (13 PTS) (L. James 6 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,1.59,Made,,,,,,,13.0,L. James,2544.0,6.0,,,,,,,,,
360,PT10M58.00S,2022-02-09T04:26:46.5Z,3,REGULAR,foul,personal,[],201566,,,1610612749,59,78,2022-02-09T04:26:54Z,3560000,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 203507]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Antetokounmpo,203507.0,
362,PT10M56.00S,2022-02-09T04:27:06.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.750985545335084,53.431372549019606,1610612749,59,80,2022-02-09T04:27:12Z,3580000,-17.0,11.0,1,left,G. Antetokounmpo alley-oop DUNK (25 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,2.04,Made,,,,,,,25.0,K. Middleton,203114.0,3.0,,,,,,,,,
364,PT10M49.00S,2022-02-09T04:27:16.8Z,3,REGULAR,foul,offensive,[],2544,,,1610612747,59,80,2022-02-09T04:27:32Z,3600000,,,0,,L. James charge offensive FOUL (2 PF),"[2544, 201950]",1610612747.0,LAL,charge,,,James,L. James,,,,,,,,,,,,,,,,,,,,201639.0,2.0,1.0,Holiday,201950.0,
366,PT10M49.00S,2022-02-09T04:27:16.8Z,3,REGULAR,turnover,offensive foul,[],2544,,,1610612747,59,80,2022-02-09T04:27:16Z,3620000,,,0,,L. James offensive foul TURNOVER (2 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,2.0,,,201639.0,,,,,
