actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT04M03.00S,2024-12-07T01:51:29.1Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,46,56,2024-12-07T01:54:42Z,2550000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,259.0,4.0,3.0,1.0,,,,,,,,,,,,,,
261,PT03M53.00S,2024-12-07T01:51:37.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,14.273981603153747,47.549019607843135,1610612754,46,56,2024-12-07T02:03:06Z,2560000,False,12.0,82.0,1,left,MISS P. Siakam 8' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.26,Missed,,,,,,,,,,,,,,,,,,
262,PT03M51.00S,2024-12-07T01:51:39.9Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612741,46,56,2024-12-07T01:55:18Z,2570000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,,
263,PT03M46.00S,2024-12-07T01:51:45.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629659,93.64323258869908,52.69607843137255,1610612741,48,56,2024-12-07T01:55:31Z,2580000,False,13.0,7.0,1,right,T. Horton-Tucker running Layup (2 PTS),[1629659],1610612741.0,CHI,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,,,,,,,2.0,,,,,,,
264,PT03M44.00S,2024-12-07T01:51:54.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,48,56,2024-12-07T01:51:54Z,2590000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M44.00S,2024-12-07T01:53:20.8Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,48,56,2024-12-07T01:53:49Z,2600000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M44.00S,2024-12-07T01:53:20.8Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,48,56,2024-12-07T01:53:49Z,2610000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M24.00S,2024-12-07T01:53:50.6Z,2,REGULAR,foul,personal,[],1629659,,,1610612754,48,56,2024-12-07T01:53:57Z,2620000,False,,,0,,T. Horton-Tucker personal FOUL (1 PF),"[1629659, 1626167]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,,1.0,0.0,Turner,1626167.0,,,,,,,,
272,PT03M13.00S,2024-12-07T01:54:12.6Z,2,REGULAR,2pt,Jump Shot,[],1629614,13.091327201051248,20.098039215686274,1610612754,48,58,2024-12-07T01:54:17Z,2640000,False,150.0,71.0,1,left,A. Nembhard 16' step back Jump Shot (4 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,16.53,Made,,,,,,,,,,,4.0,,,,,,,
273,PT03M01.00S,2024-12-07T01:54:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.26215505913272,46.32352941176471,1610612741,50,58,2024-12-07T01:54:29Z,2650000,False,-18.0,105.0,1,right,N. Vučević 10' Jump Shot (5 PTS) (M. Buzelis 2 AST),"[202696, 1641824]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,,,,,,,,,,,5.0,M. Buzelis,1641824.0,2.0,,,,
275,PT02M44.00S,2024-12-07T01:54:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,9.411957950065702,49.26470588235294,1610612754,50,58,2024-12-07T01:56:36Z,2670000,False,4.0,36.0,1,left,MISS B. Mathurin cutting Layup,[1631097],1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
276,PT02M42.00S,2024-12-07T01:54:47.6Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,50,58,2024-12-07T01:56:36Z,2680000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,275.0,1.0,1.0,0.0,,,,,,,,,,,,,,
277,PT02M33.00S,2024-12-07T01:54:53.9Z,2,REGULAR,2pt,Jump Shot,[],1630581,93.64323258869908,67.15686274509804,1610612741,52,58,2024-12-07T01:56:51Z,2690000,False,86.0,7.0,1,right,J. Giddey 8' driving floating Jump Shot (6 PTS) (M. Buzelis 3 AST),"[1630581, 1641824]",1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,8.61,Made,,,,,,,,,,,6.0,M. Buzelis,1641824.0,3.0,,,,
279,PT02M19.00S,2024-12-07T01:55:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,18.396846254927723,48.326439950980394,1610612754,52,58,2024-12-07T01:57:09Z,2710000,False,8.0,120.0,1,left,MISS M. Turner 12' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,12.07,Missed,,,,,,,,,,,,,,,,,,
280,PT02M17.00S,2024-12-07T01:55:10.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,52,58,2024-12-07T01:57:09Z,2720000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,,,
281,PT02M10.00S,2024-12-07T01:55:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.85479632063075,49.01960784313725,1610612741,52,58,2024-12-07T01:57:27Z,2730000,False,-5.0,15.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
282,PT02M08.00S,2024-12-07T01:55:21.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,52,58,2024-12-07T01:57:27Z,2740000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,281.0,5.0,4.0,1.0,,,,,,,,,,,,,,
283,PT02M03.00S,2024-12-07T01:55:25.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631097,7.178055190538765,50.49019607843137,1610612754,52,58,2024-12-07T01:57:59Z,2750000,False,-2.0,15.0,1,left,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
285,PT02M02.00S,2024-12-07T01:55:26.5Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,52,58,2024-12-07T01:57:59Z,2770000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,283.0,3.0,2.0,1.0,,,,,,,,,,,,,,
286,PT02M01.00S,2024-12-07T01:55:29.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631097,5.590000152587891,50.0,1610612754,52,60,2024-12-07T01:58:07Z,2780000,False,0.0,0.0,1,left,B. Mathurin putback Layup (8 PTS),[1631097],1610612754.0,IND,putback,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,8.0,,,,,,,
287,PT01M54.00S,2024-12-07T01:55:33.8Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612741,52,60,2024-12-07T01:58:21Z,2790000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1630169]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,,Haliburton,1630169.0,,
288,PT01M54.00S,2024-12-07T01:55:33.8Z,2,REGULAR,steal,,[],1630169,,,1610612754,52,60,2024-12-07T01:55:35Z,2800000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT01M42.00S,2024-12-07T01:55:43.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,32.670827858081466,36.27450980392157,1610612754,52,63,2024-12-07T01:55:48Z,2810000,False,69.0,255.0,1,left,P. Siakam 26' 3PT  (9 PTS) (A. Nembhard 1 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.37,Made,,,,,,,,,,,9.0,A. Nembhard,1629614.0,1.0,,,,
291,PT01M27.00S,2024-12-07T01:56:01.8Z,2,REGULAR,2pt,Jump Shot,[],1641824,94.30026281208936,69.85294117647058,1610612741,52,63,2024-12-07T01:58:57Z,2830000,False,99.0,1.0,1,right,MISS M. Buzelis 9' driving floating Shot,[1641824],1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
292,PT01M25.00S,2024-12-07T01:56:03.8Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,52,63,2024-12-07T01:58:57Z,2840000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,291.0,3.0,3.0,0.0,,,,,,,,,,,,,,
293,PT01M14.00S,2024-12-07T01:56:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.652431011826544,50.49019607843137,1610612754,52,65,2024-12-07T01:56:20Z,2850000,False,-2.0,10.0,1,left,A. Nembhard driving Layup (6 PTS) (T. Haliburton 5 AST),"[1629614, 1630169]",1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,,,,,,,6.0,T. Haliburton,1630169.0,5.0,,,,
295,PT01M14.00S,2024-12-07T01:56:17.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,52,65,2024-12-07T01:56:17Z,2870000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M14.00S,2024-12-07T01:57:31.3Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,52,65,2024-12-07T01:57:49Z,2880000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M14.00S,2024-12-07T01:57:31.3Z,2,REGULAR,substitution,out,[],1629659,,,1610612741,52,65,2024-12-07T01:57:49Z,2890000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M14.00S,2024-12-07T01:57:31.3Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,52,65,2024-12-07T01:57:49Z,2900000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M14.00S,2024-12-07T01:57:31.3Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,52,65,2024-12-07T01:57:49Z,2910000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M51.00S,2024-12-07T01:58:14.4Z,2,REGULAR,3pt,Jump Shot,[],203897,61.0545335085414,44.11764705882353,1610612741,52,65,2024-12-07T01:59:44Z,2920000,False,-29.0,314.0,1,right,MISS Z. LaVine 31' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,31.5,Missed,,,,,,,,,,,,,,,,,,
301,PT00M48.80S,2024-12-07T01:58:16.6Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,52,65,2024-12-07T01:59:52Z,2930000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,300.0,4.0,3.0,1.0,,,,,,,,,,,,,,
302,PT00M40.30S,2024-12-07T01:58:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,7.046649145860711,49.50980392156863,1610612754,52,65,2024-12-07T02:00:21Z,2940000,False,2.0,14.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
303,PT00M38.20S,2024-12-07T01:58:29.2Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,52,65,2024-12-07T02:00:21Z,2950000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,302.0,4.0,3.0,1.0,,,,,,,,,,,,,,
304,PT00M36.10S,2024-12-07T01:58:29.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626167,5.590000152587891,50.0,1610612754,52,67,2024-12-07T01:58:34Z,2960000,False,0.0,0.0,1,left,M. Turner putback Layup (7 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,7.0,,,,,,,
305,PT00M25.50S,2024-12-07T01:58:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,93.9060446780552,53.92156862745098,1610612741,52,67,2024-12-07T02:01:00Z,2970000,False,20.0,5.0,1,right,MISS M. Buzelis driving Layup - blocked,"[1641824, 1626167]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
306,PT00M25.50S,2024-12-07T01:58:42.6Z,2,REGULAR,block,,[],1626167,,,1610612741,52,67,2024-12-07T01:58:44Z,2980000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT00M24.90S,2024-12-07T01:58:43.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,52,67,2024-12-07T02:01:00Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,305.0,,,,,,,,,,,,,,,,,
309,PT00M17.20S,2024-12-07T01:59:08.1Z,2,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612741,52,67,2024-12-07T01:59:14Z,3010000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1630169, 1641824]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,1.0,0.0,Buzelis,1641824.0,,,,,,,,
311,PT00M17.20S,2024-12-07T01:59:35.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641824,,,1610612741,53,67,2024-12-07T01:59:35Z,3030000,False,,,0,,M. Buzelis Free Throw 1 of 2 (7 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
312,PT00M17.20S,2024-12-07T01:59:36.1Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,53,67,2024-12-07T01:59:40Z,3040000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M17.20S,2024-12-07T01:59:36.1Z,2,REGULAR,substitution,in,[],1631207,,,1610612741,53,67,2024-12-07T01:59:40Z,3050000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M17.20S,2024-12-07T01:59:54.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641824,,,1610612741,54,67,2024-12-07T01:59:54Z,3060000,False,,,0,,M. Buzelis Free Throw 2 of 2 (8 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
315,PT00M03.00S,2024-12-07T02:00:14.3Z,2,REGULAR,foul,personal,[],203897,,,1610612754,54,67,2024-12-07T02:02:20Z,3070000,False,,,0,,Z. LaVine take personal FOUL (1 PF),"[203897, 1630169]",1610612741.0,CHI,take,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,1627541.0,,1.0,0.0,Haliburton,1630169.0,,,,,,,,
317,PT00M00.00S,2024-12-07T02:00:38.5Z,2,REGULAR,2pt,Jump Shot,[],1631097,11.645860709592641,30.392156862745097,1610612754,54,67,2024-12-07T02:03:11Z,3090000,False,98.0,57.0,1,left,MISS B. Mathurin 11' driving floating Shot - blocked,"[1631097, 1630245]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,11.34,Missed,,,,,,,,,,,,,,,,,Dosunmu,1630245.0
318,PT00M00.00S,2024-12-07T02:00:38.5Z,2,REGULAR,block,,[],1630245,,,1610612754,54,67,2024-12-07T02:00:41Z,3100000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
319,PT00M00.00S,2024-12-07T02:00:38.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,54,67,2024-12-07T02:00:48Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Right,,,317.0,,,,,,,,,,,,,,,,,
320,PT00M00.00S,2024-12-07T02:00:43.0Z,2,REGULAR,period,end,[],0,,,1610612754,54,67,2024-12-07T02:00:43Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-12-07T02:11:03.7Z,3,REGULAR,substitution,out,['startperiod'],1641824,,,1610612754,54,67,2024-12-07T02:15:31Z,3130000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-12-07T02:11:03.7Z,3,REGULAR,substitution,out,['startperiod'],1631207,,,1610612754,54,67,2024-12-07T02:15:31Z,3140000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-12-07T02:11:03.7Z,3,REGULAR,substitution,in,['startperiod'],1629632,,,1610612754,54,67,2024-12-07T02:15:31Z,3150000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-12-07T02:11:03.7Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612754,54,67,2024-12-07T02:15:31Z,3160000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-12-07T02:15:50.4Z,3,REGULAR,period,start,[],0,,,1610612741,54,67,2024-12-07T02:15:50Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M38.00S,2024-12-07T02:16:14.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,15.719448094612352,46.81372549019608,1610612741,54,67,2024-12-07T02:17:17Z,3180000,False,16.0,95.0,1,left,MISS N. Vučević 9' turnaround Hook - blocked,"[202696, 1626167]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
333,PT11M38.00S,2024-12-07T02:16:14.0Z,3,REGULAR,block,,[],1626167,,,1610612741,54,67,2024-12-07T02:16:16Z,3190000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
334,PT11M37.00S,2024-12-07T02:16:15.0Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,54,67,2024-12-07T02:17:17Z,3200000,False,,,0,,N. Vučević REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,332.0,4.0,3.0,1.0,,,,,,,,,,,,,,
335,PT11M36.00S,2024-12-07T02:16:19.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202696,20.942838370565042,53.92156862745098,1610612741,54,67,2024-12-07T02:17:46Z,3210000,False,-20.0,144.0,1,left,MISS N. Vučević 14' pullup Shot,[202696],1610612741.0,CHI,pullup,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Center,14.57,Missed,,,,,,,,,,,,,,,,,,
336,PT11M35.00S,2024-12-07T02:16:20.8Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,54,67,2024-12-07T02:17:55Z,3220000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Center,,,335.0,5.0,4.0,1.0,,,,,,,,,,,,,,
337,PT11M26.00S,2024-12-07T02:16:26.6Z,3,REGULAR,3pt,Jump Shot,[],1629614,87.3850197109067,94.140625,1610612754,54,67,2024-12-07T04:45:42Z,3230000,False,221.0,66.0,1,right,MISS A. Nembhard pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
338,PT11M21.00S,2024-12-07T02:16:31.6Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,54,67,2024-12-07T02:19:29Z,3240000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right,,,337.0,1.0,1.0,0.0,,,,,,,,,,,,,,
339,PT11M07.00S,2024-12-07T02:16:43.8Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,54,67,2024-12-07T02:19:50Z,3250000,False,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1629614]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,,,,,,,,,Nembhard,1629614.0,,
340,PT11M07.00S,2024-12-07T02:16:43.8Z,3,REGULAR,steal,,[],1629614,,,1610612754,54,67,2024-12-07T02:16:45Z,3260000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
341,PT11M03.00S,2024-12-07T02:16:49.0Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,54,67,2024-12-07T02:43:11Z,3270000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 1629632]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,White,1629632.0,,
342,PT11M03.00S,2024-12-07T02:16:49.0Z,3,REGULAR,steal,,[],1629632,,,1610612741,54,67,2024-12-07T02:23:23Z,3280000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
343,PT11M00.00S,2024-12-07T02:16:59.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,6.783837056504599,47.794117647058826,1610612741,56,67,2024-12-07T02:21:04Z,3290000,False,11.0,11.0,1,left,Z. LaVine running DUNK (12 PTS) (C. White 6 AST),"[203897, 1629632]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,,,,,12.0,C. White,1629632.0,6.0,,,,
345,PT10M45.00S,2024-12-07T02:17:16.0Z,3,REGULAR,2pt,Jump Shot,[],1631097,92.3784494086728,67.52450980392157,1610612754,56,69,2024-12-07T02:21:26Z,3310000,False,88.0,19.0,1,right,B. Mathurin 8' driving floating Jump Shot (10 PTS),[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,8.97,Made,,,,,,,,,,,10.0,,,,,,,
346,PT10M45.00S,2024-12-07T02:17:24.4Z,3,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612754,56,69,2024-12-07T02:17:45Z,3320000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Mathurin 1 FT),"[1630245, 1631097]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,,2.0,0.0,Mathurin,1631097.0,,,,,,,,
348,PT10M45.00S,2024-12-07T02:17:45.8Z,3,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,56,70,2024-12-07T02:17:45Z,3340000,False,,,0,,B. Mathurin Free Throw 1 of 1 (11 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
349,PT10M30.00S,2024-12-07T02:18:04.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,30.962549277266753,69.85294117647058,1610612741,56,70,2024-12-07T02:22:19Z,3350000,False,-99.0,239.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
