actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
421,PT05M20.00S,2025-02-12T02:35:25.8Z,3,REGULAR,foul,personal,[],1641709,,,1610612741,50,90,2025-02-12T02:35:30Z,4120000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 1629632]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201638.0,3.0,0.0,White,1629632.0
423,PT05M07.00S,2025-02-12T02:35:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,93.77463863337714,48.529411764705884,1610612741,52,90,2025-02-12T02:36:37Z,4140000,False,-7.0,6.0,1,right,K. Huerter cutting Layup (2 PTS) (J. Giddey 3 AST),"[1628989, 1630581]",1610612741.0,CHI,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,0.95,Made,,,,,2.0,J. Giddey,1630581.0,3.0,,,,,,,,,
425,PT04M50.00S,2025-02-12T02:36:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.469776609724048,48.77450980392157,1610612765,52,92,2025-02-12T02:36:11Z,4160000,False,6.0,-1.0,1,left,C. Cunningham driving Layup (18 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,0.62,Made,,,,,18.0,,,,,,,,,,,,
426,PT04M48.00S,2025-02-12T02:36:15.4Z,3,REGULAR,foul,personal,[],1641709,,,1610612741,52,92,2025-02-12T02:36:22Z,4170000,False,,,0,,A. Thompson personal FOUL (4 PF),"[1641709, 1630581]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,4.0,0.0,Giddey,1630581.0
428,PT04M34.00S,2025-02-12T02:36:41.8Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612741,52,92,2025-02-12T02:36:46Z,4190000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 202699]",1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,Harris,202699.0,,,,,,,
429,PT04M34.00S,2025-02-12T02:36:41.8Z,3,REGULAR,steal,,[],202699,,,1610612765,52,92,2025-02-12T02:36:43Z,4200000,False,,,0,,T. Harris STEAL (3 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
430,PT04M27.00S,2025-02-12T02:36:47.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,6.521024967148489,50.73529411764706,1610612765,52,92,2025-02-12T02:38:18Z,4210000,False,-4.0,9.0,1,left,MISS A. Thompson running alley-oop DUNK,[1641709],1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,0.95,Missed,,,,,,,,,,,,,,,,,
431,PT04M26.00S,2025-02-12T02:36:48.9Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,52,92,2025-02-12T02:38:18Z,4220000,False,,,0,,J. Duren REBOUND (Off:3 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,430.0,8.0,5.0,3.0,,,,,,,,,,,,,
432,PT04M23.00S,2025-02-12T02:36:52.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641709,5.469776609724048,50.0,1610612765,52,94,2025-02-12T02:38:30Z,4230000,False,0.0,-1.0,1,left,A. Thompson cutting DUNK (16 PTS) (J. Duren 3 AST),"[1641709, 1631105]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,0.11,Made,,,,,16.0,J. Duren,1631105.0,3.0,,,,,,,,,
434,PT04M08.00S,2025-02-12T02:37:07.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,96.13994743758212,4.6568627450980395,1610612741,52,94,2025-02-12T02:37:11Z,4250000,False,-227.0,-16.0,1,right,MISS K. Huerter step back 3PT,[1628989],1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,22.73,Missed,,,,,,,,,,,,,,,,,
435,PT04M05.00S,2025-02-12T02:37:10.7Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,94,2025-02-12T02:38:31Z,4260000,False,,,0,,J. Duren REBOUND (Off:3 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,434.0,9.0,6.0,3.0,,,,,,,,,,,,,
436,PT03M56.00S,2025-02-12T02:37:21.1Z,3,REGULAR,3pt,Jump Shot,[],1627736,32.276609724047304,42.15686274509804,1610612765,52,97,2025-02-12T02:37:48Z,4270000,False,39.0,251.0,1,left,M. Beasley 25' 3PT  (15 PTS) (J. Duren 4 AST),"[1627736, 1631105]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,25.39,Made,,,,,15.0,J. Duren,1631105.0,4.0,,,,,,,,,
438,PT03M38.00S,2025-02-12T02:37:37.8Z,3,REGULAR,3pt,Jump Shot,[],202696,70.12155059132719,21.813725490196077,1610612741,52,97,2025-02-12T02:37:41Z,4290000,False,-141.0,228.0,1,right,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,26.84,Missed,,,,,,,,,,,,,,,,,
439,PT03M35.00S,2025-02-12T02:37:40.4Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,52,97,2025-02-12T02:37:40Z,4300000,False,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,438.0,6.0,4.0,2.0,,,,,,,,,,,,,
440,PT03M32.00S,2025-02-12T02:37:43.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,72.09264126149803,22.058823529411764,1610612741,52,97,2025-02-12T02:37:50Z,4310000,False,-140.0,210.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,25.21,Missed,,,,,,,,,,,,,,,,,
441,PT03M32.00S,2025-02-12T02:37:43.8Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,52,97,2025-02-12T02:37:50Z,4320000,False,,,0,,N. Vučević REBOUND (Off:3 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,440.0,5.0,2.0,3.0,,,,,,,,,,,,,
442,PT03M26.00S,2025-02-12T02:37:48.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,72.7496714848883,17.401960784313726,1610612741,52,97,2025-02-12T02:37:54Z,4330000,False,-163.0,204.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,26.09,Missed,,,,,,,,,,,,,,,,,
443,PT03M24.00S,2025-02-12T02:37:50.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,97,2025-02-12T02:37:54Z,4340000,False,,,0,,J. Duren REBOUND (Off:3 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,442.0,10.0,7.0,3.0,,,,,,,,,,,,,
444,PT03M22.00S,2025-02-12T02:37:52.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630595,6.1268068331143235,49.50980392156863,1610612765,52,99,2025-02-12T02:37:57Z,4350000,False,2.0,5.0,1,left,C. Cunningham running DUNK (20 PTS) (A. Thompson 4 AST),"[1630595, 1641709]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,0.57,Made,,,,,20.0,A. Thompson,1641709.0,4.0,,,,,,,,,
446,PT03M10.00S,2025-02-12T02:38:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.9862023653088,49.01960784313725,1610612741,52,99,2025-02-12T02:40:43Z,4370000,False,-5.0,13.0,1,right,MISS C. White driving finger roll Layup - blocked,"[1629632, 1630595]",1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,1.43,Missed,,,,,,,,,,,Cunningham,1630595.0,,,,,
447,PT03M10.00S,2025-02-12T02:38:06.3Z,3,REGULAR,block,,[],1630595,,,1610612741,52,99,2025-02-12T02:38:08Z,4380000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
448,PT03M07.00S,2025-02-12T02:38:09.3Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,99,2025-02-12T02:38:10Z,4390000,False,,,0,,J. Duren REBOUND (Off:3 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,446.0,11.0,8.0,3.0,,,,,,,,,,,,,
449,PT03M04.00S,2025-02-12T02:38:11.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627736,5.732588699080158,49.50980392156863,1610612765,52,101,2025-02-12T02:38:15Z,4400000,False,2.0,1.0,1,left,M. Beasley running DUNK (17 PTS) (J. Duren 5 AST),"[1627736, 1631105]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,0.29,Made,,,,,17.0,J. Duren,1631105.0,5.0,,,,,,,,,
451,PT02M59.00S,2025-02-12T02:38:16.6Z,3,REGULAR,3pt,Jump Shot,[],1629632,95.6143232588699,98.0392156862745,1610612741,52,101,2025-02-12T02:41:30Z,4420000,False,240.0,-11.0,1,right,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,24.05,Missed,,,,,,,,,,,,,,,,,
452,PT02M55.00S,2025-02-12T02:38:20.6Z,3,REGULAR,rebound,offensive,[],1629632,,,1610612741,52,101,2025-02-12T02:41:30Z,4430000,False,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,451.0,3.0,2.0,1.0,,,,,,,,,,,,,
453,PT02M48.00S,2025-02-12T02:38:27.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,93.64323258869908,48.03921568627451,1610612741,54,101,2025-02-12T02:41:46Z,4440000,False,-10.0,7.0,1,right,J. Giddey cutting Layup (11 PTS) (K. Huerter 3 AST),"[1630581, 1628989]",1610612741.0,CHI,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,1.22,Made,,,,,11.0,K. Huerter,1628989.0,3.0,,,,,,,,,
455,PT02M28.00S,2025-02-12T02:38:47.3Z,3,REGULAR,3pt,Jump Shot,[],202699,32.14520367936925,46.32352941176471,1610612765,54,101,2025-02-12T02:38:53Z,4460000,False,18.0,250.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,25.04,Missed,,,,,,,,,,,,,,,,,
456,PT02M25.00S,2025-02-12T02:38:50.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,54,101,2025-02-12T02:39:29Z,4470000,False,,,0,,N. Vučević REBOUND (Off:3 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,455.0,6.0,3.0,3.0,,,,,,,,,,,,,
457,PT02M20.00S,2025-02-12T02:38:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628989,94.03745072273325,49.26470588235294,1610612741,56,101,2025-02-12T02:39:02Z,4480000,False,-4.0,4.0,1,right,K. Huerter running Layup (4 PTS) (J. Giddey 4 AST),"[1628989, 1630581]",1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,0.51,Made,,,,,4.0,J. Giddey,1630581.0,4.0,,,,,,,,,
459,PT02M01.00S,2025-02-12T02:39:13.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,24.78646517739816,15.441176470588236,1610612765,56,101,2025-02-12T02:43:01Z,4500000,False,173.0,180.0,1,left,MISS M. Beasley 24' step back 3PT,[1627736],1610612765.0,DET,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,24.99,Missed,,,,,,,,,,,,,,,,,
460,PT01M59.00S,2025-02-12T02:39:15.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,56,101,2025-02-12T02:39:17Z,4510000,False,,,0,,N. Vučević REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,459.0,7.0,4.0,3.0,,,,,,,,,,,,,
461,PT01M48.00S,2025-02-12T02:39:30.6Z,3,REGULAR,foul,personal,[],1641709,,,1610612741,56,101,2025-02-12T02:39:39Z,4520000,False,,,0,,A. Thompson personal FOUL (5 PF),"[1641709, 1630581]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628171.0,5.0,0.0,Giddey,1630581.0
463,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,56,101,2025-02-12T02:40:12Z,4540000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,56,101,2025-02-12T02:40:12Z,4550000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],202696,,,1610612741,56,101,2025-02-12T02:40:12Z,4560000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,56,101,2025-02-12T02:40:12Z,4570000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],1631105,,,1610612741,56,101,2025-02-12T02:40:12Z,4580000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],1630595,,,1610612741,56,101,2025-02-12T02:40:12Z,4590000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],1641709,,,1610612741,56,101,2025-02-12T02:40:12Z,4600000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,56,101,2025-02-12T02:40:12Z,4610000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],1630200,,,1610612741,56,101,2025-02-12T02:40:12Z,4620000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],1630188,,,1610612741,56,101,2025-02-12T02:40:12Z,4630000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],1631207,,,1610612741,56,101,2025-02-12T02:40:12Z,4640000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],203471,,,1610612741,56,101,2025-02-12T02:40:12Z,4650000,False,,,0,,SUB in: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],1630191,,,1610612741,56,101,2025-02-12T02:40:12Z,4660000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],1631323,,,1610612741,56,101,2025-02-12T02:40:12Z,4670000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,out,[],202699,,,1610612741,56,101,2025-02-12T02:40:24Z,4680000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M48.00S,2025-02-12T02:39:47.2Z,3,REGULAR,substitution,in,[],1641842,,,1610612741,56,101,2025-02-12T02:40:24Z,4690000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M38.00S,2025-02-12T02:40:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,84.44480946123521,56.127450980392155,1610612741,58,101,2025-02-12T02:40:45Z,4700000,False,31.0,94.0,1,right,T. Jones 9' driving floating Jump Shot (6 PTS) (J. Smith 2 AST),"[1630200, 1630188]",1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,9.86,Made,,,,,6.0,J. Smith,1630188.0,2.0,,,,,,,,,
481,PT01M24.00S,2025-02-12T02:40:56.0Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,58,101,2025-02-12T02:41:00Z,4720000,False,,,0,,I. Stewart bad pass TURNOVER (2 TO),"[1630191, 1628989]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,,,Huerter,1628989.0,,,,,,,
482,PT01M24.00S,2025-02-12T02:40:56.0Z,3,REGULAR,steal,,[],1628989,,,1610612741,58,101,2025-02-12T02:40:57Z,4730000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
483,PT01M21.00S,2025-02-12T02:40:59.0Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612741,58,101,2025-02-12T02:41:02Z,4740000,False,,,0,,K. Huerter bad pass TURNOVER (3 TO),"[1628989, 1627736]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,,,Beasley,1627736.0,,,,,,,
484,PT01M21.00S,2025-02-12T02:40:59.0Z,3,REGULAR,steal,,[],1627736,,,1610612765,58,101,2025-02-12T02:41:01Z,4750000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
485,PT01M12.00S,2025-02-12T02:41:07.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,6.389618922470433,49.01960784313725,1610612765,58,101,2025-02-12T02:41:10Z,4760000,False,5.0,8.0,1,left,MISS S. Fontecchio driving Layup,[1631323],1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,0.9,Missed,,,,,,,,,,,,,,,,,
486,PT01M10.00S,2025-02-12T02:41:09.7Z,3,REGULAR,rebound,defensive,[],1631207,,,1610612741,58,101,2025-02-12T02:41:10Z,4770000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,485.0,1.0,1.0,0.0,,,,,,,,,,,,,
487,PT00M59.20S,2025-02-12T02:41:21.2Z,3,REGULAR,2pt,Jump Shot,[],1630172,78.53153745072274,65.68627450980392,1610612741,58,101,2025-02-12T02:41:26Z,4780000,False,78.0,149.0,1,right,MISS P. Williams 16' fadeaway Shot,[1630172],1610612741.0,CHI,fadeaway,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,,16.86,Missed,,,,,,,,,,,,,,,,,
488,PT00M55.80S,2025-02-12T02:41:24.6Z,3,REGULAR,rebound,defensive,[],1641842,,,1610612765,58,101,2025-02-12T02:41:26Z,4790000,False,,,0,,R. Holland II REBOUND (Off:0 Def:2),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Right Center,,,,487.0,2.0,2.0,0.0,,,,,,,,,,,,,
489,PT00M46.90S,2025-02-12T02:41:33.8Z,3,REGULAR,2pt,Jump Shot,[],203471,22.552562417871222,55.14705882352941,1610612765,58,101,2025-02-12T02:41:38Z,4800000,False,-26.0,159.0,1,left,MISS D. Schröder 16' pullup Shot,[203471],1610612765.0,DET,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Center,,16.16,Missed,,,,,,,,,,,,,,,,,
490,PT00M43.80S,2025-02-12T02:41:36.9Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,58,101,2025-02-12T02:41:38Z,4810000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,,,,489.0,2.0,1.0,1.0,,,,,,,,,,,,,
491,PT00M38.60S,2025-02-12T02:41:47.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612741,58,101,2025-02-12T02:41:54Z,4820000,False,,,0,,D. Schröder shooting personal FOUL (1 PF) (Huerter 2 FT),"[203471, 1628989]",1610612765.0,DET,shooting,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Huerter,1628989.0
493,PT00M38.60S,2025-02-12T02:42:13.3Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612741,58,101,2025-02-12T02:45:28Z,4840000,False,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
494,PT00M38.60S,2025-02-12T02:42:13.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,58,101,2025-02-12T02:45:28Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,493.0,,,,,,,,,,,,,,,,
495,PT00M38.60S,2025-02-12T02:42:13.3Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612741,59,101,2025-02-12T02:45:28Z,4860000,False,,,0,,K. Huerter Free Throw 2 of 2 (5 PTS),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
496,PT00M33.30S,2025-02-12T02:42:38.1Z,3,REGULAR,foul,personal,[],1630200,,,1610612765,59,101,2025-02-12T02:42:56Z,4870000,False,,,0,,T. Jones personal FOUL (1 PF),"[1630200, 203471]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Schröder,203471.0
498,PT00M25.50S,2025-02-12T02:43:06.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.601182654402102,52.69607843137255,1610612765,59,101,2025-02-12T02:43:11Z,4890000,False,-13.0,0.0,1,left,MISS D. Schröder driving Layup,[203471],1610612765.0,DET,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,1.35,Missed,,,,,,,,,,,,,,,,,
499,PT00M25.50S,2025-02-12T02:43:06.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,59,101,2025-02-12T02:43:11Z,4900000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,498.0,,,,,,,,,,,,,,,,
501,PT00M22.40S,2025-02-12T02:43:31.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,30.042706964520367,73.77450980392157,1610612765,59,104,2025-02-12T02:43:37Z,4920000,False,-119.0,230.0,1,left,M. Beasley 25' 3PT  (20 PTS) (I. Stewart 3 AST),"[1627736, 1630191]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,25.88,Made,,,,,20.0,I. Stewart,1630191.0,3.0,,,,,,,,,
503,PT00M22.40S,2025-02-12T02:43:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631207,,,1610612765,59,104,2025-02-12T02:43:50Z,4940000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Beasley 1 FT),"[1631207, 1627736]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Beasley,1627736.0
505,PT00M22.40S,2025-02-12T02:44:03.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627736,,,1610612765,59,105,2025-02-12T02:44:03Z,4960000,False,,,0,,M. Beasley Free Throw 1 of 1 (21 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,
506,PT00M00.60S,2025-02-12T02:44:27.9Z,3,REGULAR,3pt,Jump Shot,[],1631207,68.01905387647832,33.82352941176471,1610612741,59,105,2025-02-12T02:47:17Z,4970000,False,-81.0,248.0,1,right,MISS D. Terry 26' bank 3PT,[1631207],1610612741.0,CHI,bank,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,26.1,Missed,,,,,,,,,,,,,,,,,
