actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
497,PT10M30.00S,2025-01-26T02:50:44.9Z,4,REGULAR,foul,personal,[],200768,,,1610612741,85,84,2025-01-26T02:50:51Z,4920000,False,,,0,,K. Lowry loose ball personal FOUL (1 PF),"[200768, 1630188]",1610612755.0,PHI,loose ball,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,1.0,0.0,Smith,1630188.0,,
499,PT10M30.00S,2025-01-26T02:50:51.8Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,85,84,2025-01-26T02:50:55Z,4940000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M30.00S,2025-01-26T02:50:51.8Z,4,REGULAR,substitution,in,[],1628366,,,1610612741,85,84,2025-01-26T02:50:55Z,4950000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M23.00S,2025-01-26T02:51:07.8Z,4,REGULAR,turnover,bad pass,[],1629659,,,1610612741,85,84,2025-01-26T02:51:12Z,4960000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (3 TO),"[1629659, 200768]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,,,,,,,Lowry,200768.0
503,PT10M23.00S,2025-01-26T02:51:07.8Z,4,REGULAR,steal,,[],200768,,,1610612755,85,84,2025-01-26T02:51:09Z,4970000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
504,PT10M14.00S,2025-01-26T02:51:18.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627824,5.601182654402102,50.0,1610612755,85,86,2025-01-26T02:54:28Z,4980000,False,0.0,0.0,1,left,G. Yabusele cutting DUNK (4 PTS) (K. Oubre Jr. 3 AST),"[1627824, 1626162]",1610612755.0,PHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,0.02,Made,,,,,,,4.0,K. Oubre Jr.,1626162.0,3.0,,,,,,
506,PT10M14.00S,2025-01-26T02:51:22.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,85,86,2025-01-26T02:51:22Z,5000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M14.00S,2025-01-26T02:53:01.1Z,4,REGULAR,substitution,out,[],1629659,,,1610612741,85,86,2025-01-26T02:54:02Z,5010000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M14.00S,2025-01-26T02:53:01.1Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,85,86,2025-01-26T02:54:02Z,5020000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M00.00S,2025-01-26T02:54:28.9Z,4,REGULAR,3pt,Jump Shot,[],1628366,73.27529566360053,13.480392156862745,1610612741,85,86,2025-01-26T02:54:33Z,5030000,False,-183.0,199.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,26.99,Missed,,,,,,,,,,,,,,,,
510,PT09M58.00S,2025-01-26T02:54:30.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,85,86,2025-01-26T02:54:33Z,5040000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:11),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,509.0,12.0,11.0,1.0,,,,,,,,,,,,
511,PT09M52.00S,2025-01-26T02:54:39.7Z,4,REGULAR,turnover,traveling,[],1627824,,,1610612755,85,86,2025-01-26T02:54:44Z,5050000,False,,,0,,G. Yabusele traveling TURNOVER (2 TO),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,1627964.0,2.0,,,,,,,,,,,,,,,,,,
512,PT09M36.00S,2025-01-26T02:55:04.6Z,4,REGULAR,turnover,lost ball,[],1631207,,,1610612741,85,86,2025-01-26T02:55:09Z,5060000,False,,,0,,D. Terry lost ball TURNOVER (1 TO),"[1631207, 1642348]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,,,Edwards,1642348.0
513,PT09M36.00S,2025-01-26T02:55:04.6Z,4,REGULAR,steal,,[],1642348,,,1610612755,85,86,2025-01-26T02:55:09Z,5070000,False,,,0,,J. Edwards STEAL (3 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
514,PT09M21.00S,2025-01-26T02:55:19.1Z,4,REGULAR,turnover,lost ball,[],1627824,,,1610612755,85,86,2025-01-26T02:55:22Z,5080000,False,,,0,,G. Yabusele lost ball TURNOVER (3 TO),"[1627824, 1641763]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Left,,3.0,,,,,,,,,,,,,,,,,Phillips,1641763.0
515,PT09M21.00S,2025-01-26T02:55:19.1Z,4,REGULAR,steal,,[],1641763,,,1610612741,85,86,2025-01-26T02:55:21Z,5090000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
516,PT09M16.00S,2025-01-26T02:55:25.9Z,4,REGULAR,foul,personal,[],200768,,,1610612741,85,86,2025-01-26T02:55:37Z,5100000,False,,,0,,K. Lowry loose ball personal FOUL (2 PF),"[200768, 1630188]",1610612755.0,PHI,loose ball,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,,,2.0,0.0,Smith,1630188.0,,
518,PT09M16.00S,2025-01-26T02:55:37.0Z,4,REGULAR,substitution,out,[],1641763,,,1610612741,85,86,2025-01-26T02:55:42Z,5120000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M16.00S,2025-01-26T02:55:37.0Z,4,REGULAR,substitution,out,[],1631207,,,1610612741,85,86,2025-01-26T02:55:42Z,5130000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M16.00S,2025-01-26T02:55:37.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612741,85,86,2025-01-26T02:55:42Z,5140000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M16.00S,2025-01-26T02:55:37.0Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,85,86,2025-01-26T02:55:42Z,5150000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M02.00S,2025-01-26T02:56:00.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630172,92.9862023653088,46.81372549019608,1610612741,85,86,2025-01-26T02:57:02Z,5160000,False,-16.0,13.0,1,right,MISS P. Williams driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,,,,
523,PT08M59.00S,2025-01-26T02:56:03.0Z,4,REGULAR,rebound,defensive,[],200768,,,1610612755,85,86,2025-01-26T02:57:02Z,5170000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,522.0,1.0,1.0,0.0,,,,,,,,,,,,
524,PT08M55.00S,2025-01-26T02:56:07.1Z,4,REGULAR,turnover,lost ball,[],200768,,,1610612755,85,86,2025-01-26T02:56:33Z,5180000,False,,,0,,K. Lowry lost ball TURNOVER (1 TO),"[200768, 1628366]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Ball,1628366.0
525,PT08M55.00S,2025-01-26T02:56:07.1Z,4,REGULAR,steal,,[],1628366,,,1610612741,85,86,2025-01-26T02:56:09Z,5190000,False,,,0,,L. Ball STEAL (2 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
526,PT08M50.00S,2025-01-26T02:56:12.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630245,95.0886990801577,3.6764705882352944,1610612741,88,86,2025-01-26T02:56:16Z,5200000,False,-232.0,-6.0,1,right,A. Dosunmu 3PT running (8 PTS) (L. Ball 1 AST),"[1630245, 1628366]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,23.17,Made,,,,,,,8.0,L. Ball,1628366.0,1.0,,,,,,
528,PT08M28.00S,2025-01-26T02:56:33.8Z,4,REGULAR,3pt,Jump Shot,[],1627824,28.86005256241787,80.3921568627451,1610612755,88,86,2025-01-26T02:56:38Z,5220000,False,-152.0,219.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,26.64,Missed,,,,,,,,,,,,,,,,
529,PT08M25.00S,2025-01-26T02:56:36.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,88,86,2025-01-26T02:56:38Z,5230000,False,,,0,,J. Giddey REBOUND (Off:4 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,528.0,10.0,6.0,4.0,,,,,,,,,,,,
530,PT08M14.00S,2025-01-26T02:56:47.6Z,4,REGULAR,turnover,bad pass,[],1630245,,,1610612741,88,86,2025-01-26T02:56:50Z,5240000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 200768]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Lowry,200768.0
531,PT08M14.00S,2025-01-26T02:56:47.6Z,4,REGULAR,steal,,[],200768,,,1610612755,88,86,2025-01-26T04:49:47Z,5250000,False,,,0,,K. Lowry STEAL (2 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
532,PT08M03.00S,2025-01-26T02:56:59.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202704,28.33442838370565,73.77450980392157,1610612755,88,89,2025-01-26T02:57:04Z,5260000,False,-119.0,214.0,1,left,R. Jackson 24' 3PT pullup (12 PTS),[202704],1610612755.0,PHI,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,24.46,Made,,,,,,,12.0,,,,,,,,,
533,PT07M56.00S,2025-01-26T02:57:12.3Z,4,REGULAR,foul,personal,[],202704,,,1610612741,88,89,2025-01-26T02:57:18Z,5270000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1630188]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,1.0,0.0,Smith,1630188.0,,
535,PT07M56.00S,2025-01-26T02:57:20.9Z,4,REGULAR,substitution,out,[],1628366,,,1610612741,88,89,2025-01-26T02:57:37Z,5290000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M56.00S,2025-01-26T02:57:20.9Z,4,REGULAR,substitution,out,[],202704,,,1610612741,88,89,2025-01-26T02:57:37Z,5300000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M56.00S,2025-01-26T02:57:20.9Z,4,REGULAR,substitution,out,[],200768,,,1610612741,88,89,2025-01-26T02:57:37Z,5310000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M56.00S,2025-01-26T02:57:20.9Z,4,REGULAR,substitution,in,[],203897,,,1610612741,88,89,2025-01-26T02:57:37Z,5320000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M56.00S,2025-01-26T02:57:20.9Z,4,REGULAR,substitution,in,[],1630178,,,1610612741,88,89,2025-01-26T02:57:37Z,5330000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M56.00S,2025-01-26T02:57:20.9Z,4,REGULAR,substitution,in,[],201569,,,1610612741,88,89,2025-01-26T02:57:37Z,5340000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M45.00S,2025-01-26T02:57:57.5Z,4,REGULAR,turnover,discontinued dribble,[],203897,,,1610612741,88,89,2025-01-26T02:58:03Z,5350000,False,,,0,,Z. LaVine discontinued dribble TURNOVER (3 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,202049.0,3.0,,,,,,,,,,,,,,,,,,
542,PT07M30.00S,2025-01-26T02:58:27.1Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612755,88,89,2025-01-26T02:59:03Z,5360000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1630188, 1626162]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,
544,PT07M30.00S,2025-01-26T02:59:04.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612755,88,89,2025-01-26T02:59:39Z,5380000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
545,PT07M30.00S,2025-01-26T02:59:04.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,88,89,2025-01-26T02:59:39Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,544.0,,,,,,,,,,,,,,,
546,PT07M30.00S,2025-01-26T02:59:05.7Z,4,REGULAR,substitution,out,[],1630188,,,1610612755,88,89,2025-01-26T02:59:08Z,5400000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M30.00S,2025-01-26T02:59:05.7Z,4,REGULAR,substitution,in,[],202696,,,1610612755,88,89,2025-01-26T02:59:08Z,5410000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M30.00S,2025-01-26T02:59:04.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612755,88,89,2025-01-26T02:59:39Z,5420000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
549,PT07M27.00S,2025-01-26T02:59:07.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,88,89,2025-01-26T03:11:33Z,5430000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,
550,PT07M27.00S,2025-01-26T02:59:35.2Z,4,REGULAR,foul,personal,[],202696,,,1610612755,88,89,2025-01-26T03:11:27Z,5440000,False,,,0,,N. Vučević loose ball personal FOUL (3 PF),"[202696, 1627824]",1610612741.0,CHI,loose ball,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,3.0,0.0,Yabusele,1627824.0,,
552,PT07M13.00S,2025-01-26T03:00:09.5Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626162,8.360709592641262,23.284313725490197,1610612755,88,89,2025-01-26T04:49:24Z,5460000,False,134.0,26.0,1,left,MISS K. Oubre Jr. 13' turnaround fadeaway Shot,[1626162],1610612755.0,PHI,turnaround fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,13.61,Missed,,,,,,,,,,,,,,,,
553,PT07M11.00S,2025-01-26T03:00:11.5Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612755,88,89,2025-01-26T03:00:13Z,5470000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:3),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,,,,,552.0,5.0,3.0,2.0,,,,,,,,,,,,
554,PT07M02.00S,2025-01-26T03:00:21.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627824,7.30946123521682,45.83333333333333,1610612755,88,91,2025-01-26T03:00:25Z,5480000,False,21.0,16.0,1,left,G. Yabusele driving Layup (6 PTS) (E. Gordon 2 AST),"[1627824, 201569]",1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,2.64,Made,,,,,,,6.0,E. Gordon,201569.0,2.0,,,,,,
556,PT06M42.00S,2025-01-26T03:00:41.0Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612741,88,91,2025-01-26T03:00:44Z,5500000,False,,,0,,J. Giddey lost ball TURNOVER (4 TO),"[1630581, 201569]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,4.0,,,,,,,,,,,,,,,,,Gordon,201569.0
557,PT06M42.00S,2025-01-26T03:00:41.0Z,4,REGULAR,steal,,[],201569,,,1610612755,88,91,2025-01-26T03:00:43Z,5510000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
558,PT06M32.00S,2025-01-26T03:00:55.3Z,4,REGULAR,foul,personal,[],202696,,,1610612755,88,91,2025-01-26T03:01:03Z,5520000,False,,,0,,N. Vučević personal FOUL (4 PF),"[202696, 1630178]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,202049.0,,,,,,,,,,,,,,4.0,0.0,Maxey,1630178.0,,
560,PT06M20.00S,2025-01-26T03:01:32.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,21.50131406044678,61.274509803921575,1610612755,88,93,2025-01-26T03:01:36Z,5540000,False,-56.0,150.0,1,left,T. Maxey 15' turnaround fadeaway Jump Shot (26 PTS),[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,15.99,Made,,,,,,,26.0,,,,,,,,,
561,PT05M54.00S,2025-01-26T03:02:02.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,88,93,2025-01-26T03:02:15Z,5550000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,202049.0,,,,,,,,,,,,,,,,,,,
562,PT05M54.00S,2025-01-26T03:02:08.3Z,4,REGULAR,substitution,out,[],1630245,,,1610612755,88,93,2025-01-26T03:02:11Z,5560000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M54.00S,2025-01-26T03:02:08.3Z,4,REGULAR,substitution,in,[],1628366,,,1610612755,88,93,2025-01-26T03:02:11Z,5570000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M38.00S,2025-01-26T03:02:38.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201569,27.020367936925098,83.33333333333334,1610612755,88,93,2025-01-26T03:02:42Z,5580000,False,-167.0,201.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,26.15,Missed,,,,,,,,,,,,,,,,
565,PT05M35.00S,2025-01-26T03:02:41.4Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,88,93,2025-01-26T03:02:42Z,5590000,False,,,0,,N. Vučević REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,564.0,8.0,7.0,1.0,,,,,,,,,,,,
566,PT05M23.00S,2025-01-26T03:02:53.4Z,4,REGULAR,3pt,Jump Shot,[],1628366,85.49605781865965,93.87254901960785,1610612741,91,93,2025-01-26T03:02:57Z,5600000,False,219.0,84.0,1,right,L. Ball 3PT  (9 PTS) (N. Vučević 4 AST),"[1628366, 202696]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,23.49,Made,,,,,,,9.0,N. Vučević,202696.0,4.0,,,,,,
568,PT04M57.00S,2025-01-26T03:03:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,9.149145860709593,53.431372549019606,1610612755,91,93,2025-01-26T03:03:35Z,5620000,False,-17.0,34.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 202696]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,3.77,Missed,,,,,Vučević,202696.0,,,,,,,,,,
569,PT04M57.00S,2025-01-26T03:03:19.9Z,4,REGULAR,block,,[],202696,,,1610612755,91,93,2025-01-26T03:03:22Z,5630000,False,,,0,,N. Vučević BLOCK (3 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT04M57.00S,2025-01-26T03:03:19.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,91,93,2025-01-26T03:03:35Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,568.0,,,,,,,,,,,,,,,
571,PT04M57.00S,2025-01-26T03:03:26.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,91,93,2025-01-26T03:03:30Z,5650000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,,,,,,,,,
572,PT04M46.00S,2025-01-26T03:03:42.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203897,72.88107752956637,18.627450980392158,1610612741,91,93,2025-01-26T03:03:47Z,5660000,False,-157.0,202.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,25.61,Missed,,,,,,,,,,,,,,,,
573,PT04M43.00S,2025-01-26T03:03:45.4Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612755,91,93,2025-01-26T03:03:47Z,5670000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:4),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,572.0,6.0,4.0,2.0,,,,,,,,,,,,
574,PT04M29.00S,2025-01-26T03:03:58.7Z,4,REGULAR,3pt,Jump Shot,[],201569,31.35676741130092,30.392156862745097,1610612755,91,93,2025-01-26T03:04:03Z,5680000,False,98.0,242.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,26.14,Missed,,,,,,,,,,,,,,,,
575,PT04M26.00S,2025-01-26T03:04:01.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,91,93,2025-01-26T03:04:34Z,5690000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:7),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,574.0,7.0,7.0,0.0,,,,,,,,,,,,
576,PT04M24.00S,2025-01-26T03:04:08.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,91.67214191852825,49.754901960784316,1610612741,91,93,2025-01-26T03:04:15Z,5700000,False,-1.0,26.0,1,right,MISS Z. LaVine running Layup - blocked,"[203897, 201569]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,2.58,Missed,,,,,Gordon,201569.0,,,,,,,,,,
577,PT04M24.00S,2025-01-26T03:04:08.5Z,4,REGULAR,block,,[],201569,,,1610612741,91,93,2025-01-26T03:04:11Z,5710000,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT04M24.00S,2025-01-26T03:04:08.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,91,93,2025-01-26T03:04:15Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,576.0,,,,,,,,,,,,,,,
579,PT04M19.00S,2025-01-26T03:04:25.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,91,93,2025-01-26T03:04:25Z,5730000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
