actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT10M08.00S,2025-01-07T01:40:01.9Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,20,34,2025-01-07T01:40:04Z,1750000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,175.0,6.0,6.0,0.0,,,,,,,,,,,
177,PT10M03.00S,2025-01-07T01:40:06.9Z,2,REGULAR,3pt,Jump Shot,[],1630577,9.280551905387648,1.2254901960784315,1610612759,20,34,2025-01-07T01:40:42Z,1760000,False,244.0,35.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,24.64,Missed,,,,,,,,,,,,,,,
178,PT09M58.00S,2025-01-07T01:40:11.9Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,20,34,2025-01-07T01:40:26Z,1770000,False,,,0,,D. Terry REBOUND (Off:0 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,
180,PT09M51.00S,2025-01-07T01:40:29.1Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,20,34,2025-01-07T01:40:31Z,1790000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M51.00S,2025-01-07T01:40:29.1Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,20,34,2025-01-07T01:40:31Z,1800000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M44.00S,2025-01-07T01:40:46.0Z,2,REGULAR,2pt,Jump Shot,[],1630188,73.66951379763469,47.549019607843135,1610612741,22,34,2025-01-07T01:41:29Z,1810000,False,-12.0,195.0,1,right,J. Smith 19' pullup Jump Shot (5 PTS) (P. Williams 1 AST),"[1630188, 1630172]",1610612741.0,CHI,pullup,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,,,,19.54,Made,,,,,5.0,,,P. Williams,1630172.0,1.0,,,,,
184,PT09M24.00S,2025-01-07T01:41:06.2Z,2,REGULAR,3pt,Jump Shot,[],1630577,32.670827858081466,49.26470588235294,1610612759,22,37,2025-01-07T01:41:11Z,1830000,False,4.0,255.0,1,left,J. Champagnie 25' 3PT  (6 PTS) (K. Johnson 1 AST),"[1630577, 1629640]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,25.46,Made,,,,,6.0,,,K. Johnson,1629640.0,1.0,,,,,
186,PT09M14.00S,2025-01-07T01:41:20.0Z,2,REGULAR,foul,personal,[],1629640,,,1610612741,22,37,2025-01-07T01:41:29Z,1850000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 1630581]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Giddey,1630581.0
188,PT09M14.00S,2025-01-07T01:41:25.3Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,22,37,2025-01-07T01:41:31Z,1870000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M14.00S,2025-01-07T01:41:25.3Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,22,37,2025-01-07T01:41:31Z,1880000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M14.00S,2025-01-07T01:41:25.3Z,2,REGULAR,substitution,in,[],203897,,,1610612741,22,37,2025-01-07T01:41:31Z,1890000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M14.00S,2025-01-07T01:41:25.3Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,22,37,2025-01-07T01:41:31Z,1900000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M02.00S,2025-01-07T01:41:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,93.51182654402102,61.51960784313726,1610612741,22,37,2025-01-07T01:41:59Z,1910000,False,58.0,8.0,1,right,MISS J. Giddey driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,5.82,Missed,,,,,,,,,,,,,,,
193,PT08M59.00S,2025-01-07T01:41:54.7Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,22,37,2025-01-07T01:42:15Z,1920000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,192.0,4.0,3.0,1.0,,,,,,,,,,,
194,PT08M59.00S,2025-01-07T01:41:58.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641824,94.40999984741211,50.0,1610612741,22,37,2025-01-07T01:42:40Z,1930000,False,0.0,0.0,1,right,MISS M. Buzelis cutting Layup - blocked,"[1641824, 1641705]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,
195,PT08M59.00S,2025-01-07T01:41:58.5Z,2,REGULAR,block,,[],1641705,,,1610612741,22,37,2025-01-07T01:42:03Z,1940000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT08M59.00S,2025-01-07T01:41:58.5Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612741,22,37,2025-01-07T01:42:08Z,1950000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,194.0,1.0,0.0,1.0,,,,,,,,,,,
197,PT08M59.00S,2025-01-07T01:42:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,94.40999984741211,50.0,1610612741,22,37,2025-01-07T01:42:05Z,1960000,False,0.0,0.0,1,right,MISS J. Smith putback Layup - blocked,"[1630188, 1641705]",1610612741.0,CHI,putback,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,
198,PT08M59.00S,2025-01-07T01:42:05.6Z,2,REGULAR,block,,[],1641705,,,1610612741,22,37,2025-01-07T01:42:07Z,1970000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
199,PT08M59.00S,2025-01-07T01:42:07.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,22,37,2025-01-07T01:42:07Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,197.0,,,,,,,,,,,,,,
200,PT08M51.00S,2025-01-07T01:42:18.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203897,89.30683311432325,81.61764705882352,1610612741,22,37,2025-01-07T01:42:28Z,1990000,False,158.0,48.0,1,right,MISS Z. LaVine 16' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,,,,16.52,Missed,,,,,,,,,,,,,,,
201,PT08M49.00S,2025-01-07T01:42:20.5Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,22,37,2025-01-07T01:42:28Z,2000000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right,,,,,,200.0,7.0,7.0,0.0,,,,,,,,,,,
202,PT08M43.00S,2025-01-07T01:42:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,9.017739816031538,49.01960784313725,1610612759,22,37,2025-01-07T01:42:45Z,2010000,False,5.0,32.0,1,left,MISS S. Castle driving Layup - blocked,"[1642264, 1641824]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,3.27,Missed,,,,,,Buzelis,1641824.0,,,,,,,,
203,PT08M43.00S,2025-01-07T01:42:27.1Z,2,REGULAR,block,,[],1641824,,,1610612759,22,37,2025-01-07T01:42:30Z,2020000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT08M39.00S,2025-01-07T01:42:31.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,22,37,2025-01-07T01:42:45Z,2030000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,202.0,2.0,1.0,1.0,,,,,,,,,,,
205,PT08M33.00S,2025-01-07T01:42:35.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630581,70.64717477003943,37.99019607843137,1610612741,22,37,2025-01-07T01:44:16Z,2040000,False,-60.0,223.0,1,right,MISS J. Giddey 23' running pullup Shot,[1630581],1610612741.0,CHI,running pullup,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,23.13,Missed,,,,,,,,,,,,,,,
206,PT08M31.00S,2025-01-07T01:42:37.7Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,22,37,2025-01-07T01:42:37Z,2050000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,205.0,3.0,2.0,1.0,,,,,,,,,,,
207,PT08M27.00S,2025-01-07T01:42:42.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,6.521024967148489,50.73529411764706,1610612759,22,39,2025-01-07T01:45:26Z,2060000,False,-4.0,9.0,1,left,K. Johnson running Layup (5 PTS) (T. Jones 2 AST),"[1629640, 1630200]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,0.95,Made,,,,,5.0,,,T. Jones,1630200.0,2.0,,,,,
209,PT08M19.00S,2025-01-07T01:42:50.2Z,2,REGULAR,3pt,Jump Shot,[],1641824,89.96386333771353,96.07843137254902,1610612741,22,39,2025-01-07T01:42:54Z,2080000,False,230.0,42.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,23.42,Missed,,,,,,,,,,,,,,,
210,PT08M17.00S,2025-01-07T01:42:52.7Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612741,22,39,2025-01-07T01:42:52Z,2090000,False,,,0,,J. Smith REBOUND (Off:2 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,209.0,3.0,1.0,2.0,,,,,,,,,,,
211,PT08M14.00S,2025-01-07T01:42:55.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,93.9060446780552,1.715686274509804,1610612741,22,39,2025-01-07T01:43:04Z,2100000,False,-241.0,5.0,1,right,MISS J. Smith 24' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,24.14,Missed,,,,,,,,,,,,,,,
212,PT08M10.00S,2025-01-07T01:42:59.5Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,22,39,2025-01-07T01:43:04Z,2110000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,211.0,1.0,0.0,1.0,,,,,,,,,,,
213,PT08M08.00S,2025-01-07T01:43:01.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,67.36202365308804,51.225490196078425,1610612741,25,39,2025-01-07T01:46:06Z,2120000,False,6.0,254.0,1,right,P. Williams 25' 3PT pullup (9 PTS) (M. Buzelis 1 AST),"[1630172, 1641824]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,25.44,Made,,,,,9.0,,,M. Buzelis,1641824.0,1.0,,,,,
215,PT08M08.00S,2025-01-07T01:43:08.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,25,39,2025-01-07T01:43:08Z,2140000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,out,[],1630188,,,1610612759,25,39,2025-01-07T01:45:45Z,2150000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,out,[],1630172,,,1610612759,25,39,2025-01-07T01:45:45Z,2160000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,25,39,2025-01-07T01:45:45Z,2170000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,25,39,2025-01-07T01:45:45Z,2180000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,in,[],202696,,,1610612759,25,39,2025-01-07T01:45:45Z,2190000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,in,[],1628366,,,1610612759,25,39,2025-01-07T01:45:45Z,2200000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,in,[],101108,,,1610612759,25,39,2025-01-07T01:45:45Z,2210000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M08.00S,2025-01-07T01:45:29.5Z,2,REGULAR,substitution,in,[],203084,,,1610612759,25,39,2025-01-07T01:45:45Z,2220000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M55.00S,2025-01-07T01:46:20.7Z,2,REGULAR,3pt,Jump Shot,[],203084,31.488173455978973,31.61764705882353,1610612759,25,39,2025-01-07T01:46:35Z,2230000,False,92.0,243.0,1,left,MISS H. Barnes 26' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,26.03,Missed,,,,,,,,,,,,,,,
225,PT07M52.00S,2025-01-07T01:46:23.7Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,25,39,2025-01-07T01:46:35Z,2240000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,224.0,1.0,0.0,1.0,,,,,,,,,,,
226,PT07M45.00S,2025-01-07T01:47:00.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642264,6.258212877792378,52.20588235294118,1610612759,25,39,2025-01-07T01:47:09Z,2250000,False,-11.0,6.0,1,left,MISS S. Castle turnaround Shot,[1642264],1610612759.0,SAS,turnaround,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,1.27,Missed,,,,,,,,,,,,,,,
227,PT07M42.00S,2025-01-07T01:47:03.5Z,2,REGULAR,rebound,offensive,[],203084,,,1610612759,25,39,2025-01-07T01:47:03Z,2260000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,226.0,2.0,1.0,1.0,,,,,,,,,,,
228,PT07M42.00S,2025-01-07T01:47:03.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203084,5.590000152587891,50.0,1610612759,25,41,2025-01-07T01:47:56Z,2270000,False,0.0,0.0,1,left,H. Barnes tip Layup (7 PTS),[203084],1610612759.0,SAS,tip,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,7.0,,,,,,,,,,
229,PT07M31.00S,2025-01-07T01:47:14.4Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,25,41,2025-01-07T01:47:18Z,2280000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1642264]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,1.0,Castle,1642264.0,,,,,,,,,,,,,,,,,
230,PT07M31.00S,2025-01-07T01:47:14.4Z,2,REGULAR,steal,,[],1642264,,,1610612759,25,41,2025-01-07T01:47:16Z,2290000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT07M26.00S,2025-01-07T01:47:19.0Z,2,REGULAR,turnover,bad pass,[],1642264,,,1610612759,25,41,2025-01-07T01:47:24Z,2300000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1628366]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,1.0,Ball,1628366.0,,,,,,,,,,,,,,,,,
232,PT07M26.00S,2025-01-07T01:47:19.0Z,2,REGULAR,steal,,[],1628366,,,1610612741,25,41,2025-01-07T01:47:20Z,2310000,False,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
233,PT07M22.00S,2025-01-07T01:47:23.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.38042049934296,50.49019607843137,1610612741,27,41,2025-01-07T01:48:39Z,2320000,False,2.0,10.0,1,right,Z. LaVine running Layup (4 PTS) (J. Giddey 3 AST),"[203897, 1630581]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.0,Made,,,,,4.0,,,J. Giddey,1630581.0,3.0,,,,,
235,PT07M11.00S,2025-01-07T01:47:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.521024967148489,49.754901960784316,1610612759,27,43,2025-01-07T01:47:38Z,2340000,False,1.0,9.0,1,left,K. Johnson cutting Layup (7 PTS) (S. Castle 4 AST),"[1629640, 1642264]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,7.0,,,S. Castle,1642264.0,4.0,,,,,
237,PT06M55.00S,2025-01-07T01:47:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.51182654402102,51.71568627450981,1610612741,29,43,2025-01-07T01:47:53Z,2360000,False,9.0,8.0,1,right,J. Giddey driving finger roll Layup (4 PTS),[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,1.21,Made,,,,,4.0,,,,,,,,,,
238,PT06M33.00S,2025-01-07T01:48:13.2Z,2,REGULAR,2pt,Jump Shot,[],1641705,12.040078843626807,76.22549019607843,1610612759,29,45,2025-01-07T01:48:18Z,2370000,False,-131.0,61.0,1,left,V. Wembanyama 14' turnaround fadeaway Jump Shot (7 PTS) (C. Paul 6 AST),"[1641705, 101108]",1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,14.45,Made,,,,,7.0,,,C. Paul,101108.0,6.0,,,,,
240,PT06M24.00S,2025-01-07T01:48:21.1Z,2,REGULAR,3pt,Jump Shot,[],202696,67.49342969776609,43.38235294117647,1610612741,32,45,2025-01-07T01:48:28Z,2390000,False,-33.0,253.0,1,right,N. Vučević 25' 3PT  (5 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,25.53,Made,,,,,5.0,,,Z. LaVine,203897.0,4.0,,,,,
243,PT06M15.00S,2025-01-07T01:48:32.1Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,32,45,2025-01-07T01:48:43Z,2420000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M15.00S,2025-01-07T01:48:32.1Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,32,45,2025-01-07T01:48:43Z,2430000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M15.00S,2025-01-07T01:48:32.1Z,2,REGULAR,substitution,in,[],1629646,,,1610612759,32,45,2025-01-07T01:48:43Z,2440000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M15.00S,2025-01-07T01:48:32.1Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,32,45,2025-01-07T01:48:43Z,2450000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M07.00S,2025-01-07T01:49:03.2Z,2,REGULAR,3pt,Jump Shot,[],203084,5.075558475689881,95.83333333333334,1610612759,32,45,2025-01-07T01:49:11Z,2460000,False,-229.0,-5.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,22.93,Missed,,,,,,,,,,,,,,,
248,PT06M03.00S,2025-01-07T01:49:07.2Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,32,45,2025-01-07T01:49:11Z,2470000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,247.0,2.0,2.0,0.0,,,,,,,,,,,
249,PT06M03.00S,2025-01-07T01:49:14.9Z,2,REGULAR,foul,personal,[],203084,,,1610612741,32,45,2025-01-07T01:49:24Z,2480000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1630581]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Giddey,1630581.0
251,PT06M03.00S,2025-01-07T01:49:21.1Z,2,REGULAR,substitution,out,[],1629640,,,1610612741,32,45,2025-01-07T01:49:26Z,2500000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M03.00S,2025-01-07T01:49:21.1Z,2,REGULAR,substitution,in,[],1631110,,,1610612741,32,45,2025-01-07T01:49:26Z,2510000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M54.00S,2025-01-07T01:49:37.2Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,32,45,2025-01-07T01:49:42Z,2520000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 203084]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,1.0,Barnes,203084.0,,,,,,,,,,,,,,,,,
254,PT05M54.00S,2025-01-07T01:49:37.2Z,2,REGULAR,steal,,[],203084,,,1610612759,32,45,2025-01-07T01:49:38Z,2530000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT05M44.00S,2025-01-07T01:49:47.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,24.917871222076215,57.59803921568627,1610612759,32,47,2025-01-07T01:51:18Z,2540000,False,-38.0,182.0,1,left,C. Paul 18' pullup Jump Shot (2 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,,,,18.56,Made,,,,,2.0,,,,,,,,,,
256,PT05M24.00S,2025-01-07T01:50:08.3Z,2,REGULAR,3pt,Jump Shot,[],1628366,67.36202365308804,54.41176470588235,1610612741,32,47,2025-01-07T01:50:14Z,2550000,False,22.0,254.0,1,right,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,25.53,Missed,,,,,,,,,,,,,,,
257,PT05M21.00S,2025-01-07T01:50:11.3Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,32,47,2025-01-07T01:50:14Z,2560000,False,,,0,,N. Vučević REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,256.0,3.0,2.0,1.0,,,,,,,,,,,
258,PT05M20.00S,2025-01-07T01:50:12.3Z,2,REGULAR,2pt,Hook,['2ndchance'],202696,89.83245729303549,30.392156862745097,1610612741,34,47,2025-01-07T01:50:17Z,2570000,False,-98.0,43.0,1,right,N. Vučević 10' turnaround Hook (7 PTS),[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,10.71,Made,,,,,7.0,,,,,,,,,,
