actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
252,PT05M11.00S,2025-04-12T00:52:17.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,46,36,2025-04-12T00:52:17Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,
253,PT05M11.00S,2025-04-12T00:52:17.9Z,2,REGULAR,substitution,out,[],1641774,,,1610612741,46,36,2025-04-12T00:52:25Z,2450000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M11.00S,2025-04-12T00:52:17.9Z,2,REGULAR,substitution,in,[],1641732,,,1610612741,46,36,2025-04-12T00:52:25Z,2460000,False,,,0,,SUB in: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M11.00S,2025-04-12T00:52:43.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629659,,,1610612741,47,36,2025-04-12T00:52:43Z,2470000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (7 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
256,PT04M53.00S,2025-04-12T00:53:10.7Z,2,REGULAR,turnover,out-of-bounds,[],1642259,,,1610612764,47,36,2025-04-12T00:53:15Z,2480000,False,,,0,,A. Sarr bad pass out-of-bounds TURNOVER (3 TO),[1642259],1610612764.0,WAS,bad pass,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202027.0,3.0,,,,,,,,
257,PT04M53.00S,2025-04-12T00:53:18.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,47,36,2025-04-12T00:53:18Z,2490000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M34.00S,2025-04-12T00:56:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630188,5.590000152587891,50.0,1610612741,49,36,2025-04-12T01:19:56Z,2530000,False,0.0,0.0,1,left,J. Smith cutting Layup (2 PTS) (N. Vučević 3 AST),"[1630188, 202696]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,N. Vučević,202696.0,3.0,,,,,,,,,,
262,PT04M17.00S,2025-04-12T00:57:00.2Z,2,REGULAR,3pt,Jump Shot,[],1642358,69.20170827858082,69.85294117647058,1610612764,49,36,2025-04-12T00:57:04Z,2540000,False,99.0,237.0,1,right,MISS A. Johnson 25' 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
263,PT04M15.00S,2025-04-12T00:57:02.2Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,49,36,2025-04-12T00:57:04Z,2550000,False,,,0,,N. Vučević REBOUND (Off:3 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,262.0,6.0,3.0,3.0,,,,,,,,,,,,,,
264,PT04M07.00S,2025-04-12T00:57:10.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641763,4.944152431011826,50.245098039215684,1610612741,51,36,2025-04-12T00:57:13Z,2560000,False,-1.0,-6.0,1,left,J. Phillips cutting DUNK (6 PTS) (N. Vučević 4 AST),"[1641763, 202696]",1610612741.0,CHI,cutting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,6.0,N. Vučević,202696.0,4.0,,,,,,,,,,
266,PT03M50.00S,2025-04-12T00:57:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,92.85479632063075,51.470588235294116,1610612764,51,38,2025-04-12T00:57:30Z,2580000,False,7.0,15.0,1,right,J. Champagnie cutting Layup (11 PTS) (B. Carrington 7 AST),"[1630551, 1642267]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,11.0,B. Carrington,1642267.0,7.0,,,,,,,,,,
268,PT03M27.00S,2025-04-12T00:57:51.1Z,2,REGULAR,3pt,Jump Shot,[],1628975,24.655059132720105,85.7843137254902,1610612741,51,38,2025-04-12T00:57:54Z,2600000,False,-179.0,179.0,1,left,MISS J. Carter 25' step back 3PT,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
269,PT03M24.00S,2025-04-12T00:57:54.1Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,51,38,2025-04-12T00:57:54Z,2610000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,
270,PT03M17.00S,2025-04-12T00:58:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,92.59198423127464,51.470588235294116,1610612764,51,40,2025-04-12T00:58:04Z,2620000,False,7.0,17.0,1,right,A. Johnson driving reverse Layup (6 PTS),[1642358],1610612764.0,WAS,driving reverse,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,6.0,,,,,,,,,,,,,
271,PT03M08.00S,2025-04-12T00:58:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,6.652431011826544,53.431372549019606,1610612741,53,40,2025-04-12T00:58:23Z,2630000,False,-17.0,10.0,1,left,J. Carter driving finger roll Layup (5 PTS),[1628975],1610612741.0,CHI,driving finger roll,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,5.0,,,,,,,,,,,,,
272,PT02M54.00S,2025-04-12T00:58:22.4Z,2,REGULAR,3pt,Jump Shot,[],1642267,68.80749014454665,18.627450980392158,1610612764,53,40,2025-04-12T01:01:37Z,2640000,False,-157.0,241.0,1,right,MISS B. Carrington 28' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,28.73,Missed,,,,,,,,,,,,,,,,,,
273,PT02M52.00S,2025-04-12T00:58:24.4Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612741,53,40,2025-04-12T00:58:25Z,2650000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,272.0,1.0,1.0,0.0,,,,,,,,,,,,,,
274,PT02M45.00S,2025-04-12T00:58:38.7Z,2,REGULAR,foul,personal,['2freethrow'],1641732,,,1610612741,53,40,2025-04-12T00:59:11Z,2660000,False,,,0,,C. Jones shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1641732, 1629659]",1610612764.0,WAS,shooting,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,,,,,1.0,0.0,Horton-Tucker,1629659.0
276,PT02M45.00S,2025-04-12T00:59:12.8Z,2,REGULAR,freethrow,1 of 2,[],1629659,,,1610612741,54,40,2025-04-12T00:59:12Z,2680000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (8 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
277,PT02M45.00S,2025-04-12T00:59:15.8Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,54,40,2025-04-12T00:59:28Z,2690000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M45.00S,2025-04-12T00:59:15.8Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,54,40,2025-04-12T00:59:28Z,2700000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M45.00S,2025-04-12T00:59:15.8Z,2,REGULAR,substitution,out,[],1641732,,,1610612741,54,40,2025-04-12T00:59:28Z,2710000,False,,,0,,SUB out: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M45.00S,2025-04-12T00:59:15.8Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,54,40,2025-04-12T00:59:28Z,2720000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M45.00S,2025-04-12T00:59:15.8Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,54,40,2025-04-12T00:59:28Z,2730000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M45.00S,2025-04-12T00:59:15.8Z,2,REGULAR,substitution,in,[],1642273,,,1610612741,54,40,2025-04-12T00:59:28Z,2740000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M45.00S,2025-04-12T00:59:12.8Z,2,REGULAR,freethrow,2 of 2,[],1629659,,,1610612741,54,40,2025-04-12T00:59:34Z,2750000,False,,,0,,MISS T. Horton-Tucker Free Throw 2 of 2,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
284,PT02M42.00S,2025-04-12T00:59:15.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,54,40,2025-04-12T00:59:34Z,2760000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,283.0,5.0,2.0,3.0,,,,,,,,,,,,,,
285,PT02M30.00S,2025-04-12T00:59:52.3Z,2,REGULAR,foul,personal,[],1629632,,,1610612764,54,40,2025-04-12T01:00:01Z,2770000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1642273]",1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,,,,,1.0,0.0,George,1642273.0
287,PT02M30.00S,2025-04-12T00:59:59.8Z,2,REGULAR,substitution,out,[],1629659,,,1610612764,54,40,2025-04-12T01:00:04Z,2790000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M30.00S,2025-04-12T00:59:59.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612764,54,40,2025-04-12T01:00:04Z,2800000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M24.00S,2025-04-12T01:00:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,81.68528252299606,34.80392156862745,1610612764,54,40,2025-04-12T01:00:22Z,2810000,False,-76.0,120.0,1,right,MISS B. Carrington 14' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Left,14.18,Missed,,,,,,,,,,,,,,,,,,
290,PT02M22.00S,2025-04-12T01:00:19.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,54,40,2025-04-12T01:02:58Z,2820000,False,,,0,,N. Vučević REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,,,289.0,7.0,4.0,3.0,,,,,,,,,,,,,,
291,PT02M11.00S,2025-04-12T01:00:31.4Z,2,REGULAR,3pt,Jump Shot,[],1641763,4.944152431011826,2.941176470588235,1610612741,54,40,2025-04-12T01:03:23Z,2830000,False,235.0,-6.0,1,left,MISS J. Phillips 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
292,PT02M08.00S,2025-04-12T01:00:34.4Z,2,REGULAR,rebound,defensive,[],1642358,,,1610612764,54,40,2025-04-12T01:03:23Z,2840000,False,,,0,,A. Johnson REBOUND (Off:0 Def:2),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Right Corner 3,24+ Right,,,291.0,2.0,2.0,0.0,,,,,,,,,,,,,,
293,PT02M02.00S,2025-04-12T01:00:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642358,92.9862023653088,46.81372549019608,1610612764,54,40,2025-04-12T01:00:46Z,2850000,False,-16.0,13.0,1,right,MISS A. Johnson running Layup - blocked,"[1642358, 1641824]",1610612764.0,WAS,running,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,Buzelis,1641824.0,,,,,,
294,PT02M02.00S,2025-04-12T01:00:39.3Z,2,REGULAR,block,,[],1641824,,,1610612764,54,40,2025-04-12T01:00:41Z,2860000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M02.00S,2025-04-12T01:00:39.3Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,54,40,2025-04-12T01:00:46Z,2870000,False,,,0,,J. Phillips REBOUND (Off:1 Def:4),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,293.0,5.0,4.0,1.0,,,,,,,,,,,,,,
296,PT02M02.00S,2025-04-12T01:00:45.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642358,,,1610612741,54,40,2025-04-12T01:01:09Z,2880000,False,,,0,,A. Johnson personal FOUL (1 PF) (Phillips 2 FT),"[1642358, 1641763]",1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1628487.0,,,,,,1.0,0.0,Phillips,1641763.0
298,PT02M02.00S,2025-04-12T01:01:15.2Z,2,REGULAR,freethrow,1 of 2,[],1641763,,,1610612741,55,40,2025-04-12T01:01:15Z,2900000,False,,,0,,J. Phillips Free Throw 1 of 2 (7 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
299,PT02M02.00S,2025-04-12T01:01:37.6Z,2,REGULAR,freethrow,2 of 2,[],1641763,,,1610612741,56,40,2025-04-12T01:01:37Z,2910000,False,,,0,,J. Phillips Free Throw 2 of 2 (8 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
301,PT01M52.00S,2025-04-12T01:01:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,91.14651773981603,47.30392156862745,1610612764,56,40,2025-04-12T01:02:06Z,2920000,False,-13.0,31.0,1,right,MISS A. Sarr driving Layup - blocked,"[1642259, 202696]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,Vučević,202696.0,,,,,,
302,PT01M52.00S,2025-04-12T01:01:49.9Z,2,REGULAR,block,,[],202696,,,1610612764,56,40,2025-04-12T01:01:52Z,2930000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT01M52.00S,2025-04-12T01:01:49.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,56,40,2025-04-12T01:02:06Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,301.0,,,,,,,,,,,,,,,,,
305,PT01M52.00S,2025-04-12T01:01:54.5Z,2,REGULAR,substitution,out,[],1641763,,,1610612764,56,40,2025-04-12T01:01:57Z,2960000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M52.00S,2025-04-12T01:01:54.5Z,2,REGULAR,substitution,in,[],1630172,,,1610612764,56,40,2025-04-12T01:01:57Z,2970000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M49.00S,2025-04-12T01:02:17.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,69.07030223390277,22.794117647058822,1610612764,56,43,2025-04-12T01:02:22Z,2990000,False,-136.0,238.0,1,right,A. Sarr 27' 3PT  (3 PTS) (B. Carrington 8 AST),"[1642259, 1642267]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,27.43,Made,,,,,3.0,B. Carrington,1642267.0,8.0,,,,,,,,,,
310,PT01M34.00S,2025-04-12T01:02:33.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,10.200394218134035,42.64705882352941,1610612741,56,43,2025-04-12T01:05:39Z,3010000,False,37.0,43.0,1,left,MISS M. Buzelis driving floating bank Shot,[1641824],1610612741.0,CHI,driving floating bank,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
311,PT01M34.00S,2025-04-12T01:02:33.3Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,56,43,2025-04-12T01:05:39Z,3020000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,,
312,PT01M26.00S,2025-04-12T01:02:40.9Z,2,REGULAR,3pt,Jump Shot,[],1630551,67.88764783180025,69.6078431372549,1610612764,56,43,2025-04-12T01:02:45Z,3030000,False,98.0,249.0,1,right,MISS J. Champagnie 26' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,,
313,PT01M22.00S,2025-04-12T01:02:44.9Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,56,43,2025-04-12T01:02:45Z,3040000,False,,,0,,C. White REBOUND (Off:1 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,312.0,5.0,4.0,1.0,,,,,,,,,,,,,,
314,PT01M12.00S,2025-04-12T01:02:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,11.251642575558476,56.61764705882353,1610612741,58,43,2025-04-12T01:02:59Z,3050000,False,-33.0,53.0,1,left,C. White 6' driving floating Jump Shot (10 PTS) (P. Williams 1 AST),"[1629632, 1630172]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,10.0,P. Williams,1630172.0,1.0,,,,,,,,,,
316,PT00M51.30S,2025-04-12T01:03:16.7Z,2,REGULAR,3pt,Jump Shot,[],1642267,72.22404730617609,17.401960784313726,1610612764,58,43,2025-04-12T01:07:17Z,3070000,False,-163.0,209.0,1,right,MISS B. Carrington 26' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
317,PT00M49.10S,2025-04-12T01:03:18.9Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,58,43,2025-04-12T01:03:20Z,3080000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,316.0,2.0,2.0,0.0,,,,,,,,,,,,,,
318,PT00M33.80S,2025-04-12T01:03:34.2Z,2,REGULAR,3pt,Jump Shot,[],1630172,5.075558475689881,3.431372549019608,1610612741,58,43,2025-04-12T01:03:41Z,3090000,False,233.0,-5.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
319,PT00M32.00S,2025-04-12T01:03:36.0Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,58,43,2025-04-12T01:16:19Z,3100000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,318.0,3.0,3.0,0.0,,,,,,,,,,,,,,
350,PT00M21.30S,2025-04-12T01:03:57.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642358,94.1688567674113,48.28431372549019,1610612764,58,43,2025-04-12T01:26:39Z,3145000,False,-9.0,2.0,1,right,MISS A. Johnson running alley-oop DUNK,[1642358],1610612764.0,WAS,running alley-oop,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
351,PT00M21.30S,2025-04-12T01:03:57.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,58,43,2025-04-12T01:25:03Z,3147500,False,,,0,,N. Vučević REBOUND (Off:3 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,350.0,8.0,5.0,3.0,,,,,,,,,,,,,,
324,PT00M02.20S,2025-04-12T01:04:07.7Z,2,REGULAR,2pt,Jump Shot,[],1629632,24.392247043363994,28.676470588235293,1610612741,58,43,2025-04-12T01:24:51Z,3150000,False,107.0,177.0,1,left,MISS C. White 20' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,20.65,Missed,,,,,,,,,,,,,,,,,,
325,PT00M00.20S,2025-04-12T01:04:09.7Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,58,43,2025-04-12T01:20:45Z,3160000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,324.0,6.0,3.0,3.0,,,,,,,,,,,,,,
326,PT00M00.00S,2025-04-12T01:04:17.3Z,2,REGULAR,period,end,[],0,,,1610612764,58,43,2025-04-12T01:04:17Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-04-12T01:19:17.2Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612764,58,43,2025-04-12T01:19:39Z,3180000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-04-12T01:19:17.2Z,3,REGULAR,substitution,in,['startperiod'],1641763,,,1610612764,58,43,2025-04-12T01:19:39Z,3190000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-04-12T01:19:37.3Z,3,REGULAR,period,start,[],0,,,1610612741,58,43,2025-04-12T01:19:40Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M42.00S,2025-04-12T01:19:55.2Z,3,REGULAR,3pt,Jump Shot,[],1641824,72.88107752956637,15.441176470588236,1610612741,61,43,2025-04-12T01:19:59Z,3210000,False,-173.0,202.0,1,right,M. Buzelis 26' 3PT  (6 PTS) (N. Vučević 5 AST),"[1641824, 202696]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,6.0,N. Vučević,202696.0,5.0,,,,,,,,,,
334,PT11M25.00S,2025-04-12T01:20:11.7Z,3,REGULAR,2pt,Jump Shot,[],1642259,21.632720105124836,25.245098039215684,1610612764,61,45,2025-04-12T01:21:34Z,3230000,False,124.0,151.0,1,left,A. Sarr 19' Jump Shot (5 PTS) (K. George 1 AST),"[1642259, 1642273]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,19.51,Made,,,,,5.0,K. George,1642273.0,1.0,,,,,,,,,,
336,PT11M09.00S,2025-04-12T01:20:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.85479632063075,50.98039215686274,1610612741,63,45,2025-04-12T01:20:31Z,3250000,False,5.0,15.0,1,right,N. Vučević cutting Layup (13 PTS) (K. Huerter 4 AST),"[202696, 1628989]",1610612741.0,CHI,cutting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,13.0,K. Huerter,1628989.0,4.0,,,,,,,,,,
338,PT10M48.00S,2025-04-12T01:20:47.5Z,3,REGULAR,3pt,Jump Shot,[],1642273,33.722076215505915,56.372549019607845,1610612764,63,48,2025-04-12T01:20:51Z,3270000,False,-32.0,264.0,1,left,K. George 26' 3PT  (11 PTS) (A. Sarr 2 AST),"[1642273, 1642259]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,26.64,Made,,,,,11.0,A. Sarr,1642259.0,2.0,,,,,,,,,,
340,PT10M39.00S,2025-04-12T01:20:56.7Z,3,REGULAR,3pt,Jump Shot,[],1641763,94.1688567674113,2.2058823529411766,1610612741,66,48,2025-04-12T01:21:00Z,3290000,False,-239.0,2.0,1,right,J. Phillips 3PT  (11 PTS) (C. White 2 AST),"[1641763, 1629632]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,23.9,Made,,,,,11.0,C. White,1629632.0,2.0,,,,,,,,,,
342,PT10M30.00S,2025-04-12T01:21:05.5Z,3,REGULAR,3pt,Jump Shot,[],1642259,30.436925098554536,72.30392156862744,1610612764,66,48,2025-04-12T01:24:29Z,3310000,False,-112.0,234.0,1,left,MISS A. Sarr 25' pullup 3PT,[1642259],1610612764.0,WAS,pullup,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
343,PT10M27.00S,2025-04-12T01:21:08.5Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,66,48,2025-04-12T01:21:17Z,3320000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,342.0,1.0,1.0,0.0,,,,,,,,,,,,,,
