actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
451,PT03M06.00S,2021-11-04T00:37:47.7Z,3,REGULAR,3pt,Jump Shot,[],1628470,29.911300919842315,20.34313725490196,1610612754,78,70,2021-11-04T00:37:51Z,4490000,148.0,229.0,1,left,MISS T. Craig 27' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,,
452,PT03M04.00S,2021-11-04T00:37:49.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,78,70,2021-11-04T00:37:51Z,4500000,,,0,,R. Barrett REBOUND (Off:2 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,451.0,,,,,5.0,3.0,2.0,,,,,,,,,
453,PT02M56.00S,2021-11-04T00:37:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.32917214191852,47.549019607843135,1610612752,78,72,2021-11-04T00:38:02Z,4510000,-12.0,20.0,1,right,R. Barrett driving finger roll Layup (21 PTS),[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,2.31,Made,,,,21.0,,,,,,,,,,,,,,,
454,PT02M40.00S,2021-11-04T00:38:14.2Z,3,REGULAR,3pt,Jump Shot,[],203200,31.488173455978973,59.55882352941176,1610612754,78,72,2021-11-04T00:38:24Z,4520000,-48.0,243.0,1,left,MISS J. Holiday 24' step back 3PT,[203200],1610612754.0,IND,step back,,,Holiday,J. Holiday,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
455,PT02M37.00S,2021-11-04T00:38:17.2Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,78,72,2021-11-04T00:38:18Z,4530000,,,0,,N. Noel REBOUND (Off:3 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,454.0,,,,,4.0,1.0,3.0,,,,,,,,,
456,PT02M34.00S,2021-11-04T00:38:22.5Z,3,REGULAR,foul,personal,[],1627763,,,1610612752,78,72,2021-11-04T00:38:31Z,4540000,,,0,,M. Brogdon personal FOUL (2 PF),"[1627763, 203944]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Randle,203944.0,,,,
458,PT02M34.00S,2021-11-04T00:38:31.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,78,72,2021-11-04T00:38:31Z,4560000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M34.00S,2021-11-04T00:40:46.7Z,3,REGULAR,substitution,out,[],1627763,,,1610612752,78,72,2021-11-04T00:40:59Z,4570000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M34.00S,2021-11-04T00:40:46.7Z,3,REGULAR,substitution,out,[],1629628,,,1610612752,78,72,2021-11-04T00:40:59Z,4580000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M34.00S,2021-11-04T00:40:46.7Z,3,REGULAR,substitution,in,[],204456,,,1610612752,78,72,2021-11-04T00:40:59Z,4590000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M34.00S,2021-11-04T00:40:46.7Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,78,72,2021-11-04T00:40:59Z,4600000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M23.00S,2021-11-04T00:41:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.46057818659659,55.14705882352941,1610612752,78,74,2021-11-04T00:41:43Z,4610000,26.0,18.0,1,right,A. Burks driving finger roll Layup (5 PTS),[202692],1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,3.16,Made,,,,5.0,,,,,,,,,,,,,,,
464,PT01M53.00S,2021-11-04T00:42:11.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612754,78,74,2021-11-04T00:42:20Z,4620000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,1363.0,,,,,,,,
465,PT01M44.00S,2021-11-04T00:42:35.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612752,78,74,2021-11-04T00:42:41Z,4630000,,,0,,T. Craig personal FOUL (4 PF) (Randle 2 FT),"[1628470, 203944]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Randle,203944.0,,,,
467,PT01M44.00S,2021-11-04T00:43:06.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,78,74,2021-11-04T00:43:06Z,4650000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
468,PT01M44.00S,2021-11-04T00:43:06.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,78,74,2021-11-04T00:43:06Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,467.0,,,,,,,,,,,,,,,,
469,PT01M44.00S,2021-11-04T00:43:07.6Z,3,REGULAR,substitution,out,[],1630537,,,1610612752,78,74,2021-11-04T00:43:13Z,4670000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M44.00S,2021-11-04T00:43:07.6Z,3,REGULAR,substitution,in,[],1627747,,,1610612752,78,74,2021-11-04T00:43:13Z,4680000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M44.00S,2021-11-04T00:43:28.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,78,75,2021-11-04T00:43:28Z,4690000,,,0,,J. Randle Free Throw 2 of 2 (12 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,12.0,,,,,,,,,,,,,,,
472,PT01M27.00S,2021-11-04T00:43:48.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.30946123521682,48.77450980392157,1610612754,78,75,2021-11-04T00:43:53Z,4700000,6.0,16.0,1,left,MISS T. McConnell cutting finger roll Layup - blocked,"[204456, 202692]",1610612754.0,IND,cutting finger roll,,,McConnell,T. McConnell,,,,,1.73,Missed,Burks,202692.0,,,,,,,,,,,,,,,,,
473,PT01M27.00S,2021-11-04T00:43:48.4Z,3,REGULAR,block,,[],202692,,,1610612754,78,75,2021-11-04T00:43:51Z,4710000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M27.00S,2021-11-04T00:43:48.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,78,75,2021-11-04T00:43:53Z,4720000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,
475,PT01M27.00S,2021-11-04T00:43:53.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,78,75,2021-11-04T00:43:53Z,4730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M27.00S,2021-11-04T00:43:54.2Z,3,REGULAR,substitution,out,[],203944,,,1610612754,78,75,2021-11-04T00:44:02Z,4740000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M27.00S,2021-11-04T00:43:54.2Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,78,75,2021-11-04T00:44:02Z,4750000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M24.00S,2021-11-04T00:44:12.1Z,3,REGULAR,turnover,bad pass,[],203200,,,1610612754,78,75,2021-11-04T00:44:15Z,4760000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[203200, 201565]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Rose,201565.0,
479,PT01M24.00S,2021-11-04T00:44:12.1Z,3,REGULAR,steal,,[],201565,,,1610612752,78,75,2021-11-04T00:44:13Z,4770000,,,0,,D. Rose STEAL (1 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M18.00S,2021-11-04T00:44:18.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,85.89027595269383,71.81372549019608,1610612752,78,75,2021-11-04T00:44:24Z,4780000,109.0,80.0,1,right,MISS I. Quickley 13' fadeaway Shot,[1630193],1610612752.0,NYK,fadeaway,,,Quickley,I. Quickley,,,,,13.53,Missed,,,,,,,,,,,,,,,,,,,
481,PT01M15.00S,2021-11-04T00:44:21.3Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,78,75,2021-11-04T00:44:24Z,4790000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,480.0,,,,,2.0,2.0,0.0,,,,,,,,,
482,PT01M04.00S,2021-11-04T00:44:31.5Z,3,REGULAR,3pt,Jump Shot,[],204456,32.14520367936925,55.63725490196079,1610612754,78,75,2021-11-04T00:44:36Z,4800000,-28.0,250.0,1,left,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
483,PT01M00.00S,2021-11-04T00:44:35.5Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,78,75,2021-11-04T00:44:36Z,4810000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,482.0,,,,,2.0,2.0,0.0,,,,,,,,,
484,PT00M54.80S,2021-11-04T00:44:41.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201565,74.72076215505913,45.588235294117645,1610612752,78,75,2021-11-04T00:44:49Z,4820000,-22.0,185.0,1,right,MISS D. Rose 18' pullup Shot,[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,,
485,PT00M51.80S,2021-11-04T00:44:44.5Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,78,75,2021-11-04T00:44:49Z,4830000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,484.0,,,,,3.0,3.0,0.0,,,,,,,,,
486,PT00M31.30S,2021-11-04T00:45:05.2Z,3,REGULAR,2pt,Jump Shot,[],1627747,15.325229960578188,29.411764705882355,1610612754,80,75,2021-11-04T00:45:11Z,4840000,103.0,92.0,1,left,C. LeVert 13' pullup Jump Shot (15 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,13.78,Made,,,,15.0,,,,,,,,,,,,,,,
487,PT00M07.70S,2021-11-04T00:45:30.2Z,3,REGULAR,turnover,lost ball,[],1630193,,,1610612752,80,75,2021-11-04T00:45:33Z,4850000,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 1626167]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,1.0,Turner,1626167.0,
488,PT00M07.70S,2021-11-04T00:45:30.2Z,3,REGULAR,steal,,[],1626167,,,1610612754,80,75,2021-11-04T00:45:32Z,4860000,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M02.10S,2021-11-04T00:45:36.9Z,3,REGULAR,foul,personal,[],1630167,,,1610612754,80,75,2021-11-04T00:45:42Z,4870000,,,0,,O. Toppin take personal FOUL (1 PF),"[1630167, 1628470]",1610612752.0,NYK,take,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Craig,1628470.0,,,,
491,PT00M00.00S,2021-11-04T00:46:01.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626167,30.042706964520367,50.0,1610612754,80,75,2021-11-04T00:46:11Z,4890000,0.0,230.0,1,left,MISS M. Turner 22' pullup Shot,[1626167],1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2021-11-04T00:46:04.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,80,75,2021-11-04T00:46:04Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,
493,PT00M00.00S,2021-11-04T00:46:05.4Z,3,REGULAR,period,end,[],0,,,1610612754,80,75,2021-11-04T00:46:05Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-11-04T00:48:16.1Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612754,80,75,2021-11-04T00:48:37Z,4920000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-11-04T00:48:16.1Z,4,REGULAR,substitution,out,['startperiod'],1626167,,,1610612754,80,75,2021-11-04T00:48:37Z,4930000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-11-04T00:48:16.1Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612754,80,75,2021-11-04T00:48:37Z,4940000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-11-04T00:48:16.1Z,4,REGULAR,substitution,in,['startperiod'],1629048,,,1610612754,80,75,2021-11-04T00:48:37Z,4950000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2021-11-04T00:48:49.5Z,4,REGULAR,period,start,[],0,,,1610612754,80,75,2021-11-04T00:48:49Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M45.00S,2021-11-04T00:49:04.2Z,4,REGULAR,3pt,Jump Shot,[],1629048,32.14520367936925,38.48039215686275,1610612754,83,75,2021-11-04T00:49:12Z,4970000,58.0,250.0,1,left,G. Bitadze 25' 3PT  (6 PTS) (T. McConnell 6 AST),"[1629048, 204456]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,25.63,Made,,,,6.0,T. McConnell,204456.0,6.0,,,,,,,,,,,,
501,PT11M21.00S,2021-11-04T00:49:27.2Z,4,REGULAR,3pt,Jump Shot,[],202692,66.83639947437582,58.333333333333336,1610612752,83,78,2021-11-04T00:49:31Z,4990000,42.0,259.0,1,right,A. Burks 26' 3PT pullup (8 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,26.25,Made,,,,8.0,,,,,,,,,,,,,,,
502,PT11M07.00S,2021-11-04T00:49:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.821944809461236,40.68627450980392,1610612754,85,78,2021-11-04T00:49:47Z,5000000,47.0,115.0,1,left,C. LeVert 12' floating Jump Shot (17 PTS),[1627747],1610612754.0,IND,floating,,,LeVert,C. LeVert,,,,,12.41,Made,,,,17.0,,,,,,,,,,,,,,,
503,PT10M48.00S,2021-11-04T00:50:03.3Z,4,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612752,85,78,2021-11-04T00:50:09Z,5010000,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Toppin 2 FT),"[1629048, 1630167]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Toppin,1630167.0,,,,
505,PT10M48.00S,2021-11-04T00:50:29.2Z,4,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,85,79,2021-11-04T00:50:41Z,5030000,,,0,,O. Toppin Free Throw 1 of 2 (7 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,,,,7.0,,,,,,,,,,,,,,,
506,PT10M48.00S,2021-11-04T00:50:29.2Z,4,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,85,79,2021-11-04T00:50:41Z,5040000,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
507,PT10M47.00S,2021-11-04T00:50:30.2Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612754,85,79,2021-11-04T00:50:41Z,5050000,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,506.0,,,,,3.0,3.0,0.0,,,,,,,,,
508,PT10M35.00S,2021-11-04T00:50:55.9Z,4,REGULAR,foul,personal,[],1630167,,,1610612754,85,79,2021-11-04T00:51:00Z,5060000,,,0,,O. Toppin personal FOUL (2 PF),"[1630167, 1627734]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Sabonis,1627734.0,,,,
510,PT10M35.00S,2021-11-04T00:51:13.3Z,4,REGULAR,substitution,out,[],1627747,,,1610612754,85,79,2021-11-04T00:51:19Z,5080000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M35.00S,2021-11-04T00:51:13.3Z,4,REGULAR,substitution,in,[],1627763,,,1610612754,85,79,2021-11-04T00:51:19Z,5090000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M25.00S,2021-11-04T00:51:36.2Z,4,REGULAR,3pt,Jump Shot,[],1627763,31.488173455978973,35.049019607843135,1610612754,85,79,2021-11-04T00:51:41Z,5100000,75.0,243.0,1,left,MISS M. Brogdon 25' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
513,PT10M20.00S,2021-11-04T00:51:41.2Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,85,79,2021-11-04T00:51:41Z,5110000,,,0,,N. Noel REBOUND (Off:3 Def:2),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,512.0,,,,,5.0,2.0,3.0,,,,,,,,,
514,PT10M09.00S,2021-11-04T00:51:50.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,82.7365308804205,42.8921568627451,1610612752,85,81,2021-11-04T00:51:56Z,5120000,-36.0,110.0,1,right,I. Quickley 11' driving floating Jump Shot (4 PTS) (A. Burks 2 AST),"[1630193, 202692]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,11.54,Made,,,,4.0,A. Burks,202692.0,2.0,,,,,,,,,,,,
516,PT09M54.00S,2021-11-04T00:52:06.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,7.835085413929041,39.950980392156865,1610612754,85,81,2021-11-04T00:52:10Z,5140000,50.0,21.0,1,left,MISS T. McConnell driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,5.45,Missed,,,,,,,,,,,,,,,,,,,
517,PT09M52.00S,2021-11-04T00:52:08.6Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,85,81,2021-11-04T00:52:10Z,5150000,,,0,,N. Noel REBOUND (Off:3 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,516.0,,,,,6.0,3.0,3.0,,,,,,,,,
518,PT09M47.00S,2021-11-04T00:52:14.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201565,92.9862023653088,45.83333333333333,1610612752,85,83,2021-11-04T00:52:20Z,5160000,-21.0,13.0,1,right,D. Rose running finger roll Layup (11 PTS),[201565],1610612752.0,NYK,running finger roll,,,Rose,D. Rose,,,,,2.47,Made,,,,11.0,,,,,,,,,,,,,,,
519,PT09M46.00S,2021-11-04T00:52:21.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,85,83,2021-11-04T00:52:21Z,5170000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M46.00S,2021-11-04T00:54:38.2Z,4,REGULAR,substitution,out,[],203200,,,1610612754,85,83,2021-11-04T00:54:53Z,5180000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M46.00S,2021-11-04T00:54:38.2Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,85,83,2021-11-04T00:54:53Z,5190000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M23.00S,2021-11-04T00:55:35.3Z,4,REGULAR,3pt,Jump Shot,[],204456,7.30946123521682,3.1862745098039214,1610612754,88,83,2021-11-04T00:55:39Z,5200000,234.0,16.0,1,left,T. McConnell 3PT  (5 PTS) (M. Brogdon 6 AST),"[204456, 1627763]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,23.47,Made,,,,5.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,
524,PT09M00.00S,2021-11-04T00:55:58.1Z,4,REGULAR,turnover,lost ball,[],201565,,,1610612752,88,83,2021-11-04T00:56:03Z,5220000,,,0,,D. Rose lost ball TURNOVER (2 TO),"[201565, 1629048]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,2.0,Bitadze,1629048.0,
525,PT09M00.00S,2021-11-04T00:55:58.1Z,4,REGULAR,steal,,[],1629048,,,1610612754,88,83,2021-11-04T00:55:59Z,5230000,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M56.00S,2021-11-04T00:56:01.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629048,7.835085413929041,49.754901960784316,1610612754,90,83,2021-11-04T00:56:08Z,5240000,1.0,21.0,1,left,G. Bitadze running finger roll Layup (8 PTS),[1629048],1610612754.0,IND,running finger roll,,,Bitadze,G. Bitadze,,,,,2.11,Made,,,,8.0,,,,,,,,,,,,,,,
527,PT08M55.00S,2021-11-04T00:56:08.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,90,83,2021-11-04T00:56:08Z,5250000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M48.00S,2021-11-04T00:59:10.6Z,4,REGULAR,3pt,Jump Shot,[],202692,68.15045992115637,64.4607843137255,1610612752,90,83,2021-11-04T00:59:15Z,5260000,72.0,247.0,1,right,MISS A. Burks 25' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
529,PT08M43.00S,2021-11-04T00:59:15.6Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,90,83,2021-11-04T00:59:15Z,5270000,,,0,,M. Brogdon REBOUND (Off:1 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,528.0,,,,,5.0,4.0,1.0,,,,,,,,,
530,PT08M30.00S,2021-11-04T00:59:27.8Z,4,REGULAR,turnover,bad pass,[],1627763,,,1610612754,90,83,2021-11-04T00:59:31Z,5280000,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 202692]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,2.0,Burks,202692.0,
531,PT08M30.00S,2021-11-04T00:59:27.8Z,4,REGULAR,steal,,[],202692,,,1610612752,90,83,2021-11-04T00:59:29Z,5290000,,,0,,A. Burks STEAL (2 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M27.00S,2021-11-04T00:59:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201565,94.1688567674113,54.90196078431373,1610612752,90,85,2021-11-04T00:59:37Z,5300000,25.0,2.0,1,right,D. Rose running finger roll Layup (13 PTS) (A. Burks 3 AST),"[201565, 202692]",1610612752.0,NYK,running finger roll,,,Rose,D. Rose,,,,,2.46,Made,,,,13.0,A. Burks,202692.0,3.0,,,,,,,,,,,,
534,PT08M16.00S,2021-11-04T00:59:43.1Z,4,REGULAR,foul,personal,['2freethrow'],202692,,,1610612754,90,85,2021-11-04T00:59:56Z,5320000,,,0,,A. Burks shooting personal FOUL (1 PF) (Brogdon 2 FT),"[202692, 1627763]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Brogdon,1627763.0,,,,
536,PT08M16.00S,2021-11-04T01:00:07.4Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,91,85,2021-11-04T01:00:07Z,5340000,,,0,,M. Brogdon Free Throw 1 of 2 (12 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,12.0,,,,,,,,,,,,,,,
537,PT08M16.00S,2021-11-04T01:00:07.9Z,4,REGULAR,substitution,out,[],1630167,,,1610612754,91,85,2021-11-04T01:00:15Z,5350000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M16.00S,2021-11-04T01:00:07.9Z,4,REGULAR,substitution,in,[],203944,,,1610612754,91,85,2021-11-04T01:00:15Z,5360000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
