actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
449,PT04M06.00S,2021-11-25T01:48:04.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612754,81,71,2021-11-25T01:48:04Z,4470000,,,0,,D. Sabonis Free Throw 1 of 1 (12 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,,,,,,,,,12.0,,,,,,
450,PT03M45.00S,2021-11-25T01:48:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,89.70105124835742,54.90196078431373,1610612747,81,71,2021-11-25T01:48:33Z,4480000,25.0,44.0,1,right,MISS L. James turnaround bank Shot,[2544],1610612747.0,LAL,turnaround bank,,,James,L. James,,,,,,,,,5.06,Missed,,,,,,,,,,,,,,,
451,PT03M41.00S,2021-11-25T01:48:33.0Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,81,71,2021-11-25T01:48:33Z,4490000,,,0,,D. Howard REBOUND (Off:4 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,450.0,6.0,2.0,4.0,,,,,,,,,,,
452,PT03M40.00S,2021-11-25T01:48:33.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2730,92.59198423127464,53.431372549019606,1610612747,81,73,2021-11-25T01:48:37Z,4500000,17.0,17.0,1,right,D. Howard putback Layup (8 PTS),[2730],1610612747.0,LAL,putback,,,Howard,D. Howard,,,,,,,,,2.43,Made,,,,,,,,,8.0,,,,,,
453,PT03M32.00S,2021-11-25T01:48:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203200,5.601182654402102,47.794117647058826,1610612754,83,73,2021-11-25T01:48:56Z,4510000,11.0,0.0,1,left,J. Holiday cutting Layup (10 PTS) (T. McConnell 5 AST),"[203200, 204456]",1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,,,,,1.1,Made,,,,,,,,,10.0,T. McConnell,204456.0,5.0,,,
455,PT03M09.00S,2021-11-25T01:49:03.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,82.86793692509855,42.40196078431372,1610612747,83,73,2021-11-25T01:49:07Z,4530000,-38.0,109.0,1,right,MISS M. Monk 11' turnaround Shot,[1628370],1610612747.0,LAL,turnaround,,,Monk,M. Monk,,,,,,,,,11.5,Missed,,,,,,,,,,,,,,,
456,PT03M08.00S,2021-11-25T01:49:04.5Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,83,73,2021-11-25T01:49:07Z,4540000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,455.0,4.0,4.0,0.0,,,,,,,,,,,
457,PT03M02.00S,2021-11-25T01:49:11.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203200,26.231931668856767,19.362745098039216,1610612754,83,73,2021-11-25T01:53:55Z,4550000,153.0,194.0,1,left,MISS J. Holiday 24' running 3PT,[203200],1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,,,,,24.73,Missed,,,,,,,,,,,,,,,
458,PT03M00.00S,2021-11-25T01:49:13.1Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,83,73,2021-11-25T01:49:18Z,4560000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,457.0,3.0,3.0,0.0,,,,,,,,,,,
459,PT02M47.00S,2021-11-25T01:49:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.67214191852825,51.71568627450981,1610612747,83,73,2021-11-25T01:49:33Z,4570000,9.0,26.0,1,right,MISS T. Horton-Tucker finger roll Layup,[1629659],1610612747.0,LAL,finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,2.72,Missed,,,,,,,,,,,,,,,
460,PT02M45.00S,2021-11-25T01:49:28.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,83,73,2021-11-25T01:49:33Z,4580000,,,0,,D. Sabonis REBOUND (Off:3 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,459.0,9.0,6.0,3.0,,,,,,,,,,,
461,PT02M39.00S,2021-11-25T01:49:38.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612754,83,73,2021-11-25T01:49:46Z,4590000,,,0,,M. Monk shooting personal FOUL (1 PF) (Duarte 2 FT),"[1628370, 1630537]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,1627526.0,,,,,,,1.0,0.0,Duarte,1630537.0,,,,,,,
463,PT02M39.00S,2021-11-25T01:50:04.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630537,,,1610612754,83,73,2021-11-25T01:50:30Z,4610000,,,0,,MISS C. Duarte Free Throw 1 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Missed,,,,,,,,,,,,,,,
464,PT02M39.00S,2021-11-25T01:50:04.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,83,73,2021-11-25T01:50:30Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,463.0,,,,,,,,,,,,,,
465,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,out,[],1627763,,,1610612754,83,73,2021-11-25T01:50:22Z,4630000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,out,[],203200,,,1610612754,83,73,2021-11-25T01:50:22Z,4640000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,out,[],1629659,,,1610612754,83,73,2021-11-25T01:50:22Z,4650000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,out,[],2544,,,1610612754,83,73,2021-11-25T01:50:22Z,4660000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,in,[],1629103,,,1610612754,83,73,2021-11-25T01:50:22Z,4670000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,83,73,2021-11-25T01:50:22Z,4680000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,in,[],201566,,,1610612754,83,73,2021-11-25T01:50:22Z,4690000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M39.00S,2021-11-25T01:50:05.6Z,3,REGULAR,substitution,in,[],2546,,,1610612754,83,73,2021-11-25T01:50:22Z,4700000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M39.00S,2021-11-25T01:50:04.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630537,,,1610612754,83,73,2021-11-25T01:50:30Z,4710000,,,0,,MISS C. Duarte Free Throw 2 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Missed,,,,,,,,,,,,,,,
474,PT02M37.00S,2021-11-25T01:50:06.9Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,83,73,2021-11-25T01:50:30Z,4720000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,473.0,4.0,4.0,0.0,,,,,,,,,,,
475,PT02M19.00S,2021-11-25T01:50:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,84.44480946123521,41.42156862745098,1610612747,83,75,2021-11-25T01:50:53Z,4730000,-43.0,94.0,1,right,M. Monk 10' driving floating Jump Shot (6 PTS) (R. Westbrook 4 AST),"[1628370, 201566]",1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,,,,,10.31,Made,,,,,,,,,6.0,R. Westbrook,201566.0,4.0,,,
477,PT02M02.00S,2021-11-25T01:51:06.2Z,3,REGULAR,turnover,traveling,[],1630537,,,1610612754,83,75,2021-11-25T01:51:12Z,4750000,,,0,,C. Duarte traveling TURNOVER (1 TO),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,1.0,,,202026.0,,,,,,,,,,,,,,,,,
478,PT01M43.00S,2021-11-25T01:51:35.0Z,3,REGULAR,foul,personal,[],1629103,,,1610612747,83,75,2021-11-25T01:51:45Z,4760000,,,0,,K. Martin personal FOUL (2 PF),"[1629103, 1628370]",1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,202026.0,,,,,,,2.0,0.0,Monk,1628370.0,,,,,,,
480,PT01M30.00S,2021-11-25T01:52:08.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,92.19776609724047,49.01960784313725,1610612747,83,77,2021-11-25T01:52:12Z,4780000,-5.0,21.0,1,right,R. Westbrook driving finger roll Layup (14 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,,,,,2.14,Made,,,,,,,,,14.0,,,,,,
481,PT01M24.00S,2021-11-25T01:52:16.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,83,77,2021-11-25T01:52:16Z,4790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M17.00S,2021-11-25T01:52:31.9Z,3,REGULAR,3pt,Jump Shot,[],1628470,9.806176084099869,3.6764705882352944,1610612754,83,77,2021-11-25T01:52:36Z,4800000,232.0,40.0,1,left,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,23.5,Missed,,,,,,,,,,,,,,,
483,PT01M13.00S,2021-11-25T01:52:35.9Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612747,83,77,2021-11-25T01:52:36Z,4810000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,482.0,3.0,3.0,0.0,,,,,,,,,,,
484,PT01M00.00S,2021-11-25T01:52:48.5Z,3,REGULAR,3pt,Jump Shot,[],1628370,66.5735873850197,42.40196078431372,1610612747,83,80,2021-11-25T01:57:47Z,4820000,-38.0,262.0,1,right,M. Monk 26' 3PT step back (9 PTS),[1628370],1610612747.0,LAL,step back,,,Monk,M. Monk,,,,,,,,,26.44,Made,,,,,,,,,9.0,,,,,,
485,PT01M00.00S,2021-11-25T01:52:56.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,83,80,2021-11-25T01:52:56Z,4830000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M51.30S,2021-11-25T01:54:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.1268068331143235,46.81372549019608,1610612754,83,80,2021-11-25T01:54:45Z,4840000,16.0,5.0,1,left,MISS T. McConnell driving finger roll Layup,[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,,,,,1.67,Missed,,,,,,,,,,,,,,,
487,PT00M49.00S,2021-11-25T01:54:43.8Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,83,80,2021-11-25T01:54:45Z,4850000,,,0,,D. Howard REBOUND (Off:4 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,486.0,7.0,3.0,4.0,,,,,,,,,,,
488,PT00M46.00S,2021-11-25T01:54:50.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612747,83,80,2021-11-25T01:54:59Z,4860000,,,0,,C. Duarte shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1630537, 201566]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,1627526.0,,,,,,,3.0,0.0,Westbrook,201566.0,,,,,,,
490,PT00M46.00S,2021-11-25T01:55:21.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612747,83,81,2021-11-25T01:55:21Z,4880000,,,0,,R. Westbrook Free Throw 1 of 2 (15 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,Made,,,,,,,,,15.0,,,,,,
491,PT00M46.00S,2021-11-25T01:55:23.1Z,3,REGULAR,substitution,out,[],1629103,,,1610612747,83,81,2021-11-25T01:55:33Z,4890000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M46.00S,2021-11-25T01:55:23.1Z,3,REGULAR,substitution,in,[],1627763,,,1610612747,83,81,2021-11-25T01:55:33Z,4900000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M46.00S,2021-11-25T01:55:46.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612747,83,82,2021-11-25T01:55:46Z,4910000,,,0,,R. Westbrook Free Throw 2 of 2 (16 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,Made,,,,,,,,,16.0,,,,,,
494,PT00M28.30S,2021-11-25T01:56:06.9Z,3,REGULAR,2pt,Jump Shot,[],1630537,13.354139290407357,70.83333333333334,1610612754,83,82,2021-11-25T01:56:11Z,4920000,-104.0,73.0,1,left,MISS C. Duarte 12' fadeaway Shot,[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,,,,,12.72,Missed,,,,,,,,,,,,,,,
495,PT00M25.20S,2021-11-25T01:56:10.0Z,3,REGULAR,rebound,defensive,[],201961,,,1610612747,83,82,2021-11-25T01:56:11Z,4930000,,,0,,W. Ellington REBOUND (Off:1 Def:1),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,494.0,2.0,1.0,1.0,,,,,,,,,,,
496,PT00M09.20S,2021-11-25T01:56:28.8Z,3,REGULAR,foul,offensive,['inpenalty'],2546,,,1610612747,83,82,2021-11-25T01:56:40Z,4940000,,,0,,C. Anthony offensive FOUL (1 PF),"[2546, 1628470]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,1179.0,,,,,,,1.0,0.0,Craig,1628470.0,,,,,,,
498,PT00M09.20S,2021-11-25T01:56:28.8Z,3,REGULAR,turnover,offensive foul,[],2546,,,1610612747,83,82,2021-11-25T01:56:28Z,4960000,,,0,,C. Anthony offensive foul TURNOVER (1 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1.0,,,1179.0,,,,,,,,,,,,,,,,,
499,PT00M09.20S,2021-11-25T01:56:44.3Z,3,REGULAR,substitution,out,[],2546,,,1610612754,83,82,2021-11-25T01:56:53Z,4970000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M09.20S,2021-11-25T01:56:44.3Z,3,REGULAR,substitution,in,[],202340,,,1610612754,83,82,2021-11-25T01:56:53Z,4980000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M02.20S,2021-11-25T01:57:10.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628370,,,1610612754,83,82,2021-11-25T01:57:17Z,4990000,,,0,,M. Monk shooting personal FOUL (2 PF) (Craig 2 FT),"[1628370, 1628470]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,202026.0,,,,,,,2.0,0.0,Craig,1628470.0,,,,,,,
503,PT00M02.20S,2021-11-25T01:57:41.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628470,,,1610612754,84,82,2021-11-25T01:57:41Z,5010000,,,0,,T. Craig Free Throw 1 of 2 (5 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,
504,PT00M02.20S,2021-11-25T01:57:42.2Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,84,82,2021-11-25T01:58:01Z,5020000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M02.20S,2021-11-25T01:57:42.2Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,84,82,2021-11-25T01:58:01Z,5030000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M02.20S,2021-11-25T01:57:42.2Z,3,REGULAR,substitution,out,[],202340,,,1610612754,84,82,2021-11-25T01:58:01Z,5040000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M02.20S,2021-11-25T01:57:42.2Z,3,REGULAR,substitution,in,[],1629103,,,1610612754,84,82,2021-11-25T01:58:01Z,5050000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M02.20S,2021-11-25T01:57:42.2Z,3,REGULAR,substitution,in,[],1626167,,,1610612754,84,82,2021-11-25T01:58:01Z,5060000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M02.20S,2021-11-25T01:57:42.2Z,3,REGULAR,substitution,in,[],2546,,,1610612754,84,82,2021-11-25T01:58:01Z,5070000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M02.20S,2021-11-25T01:57:41.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628470,,,1610612754,84,82,2021-11-25T01:58:09Z,5080000,,,0,,MISS T. Craig Free Throw 2 of 2,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,Missed,,,,,,,,,,,,,,,
511,PT00M01.10S,2021-11-25T01:57:42.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,84,82,2021-11-25T01:58:09Z,5090000,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,510.0,5.0,5.0,0.0,,,,,,,,,,,
512,PT00M00.00S,2021-11-25T01:58:10.9Z,3,REGULAR,period,end,[],0,,,1610612747,84,82,2021-11-25T01:58:10Z,5100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-11-25T02:00:18.0Z,4,REGULAR,substitution,out,['startperiod'],1629103,,,1610612747,84,82,2021-11-25T02:00:55Z,5110000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-25T02:00:18.0Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612747,84,82,2021-11-25T02:00:55Z,5120000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-11-25T02:00:18.0Z,4,REGULAR,substitution,in,['startperiod'],1627747,,,1610612747,84,82,2021-11-25T02:00:55Z,5130000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-11-25T02:00:18.0Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,84,82,2021-11-25T02:00:55Z,5140000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-11-25T02:01:02.0Z,4,REGULAR,period,start,[],0,,,1610612747,84,82,2021-11-25T02:01:02Z,5150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M54.00S,2021-11-25T02:01:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.22667542706965,49.50980392156863,1610612747,84,82,2021-11-25T02:01:11Z,5160000,-2.0,39.0,1,right,MISS R. Westbrook driving finger roll Layup - blocked,"[201566, 1626167]",1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,,,,,3.95,Missed,,,,,,,,,,,,,,Turner,1626167.0
519,PT11M54.00S,2021-11-25T02:01:07.0Z,4,REGULAR,block,,[],1626167,,,1610612747,84,82,2021-11-25T02:01:09Z,5170000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M52.00S,2021-11-25T02:01:09.0Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,84,82,2021-11-25T02:01:11Z,5180000,,,0,,C. Anthony REBOUND (Off:1 Def:0),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,518.0,1.0,0.0,1.0,,,,,,,,,,,
521,PT11M51.00S,2021-11-25T02:01:10.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2546,70.64717477003943,25.98039215686275,1610612747,84,82,2021-11-25T02:01:16Z,5190000,-120.0,223.0,1,right,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,25.36,Missed,,,,,,,,,,,,,,,
522,PT11M48.00S,2021-11-25T02:01:13.3Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,84,82,2021-11-25T02:01:16Z,5200000,,,0,,T. McConnell REBOUND (Off:0 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,521.0,4.0,4.0,0.0,,,,,,,,,,,
523,PT11M45.00S,2021-11-25T02:01:15.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628470,5.995400788436268,52.450980392156865,1610612754,86,82,2021-11-25T02:01:19Z,5210000,-12.0,4.0,1,left,T. Craig Layup (7 PTS) (T. McConnell 6 AST),"[1628470, 204456]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,1.29,Made,,,,,,,,,7.0,T. McConnell,204456.0,6.0,,,
525,PT11M19.00S,2021-11-25T02:01:47.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,86,82,2021-11-25T02:01:54Z,5230000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,1627526.0,,,,,,,,,,,,,,,,,
526,PT11M09.00S,2021-11-25T02:02:01.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,31.225361366622867,67.8921568627451,1610612754,89,82,2021-11-25T02:02:05Z,5240000,-89.0,241.0,1,left,M. Brogdon 25' 3PT  (20 PTS) (T. McConnell 7 AST),"[1627763, 204456]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,25.71,Made,,,,,,,,,20.0,T. McConnell,204456.0,7.0,,,
528,PT10M55.00S,2021-11-25T02:02:14.8Z,4,REGULAR,3pt,Jump Shot,[],201961,67.49342969776609,63.725490196078425,1610612747,89,82,2021-11-25T02:02:19Z,5260000,69.0,253.0,1,right,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,26.22,Missed,,,,,,,,,,,,,,,
529,PT10M53.00S,2021-11-25T02:02:16.8Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,89,82,2021-11-25T02:02:19Z,5270000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,528.0,2.0,2.0,0.0,,,,,,,,,,,
530,PT10M37.00S,2021-11-25T02:02:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.440867279894875,42.8921568627451,1610612754,91,82,2021-11-25T02:02:38Z,5280000,36.0,17.0,1,left,C. LeVert driving Layup (10 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,,,,,3.95,Made,,,,,,,,,10.0,,,,,,
531,PT10M36.00S,2021-11-25T02:02:38.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,91,82,2021-11-25T02:02:38Z,5290000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M36.00S,2021-11-25T02:05:03.9Z,4,REGULAR,substitution,out,[],201961,,,1610612747,91,82,2021-11-25T02:05:14Z,5300000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M36.00S,2021-11-25T02:05:03.9Z,4,REGULAR,substitution,in,[],1628370,,,1610612747,91,82,2021-11-25T02:05:14Z,5310000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M28.00S,2021-11-25T02:05:44.6Z,4,REGULAR,3pt,Jump Shot,[],2544,69.99014454664915,18.137254901960784,1610612747,91,82,2021-11-25T02:05:49Z,5330000,-159.0,230.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,27.95,Missed,,,,,,,,,,,,,,,
536,PT10M25.00S,2021-11-25T02:05:47.6Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,91,82,2021-11-25T02:05:49Z,5340000,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,535.0,3.0,2.0,1.0,,,,,,,,,,,
537,PT10M13.00S,2021-11-25T02:05:59.3Z,4,REGULAR,3pt,Jump Shot,[],1627763,33.722076215505915,54.41176470588235,1610612754,91,82,2021-11-25T02:06:03Z,5350000,-22.0,264.0,1,left,MISS M. Brogdon 26' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,26.54,Missed,,,,,,,,,,,,,,,
