actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
441,PT01M02.00S,2022-02-03T01:44:14.0Z,3,REGULAR,2pt,Jump Shot,[],202362,87.86136662286465,67.8921568627451,1610612754,88,83,2022-02-03T01:44:39Z,4340000,89.0,62.0,1,right,MISS L. Stephenson 10' running pullup Shot,[202362],1610612754.0,IND,running pullup,,,Stephenson,L. Stephenson,,,,,10.86,Missed,,,,,,,,,,,,,,,,,,,
442,PT00M59.30S,2022-02-03T01:44:16.7Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,88,83,2022-02-03T01:44:20Z,4350000,,,0,,C. Anthony REBOUND (Off:1 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,441.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
443,PT00M54.10S,2022-02-03T01:44:24.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202362,,,1610612753,88,83,2022-02-03T01:45:49Z,4360000,,,0,,L. Stephenson flagrant-type-1 personal FOUL (1 PF) (Anthony 2 FT),"[202362, 1630175]",1610612754.0,IND,flagrant-type-1,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Anthony,1630175.0,
445,PT00M54.10S,2022-02-03T01:44:39.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612753,88,83,2022-02-03T01:45:35Z,4380000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,Common Foul to Flagrant 1
447,PT00M54.10S,2022-02-03T01:46:26.9Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,88,83,2022-02-03T01:46:50Z,4390000,,,0,,MISS C. Anthony flagrant Free Throw 1 of 2,[1630175],1610612753.0,ORL,flagrant,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,,
448,PT00M54.10S,2022-02-03T01:46:26.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,88,83,2022-02-03T01:46:50Z,4400000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,,
449,PT00M54.10S,2022-02-03T01:46:26.9Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,88,84,2022-02-03T01:46:50Z,4410000,,,0,,C. Anthony flagrant Free Throw 2 of 2 (9 PTS),[1630175],1610612753.0,ORL,flagrant,,,Anthony,C. Anthony,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
450,PT00M54.10S,2022-02-03T01:46:43.5Z,3,REGULAR,substitution,out,[],1628976,,,1610612754,88,84,2022-02-03T01:46:46Z,4420000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M54.10S,2022-02-03T01:46:43.5Z,3,REGULAR,substitution,in,[],201577,,,1610612754,88,84,2022-02-03T01:46:46Z,4430000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M46.70S,2022-02-03T01:47:13.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,10.988830486202366,43.627450980392155,1610612753,88,86,2022-02-03T01:47:19Z,4440000,32.0,51.0,1,left,R. Lopez 6' turnaround Hook (2 PTS),[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,6.0,Made,,,,,,,2.0,,,,,,,,,,,,
453,PT00M35.50S,2022-02-03T01:47:26.9Z,3,REGULAR,2pt,Jump Shot,[],1630613,72.48685939553219,28.921568627450984,1610612754,88,86,2022-02-03T01:47:31Z,4450000,-105.0,206.0,1,right,MISS D. Washington Jr. 23' pullup Shot,[1630613],1610612754.0,IND,pullup,,,Washington Jr.,D. Washington Jr.,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
454,PT00M32.70S,2022-02-03T01:47:29.7Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,88,86,2022-02-03T01:47:31Z,4460000,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
455,PT00M21.40S,2022-02-03T01:47:40.9Z,3,REGULAR,2pt,Hook,[],201577,7.440867279894875,32.1078431372549,1610612753,88,86,2022-02-03T01:47:45Z,4470000,89.0,17.0,1,left,MISS R. Lopez 9' turnaround Hook,[201577],1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,9.12,Missed,,,,,,,,,,,,,,,,,,,
456,PT00M18.70S,2022-02-03T01:47:43.7Z,3,REGULAR,rebound,defensive,[],203087,,,1610612754,88,86,2022-02-03T01:47:43Z,4480000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,455.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
457,PT00M00.20S,2022-02-03T01:48:02.2Z,3,REGULAR,3pt,Jump Shot,[],1630613,75.77201051248358,9.313725490196079,1610612754,88,86,2022-02-03T01:48:20Z,4490000,-203.0,175.0,1,right,MISS D. Washington Jr. 26' fadeaway 3PT,[1630613],1610612754.0,IND,fadeaway,,,Washington Jr.,D. Washington Jr.,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
458,PT00M00.20S,2022-02-03T01:48:02.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,88,86,2022-02-03T01:48:13Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,,
459,PT00M00.00S,2022-02-03T01:48:07.2Z,3,REGULAR,period,end,[],0,,,1610612754,88,86,2022-02-03T01:48:07Z,4510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-02-03T01:50:11.5Z,4,REGULAR,substitution,out,['startperiod'],202362,,,1610612754,88,86,2022-02-03T01:50:56Z,4520000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-02-03T01:50:11.5Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612754,88,86,2022-02-03T01:50:56Z,4530000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-02-03T01:50:11.5Z,4,REGULAR,substitution,out,['startperiod'],1630175,,,1610612754,88,86,2022-02-03T01:50:56Z,4540000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-02-03T01:50:11.5Z,4,REGULAR,substitution,in,['startperiod'],203200,,,1610612754,88,86,2022-02-03T01:50:56Z,4550000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-02-03T01:50:11.5Z,4,REGULAR,substitution,in,['startperiod'],1627747,,,1610612754,88,86,2022-02-03T01:50:56Z,4560000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-02-03T01:50:11.5Z,4,REGULAR,substitution,in,['startperiod'],1630591,,,1610612754,88,86,2022-02-03T01:50:56Z,4570000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-02-03T01:50:54.7Z,4,REGULAR,period,start,[],0,,,1610612753,88,86,2022-02-03T01:50:56Z,4580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT11M51.00S,2022-02-03T01:51:03.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201577,12.959921156373195,40.19607843137255,1610612753,88,88,2022-02-03T01:51:09Z,4590000,49.0,69.0,1,left,R. Lopez 8' Hook (4 PTS) (G. Harris 3 AST),"[201577, 203914]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,8.49,Made,,,,,,,4.0,G. Harris,203914.0,3.0,,,,,,,,,
469,PT11M41.00S,2022-02-03T01:51:15.1Z,4,REGULAR,foul,personal,['2freethrow'],201577,,,1610612754,88,88,2022-02-03T01:51:22Z,4610000,,,0,,R. Lopez shooting personal FOUL (1 PF) (Taylor 2 FT),"[201577, 1630678]",1610612753.0,ORL,shooting,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Taylor,1630678.0,
471,PT11M41.00S,2022-02-03T01:51:39.0Z,4,REGULAR,freethrow,1 of 2,[],1630678,,,1610612754,89,88,2022-02-03T01:51:39Z,4630000,,,0,,T. Taylor Free Throw 1 of 2 (16 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
472,PT11M41.00S,2022-02-03T01:51:52.4Z,4,REGULAR,freethrow,2 of 2,[],1630678,,,1610612754,90,88,2022-02-03T01:51:52Z,4640000,,,0,,T. Taylor Free Throw 2 of 2 (17 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
473,PT11M29.00S,2022-02-03T01:52:09.8Z,4,REGULAR,foul,offensive,[],201577,,,1610612753,90,88,2022-02-03T01:52:19Z,4650000,,,0,,R. Lopez offensive FOUL (2 PF),"[201577, 1630613]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Washington Jr.,1630613.0,
475,PT11M29.00S,2022-02-03T01:52:09.8Z,4,REGULAR,turnover,offensive foul,[],201577,,,1610612753,90,88,2022-02-03T01:52:09Z,4670000,,,0,,R. Lopez offensive foul TURNOVER (1 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,1.0,,,1627534.0,,,,,
476,PT11M21.00S,2022-02-03T01:52:28.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630613,95.0886990801577,55.14705882352941,1610612754,92,88,2022-02-03T01:52:34Z,4680000,26.0,-6.0,1,right,D. Washington Jr. driving finger roll Layup (5 PTS) (C. LeVert 5 AST),"[1630613, 1627747]",1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,2.65,Made,,,,,,,5.0,C. LeVert,1627747.0,5.0,,,,,,,,,
478,PT11M09.00S,2022-02-03T01:52:39.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,16.63929040735874,40.19607843137255,1610612753,92,88,2022-02-03T01:52:44Z,4700000,49.0,104.0,1,left,MISS G. Harris 11' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,11.49,Missed,,,,,,,,,,,,,,,,,,,
479,PT11M06.00S,2022-02-03T01:52:42.7Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,92,88,2022-02-03T01:52:44Z,4710000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,478.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
480,PT10M52.00S,2022-02-03T01:52:57.0Z,4,REGULAR,2pt,Jump Shot,[],1627747,92.32917214191852,67.8921568627451,1610612754,94,88,2022-02-03T01:53:02Z,4720000,89.0,20.0,1,right,C. LeVert 9' driving floating Jump Shot (17 PTS) (T. Taylor 3 AST),"[1627747, 1630678]",1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,9.16,Made,,,,,,,17.0,T. Taylor,1630678.0,3.0,,,,,,,,,
482,PT10M42.00S,2022-02-03T01:53:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.178055190538765,54.166666666666664,1610612753,94,88,2022-02-03T01:53:14Z,4740000,-21.0,15.0,1,left,MISS J. Suggs driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,,
483,PT10M41.00S,2022-02-03T01:53:07.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,94,88,2022-02-03T01:53:14Z,4750000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,,,
492,PT10M41.00S,2022-02-03T01:53:16.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,94,88,2022-02-03T01:55:52Z,4755000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M35.00S,2022-02-03T01:53:27.1Z,4,REGULAR,foul,personal,[],1629643,,,1610612754,94,88,2022-02-03T01:54:03Z,4760000,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 203200]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Holiday,203200.0,
486,PT10M25.00S,2022-02-03T01:53:56.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,94,88,2022-02-03T01:53:56Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT10M22.00S,2022-02-03T01:54:19.7Z,4,REGULAR,2pt,Jump Shot,[],203200,71.30420499342969,57.59803921568627,1610612754,94,88,2022-02-03T01:54:28Z,4790000,38.0,217.0,1,right,MISS J. Holiday 22' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,22.05,Missed,,,,,,,,,,,,,,,,,,,
489,PT10M18.00S,2022-02-03T01:54:23.7Z,4,REGULAR,rebound,defensive,[],201577,,,1610612753,94,88,2022-02-03T02:01:35Z,4810000,,,0,,R. Lopez REBOUND (Off:0 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,487.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
490,PT10M11.00S,2022-02-03T01:54:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,7.966491458607096,47.05882352941176,1610612753,94,88,2022-02-03T01:54:34Z,4820000,15.0,22.0,1,left,MISS C. Okeke driving finger roll Layup,[1629643],1610612753.0,ORL,driving finger roll,,,Okeke,C. Okeke,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,,
491,PT10M09.00S,2022-02-03T01:54:31.9Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,94,88,2022-02-03T01:54:31Z,4830000,,,0,,T. Taylor REBOUND (Off:3 Def:8),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,490.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
493,PT10M03.00S,2022-02-03T01:54:37.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203087,69.72733245729303,26.225490196078432,1610612754,94,88,2022-02-03T01:54:46Z,4840000,-119.0,232.0,1,right,MISS J. Lamb 26' running 3PT,[203087],1610612754.0,IND,running,,,Lamb,J. Lamb,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
494,PT10M00.00S,2022-02-03T01:54:41.1Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,94,88,2022-02-03T01:54:41Z,4850000,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,493.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
495,PT09M54.00S,2022-02-03T01:54:47.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203914,33.590670170827856,51.9607843137255,1610612753,94,88,2022-02-03T01:54:56Z,4860000,-10.0,263.0,1,left,MISS G. Harris 26' running 3PT,[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
496,PT09M51.00S,2022-02-03T01:54:50.2Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,94,88,2022-02-03T01:54:50Z,4870000,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,495.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
497,PT09M44.00S,2022-02-03T01:54:58.1Z,4,REGULAR,turnover,lost ball,[],1627747,,,1610612754,94,88,2022-02-03T01:55:08Z,4880000,,,0,,C. LeVert lost ball TURNOVER (2 TO),"[1627747, 1630591]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0,,,,,,
498,PT09M44.00S,2022-02-03T01:54:58.1Z,4,REGULAR,steal,,[],1630591,,,1610612753,94,88,2022-02-03T01:54:59Z,4890000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M42.00S,2022-02-03T01:55:02.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,7.30946123521682,50.73529411764706,1610612753,94,88,2022-02-03T01:56:25Z,4900000,-4.0,16.0,1,left,MISS J. Suggs running finger roll Layup - blocked,"[1630591, 1627747]",1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,1.66,Missed,,,,,LeVert,1627747.0,,,,,,,,,,,,,
500,PT09M42.00S,2022-02-03T01:55:02.5Z,4,REGULAR,block,,[],1627747,,,1610612753,94,88,2022-02-03T01:55:04Z,4910000,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M41.00S,2022-02-03T01:55:03.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,94,88,2022-02-03T01:56:25Z,4920000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,,
502,PT09M41.00S,2022-02-03T01:55:06.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,94,88,2022-02-03T01:55:06Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M30.00S,2022-02-03T01:55:25.4Z,4,REGULAR,2pt,Jump Shot,[],203087,91.93495400788436,69.6078431372549,1610612754,94,88,2022-02-03T01:55:40Z,4940000,98.0,23.0,1,right,MISS J. Lamb 10' driving floating bank Shot,[203087],1610612754.0,IND,driving floating bank,,,Lamb,J. Lamb,,,,,10.07,Missed,,,,,,,,,,,,,,,,,,,
504,PT09M26.00S,2022-02-03T01:55:29.4Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,94,88,2022-02-03T01:55:40Z,4950000,,,0,,T. Taylor REBOUND (Off:4 Def:8),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,503.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
505,PT09M26.00S,2022-02-03T01:55:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,94.40999984741211,50.0,1610612754,94,88,2022-02-03T01:55:28Z,4960000,0.0,0.0,1,right,MISS T. Taylor tip Layup,[1630678],1610612754.0,IND,tip,,,Taylor,T. Taylor,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
506,PT09M25.00S,2022-02-03T01:55:29.9Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,94,88,2022-02-03T01:55:29Z,4970000,,,0,,T. Taylor REBOUND (Off:5 Def:8),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,505.0,13.0,8.0,5.0,,,,,,,,,,,,,,,
507,PT09M25.00S,2022-02-03T01:55:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,94.40999984741211,50.0,1610612754,94,88,2022-02-03T01:55:29Z,4980000,0.0,0.0,1,right,MISS T. Taylor tip Layup,[1630678],1610612754.0,IND,tip,,,Taylor,T. Taylor,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
508,PT09M24.00S,2022-02-03T01:55:31.5Z,4,REGULAR,rebound,defensive,[],201577,,,1610612753,94,88,2022-02-03T01:55:31Z,4990000,,,0,,R. Lopez REBOUND (Off:0 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
509,PT09M13.00S,2022-02-03T01:55:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201577,6.258212877792378,44.85294117647059,1610612753,94,90,2022-02-03T01:55:48Z,5000000,26.0,6.0,1,left,R. Lopez driving Layup (6 PTS),[201577],1610612753.0,ORL,driving,,,Lopez,R. Lopez,,,,,2.65,Made,,,,,,,6.0,,,,,,,,,,,,
510,PT09M04.00S,2022-02-03T01:55:54.9Z,4,REGULAR,foul,personal,[],1630591,,,1610612754,94,90,2022-02-03T01:56:06Z,5010000,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1630613]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Washington Jr.,1630613.0,
512,PT09M04.00S,2022-02-03T01:56:07.4Z,4,REGULAR,substitution,out,[],203087,,,1610612754,94,90,2022-02-03T01:56:14Z,5030000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M04.00S,2022-02-03T01:56:07.4Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,94,90,2022-02-03T01:56:14Z,5040000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M49.00S,2022-02-03T01:56:38.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,93.38042049934296,44.6078431372549,1610612754,96,90,2022-02-03T01:56:42Z,5050000,-27.0,10.0,1,right,T. Taylor Layup (19 PTS) (D. Washington Jr. 3 AST),"[1630678, 1630613]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,2.87,Made,,,,,,,19.0,D. Washington Jr.,1630613.0,3.0,,,,,,,,,
516,PT08M37.00S,2022-02-03T01:56:51.5Z,4,REGULAR,foul,personal,['2freethrow'],1630613,,,1610612753,96,90,2022-02-03T01:56:57Z,5070000,,,0,,D. Washington Jr. shooting personal FOUL (2 PF) (Harris 2 FT),"[1630613, 203914]",1610612754.0,IND,shooting,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Harris,203914.0,
518,PT08M37.00S,2022-02-03T01:57:13.7Z,4,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,96,91,2022-02-03T01:57:13Z,5090000,,,0,,G. Harris Free Throw 1 of 2 (13 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
519,PT08M37.00S,2022-02-03T01:57:21.9Z,4,REGULAR,substitution,out,[],1630678,,,1610612753,96,91,2022-02-03T01:57:28Z,5100000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M37.00S,2022-02-03T01:57:21.9Z,4,REGULAR,substitution,in,[],1628470,,,1610612753,96,91,2022-02-03T01:57:28Z,5110000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M37.00S,2022-02-03T01:57:45.7Z,4,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,96,92,2022-02-03T01:57:45Z,5120000,,,0,,G. Harris Free Throw 2 of 2 (14 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
522,PT08M23.00S,2022-02-03T01:58:03.5Z,4,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612754,96,92,2022-02-03T01:58:14Z,5130000,,,0,,J. Suggs shooting personal FOUL (2 PF) (LeVert 2 FT),"[1630591, 1627747]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,LeVert,1627747.0,
524,PT08M23.00S,2022-02-03T01:58:34.6Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,97,92,2022-02-03T01:58:34Z,5150000,,,0,,C. LeVert Free Throw 1 of 2 (18 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
525,PT08M23.00S,2022-02-03T01:58:42.6Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,98,92,2022-02-03T01:58:42Z,5160000,,,0,,C. LeVert Free Throw 2 of 2 (19 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
526,PT08M13.00S,2022-02-03T01:58:54.5Z,4,REGULAR,3pt,Jump Shot,[],1629643,19.793035479632064,7.8431372549019605,1610612753,98,92,2022-02-03T01:58:59Z,5170000,211.0,134.0,1,left,MISS C. Okeke 24' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
527,PT08M10.00S,2022-02-03T01:58:57.5Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,98,92,2022-02-03T01:58:59Z,5180000,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,526.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
528,PT08M02.00S,2022-02-03T01:59:05.4Z,4,REGULAR,3pt,Jump Shot,[],1628470,67.62483574244416,58.82352941176471,1610612754,98,92,2022-02-03T01:59:11Z,5190000,44.0,252.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
529,PT07M59.00S,2022-02-03T01:59:08.4Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,98,92,2022-02-03T01:59:11Z,5200000,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,528.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
530,PT07M52.00S,2022-02-03T01:59:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.5722733245729295,45.34313725490196,1610612753,98,94,2022-02-03T01:59:54Z,5210000,23.0,19.0,1,left,J. Suggs driving finger roll Layup (8 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,2.99,Made,,,,,,,8.0,,,,,,,,,,,,
