actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
552,PT10M53.00S,2022-03-09T01:52:21.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,98,93,2022-03-09T01:52:21Z,5440000,,,0,,I. Okoro Free Throw 1 of 2 (10 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
553,PT10M53.00S,2022-03-09T01:52:37.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,98,94,2022-03-09T01:52:37Z,5450000,,,0,,I. Okoro Free Throw 2 of 2 (11 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
554,PT10M43.00S,2022-03-09T01:52:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,9.674770039421814,49.754901960784316,1610612754,98,94,2022-03-09T01:52:57Z,5460000,1.0,38.0,1,left,MISS M. Brogdon driving finger roll Layup,[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,3.84,Missed,,,,,,,,,,,,,,,,,,
555,PT10M38.00S,2022-03-09T01:52:56.5Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612754,98,94,2022-03-09T01:52:57Z,5470000,,,0,,G. Bitadze REBOUND (Off:6 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,554.0,9.0,3.0,6.0,,,,
556,PT10M38.00S,2022-03-09T01:52:54.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612754,98,94,2022-03-09T01:52:54Z,5480000,0.0,0.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612754.0,IND,tip,,,Bitadze,G. Bitadze,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
557,PT10M37.00S,2022-03-09T01:52:55.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,94,2022-03-09T01:52:55Z,5490000,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,556.0,7.0,5.0,2.0,,,,
558,PT10M31.00S,2022-03-09T01:53:01.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,66.5735873850197,69.36274509803921,1610612739,98,97,2022-03-09T01:53:08Z,5500000,97.0,262.0,1,right,D. Garland 27' 3PT running pullup (23 PTS),[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,27.9,Made,23.0,,,,,,,,,,,,,,,,,
559,PT10M30.00S,2022-03-09T01:53:08.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,98,97,2022-03-09T01:53:08Z,5510000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M30.00S,2022-03-09T01:55:37.5Z,4,REGULAR,substitution,out,[],1629048,,,1610612754,98,97,2022-03-09T01:56:01Z,5520000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M30.00S,2022-03-09T01:55:37.5Z,4,REGULAR,substitution,in,[],1630543,,,1610612754,98,97,2022-03-09T01:56:01Z,5530000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M13.00S,2022-03-09T01:56:32.4Z,4,REGULAR,turnover,bad pass,[],1630613,,,1610612754,98,97,2022-03-09T01:56:36Z,5540000,,,0,,D. Washington Jr. bad pass TURNOVER (1 TO),"[1630613, 1629636]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,1.0,,,,,Garland,1629636.0,,
563,PT10M13.00S,2022-03-09T01:56:32.4Z,4,REGULAR,steal,,[],1629636,,,1610612739,98,97,2022-03-09T01:56:33Z,5550000,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M08.00S,2022-03-09T01:56:39.6Z,4,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612739,98,97,2022-03-09T01:56:47Z,5560000,,,0,,C. Duarte shooting personal FOUL (3 PF) (Garland 2 FT),"[1630537, 1629636]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,202007.0,3.0,0.0,Garland,1629636.0,,,,,,,,,
566,PT10M08.00S,2022-03-09T01:57:05.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629636,,,1610612739,98,98,2022-03-09T01:57:05Z,5580000,,,0,,D. Garland Free Throw 1 of 2 (24 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
567,PT10M08.00S,2022-03-09T01:57:06.0Z,4,REGULAR,substitution,out,[],1630537,,,1610612739,98,98,2022-03-09T01:57:13Z,5590000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M08.00S,2022-03-09T01:57:06.0Z,4,REGULAR,substitution,out,[],1630613,,,1610612739,98,98,2022-03-09T01:57:13Z,5600000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M08.00S,2022-03-09T01:57:06.0Z,4,REGULAR,substitution,in,[],1630169,,,1610612739,98,98,2022-03-09T01:57:13Z,5610000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
570,PT10M08.00S,2022-03-09T01:57:06.0Z,4,REGULAR,substitution,in,[],1627741,,,1610612739,98,98,2022-03-09T01:57:13Z,5620000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
571,PT10M08.00S,2022-03-09T01:57:26.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629636,,,1610612739,98,99,2022-03-09T01:57:26Z,5630000,,,0,,D. Garland Free Throw 2 of 2 (25 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
573,PT09M53.00S,2022-03-09T01:57:42.5Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612754,98,99,2022-03-09T01:57:49Z,5650000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 1630596]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,2.0,,,,,Mobley,1630596.0,,
574,PT09M53.00S,2022-03-09T01:57:42.5Z,4,REGULAR,steal,,[],1630596,,,1610612739,98,99,2022-03-09T01:57:43Z,5660000,,,0,,E. Mobley STEAL (4 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M46.00S,2022-03-09T01:57:49.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,64.99671484888306,55.88235294117647,1610612739,98,99,2022-03-09T01:57:56Z,5670000,29.0,277.0,1,right,MISS D. Garland 27' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,27.81,Missed,,,,,,,,,,,,,,,,,,
576,PT09M41.00S,2022-03-09T01:57:54.5Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,98,99,2022-03-09T01:57:56Z,5680000,,,0,,I. Jackson REBOUND (Off:2 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,575.0,8.0,6.0,2.0,,,,
577,PT09M18.00S,2022-03-09T01:58:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,6.521024967148489,50.73529411764706,1610612754,100,99,2022-03-09T01:58:31Z,5690000,-4.0,9.0,1,left,J. Smith Layup (7 PTS) (M. Brogdon 8 AST),"[1630188, 1627763]",1610612754.0,IND,,,,Smith,J. Smith,,,,,0.95,Made,7.0,M. Brogdon,1627763.0,8.0,,,,,,,,,,,,,,
579,PT08M50.00S,2022-03-09T01:58:45.8Z,4,REGULAR,2pt,Jump Shot,[],1630596,92.85479632063075,13.970588235294118,1610612739,100,101,2022-03-09T01:59:15Z,5710000,-180.0,15.0,1,right,E. Mobley 18' turnaround fadeaway Jump Shot (20 PTS),[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,18.07,Made,20.0,,,,,,,,,,,,,,,,,
580,PT08M35.00S,2022-03-09T01:59:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,8.229303547963205,53.92156862745098,1610612754,102,101,2022-03-09T01:59:05Z,5720000,-20.0,25.0,1,left,J. Smith driving finger roll Layup (9 PTS) (M. Brogdon 9 AST),"[1630188, 1627763]",1610612754.0,IND,driving finger roll,,,Smith,J. Smith,,,,,3.17,Made,9.0,M. Brogdon,1627763.0,9.0,,,,,,,,,,,,,,
582,PT08M14.00S,2022-03-09T01:59:30.4Z,4,REGULAR,foul,technical,['1freethrow'],1630543,,,1610612739,102,101,2022-03-09T01:59:39Z,5740000,,,0,,I. Jackson defensive-3-second technical FOUL (1 Tech),[1630543],1610612754.0,IND,defensive-3-second,,,Jackson,I. Jackson,,,,,,,,,,,2534.0,3.0,1.0,,,,,,,,,,,
583,PT08M14.00S,2022-03-09T01:59:49.8Z,4,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,102,102,2022-03-09T01:59:49Z,5750000,,,0,,D. Garland technical Free Throw 1 of 1 (26 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
584,PT08M14.00S,2022-03-09T01:59:53.1Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,102,102,2022-03-09T01:59:58Z,5760000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M14.00S,2022-03-09T01:59:53.1Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,102,102,2022-03-09T01:59:58Z,5770000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M04.00S,2022-03-09T02:00:21.9Z,4,REGULAR,2pt,Jump Shot,[],1629636,85.3646517739816,24.019607843137255,1610612739,102,104,2022-03-09T02:01:04Z,5780000,-130.0,85.0,1,right,D. Garland 15' fadeaway Jump Shot (28 PTS),[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,15.53,Made,28.0,,,,,,,,,,,,,,,,,
588,PT07M49.00S,2022-03-09T02:00:35.6Z,4,REGULAR,2pt,Jump Shot,[],1627763,7.440867279894875,68.62745098039215,1610612754,102,104,2022-03-09T02:00:40Z,5790000,-93.0,17.0,1,left,MISS M. Brogdon 9' fadeaway bank Shot,[1627763],1610612754.0,IND,fadeaway bank,,,Brogdon,M. Brogdon,,,,,9.47,Missed,,,,,,,,,,,,,,,,,,
589,PT07M48.00S,2022-03-09T02:00:36.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,102,104,2022-03-09T02:00:40Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,588.0,,,,,,,
590,PT07M48.00S,2022-03-09T02:00:41.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,102,104,2022-03-09T02:00:41Z,5810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M43.00S,2022-03-09T02:01:07.6Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612754,102,104,2022-03-09T02:01:10Z,5820000,,,0,,B. Hield bad pass TURNOVER (3 TO),"[1627741, 1630596]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,3.0,,,,,Mobley,1630596.0,,
592,PT07M43.00S,2022-03-09T02:01:07.6Z,4,REGULAR,steal,,[],1630596,,,1610612739,102,104,2022-03-09T02:01:09Z,5830000,,,0,,E. Mobley STEAL (5 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M37.00S,2022-03-09T02:01:13.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,94.82588699080158,52.450980392156865,1610612739,102,106,2022-03-09T02:01:19Z,5840000,12.0,-4.0,1,right,D. Garland running finger roll Layup (30 PTS),[1629636],1610612739.0,CLE,running finger roll,,,Garland,D. Garland,,,,,1.29,Made,30.0,,,,,,,,,,,,,,,,,
594,PT07M18.00S,2022-03-09T02:01:33.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,12.171484888304862,48.529411764705884,1610612754,104,106,2022-03-09T02:04:07Z,5850000,7.0,62.0,1,left,I. Jackson 6' Hook (12 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,6.23,Made,12.0,,,,,,,,,,,,,,,,,
595,PT07M05.00S,2022-03-09T02:01:48.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,104,106,2022-03-09T02:01:49Z,5860000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M05.00S,2022-03-09T02:04:23.1Z,4,REGULAR,substitution,out,[],1630543,,,1610612739,104,106,2022-03-09T02:04:49Z,5870000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M05.00S,2022-03-09T02:04:23.1Z,4,REGULAR,substitution,in,[],1629052,,,1610612739,104,106,2022-03-09T02:04:49Z,5890000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M05.00S,2022-03-09T02:04:23.1Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,104,106,2022-03-09T02:04:49Z,5900000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M05.00S,2022-03-09T02:04:23.1Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,104,106,2022-03-09T02:04:56Z,5910000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M52.00S,2022-03-09T02:05:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.64323258869908,51.225490196078425,1610612739,104,108,2022-03-09T02:05:19Z,5920000,6.0,7.0,1,right,D. Garland driving finger roll Layup (32 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,0.95,Made,32.0,,,,,,,,,,,,,,,,,
602,PT06M38.00S,2022-03-09T02:05:31.9Z,4,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612754,104,108,2022-03-09T02:05:42Z,5930000,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1628374, 1630169]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,204058.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,
604,PT06M38.00S,2022-03-09T02:05:52.7Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,105,108,2022-03-09T02:05:52Z,5950000,,,0,,T. Haliburton Free Throw 1 of 2 (24 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
605,PT06M38.00S,2022-03-09T02:06:05.5Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,106,108,2022-03-09T02:06:05Z,5960000,,,0,,T. Haliburton Free Throw 2 of 2 (25 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
606,PT06M20.00S,2022-03-09T02:06:26.9Z,4,REGULAR,3pt,Jump Shot,[],1629731,70.90998685939553,79.90196078431373,1610612739,106,111,2022-03-09T02:06:31Z,5970000,150.0,221.0,1,right,D. Wade 26' 3PT  (8 PTS) (D. Garland 13 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,26.67,Made,8.0,D. Garland,1629636.0,13.0,,,,,,,,,,,,,,
608,PT06M03.00S,2022-03-09T02:06:43.6Z,4,REGULAR,2pt,Jump Shot,[],1627763,22.28975032851511,54.166666666666664,1610612754,108,111,2022-03-09T02:06:48Z,5990000,-21.0,157.0,1,left,M. Brogdon 15' step back Jump Shot (8 PTS),[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,15.84,Made,8.0,,,,,,,,,,,,,,,,,
609,PT05M39.00S,2022-03-09T02:07:07.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,91.14651773981603,44.36274509803921,1610612739,108,111,2022-03-09T02:07:12Z,6000000,-28.0,31.0,1,right,MISS L. Markkanen Hook,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,4.17,Missed,,,,,,,,,,,,,,,,,,
610,PT05M35.00S,2022-03-09T02:07:11.9Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612739,108,111,2022-03-09T02:07:12Z,6010000,,,0,,L. Markkanen REBOUND (Off:3 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,609.0,5.0,2.0,3.0,,,,
611,PT05M35.00S,2022-03-09T02:07:10.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612739,108,113,2022-03-09T02:07:10Z,6020000,0.0,0.0,1,right,L. Markkanen tip Layup (21 PTS),[1628374],1610612739.0,CLE,tip,,,Markkanen,L. Markkanen,,,,,0.0,Made,21.0,,,,,,,,,,,,,,,,,
612,PT05M29.00S,2022-03-09T02:07:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.783837056504599,52.20588235294118,1610612754,108,113,2022-03-09T02:07:23Z,6030000,-11.0,11.0,1,left,MISS M. Brogdon driving finger roll Layup,[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,1.58,Missed,,,,,,,,,,,,,,,,,,
613,PT05M27.00S,2022-03-09T02:07:19.6Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,108,113,2022-03-09T02:07:23Z,6040000,,,0,,L. Stevens REBOUND (Off:1 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,612.0,4.0,3.0,1.0,,,,
614,PT05M23.00S,2022-03-09T02:07:25.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630205,94.1688567674113,51.470588235294116,1610612739,108,113,2022-03-09T02:07:35Z,6050000,7.0,2.0,1,right,MISS L. Stevens running Layup - blocked,"[1630205, 1630169]",1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,0.77,Missed,,,,,,,,,,,,,,,,,Haliburton,1630169.0
615,PT05M23.00S,2022-03-09T02:07:25.1Z,4,REGULAR,block,,[],1630169,,,1610612739,108,113,2022-03-09T02:07:27Z,6060000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M23.00S,2022-03-09T02:07:25.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,108,113,2022-03-09T02:07:35Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,614.0,,,,,,,
617,PT05M23.00S,2022-03-09T02:07:29.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,108,113,2022-03-09T02:07:29Z,6080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M23.00S,2022-03-09T02:07:30.1Z,4,REGULAR,substitution,out,[],1630205,,,1610612739,108,113,2022-03-09T02:07:43Z,6090000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M23.00S,2022-03-09T02:07:30.1Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,108,113,2022-03-09T02:07:43Z,6100000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M20.00S,2022-03-09T02:07:56.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629636,93.77463863337714,50.245098039215684,1610612739,108,115,2022-03-09T02:08:02Z,6110000,1.0,6.0,1,right,D. Garland cutting Layup (34 PTS) (D. Wade 1 AST),"[1629636, 1629731]",1610612739.0,CLE,cutting,,,Garland,D. Garland,,,,,0.61,Made,34.0,D. Wade,1629731.0,1.0,,,,,,,,,,,,,,
622,PT05M08.00S,2022-03-09T02:08:08.3Z,4,REGULAR,3pt,Jump Shot,[],1627741,29.911300919842315,13.725490196078432,1610612754,111,115,2022-03-09T02:08:12Z,6130000,181.0,229.0,1,left,B. Hield 29' 3PT  (11 PTS) (M. Brogdon 10 AST),"[1627741, 1627763]",1610612754.0,IND,,,,Hield,B. Hield,,,,,29.19,Made,11.0,M. Brogdon,1627763.0,10.0,,,,,,,,,,,,,,
624,PT04M51.00S,2022-03-09T02:08:28.7Z,4,REGULAR,foul,personal,[],1630169,,,1610612739,111,115,2022-03-09T02:08:41Z,6150000,,,0,,T. Haliburton personal FOUL (3 PF),"[1630169, 1630596]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,204058.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,
626,PT04M42.00S,2022-03-09T02:09:02.9Z,4,REGULAR,3pt,Jump Shot,[],1629636,71.43561103810775,15.441176470588236,1610612739,111,118,2022-03-09T02:09:07Z,6170000,-173.0,216.0,1,right,D. Garland 27' 3PT pullup (37 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,27.66,Made,37.0,,,,,,,,,,,,,,,,,
628,PT04M28.00S,2022-03-09T02:09:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612754,111,118,2022-03-09T02:09:31Z,6190000,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Smith 2 FT),"[1628374, 1630188]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,2534.0,3.0,0.0,Smith,1630188.0,,,,,,,,,
630,PT04M28.00S,2022-03-09T02:09:44.1Z,4,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,111,118,2022-03-09T02:09:44Z,6210000,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,
631,PT04M28.00S,2022-03-09T02:09:44.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,111,118,2022-03-09T02:09:44Z,6220000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,630.0,,,,,,,
632,PT04M28.00S,2022-03-09T02:09:58.5Z,4,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,112,118,2022-03-09T02:09:58Z,6230000,,,0,,J. Smith Free Throw 2 of 2 (10 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
633,PT04M07.00S,2022-03-09T02:10:22.3Z,4,REGULAR,3pt,Jump Shot,[],1629636,65.91655716162943,27.696078431372552,1610612739,112,118,2022-03-09T02:10:26Z,6240000,-112.0,268.0,1,right,MISS D. Garland 29' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,29.02,Missed,,,,,,,,,,,,,,,,,,
634,PT04M03.00S,2022-03-09T02:10:26.3Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,112,118,2022-03-09T02:10:26Z,6250000,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,633.0,4.0,4.0,0.0,,,,
635,PT03M51.00S,2022-03-09T02:10:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,10.988830486202366,48.03921568627451,1610612754,112,118,2022-03-09T02:11:24Z,6260000,10.0,51.0,1,left,MISS O. Brissett driving finger roll Layup,[1629052],1610612754.0,IND,driving finger roll,,,Brissett,O. Brissett,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,
636,PT03M49.00S,2022-03-09T02:10:39.7Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,112,118,2022-03-09T02:10:42Z,6270000,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,635.0,8.0,6.0,2.0,,,,
637,PT03M44.00S,2022-03-09T02:10:44.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629731,93.64323258869908,49.754901960784316,1610612739,112,120,2022-03-09T02:10:48Z,6280000,-1.0,7.0,1,right,D. Wade alley-oop DUNK (10 PTS) (E. Mobley 3 AST),"[1629731, 1630596]",1610612739.0,CLE,alley-oop,,,Wade,D. Wade,,,,,0.74,Made,10.0,E. Mobley,1630596.0,3.0,,,,,,,,,,,,,,
639,PT03M44.00S,2022-03-09T02:10:49.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,112,120,2022-03-09T02:10:49Z,6300000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M44.00S,2022-03-09T02:12:26.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,112,120,2022-03-09T02:12:26Z,6310000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M44.00S,2022-03-09T02:13:41.1Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,112,120,2022-03-09T02:13:52Z,6320000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M44.00S,2022-03-09T02:13:41.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612754,112,120,2022-03-09T02:13:52Z,6330000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
