actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
451,PT01M29.00S,2021-11-14T01:46:52.4Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,92,80,2021-11-14T01:46:54Z,4500000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,450.0,2.0,2.0,0.0,,,,,,,,
452,PT01M22.00S,2021-11-14T01:46:59.2Z,3,REGULAR,turnover,bad pass,[],203200,,,1610612754,92,80,2021-11-14T01:47:03Z,4510000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[203200, 1627788]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,1.0,Korkmaz,1627788.0,,,,,,,,,,,,,,,,,,
453,PT01M22.00S,2021-11-14T01:46:59.2Z,3,REGULAR,steal,,[],1627788,,,1610612755,92,80,2021-11-14T01:47:01Z,4520000,,,0,,F. Korkmaz STEAL (2 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M18.00S,2021-11-14T01:47:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,92.46057818659659,49.01960784313725,1610612755,92,82,2021-11-14T01:47:09Z,4530000,-5.0,18.0,1,right,T. Harris running Layup (30 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,,,,1.9,Made,30.0,,,,,,,,,,,,,,,
456,PT01M01.00S,2021-11-14T01:47:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.389618922470433,46.07843137254902,1610612754,92,82,2021-11-14T01:47:23Z,4550000,20.0,8.0,1,left,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,,,,2.1,Missed,,,,,,,,,,,,,,,,
457,PT00M59.60S,2021-11-14T01:47:20.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,92,82,2021-11-14T01:47:23Z,4560000,,,0,,T. Harris REBOUND (Off:2 Def:8),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,456.0,10.0,8.0,2.0,,,,,,,,
458,PT00M56.70S,2021-11-14T01:47:24.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,73.01248357424441,82.59803921568627,1610612755,92,82,2021-11-14T01:47:34Z,4570000,163.0,201.0,1,right,MISS G. Niang 25' running 3PT,[1627777],1610612755.0,PHI,running,,,Niang,G. Niang,,,,,,,,25.89,Missed,,,,,,,,,,,,,,,,
459,PT00M52.90S,2021-11-14T01:47:28.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,92,82,2021-11-14T01:47:34Z,4580000,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,458.0,8.0,5.0,3.0,,,,,,,,
460,PT00M41.40S,2021-11-14T01:47:40.1Z,3,REGULAR,3pt,Jump Shot,[],1627734,32.53942181340342,45.588235294117645,1610612754,92,82,2021-11-14T01:47:44Z,4590000,22.0,253.0,1,left,MISS D. Sabonis 25' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,25.44,Missed,,,,,,,,,,,,,,,,
461,PT00M38.20S,2021-11-14T01:47:43.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,92,82,2021-11-14T01:47:44Z,4600000,,,0,,T. Harris REBOUND (Off:2 Def:9),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,460.0,11.0,9.0,2.0,,,,,,,,
462,PT00M32.00S,2021-11-14T01:47:49.5Z,3,REGULAR,2pt,Jump Shot,[],202699,78.26872536136662,49.50980392156863,1610612755,92,82,2021-11-14T01:47:54Z,4610000,-2.0,152.0,1,right,MISS T. Harris 15' pullup Shot - blocked,"[202699, 1629103]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,15.18,Missed,,,,,,,,,,Martin,1629103.0,,,,,
463,PT00M32.00S,2021-11-14T01:47:49.5Z,3,REGULAR,block,,[],1629103,,,1610612755,92,82,2021-11-14T01:47:51Z,4620000,,,0,,K. Martin BLOCK (2 BLK),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M29.70S,2021-11-14T01:47:51.8Z,3,REGULAR,rebound,defensive,[],1629103,,,1610612754,92,82,2021-11-14T01:47:54Z,4630000,,,0,,K. Martin REBOUND (Off:1 Def:3),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,462.0,4.0,3.0,1.0,,,,,,,,
465,PT00M27.60S,2021-11-14T01:47:54.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629103,6.1268068331143235,54.90196078431373,1610612754,92,82,2021-11-14T02:00:26Z,4640000,-25.0,5.0,1,left,MISS K. Martin driving Layup,[1629103],1610612754.0,IND,driving,,,Martin,K. Martin,,,,,,,,2.5,Missed,,,,,,,,,,,,,,,,
466,PT00M26.80S,2021-11-14T01:47:54.9Z,3,REGULAR,rebound,offensive,[],1630537,,,1610612754,92,82,2021-11-14T01:51:08Z,4650000,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,465.0,3.0,2.0,1.0,,,,,,,,
467,PT00M24.80S,2021-11-14T01:47:57.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630537,5.590000152587891,50.0,1610612754,92,82,2021-11-14T02:00:20Z,4660000,0.0,0.0,1,left,MISS C. Duarte tip Layup,[1630537],1610612754.0,IND,tip,,,Duarte,C. Duarte,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
468,PT00M24.80S,2021-11-14T01:47:57.9Z,3,REGULAR,rebound,offensive,[],1630537,,,1610612754,92,82,2021-11-14T01:51:54Z,4670000,,,0,,C. Duarte REBOUND (Off:2 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,467.0,4.0,2.0,2.0,,,,,,,,
469,PT00M24.80S,2021-11-14T01:47:59.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,9.017739816031538,49.754901960784316,1610612754,94,82,2021-11-14T01:56:31Z,4685000,1.0,32.0,1,left,C. Duarte putback Layup (7 PTS),[1630537],1610612754.0,IND,putback,,,Duarte,C. Duarte,,,,,,,,3.23,Made,7.0,,,,,,,,,,,,,,,
471,PT00M24.80S,2021-11-14T01:48:11.4Z,3,REGULAR,foul,offensive,[],1627777,,,1610612755,94,82,2021-11-14T01:56:31Z,4700000,,,0,,G. Niang offensive FOUL (1 PF),"[1627777, 204456]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,203591.0,,,1.0,0.0,McConnell,204456.0,
473,PT00M24.80S,2021-11-14T01:48:11.4Z,3,REGULAR,turnover,offensive foul,[],1627777,,,1610612755,94,82,2021-11-14T01:48:11Z,4720000,,,0,,G. Niang offensive foul TURNOVER (2 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,2.0,,,,,,,,,,,,,203591.0,,,,,,,
474,PT00M24.80S,2021-11-14T01:48:41.6Z,3,REGULAR,substitution,out,[],202699,,,1610612754,94,82,2021-11-14T01:48:45Z,4730000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M24.80S,2021-11-14T01:48:41.6Z,3,REGULAR,substitution,in,[],1629646,,,1610612754,94,82,2021-11-14T01:48:45Z,4740000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M05.20S,2021-11-14T01:49:10.2Z,3,REGULAR,foul,personal,[],1630178,,,1610612754,94,82,2021-11-14T01:56:31Z,4750000,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 203200]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Holiday,203200.0,
478,PT00M00.00S,2021-11-14T01:49:38.0Z,3,REGULAR,period,end,[],0,,,1610612754,94,82,2021-11-14T01:49:10Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-11-14T01:52:03.0Z,4,REGULAR,substitution,out,['startperiod'],203200,,,1610612754,94,82,2021-11-14T01:52:19Z,4780000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-11-14T01:52:03.0Z,4,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,94,82,2021-11-14T01:52:19Z,4790000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-11-14T01:52:03.0Z,4,REGULAR,substitution,in,['startperiod'],1627763,,,1610612754,94,82,2021-11-14T01:52:19Z,4800000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-11-14T01:52:03.0Z,4,REGULAR,substitution,in,['startperiod'],1627747,,,1610612754,94,82,2021-11-14T01:52:19Z,4810000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-11-14T01:52:27.8Z,4,REGULAR,period,start,[],0,,,1610612755,94,82,2021-11-14T01:52:27Z,4820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M49.00S,2021-11-14T01:52:40.4Z,4,REGULAR,foul,personal,['2freethrow'],1629103,,,1610612755,94,82,2021-11-14T01:52:49Z,4830000,,,0,,K. Martin shooting personal FOUL (2 PF) (Niang 2 FT),"[1629103, 1627777]",1610612754.0,IND,shooting,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,202041.0,,,2.0,0.0,Niang,1627777.0,
487,PT11M49.00S,2021-11-14T01:53:02.4Z,4,REGULAR,freethrow,1 of 2,[],1627777,,,1610612755,94,83,2021-11-14T01:53:02Z,4850000,,,0,,G. Niang Free Throw 1 of 2 (5 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
488,PT11M49.00S,2021-11-14T01:53:17.3Z,4,REGULAR,freethrow,2 of 2,[],1627777,,,1610612755,94,84,2021-11-14T01:53:17Z,4860000,,,0,,G. Niang Free Throw 2 of 2 (6 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
489,PT11M33.00S,2021-11-14T01:53:34.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.0335085413929,54.41176470588235,1610612754,96,84,2021-11-14T01:53:40Z,4870000,-22.0,108.0,1,left,C. LeVert 10' driving floating Jump Shot (11 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,10.98,Made,11.0,,,,,,,,,,,,,,,
490,PT11M20.00S,2021-11-14T01:53:46.6Z,4,REGULAR,3pt,Jump Shot,[],1627788,69.85873850197109,27.205882352941174,1610612755,96,87,2021-11-14T01:53:51Z,4880000,-114.0,231.0,1,right,F. Korkmaz 25' 3PT  (8 PTS) (C. Bassey 1 AST),"[1627788, 1629646]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,25.74,Made,8.0,C. Bassey,1629646.0,1.0,,,,,,,,,,,,
492,PT10M56.00S,2021-11-14T01:54:13.7Z,4,REGULAR,foul,personal,[],1629646,,,1610612754,96,87,2021-11-14T01:54:20Z,4900000,,,0,,C. Bassey personal FOUL (1 PF),"[1629646, 1627734]",1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Sabonis,1627734.0,
494,PT10M51.00S,2021-11-14T01:54:36.5Z,4,REGULAR,turnover,bad pass,[],1627763,,,1610612754,96,87,2021-11-14T01:54:39Z,4920000,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 1627777]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,2.0,Niang,1627777.0,,,,,,,,,,,,,,,,,,
495,PT10M51.00S,2021-11-14T01:54:36.5Z,4,REGULAR,steal,,[],1627777,,,1610612755,96,87,2021-11-14T01:54:38Z,4930000,,,0,,G. Niang STEAL (2 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M39.00S,2021-11-14T01:54:48.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627788,92.9862023653088,74.26470588235294,1610612755,96,87,2021-11-14T01:54:53Z,4940000,121.0,13.0,1,right,MISS F. Korkmaz 12' fadeaway Shot,[1627788],1610612755.0,PHI,fadeaway,,,Korkmaz,F. Korkmaz,,,,,,,,12.2,Missed,,,,,,,,,,,,,,,,
497,PT10M35.00S,2021-11-14T01:54:52.3Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,96,87,2021-11-14T01:54:53Z,4950000,,,0,,D. Sabonis REBOUND (Off:3 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,496.0,9.0,6.0,3.0,,,,,,,,
498,PT10M26.00S,2021-11-14T01:55:04.7Z,4,REGULAR,foul,personal,[],1629003,,,1610612754,96,87,2021-11-14T01:55:15Z,4960000,,,0,,S. Milton personal FOUL (3 PF),"[1629003, 1627747]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,202041.0,,,3.0,0.0,LeVert,1627747.0,
500,PT10M20.00S,2021-11-14T01:55:28.1Z,4,REGULAR,3pt,Jump Shot,[],1627763,33.065045992115635,67.64705882352942,1610612754,96,87,2021-11-14T01:55:32Z,4980000,-88.0,258.0,1,left,MISS M. Brogdon 27' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,,27.29,Missed,,,,,,,,,,,,,,,,
501,PT10M16.00S,2021-11-14T01:55:32.1Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612755,96,87,2021-11-14T01:55:32Z,4990000,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,500.0,1.0,1.0,0.0,,,,,,,,
502,PT10M15.00S,2021-11-14T01:55:36.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,96,87,2021-11-14T01:55:36Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M09.00S,2021-11-14T01:55:54.8Z,4,REGULAR,foul,personal,[],1627747,,,1610612755,96,87,2021-11-14T01:55:59Z,5010000,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1629003]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Milton,1629003.0,
505,PT10M00.00S,2021-11-14T01:56:21.2Z,4,REGULAR,2pt,Jump Shot,[],1629003,92.59198423127464,31.127450980392158,1610612755,96,89,2021-11-14T01:56:28Z,5030000,-94.0,17.0,1,right,S. Milton 9' floating Jump Shot (7 PTS),[1629003],1610612755.0,PHI,floating,,,Milton,S. Milton,,,,,,,,9.59,Made,7.0,,,,,,,,,,,,,,,
506,PT09M38.00S,2021-11-14T01:56:42.6Z,4,REGULAR,2pt,Jump Shot,[],1629103,15.062417871222076,81.61764705882352,1610612754,98,89,2021-11-14T01:56:48Z,5040000,-158.0,89.0,1,left,K. Martin 18' step back Jump Shot (8 PTS) (M. Brogdon 8 AST),"[1629103, 1627763]",1610612754.0,IND,step back,,,Martin,K. Martin,,,,,,,,18.15,Made,8.0,M. Brogdon,1627763.0,8.0,,,,,,,,,,,,
508,PT09M20.00S,2021-11-14T01:57:00.9Z,4,REGULAR,2pt,Jump Shot,[],1629003,77.7431011826544,53.18627450980392,1610612755,98,89,2021-11-14T01:57:06Z,5060000,16.0,157.0,1,right,MISS S. Milton 15' floating Shot,[1629003],1610612755.0,PHI,floating,,,Milton,S. Milton,,,,,,,,15.75,Missed,,,,,,,,,,,,,,,,
509,PT09M17.00S,2021-11-14T01:57:03.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,98,89,2021-11-14T01:57:06Z,5070000,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,508.0,10.0,7.0,3.0,,,,,,,,
510,PT09M09.00S,2021-11-14T01:57:10.9Z,4,REGULAR,2pt,Jump Shot,[],1627747,20.71287779237845,46.07843137254902,1610612754,98,89,2021-11-14T01:57:18Z,5080000,20.0,142.0,1,left,MISS C. LeVert 14' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,14.35,Missed,,,,,,,,,,,,,,,,
511,PT09M09.00S,2021-11-14T01:57:10.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,98,89,2021-11-14T01:57:18Z,5090000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,510.0,,,,,,,,,,,
512,PT09M09.00S,2021-11-14T01:57:19.1Z,4,REGULAR,foul,personal,[],1629003,,,1610612754,98,89,2021-11-14T01:57:27Z,5100000,,,0,,S. Milton loose ball personal FOUL (4 PF),"[1629003, 1627734]",1610612755.0,PHI,loose ball,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,203591.0,,,4.0,0.0,Sabonis,1627734.0,
514,PT09M04.00S,2021-11-14T01:57:47.9Z,4,REGULAR,foul,personal,[],1630178,,,1610612754,98,89,2021-11-14T01:57:53Z,5120000,,,0,,T. Maxey personal FOUL (3 PF),"[1630178, 1627763]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,202041.0,,,3.0,0.0,Brogdon,1627763.0,
516,PT08M58.00S,2021-11-14T01:58:09.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,7.703679369250986,45.34313725490196,1610612754,98,89,2021-11-14T01:58:14Z,5140000,23.0,20.0,1,left,MISS M. Brogdon driving finger roll Layup,[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,,,,3.06,Missed,,,,,,,,,,,,,,,,
517,PT08M55.00S,2021-11-14T01:58:12.7Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612754,98,89,2021-11-14T01:58:14Z,5150000,,,0,,D. Sabonis REBOUND (Off:4 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,516.0,11.0,7.0,4.0,,,,,,,,
518,PT08M55.00S,2021-11-14T01:58:13.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612754,100,89,2021-11-14T01:58:13Z,5160000,0.0,0.0,1,left,D. Sabonis tip DUNK (18 PTS),[1627734],1610612754.0,IND,tip,,,Sabonis,D. Sabonis,,,,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,
519,PT08M41.00S,2021-11-14T01:58:26.7Z,4,REGULAR,3pt,Jump Shot,[],1627788,69.07030223390277,66.42156862745098,1610612755,100,89,2021-11-14T01:58:31Z,5170000,82.0,238.0,1,right,MISS F. Korkmaz 25' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,,,,25.2,Missed,,,,,,,,,,,,,,,,
520,PT08M38.00S,2021-11-14T01:58:29.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,100,89,2021-11-14T01:58:31Z,5180000,,,0,,D. Sabonis REBOUND (Off:4 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,519.0,12.0,8.0,4.0,,,,,,,,
521,PT08M27.00S,2021-11-14T01:58:40.3Z,4,REGULAR,2pt,Jump Shot,[],1629103,20.45006570302234,74.50980392156863,1610612754,102,89,2021-11-14T01:58:44Z,5190000,-123.0,140.0,1,left,K. Martin 18' pullup Jump Shot (10 PTS) (M. Brogdon 9 AST),"[1629103, 1627763]",1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,,,,18.58,Made,10.0,M. Brogdon,1627763.0,9.0,,,,,,,,,,,,
523,PT08M26.00S,2021-11-14T01:58:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,102,89,2021-11-14T01:58:47Z,5210000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M26.00S,2021-11-14T02:01:00.0Z,4,REGULAR,substitution,out,[],1629646,,,1610612755,102,89,2021-11-14T02:01:32Z,5220000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M26.00S,2021-11-14T02:01:00.0Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,102,89,2021-11-14T02:01:32Z,5230000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M26.00S,2021-11-14T02:01:00.0Z,4,REGULAR,substitution,in,[],203083,,,1610612755,102,89,2021-11-14T02:01:32Z,5240000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M26.00S,2021-11-14T02:01:00.0Z,4,REGULAR,substitution,in,[],203552,,,1610612755,102,89,2021-11-14T02:01:32Z,5250000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M13.00S,2021-11-14T02:01:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,92.59198423127464,61.029411764705884,1610612755,102,89,2021-11-14T02:01:58Z,5260000,55.0,17.0,1,right,MISS T. Maxey pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,5.77,Missed,,,,,,,,,,,,,,,,
529,PT08M11.00S,2021-11-14T02:01:56.8Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,102,89,2021-11-14T02:01:58Z,5270000,,,0,,A. Drummond REBOUND (Off:6 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,528.0,9.0,3.0,6.0,,,,,,,,
530,PT08M11.00S,2021-11-14T02:01:58.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,102,89,2021-11-14T02:02:00Z,5280000,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
531,PT08M11.00S,2021-11-14T02:01:58.6Z,4,REGULAR,rebound,offensive,[],203552,,,1610612755,102,89,2021-11-14T02:02:00Z,5290000,,,0,,S. Curry REBOUND (Off:2 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,530.0,3.0,1.0,2.0,,,,,,,,
532,PT08M04.00S,2021-11-14T02:02:05.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203552,88.38699080157687,3.431372549019608,1610612755,102,92,2021-11-14T02:02:11Z,5300000,-233.0,57.0,1,right,S. Curry 3PT step back (9 PTS),[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,,,,23.96,Made,9.0,,,,,,,,,,,,,,,
533,PT07M47.00S,2021-11-14T02:02:22.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,9.149145860709593,47.30392156862745,1610612754,102,92,2021-11-14T02:02:29Z,5310000,13.0,34.0,1,left,MISS M. Brogdon driving finger roll Layup - blocked,"[1627763, 203083]",1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,,,,3.61,Missed,,,,,,,,,,Drummond,203083.0,,,,,
534,PT07M47.00S,2021-11-14T02:02:22.4Z,4,REGULAR,block,,[],203083,,,1610612754,102,92,2021-11-14T02:02:24Z,5320000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M43.00S,2021-11-14T02:02:26.4Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,102,92,2021-11-14T02:02:29Z,5330000,,,0,,S. Curry REBOUND (Off:2 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,533.0,4.0,2.0,2.0,,,,,,,,
537,PT07M28.00S,2021-11-14T02:02:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,89.30683311432325,49.754901960784316,1610612755,102,94,2021-11-14T02:02:48Z,5350000,-1.0,48.0,1,right,A. Drummond cutting Layup (8 PTS) (S. Curry 3 AST),"[203083, 203552]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,,,,4.8,Made,8.0,S. Curry,203552.0,3.0,,,,,,,,,,,,
539,PT07M06.00S,2021-11-14T02:03:05.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612754,102,94,2021-11-14T02:03:12Z,5370000,,,0,,G. Niang shooting personal FOUL (2 PF) (LeVert 2 FT),"[1627777, 1627747]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,203591.0,,,2.0,0.0,LeVert,1627747.0,
541,PT07M06.00S,2021-11-14T02:03:35.5Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,103,94,2021-11-14T02:03:55Z,5390000,,,0,,C. LeVert Free Throw 1 of 2 (12 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
542,PT07M06.00S,2021-11-14T02:03:37.3Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,103,94,2021-11-14T02:03:48Z,5400000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M06.00S,2021-11-14T02:03:37.3Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,103,94,2021-11-14T02:03:48Z,5410000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
