actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
540,PT05M43.00S,2021-12-11T01:59:19.9Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,92,89,2021-12-11T01:59:21Z,5300000,,,0,,M. Turner REBOUND (Off:3 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,539.0,,,,,,8.0,5.0,3.0,,,,,,,,,
541,PT05M43.00S,2021-12-11T01:59:22.4Z,4,REGULAR,foul,personal,[],1629029,,,1610612754,92,89,2021-12-11T01:59:27Z,5310000,,,0,,L. Doncic personal FOUL (4 PF),"[1629029, 1626167]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,1627526.0,,,,,,,,,,,,,4.0,0.0,Turner,1626167.0
546,PT05M43.00S,2021-12-11T01:59:52.0Z,4,REGULAR,substitution,out,[],203501,,,1610612754,92,89,2021-12-11T01:59:54Z,5330000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M43.00S,2021-12-11T01:59:52.0Z,4,REGULAR,substitution,in,[],1628973,,,1610612754,92,89,2021-12-11T01:59:54Z,5340000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M33.00S,2021-12-11T01:59:59.0Z,4,REGULAR,3pt,Jump Shot,[],1627763,31.09395532194481,26.715686274509803,1610612754,92,89,2021-12-11T02:00:02Z,5350000,116.0,240.0,1,left,MISS M. Brogdon 26' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
549,PT05M32.00S,2021-12-11T02:00:00.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,92,89,2021-12-11T02:00:02Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,,,
550,PT05M32.00S,2021-12-11T02:00:02.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,92,89,2021-12-11T02:00:02Z,5370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M32.00S,2021-12-11T02:00:11.5Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,92,89,2021-12-11T02:00:17Z,5380000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M32.00S,2021-12-11T02:00:11.5Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,92,89,2021-12-11T02:00:17Z,5390000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M32.00S,2021-12-11T02:00:24.1Z,4,REGULAR,substitution,out,[],203493,,,1610612754,92,89,2021-12-11T02:00:38Z,5400000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M32.00S,2021-12-11T02:00:24.1Z,4,REGULAR,substitution,in,[],204001,,,1610612754,92,89,2021-12-11T02:00:38Z,5410000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M23.00S,2021-12-11T02:00:58.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627747,7.30946123521682,79.65686274509804,1610612754,92,89,2021-12-11T02:06:01Z,5420000,-148.0,16.0,1,left,MISS C. LeVert 14' step back Shot,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,
556,PT05M17.00S,2021-12-11T02:01:04.2Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,92,89,2021-12-11T02:02:44Z,5430000,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,555.0,,,,,,5.0,5.0,0.0,,,,,,,,,
557,PT05M02.00S,2021-12-11T02:01:20.6Z,4,REGULAR,turnover,traveling,[],1627827,,,1610612742,92,89,2021-12-11T02:01:26Z,5440000,,,0,,D. Finney-Smith traveling TURNOVER (2 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,202007.0,,,,,,,,2.0,,,,,,,,
558,PT04M51.00S,2021-12-11T02:01:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,7.178055190538765,52.450980392156865,1610612754,94,89,2021-12-11T02:01:48Z,5450000,-12.0,15.0,1,left,M. Brogdon driving reverse Layup (9 PTS),[1627763],1610612754.0,IND,driving reverse,,,Brogdon,M. Brogdon,,,,,1.94,Made,,,9.0,,,,,,,,,,,,,,,
559,PT04M40.00S,2021-12-11T02:01:54.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,67.09921156373193,31.127450980392158,1610612742,94,89,2021-12-11T02:01:59Z,5460000,-94.0,257.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
560,PT04M36.00S,2021-12-11T02:01:58.6Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612742,94,89,2021-12-11T02:10:09Z,5470000,,,0,,J. Brunson REBOUND (Off:1 Def:5),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,559.0,,,,,,6.0,5.0,1.0,,,,,,,,,
561,PT04M35.00S,2021-12-11T02:01:59.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],204001,66.70499342969777,57.35294117647059,1610612742,94,89,2021-12-11T02:02:03Z,5480000,37.0,260.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,
562,PT04M31.00S,2021-12-11T02:02:03.6Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612742,94,89,2021-12-11T02:02:03Z,5490000,,,0,,J. Brunson REBOUND (Off:2 Def:5),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,561.0,,,,,,7.0,5.0,2.0,,,,,,,,,
563,PT04M28.00S,2021-12-11T02:02:07.4Z,4,REGULAR,foul,personal,[],1626167,,,1610612742,94,89,2021-12-11T02:02:15Z,5500000,,,0,,M. Turner personal FOUL (4 PF),"[1626167, 1628973]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,2715.0,,,,,,,,,,,,,4.0,0.0,Brunson,1628973.0
565,PT04M28.00S,2021-12-11T02:02:14.3Z,4,REGULAR,substitution,out,[],1630537,,,1610612742,94,89,2021-12-11T02:02:24Z,5520000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M28.00S,2021-12-11T02:02:14.3Z,4,REGULAR,substitution,in,[],1629052,,,1610612742,94,89,2021-12-11T02:02:24Z,5530000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M15.00S,2021-12-11T02:02:50.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,83.13074901445466,83.33333333333334,1610612742,94,89,2021-12-11T02:02:55Z,5540000,167.0,106.0,1,right,MISS J. Brunson 19' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,19.76,Missed,,,,,,,,,,,,,,,,,,
568,PT04M10.00S,2021-12-11T02:02:55.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,94,89,2021-12-11T02:02:55Z,5550000,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,567.0,,,,,,9.0,7.0,2.0,,,,,,,,,
569,PT04M00.00S,2021-12-11T02:03:04.5Z,4,REGULAR,2pt,Jump Shot,[],1627747,16.507884362680684,28.186274509803923,1610612754,96,89,2021-12-11T02:03:08Z,5560000,109.0,103.0,1,left,C. LeVert 14' pullup Jump Shot (21 PTS) (D. Sabonis 6 AST),"[1627747, 1627734]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,14.98,Made,,,21.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,
571,PT03M58.00S,2021-12-11T02:03:08.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,96,89,2021-12-11T02:03:08Z,5580000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M58.00S,2021-12-11T02:04:01.0Z,4,REGULAR,substitution,out,[],1627734,,,1610612742,96,89,2021-12-11T02:04:39Z,5590000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M58.00S,2021-12-11T02:04:01.0Z,4,REGULAR,substitution,out,[],203939,,,1610612742,96,89,2021-12-11T02:04:39Z,5600000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M58.00S,2021-12-11T02:04:01.0Z,4,REGULAR,substitution,in,[],1629103,,,1610612742,96,89,2021-12-11T02:04:39Z,5610000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M58.00S,2021-12-11T02:04:01.0Z,4,REGULAR,substitution,in,[],203501,,,1610612742,96,89,2021-12-11T02:04:39Z,5620000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M43.00S,2021-12-11T02:05:06.7Z,4,REGULAR,3pt,Jump Shot,[],203501,94.30026281208936,96.32352941176471,1610612742,96,89,2021-12-11T02:05:11Z,5630000,232.0,1.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
577,PT03M40.00S,2021-12-11T02:05:09.7Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,96,89,2021-12-11T02:05:11Z,5640000,,,0,,C. LeVert REBOUND (Off:2 Def:4),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,576.0,,,,,,6.0,4.0,2.0,,,,,,,,,
578,PT03M40.00S,2021-12-11T02:05:14.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,96,89,2021-12-11T02:05:14Z,5650000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M40.00S,2021-12-11T02:06:16.8Z,4,REGULAR,substitution,out,[],1629103,,,1610612754,96,89,2021-12-11T02:06:42Z,5660000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M40.00S,2021-12-11T02:06:16.8Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,96,89,2021-12-11T02:06:42Z,5670000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M20.00S,2021-12-11T02:07:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.995400788436268,54.41176470588235,1610612754,98,89,2021-12-11T02:07:11Z,5680000,-22.0,4.0,1,left,C. LeVert driving Layup (23 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,2.24,Made,,,23.0,,,,,,,,,,,,,,,
582,PT03M02.00S,2021-12-11T02:07:25.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,86.02168199737189,61.029411764705884,1610612742,98,89,2021-12-11T02:07:37Z,5690000,55.0,79.0,1,right,MISS L. Doncic 9' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,
583,PT02M59.00S,2021-12-11T02:07:28.0Z,4,REGULAR,rebound,offensive,[],204001,,,1610612742,98,89,2021-12-11T02:07:29Z,5700000,,,0,,K. Porzingis REBOUND (Off:2 Def:0),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,582.0,,,,,,2.0,0.0,2.0,,,,,,,,,
584,PT02M59.00S,2021-12-11T02:07:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,94.40999984741211,50.0,1610612742,98,91,2021-12-11T02:07:28Z,5710000,0.0,0.0,1,right,K. Porzingis tip Layup (20 PTS),[204001],1610612742.0,DAL,tip,,,Porzingis,K. Porzingis,,,,,0.0,Made,,,20.0,,,,,,,,,,,,,,,
585,PT02M44.00S,2021-12-11T02:07:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,19.92444152431012,50.0,1610612754,98,91,2021-12-11T02:07:47Z,5720000,0.0,135.0,1,left,MISS C. LeVert 13' turnaround Shot,[1627747],1610612754.0,IND,turnaround,,,LeVert,C. LeVert,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,
586,PT02M42.00S,2021-12-11T02:07:44.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,98,91,2021-12-11T02:07:47Z,5730000,,,0,,L. Doncic REBOUND (Off:2 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,585.0,,,,,,9.0,7.0,2.0,,,,,,,,,
587,PT02M33.00S,2021-12-11T02:07:54.8Z,4,REGULAR,2pt,Jump Shot,[],204001,89.43823915900131,69.11764705882352,1610612742,98,93,2021-12-11T02:07:59Z,5740000,96.0,47.0,1,right,K. Porzingis 10' Jump Shot (22 PTS) (L. Doncic 9 AST),"[204001, 1629029]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,10.64,Made,,,22.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,,
589,PT02M17.00S,2021-12-11T02:08:09.8Z,4,REGULAR,3pt,Jump Shot,[],1627763,31.488173455978973,68.87254901960785,1610612754,101,93,2021-12-11T02:08:13Z,5760000,-94.0,243.0,1,left,M. Brogdon 26' 3PT pullup (12 PTS),[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,26.12,Made,,,12.0,,,,,,,,,,,,,,,
590,PT02M06.00S,2021-12-11T02:08:22.2Z,4,REGULAR,3pt,Jump Shot,[],204001,66.17936925098554,32.84313725490196,1610612742,101,93,2021-12-11T02:08:26Z,5770000,-86.0,265.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,27.89,Missed,,,,,,,,,,,,,,,,,,
591,PT02M02.00S,2021-12-11T02:08:26.2Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,101,93,2021-12-11T02:08:26Z,5780000,,,0,,M. Turner REBOUND (Off:3 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,590.0,,,,,,9.0,6.0,3.0,,,,,,,,,
592,PT01M55.00S,2021-12-11T02:08:34.5Z,4,REGULAR,foul,personal,[],1628973,,,1610612754,101,93,2021-12-11T02:08:41Z,5790000,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1627763]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,1627526.0,,,,,,,,,,,,,1.0,0.0,Brogdon,1627763.0
594,PT01M41.00S,2021-12-11T02:09:06.2Z,4,REGULAR,3pt,Jump Shot,[],1627747,28.465834428383708,76.9607843137255,1610612754,104,93,2021-12-11T02:14:05Z,5810000,-135.0,215.0,1,left,C. LeVert 25' 3PT step back (26 PTS) (D. Sabonis 7 AST),"[1627747, 1627734]",1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,25.38,Made,,,26.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,
596,PT01M40.00S,2021-12-11T02:09:16.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,104,93,2021-12-11T02:09:16Z,5830000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M36.00S,2021-12-11T02:10:46.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,92.85479632063075,3.9215686274509802,1610612742,104,93,2021-12-11T02:10:51Z,5840000,-230.0,15.0,1,right,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
598,PT01M32.00S,2021-12-11T02:10:50.7Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,104,93,2021-12-11T02:10:51Z,5850000,,,0,,O. Brissett REBOUND (Off:1 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,597.0,,,,,,4.0,3.0,1.0,,,,,,,,,
599,PT01M12.00S,2021-12-11T02:11:13.1Z,4,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,104,93,2021-12-11T02:11:18Z,5860000,,,0,,M. Brogdon bad pass out-of-bounds TURNOVER (3 TO),[1627763],1610612754.0,IND,bad pass,,,Brogdon,M. Brogdon,,,,,,,,2715.0,,,,,,,,3.0,,,,,,,,
600,PT01M01.00S,2021-12-11T02:11:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,92.19776609724047,44.36274509803921,1610612742,104,93,2021-12-11T02:11:34Z,5870000,-28.0,21.0,1,right,MISS K. Porzingis Layup - blocked,"[204001, 1626167]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,3.5,Missed,,,,,,,,,,,,,Turner,1626167.0,,,,
601,PT01M01.00S,2021-12-11T02:11:29.9Z,4,REGULAR,block,,[],1626167,,,1610612742,104,93,2021-12-11T02:11:32Z,5880000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M58.00S,2021-12-11T02:11:32.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,104,93,2021-12-11T02:11:55Z,5890000,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,600.0,,,,,,10.0,8.0,2.0,,,,,,,,,
603,PT00M57.70S,2021-12-11T02:11:35.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612754,104,93,2021-12-11T02:11:39Z,5900000,,,0,,K. Porzingis personal FOUL (3 PF) (Sabonis 2 FT),"[204001, 1627734]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,1627526.0,,,,,,,,,,,,,3.0,0.0,Sabonis,1627734.0
605,PT00M57.70S,2021-12-11T02:12:09.0Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,105,93,2021-12-11T02:12:09Z,5920000,,,0,,D. Sabonis Free Throw 1 of 2 (23 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,23.0,,,,,,,,,,,,,,,
606,PT00M57.70S,2021-12-11T02:12:24.5Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,106,93,2021-12-11T02:12:24Z,5930000,,,0,,D. Sabonis Free Throw 2 of 2 (24 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,24.0,,,,,,,,,,,,,,,
607,PT00M50.00S,2021-12-11T02:12:35.7Z,4,REGULAR,3pt,Jump Shot,[],1628973,90.88370565045992,3.431372549019608,1610612742,106,93,2021-12-11T02:12:41Z,5940000,-233.0,33.0,1,right,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,
608,PT00M44.80S,2021-12-11T02:12:40.9Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,106,93,2021-12-11T02:12:41Z,5950000,,,0,,M. Turner REBOUND (Off:3 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,607.0,,,,,,10.0,7.0,3.0,,,,,,,,,
609,PT00M27.40S,2021-12-11T02:12:58.2Z,4,REGULAR,3pt,Jump Shot,[],1627763,32.802233902759525,52.450980392156865,1610612754,106,93,2021-12-11T02:17:19Z,5960000,-12.0,256.0,1,left,MISS M. Brogdon 25' step back 3PT,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
610,PT00M24.60S,2021-12-11T02:13:01.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,106,93,2021-12-11T02:13:06Z,5970000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,,,
611,PT00M24.60S,2021-12-11T02:13:07.5Z,4,REGULAR,foul,personal,[],1629052,,,1610612742,106,93,2021-12-11T02:13:37Z,5980000,,,0,,O. Brissett loose ball personal FOUL (4 PF),"[1629052, 1629029]",1610612754.0,IND,loose ball,,,Brissett,O. Brissett,,,,,,,,2715.0,,,,,,,,,,,,,4.0,0.0,Doncic,1629029.0
613,PT00M00.60S,2021-12-11T02:13:47.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,106,93,2021-12-11T02:13:56Z,6000000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,,,
614,PT00M00.00S,2021-12-11T02:13:54.9Z,4,REGULAR,period,end,[],0,,,1610612754,106,93,2021-12-11T02:13:54Z,6010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M00.00S,2021-12-11T02:13:59.2Z,4,REGULAR,game,end,[],0,,,0,106,93,2021-12-11T02:13:59Z,6020000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
