actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
265,PT05M47.00S,2021-12-17T00:54:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,8.492115637319317,44.11764705882353,1610612765,48,47,2021-12-17T00:54:33Z,2650000,29.0,27.0,1,left,F. Jackson driving Layup (7 PTS),[1628402],1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,,,,,,Made,7.0,4.01,,,,,,,,,,,,,
266,PT05M25.00S,2021-12-17T00:54:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.28449408672799,42.8921568627451,1610612754,48,47,2021-12-17T00:54:53Z,2660000,-36.0,76.0,1,right,MISS C. LeVert 8' turnaround fadeaway Shot,[1627747],1610612754.0,IND,turnaround fadeaway,,,LeVert,C. LeVert,,,,,,,,,,Missed,,8.42,,,,,,,,,,,,,
267,PT05M22.00S,2021-12-17T00:54:52.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,48,47,2021-12-17T00:54:53Z,2670000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,266.0,3.0,3.0,0.0,,,,,,,,,
268,PT05M16.00S,2021-12-17T00:54:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,4.681340341655716,45.588235294117645,1610612765,48,49,2021-12-17T00:55:02Z,2680000,22.0,-8.0,1,left,C. Cunningham running finger roll Layup (8 PTS),[1630595],1610612765.0,DET,running finger roll,,,Cunningham,C. Cunningham,,,,,,,,,,Made,8.0,2.37,,,,,,,,,,,,,
269,PT05M02.00S,2021-12-17T00:55:12.7Z,2,REGULAR,3pt,Jump Shot,[],203200,92.46057818659659,94.11764705882352,1610612754,48,49,2021-12-17T00:55:17Z,2690000,221.0,18.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,22.14,,,,,,,,,,,,,
270,PT04M58.00S,2021-12-17T00:55:16.7Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,48,49,2021-12-17T00:55:17Z,2700000,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,269.0,4.0,4.0,0.0,,,,,,,,,
271,PT04M53.00S,2021-12-17T00:55:21.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630165,17.296320630749015,42.40196078431372,1610612765,48,51,2021-12-17T00:55:26Z,2710000,38.0,110.0,1,left,K. Hayes 11' running pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,running pullup,,,Hayes,K. Hayes,,,,,,,,,,Made,2.0,11.65,,,,,,,,,,,,,
272,PT04M43.00S,2021-12-17T00:55:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612754,48,51,2021-12-17T00:55:37Z,2720000,,,0,,C. Cunningham personal FOUL (2 PF) (Wanamaker 2 FT),"[1630595, 202954]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,204059.0,2.0,0.0,Wanamaker,202954.0,,,,,,,,,,,,,,,,
274,PT04M43.00S,2021-12-17T00:56:04.2Z,2,REGULAR,freethrow,1 of 2,[],202954,,,1610612754,49,51,2021-12-17T00:56:04Z,2740000,,,0,,B. Wanamaker Free Throw 1 of 2 (1 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
275,PT04M43.00S,2021-12-17T00:56:04.9Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,49,51,2021-12-17T00:56:24Z,2750000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M43.00S,2021-12-17T00:56:04.9Z,2,REGULAR,substitution,out,[],1628402,,,1610612754,49,51,2021-12-17T00:56:24Z,2760000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M43.00S,2021-12-17T00:56:04.9Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,49,51,2021-12-17T00:56:24Z,2770000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M43.00S,2021-12-17T00:56:04.9Z,2,REGULAR,substitution,in,[],1628977,,,1610612754,49,51,2021-12-17T00:56:24Z,2780000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M43.00S,2021-12-17T00:56:26.2Z,2,REGULAR,freethrow,2 of 2,[],202954,,,1610612754,50,51,2021-12-17T00:56:26Z,2790000,,,0,,B. Wanamaker Free Throw 2 of 2 (2 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
280,PT04M25.00S,2021-12-17T00:56:46.1Z,2,REGULAR,3pt,Jump Shot,[],1630165,32.14520367936925,48.03921568627451,1610612765,50,51,2021-12-17T00:56:52Z,2800000,10.0,250.0,1,left,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,Missed,,24.99,,,,,,,,,,,,,
281,PT04M24.00S,2021-12-17T00:56:47.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,50,51,2021-12-17T00:56:52Z,2810000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,
282,PT04M24.00S,2021-12-17T00:56:51.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,50,51,2021-12-17T00:56:51Z,2820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M24.00S,2021-12-17T00:56:52.3Z,2,REGULAR,substitution,out,[],202954,,,1610612754,50,51,2021-12-17T00:56:57Z,2830000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M24.00S,2021-12-17T00:56:52.3Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,50,51,2021-12-17T00:56:57Z,2840000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M09.00S,2021-12-17T00:57:19.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,92.19776609724047,54.166666666666664,1610612754,52,51,2021-12-17T00:58:15Z,2850000,21.0,21.0,1,right,C. LeVert pullup bank Jump Shot (10 PTS),[1627747],1610612754.0,IND,pullup bank,,,LeVert,C. LeVert,,,,,,,,,,Made,10.0,2.94,,,,,,,,,,,,,
286,PT04M09.00S,2021-12-17T00:57:27.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630191,,,1610612754,52,51,2021-12-17T00:57:36Z,2860000,,,0,,I. Stewart shooting personal FOUL (3 PF) (LeVert 1 FT),"[1630191, 1627747]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,1628480.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,,
288,PT04M09.00S,2021-12-17T00:57:36.8Z,2,REGULAR,substitution,out,[],1630191,,,1610612754,52,51,2021-12-17T00:58:15Z,2880000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M09.00S,2021-12-17T00:57:36.8Z,2,REGULAR,substitution,in,[],1626168,,,1610612754,52,51,2021-12-17T00:58:15Z,2890000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M09.00S,2021-12-17T00:57:51.1Z,2,REGULAR,freethrow,1 of 1,[],1627747,,,1610612754,53,51,2021-12-17T00:57:51Z,2900000,,,0,,C. LeVert Free Throw 1 of 1 (11 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
291,PT03M56.00S,2021-12-17T00:58:05.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.565703022339028,43.38235294117647,1610612765,53,53,2021-12-17T00:58:10Z,2910000,33.0,66.0,1,left,C. Cunningham 7' turnaround fadeaway Jump Shot (10 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,,,,,,Made,10.0,7.35,,,,,,,,,,,,,
292,PT03M42.00S,2021-12-17T00:58:20.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,69.85873850197109,72.54901960784314,1610612754,53,53,2021-12-17T00:58:27Z,2920000,113.0,231.0,1,right,MISS C. LeVert 25' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,,,,,,Missed,,25.68,,,,,,,,,,,,,
293,PT03M39.00S,2021-12-17T00:58:23.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,53,53,2021-12-17T00:58:27Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,
294,PT03M39.00S,2021-12-17T00:58:24.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,53,53,2021-12-17T00:58:24Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M37.00S,2021-12-17T00:58:39.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,92.85479632063075,49.01960784313725,1610612754,55,53,2021-12-17T00:58:45Z,2950000,-5.0,15.0,1,right,M. Turner finger roll Layup (7 PTS) (C. LeVert 3 AST),"[1626167, 1627747]",1610612754.0,IND,finger roll,,,Turner,M. Turner,,,,,,,,,,Made,7.0,1.55,,,,,C. LeVert,1627747.0,3.0,,,,,,
297,PT03M32.00S,2021-12-17T00:58:47.5Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,55,53,2021-12-17T00:58:52Z,2970000,,,0,,S. Bey lost ball out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,lost ball,,,Bey,S. Bey,,,,,1628480.0,,,,,,,,,,,,,,,1.0,,,,,
298,PT03M12.00S,2021-12-17T00:59:16.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612754,55,53,2021-12-17T00:59:23Z,2980000,,,0,,T. Lyles shooting personal FOUL (1 PF) (Duarte 2 FT),"[1626168, 1630537]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,1628480.0,1.0,0.0,Duarte,1630537.0,,,,,,,,,,,,,,,,
300,PT03M12.00S,2021-12-17T00:59:38.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630537,,,1610612754,55,53,2021-12-17T00:59:38Z,3000000,,,0,,MISS C. Duarte Free Throw 1 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Missed,,,,,,,,,,,,,,,
301,PT03M12.00S,2021-12-17T00:59:38.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,55,53,2021-12-17T00:59:38Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,
302,PT03M12.00S,2021-12-17T00:59:52.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630537,,,1610612754,56,53,2021-12-17T00:59:52Z,3020000,,,0,,C. Duarte Free Throw 2 of 2 (10 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
303,PT02M59.00S,2021-12-17T01:00:07.0Z,2,REGULAR,3pt,Jump Shot,[],1630595,32.670827858081466,57.107843137254896,1610612765,56,53,2021-12-17T01:00:12Z,3030000,-36.0,255.0,1,left,MISS C. Cunningham 25' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,25.71,,,,,,,,,,,,,
304,PT02M54.00S,2021-12-17T01:00:12.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,56,53,2021-12-17T01:00:12Z,3040000,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,303.0,3.0,2.0,1.0,,,,,,,,,
305,PT02M47.00S,2021-12-17T01:00:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612754,56,53,2021-12-17T01:00:29Z,3050000,,,0,,T. Lyles shooting personal FOUL (2 PF) (Holiday 2 FT),"[1626168, 203200]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,204059.0,2.0,0.0,Holiday,203200.0,,,,,,,,,,,,,,,,
307,PT02M47.00S,2021-12-17T01:00:31.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,56,53,2021-12-17T01:00:31Z,3070000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M47.00S,2021-12-17T01:03:25.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,56,53,2021-12-17T01:03:30Z,3080000,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,,
309,PT02M47.00S,2021-12-17T01:03:46.0Z,2,REGULAR,freethrow,1 of 2,[],203200,,,1610612754,57,53,2021-12-17T01:03:46Z,3090000,,,0,,J. Holiday Free Throw 1 of 2 (7 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
312,PT02M47.00S,2021-12-17T01:04:00.4Z,2,REGULAR,freethrow,2 of 2,[],203200,,,1610612754,58,53,2021-12-17T01:04:00Z,3100000,,,0,,J. Holiday Free Throw 2 of 2 (8 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
313,PT02M36.00S,2021-12-17T01:04:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.1268068331143235,46.568627450980394,1610612765,58,55,2021-12-17T01:04:31Z,3110000,17.0,5.0,1,left,H. Diallo driving finger roll Layup (8 PTS) (K. Hayes 1 AST),"[1628977, 1630165]",1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,,,,,,Made,8.0,1.79,,,,,K. Hayes,1630165.0,1.0,,,,,,
315,PT02M36.00S,2021-12-17T01:04:17.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627734,,,1610612765,58,55,2021-12-17T01:04:25Z,3130000,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Diallo 1 FT),"[1627734, 1628977]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,202041.0,3.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
317,PT02M36.00S,2021-12-17T01:04:36.9Z,2,REGULAR,substitution,out,[],1627734,,,1610612765,58,55,2021-12-17T01:05:10Z,3150000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M36.00S,2021-12-17T01:04:36.9Z,2,REGULAR,substitution,in,[],1629052,,,1610612765,58,55,2021-12-17T01:05:10Z,3160000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M36.00S,2021-12-17T01:05:08.7Z,2,REGULAR,freethrow,1 of 1,[],1628977,,,1610612765,58,55,2021-12-17T01:05:12Z,3170000,,,0,,MISS H. Diallo Free Throw 1 of 1,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Missed,,,,,,,,,,,,,,,
320,PT02M35.00S,2021-12-17T01:05:09.7Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,58,55,2021-12-17T01:05:12Z,3180000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,319.0,3.0,2.0,1.0,,,,,,,,,
321,PT02M19.00S,2021-12-17T01:05:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.46057818659659,49.26470588235294,1610612754,60,55,2021-12-17T01:05:35Z,3190000,-4.0,18.0,1,right,M. Turner finger roll Layup (9 PTS) (C. Duarte 2 AST),"[1626167, 1630537]",1610612754.0,IND,finger roll,,,Turner,M. Turner,,,,,,,,,,Made,9.0,1.88,,,,,C. Duarte,1630537.0,2.0,,,,,,
323,PT02M19.00S,2021-12-17T01:05:30.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628977,,,1610612754,60,55,2021-12-17T01:05:35Z,3210000,,,0,,H. Diallo shooting personal FOUL (1 PF) (Turner 1 FT),"[1628977, 1626167]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,202041.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,,
325,PT02M19.00S,2021-12-17T01:05:48.8Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,61,55,2021-12-17T01:05:48Z,3230000,,,0,,M. Turner Free Throw 1 of 1 (10 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
326,PT02M05.00S,2021-12-17T01:06:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,8.492115637319317,45.09803921568628,1610612765,61,55,2021-12-17T01:06:08Z,3240000,25.0,27.0,1,left,MISS S. Bey Jump Shot - blocked,"[1630180, 203200]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Missed,,3.67,,,,,,,,,,,Holiday,203200.0,
327,PT02M05.00S,2021-12-17T01:06:04.2Z,2,REGULAR,block,,[],203200,,,1610612765,61,55,2021-12-17T01:06:06Z,3250000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M03.00S,2021-12-17T01:06:06.2Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612765,61,55,2021-12-17T01:06:08Z,3260000,,,0,,S. Bey REBOUND (Off:2 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,326.0,6.0,4.0,2.0,,,,,,,,,
329,PT02M03.00S,2021-12-17T01:06:08.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,7.046649145860711,50.0,1610612765,61,57,2021-12-17T01:06:15Z,3270000,0.0,14.0,1,left,S. Bey reverse Layup (15 PTS),[1630180],1610612765.0,DET,reverse,,,Bey,S. Bey,,,,,,,,,,Made,15.0,1.37,,,,,,,,,,,,,
330,PT02M03.00S,2021-12-17T01:06:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203200,,,1610612765,61,57,2021-12-17T01:06:16Z,3280000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Bey 1 FT),"[203200, 1630180]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,204059.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
332,PT02M03.00S,2021-12-17T01:06:37.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630180,,,1610612765,61,58,2021-12-17T01:06:37Z,3300000,,,0,,S. Bey Free Throw 1 of 1 (16 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
333,PT01M52.00S,2021-12-17T01:06:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.9060446780552,52.69607843137255,1610612754,63,58,2021-12-17T01:06:59Z,3310000,13.0,5.0,1,right,C. LeVert driving Layup (13 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,,,,,,Made,13.0,1.43,,,,,,,,,,,,,
334,PT01M52.00S,2021-12-17T01:06:57.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626168,,,1610612754,63,58,2021-12-17T01:07:00Z,3320000,,,0,,T. Lyles shooting personal FOUL (3 PF) (LeVert 1 FT),"[1626168, 1627747]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,204059.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,,
336,PT01M52.00S,2021-12-17T01:07:14.4Z,2,REGULAR,freethrow,1 of 1,[],1627747,,,1610612754,64,58,2021-12-17T01:07:14Z,3340000,,,0,,C. LeVert Free Throw 1 of 1 (14 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
337,PT01M32.00S,2021-12-17T01:07:38.4Z,2,REGULAR,3pt,Jump Shot,[],1630180,32.013797634691194,31.61764705882353,1610612765,64,61,2021-12-17T01:07:43Z,3350000,92.0,248.0,1,left,S. Bey 26' 3PT step back (19 PTS),[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,,,,,,Made,19.0,26.49,,,,,,,,,,,,,
338,PT01M18.00S,2021-12-17T01:07:50.7Z,2,REGULAR,2pt,Jump Shot,[],1627747,89.43823915900131,72.54901960784314,1610612754,66,61,2021-12-17T01:07:55Z,3360000,113.0,47.0,1,right,C. LeVert 12' driving floating bank Jump Shot (16 PTS),[1627747],1610612754.0,IND,driving floating bank,,,LeVert,C. LeVert,,,,,,,,,,Made,16.0,12.2,,,,,,,,,,,,,
339,PT00M59.20S,2021-12-17T01:08:10.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,27.283180026281208,18.38235294117647,1610612765,66,64,2021-12-17T01:08:15Z,3370000,158.0,204.0,1,left,S. Bey 25' 3PT  (22 PTS) (T. Lyles 1 AST),"[1630180, 1626168]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,22.0,25.81,,,,,T. Lyles,1626168.0,1.0,,,,,,
341,PT00M41.20S,2021-12-17T01:08:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,88.51839684625493,42.15686274509804,1610612754,68,64,2021-12-17T01:14:04Z,3390000,-39.0,55.0,1,right,C. LeVert 6' fadeaway Jump Shot (18 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,,,,,,Made,18.0,6.79,,,,,,,,,,,,,
342,PT00M36.40S,2021-12-17T01:08:38.1Z,2,REGULAR,3pt,Jump Shot,[],1630180,15.850854139290407,97.30392156862744,1610612765,68,64,2021-12-17T01:08:47Z,3400000,-237.0,96.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Missed,,25.54,,,,,,,,,,,,,
343,PT00M32.20S,2021-12-17T01:08:42.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,68,64,2021-12-17T01:08:47Z,3410000,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,342.0,4.0,3.0,1.0,,,,,,,,,
344,PT00M12.50S,2021-12-17T01:09:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,91.80354796320631,43.872549019607845,1610612754,70,64,2021-12-17T01:09:06Z,3420000,-31.0,25.0,1,right,C. LeVert driving finger roll Layup (20 PTS),[1627747],1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,,,,,,Made,20.0,3.92,,,,,,,,,,,,,
345,PT00M01.50S,2021-12-17T01:09:14.8Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,70,64,2021-12-17T01:09:19Z,3430000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1627747]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,
346,PT00M01.50S,2021-12-17T01:09:14.8Z,2,REGULAR,steal,,[],1627747,,,1610612754,70,64,2021-12-17T01:16:37Z,3440000,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2021-12-17T01:09:18.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,59.8718791064389,52.20588235294118,1610612754,70,64,2021-12-17T01:09:24Z,3450000,11.0,325.0,1,right,MISS C. Duarte 32' running pullup 3PT,[1630537],1610612754.0,IND,running pullup,,,Duarte,C. Duarte,,,,,,,,,,Missed,,32.49,,,,,,,,,,,,,
348,PT00M00.00S,2021-12-17T01:09:20.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,70,64,2021-12-17T01:09:20Z,3460000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,,
349,PT00M00.00S,2021-12-17T01:09:21.3Z,2,REGULAR,period,end,[],0,,,1610612754,70,64,2021-12-17T01:09:21Z,3470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-12-17T01:23:55.2Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612754,70,64,2021-12-17T01:24:32Z,3480000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-12-17T01:23:55.2Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,70,64,2021-12-17T01:24:32Z,3490000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-12-17T01:23:55.2Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612754,70,64,2021-12-17T01:24:32Z,3500000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-12-17T01:23:55.2Z,3,REGULAR,substitution,in,['startperiod'],202954,,,1610612754,70,64,2021-12-17T01:24:32Z,3510000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
