actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
276,PT06M17.00S,2022-02-13T20:57:59.0Z,2,REGULAR,substitution,in,[],1626157,,,1610612754,46,56,2022-02-13T20:58:38Z,2760000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M17.00S,2022-02-13T20:58:22.4Z,2,REGULAR,freethrow,1 of 1,[],1629052,,,1610612754,47,56,2022-02-13T20:58:22Z,2770000,,,0,,O. Brissett Free Throw 1 of 1 (14 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
278,PT06M07.00S,2022-02-13T20:58:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.61695137976347,54.65686274509803,1610612750,47,56,2022-02-13T20:58:41Z,2780000,-23.0,75.0,1,left,MISS D. Russell 7' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,,,Missed,,,,7.9,,,,,,,,,,,
279,PT06M04.00S,2022-02-13T20:58:38.7Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,47,56,2022-02-13T20:58:41Z,2790000,,,0,,O. Brissett REBOUND (Off:2 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,278.0,,,,,,,3.0,1.0,2.0,,,,,
280,PT05M59.00S,2022-02-13T20:58:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629052,91.80354796320631,48.03921568627451,1610612754,47,56,2022-02-13T20:58:53Z,2800000,-10.0,25.0,1,right,MISS O. Brissett running Layup - blocked,"[1629052, 1630183]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,2.64,,,,,,,,,McDaniels,1630183.0,
281,PT05M59.00S,2022-02-13T20:58:43.8Z,2,REGULAR,block,,[],1630183,,,1610612754,47,56,2022-02-13T20:58:45Z,2810000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M56.00S,2022-02-13T20:58:46.8Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,47,56,2022-02-13T20:58:53Z,2820000,,,0,,O. Brissett REBOUND (Off:3 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,280.0,,,,,,,4.0,1.0,3.0,,,,,
283,PT05M46.00S,2022-02-13T20:58:57.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202362,68.15045992115637,55.14705882352941,1610612754,50,56,2022-02-13T20:59:02Z,2830000,26.0,247.0,1,right,L. Stephenson 24' 3PT  (11 PTS) (T. Haliburton 9 AST),"[202362, 1630169]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,Made,,11.0,,24.82,T. Haliburton,1630169.0,9.0,,,,,,,,
285,PT05M28.00S,2022-02-13T20:59:16.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,50,56,2022-02-13T20:59:16Z,2850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M23.00S,2022-02-13T20:59:32.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,17.427726675427067,56.372549019607845,1610612750,50,58,2022-02-13T20:59:37Z,2860000,-32.0,111.0,1,left,J. McDaniels 11' floating Jump Shot (7 PTS),[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,,,,,,Made,,7.0,,11.58,,,,,,,,,,,
287,PT05M09.00S,2022-02-13T20:59:46.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,67.7562417871222,75.0,1610612754,53,58,2022-02-13T20:59:51Z,2870000,125.0,251.0,1,right,T. Haliburton 28' 3PT pullup (6 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,6.0,,28.0,,,,,,,,,,,
288,PT04M55.00S,2022-02-13T21:00:02.9Z,2,REGULAR,foul,offensive,[],1626157,,,1610612750,53,58,2022-02-13T21:00:10Z,2880000,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 202684]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1830.0,2.0,0.0,Thompson,202684.0,,,,,,,,,,,,,,,,
290,PT04M55.00S,2022-02-13T21:00:02.9Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,53,58,2022-02-13T21:00:02Z,2900000,,,0,,K. Towns offensive foul TURNOVER (4 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,1830.0,,,,,,,,4.0,,,,,,,,,,,,
291,PT04M37.00S,2022-02-13T21:00:30.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,74.58935611038108,87.5,1610612754,53,58,2022-02-13T21:00:35Z,2910000,188.0,186.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,Missed,,,,26.44,,,,,,,,,,,
292,PT04M34.00S,2022-02-13T21:00:33.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,53,58,2022-02-13T21:00:35Z,2920000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,291.0,,,,,,,6.0,5.0,1.0,,,,,
293,PT04M27.00S,2022-02-13T21:00:42.4Z,2,REGULAR,turnover,traveling,[],201976,,,1610612750,53,58,2022-02-13T21:00:47Z,2930000,,,0,,P. Beverley traveling TURNOVER (2 TO),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,1204.0,,,,,,,,2.0,,,,,,,,,,,,
294,PT04M14.00S,2022-02-13T21:01:07.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,92.85479632063075,95.34313725490196,1610612754,53,58,2022-02-13T21:01:11Z,2940000,227.0,15.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,22.72,,,,,,,,,,,
295,PT04M10.00S,2022-02-13T21:01:11.1Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,53,58,2022-02-13T21:01:11Z,2950000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,294.0,,,,,,,2.0,2.0,0.0,,,,,
296,PT03M57.00S,2022-02-13T21:01:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,7.5722733245729295,42.64705882352941,1610612750,53,58,2022-02-13T21:01:32Z,2960000,37.0,19.0,1,left,MISS K. Towns pullup bank Shot,[1626157],1610612750.0,MIN,pullup bank,,,Towns,K. Towns,,,,,,,,,,Missed,,,,4.13,,,,,,,,,,,
297,PT03M55.00S,2022-02-13T21:01:25.3Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,53,58,2022-02-13T21:01:32Z,2970000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,296.0,,,,,,,7.0,5.0,2.0,,,,,
298,PT03M55.00S,2022-02-13T21:01:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.915243101182654,56.127450980392155,1610612750,53,60,2022-02-13T21:01:35Z,2980000,-31.0,13.0,1,left,K. Towns putback Layup (8 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,,,Made,,8.0,,3.31,,,,,,,,,,,
299,PT03M45.00S,2022-02-13T21:01:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.38042049934296,53.18627450980392,1610612754,55,60,2022-02-13T21:01:39Z,2990000,16.0,10.0,1,right,O. Brissett Layup (16 PTS) (T. Haliburton 10 AST),"[1629052, 1630169]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,,16.0,,1.86,T. Haliburton,1630169.0,10.0,,,,,,,,
301,PT03M44.00S,2022-02-13T21:01:40.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,55,60,2022-02-13T21:01:40Z,3010000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M44.00S,2022-02-13T21:02:39.3Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,55,60,2022-02-13T21:03:24Z,3020000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M44.00S,2022-02-13T21:02:39.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,55,60,2022-02-13T21:03:24Z,3030000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M36.00S,2022-02-13T21:03:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,6.389618922470433,53.431372549019606,1610612750,55,62,2022-02-13T21:03:42Z,3040000,-17.0,8.0,1,left,P. Beverley driving finger roll Layup (8 PTS),[201976],1610612750.0,MIN,driving finger roll,,,Beverley,P. Beverley,,,,,,,,,,Made,,8.0,,1.88,,,,,,,,,,,
305,PT03M26.00S,2022-02-13T21:03:46.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,93.24901445466492,3.431372549019608,1610612754,55,62,2022-02-13T21:03:52Z,3050000,-233.0,11.0,1,right,MISS B. Hield running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,,,,,,Missed,,,,23.31,,,,,,,,,,,
306,PT03M24.00S,2022-02-13T21:03:48.9Z,2,REGULAR,rebound,offensive,[],202684,,,1610612754,55,62,2022-02-13T21:03:48Z,3060000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,305.0,,,,,,,1.0,0.0,1.0,,,,,
307,PT03M24.00S,2022-02-13T21:03:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612754,55,62,2022-02-13T21:04:09Z,3070000,,,0,,K. Towns shooting personal FOUL (3 PF) (Thompson 2 FT),"[1626157, 202684]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,1201.0,3.0,0.0,Thompson,202684.0,,,,,,,,,,,,,,,,
309,PT03M24.00S,2022-02-13T21:04:19.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612754,55,62,2022-02-13T21:04:19Z,3090000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,Missed,,,,,,,,,,,,,,,
310,PT03M24.00S,2022-02-13T21:04:19.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,55,62,2022-02-13T21:04:19Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,
311,PT03M24.00S,2022-02-13T21:04:21.4Z,2,REGULAR,substitution,out,[],1626157,,,1610612754,55,62,2022-02-13T21:04:28Z,3110000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M24.00S,2022-02-13T21:04:21.4Z,2,REGULAR,substitution,in,[],1629675,,,1610612754,55,62,2022-02-13T21:04:28Z,3120000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M24.00S,2022-02-13T21:04:42.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202684,,,1610612754,56,62,2022-02-13T21:04:42Z,3130000,,,0,,T. Thompson Free Throw 2 of 2 (1 PTS),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
314,PT03M18.00S,2022-02-13T21:04:56.5Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612750,56,62,2022-02-13T21:05:03Z,3140000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Beverley 2 FT),"[1629052, 201976]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,1830.0,1.0,0.0,Beverley,201976.0,,,,,,,,,,,,,,,,
316,PT03M18.00S,2022-02-13T21:05:31.5Z,2,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,56,63,2022-02-13T21:05:31Z,3160000,,,0,,P. Beverley Free Throw 1 of 2 (9 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
317,PT03M18.00S,2022-02-13T21:05:48.3Z,2,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,56,64,2022-02-13T21:05:48Z,3170000,,,0,,P. Beverley Free Throw 2 of 2 (10 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
318,PT03M03.00S,2022-02-13T21:06:04.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202684,91.67214191852825,54.166666666666664,1610612754,56,64,2022-02-13T21:08:03Z,3180000,21.0,26.0,1,right,MISS T. Thompson Hook,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,Missed,,,,3.31,,,,,,,,,,,
319,PT03M01.00S,2022-02-13T21:06:06.9Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,56,64,2022-02-13T21:06:17Z,3190000,,,0,,O. Brissett REBOUND (Off:4 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,318.0,,,,,,,5.0,1.0,4.0,,,,,
320,PT03M01.00S,2022-02-13T21:06:08.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629052,94.40999984741211,50.0,1610612754,58,64,2022-02-13T21:06:21Z,3200000,0.0,0.0,1,right,O. Brissett tip DUNK (18 PTS),[1629052],1610612754.0,IND,tip,,,Brissett,O. Brissett,,,,,,,,,,Made,,18.0,,0.0,,,,,,,,,,,
321,PT02M35.00S,2022-02-13T21:06:31.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,31.09395532194481,27.450980392156865,1610612750,58,64,2022-02-13T21:06:36Z,3210000,113.0,240.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,26.5,,,,,,,,,,,
322,PT02M33.00S,2022-02-13T21:06:33.8Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,58,64,2022-02-13T21:06:36Z,3220000,,,0,,O. Brissett REBOUND (Off:4 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,321.0,,,,,,,6.0,2.0,4.0,,,,,
323,PT02M15.00S,2022-02-13T21:06:52.6Z,2,REGULAR,2pt,Jump Shot,[],1627741,92.9862023653088,81.12745098039215,1610612754,60,64,2022-02-13T21:06:58Z,3230000,156.0,13.0,1,right,B. Hield 15' step back Jump Shot (4 PTS),[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,,,,,,Made,,4.0,,15.62,,,,,,,,,,,
324,PT02M04.00S,2022-02-13T21:07:02.9Z,2,REGULAR,3pt,Jump Shot,[],1626156,18.74178712220762,94.6078431372549,1610612750,60,64,2022-02-13T21:07:07Z,3240000,-223.0,124.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Missed,,,,25.5,,,,,,,,,,,
325,PT02M02.00S,2022-02-13T21:07:06.0Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,60,64,2022-02-13T21:07:06Z,3250000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,324.0,,,,,,,6.0,4.0,2.0,,,,,
326,PT02M00.00S,2022-02-13T21:07:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,6.521024967148489,52.69607843137255,1610612750,60,66,2022-02-13T21:07:10Z,3260000,-13.0,9.0,1,left,J. Vanderbilt putback Layup (4 PTS),[1629020],1610612750.0,MIN,putback,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,Made,,4.0,,1.61,,,,,,,,,,,
327,PT01M42.00S,2022-02-13T21:07:29.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612754,60,66,2022-02-13T21:07:36Z,3270000,,,0,,N. Reid personal FOUL (2 PF) (Haliburton 2 FT),"[1629675, 1630169]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,1201.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,
329,PT01M42.00S,2022-02-13T21:07:49.7Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,61,66,2022-02-13T21:07:49Z,3290000,,,0,,T. Haliburton Free Throw 1 of 2 (7 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
330,PT01M42.00S,2022-02-13T21:08:04.6Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,62,66,2022-02-13T21:08:04Z,3300000,,,0,,T. Haliburton Free Throw 2 of 2 (8 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
331,PT01M35.00S,2022-02-13T21:08:19.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612750,62,66,2022-02-13T21:08:26Z,3310000,,,0,,B. Hield personal FOUL (2 PF) (Russell 2 FT),"[1627741, 1626156]",1610612754.0,IND,,,,Hield,B. Hield,,,,,1830.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
333,PT01M35.00S,2022-02-13T21:08:46.2Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,62,67,2022-02-13T21:08:46Z,3330000,,,0,,D. Russell Free Throw 1 of 2 (6 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
334,PT01M35.00S,2022-02-13T21:08:58.2Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,62,68,2022-02-13T21:08:58Z,3340000,,,0,,D. Russell Free Throw 2 of 2 (7 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
335,PT01M22.00S,2022-02-13T21:09:15.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202684,89.17542706964521,49.50980392156863,1610612754,62,68,2022-02-13T21:09:18Z,3350000,-2.0,49.0,1,right,MISS T. Thompson turnaround Hook - blocked,"[202684, 1629675]",1610612754.0,IND,turnaround,,,Thompson,T. Thompson,,,,,,,,,,Missed,,,,4.94,,,,,,,,,Reid,1629675.0,
336,PT01M22.00S,2022-02-13T21:09:15.1Z,2,REGULAR,block,,[],1629675,,,1610612754,62,68,2022-02-13T21:09:17Z,3360000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M19.00S,2022-02-13T21:09:18.1Z,2,REGULAR,rebound,offensive,[],202684,,,1610612754,62,68,2022-02-13T21:09:18Z,3370000,,,0,,T. Thompson REBOUND (Off:2 Def:0),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,335.0,,,,,,,2.0,0.0,2.0,,,,,
338,PT01M13.00S,2022-02-13T21:09:23.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202362,88.12417871222075,50.73529411764706,1610612754,62,68,2022-02-13T21:09:28Z,3380000,4.0,59.0,1,right,MISS L. Stephenson driving floating Shot - blocked,"[202362, 1629675]",1610612754.0,IND,driving floating,,,Stephenson,L. Stephenson,,,,,,,,,,Missed,,,,5.92,,,,,,,,,Reid,1629675.0,
339,PT01M13.00S,2022-02-13T21:09:23.3Z,2,REGULAR,block,,[],1629675,,,1610612754,62,68,2022-02-13T21:09:25Z,3390000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M11.00S,2022-02-13T21:09:25.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,62,68,2022-02-13T21:09:28Z,3400000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,338.0,,,,,,,2.0,1.0,1.0,,,,,
341,PT01M07.00S,2022-02-13T21:09:30.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630162,6.915243101182654,51.71568627450981,1610612750,62,70,2022-02-13T21:09:36Z,3410000,-9.0,13.0,1,left,A. Edwards running DUNK (15 PTS) (D. Russell 4 AST),"[1630162, 1626156]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,Made,,15.0,,1.52,D. Russell,1626156.0,4.0,,,,,,,,
343,PT00M58.50S,2022-02-13T21:09:38.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,68.80749014454665,23.284313725490197,1610612754,62,70,2022-02-13T21:09:43Z,3430000,-134.0,241.0,1,right,MISS B. Hield 27' pullup 3PT,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,,,,,,Missed,,,,27.53,,,,,,,,,,,
344,PT00M55.50S,2022-02-13T21:09:41.8Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,62,70,2022-02-13T21:09:43Z,3440000,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,343.0,,,,,,,3.0,3.0,0.0,,,,,
345,PT00M48.10S,2022-02-13T21:09:51.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612750,62,70,2022-02-13T21:09:56Z,3450000,,,0,,B. Hield personal FOUL (3 PF) (Edwards 2 FT),"[1627741, 1630162]",1610612754.0,IND,,,,Hield,B. Hield,,,,,1830.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,,
347,PT00M48.10S,2022-02-13T21:10:15.4Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,62,70,2022-02-13T21:10:15Z,3470000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,,,,,,,,,,,,
348,PT00M48.10S,2022-02-13T21:10:15.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,62,70,2022-02-13T21:10:15Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,
349,PT00M48.10S,2022-02-13T21:10:16.3Z,2,REGULAR,substitution,out,[],1627741,,,1610612750,62,70,2022-02-13T21:10:19Z,3490000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M48.10S,2022-02-13T21:10:16.3Z,2,REGULAR,substitution,in,[],1626208,,,1610612750,62,70,2022-02-13T21:10:19Z,3500000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M48.10S,2022-02-13T21:10:34.9Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,62,71,2022-02-13T21:10:34Z,3510000,,,0,,A. Edwards Free Throw 2 of 2 (16 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
352,PT00M32.60S,2022-02-13T21:10:54.0Z,2,REGULAR,3pt,Jump Shot,[],1626208,67.36202365308804,29.901960784313726,1610612754,62,71,2022-02-13T21:10:58Z,3520000,-100.0,254.0,1,right,MISS K. Sykes 27' 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,Missed,,,,27.34,,,,,,,,,,,
353,PT00M29.50S,2022-02-13T21:10:57.1Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,62,71,2022-02-13T21:10:58Z,3530000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,352.0,,,,,,,4.0,4.0,0.0,,,,,
354,PT00M14.90S,2022-02-13T21:11:11.6Z,2,REGULAR,3pt,Jump Shot,[],1626156,15.850854139290407,4.901960784313726,1610612750,62,74,2022-02-13T21:11:16Z,3540000,225.0,96.0,1,left,D. Russell 24' 3PT  (10 PTS) (N. Reid 2 AST),"[1626156, 1629675]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Made,,10.0,,24.53,N. Reid,1629675.0,2.0,,,,,,,,
356,PT00M00.00S,2022-02-13T21:11:37.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612754,62,74,2022-02-13T21:12:10Z,3560000,,,0,,,[],,,support,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,,End Period - No Basket
357,PT00M00.00S,2022-02-13T21:12:12.8Z,2,REGULAR,period,end,[],0,,,1610612754,62,74,2022-02-13T21:12:12Z,3570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,out,['startperiod'],202362,,,1610612754,62,74,2022-02-13T21:27:23Z,3580000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,out,['startperiod'],202684,,,1610612754,62,74,2022-02-13T21:27:23Z,3590000,,,0,,SUB out: T. Thompson,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,out,['startperiod'],1626208,,,1610612754,62,74,2022-02-13T21:27:23Z,3600000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612754,62,74,2022-02-13T21:27:23Z,3610000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
