actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
532,PT05M44.00S,2022-02-01T01:59:43.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,32.933639947437584,50.49019607843137,1610612746,108,101,2022-02-01T01:59:47Z,5280000,-2.0,257.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
533,PT05M41.00S,2022-02-01T01:59:46.7Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,108,101,2022-02-01T01:59:47Z,5290000,,,0,,T. Taylor REBOUND (Off:5 Def:2),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,532.0,7.0,2.0,5.0,,,,,,,,,,
534,PT05M18.00S,2022-02-01T02:00:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,90.3580814717477,56.61764705882353,1610612754,108,101,2022-02-01T02:00:13Z,5300000,33.0,38.0,1,right,MISS C. Duarte driving Layup - blocked,"[1630537, 1629599]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,5.05,Missed,,,,,,,,,,,,,,,Coffey,1629599.0,,
535,PT05M18.00S,2022-02-01T02:00:09.4Z,4,REGULAR,block,,[],1629599,,,1610612754,108,101,2022-02-01T02:00:11Z,5310000,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
536,PT05M16.00S,2022-02-01T02:00:11.4Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,108,101,2022-02-01T02:00:13Z,5320000,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,534.0,3.0,3.0,0.0,,,,,,,,,,
537,PT05M13.00S,2022-02-01T02:00:15.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,16.245072273324574,95.58823529411765,1610612746,108,101,2022-02-01T02:00:24Z,5330000,-228.0,100.0,1,left,MISS L. Kennard 24' running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
538,PT05M07.00S,2022-02-01T02:00:21.2Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,108,101,2022-02-01T02:00:24Z,5340000,,,0,,T. Taylor REBOUND (Off:5 Def:3),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,537.0,8.0,3.0,5.0,,,,,,,,,,
539,PT05M02.00S,2022-02-01T02:00:27.0Z,4,REGULAR,foul,personal,[],1629599,,,1610612754,108,101,2022-02-01T02:00:33Z,5350000,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 203087]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Lamb,203087.0,,,,
541,PT05M02.00S,2022-02-01T02:00:32.7Z,4,REGULAR,substitution,out,[],1628379,,,1610612754,108,101,2022-02-01T02:00:40Z,5370000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M02.00S,2022-02-01T02:00:32.7Z,4,REGULAR,substitution,in,[],202704,,,1610612754,108,101,2022-02-01T02:00:40Z,5380000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M53.00S,2022-02-01T02:01:02.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627747,92.85479632063075,52.20588235294118,1610612754,110,101,2022-02-01T02:01:06Z,5390000,11.0,15.0,1,right,C. LeVert cutting DUNK (16 PTS) (J. Holiday 4 AST),"[1627747, 203200]",1610612754.0,IND,cutting,,,LeVert,C. LeVert,,,,,1.84,Made,16.0,J. Holiday,203200.0,4.0,,,,,,,,,,,,,,
545,PT04M50.00S,2022-02-01T02:01:09.4Z,4,REGULAR,stoppage,other,[],0,,,1610612746,110,101,2022-02-01T02:01:13Z,5410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M32.00S,2022-02-01T02:01:33.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,110,101,2022-02-01T02:01:33Z,5430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M32.00S,2022-02-01T02:01:35.3Z,4,REGULAR,substitution,out,[],1630678,,,1610612746,110,101,2022-02-01T02:01:38Z,5440000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M32.00S,2022-02-01T02:01:35.3Z,4,REGULAR,substitution,in,[],1630543,,,1610612746,110,101,2022-02-01T02:01:38Z,5450000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M27.00S,2022-02-01T02:01:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,5.338370565045992,54.90196078431373,1610612746,110,103,2022-02-01T02:02:05Z,5460000,-25.0,-2.0,1,left,R. Jackson driving Layup (15 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,2.46,Made,15.0,,,,,,,,,,,,,,,,,
551,PT04M05.00S,2022-02-01T02:02:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,92.46057818659659,49.26470588235294,1610612754,112,103,2022-02-01T02:02:21Z,5470000,-4.0,18.0,1,right,I. Jackson alley-oop Layup (22 PTS) (J. Holiday 5 AST),"[1630543, 203200]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,1.88,Made,22.0,J. Holiday,203200.0,5.0,,,,,,,,,,,,,,
553,PT03M54.00S,2022-02-01T02:02:29.0Z,4,REGULAR,3pt,Jump Shot,[],202704,29.25427069645204,71.32352941176471,1610612746,112,106,2022-02-01T02:02:33Z,5490000,-107.0,222.0,1,left,R. Jackson 24' 3PT pullup (18 PTS) (E. Bledsoe 3 AST),"[202704, 202339]",1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,24.67,Made,18.0,E. Bledsoe,202339.0,3.0,,,,,,,,,,,,,,
555,PT03M52.00S,2022-02-01T02:02:37.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,112,106,2022-02-01T02:02:37Z,5510000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M52.00S,2022-02-01T02:03:50.1Z,4,REGULAR,substitution,out,[],203087,,,1610612754,112,106,2022-02-01T02:04:11Z,5520000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M52.00S,2022-02-01T02:03:50.1Z,4,REGULAR,substitution,in,[],1630613,,,1610612754,112,106,2022-02-01T02:04:11Z,5530000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
558,PT03M35.00S,2022-02-01T02:04:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203200,93.11760840998686,53.92156862745098,1610612754,112,106,2022-02-01T02:04:34Z,5540000,20.0,12.0,1,right,MISS J. Holiday driving floating bank Shot,[203200],1610612754.0,IND,driving floating bank,,,Holiday,J. Holiday,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,
559,PT03M33.00S,2022-02-01T02:04:31.4Z,4,REGULAR,rebound,defensive,[],202339,,,1610612746,112,106,2022-02-01T02:04:34Z,5550000,,,0,,E. Bledsoe REBOUND (Off:1 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,558.0,5.0,4.0,1.0,,,,,,,,,,
560,PT03M12.00S,2022-02-01T02:04:53.2Z,4,REGULAR,3pt,Jump Shot,[],202704,26.363337713534822,92.15686274509804,1610612746,112,109,2022-02-01T02:04:57Z,5560000,-211.0,195.0,1,left,R. Jackson 28' 3PT  (21 PTS) (A. Coffey 3 AST),"[202704, 1629599]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,28.74,Made,21.0,A. Coffey,1629599.0,3.0,,,,,,,,,,,,,,
562,PT02M50.00S,2022-02-01T02:05:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.3646517739816,37.5,1610612754,112,109,2022-02-01T02:05:19Z,5580000,-62.0,85.0,1,right,MISS C. LeVert 10' pullup Shot - blocked,"[1627747, 201587]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,10.56,Missed,,,,,,,,,,,,,,,Batum,201587.0,,
563,PT02M50.00S,2022-02-01T02:05:14.6Z,4,REGULAR,block,,[],201587,,,1610612754,112,109,2022-02-01T02:05:17Z,5590000,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
564,PT02M47.00S,2022-02-01T02:05:17.6Z,4,REGULAR,rebound,defensive,[],202339,,,1610612746,112,109,2022-02-01T02:05:19Z,5600000,,,0,,E. Bledsoe REBOUND (Off:1 Def:5),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,562.0,6.0,5.0,1.0,,,,,,,,,,
565,PT02M45.00S,2022-02-01T02:05:20.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629599,8.360709592641262,55.63725490196079,1610612746,112,109,2022-02-01T02:05:25Z,5610000,-28.0,26.0,1,left,MISS A. Coffey running Layup - blocked,"[1629599, 203200]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,3.84,Missed,,,,,,,,,,,,,,,Holiday,203200.0,,
566,PT02M45.00S,2022-02-01T02:05:20.2Z,4,REGULAR,block,,[],203200,,,1610612746,112,109,2022-02-01T02:05:22Z,5620000,,,0,,J. Holiday BLOCK (2 BLK),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
567,PT02M41.00S,2022-02-01T02:05:24.2Z,4,REGULAR,rebound,offensive,[],202704,,,1610612746,112,109,2022-02-01T02:05:25Z,5630000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,565.0,2.0,1.0,1.0,,,,,,,,,,
568,PT02M33.00S,2022-02-01T02:05:32.0Z,4,REGULAR,turnover,bad pass,[],202704,,,1610612746,112,109,2022-02-01T02:05:35Z,5640000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1630543]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,2.0,,,,,,,Jackson,1630543.0
569,PT02M33.00S,2022-02-01T02:05:32.0Z,4,REGULAR,steal,,[],1630543,,,1610612754,112,109,2022-02-01T02:05:33Z,5650000,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M31.00S,2022-02-01T02:05:46.1Z,4,REGULAR,foul,personal,[],202339,,,1610612754,112,109,2022-02-01T02:05:53Z,5660000,,,0,,E. Bledsoe take personal FOUL (1 PF),"[202339, 1630543]",1610612746.0,LAC,take,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Jackson,1630543.0,,,,
572,PT02M21.00S,2022-02-01T02:06:14.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630537,93.11760840998686,52.69607843137255,1610612754,114,109,2022-02-01T02:06:19Z,5680000,13.0,12.0,1,right,C. Duarte driving Layup (8 PTS) (J. Holiday 6 AST),"[1630537, 203200]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,1.82,Made,8.0,J. Holiday,203200.0,6.0,,,,,,,,,,,,,,
574,PT02M09.00S,2022-02-01T02:06:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,8.623521681997373,56.61764705882353,1610612746,114,109,2022-02-01T02:06:30Z,5700000,-33.0,29.0,1,left,MISS R. Jackson pullup Shot - blocked,"[202704, 1630537]",1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,4.37,Missed,,,,,,,,,,,,,,,Duarte,1630537.0,,
575,PT02M09.00S,2022-02-01T02:06:26.2Z,4,REGULAR,block,,[],1630537,,,1610612746,114,109,2022-02-01T02:06:27Z,5710000,,,0,,C. Duarte BLOCK (1 BLK),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M07.00S,2022-02-01T02:06:28.2Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,114,109,2022-02-01T02:06:30Z,5720000,,,0,,C. LeVert REBOUND (Off:0 Def:7),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,574.0,7.0,7.0,0.0,,,,,,,,,,
577,PT02M03.00S,2022-02-01T02:06:33.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630543,93.77463863337714,49.50980392156863,1610612754,116,109,2022-02-01T02:06:38Z,5730000,-2.0,6.0,1,right,I. Jackson running DUNK (24 PTS) (C. LeVert 7 AST),"[1630543, 1627747]",1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,0.65,Made,24.0,C. LeVert,1627747.0,7.0,,,,,,,,,,,,,,
579,PT02M02.00S,2022-02-01T02:06:39.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,116,109,2022-02-01T02:06:39Z,5750000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M59.00S,2022-02-01T02:08:26.7Z,4,REGULAR,3pt,Jump Shot,[],201587,20.318659658344284,92.15686274509804,1610612746,116,109,2022-02-01T02:08:32Z,5760000,-211.0,138.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
581,PT01M55.00S,2022-02-01T02:08:30.2Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,116,109,2022-02-01T02:08:30Z,5770000,,,0,,C. Duarte REBOUND (Off:1 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,580.0,4.0,3.0,1.0,,,,,,,,,,
582,PT01M40.00S,2022-02-01T02:08:46.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,92.72339027595268,49.754901960784316,1610612754,118,109,2022-02-01T02:08:52Z,5780000,-1.0,16.0,1,right,I. Jackson alley-oop DUNK (26 PTS) (C. LeVert 8 AST),"[1630543, 1627747]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,1.59,Made,26.0,C. LeVert,1627747.0,8.0,,,,,,,,,,,,,,
584,PT01M35.00S,2022-02-01T02:09:03.1Z,4,REGULAR,3pt,Jump Shot,[],202339,27.020367936925098,80.63725490196079,1610612746,118,109,2022-02-01T02:09:17Z,5800000,-153.0,201.0,1,left,MISS E. Bledsoe 25' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
585,PT01M29.00S,2022-02-01T02:09:09.1Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,118,109,2022-02-01T02:09:17Z,5810000,,,0,,A. Coffey REBOUND (Off:1 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,584.0,4.0,3.0,1.0,,,,,,,,,,
586,PT01M29.00S,2022-02-01T02:09:10.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,6.652431011826544,55.14705882352941,1610612746,118,111,2022-02-01T02:09:18Z,5820000,-26.0,10.0,1,left,A. Coffey putback Layup (25 PTS),[1629599],1610612746.0,LAC,putback,,,Coffey,A. Coffey,,,,,2.76,Made,25.0,,,,,,,,,,,,,,,,,
587,PT01M20.00S,2022-02-01T02:09:22.4Z,4,REGULAR,foul,personal,[],1626159,,,1610612754,118,111,2022-02-01T02:09:31Z,5830000,,,0,,J. Winslow personal FOUL (1 PF),"[1626159, 1630613]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Washington Jr.,1630613.0,,,,
589,PT01M18.00S,2022-02-01T02:09:51.1Z,4,REGULAR,3pt,Jump Shot,[],203200,69.20170827858082,68.87254901960785,1610612754,121,111,2022-02-01T02:09:55Z,5850000,94.0,237.0,1,right,J. Holiday 25' 3PT  (13 PTS) (C. LeVert 9 AST),"[203200, 1627747]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.51,Made,13.0,C. LeVert,1627747.0,9.0,,,,,,,,,,,,,,
591,PT01M13.00S,2022-02-01T02:10:04.1Z,4,REGULAR,3pt,Jump Shot,[],202704,30.962549277266753,84.55882352941177,1610612746,121,111,2022-02-01T02:10:09Z,5870000,-173.0,239.0,1,left,MISS R. Jackson 29' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,29.45,Missed,,,,,,,,,,,,,,,,,,
592,PT01M08.00S,2022-02-01T02:10:09.1Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,121,111,2022-02-01T02:10:09Z,5880000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,591.0,5.0,4.0,1.0,,,,,,,,,,
593,PT00M54.30S,2022-02-01T02:10:21.9Z,4,REGULAR,3pt,Jump Shot,[],1630543,83.13074901445466,95.09803921568627,1610612754,121,111,2022-02-01T02:11:49Z,5890000,225.0,106.0,1,right,MISS I. Jackson 24' step back 3PT,[1630543],1610612754.0,IND,step back,,,Jackson,I. Jackson,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
594,PT00M51.80S,2022-02-01T02:10:24.4Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,121,111,2022-02-01T02:10:26Z,5900000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,593.0,3.0,2.0,1.0,,,,,,,,,,
595,PT00M50.10S,2022-02-01T02:10:27.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201587,20.05584756898817,91.42156862745098,1610612746,121,111,2022-02-01T02:10:33Z,5910000,-207.0,136.0,1,left,MISS N. Batum 24' running 3PT,[201587],1610612746.0,LAC,running,,,Batum,N. Batum,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,
596,PT00M46.30S,2022-02-01T02:10:30.8Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,121,111,2022-02-01T02:10:33Z,5920000,,,0,,C. Duarte REBOUND (Off:1 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,595.0,5.0,4.0,1.0,,,,,,,,,,
597,PT00M24.00S,2022-02-01T02:10:56.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,121,111,2022-02-01T02:11:01Z,5930000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
598,PT00M20.30S,2022-02-01T02:11:08.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629599,6.652431011826544,53.431372549019606,1610612746,121,113,2022-02-01T02:11:22Z,5940000,-17.0,10.0,1,left,A. Coffey driving finger roll Layup (27 PTS) (J. Winslow 2 AST),"[1629599, 1626159]",1610612746.0,LAC,driving finger roll,,,Coffey,A. Coffey,,,,,1.99,Made,27.0,J. Winslow,1626159.0,2.0,,,,,,,,,,,,,,
601,PT00M19.50S,2022-02-01T02:11:33.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,121,113,2022-02-01T02:12:25Z,5955000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M19.50S,2022-02-01T02:11:59.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,121,113,2022-02-01T02:11:59Z,5960000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M14.10S,2022-02-01T02:13:23.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612754,121,113,2022-02-01T02:13:34Z,5970000,,,0,,J. Winslow take personal FOUL (2 PF) (LeVert 2 FT),"[1626159, 1627747]",1610612746.0,LAC,take,,,Winslow,J. Winslow,,,,,,,,,,,,,,,202007.0,,2.0,0.0,LeVert,1627747.0,,,,
604,PT00M14.10S,2022-02-01T02:13:45.2Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,121,113,2022-02-01T02:13:45Z,5990000,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,
605,PT00M14.10S,2022-02-01T02:13:45.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,121,113,2022-02-01T02:13:45Z,6000000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,
606,PT00M14.10S,2022-02-01T02:13:46.2Z,4,REGULAR,substitution,out,[],1630543,,,1610612754,121,113,2022-02-01T02:13:50Z,6010000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M14.10S,2022-02-01T02:13:46.2Z,4,REGULAR,substitution,in,[],1630678,,,1610612754,121,113,2022-02-01T02:13:50Z,6020000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M14.10S,2022-02-01T02:13:58.6Z,4,REGULAR,substitution,out,[],203200,,,1610612754,121,113,2022-02-01T02:14:02Z,6030000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M14.10S,2022-02-01T02:13:58.6Z,4,REGULAR,substitution,in,[],202362,,,1610612754,121,113,2022-02-01T02:14:02Z,6040000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M14.10S,2022-02-01T02:14:08.7Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,122,113,2022-02-01T02:14:08Z,6050000,,,0,,C. LeVert Free Throw 2 of 2 (17 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
611,PT00M07.60S,2022-02-01T02:14:17.8Z,4,REGULAR,3pt,Jump Shot,[],202339,20.97568988173456,90.93137254901961,1610612746,122,113,2022-02-01T02:14:24Z,6060000,-205.0,145.0,1,left,MISS E. Bledsoe 25' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
612,PT00M03.90S,2022-02-01T02:14:21.5Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,122,113,2022-02-01T02:16:55Z,6070000,,,0,,A. Coffey REBOUND (Off:2 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,611.0,5.0,3.0,2.0,,,,,,,,,,
613,PT00M02.60S,2022-02-01T02:14:22.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202339,24.655059132720105,86.02941176470588,1610612746,122,116,2022-02-01T02:14:27Z,6080000,-180.0,179.0,1,left,E. Bledsoe 25' 3PT  (13 PTS) (A. Coffey 4 AST),"[202339, 1629599]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.41,Made,13.0,A. Coffey,1629599.0,4.0,,,,,,,,,,,,,,
615,PT00M00.00S,2022-02-01T02:14:30.6Z,4,REGULAR,period,end,[],0,,,1610612754,122,116,2022-02-01T02:14:30Z,6100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M00.00S,2022-02-01T02:14:34.1Z,4,REGULAR,game,end,[],0,,,0,122,116,2022-02-01T02:14:34Z,6110000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
