actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
550,PT05M14.00S,2022-03-31T01:07:29.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629048,,,1610612754,104,107,2022-03-31T01:07:29Z,5420000,,,0,,G. Bitadze Free Throw 2 of 2 (16 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
551,PT05M04.00S,2022-03-31T01:07:44.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612743,104,107,2022-03-31T01:07:59Z,5430000,,,0,,B. Hield personal FOUL (3 PF) (Jokic 2 FT),"[1627741, 203999]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,101283.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,
553,PT05M04.00S,2022-03-31T01:08:06.8Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,104,108,2022-03-31T01:08:06Z,5450000,,,0,,N. Jokic Free Throw 1 of 2 (29 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,29.0,,,,,,,,
554,PT05M04.00S,2022-03-31T01:08:20.7Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,104,109,2022-03-31T01:08:20Z,5460000,,,0,,N. Jokic Free Throw 2 of 2 (30 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,30.0,,,,,,,,
555,PT04M54.00S,2022-03-31T01:08:32.8Z,4,REGULAR,3pt,Jump Shot,[],1627741,32.013797634691194,68.87254901960785,1610612754,104,109,2022-03-31T01:08:37Z,5470000,-94.0,248.0,1,left,MISS B. Hield 26' pullup 3PT,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
556,PT04M51.00S,2022-03-31T01:08:35.9Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,104,109,2022-03-31T01:08:35Z,5480000,,,0,,T. Taylor REBOUND (Off:7 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,555.0,8.0,1.0,7.0,,,,,,,,,,,,,,,
557,PT04M51.00S,2022-03-31T01:08:36.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,6.521024967148489,52.69607843137255,1610612754,104,109,2022-03-31T01:08:40Z,5490000,-13.0,9.0,1,left,MISS T. Taylor putback Layup,[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,1.61,Missed,,,,,,,,,,,,,,,,,,,
558,PT04M50.00S,2022-03-31T01:08:37.5Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,104,109,2022-03-31T01:08:54Z,5500000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,557.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
559,PT04M44.00S,2022-03-31T01:08:42.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630538,93.11760840998686,53.431372549019606,1610612743,104,111,2022-03-31T01:12:31Z,5510000,17.0,12.0,1,right,B. Hyland running finger roll Layup (16 PTS) (N. Jokic 9 AST),"[1630538, 203999]",1610612743.0,DEN,running finger roll,,,Hyland,B. Hyland,,,,,2.11,Made,,,,,,,,,,,16.0,N. Jokic,203999.0,9.0,,,,,
561,PT04M29.00S,2022-03-31T01:08:57.1Z,4,REGULAR,3pt,Jump Shot,[],1629048,28.991458607095925,25.0,1610612754,104,111,2022-03-31T01:09:02Z,5530000,125.0,220.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
562,PT04M26.00S,2022-03-31T01:09:00.1Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,104,111,2022-03-31T01:09:02Z,5540000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,561.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
563,PT04M24.00S,2022-03-31T01:09:04.4Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,104,111,2022-03-31T01:09:10Z,5550000,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,bad pass,,,Hyland,B. Hyland,,,,,,,,,,,1627964.0,,,,,1.0,,,,,,,,,
565,PT04M10.00S,2022-03-31T01:09:28.6Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612754,104,111,2022-03-31T01:09:35Z,5570000,,,0,,B. Hyland shooting personal FOUL (4 PF) (Taylor 2 FT),"[1630538, 1630678]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,101283.0,4.0,0.0,Taylor,1630678.0,,,,,,,,,,
568,PT04M10.00S,2022-03-31T01:09:53.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630678,,,1610612754,105,111,2022-03-31T01:09:53Z,5590000,,,0,,T. Taylor Free Throw 1 of 2 (15 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
569,PT04M10.00S,2022-03-31T01:10:09.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630678,,,1610612754,106,111,2022-03-31T01:10:09Z,5600000,,,0,,T. Taylor Free Throw 2 of 2 (16 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
570,PT03M55.00S,2022-03-31T01:10:27.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.72996057818659,46.81372549019608,1610612743,106,113,2022-03-31T01:10:32Z,5610000,-16.0,63.0,1,right,N. Jokic 6' turnaround Hook (32 PTS) (M. Morris 4 AST),"[203999, 1628420]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,6.48,Made,,,,,,,,,,,32.0,M. Morris,1628420.0,4.0,,,,,
573,PT03M33.00S,2022-03-31T01:10:49.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,6.915243101182654,56.86274509803921,1610612754,108,113,2022-03-31T01:10:54Z,5640000,-34.0,13.0,1,left,T. Haliburton driving floating bank Jump Shot (13 PTS) (T. Taylor 2 AST),"[1630169, 1630678]",1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,3.65,Made,,,,,,,,,,,13.0,T. Taylor,1630678.0,2.0,,,,,
575,PT03M12.00S,2022-03-31T01:11:10.7Z,4,REGULAR,3pt,Jump Shot,[],1630538,70.12155059132719,19.852941176470587,1610612743,108,113,2022-03-31T01:11:19Z,5660000,-151.0,228.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,,
576,PT03M07.00S,2022-03-31T01:11:15.7Z,4,REGULAR,rebound,offensive,[],1628420,,,1610612743,108,113,2022-03-31T01:11:19Z,5670000,,,0,,M. Morris REBOUND (Off:1 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,575.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
577,PT03M00.00S,2022-03-31T01:11:23.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203115,94.56307490144546,4.411764705882353,1610612743,108,113,2022-03-31T01:11:30Z,5680000,-228.0,-1.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
578,PT02M58.00S,2022-03-31T01:11:25.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,108,113,2022-03-31T01:11:30Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,,,
579,PT02M58.00S,2022-03-31T01:11:28.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612743,108,113,2022-03-31T01:11:37Z,5700000,,,0,,G. Bitadze loose ball personal FOUL (4 PF) (Jokic 2 FT),"[1629048, 203999]",1610612754.0,IND,loose ball,,,Bitadze,G. Bitadze,,,,,,,,,,,1627964.0,4.0,0.0,Jokic,203999.0,,,,,,,,,,
581,PT02M58.00S,2022-03-31T01:11:42.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,108,113,2022-03-31T01:11:42Z,5720000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M58.00S,2022-03-31T01:14:40.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,108,114,2022-03-31T01:14:40Z,5730000,,,0,,N. Jokic Free Throw 1 of 2 (33 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,33.0,,,,,,,,
583,PT02M58.00S,2022-03-31T01:14:53.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,108,115,2022-03-31T01:14:53Z,5740000,,,0,,N. Jokic Free Throw 2 of 2 (34 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,34.0,,,,,,,,
584,PT02M41.00S,2022-03-31T01:15:13.0Z,4,REGULAR,2pt,Jump Shot,[],1626147,21.50131406044678,54.65686274509803,1610612754,108,115,2022-03-31T01:15:17Z,5750000,-23.0,150.0,1,left,MISS J. Anderson 15' pullup Shot,[1626147],1610612754.0,IND,pullup,,,Anderson,J. Anderson,,,,,15.14,Missed,,,,,,,,,,,,,,,,,,,
585,PT02M37.00S,2022-03-31T01:15:17.0Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,108,115,2022-03-31T01:15:17Z,5760000,,,0,,M. Morris REBOUND (Off:1 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,584.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
586,PT02M33.00S,2022-03-31T01:15:24.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612743,108,115,2022-03-31T01:15:28Z,5770000,,,0,,T. Taylor personal FOUL (4 PF) (Jokic 2 FT),"[1630678, 203999]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,1146.0,4.0,0.0,Jokic,203999.0,,,,,,,,,,
588,PT02M33.00S,2022-03-31T01:15:51.5Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,108,115,2022-03-31T01:15:51Z,5790000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
589,PT02M33.00S,2022-03-31T01:15:51.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,108,115,2022-03-31T01:15:51Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,588.0,,,,,,,,,,,,,,,,,,
590,PT02M33.00S,2022-03-31T01:16:10.9Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,108,116,2022-03-31T01:16:10Z,5810000,,,0,,N. Jokic Free Throw 2 of 2 (35 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,35.0,,,,,,,,
591,PT02M23.00S,2022-03-31T01:16:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,5.863994743758213,54.166666666666664,1610612754,110,116,2022-03-31T01:16:31Z,5820000,-21.0,3.0,1,left,B. Hield driving finger roll Layup (17 PTS) (T. Haliburton 12 AST),"[1627741, 1630169]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,2.1,Made,,,,,,,,,,,17.0,T. Haliburton,1630169.0,12.0,,,,,
593,PT01M59.00S,2022-03-31T01:16:49.2Z,4,REGULAR,3pt,Jump Shot,[],203932,79.97700394218134,5.147058823529411,1610612743,110,119,2022-03-31T01:16:53Z,5840000,-224.0,136.0,1,right,A. Gordon 26' 3PT  (10 PTS) (B. Hyland 7 AST),"[203932, 1630538]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,26.22,Made,,,,,,,,,,,10.0,B. Hyland,1630538.0,7.0,,,,,
595,PT01M47.00S,2022-03-31T01:17:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.915243101182654,53.92156862745098,1610612754,110,119,2022-03-31T01:17:09Z,5860000,-20.0,13.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,2.32,Missed,,,,,,,,,,,,,,,,,,,
596,PT01M45.00S,2022-03-31T01:17:07.3Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612754,110,119,2022-03-31T01:17:07Z,5870000,,,0,,G. Bitadze REBOUND (Off:6 Def:4),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,595.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
597,PT01M35.00S,2022-03-31T01:17:16.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626147,34.641918528252305,25.98039215686275,1610612754,110,119,2022-03-31T01:17:22Z,5880000,120.0,273.0,1,left,MISS J. Anderson 29' 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,29.83,Missed,,,,,,,,,,,,,,,,,,,
598,PT01M30.00S,2022-03-31T01:17:21.8Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,110,119,2022-03-31T01:17:22Z,5890000,,,0,,T. Taylor REBOUND (Off:8 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,597.0,9.0,1.0,8.0,,,,,,,,,,,,,,,
599,PT01M29.00S,2022-03-31T01:17:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,7.490144546649145,44.35891544117647,1610612754,112,119,2022-03-31T01:17:36Z,5900000,28.0,18.0,1,left,T. Taylor reverse Layup (18 PTS),[1630678],1610612754.0,IND,reverse,,,Taylor,T. Taylor,,,,,3.34,Made,,,,,,,,,,,18.0,,,,,,,,
600,PT01M07.00S,2022-03-31T01:17:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,87.20433639947439,45.588235294117645,1610612743,112,119,2022-03-31T01:17:59Z,5910000,-22.0,68.0,1,right,MISS B. Hyland 7' driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,7.13,Missed,,,,,,,,,,,,,,,,,,,
601,PT01M05.00S,2022-03-31T01:17:55.0Z,4,REGULAR,rebound,offensive,[],1630538,,,1610612743,112,119,2022-03-31T01:17:59Z,5920000,,,0,,B. Hyland REBOUND (Off:1 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,600.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
602,PT01M05.00S,2022-03-31T01:17:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630538,91.93495400788436,46.32352941176471,1610612743,112,121,2022-03-31T01:20:23Z,5930000,-18.0,23.0,1,right,B. Hyland tip Layup (18 PTS),[1630538],1610612743.0,DEN,tip,,,Hyland,B. Hyland,,,,,2.97,Made,,,,,,,,,,,18.0,,,,,,,,
603,PT01M05.00S,2022-03-31T01:18:00.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,112,121,2022-03-31T01:18:00Z,5940000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M05.00S,2022-03-31T01:19:06.6Z,4,REGULAR,substitution,out,[],1630678,,,1610612754,112,121,2022-03-31T01:19:23Z,5950000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M05.00S,2022-03-31T01:19:06.6Z,4,REGULAR,substitution,out,[],1626147,,,1610612754,112,121,2022-03-31T01:19:23Z,5960000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M05.00S,2022-03-31T01:19:06.6Z,4,REGULAR,substitution,in,[],1630613,,,1610612754,112,121,2022-03-31T01:19:23Z,5970000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M05.00S,2022-03-31T01:19:06.6Z,4,REGULAR,substitution,in,[],1630188,,,1610612754,112,121,2022-03-31T01:19:23Z,5980000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M00.00S,2022-03-31T01:19:47.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612754,112,121,2022-03-31T01:19:51Z,5990000,,,0,,M. Morris shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1628420, 1630169]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,101283.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,,,
610,PT01M00.00S,2022-03-31T01:20:07.7Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,113,121,2022-03-31T01:23:39Z,6010000,,,0,,T. Haliburton Free Throw 1 of 2 (14 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
613,PT01M00.00S,2022-03-31T01:20:07.7Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,114,121,2022-03-31T01:23:39Z,6015000,,,0,,T. Haliburton Free Throw 2 of 2 (15 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
611,PT01M00.00S,2022-03-31T01:20:08.4Z,4,REGULAR,substitution,out,[],1630613,,,1610612743,114,121,2022-03-31T01:23:39Z,6020000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M00.00S,2022-03-31T01:20:08.4Z,4,REGULAR,substitution,in,[],1626147,,,1610612743,114,121,2022-03-31T01:23:39Z,6030000,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M40.50S,2022-03-31T01:20:45.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,79.97700394218134,63.23529411764706,1610612743,114,121,2022-03-31T01:23:14Z,6035000,66.0,136.0,1,right,MISS M. Morris 15' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,15.1,Missed,,,,,,,,,,,,,,,,,,,
615,PT00M38.30S,2022-03-31T01:20:47.7Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,114,121,2022-03-31T01:23:14Z,6037500,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,614.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
618,PT00M38.30S,2022-03-31T01:20:50.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,114,121,2022-03-31T01:24:05Z,6090000,0.0,0.0,1,right,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
619,PT00M36.80S,2022-03-31T01:20:51.7Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,114,121,2022-03-31T01:24:05Z,6100000,,,0,,N. Jokic REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,618.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
620,PT00M36.00S,2022-03-31T01:20:51.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,114,123,2022-03-31T01:24:16Z,6110000,0.0,0.0,1,right,N. Jokic tip Layup (37 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,,,,,,,,,,,37.0,,,,,,,,
621,PT00M27.40S,2022-03-31T01:21:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612754,114,123,2022-03-31T01:21:17Z,6120000,,,0,,A. Gordon shooting personal FOUL (3 PF) (Bitadze 2 FT),"[203932, 1629048]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,1627964.0,3.0,0.0,Bitadze,1629048.0,,,,,,,,,,
623,PT00M27.40S,2022-03-31T01:21:29.8Z,4,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,115,123,2022-03-31T01:21:51Z,6140000,,,0,,G. Bitadze Free Throw 1 of 2 (17 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
624,PT00M27.40S,2022-03-31T01:21:29.8Z,4,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,115,123,2022-03-31T01:21:51Z,6150000,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
625,PT00M23.90S,2022-03-31T01:21:33.3Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612754,115,123,2022-03-31T01:21:54Z,6160000,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,624.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
626,PT00M16.60S,2022-03-31T01:21:57.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,32.40801576872536,39.950980392156865,1610612754,118,123,2022-03-31T01:22:03Z,6170000,50.0,252.0,1,left,B. Hield 25' 3PT  (20 PTS) (G. Bitadze 3 AST),"[1627741, 1629048]",1610612754.0,IND,,,,Hield,B. Hield,,,,,25.7,Made,,,,,,,,,,,20.0,G. Bitadze,1629048.0,3.0,,,,,
628,PT00M12.80S,2022-03-31T01:22:08.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626147,,,1610612743,118,123,2022-03-31T01:22:19Z,6190000,,,0,,J. Anderson take personal FOUL (3 PF) (Hyland 2 FT),"[1626147, 1630538]",1610612754.0,IND,take,,,Anderson,J. Anderson,,,,,,,,,,,1627964.0,3.0,0.0,Hyland,1630538.0,,,,,,,,,,
630,PT00M12.80S,2022-03-31T01:22:25.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612743,118,123,2022-03-31T01:23:04Z,6210000,,,0,,,[],,,support,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,Common Foul Upheld
631,PT00M12.80S,2022-03-31T01:23:27.2Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,118,124,2022-03-31T01:23:27Z,6220000,,,0,,B. Hyland Free Throw 1 of 2 (19 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,,,,,,,19.0,,,,,,,,
632,PT00M12.80S,2022-03-31T01:23:27.8Z,4,REGULAR,substitution,out,[],1626147,,,1610612743,118,124,2022-03-31T01:23:34Z,6230000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M12.80S,2022-03-31T01:23:27.8Z,4,REGULAR,substitution,in,[],1630613,,,1610612743,118,124,2022-03-31T01:23:34Z,6240000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M12.80S,2022-03-31T01:23:44.0Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,118,125,2022-03-31T01:23:44Z,6250000,,,0,,B. Hyland Free Throw 2 of 2 (20 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,,,,,,,20.0,,,,,,,,
635,PT00M08.60S,2022-03-31T01:23:51.0Z,4,REGULAR,3pt,Jump Shot,[],1630188,28.86005256241787,21.323529411764707,1610612754,118,125,2022-03-31T01:27:15Z,6260000,143.0,219.0,1,left,MISS J. Smith 26' running pullup 3PT,[1630188],1610612754.0,IND,running pullup,,,Smith,J. Smith,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
636,PT00M05.10S,2022-03-31T01:23:54.5Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,118,125,2022-03-31T01:27:15Z,6270000,,,0,,A. Gordon REBOUND (Off:0 Def:8),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,635.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
637,PT00M00.00S,2022-03-31T01:24:00.9Z,4,REGULAR,period,end,[],0,,,1610612743,118,125,2022-03-31T01:24:00Z,6280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2022-03-31T01:24:04.7Z,4,REGULAR,game,end,[],0,,,0,118,125,2022-03-31T01:24:04Z,6290000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
