actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
536,PT00M13.60S,2021-12-30T01:55:31.6Z,3,REGULAR,3pt,Jump Shot,[],202330,72.7496714848883,80.88235294117648,1610612766,82,90,2021-12-30T01:55:38Z,5340000,154.0,204.0,1,right,G. Hayward 25' 3PT pullup bank (16 PTS) (I. Smith 2 AST),"[202330, 202397]",1610612766.0,CHA,pullup bank,,,Hayward,G. Hayward,,,,,25.56,Made,,,,,,,,,,,,16.0,,,,I. Smith,202397.0,2.0
537,PT00M09.30S,2021-12-30T01:55:49.0Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612754,82,90,2021-12-30T01:55:57Z,5350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M00.70S,2021-12-30T01:56:04.7Z,3,REGULAR,3pt,Jump Shot,[],1627734,5.863994743758213,96.56862745098039,1610612754,82,90,2021-12-30T01:56:09Z,5360000,-233.0,3.0,1,left,MISS D. Sabonis 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
540,PT00M00.70S,2021-12-30T01:56:04.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,82,90,2021-12-30T01:56:09Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,
541,PT00M00.00S,2021-12-30T01:56:08.5Z,3,REGULAR,period,end,[],0,,,1610612754,82,90,2021-12-30T01:56:08Z,5380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2021-12-30T01:58:16.4Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612754,82,90,2021-12-30T01:58:43Z,5390000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2021-12-30T01:58:16.4Z,4,REGULAR,substitution,out,['startperiod'],202397,,,1610612754,82,90,2021-12-30T01:58:43Z,5400000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2021-12-30T01:58:16.4Z,4,REGULAR,substitution,out,['startperiod'],1628998,,,1610612754,82,90,2021-12-30T01:58:43Z,5410000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2021-12-30T01:58:16.4Z,4,REGULAR,substitution,in,['startperiod'],1626208,,,1610612754,82,90,2021-12-30T01:58:43Z,5420000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2021-12-30T01:58:16.4Z,4,REGULAR,substitution,in,['startperiod'],1626179,,,1610612754,82,90,2021-12-30T01:58:43Z,5430000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2021-12-30T01:58:16.4Z,4,REGULAR,substitution,in,['startperiod'],1629667,,,1610612754,82,90,2021-12-30T01:58:43Z,5440000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2021-12-30T01:59:04.5Z,4,REGULAR,period,start,[],0,,,1610612766,82,90,2021-12-30T01:59:04Z,5450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M41.00S,2021-12-30T01:59:29.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,82,90,2021-12-30T01:59:29Z,5460000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M37.00S,2021-12-30T02:02:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.72339027595268,47.30392156862745,1610612766,82,92,2021-12-30T02:02:29Z,5470000,-13.0,16.0,1,right,K. Oubre Jr. cutting Layup (10 PTS) (M. Plumlee 4 AST),"[1626162, 203486]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,2.09,Made,,,,,,,,,,,,10.0,,,,M. Plumlee,203486.0,4.0
552,PT11M22.00S,2021-12-30T02:02:38.8Z,4,REGULAR,3pt,Jump Shot,[],1629103,32.276609724047304,53.92156862745098,1610612754,82,92,2021-12-30T02:02:43Z,5490000,-20.0,251.0,1,left,MISS K. Martin 25' 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
553,PT11M19.00S,2021-12-30T02:02:41.8Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,82,92,2021-12-30T02:02:43Z,5500000,,,0,,O. Brissett REBOUND (Off:5 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,552.0,5.0,0.0,5.0,,,,,,,,,,,,,,
554,PT11M11.00S,2021-12-30T02:02:50.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629103,7.30946123521682,3.9215686274509802,1610612754,85,92,2021-12-30T02:02:55Z,5510000,230.0,16.0,1,left,K. Martin 3PT  (6 PTS) (T. Craig 3 AST),"[1629103, 1628470]",1610612754.0,IND,,,,Martin,K. Martin,,,,,23.1,Made,,,,,,,,,,,,6.0,,,,T. Craig,1628470.0,3.0
556,PT10M54.00S,2021-12-30T02:03:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,91.40932982917214,55.14705882352941,1610612766,85,94,2021-12-30T02:03:12Z,5530000,26.0,28.0,1,right,T. Rozier driving floating bank Jump Shot (24 PTS),[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,3.82,Made,,,,,,,,,,,,24.0,,,,,,
557,PT10M40.00S,2021-12-30T02:03:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,5.863994743758213,52.94117647058824,1610612754,85,94,2021-12-30T02:03:26Z,5540000,-15.0,3.0,1,left,MISS K. Martin driving Layup - blocked,"[1629103, 1629667]",1610612754.0,IND,driving,,,Martin,K. Martin,,,,,1.49,Missed,,,,,McDaniels,1629667.0,,,,,,,,,,,,
558,PT10M40.00S,2021-12-30T02:03:19.8Z,4,REGULAR,block,,[],1629667,,,1610612754,85,94,2021-12-30T02:03:21Z,5550000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M38.00S,2021-12-30T02:03:21.8Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,85,94,2021-12-30T02:03:26Z,5560000,,,0,,M. Plumlee REBOUND (Off:1 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,557.0,9.0,8.0,1.0,,,,,,,,,,,,,,
560,PT10M34.00S,2021-12-30T02:03:26.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,92.72339027595268,44.85294117647059,1610612766,85,94,2021-12-30T02:03:33Z,5570000,-26.0,16.0,1,right,MISS T. Rozier running finger roll Layup,[1626179],1610612766.0,CHA,running finger roll,,,Rozier,T. Rozier,,,,,3.02,Missed,,,,,,,,,,,,,,,,,,
561,PT10M31.00S,2021-12-30T02:03:29.6Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,85,94,2021-12-30T02:03:33Z,5580000,,,0,,D. Sabonis REBOUND (Off:2 Def:15),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,560.0,17.0,15.0,2.0,,,,,,,,,,,,,,
562,PT10M25.00S,2021-12-30T02:03:34.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629052,19.530223390275953,91.17647058823529,1610612754,88,94,2021-12-30T02:03:42Z,5590000,-206.0,131.0,1,left,O. Brissett 24' 3PT running (14 PTS) (D. Sabonis 6 AST),"[1629052, 1627734]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,24.41,Made,,,,,,,,,,,,14.0,,,,D. Sabonis,1627734.0,6.0
564,PT10M01.00S,2021-12-30T02:04:00.1Z,4,REGULAR,3pt,Jump Shot,[],1626162,67.23061760840999,45.83333333333333,1610612766,88,94,2021-12-30T02:04:05Z,5610000,-21.0,256.0,1,right,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
565,PT09M56.00S,2021-12-30T02:04:05.1Z,4,REGULAR,rebound,defensive,[],1626208,,,1610612754,88,94,2021-12-30T02:04:05Z,5620000,,,0,,K. Sykes REBOUND (Off:0 Def:1),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,564.0,1.0,1.0,0.0,,,,,,,,,,,,,,
566,PT09M50.00S,2021-12-30T02:04:10.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628470,7.440867279894875,47.794117647058826,1610612754,90,94,2021-12-30T02:04:16Z,5630000,11.0,17.0,1,left,T. Craig running DUNK (2 PTS) (D. Sabonis 7 AST),"[1628470, 1627734]",1610612754.0,IND,running,,,Craig,T. Craig,,,,,2.06,Made,,,,,,,,,,,,2.0,,,,D. Sabonis,1627734.0,7.0
568,PT09M21.00S,2021-12-30T02:04:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.80354796320631,44.85294117647059,1610612766,90,94,2021-12-30T02:04:43Z,5650000,-26.0,25.0,1,right,MISS M. Plumlee Layup,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,3.55,Missed,,,,,,,,,,,,,,,,,,
569,PT09M18.00S,2021-12-30T02:04:42.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,90,94,2021-12-30T02:04:43Z,5660000,,,0,,D. Sabonis REBOUND (Off:2 Def:16),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,568.0,18.0,16.0,2.0,,,,,,,,,,,,,,
570,PT09M12.00S,2021-12-30T02:04:48.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629052,34.37910643889619,45.588235294117645,1610612754,90,94,2021-12-30T02:04:54Z,5670000,22.0,271.0,1,left,MISS O. Brissett 27' running 3PT,[1629052],1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,
571,PT09M10.00S,2021-12-30T02:04:50.2Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,90,94,2021-12-30T02:04:54Z,5680000,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,570.0,5.0,5.0,0.0,,,,,,,,,,,,,,
572,PT08M58.00S,2021-12-30T02:05:02.7Z,4,REGULAR,2pt,Jump Shot,[],202330,94.56307490144546,78.92156862745098,1610612766,90,96,2021-12-30T02:05:08Z,5690000,145.0,-1.0,1,right,G. Hayward 14' pullup Jump Shot (18 PTS) (T. Rozier 2 AST),"[202330, 1626179]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,14.46,Made,,,,,,,,,,,,18.0,,,,T. Rozier,1626179.0,2.0
574,PT08M37.00S,2021-12-30T02:05:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,9.017739816031538,46.07843137254902,1610612754,90,96,2021-12-30T02:05:28Z,5710000,20.0,32.0,1,left,MISS O. Brissett cutting Layup,[1629052],1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,
575,PT08M36.00S,2021-12-30T02:05:24.8Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,90,96,2021-12-30T02:05:28Z,5720000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,574.0,4.0,4.0,0.0,,,,,,,,,,,,,,
576,PT08M32.00S,2021-12-30T02:05:30.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,69.72733245729303,26.715686274509803,1610612766,90,99,2021-12-30T02:05:38Z,5730000,-116.0,232.0,1,right,K. Oubre Jr. 25' 3PT running (13 PTS) (G. Hayward 2 AST),"[1626162, 202330]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,25.97,Made,,,,,,,,,,,,13.0,,,,G. Hayward,202330.0,2.0
578,PT08M29.00S,2021-12-30T02:05:37.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,90,99,2021-12-30T02:05:37Z,5750000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,90,99,2021-12-30T02:08:33Z,5760000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,90,99,2021-12-30T02:08:33Z,5770000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,out,[],1626208,,,1610612754,90,99,2021-12-30T02:08:33Z,5780000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,out,[],203486,,,1610612754,90,99,2021-12-30T02:08:33Z,5790000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,in,[],203200,,,1610612754,90,99,2021-12-30T02:08:33Z,5800000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,in,[],1627747,,,1610612754,90,99,2021-12-30T02:08:33Z,5810000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,90,99,2021-12-30T02:08:33Z,5820000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M29.00S,2021-12-30T02:07:56.1Z,4,REGULAR,substitution,in,[],1630163,,,1610612754,90,99,2021-12-30T02:08:33Z,5830000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M08.00S,2021-12-30T02:09:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.623521681997373,50.0,1610612754,92,99,2021-12-30T02:09:06Z,5840000,0.0,29.0,1,left,C. LeVert driving finger roll Layup (21 PTS),[1627747],1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,2.86,Made,,,,,,,,,,,,21.0,,,,,,
588,PT07M56.00S,2021-12-30T02:09:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,91.80354796320631,44.6078431372549,1610612766,92,99,2021-12-30T02:09:17Z,5850000,-27.0,25.0,1,right,MISS J. McDaniels running Layup - blocked,"[1629667, 1626167]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,3.65,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,
589,PT07M56.00S,2021-12-30T02:09:13.9Z,4,REGULAR,block,,[],1626167,,,1610612766,92,99,2021-12-30T02:09:15Z,5860000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M53.00S,2021-12-30T02:09:16.9Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,92,99,2021-12-30T02:09:17Z,5870000,,,0,,J. McDaniels REBOUND (Off:2 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,588.0,3.0,1.0,2.0,,,,,,,,,,,,,,
591,PT07M51.00S,2021-12-30T02:09:17.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,93.24901445466492,3.1862745098039214,1610612766,92,99,2021-12-30T02:09:21Z,5880000,-234.0,11.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,
592,PT07M49.00S,2021-12-30T02:09:19.9Z,4,REGULAR,rebound,defensive,[],1629103,,,1610612754,92,99,2021-12-30T02:09:21Z,5890000,,,0,,K. Martin REBOUND (Off:0 Def:2),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,591.0,2.0,2.0,0.0,,,,,,,,,,,,,,
593,PT07M41.00S,2021-12-30T02:09:28.6Z,4,REGULAR,3pt,Jump Shot,[],1629103,31.225361366622867,32.35294117647059,1610612754,92,99,2021-12-30T02:09:34Z,5900000,88.0,241.0,1,left,MISS K. Martin 25' 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
594,PT07M37.00S,2021-12-30T02:09:32.6Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,92,99,2021-12-30T02:09:34Z,5910000,,,0,,T. Rozier REBOUND (Off:0 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,593.0,6.0,6.0,0.0,,,,,,,,,,,,,,
595,PT07M28.00S,2021-12-30T02:09:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,87.20433639947439,41.66666666666667,1610612766,92,99,2021-12-30T02:09:48Z,5920000,-42.0,68.0,1,right,MISS T. Rozier 7' driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,7.96,Missed,,,,,,,,,,,,,,,,,,
596,PT07M25.00S,2021-12-30T02:09:45.2Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,92,99,2021-12-30T02:09:48Z,5930000,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,595.0,3.0,3.0,0.0,,,,,,,,,,,,,,
597,PT07M17.00S,2021-12-30T02:09:52.9Z,4,REGULAR,3pt,Jump Shot,[],1626167,32.013797634691194,70.58823529411765,1610612754,92,99,2021-12-30T02:09:57Z,5940000,-103.0,248.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,
598,PT07M12.00S,2021-12-30T02:09:57.9Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,92,99,2021-12-30T02:09:57Z,5950000,,,0,,L. Ball REBOUND (Off:3 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,597.0,10.0,7.0,3.0,,,,,,,,,,,,,,
599,PT06M58.00S,2021-12-30T02:10:11.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.01511169513797,45.83333333333333,1610612766,92,99,2021-12-30T02:10:16Z,5960000,-21.0,32.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,
600,PT06M56.00S,2021-12-30T02:10:13.2Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,92,99,2021-12-30T02:10:16Z,5970000,,,0,,L. Ball REBOUND (Off:4 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,599.0,11.0,7.0,4.0,,,,,,,,,,,,,,
601,PT06M56.00S,2021-12-30T02:10:13.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630163,94.40999984741211,50.0,1610612766,92,101,2021-12-30T02:10:19Z,5980000,0.0,0.0,1,right,L. Ball tip Layup (21 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,0.0,Made,,,,,,,,,,,,21.0,,,,,,
602,PT06M49.00S,2021-12-30T02:10:23.3Z,4,REGULAR,foul,personal,['3freethrow'],1629667,,,1610612754,92,101,2021-12-30T02:10:38Z,5990000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (LeVert 3 FT),"[1629667, 1627747]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,200834.0,2.0,0.0,LeVert,1627747.0,,,,,,,
604,PT06M49.00S,2021-12-30T02:11:05.2Z,4,REGULAR,freethrow,1 of 3,[],1627747,,,1610612754,93,101,2021-12-30T02:11:05Z,6010000,,,0,,C. LeVert Free Throw 1 of 3 (22 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,,,,22.0,,,,,,
605,PT06M49.00S,2021-12-30T02:11:38.3Z,4,REGULAR,freethrow,2 of 3,[],1627747,,,1610612754,94,101,2021-12-30T02:11:38Z,6020000,,,0,,C. LeVert Free Throw 2 of 3 (23 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,,,,23.0,,,,,,
606,PT06M49.00S,2021-12-30T02:11:40.5Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,94,101,2021-12-30T02:11:50Z,6030000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M49.00S,2021-12-30T02:11:40.5Z,4,REGULAR,substitution,in,[],1628470,,,1610612754,94,101,2021-12-30T02:11:50Z,6040000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M49.00S,2021-12-30T02:12:03.2Z,4,REGULAR,freethrow,3 of 3,[],1627747,,,1610612754,95,101,2021-12-30T02:12:03Z,6050000,,,0,,C. LeVert Free Throw 3 of 3 (24 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,,,,24.0,,,,,,
609,PT06M32.00S,2021-12-30T02:12:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,84.57621550591328,52.94117647058824,1610612766,95,101,2021-12-30T02:12:30Z,6060000,15.0,92.0,1,right,MISS G. Hayward 9' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,9.37,Missed,,,,,,,,,,,,,,,,,,
610,PT06M27.00S,2021-12-30T02:12:27.4Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,95,101,2021-12-30T02:12:30Z,6070000,,,0,,C. LeVert REBOUND (Off:1 Def:6),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,609.0,7.0,6.0,1.0,,,,,,,,,,,,,,
611,PT06M06.00S,2021-12-30T02:12:48.2Z,4,REGULAR,3pt,Jump Shot,[],1627747,31.488173455978973,70.34313725490196,1610612754,95,101,2021-12-30T02:12:54Z,6080000,-102.0,243.0,1,left,MISS C. LeVert 26' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,
612,PT06M03.00S,2021-12-30T02:12:51.2Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612754,95,101,2021-12-30T02:12:54Z,6090000,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,611.0,4.0,3.0,1.0,,,,,,,,,,,,,,
613,PT06M02.00S,2021-12-30T02:12:52.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203200,32.14520367936925,54.65686274509803,1610612754,95,101,2021-12-30T02:14:47Z,6100000,-23.0,250.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,
621,PT05M57.00S,2021-12-30T02:12:57.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,95,101,2021-12-30T02:15:59Z,6105000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,
614,PT05M57.00S,2021-12-30T02:13:09.0Z,4,REGULAR,substitution,out,[],1626162,,,1610612754,95,101,2021-12-30T02:13:52Z,6106250,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M57.00S,2021-12-30T02:13:09.0Z,4,REGULAR,substitution,out,[],202330,,,1610612754,95,101,2021-12-30T02:13:52Z,6106875,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M57.00S,2021-12-30T02:13:09.0Z,4,REGULAR,substitution,in,[],1628998,,,1610612754,95,101,2021-12-30T02:13:52Z,6107187,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M57.00S,2021-12-30T02:13:09.0Z,4,REGULAR,substitution,in,[],203486,,,1610612754,95,101,2021-12-30T02:13:52Z,6107343,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M57.00S,2021-12-30T02:14:42.8Z,4,REGULAR,jumpball,recovered,[],1626167,,,1610612754,95,101,2021-12-30T02:15:48Z,6107500,,,0,,Jump Ball M. Turner vs. J. McDaniels: Tip to M. Turner,"[1626167, 1626167, 1629667]",1610612754.0,IND,heldball,M. Turner,1626167.0,Turner,M. Turner,Turner,1626167.0,McDaniels,1629667.0,,,,,,,,,,,,,,,,,,,,
622,PT05M43.00S,2021-12-30T02:14:54.6Z,4,REGULAR,foul,personal,[],1630163,,,1610612754,95,101,2021-12-30T02:15:08Z,6180000,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 203200]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,201638.0,2.0,0.0,Holiday,203200.0,,,,,,,
