actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
265,PT04M31.00S,2022-01-15T00:57:00.5Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612754,31,34,2022-01-15T00:57:03Z,2640000,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,264.0,2.0,1.0,1.0,,,,,,,,,
266,PT04M23.00S,2022-01-15T00:57:09.4Z,2,REGULAR,3pt,Jump Shot,[],1627747,29.517082785808146,29.901960784313726,1610612754,34,34,2022-01-15T00:57:14Z,2650000,100.0,225.0,1,left,C. LeVert 24' 3PT  (5 PTS) (J. Holiday 2 AST),"[1627747, 203200]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,24.64,Made,5.0,J. Holiday,203200.0,2.0,,,,,,,,,,,,,,,
268,PT04M03.00S,2022-01-15T00:57:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.19776609724047,50.0,1610612756,34,34,2022-01-15T00:57:35Z,2670000,0.0,21.0,1,right,MISS D. Ayton Layup,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M00.00S,2022-01-15T00:57:31.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,34,34,2022-01-15T00:57:35Z,2680000,,,0,,D. Ayton REBOUND (Off:4 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,268.0,7.0,3.0,4.0,,,,,,,,,
270,PT04M00.00S,2022-01-15T00:57:31.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,94.40999984741211,50.0,1610612756,34,36,2022-01-15T00:57:38Z,2690000,0.0,0.0,1,right,D. Ayton tip Layup (17 PTS),[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,,
271,PT03M49.00S,2022-01-15T00:57:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203200,6.783837056504599,54.166666666666664,1610612754,36,36,2022-01-15T00:57:52Z,2700000,-21.0,11.0,1,left,J. Holiday cutting Layup (8 PTS) (D. Sabonis 3 AST),"[203200, 1627734]",1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,2.37,Made,8.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,,
273,PT03M46.00S,2022-01-15T00:57:49.4Z,2,REGULAR,foul,personal,[],1628470,,,1610612756,36,36,2022-01-15T00:58:05Z,2720000,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1626164]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,1628951.0,,2.0,0.0,Booker,1626164.0,,,
275,PT03M46.00S,2022-01-15T00:58:02.6Z,2,REGULAR,substitution,out,[],1627734,,,1610612756,36,36,2022-01-15T00:58:08Z,2740000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M46.00S,2022-01-15T00:58:02.6Z,2,REGULAR,substitution,in,[],1626167,,,1610612756,36,36,2022-01-15T00:58:08Z,2750000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M41.00S,2022-01-15T00:58:16.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,85.75886990801577,50.245098039215684,1610612756,36,36,2022-01-15T00:58:22Z,2760000,1.0,81.0,1,right,MISS D. Booker 8' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,8.14,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M39.00S,2022-01-15T00:58:18.7Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,36,36,2022-01-15T00:58:18Z,2770000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,277.0,2.0,1.0,1.0,,,,,,,,,
279,PT03M35.00S,2022-01-15T00:58:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,92.46057818659659,49.754901960784316,1610612756,36,38,2022-01-15T00:58:29Z,2780000,-1.0,18.0,1,right,D. Ayton finger roll Layup (19 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,finger roll,,,Ayton,D. Ayton,,,,,1.84,Made,19.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,,
281,PT03M20.00S,2022-01-15T00:58:37.4Z,2,REGULAR,3pt,Jump Shot,[],1626167,23.209592641261498,89.70588235294117,1610612754,36,38,2022-01-15T00:58:44Z,2800000,-199.0,166.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
282,PT03M16.00S,2022-01-15T00:58:41.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,36,38,2022-01-15T00:58:44Z,2810000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,,
283,PT03M16.00S,2022-01-15T00:58:43.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,36,38,2022-01-15T00:58:43Z,2820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M02.00S,2022-01-15T00:59:02.2Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,36,38,2022-01-15T00:59:06Z,2830000,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 203200]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,1.0,,,,,Holiday,203200.0,
285,PT03M02.00S,2022-01-15T00:59:02.2Z,2,REGULAR,steal,,[],203200,,,1610612754,36,38,2022-01-15T00:59:03Z,2840000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M57.00S,2022-01-15T00:59:06.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627747,14.011169513797633,49.26470588235294,1610612754,38,38,2022-01-15T01:02:04Z,2850000,4.0,79.0,1,left,C. LeVert 7' driving floating Jump Shot (7 PTS) (J. Holiday 3 AST),"[1627747, 203200]",1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,7.93,Made,7.0,J. Holiday,203200.0,3.0,,,,,,,,,,,,,,,
288,PT02M40.00S,2022-01-15T00:59:26.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612756,38,38,2022-01-15T00:59:37Z,2870000,,,0,,M. Turner shooting personal FOUL (2 PF) (Crowder 2 FT),"[1626167, 203109]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Crowder,203109.0,,,
290,PT02M40.00S,2022-01-15T00:59:39.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,38,38,2022-01-15T00:59:39Z,2890000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M40.00S,2022-01-15T01:02:40.3Z,2,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,38,39,2022-01-15T01:02:40Z,2900000,,,0,,J. Crowder Free Throw 1 of 2 (1 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
292,PT02M40.00S,2022-01-15T01:02:55.8Z,2,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,38,40,2022-01-15T01:02:55Z,2910000,,,0,,J. Crowder Free Throw 2 of 2 (2 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
293,PT02M18.00S,2022-01-15T01:03:19.8Z,2,REGULAR,3pt,Jump Shot,[],1628470,28.33442838370565,77.20588235294117,1610612754,38,40,2022-01-15T01:03:24Z,2920000,-136.0,214.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M13.00S,2022-01-15T01:03:24.8Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,38,40,2022-01-15T01:05:13Z,2930000,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,293.0,6.0,6.0,0.0,,,,,,,,,
295,PT01M59.00S,2022-01-15T01:03:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203109,90.48948751642575,45.588235294117645,1610612756,38,40,2022-01-15T01:03:49Z,2940000,-22.0,37.0,1,right,MISS J. Crowder cutting Layup - blocked,"[203109, 1626167]",1610612756.0,PHX,cutting,,,Crowder,J. Crowder,,,,,4.3,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,,
296,PT01M59.00S,2022-01-15T01:03:37.6Z,2,REGULAR,block,,[],1626167,,,1610612756,38,40,2022-01-15T01:03:41Z,2950000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M59.00S,2022-01-15T01:03:37.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,38,40,2022-01-15T01:03:49Z,2960000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,
298,PT01M59.00S,2022-01-15T01:03:43.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,38,40,2022-01-15T01:03:43Z,2970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M59.00S,2022-01-15T01:03:43.9Z,2,REGULAR,substitution,in,[],1627734,,,1610612756,38,40,2022-01-15T01:03:48Z,2990000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M59.00S,2022-01-15T01:03:43.9Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,38,40,2022-01-15T01:04:17Z,2995000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M55.00S,2022-01-15T01:04:01.7Z,2,REGULAR,turnover,bad pass,[],1629028,,,1610612756,38,40,2022-01-15T01:04:09Z,3000000,,,0,,D. Ayton bad pass TURNOVER (3 TO),"[1629028, 1626167]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,3.0,,,,,Turner,1626167.0,
302,PT01M55.00S,2022-01-15T01:04:01.7Z,2,REGULAR,steal,,[],1626167,,,1610612754,38,40,2022-01-15T01:04:06Z,3010000,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M48.00S,2022-01-15T01:04:20.4Z,2,REGULAR,foul,personal,[],203109,,,1610612754,38,40,2022-01-15T01:04:39Z,3020000,,,0,,J. Crowder personal FOUL (3 PF),"[203109, 1627734]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,1199.0,,3.0,0.0,Sabonis,1627734.0,,,
306,PT01M48.00S,2022-01-15T01:04:27.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612754,38,40,2022-01-15T01:04:37Z,3040000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M48.00S,2022-01-15T01:04:27.0Z,2,REGULAR,substitution,out,[],203109,,,1610612754,38,40,2022-01-15T01:04:37Z,3050000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M48.00S,2022-01-15T01:04:27.0Z,2,REGULAR,substitution,in,[],101108,,,1610612754,38,40,2022-01-15T01:04:37Z,3060000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M48.00S,2022-01-15T01:04:27.0Z,2,REGULAR,substitution,in,[],1630188,,,1610612754,38,40,2022-01-15T01:04:37Z,3070000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M42.00S,2022-01-15T01:04:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,5.863994743758213,53.67647058823529,1610612754,38,40,2022-01-15T01:05:01Z,3080000,-18.0,3.0,1,left,MISS C. LeVert driving finger roll Layup,[1627747],1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,,
311,PT01M38.00S,2022-01-15T01:04:59.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,38,40,2022-01-15T01:05:01Z,3090000,,,0,,D. Ayton REBOUND (Off:4 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,310.0,8.0,4.0,4.0,,,,,,,,,
312,PT01M34.00S,2022-01-15T01:05:05.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626208,,,1610612756,38,40,2022-01-15T01:05:10Z,3100000,,,0,,K. Sykes personal FOUL (1 PF) (Booker 2 FT),"[1626208, 1626164]",1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,202037.0,,1.0,0.0,Booker,1626164.0,,,
314,PT01M34.00S,2022-01-15T01:05:29.6Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,38,41,2022-01-15T01:05:29Z,3120000,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
315,PT01M34.00S,2022-01-15T01:05:41.7Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,38,42,2022-01-15T01:05:41Z,3130000,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
316,PT01M22.00S,2022-01-15T01:05:57.1Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612754,38,42,2022-01-15T01:06:03Z,3140000,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (1 TO),[1627747],1610612754.0,IND,bad pass,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,202037.0,1.0,,,,,,,
317,PT01M16.00S,2022-01-15T01:06:11.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626208,,,1610612756,38,42,2022-01-15T01:06:17Z,3150000,,,0,,K. Sykes personal FOUL (2 PF) (Paul 2 FT),"[1626208, 101108]",1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,1199.0,,2.0,0.0,Paul,101108.0,,,
319,PT01M16.00S,2022-01-15T01:06:30.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],101108,,,1610612756,38,43,2022-01-15T01:06:30Z,3170000,,,0,,C. Paul Free Throw 1 of 2 (1 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
320,PT01M16.00S,2022-01-15T01:06:43.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],101108,,,1610612756,38,44,2022-01-15T01:06:43Z,3180000,,,0,,C. Paul Free Throw 2 of 2 (2 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
321,PT01M03.00S,2022-01-15T01:06:58.7Z,2,REGULAR,3pt,Jump Shot,[],1626208,22.026938239159,92.40196078431373,1610612754,38,44,2022-01-15T01:07:03Z,3190000,-212.0,155.0,1,left,MISS K. Sykes 26' 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M58.90S,2022-01-15T01:07:02.8Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,38,44,2022-01-15T01:10:34Z,3200000,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,321.0,3.0,2.0,1.0,,,,,,,,,
323,PT00M41.80S,2022-01-15T01:07:20.5Z,2,REGULAR,3pt,Jump Shot,[],1626164,78.0059132720105,7.352941176470589,1610612756,38,44,2022-01-15T01:07:26Z,3210000,-213.0,154.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M38.70S,2022-01-15T01:07:23.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,38,44,2022-01-15T01:07:26Z,3220000,,,0,,D. Sabonis REBOUND (Off:0 Def:9),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,323.0,9.0,9.0,0.0,,,,,,,,,
325,PT00M30.00S,2022-01-15T01:07:32.3Z,2,REGULAR,3pt,Jump Shot,[],1626167,9.017739816031538,3.1862745098039214,1610612754,38,44,2022-01-15T01:07:37Z,3230000,234.0,32.0,1,left,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M26.70S,2022-01-15T01:07:35.6Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,38,44,2022-01-15T01:07:37Z,3240000,,,0,,J. Smith REBOUND (Off:1 Def:7),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,325.0,8.0,7.0,1.0,,,,,,,,,
327,PT00M06.40S,2022-01-15T01:07:55.9Z,2,REGULAR,2pt,Jump Shot,[],1629028,80.6340341655716,29.901960784313726,1610612756,38,46,2022-01-15T01:08:03Z,3250000,-100.0,130.0,1,right,D. Ayton 16' turnaround Jump Shot (21 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,16.39,Made,21.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,,
329,PT00M00.50S,2022-01-15T01:08:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626208,7.835085413929041,46.07843137254902,1610612754,38,46,2022-01-15T01:08:13Z,3270000,20.0,21.0,1,left,MISS K. Sykes driving finger roll Layup - blocked,"[1626208, 1630188]",1610612754.0,IND,driving finger roll,,,Sykes,K. Sykes,,,,,2.88,Missed,,,,,Smith,1630188.0,,,,,,,,,,,,,
330,PT00M00.50S,2022-01-15T01:08:05.7Z,2,REGULAR,block,,[],1630188,,,1610612754,38,46,2022-01-15T01:08:07Z,3280000,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M00.50S,2022-01-15T01:08:05.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,38,46,2022-01-15T01:09:05Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,329.0,,,,,,,,,,,,
332,PT00M00.00S,2022-01-15T01:08:09.5Z,2,REGULAR,period,end,[],0,,,1610612754,38,46,2022-01-15T01:09:05Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-15T01:22:42.5Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612754,38,46,2022-01-15T01:23:16Z,3310000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-15T01:22:42.5Z,3,REGULAR,substitution,in,['startperiod'],203109,,,1610612754,38,46,2022-01-15T01:23:16Z,3320000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-15T01:23:26.6Z,3,REGULAR,period,start,[],0,,,1610612754,38,46,2022-01-15T01:23:26Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M43.00S,2022-01-15T01:23:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,82.86793692509855,46.81372549019608,1610612754,38,46,2022-01-15T01:23:47Z,3340000,-16.0,109.0,1,right,MISS M. Turner 10' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,10.97,Missed,,,,,,,,,,,,,,,,,,,
337,PT11M41.00S,2022-01-15T01:23:44.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,38,46,2022-01-15T01:23:47Z,3350000,,,0,,D. Ayton REBOUND (Off:4 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,336.0,9.0,5.0,4.0,,,,,,,,,
338,PT11M25.00S,2022-01-15T01:24:01.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.645860709592641,50.0,1610612756,38,48,2022-01-15T01:24:10Z,3360000,0.0,57.0,1,left,D. Ayton turnaround Hook (23 PTS) (C. Paul 3 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,5.7,Made,23.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,,
339,PT11M14.00S,2022-01-15T01:24:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626208,94.1688567674113,51.71568627450981,1610612754,40,48,2022-01-15T01:24:16Z,3370000,9.0,2.0,1,right,K. Sykes driving finger roll Layup (4 PTS),[1626208],1610612754.0,IND,driving finger roll,,,Sykes,K. Sykes,,,,,0.89,Made,4.0,,,,,,,,,,,,,,,,,,
340,PT11M05.00S,2022-01-15T01:24:23.1Z,3,REGULAR,foul,offensive,[],203109,,,1610612756,40,48,2022-01-15T01:24:32Z,3380000,,,0,,J. Crowder offensive FOUL (4 PF),"[203109, 1627747]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,1628951.0,,4.0,0.0,LeVert,1627747.0,,,
342,PT11M05.00S,2022-01-15T01:24:23.1Z,3,REGULAR,turnover,offensive foul,[],203109,,,1610612756,40,48,2022-01-15T01:24:23Z,3400000,,,0,,J. Crowder offensive foul TURNOVER (1 TO),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,1628951.0,1.0,,,,,,,
343,PT10M54.00S,2022-01-15T01:24:44.2Z,3,REGULAR,turnover,bad pass,[],1626208,,,1610612754,40,48,2022-01-15T01:24:47Z,3410000,,,0,,K. Sykes bad pass TURNOVER (1 TO),"[1626208, 1629028]",1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,1.0,,,,,Ayton,1629028.0,
344,PT10M54.00S,2022-01-15T01:24:44.2Z,3,REGULAR,steal,,[],1629028,,,1610612756,40,48,2022-01-15T01:24:45Z,3420000,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M50.00S,2022-01-15T01:24:48.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,20.318659658344284,95.34313725490196,1610612756,40,51,2022-01-15T01:24:58Z,3430000,-227.0,138.0,1,left,D. Booker 26' 3PT running (15 PTS) (C. Paul 4 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,26.57,Made,15.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,,
347,PT10M32.00S,2022-01-15T01:25:05.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.96780551905388,49.50980392156863,1610612754,40,51,2022-01-15T01:25:10Z,3450000,-2.0,258.0,1,right,MISS M. Turner 25' pullup 3PT,[1626167],1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M29.00S,2022-01-15T01:25:08.8Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,40,51,2022-01-15T01:25:10Z,3460000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,,
349,PT10M15.00S,2022-01-15T01:25:24.5Z,3,REGULAR,foul,personal,[],203200,,,1610612756,40,51,2022-01-15T01:25:33Z,3470000,,,0,,J. Holiday personal FOUL (2 PF),"[203200, 1626164]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Booker,1626164.0,,,
351,PT10M15.00S,2022-01-15T01:25:31.9Z,3,REGULAR,substitution,out,[],203109,,,1610612756,40,51,2022-01-15T01:25:36Z,3490000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M15.00S,2022-01-15T01:25:31.9Z,3,REGULAR,substitution,in,[],1630188,,,1610612756,40,51,2022-01-15T01:25:36Z,3500000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT10M07.00S,2022-01-15T01:25:54.0Z,3,REGULAR,3pt,Jump Shot,[],1626164,16.90210249671485,94.6078431372549,1610612756,40,54,2022-01-15T01:35:08Z,3510000,-223.0,106.0,1,left,D. Booker 24' 3PT  (18 PTS) (D. Ayton 1 AST),"[1626164, 1629028]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.71,Made,18.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,,
355,PT09M58.00S,2022-01-15T01:26:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,89.43823915900131,38.23529411764706,1610612754,42,54,2022-01-15T01:26:09Z,3530000,-59.0,47.0,1,right,C. LeVert 7' driving floating Jump Shot (9 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,7.52,Made,9.0,,,,,,,,,,,,,,,,,,
