actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
541,PT08M12.00S,2022-01-29T02:58:48.2Z,4,REGULAR,foul,offensive,[],1629637,,,1610612740,85,96,2022-01-29T02:59:20Z,5350000,,,0,,J. Hayes offensive FOUL (3 PF),"[1629637, 1630192]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,201638.0,,,,,,,,,,,,3.0,0.0,Nnaji,1630192.0,,,,
543,PT08M12.00S,2022-01-29T02:58:48.2Z,4,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,85,96,2022-01-29T02:58:48Z,5370000,,,0,,J. Hayes offensive foul TURNOVER (2 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,201638.0,2.0,,,,,,,,,,,,,,,,,,
544,PT08M12.00S,2022-01-29T02:59:03.5Z,4,REGULAR,substitution,out,[],202066,,,1610612743,85,96,2022-01-29T02:59:15Z,5380000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M12.00S,2022-01-29T02:59:03.5Z,4,REGULAR,substitution,in,[],1628404,,,1610612743,85,96,2022-01-29T02:59:15Z,5390000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M57.00S,2022-01-29T02:59:25.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627854,73.66951379763469,50.0,1610612743,85,96,2022-01-29T03:00:08Z,5400000,0.0,195.0,1,right,MISS B. Forbes 19' pullup Shot,[1627854],1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,,,19.5,Missed,,,,,,,,,,,,,,,,
547,PT07M50.00S,2022-01-29T02:59:32.3Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,85,96,2022-01-29T02:59:33Z,5410000,,,0,,D. Cousins REBOUND (Off:2 Def:5),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,546.0,7.0,5.0,2.0,,,,,,,,
548,PT07M50.00S,2022-01-29T02:59:32.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202326,94.40999984741211,50.0,1610612743,85,98,2022-01-29T03:00:00Z,5420000,0.0,0.0,1,right,D. Cousins tip Layup (6 PTS),[202326],1610612743.0,DEN,tip,,,Cousins,D. Cousins,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,
549,PT07M49.00S,2022-01-29T02:59:39.4Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612740,85,98,2022-01-29T02:59:57Z,5430000,,,0,,B. Hyland shooting personal FOUL (3 PF) (Hart 2 FT),"[1630538, 1628404]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,1627963.0,,,,,,,,,,,,3.0,0.0,Hart,1628404.0,,,,
551,PT07M49.00S,2022-01-29T03:00:09.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612740,86,98,2022-01-29T03:00:09Z,5450000,,,0,,J. Hart Free Throw 1 of 2 (14 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
552,PT07M49.00S,2022-01-29T03:00:10.5Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,86,98,2022-01-29T03:00:15Z,5460000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M49.00S,2022-01-29T03:00:10.5Z,4,REGULAR,substitution,in,[],1626195,,,1610612740,86,98,2022-01-29T03:00:15Z,5470000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M49.00S,2022-01-29T03:00:30.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612740,87,98,2022-01-29T03:00:30Z,5480000,,,0,,J. Hart Free Throw 2 of 2 (15 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
555,PT07M30.00S,2022-01-29T03:00:50.7Z,4,REGULAR,2pt,Jump Shot,[],1627854,76.42904073587385,38.23529411764706,1610612743,87,100,2022-01-29T03:00:56Z,5490000,-59.0,169.0,1,right,B. Forbes 17' pullup Jump Shot (6 PTS) (D. Cousins 2 AST),"[1627854, 202326]",1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,,,17.9,Made,6.0,D. Cousins,202326.0,2.0,,,,,,,,,,,,
557,PT07M20.00S,2022-01-29T03:01:15.3Z,4,REGULAR,3pt,Jump Shot,[],1629638,30.305519053876477,36.029411764705884,1610612740,87,100,2022-01-29T03:01:20Z,5510000,70.0,232.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,24.27,Missed,,,,,,,,,,,,,,,,
558,PT07M17.00S,2022-01-29T03:01:19.0Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,87,100,2022-01-29T03:01:19Z,5520000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,557.0,3.0,3.0,0.0,,,,,,,,
559,PT07M04.00S,2022-01-29T03:01:31.3Z,4,REGULAR,2pt,Jump Shot,[],202326,74.98357424441524,64.4607843137255,1610612743,87,100,2022-01-29T03:01:36Z,5530000,72.0,183.0,1,right,MISS D. Cousins 19' Jump Shot,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,19.65,Missed,,,,,,,,,,,,,,,,
560,PT07M01.00S,2022-01-29T03:01:34.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,87,100,2022-01-29T03:01:36Z,5540000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,559.0,5.0,5.0,0.0,,,,,,,,
561,PT06M56.00S,2022-01-29T03:01:38.9Z,4,REGULAR,turnover,lost ball,[],1628404,,,1610612740,87,100,2022-01-29T03:01:42Z,5550000,,,0,,J. Hart lost ball TURNOVER (3 TO),"[1628404, 203085]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,3.0,,,,,,,,,,,,,,,Rivers,203085.0,,
562,PT06M56.00S,2022-01-29T03:01:38.9Z,4,REGULAR,steal,,[],203085,,,1610612743,87,100,2022-01-29T03:03:39Z,5560000,,,0,,A. Rivers STEAL (3 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M51.00S,2022-01-29T03:01:43.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627854,69.99014454664915,70.09803921568627,1610612743,87,103,2022-01-29T03:01:49Z,5570000,100.0,230.0,1,right,B. Forbes 25' 3PT  (9 PTS) (A. Rivers 1 AST),"[1627854, 203085]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,25.06,Made,9.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,
565,PT06M33.00S,2022-01-29T03:02:01.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,14.4053876478318,48.77450980392157,1610612740,87,103,2022-01-29T03:02:06Z,5590000,6.0,83.0,1,left,MISS W. Hernangomez 8' Jump Shot - blocked,"[1626195, 202326]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,8.31,Missed,,,,,,,,,,,,,,,Cousins,202326.0
566,PT06M33.00S,2022-01-29T03:02:01.5Z,4,REGULAR,block,,[],202326,,,1610612740,87,103,2022-01-29T03:02:04Z,5600000,,,0,,D. Cousins BLOCK (1 BLK),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M29.00S,2022-01-29T03:02:05.5Z,4,REGULAR,rebound,offensive,[],1626195,,,1610612740,87,103,2022-01-29T03:02:06Z,5610000,,,0,,W. Hernangomez REBOUND (Off:7 Def:8),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,565.0,15.0,8.0,7.0,,,,,,,,
568,PT06M28.00S,2022-01-29T03:02:06.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,9.411957950065702,51.225490196078425,1610612740,89,103,2022-01-29T03:05:09Z,5620000,-6.0,36.0,1,left,W. Hernangomez putback Layup (16 PTS),[1626195],1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,,,3.65,Made,16.0,,,,,,,,,,,,,,,
569,PT06M10.00S,2022-01-29T03:02:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202326,92.19776609724047,39.46078431372549,1610612743,89,103,2022-01-29T03:05:46Z,5630000,-53.0,21.0,1,right,MISS D. Cousins fadeaway Shot,[202326],1610612743.0,DEN,fadeaway,,,Cousins,D. Cousins,,,,,,,5.67,Missed,,,,,,,,,,,,,,,,
570,PT06M08.00S,2022-01-29T03:02:26.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,89,103,2022-01-29T03:02:30Z,5640000,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,569.0,6.0,6.0,0.0,,,,,,,,
571,PT06M03.00S,2022-01-29T03:02:37.2Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612740,89,103,2022-01-29T03:02:53Z,5650000,,,0,,B. Hyland shooting personal FOUL (4 PF) (Graham 2 FT),"[1630538, 1628984]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,201638.0,,,,,,,,,,,,4.0,0.0,Graham,1628984.0,,,,
573,PT06M03.00S,2022-01-29T03:02:51.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,89,103,2022-01-29T03:02:51Z,5670000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M03.00S,2022-01-29T03:05:07.0Z,4,REGULAR,substitution,out,[],202326,,,1610612740,89,103,2022-01-29T03:05:35Z,5680000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M03.00S,2022-01-29T03:05:07.0Z,4,REGULAR,substitution,out,[],203085,,,1610612740,89,103,2022-01-29T03:05:35Z,5690000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M03.00S,2022-01-29T03:05:07.0Z,4,REGULAR,substitution,in,[],203999,,,1610612740,89,103,2022-01-29T03:05:35Z,5700000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M03.00S,2022-01-29T03:05:07.0Z,4,REGULAR,substitution,in,[],1628420,,,1610612740,89,103,2022-01-29T03:05:35Z,5710000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M03.00S,2022-01-29T03:05:53.4Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,90,103,2022-01-29T03:05:53Z,5720000,,,0,,D. Graham Free Throw 1 of 2 (14 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
579,PT06M03.00S,2022-01-29T03:06:14.5Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,91,103,2022-01-29T03:06:14Z,5730000,,,0,,D. Graham Free Throw 2 of 2 (15 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
580,PT05M47.00S,2022-01-29T03:06:39.4Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612743,91,103,2022-01-29T03:06:49Z,5740000,,,0,,J. Hart shooting personal FOUL (2 PF) (Forbes 2 FT),"[1628404, 1627854]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,201638.0,,,,,,,,,,,,2.0,0.0,Forbes,1627854.0,,,,
582,PT05M47.00S,2022-01-29T03:07:02.8Z,4,REGULAR,freethrow,1 of 2,[],1627854,,,1610612743,91,104,2022-01-29T03:07:02Z,5760000,,,0,,B. Forbes Free Throw 1 of 2 (10 PTS),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
583,PT05M47.00S,2022-01-29T03:07:18.5Z,4,REGULAR,freethrow,2 of 2,[],1627854,,,1610612743,91,105,2022-01-29T03:07:18Z,5770000,,,0,,B. Forbes Free Throw 2 of 2 (11 PTS),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
584,PT05M20.00S,2022-01-29T03:07:47.0Z,4,REGULAR,3pt,Jump Shot,[],1628984,9.411957950065702,3.9215686274509802,1610612740,91,105,2022-01-29T03:08:02Z,5780000,230.0,36.0,1,left,MISS D. Graham step back 3PT,[1628984],1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,,,23.32,Missed,,,,,,,,,,,,,,,,
585,PT05M18.00S,2022-01-29T03:07:49.2Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,91,105,2022-01-29T03:07:49Z,5790000,,,0,,M. Morris REBOUND (Off:0 Def:5),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,584.0,5.0,5.0,0.0,,,,,,,,
586,PT05M11.00S,2022-01-29T03:07:56.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,65.25952693823915,41.911764705882355,1610612743,91,105,2022-01-29T03:08:00Z,5800000,-40.0,274.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,27.71,Missed,,,,,,,,,,,,,,,,
587,PT05M08.00S,2022-01-29T03:07:59.4Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,91,105,2022-01-29T03:08:00Z,5810000,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,586.0,3.0,3.0,0.0,,,,,,,,
588,PT05M01.00S,2022-01-29T03:08:10.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627854,,,1610612740,91,105,2022-01-29T03:08:34Z,5820000,,,0,,B. Forbes shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1627854, 1629638]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,1627963.0,,,,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,
590,PT05M01.00S,2022-01-29T03:08:36.7Z,4,REGULAR,freethrow,1 of 2,[],1629638,,,1610612740,92,105,2022-01-29T03:08:36Z,5840000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (8 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
591,PT05M01.00S,2022-01-29T03:08:37.6Z,4,REGULAR,substitution,out,[],1630192,,,1610612740,92,105,2022-01-29T03:08:50Z,5850000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M01.00S,2022-01-29T03:08:37.6Z,4,REGULAR,substitution,in,[],203932,,,1610612740,92,105,2022-01-29T03:08:50Z,5860000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M01.00S,2022-01-29T03:08:52.5Z,4,REGULAR,freethrow,2 of 2,[],1629638,,,1610612740,93,105,2022-01-29T03:08:52Z,5870000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (9 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
594,PT04M48.00S,2022-01-29T03:09:06.6Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,93,105,2022-01-29T03:09:11Z,5880000,,,0,,N. Jokic bad pass TURNOVER (5 TO),"[203999, 1628404]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,5.0,,,,,,,,,,,,,,,Hart,1628404.0,,
595,PT04M48.00S,2022-01-29T03:09:06.6Z,4,REGULAR,steal,,[],1628404,,,1610612740,93,105,2022-01-29T03:09:08Z,5890000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M46.00S,2022-01-29T03:09:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612740,93,105,2022-01-29T03:09:42Z,5900000,,,0,,N. Jokic personal FOUL (4 PF) (Hernangomez 2 FT),"[203999, 1626195]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,1627541.0,,,,,,,,,,,,4.0,0.0,Hernangomez,1626195.0,,,,
598,PT04M46.00S,2022-01-29T03:09:52.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626195,,,1610612740,94,105,2022-01-29T03:09:52Z,5920000,,,0,,W. Hernangomez Free Throw 1 of 2 (17 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
599,PT04M46.00S,2022-01-29T03:10:09.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626195,,,1610612740,95,105,2022-01-29T03:10:09Z,5930000,,,0,,W. Hernangomez Free Throw 2 of 2 (18 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
600,PT04M33.00S,2022-01-29T03:10:24.9Z,4,REGULAR,3pt,Jump Shot,[],203932,66.70499342969777,42.40196078431372,1610612743,95,105,2022-01-29T03:10:30Z,5940000,-38.0,260.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,26.33,Missed,,,,,,,,,,,,,,,,
601,PT04M30.00S,2022-01-29T03:10:27.9Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,95,105,2022-01-29T03:10:30Z,5950000,,,0,,W. Hernangomez REBOUND (Off:7 Def:9),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,600.0,16.0,9.0,7.0,,,,,,,,
602,PT04M24.00S,2022-01-29T03:10:41.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612740,95,105,2022-01-29T03:10:53Z,5960000,,,0,,B. Hyland shooting personal FOUL (5 PF) (Alexander-Walker 2 FT),"[1630538, 1629638]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,201638.0,,,,,,,,,,,,5.0,0.0,Alexander-Walker,1629638.0,,,,
604,PT04M24.00S,2022-01-29T03:11:00.5Z,4,REGULAR,freethrow,1 of 2,[],1629638,,,1610612740,96,105,2022-01-29T03:11:00Z,5980000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (10 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
605,PT04M24.00S,2022-01-29T03:11:01.5Z,4,REGULAR,substitution,out,[],1630538,,,1610612740,96,105,2022-01-29T03:11:11Z,5990000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M24.00S,2022-01-29T03:11:01.5Z,4,REGULAR,substitution,in,[],203085,,,1610612740,96,105,2022-01-29T03:11:11Z,6000000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M24.00S,2022-01-29T03:11:21.9Z,4,REGULAR,freethrow,2 of 2,[],1629638,,,1610612740,97,105,2022-01-29T03:11:21Z,6010000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (11 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
608,PT04M17.00S,2022-01-29T03:11:33.6Z,4,REGULAR,3pt,Jump Shot,[],1627854,66.5735873850197,50.73529411764706,1610612743,97,108,2022-01-29T03:11:41Z,6020000,4.0,262.0,1,right,B. Forbes 26' 3PT  (14 PTS) (M. Morris 7 AST),"[1627854, 1628420]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,26.17,Made,14.0,M. Morris,1628420.0,7.0,,,,,,,,,,,,
610,PT03M58.00S,2022-01-29T03:11:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,5.338370565045992,54.90196078431373,1610612740,99,108,2022-01-29T03:11:56Z,6040000,-25.0,-2.0,1,left,N. Alexander-Walker Layup (13 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,2.46,Made,13.0,,,,,,,,,,,,,,,
611,PT03M41.00S,2022-01-29T03:12:08.4Z,4,REGULAR,turnover,lost ball,[],203999,,,1610612743,99,108,2022-01-29T03:12:21Z,6050000,,,0,,N. Jokic lost ball TURNOVER (6 TO),"[203999, 1630529]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,6.0,,,,,,,,,,,,,,,Jones,1630529.0,,
612,PT03M41.00S,2022-01-29T03:12:08.4Z,4,REGULAR,steal,,[],1630529,,,1610612740,99,108,2022-01-29T03:12:15Z,6060000,,,0,,H. Jones STEAL (5 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M36.00S,2022-01-29T03:13:32.5Z,4,REGULAR,jumpball,recovered,[],1628984,,,1610612740,99,108,2022-01-29T03:13:32Z,6070000,,,0,,Jump Ball J. Hart vs. N. Jokic: Tip to D. Graham,"[1628984, 1628404, 203999]",1610612740.0,NOP,heldball,D. Graham,1628984.0,Graham,D. Graham,Hart,1628404.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,
616,PT03M31.00S,2022-01-29T03:13:38.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628404,5.469776609724048,45.34313725490196,1610612740,99,108,2022-01-29T03:13:48Z,6100000,23.0,-1.0,1,left,MISS J. Hart driving Layup,[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,2.33,Missed,,,,,,,,,,,,,,,,
617,PT03M29.00S,2022-01-29T03:13:40.3Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,99,108,2022-01-29T03:13:42Z,6110000,,,0,,M. Morris REBOUND (Off:0 Def:6),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,616.0,6.0,6.0,0.0,,,,,,,,
618,PT03M11.00S,2022-01-29T03:13:58.3Z,4,REGULAR,3pt,Jump Shot,[],203999,67.36202365308804,40.68627450980392,1610612743,99,108,2022-01-29T03:14:03Z,6120000,-47.0,254.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,25.85,Missed,,,,,,,,,,,,,,,,
619,PT03M07.00S,2022-01-29T03:14:02.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,99,108,2022-01-29T03:14:03Z,6130000,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,618.0,7.0,7.0,0.0,,,,,,,,
620,PT03M01.00S,2022-01-29T03:14:13.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612740,99,108,2022-01-29T03:14:31Z,6140000,,,0,,N. Jokic shooting personal FOUL (5 PF) (Alexander-Walker 2 FT),"[203999, 1629638]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,1627541.0,,,,,,,,,,,,5.0,0.0,Alexander-Walker,1629638.0,,,,
622,PT03M01.00S,2022-01-29T03:14:41.8Z,4,REGULAR,freethrow,1 of 2,[],1629638,,,1610612740,100,108,2022-01-29T03:14:41Z,6160000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (14 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
623,PT03M01.00S,2022-01-29T03:14:56.1Z,4,REGULAR,freethrow,2 of 2,[],1629638,,,1610612740,101,108,2022-01-29T03:14:56Z,6170000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (15 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
624,PT02M35.00S,2022-01-29T03:15:24.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,86.15308804204993,51.9607843137255,1610612743,101,108,2022-01-29T03:16:43Z,6180000,10.0,78.0,1,right,MISS M. Morris 7' driving floating Shot,[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,,,7.83,Missed,,,,,,,,,,,,,,,,
625,PT02M32.00S,2022-01-29T03:15:27.9Z,4,REGULAR,rebound,offensive,[],203085,,,1610612743,101,108,2022-01-29T03:16:43Z,6190000,,,0,,A. Rivers REBOUND (Off:1 Def:0),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,624.0,1.0,0.0,1.0,,,,,,,,
626,PT02M24.00S,2022-01-29T03:15:35.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203932,91.80354796320631,2.696078431372549,1610612743,101,108,2022-01-29T03:15:42Z,6200000,-237.0,25.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,23.78,Missed,,,,,,,,,,,,,,,,
627,PT02M20.00S,2022-01-29T03:15:39.9Z,4,REGULAR,rebound,offensive,[],1628420,,,1610612743,101,108,2022-01-29T03:15:42Z,6210000,,,0,,M. Morris REBOUND (Off:1 Def:6),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,626.0,7.0,6.0,1.0,,,,,,,,
628,PT02M09.00S,2022-01-29T03:15:54.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628420,93.11760840998686,47.30392156862745,1610612743,101,110,2022-01-29T03:16:03Z,6220000,-13.0,12.0,1,right,M. Morris cutting Layup (13 PTS) (N. Jokic 10 AST),"[1628420, 203999]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,,,1.82,Made,13.0,N. Jokic,203999.0,10.0,,,,,,,,,,,,
