actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
468,PT11M07.00S,2022-01-30T01:49:55.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203935,4.993429697766097,47.571997549019606,1610612738,70,81,2022-01-30T01:50:02Z,4560000,12.0,-6.0,1,left,M. Smart Layup (5 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,5.0,1.33,,,,,J. Tatum,1628369.0,5.0,,,,
470,PT10M52.00S,2022-01-30T01:50:10.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,70.25295663600527,20.588235294117645,1610612740,73,81,2022-01-30T01:50:15Z,4580000,-147.0,227.0,1,right,N. Alexander-Walker 27' 3PT  (5 PTS) (H. Jones 3 AST),"[1629638, 1630529]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,Made,5.0,27.06,,,,,H. Jones,1630529.0,3.0,,,,
472,PT10M44.00S,2022-01-30T01:50:21.7Z,4,REGULAR,foul,personal,[],1630631,,,1610612738,73,81,2022-01-30T01:50:32Z,4600000,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 203935]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,201246.0,,1.0,0.0,Smart,203935.0,,,,,,,,,,,,,,
474,PT10M27.00S,2022-01-30T01:50:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,14.536793692509855,39.950980392156865,1610612738,73,83,2022-01-30T01:51:10Z,4620000,50.0,84.0,1,left,J. Richardson 9' turnaround Jump Shot (7 PTS) (J. Tatum 6 AST),"[1626196, 1628369]",1610612738.0,BOS,turnaround,,,Richardson,J. Richardson,,,,,,,,,,,Made,7.0,9.79,,,,,J. Tatum,1628369.0,6.0,,,,
478,PT10M07.00S,2022-01-30T01:51:34.0Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612740,73,83,2022-01-30T01:52:03Z,4660000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Hayes 2 FT),"[1628369, 1629637]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,1627541.0,,3.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,
480,PT10M07.00S,2022-01-30T01:51:47.2Z,4,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,74,83,2022-01-30T01:51:47Z,4680000,,,0,,J. Hayes Free Throw 1 of 2 (4 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
481,PT10M07.00S,2022-01-30T01:52:03.2Z,4,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,75,83,2022-01-30T01:52:03Z,4690000,,,0,,J. Hayes Free Throw 2 of 2 (5 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
482,PT09M57.00S,2022-01-30T01:52:14.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,6.915243101182654,53.92156862745098,1610612738,75,85,2022-01-30T01:52:19Z,4700000,-20.0,13.0,1,left,R. Williams III Layup (6 PTS) (M. Smart 9 AST),"[1629057, 203935]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,Made,6.0,2.32,,,,,M. Smart,203935.0,9.0,,,,
484,PT09M38.00S,2022-01-30T01:52:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,81.94809461235218,49.754901960784316,1610612740,75,85,2022-01-30T01:52:43Z,4720000,-1.0,117.0,1,right,MISS J. Alvarado 11' turnaround Shot,[1630631],1610612740.0,NOP,turnaround,,,Alvarado,J. Alvarado,,,,,,,,,,,Missed,,11.72,,,,,,,,,,,
485,PT09M36.00S,2022-01-30T01:52:34.5Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,75,85,2022-01-30T01:52:43Z,4730000,,,0,,R. Williams III REBOUND (Off:2 Def:12),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,484.0,14.0,12.0,2.0,,,,,,,
486,PT09M19.00S,2022-01-30T01:52:50.7Z,4,REGULAR,3pt,Jump Shot,[],1627759,13.61695137976347,95.09803921568627,1610612738,75,88,2022-01-30T01:52:57Z,4740000,-225.0,75.0,1,left,J. Brown 3PT  (27 PTS) (J. Richardson 2 AST),"[1627759, 1626196]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Made,27.0,23.78,,,,,J. Richardson,1626196.0,2.0,,,,
488,PT09M19.00S,2022-01-30T01:53:00.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,75,88,2022-01-30T01:53:00Z,4760000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M19.00S,2022-01-30T01:55:48.5Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,75,88,2022-01-30T01:56:01Z,4770000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M19.00S,2022-01-30T01:55:48.5Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,75,88,2022-01-30T01:56:01Z,4780000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M19.00S,2022-01-30T01:55:48.5Z,4,REGULAR,substitution,in,[],1626195,,,1610612740,75,88,2022-01-30T01:56:01Z,4790000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M19.00S,2022-01-30T01:55:48.5Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,75,88,2022-01-30T01:56:01Z,4800000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M02.00S,2022-01-30T01:56:28.3Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612740,75,88,2022-01-30T01:56:41Z,4810000,,,0,,J. Brown shooting personal FOUL (1 PF) (Graham 2 FT),"[1627759, 1628984]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,201246.0,,1.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,
495,PT09M02.00S,2022-01-30T01:56:59.3Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,76,88,2022-01-30T01:56:59Z,4830000,,,0,,D. Graham Free Throw 1 of 2 (6 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
496,PT09M02.00S,2022-01-30T01:57:17.7Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,77,88,2022-01-30T01:57:17Z,4840000,,,0,,D. Graham Free Throw 2 of 2 (7 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
497,PT08M50.00S,2022-01-30T01:57:31.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,7.966491458607096,95.58823529411765,1610612738,77,88,2022-01-30T01:57:48Z,4850000,-228.0,22.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,22.9,,,,,,,,,,,
498,PT08M48.00S,2022-01-30T01:57:33.1Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,77,88,2022-01-30T01:57:48Z,4860000,,,0,,H. Jones REBOUND (Off:1 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,497.0,4.0,3.0,1.0,,,,,,,
499,PT08M43.00S,2022-01-30T01:57:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,89.04402102496715,44.36274509803921,1610612740,77,88,2022-01-30T01:58:08Z,4870000,-28.0,50.0,1,right,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,,,,,,,Missed,,5.78,,,,,,,,,,,
500,PT08M42.00S,2022-01-30T01:57:39.3Z,4,REGULAR,rebound,offensive,[],1626195,,,1610612740,77,88,2022-01-30T01:59:23Z,4880000,,,0,,W. Hernangomez REBOUND (Off:3 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,499.0,5.0,2.0,3.0,,,,,,,
501,PT08M42.00S,2022-01-30T01:57:47.0Z,4,REGULAR,turnover,out-of-bounds,[],1626195,,,1610612740,77,88,2022-01-30T01:58:03Z,4890000,,,0,,W. Hernangomez lost ball out-of-bounds TURNOVER (3 TO),[1626195],1610612740.0,NOP,lost ball,,,Hernangomez,W. Hernangomez,,,,,1627534.0,3.0,,,,,,,,,,,,,,,,,,
502,PT08M25.00S,2022-01-30T01:58:06.8Z,4,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612738,77,88,2022-01-30T01:58:21Z,4900000,,,0,,W. Hernangomez shooting personal FOUL (3 PF) (Brown 2 FT),"[1626195, 1627759]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,201246.0,,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,
504,PT08M25.00S,2022-01-30T01:58:36.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,77,89,2022-01-30T01:58:36Z,4920000,,,0,,J. Brown Free Throw 1 of 2 (28 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Made,28.0,,,,,,,,,,,,
505,PT08M25.00S,2022-01-30T01:58:41.2Z,4,REGULAR,substitution,out,[],1630529,,,1610612738,77,89,2022-01-30T01:58:44Z,4930000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M25.00S,2022-01-30T01:58:41.2Z,4,REGULAR,substitution,in,[],1628404,,,1610612738,77,89,2022-01-30T01:58:44Z,4940000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M25.00S,2022-01-30T01:58:58.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,77,90,2022-01-30T01:58:58Z,4950000,,,0,,J. Brown Free Throw 2 of 2 (29 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Made,29.0,,,,,,,,,,,,
508,PT08M09.00S,2022-01-30T01:59:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202066,91.01511169513797,54.65686274509803,1610612740,77,90,2022-01-30T01:59:21Z,4960000,23.0,32.0,1,right,MISS G. Temple Layup,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Missed,,3.96,,,,,,,,,,,
509,PT08M07.00S,2022-01-30T01:59:17.7Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,77,90,2022-01-30T01:59:21Z,4970000,,,0,,R. Williams III REBOUND (Off:2 Def:13),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,508.0,15.0,13.0,2.0,,,,,,,
510,PT08M03.00S,2022-01-30T01:59:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,8.09789750328515,46.81372549019608,1610612738,77,92,2022-01-30T02:00:42Z,4980000,16.0,24.0,1,left,J. Brown running Layup (31 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,,,,,,,Made,31.0,2.85,,,,,,,,,,,
511,PT07M50.00S,2022-01-30T01:59:34.9Z,4,REGULAR,3pt,Jump Shot,[],202066,72.7496714848883,16.42156862745098,1610612740,77,92,2022-01-30T01:59:55Z,4990000,-168.0,204.0,1,right,MISS G. Temple 26' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Missed,,26.4,,,,,,,,,,,
512,PT07M50.00S,2022-01-30T01:59:34.9Z,4,REGULAR,rebound,offensive,[],1629638,,,1610612740,77,92,2022-01-30T01:59:55Z,5000000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:3),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,511.0,4.0,3.0,1.0,,,,,,,
513,PT07M39.00S,2022-01-30T01:59:45.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,91.80354796320631,54.65686274509803,1610612740,79,92,2022-01-30T01:59:59Z,5010000,23.0,25.0,1,right,W. Hernangomez cutting Layup (12 PTS) (N. Alexander-Walker 4 AST),"[1626195, 1629638]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,,,,,,,Made,12.0,3.38,,,,,N. Alexander-Walker,1629638.0,4.0,,,,
515,PT07M30.00S,2022-01-30T01:59:55.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.258212877792378,46.568627450980394,1610612738,79,94,2022-01-30T02:00:07Z,5030000,17.0,6.0,1,left,J. Tatum cutting DUNK (30 PTS) (J. Brown 3 AST),"[1628369, 1627759]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,,,,,,,Made,30.0,1.83,,,,,J. Brown,1627759.0,3.0,,,,
517,PT07M07.00S,2022-01-30T02:00:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612740,79,94,2022-01-30T02:00:28Z,5050000,,,0,,R. Williams III shooting personal FOUL (4 PF) (Graham 2 FT),"[1629057, 1628984]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,1627534.0,,4.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,
519,PT07M07.00S,2022-01-30T02:00:48.4Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,80,94,2022-01-30T02:00:48Z,5070000,,,0,,D. Graham Free Throw 1 of 2 (8 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
520,PT07M07.00S,2022-01-30T02:01:08.6Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,81,94,2022-01-30T02:01:08Z,5080000,,,0,,D. Graham Free Throw 2 of 2 (9 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
521,PT06M48.00S,2022-01-30T02:01:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.966491458607096,45.588235294117645,1610612738,81,96,2022-01-30T02:01:43Z,5090000,22.0,22.0,1,left,J. Tatum driving Layup (32 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,,,Made,32.0,3.15,,,,,,,,,,,
523,PT06M25.00S,2022-01-30T02:01:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.59198423127464,53.18627450980392,1610612740,83,96,2022-01-30T02:02:02Z,5110000,16.0,17.0,1,right,J. Hart driving Layup (10 PTS) (G. Temple 4 AST),"[1628404, 202066]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,,,,Made,10.0,2.33,,,,,G. Temple,202066.0,4.0,,,,
525,PT06M25.00S,2022-01-30T02:02:05.9Z,4,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612740,83,96,2022-01-30T02:02:33Z,5130000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Hart 1 FT),"[1626196, 1628404]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,1627534.0,,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,
527,PT06M25.00S,2022-01-30T02:02:22.4Z,4,REGULAR,substitution,out,[],1627759,,,1610612740,83,96,2022-01-30T02:02:36Z,5150000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M25.00S,2022-01-30T02:02:22.4Z,4,REGULAR,substitution,in,[],1629684,,,1610612740,83,96,2022-01-30T02:02:36Z,5160000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M25.00S,2022-01-30T02:02:22.4Z,4,REGULAR,substitution,out,[],1629638,,,1610612740,83,96,2022-01-30T02:02:59Z,5165000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M25.00S,2022-01-30T02:02:22.4Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,83,96,2022-01-30T02:02:59Z,5167500,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M25.00S,2022-01-30T02:02:34.8Z,4,REGULAR,freethrow,1 of 1,[],1628404,,,1610612740,83,96,2022-01-30T02:02:44Z,5170000,,,0,,MISS J. Hart Free Throw 1 of 1,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Missed,,,,,,,,,,,,,
530,PT06M25.00S,2022-01-30T02:02:34.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,83,96,2022-01-30T02:03:57Z,5180000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,529.0,8.0,8.0,0.0,,,,,,,
531,PT06M11.00S,2022-01-30T02:02:45.1Z,4,REGULAR,3pt,Jump Shot,[],1626196,14.931011826544022,3.9215686274509802,1610612738,83,99,2022-01-30T02:03:09Z,5190000,230.0,88.0,1,left,J. Richardson 24' 3PT  (10 PTS) (J. Tatum 7 AST),"[1626196, 1628369]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,Made,10.0,24.66,,,,,J. Tatum,1628369.0,7.0,,,,
535,PT05M51.00S,2022-01-30T02:03:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.06636005256242,53.92156862745098,1610612740,85,99,2022-01-30T02:04:37Z,5210000,20.0,22.0,1,right,H. Jones driving Layup (11 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,,,,,,,Made,11.0,2.95,,,,,,,,,,,
536,PT05M35.00S,2022-01-30T02:03:21.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,17.95335085413929,61.029411764705884,1610612738,85,101,2022-01-30T02:03:32Z,5220000,-55.0,116.0,1,left,J. Tatum 12' Jump Shot (34 PTS) (M. Smart 10 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,34.0,12.87,,,,,M. Smart,203935.0,10.0,,,,
538,PT05M25.00S,2022-01-30T02:03:35.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,85,101,2022-01-30T02:03:35Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT05M25.00S,2022-01-30T02:03:57.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,85,101,2022-01-30T02:03:57Z,5250000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M25.00S,2022-01-30T02:05:25.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612740,85,101,2022-01-30T02:08:16Z,5255000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M25.00S,2022-01-30T02:05:25.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612740,85,101,2022-01-30T02:08:16Z,5257500,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
540,PT05M22.00S,2022-01-30T02:06:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,92.59198423127464,58.333333333333336,1610612740,87,101,2022-01-30T02:07:44Z,5260000,42.0,17.0,1,right,W. Hernangomez Layup (14 PTS) (H. Jones 4 AST),"[1626195, 1630529]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,Made,14.0,4.51,,,,,H. Jones,1630529.0,4.0,,,,
542,PT05M04.00S,2022-01-30T02:07:05.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,8.09789750328515,49.754901960784316,1610612738,87,103,2022-01-30T02:12:39Z,5280000,1.0,24.0,1,left,R. Williams III alley-oop DUNK (8 PTS) (M. Smart 11 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,,,,Made,8.0,2.36,,,,,M. Smart,203935.0,11.0,,,,
544,PT04M55.00S,2022-01-30T02:07:15.6Z,4,REGULAR,3pt,Jump Shot,[],1628984,73.40670170827858,11.76470588235294,1610612740,90,103,2022-01-30T02:07:29Z,5300000,-191.0,197.0,1,right,D. Graham 27' 3PT  (12 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,12.0,27.49,,,,,,,,,,,
545,PT04M35.00S,2022-01-30T02:07:34.9Z,4,REGULAR,3pt,Jump Shot,[],203935,19.530223390275953,92.64705882352942,1610612738,90,103,2022-01-30T02:08:40Z,5310000,-213.0,131.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Missed,,25.03,,,,,,,,,,,
546,PT04M31.00S,2022-01-30T02:07:39.8Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612738,90,103,2022-01-30T02:07:39Z,5320000,,,0,,J. Richardson REBOUND (Off:1 Def:0),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,545.0,1.0,0.0,1.0,,,,,,,
547,PT04M18.00S,2022-01-30T02:07:52.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629057,32.40801576872536,64.70588235294117,1610612738,90,103,2022-01-30T02:08:43Z,5330000,-74.0,252.0,1,left,MISS R. Williams III 26' 3PT,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,Missed,,26.26,,,,,,,,,,,
548,PT04M14.00S,2022-01-30T02:07:55.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,90,103,2022-01-30T02:07:55Z,5340000,,,0,,J. Hart REBOUND (Off:0 Def:11),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,547.0,11.0,11.0,0.0,,,,,,,
549,PT03M59.00S,2022-01-30T02:08:11.2Z,4,REGULAR,turnover,bad pass,[],1626195,,,1610612740,90,103,2022-01-30T02:09:08Z,5350000,,,0,,W. Hernangomez bad pass TURNOVER (4 TO),"[1626195, 1628369]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,4.0,,,,,,,,,,,,,,,,,Tatum,1628369.0
550,PT03M59.00S,2022-01-30T02:08:11.2Z,4,REGULAR,steal,,[],1628369,,,1610612738,90,103,2022-01-30T02:08:14Z,5360000,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
553,PT03M59.00S,2022-01-30T02:08:22.6Z,4,REGULAR,foul,personal,[],1626195,,,1610612738,90,103,2022-01-30T02:08:29Z,5370000,,,0,,W. Hernangomez personal FOUL (4 PF),"[1626195, 1628369]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,201246.0,,4.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,
555,PT03M46.00S,2022-01-30T02:08:40.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,23.73521681997372,88.23529411764706,1610612738,90,103,2022-01-30T02:09:12Z,5390000,-191.0,171.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,25.62,,,,,,,,,,,
556,PT03M43.00S,2022-01-30T02:08:43.4Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,90,103,2022-01-30T02:08:43Z,5400000,,,0,,R. Williams III REBOUND (Off:3 Def:13),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,555.0,16.0,13.0,3.0,,,,,,,
557,PT03M42.00S,2022-01-30T02:08:45.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626196,32.276609724047304,49.26470588235294,1610612738,90,103,2022-01-30T02:09:14Z,5410000,4.0,251.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,Missed,,25.09,,,,,,,,,,,
558,PT03M36.00S,2022-01-30T02:08:51.2Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,90,103,2022-01-30T02:09:14Z,5420000,,,0,,G. Temple REBOUND (Off:0 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,557.0,3.0,3.0,0.0,,,,,,,
559,PT03M33.00S,2022-01-30T02:08:54.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,91.80354796320631,46.07843137254902,1610612740,90,103,2022-01-30T02:09:25Z,5430000,-20.0,25.0,1,right,MISS W. Hernangomez Layup - blocked,"[1626195, 1629057]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,Missed,,3.14,,,,,,,,Williams III,1629057.0,,
560,PT03M33.00S,2022-01-30T02:08:54.5Z,4,REGULAR,block,,[],1629057,,,1610612740,90,103,2022-01-30T02:08:58Z,5440000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
561,PT03M28.00S,2022-01-30T02:08:59.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,90,103,2022-01-30T02:09:25Z,5450000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,559.0,2.0,2.0,0.0,,,,,,,
562,PT03M20.00S,2022-01-30T02:09:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.5722733245729295,45.83333333333333,1610612738,90,105,2022-01-30T02:09:29Z,5460000,21.0,19.0,1,left,J. Tatum Layup (36 PTS) (M. Smart 12 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,36.0,2.8,,,,,M. Smart,203935.0,12.0,,,,
