actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
533,PT10M31.00S,2022-03-26T22:57:54.3Z,4,REGULAR,substitution,out,[],1630200,,,1610612740,86,88,2022-03-26T22:57:59Z,5240000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M31.00S,2022-03-26T22:57:54.3Z,4,REGULAR,substitution,in,[],1630563,,,1610612740,86,88,2022-03-26T22:57:59Z,5250000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M31.00S,2022-03-26T22:58:08.6Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,87,88,2022-03-26T22:58:08Z,5260000,,,0,,N. Marshall Free Throw 2 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
536,PT10M11.00S,2022-03-26T22:58:30.2Z,4,REGULAR,3pt,Jump Shot,[],1630580,93.11760840998686,3.6764705882352944,1610612759,87,88,2022-03-26T22:58:36Z,5270000,-232.0,12.0,1,right,MISS J. Wieskamp 3PT,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
537,PT10M06.00S,2022-03-26T22:58:35.2Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,87,88,2022-03-26T22:58:36Z,5280000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,536.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
538,PT10M02.00S,2022-03-26T22:58:39.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630631,10.85742444152431,49.01960784313725,1610612740,89,88,2022-03-26T22:58:45Z,5290000,5.0,50.0,1,left,J. Alvarado driving floating Jump Shot (16 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,4.98,Made,,,,,,,,,,16.0,,,,,,,,,
539,PT09M42.00S,2022-03-26T22:58:58.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,92.59198423127464,50.0,1610612759,89,90,2022-03-26T22:59:03Z,5300000,0.0,17.0,1,right,J. Landale cutting DUNK (2 PTS) (Z. Collins 2 AST),"[1629111, 1628380]",1610612759.0,SAS,cutting,,,Landale,J. Landale,,,,,1.71,Made,,,,,,,,,,2.0,,,Z. Collins,1628380.0,2.0,,,,
541,PT09M26.00S,2022-03-26T22:59:14.6Z,4,REGULAR,3pt,Jump Shot,[],1630631,6.258212877792378,96.32352941176471,1610612740,89,90,2022-03-26T22:59:21Z,5320000,-232.0,6.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
542,PT09M24.00S,2022-03-26T22:59:16.6Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,89,90,2022-03-26T22:59:21Z,5330000,,,0,,J. Valanciunas REBOUND (Off:4 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,541.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
543,PT09M24.00S,2022-03-26T22:59:32.3Z,4,REGULAR,foul,offensive,[],202685,,,1610612740,89,90,2022-03-26T23:06:02Z,5340000,,,0,,J. Valanciunas offensive FOUL (4 PF),"[202685, 1628380]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,203591.0,4.0,0.0,Collins,1628380.0,,,,,,,,,,
545,PT09M24.00S,2022-03-26T22:59:32.3Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612740,89,90,2022-03-26T22:59:32Z,5360000,,,0,,J. Valanciunas offensive foul TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,203591.0,,,,,,,,,,,3.0,,,
546,PT09M17.00S,2022-03-26T22:59:43.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630563,88.25558475689881,95.83333333333334,1610612759,89,90,2022-03-26T22:59:57Z,5370000,229.0,58.0,1,right,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,23.64,Missed,,,,,,,,,,,,,,,,,,,
547,PT09M13.00S,2022-03-26T22:59:47.4Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612759,89,90,2022-03-26T22:59:47Z,5380000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,546.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
548,PT09M01.00S,2022-03-26T22:59:59.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627749,94.56307490144546,35.78431372549019,1610612759,89,90,2022-03-26T23:00:03Z,5390000,-71.0,-1.0,1,right,MISS D. Murray 7' driving floating Shot,[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,7.11,Missed,,,,,,,,,,,,,,,,,,,
549,PT08M57.00S,2022-03-26T23:00:03.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,89,90,2022-03-26T23:00:03Z,5400000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:5),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,548.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
550,PT08M45.00S,2022-03-26T23:00:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,5.863994743758213,52.450980392156865,1610612740,91,90,2022-03-26T23:00:24Z,5410000,-12.0,3.0,1,left,J. Alvarado cutting Layup (18 PTS) (J. Valanciunas 6 AST),"[1630631, 202685]",1610612740.0,NOP,cutting,,,Alvarado,J. Alvarado,,,,,1.26,Made,,,,,,,,,,18.0,,,J. Valanciunas,202685.0,6.0,,,,
552,PT08M45.00S,2022-03-26T23:00:19.9Z,4,REGULAR,foul,personal,['1freethrow'],1627749,,,1610612740,91,90,2022-03-26T23:00:26Z,5430000,,,0,,D. Murray shooting personal FOUL (3 PF) (Alvarado 1 FT),"[1627749, 1630631]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,203591.0,3.0,0.0,Alvarado,1630631.0,,,,,,,,,,
554,PT08M45.00S,2022-03-26T23:00:59.7Z,4,REGULAR,substitution,out,[],1630580,,,1610612740,91,90,2022-03-26T23:01:46Z,5450000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M45.00S,2022-03-26T23:00:59.7Z,4,REGULAR,substitution,in,[],1629640,,,1610612740,91,90,2022-03-26T23:01:46Z,5460000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M45.00S,2022-03-26T23:01:12.7Z,4,REGULAR,freethrow,1 of 1,[],1630631,,,1610612740,92,90,2022-03-26T23:01:12Z,5470000,,,0,,J. Alvarado Free Throw 1 of 1 (19 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
557,PT08M27.00S,2022-03-26T23:01:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.64323258869908,46.07843137254902,1610612759,92,92,2022-03-26T23:01:32Z,5480000,-20.0,7.0,1,right,K. Johnson driving Layup (19 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,2.09,Made,,,,,,,,,,19.0,,,,,,,,,
558,PT08M12.00S,2022-03-26T23:01:43.0Z,4,REGULAR,3pt,Jump Shot,[],1630230,32.670827858081466,47.794117647058826,1610612740,92,92,2022-03-26T23:01:51Z,5490000,11.0,255.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
559,PT08M09.00S,2022-03-26T23:01:46.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,92,92,2022-03-26T23:01:51Z,5500000,,,0,,K. Johnson REBOUND (Off:2 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,558.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
560,PT07M53.00S,2022-03-26T23:02:02.8Z,4,REGULAR,3pt,Jump Shot,[],1629111,94.82588699080158,3.1862745098039214,1610612759,92,95,2022-03-26T23:02:07Z,5510000,-234.0,-4.0,1,right,J. Landale 3PT  (5 PTS) (K. Johnson 1 AST),"[1629111, 1629640]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,23.41,Made,,,,,,,,,,5.0,,,K. Johnson,1629640.0,1.0,,,,
562,PT07M34.00S,2022-03-26T23:02:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,13.485545335085414,49.26470588235294,1610612740,92,95,2022-03-26T23:02:36Z,5530000,4.0,74.0,1,left,MISS J. Alvarado 7' Layup,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,7.44,Missed,,,,,,,,,,,,,,,,,,,
563,PT07M28.00S,2022-03-26T23:02:26.8Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,92,95,2022-03-26T23:02:36Z,5540000,,,0,,J. Valanciunas REBOUND (Off:5 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,562.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
564,PT07M28.00S,2022-03-26T23:02:27.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,92,95,2022-03-26T23:02:27Z,5550000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
565,PT07M27.00S,2022-03-26T23:02:27.9Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,92,95,2022-03-26T23:02:28Z,5560000,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,564.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
566,PT07M15.00S,2022-03-26T23:02:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,94.56307490144546,51.9607843137255,1610612759,92,97,2022-03-26T23:02:44Z,5570000,10.0,-1.0,1,right,J. Landale Layup (7 PTS) (Z. Collins 3 AST),"[1629111, 1628380]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,0.99,Made,,,,,,,,,,7.0,,,Z. Collins,1628380.0,3.0,,,,
568,PT07M02.00S,2022-03-26T23:02:59.8Z,4,REGULAR,foul,personal,[],1630563,,,1610612740,92,97,2022-03-26T23:03:09Z,5590000,,,0,,J. Primo personal FOUL (1 PF),"[1630563, 1628984]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,203591.0,1.0,0.0,Graham,1628984.0,,,,,,,,,,
570,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,92,97,2022-03-26T23:03:18Z,5610000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,92,97,2022-03-26T23:03:18Z,5620000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,92,97,2022-03-26T23:03:18Z,5630000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,out,[],1628380,,,1610612740,92,97,2022-03-26T23:03:18Z,5640000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,92,97,2022-03-26T23:03:18Z,5650000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,in,[],203468,,,1610612740,92,97,2022-03-26T23:03:18Z,5660000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,92,97,2022-03-26T23:03:18Z,5670000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M02.00S,2022-03-26T23:03:04.8Z,4,REGULAR,substitution,in,[],1627751,,,1610612740,92,97,2022-03-26T23:03:18Z,5680000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M48.00S,2022-03-26T23:03:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,7.703679369250986,45.09803921568628,1610612740,92,97,2022-03-26T23:03:43Z,5690000,25.0,20.0,1,left,MISS H. Jones driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
579,PT06M45.00S,2022-03-26T23:03:42.2Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,92,97,2022-03-26T23:03:43Z,5700000,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,578.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
580,PT06M37.00S,2022-03-26T23:03:49.7Z,4,REGULAR,3pt,Jump Shot,[],1630563,90.62089356110381,96.56862745098039,1610612759,92,97,2022-03-26T23:03:56Z,5710000,233.0,36.0,1,right,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
581,PT06M34.00S,2022-03-26T23:03:53.7Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,92,97,2022-03-26T23:03:53Z,5720000,,,0,,J. Poeltl REBOUND (Off:5 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,580.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
582,PT06M31.00S,2022-03-26T23:03:56.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630563,92.46057818659659,49.01960784313725,1610612759,92,99,2022-03-26T23:04:07Z,5730000,-5.0,18.0,1,right,J. Primo driving Layup (12 PTS) (J. Poeltl 2 AST),"[1630563, 1627751]",1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,1.9,Made,,,,,,,,,,12.0,,,J. Poeltl,1627751.0,2.0,,,,
583,PT06M18.00S,2022-03-26T23:04:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,11.777266754270697,50.98039215686274,1610612740,92,99,2022-03-26T23:04:14Z,5740000,-5.0,58.0,1,left,MISS D. Graham driving floating Shot,[1628984],1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,5.84,Missed,,,,,,,,,,,,,,,,,,,
584,PT06M15.00S,2022-03-26T23:04:13.2Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,92,99,2022-03-26T23:04:14Z,5750000,,,0,,K. Johnson REBOUND (Off:2 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,583.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
585,PT06M04.00S,2022-03-26T23:04:27.8Z,4,REGULAR,foul,personal,[],203468,,,1610612759,92,99,2022-03-26T23:07:05Z,5760000,,,0,,C. McCollum personal FOUL (3 PF),"[203468, 1627751]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,203591.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,
587,PT06M04.00S,2022-03-26T23:04:49.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,92,99,2022-03-26T23:04:49Z,5780000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M04.00S,2022-03-26T23:07:19.4Z,4,REGULAR,substitution,out,[],202685,,,1610612759,92,99,2022-03-26T23:07:22Z,5790000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M04.00S,2022-03-26T23:07:19.4Z,4,REGULAR,substitution,in,[],1626195,,,1610612759,92,99,2022-03-26T23:07:22Z,5800000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M52.00S,2022-03-26T23:07:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629111,69.20170827858082,72.30392156862744,1610612759,92,102,2022-03-26T23:07:54Z,5810000,112.0,237.0,1,right,J. Landale 26' 3PT step back (10 PTS) (D. Murray 12 AST),"[1629111, 1627749]",1610612759.0,SAS,step back,,,Landale,J. Landale,,,,,26.19,Made,,,,,,,,,,10.0,,,D. Murray,1627749.0,12.0,,,,
592,PT05M29.00S,2022-03-26T23:08:14.6Z,4,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,92,102,2022-03-26T23:08:20Z,5830000,,,0,,H. Jones bad pass out-of-bounds TURNOVER (3 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,,,,,,,202056.0,,,,,,,,,,,3.0,,,
593,PT05M29.00S,2022-03-26T23:08:18.2Z,4,REGULAR,substitution,out,[],1628984,,,1610612759,92,102,2022-03-26T23:08:20Z,5840000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M29.00S,2022-03-26T23:08:18.2Z,4,REGULAR,substitution,in,[],1630631,,,1610612759,92,102,2022-03-26T23:08:20Z,5850000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M06.00S,2022-03-26T23:08:46.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,93.24901445466492,53.92156862745098,1610612759,92,102,2022-03-26T23:08:49Z,5860000,20.0,11.0,1,right,MISS J. Landale Layup,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
596,PT05M04.00S,2022-03-26T23:08:48.2Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,92,102,2022-03-26T23:08:49Z,5870000,,,0,,W. Hernangomez REBOUND (Off:1 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,595.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
597,PT05M00.00S,2022-03-26T23:08:52.9Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203468,8.229303547963205,19.607843137254903,1610612740,94,102,2022-03-26T23:08:57Z,5880000,152.0,25.0,1,left,C. McCollum 15' pullup Jump Shot (30 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,15.4,Made,,,,,,,,,,30.0,,,,,,,,,
598,PT04M37.00S,2022-03-26T23:09:15.3Z,4,REGULAR,3pt,Jump Shot,[],1627749,77.21747700394218,8.333333333333332,1610612759,94,102,2022-03-26T23:09:22Z,5890000,-208.0,162.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
599,PT04M34.00S,2022-03-26T23:09:18.3Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612759,94,102,2022-03-26T23:09:22Z,5900000,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,598.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
600,PT04M32.00S,2022-03-26T23:09:25.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,94,102,2022-03-26T23:09:25Z,5910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M32.00S,2022-03-26T23:09:34.4Z,4,REGULAR,substitution,out,[],1626195,,,1610612759,94,102,2022-03-26T23:09:45Z,5920000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M32.00S,2022-03-26T23:09:34.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612759,94,102,2022-03-26T23:09:45Z,5930000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M25.00S,2022-03-26T23:10:00.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,66.70499342969777,43.872549019607845,1610612759,94,102,2022-03-26T23:12:57Z,5940000,-31.0,260.0,1,right,MISS K. Johnson 26' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
604,PT04M24.00S,2022-03-26T23:10:01.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,94,102,2022-03-26T23:10:18Z,5950000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,,
605,PT04M24.00S,2022-03-26T23:10:08.9Z,4,REGULAR,foul,personal,[],203468,,,1610612759,94,102,2022-03-26T23:10:31Z,5960000,,,0,,C. McCollum loose ball personal FOUL (4 PF),"[203468, 1627751]",1610612740.0,NOP,loose ball,,,McCollum,C. McCollum,,,,,,,,,,,202056.0,4.0,0.0,Poeltl,1627751.0,,,,,,,,,,
607,PT04M13.00S,2022-03-26T23:10:38.8Z,4,REGULAR,turnover,bad pass,[],1627749,,,1610612759,94,102,2022-03-26T23:10:45Z,5980000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1630529]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0,
608,PT04M13.00S,2022-03-26T23:10:38.8Z,4,REGULAR,steal,,[],1630529,,,1610612740,94,102,2022-03-26T23:10:40Z,5990000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M12.00S,2022-03-26T23:10:47.0Z,4,REGULAR,foul,personal,[],1629111,,,1610612740,94,102,2022-03-26T23:10:53Z,6000000,,,0,,J. Landale personal FOUL (1 PF),"[1629111, 1630529]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,202056.0,1.0,0.0,Jones,1630529.0,,,,,,,,,,
611,PT03M57.00S,2022-03-26T23:11:08.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,13.87976346911958,22.058823529411764,1610612740,94,102,2022-03-26T23:11:16Z,6020000,140.0,78.0,1,left,MISS C. McCollum 16' turnaround fadeaway Shot,[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,16.0,Missed,,,,,,,,,,,,,,,,,,,
612,PT03M54.00S,2022-03-26T23:11:11.6Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,94,102,2022-03-26T23:11:16Z,6030000,,,0,,J. Landale REBOUND (Off:2 Def:3),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,611.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
613,PT03M43.00S,2022-03-26T23:11:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.9060446780552,44.85294117647059,1610612759,94,104,2022-03-26T23:11:29Z,6040000,-26.0,5.0,1,right,D. Murray driving finger roll Layup (14 PTS) (J. Poeltl 3 AST),"[1627749, 1627751]",1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,2.61,Made,,,,,,,,,,14.0,,,J. Poeltl,1627751.0,3.0,,,,
615,PT03M36.00S,2022-03-26T23:11:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,5.863994743758213,54.41176470588235,1610612740,94,104,2022-03-26T23:11:42Z,6060000,-22.0,3.0,1,left,MISS H. Jones running Layup - blocked,"[1630529, 1627751]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,2.23,Missed,,,,,,,,,,,Poeltl,1627751.0,,,,,,,
616,PT03M36.00S,2022-03-26T23:11:33.1Z,4,REGULAR,block,,[],1627751,,,1610612740,94,104,2022-03-26T23:11:37Z,6070000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M36.00S,2022-03-26T23:11:33.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,94,104,2022-03-26T23:11:42Z,6080000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,615.0,,,,,,,,,,,,,,,,,,
618,PT03M36.00S,2022-03-26T23:11:39.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,94,104,2022-03-26T23:11:39Z,6090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M23.00S,2022-03-26T23:12:00.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630631,10.33180026281209,47.794117647058826,1610612740,94,104,2022-03-26T23:12:05Z,6100000,11.0,45.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,4.59,Missed,,,,,,,,,,,,,,,,,,,
