actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
451,PT06M57.00S,2021-11-25T02:36:46.6Z,3,REGULAR,substitution,in,[],203526,,,1610612740,80,62,2021-11-25T02:37:09Z,4310000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M36.00S,2021-11-25T02:37:34.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,12.828515111695138,54.41176470588235,1610612740,82,62,2021-11-25T02:37:46Z,4320000,-22.0,68.0,1,left,J. Valanciunas 7' Hook (21 PTS) (J. Hart 4 AST),"[202685, 1628404]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,7.16,Made,21.0,J. Hart,1628404.0,4.0,,,,,,,,,,,,,,,
454,PT06M20.00S,2021-11-25T02:37:55.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628984,,,1610612764,82,62,2021-11-25T02:38:02Z,4340000,,,0,,D. Graham personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[1628984, 203484]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,2715.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,
456,PT06M20.00S,2021-11-25T02:38:18.3Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,82,63,2021-11-25T02:38:18Z,4360000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (8 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
457,PT06M20.00S,2021-11-25T02:38:20.5Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,82,63,2021-11-25T02:38:25Z,4370000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M20.00S,2021-11-25T02:38:20.5Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,82,63,2021-11-25T02:38:25Z,4380000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT06M20.00S,2021-11-25T02:38:41.9Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,82,64,2021-11-25T02:38:41Z,4390000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (9 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
460,PT06M02.00S,2021-11-25T02:39:01.6Z,3,REGULAR,2pt,Jump Shot,[],1627742,5.732588699080158,21.323529411764707,1610612740,82,64,2021-11-25T02:39:08Z,4400000,143.0,1.0,1,left,MISS B. Ingram 14' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,,
461,PT05M59.00S,2021-11-25T02:39:04.6Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,82,64,2021-11-25T02:39:08Z,4410000,,,0,,B. Beal REBOUND (Off:1 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,460.0,4.0,3.0,1.0,,,,,,
462,PT05M48.00S,2021-11-25T02:39:16.2Z,3,REGULAR,2pt,Jump Shot,[],203078,85.62746386333771,19.852941176470587,1610612764,82,64,2021-11-25T02:39:25Z,4420000,-151.0,83.0,1,right,MISS B. Beal 17' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,17.19,Missed,,,,,,,,,,,,,,,,,,,
463,PT05M44.00S,2021-11-25T02:39:20.2Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,82,64,2021-11-25T02:39:25Z,4430000,,,0,,B. Ingram REBOUND (Off:2 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,462.0,5.0,3.0,2.0,,,,,,
464,PT05M32.00S,2021-11-25T02:39:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,6.258212877792378,50.245098039215684,1610612740,84,64,2021-11-25T02:39:40Z,4440000,-1.0,6.0,1,left,B. Ingram driving finger roll Layup (19 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,0.64,Made,19.0,,,,,,,,,,,,,,,,,,
466,PT05M16.00S,2021-11-25T02:39:47.9Z,3,REGULAR,2pt,Jump Shot,[],203078,93.38042049934296,27.450980392156865,1610612764,84,66,2021-11-25T02:39:57Z,4460000,-113.0,10.0,1,right,B. Beal 11' pullup Jump Shot (21 PTS) (M. Harrell 1 AST),"[203078, 1626149]",1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,11.31,Made,21.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,,
468,PT04M56.00S,2021-11-25T02:40:07.0Z,3,REGULAR,3pt,Jump Shot,[],202685,30.182325886990803,72.81709558823529,1610612740,84,66,2021-11-25T02:40:24Z,4480000,-114.0,231.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
469,PT04M52.00S,2021-11-25T02:40:11.0Z,3,REGULAR,rebound,offensive,[],1628984,,,1610612740,84,66,2021-11-25T02:40:24Z,4490000,,,0,,D. Graham REBOUND (Off:1 Def:0),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,468.0,1.0,0.0,1.0,,,,,,
470,PT04M50.00S,2021-11-25T02:40:14.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,21.81340341655716,90.70925245098039,1610612740,87,66,2021-11-25T02:40:30Z,4500000,-204.0,153.0,1,left,B. Ingram 25' 3PT  (22 PTS) (H. Jones 3 AST),"[1627742, 1630529]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.43,Made,22.0,H. Jones,1630529.0,3.0,,,,,,,,,,,,,,,
472,PT04M30.00S,2021-11-25T02:40:32.8Z,3,REGULAR,2pt,Jump Shot,[],203078,72.48685939553219,48.28431372549019,1610612764,87,66,2021-11-25T02:40:37Z,4520000,-9.0,206.0,1,right,MISS B. Beal 20' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,20.63,Missed,,,,,,,,,,,,,,,,,,,
473,PT04M28.00S,2021-11-25T02:40:34.8Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612764,87,66,2021-11-25T02:40:37Z,4530000,,,0,,M. Harrell REBOUND (Off:5 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,472.0,6.0,1.0,5.0,,,,,,
474,PT04M20.00S,2021-11-25T02:40:43.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203526,86.28449408672799,49.50980392156863,1610612764,87,68,2021-11-25T02:40:57Z,4540000,-2.0,76.0,1,right,R. Neto 7' Jump Shot (4 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,7.64,Made,4.0,,,,,,,,,,,,,,,,,,
476,PT04M00.00S,2021-11-25T02:41:13.6Z,3,REGULAR,foul,offensive,['inpenalty'],1628984,,,1610612740,87,68,2021-11-25T02:42:16Z,4560000,,,0,,D. Graham offensive FOUL (3 PF),"[1628984, 203526]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,203592.0,3.0,0.0,Neto,203526.0,,,,,,,,,,
478,PT04M00.00S,2021-11-25T02:41:13.6Z,3,REGULAR,turnover,offensive foul,[],1628984,,,1610612740,87,68,2021-11-25T02:41:13Z,4580000,,,0,,D. Graham offensive foul TURNOVER (1 TO),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,203592.0,,,,,,,,,,,1.0,,,
479,PT04M00.00S,2021-11-25T02:41:29.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,87,68,2021-11-25T02:41:29Z,4590000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,out,[],1628404,,,1610612764,87,68,2021-11-25T02:43:55Z,4600000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,out,[],1628984,,,1610612764,87,68,2021-11-25T02:43:55Z,4610000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,out,[],1627742,,,1610612764,87,68,2021-11-25T02:43:55Z,4620000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,out,[],203484,,,1610612764,87,68,2021-11-25T02:43:55Z,4630000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,in,[],1630184,,,1610612764,87,68,2021-11-25T02:43:55Z,4640000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,in,[],202066,,,1610612764,87,68,2021-11-25T02:43:55Z,4650000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,in,[],1629638,,,1610612764,87,68,2021-11-25T02:43:55Z,4660000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M00.00S,2021-11-25T02:43:39.7Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,87,68,2021-11-25T02:43:55Z,4670000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M46.00S,2021-11-25T02:44:21.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,94.1688567674113,54.65686274509803,1610612764,87,70,2021-11-25T02:45:01Z,4680000,23.0,2.0,1,right,R. Neto driving Layup (6 PTS),[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,2.34,Made,6.0,,,,,,,,,,,,,,,,,,
489,PT03M22.00S,2021-11-25T02:44:46.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,16.245072273324574,47.549019607843135,1610612740,87,70,2021-11-25T02:44:51Z,4690000,12.0,100.0,1,left,MISS J. Valanciunas 10' Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,10.1,Missed,,,,,,,,,,,,,,,,,,,
490,PT03M19.00S,2021-11-25T02:44:48.7Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,87,70,2021-11-25T02:44:48Z,4700000,,,0,,M. Harrell REBOUND (Off:5 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,489.0,7.0,2.0,5.0,,,,,,
491,PT03M08.00S,2021-11-25T02:45:00.1Z,3,REGULAR,3pt,Jump Shot,[],203078,92.19776609724047,97.05882352941177,1610612764,87,70,2021-11-25T02:45:05Z,4710000,235.0,21.0,1,right,MISS B. Beal 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,,
492,PT03M04.00S,2021-11-25T02:45:04.1Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612740,87,70,2021-11-25T02:45:05Z,4720000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:5),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,491.0,5.0,5.0,0.0,,,,,,
493,PT02M53.00S,2021-11-25T02:45:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,15.062417871222076,38.23529411764706,1610612740,87,70,2021-11-25T02:45:24Z,4730000,59.0,89.0,1,left,MISS N. Alexander-Walker 10' floating Shot,[1629638],1610612740.0,NOP,floating,,,Alexander-Walker,N. Alexander-Walker,,,,,10.68,Missed,,,,,,,,,,,,,,,,,,,
494,PT02M49.00S,2021-11-25T02:45:18.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,87,70,2021-11-25T02:45:18Z,4740000,,,0,,J. Valanciunas REBOUND (Off:4 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,493.0,11.0,7.0,4.0,,,,,,
495,PT02M49.00S,2021-11-25T02:45:18.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,87,70,2021-11-25T02:45:18Z,4750000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
496,PT02M48.00S,2021-11-25T02:45:20.5Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,87,70,2021-11-25T02:45:20Z,4760000,,,0,,M. Harrell REBOUND (Off:5 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,495.0,8.0,3.0,5.0,,,,,,
497,PT02M40.00S,2021-11-25T02:45:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,93.11760840998686,47.794117647058826,1610612764,87,70,2021-11-25T02:45:32Z,4770000,-11.0,12.0,1,right,MISS M. Harrell Layup,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
498,PT02M39.00S,2021-11-25T02:45:29.3Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,87,70,2021-11-25T02:45:32Z,4780000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,497.0,1.0,1.0,0.0,,,,,,
499,PT02M31.00S,2021-11-25T02:45:37.8Z,3,REGULAR,3pt,Jump Shot,[],202066,9.149145860709593,95.83333333333334,1610612740,87,70,2021-11-25T02:45:43Z,4790000,-229.0,34.0,1,left,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
500,PT02M27.00S,2021-11-25T02:45:41.8Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,87,70,2021-11-25T02:45:43Z,4800000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,499.0,5.0,5.0,0.0,,,,,,
501,PT02M20.00S,2021-11-25T02:45:51.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612764,87,70,2021-11-25T02:45:59Z,4810000,,,0,,N. Alexander-Walker personal FOUL (2 PF) (Neto 2 FT),"[1629638, 203526]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,203054.0,2.0,0.0,Neto,203526.0,,,,,,,,,,
503,PT02M20.00S,2021-11-25T02:46:28.6Z,3,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,87,70,2021-11-25T02:46:28Z,4830000,,,0,,MISS R. Neto Free Throw 1 of 2,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Missed,,,,,,,,,,,,,,,,,,,
504,PT02M20.00S,2021-11-25T02:46:28.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,87,70,2021-11-25T02:46:28Z,4840000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,
505,PT02M20.00S,2021-11-25T02:46:29.7Z,3,REGULAR,substitution,out,[],202685,,,1610612764,87,70,2021-11-25T02:46:50Z,4850000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M20.00S,2021-11-25T02:46:29.7Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,87,70,2021-11-25T02:46:50Z,4860000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M20.00S,2021-11-25T02:46:29.7Z,3,REGULAR,substitution,in,[],1626195,,,1610612764,87,70,2021-11-25T02:46:50Z,4870000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M20.00S,2021-11-25T02:46:29.7Z,3,REGULAR,substitution,in,[],202722,,,1610612764,87,70,2021-11-25T02:46:50Z,4880000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M20.00S,2021-11-25T02:46:52.7Z,3,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,87,71,2021-11-25T02:46:52Z,4890000,,,0,,R. Neto Free Throw 2 of 2 (7 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
510,PT02M11.00S,2021-11-25T02:46:56.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,5.863994743758213,44.85294117647059,1610612740,87,71,2021-11-25T02:48:29Z,4900000,26.0,3.0,1,left,MISS K. Lewis Jr. driving reverse Layup,[1630184],1610612740.0,NOP,driving reverse,,,Lewis Jr.,K. Lewis Jr.,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
511,PT02M11.00S,2021-11-25T02:46:56.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,87,71,2021-11-25T02:47:04Z,4910000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,510.0,,,,,,,,,
512,PT02M11.00S,2021-11-25T02:47:02.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,87,71,2021-11-25T02:47:02Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M00.00S,2021-11-25T02:47:28.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612764,87,71,2021-11-25T02:47:40Z,4930000,,,0,,H. Jones personal FOUL (4 PF) (Harrell 2 FT),"[1630529, 1626149]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,203592.0,4.0,0.0,Harrell,1626149.0,,,,,,,,,,
515,PT02M00.00S,2021-11-25T02:47:51.0Z,3,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,87,71,2021-11-25T02:47:51Z,4950000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
516,PT02M00.00S,2021-11-25T02:47:51.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,87,71,2021-11-25T02:47:51Z,4960000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,515.0,,,,,,,,,
517,PT02M00.00S,2021-11-25T02:47:53.0Z,3,REGULAR,substitution,out,[],1630529,,,1610612764,87,71,2021-11-25T02:47:57Z,4970000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M00.00S,2021-11-25T02:47:53.0Z,3,REGULAR,substitution,in,[],1628404,,,1610612764,87,71,2021-11-25T02:47:57Z,4980000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M00.00S,2021-11-25T02:47:51.0Z,3,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,87,71,2021-11-25T02:48:52Z,4990000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
520,PT01M55.00S,2021-11-25T02:47:56.0Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,87,71,2021-11-25T02:48:52Z,5000000,,,0,,W. Hernangomez REBOUND (Off:1 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,519.0,3.0,2.0,1.0,,,,,,
521,PT01M36.00S,2021-11-25T02:48:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,15.982260183968464,47.549019607843135,1610612740,89,71,2021-11-25T02:48:43Z,5010000,12.0,98.0,1,left,W. Hernangomez 9' turnaround Jump Shot (8 PTS),[1626195],1610612740.0,NOP,turnaround,,,Hernangomez,W. Hernangomez,,,,,9.85,Made,8.0,,,,,,,,,,,,,,,,,,
525,PT01M17.00S,2021-11-25T02:48:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.03745072273325,46.81372549019608,1610612764,89,73,2021-11-25T02:54:48Z,5050000,-16.0,4.0,1,right,B. Beal Layup (23 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,1.63,Made,23.0,,,,,,,,,,,,,,,,,,
526,PT00M59.80S,2021-11-25T02:49:15.4Z,3,REGULAR,2pt,Jump Shot,[],1628404,13.222733245729303,70.34313725490196,1610612740,91,73,2021-11-25T02:52:24Z,5060000,-102.0,72.0,1,left,J. Hart 12' pullup Jump Shot (12 PTS) (W. Hernangomez 2 AST),"[1628404, 1626195]",1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,12.45,Made,12.0,W. Hernangomez,1626195.0,2.0,,,,,,,,,,,,,,,
528,PT00M47.40S,2021-11-25T02:49:46.1Z,3,REGULAR,turnover,bad pass,[],203078,,,1610612764,91,73,2021-11-25T02:49:54Z,5080000,,,0,,B. Beal bad pass TURNOVER (3 TO),"[203078, 1626195]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,3.0,Hernangomez,1626195.0,
529,PT00M47.40S,2021-11-25T02:49:46.1Z,3,REGULAR,steal,,[],1626195,,,1610612740,91,73,2021-11-25T02:49:51Z,5090000,,,0,,W. Hernangomez STEAL (2 STL),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M47.10S,2021-11-25T02:49:57.5Z,3,REGULAR,violation,kicked ball,[],202722,,,1610612740,91,73,2021-11-25T02:50:14Z,5100000,,,0,,D. Bertans kicked ball VIOLATION,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,2715.0,,,,,,,,,,,,,,
533,PT00M34.40S,2021-11-25T02:50:28.2Z,3,REGULAR,foul,personal,[],202722,,,1610612740,91,73,2021-11-25T02:55:14Z,5130000,,,0,,D. Bertans personal FOUL (2 PF),"[202722, 1626195]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,2715.0,2.0,0.0,Hernangomez,1626195.0,,,,,,,,,,
566,PT00M34.40S,2021-11-25T02:51:22.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612740,91,73,2021-11-25T03:01:41Z,5145000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,Off-Ball - Foul Occurred Before FGM
535,PT00M28.10S,2021-11-25T02:52:16.7Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612740,91,73,2021-11-25T02:52:21Z,5150000,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1630166]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,1.0,Avdija,1630166.0,
536,PT00M28.10S,2021-11-25T02:52:16.7Z,3,REGULAR,steal,,[],1630166,,,1610612764,91,73,2021-11-25T02:52:18Z,5160000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT00M12.60S,2021-11-25T02:52:32.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202722,73.01248357424441,85.29411764705883,1610612764,91,73,2021-11-25T02:52:46Z,5170000,176.0,201.0,1,right,MISS D. Bertans 26' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
538,PT00M07.80S,2021-11-25T02:52:37.0Z,3,REGULAR,rebound,offensive,[],203078,,,1610612764,91,73,2021-11-25T02:52:37Z,5180000,,,0,,B. Beal REBOUND (Off:2 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,537.0,5.0,3.0,2.0,,,,,,
539,PT00M02.50S,2021-11-25T02:52:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203078,93.9060446780552,53.18627450980392,1610612764,91,73,2021-11-25T02:52:49Z,5190000,16.0,5.0,1,right,MISS B. Beal Layup,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
540,PT00M02.50S,2021-11-25T02:52:42.3Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,91,73,2021-11-25T02:57:20Z,5200000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,539.0,5.0,5.0,0.0,,,,,,
541,PT00M00.50S,2021-11-25T02:52:47.9Z,3,REGULAR,3pt,Jump Shot,[],1628404,47.08032194480946,51.73866421568627,1610612740,94,73,2021-11-25T03:03:55Z,5202500,-9.0,390.0,1,left,J. Hart 39' 3PT  (15 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,39.02,Made,15.0,,,,,,,,,,,,,,,,,,
