actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
543,PT06M34.00S,2021-10-31T01:03:38.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,8.886333771353483,4.901960784313726,1610612740,94,102,2021-10-31T01:04:04Z,5350000,225.0,31.0,1,left,D. Graham 3PT  (12 PTS) (N. Alexander-Walker 6 AST),"[1628984, 1629638]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,22.76,Made,12.0,,,,,,,N. Alexander-Walker,1629638.0,6.0,,,,,,,,,
545,PT06M18.00S,2021-10-31T01:04:05.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612752,94,102,2021-10-31T01:04:14Z,5370000,,,0,,N. Alexander-Walker personal FOUL (1 PF) (Barrett 2 FT),"[1629638, 1629628]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,200832.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,
547,PT06M18.00S,2021-10-31T01:04:15.6Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,94,103,2021-10-31T01:04:15Z,5390000,,,0,,R. Barrett Free Throw 1 of 2 (23 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
548,PT06M18.00S,2021-10-31T01:04:28.2Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,94,104,2021-10-31T01:04:28Z,5400000,,,0,,R. Barrett Free Throw 2 of 2 (24 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
549,PT06M08.00S,2021-10-31T01:04:41.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,23.078186596583443,87.00980392156863,1610612740,94,104,2021-10-31T01:04:48Z,5410000,-185.0,164.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
550,PT06M06.00S,2021-10-31T01:04:43.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,94,104,2021-10-31T01:04:48Z,5420000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,
551,PT06M06.00S,2021-10-31T01:04:47.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,94,104,2021-10-31T01:04:47Z,5430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M41.00S,2021-10-31T01:05:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,88.12417871222075,44.85294117647059,1610612752,94,106,2021-10-31T01:05:29Z,5440000,-26.0,59.0,1,right,K. Walker 6' floating Jump Shot (15 PTS),[202689],1610612752.0,NYK,floating,,,Walker,K. Walker,,,,,6.44,Made,15.0,,,,,,,,,,,,,,,,,,
554,PT05M32.00S,2021-10-31T01:05:30.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612740,94,106,2021-10-31T01:05:43Z,5460000,,,0,,E. Fournier shooting personal FOUL (1 PF) (Graham 2 FT),"[203095, 1628984]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,200832.0,1.0,0.0,Graham,1628984.0,,,,,,,,,,,,,
556,PT05M32.00S,2021-10-31T01:05:57.6Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,95,106,2021-10-31T01:05:57Z,5480000,,,0,,D. Graham Free Throw 1 of 2 (13 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
557,PT05M32.00S,2021-10-31T01:06:14.8Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,96,106,2021-10-31T01:06:14Z,5490000,,,0,,D. Graham Free Throw 2 of 2 (14 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
574,PT05M09.00S,2021-10-31T01:06:36.8Z,4,REGULAR,turnover,backcourt,[],203944,,,1610612752,96,106,2021-10-31T01:11:36Z,5500000,,,0,,J. Randle backcourt TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,202056.0,,,,,,,,,,,,2.0,,,,,
559,PT04M55.00S,2021-10-31T01:07:16.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628984,5.995400788436268,46.07843137254902,1610612740,96,106,2021-10-31T01:12:15Z,5510000,20.0,4.0,1,left,MISS D. Graham driving Layup,[1628984],1610612740.0,NOP,driving,,,Graham,D. Graham,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
560,PT04M54.00S,2021-10-31T01:07:17.0Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,96,106,2021-10-31T01:12:15Z,5520000,,,0,,R. Barrett REBOUND (Off:0 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,559.0,,,,7.0,7.0,0.0,,,,,,
561,PT04M46.00S,2021-10-31T01:07:23.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,91.40932982917214,50.98039215686274,1610612752,96,108,2021-10-31T01:07:46Z,5530000,5.0,28.0,1,right,R. Barrett Layup (26 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,2.87,Made,26.0,,,,,,,,,,,,,,,,,,
562,PT04M38.00S,2021-10-31T01:07:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,5.601182654402102,52.450980392156865,1610612740,98,108,2021-10-31T01:10:20Z,5540000,-12.0,0.0,1,left,N. Alexander-Walker driving Layup (10 PTS) (D. Graham 5 AST),"[1629638, 1628984]",1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,1.23,Made,10.0,,,,,,,D. Graham,1628984.0,5.0,,,,,,,,,
564,PT04M21.00S,2021-10-31T01:07:48.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,81.553876478318,41.911764705882355,1610612752,98,108,2021-10-31T01:07:58Z,5560000,-40.0,121.0,1,right,MISS R. Barrett 12' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,,
565,PT04M21.00S,2021-10-31T01:07:48.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,98,108,2021-10-31T01:07:58Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,564.0,,,,,,,,,,,,
566,PT04M21.00S,2021-10-31T01:07:54.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,98,108,2021-10-31T01:07:54Z,5580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M14.00S,2021-10-31T01:08:16.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,84.70762155059133,45.83333333333333,1610612752,98,108,2021-10-31T01:08:25Z,5590000,-21.0,91.0,1,right,MISS R. Barrett 9' fadeaway Shot,[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,9.35,Missed,,,,,,,,,,,,,,,,,,,
568,PT04M10.00S,2021-10-31T01:08:20.4Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,98,108,2021-10-31T01:08:25Z,5600000,,,0,,J. Valanciunas REBOUND (Off:3 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,567.0,,,,12.0,9.0,3.0,,,,,,
569,PT03M52.00S,2021-10-31T01:08:37.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,11.908672798948752,52.94117647058824,1610612740,98,108,2021-10-31T01:08:44Z,5610000,-15.0,59.0,1,left,MISS N. Alexander-Walker 6' floating Shot,[1629638],1610612740.0,NOP,floating,,,Alexander-Walker,N. Alexander-Walker,,,,,6.12,Missed,,,,,,,,,,,,,,,,,,,
570,PT03M46.00S,2021-10-31T01:08:43.4Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,98,108,2021-10-31T01:08:43Z,5620000,,,0,,J. Valanciunas REBOUND (Off:4 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,569.0,,,,13.0,9.0,4.0,,,,,,
571,PT03M46.00S,2021-10-31T01:08:43.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,100,108,2021-10-31T01:08:43Z,5630000,0.0,0.0,1,left,J. Valanciunas putback DUNK (27 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,27.0,,,,,,,,,,,,,,,,,,
572,PT03M34.00S,2021-10-31T01:08:56.6Z,4,REGULAR,3pt,Jump Shot,[],202689,71.69842312746385,16.666666666666664,1610612752,100,111,2021-10-31T01:09:04Z,5640000,-167.0,214.0,1,right,K. Walker 27' 3PT step back (18 PTS),[202689],1610612752.0,NYK,step back,,,Walker,K. Walker,,,,,27.09,Made,18.0,,,,,,,,,,,,,,,,,,
573,PT03M33.00S,2021-10-31T01:09:09.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,100,111,2021-10-31T01:12:34Z,5650000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M33.00S,2021-10-31T01:11:55.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,100,111,2021-10-31T01:11:55Z,5660000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M11.00S,2021-10-31T01:13:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.732588699080158,51.71568627450981,1610612740,102,111,2021-10-31T01:13:36Z,5670000,-9.0,1.0,1,left,H. Jones Layup (8 PTS) (D. Graham 6 AST),"[1630529, 1628984]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,0.87,Made,8.0,,,,,,,D. Graham,1628984.0,6.0,,,,,,,,,
578,PT02M51.00S,2021-10-31T01:13:52.6Z,4,REGULAR,2pt,Jump Shot,[],203944,90.62089356110381,21.568627450980394,1610612752,102,111,2021-10-31T01:13:57Z,5690000,-142.0,36.0,1,right,MISS J. Randle 14' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,,
579,PT02M49.00S,2021-10-31T01:13:54.6Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,102,111,2021-10-31T01:13:57Z,5700000,,,0,,J. Valanciunas REBOUND (Off:4 Def:10),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,578.0,,,,14.0,10.0,4.0,,,,,,
580,PT02M45.00S,2021-10-31T01:14:00.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,5.601182654402102,45.83333333333333,1610612740,104,111,2021-10-31T01:14:06Z,5710000,21.0,0.0,1,left,H. Jones cutting Layup (10 PTS) (J. Hart 2 AST),"[1630529, 1628404]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,2.08,Made,10.0,,,,,,,J. Hart,1628404.0,2.0,,,,,,,,,
582,PT02M45.00S,2021-10-31T01:14:10.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,104,111,2021-10-31T01:14:10Z,5730000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT02M26.00S,2021-10-31T01:15:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,81.2910643889619,61.51960784313726,1610612752,104,111,2021-10-31T01:15:46Z,5740000,58.0,123.0,1,right,MISS E. Fournier 13' pullup Shot,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,13.62,Missed,,,,,,,,,,,,,,,,,,,
584,PT02M23.00S,2021-10-31T01:15:44.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,104,111,2021-10-31T01:15:46Z,5750000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,583.0,,,,5.0,5.0,0.0,,,,,,
585,PT02M16.00S,2021-10-31T01:15:52.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,4.944152431011826,4.411764705882353,1610612740,107,111,2021-10-31T01:15:57Z,5760000,228.0,-6.0,1,left,N. Alexander-Walker 3PT  (13 PTS) (H. Jones 5 AST),"[1629638, 1630529]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,22.8,Made,13.0,,,,,,,H. Jones,1630529.0,5.0,,,,,,,,,
587,PT01M59.00S,2021-10-31T01:16:08.1Z,4,REGULAR,3pt,Jump Shot,[],202689,70.38436268068331,76.22549019607843,1610612752,107,111,2021-10-31T01:16:13Z,5780000,131.0,226.0,1,right,MISS K. Walker 26' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
588,PT01M57.00S,2021-10-31T01:16:10.1Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,107,111,2021-10-31T01:16:13Z,5790000,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,587.0,,,,3.0,2.0,1.0,,,,,,
589,PT01M51.00S,2021-10-31T01:16:20.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630529,5.075558475689881,44.36274509803921,1610612740,109,111,2021-10-31T01:18:05Z,5800000,28.0,-5.0,1,left,H. Jones cutting Layup (12 PTS) (D. Graham 7 AST),"[1630529, 1628984]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,2.86,Made,12.0,,,,,,,D. Graham,1628984.0,7.0,,,,,,,,,
591,PT01M51.00S,2021-10-31T01:16:22.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629011,,,1610612740,109,111,2021-10-31T01:16:47Z,5820000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Jones 1 FT),"[1629011, 1630529]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,202056.0,3.0,0.0,Jones,1630529.0,,,,,,,,,,,,,
593,PT01M51.00S,2021-10-31T01:16:38.6Z,4,REGULAR,substitution,out,[],1629011,,,1610612740,109,111,2021-10-31T01:17:00Z,5840000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M51.00S,2021-10-31T01:16:38.6Z,4,REGULAR,substitution,in,[],201959,,,1610612740,109,111,2021-10-31T01:17:00Z,5850000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M51.00S,2021-10-31T01:16:59.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630529,,,1610612740,109,111,2021-10-31T01:17:02Z,5860000,,,0,,MISS H. Jones Free Throw 1 of 1,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
596,PT01M48.00S,2021-10-31T01:17:02.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,109,111,2021-10-31T01:17:02Z,5870000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,595.0,,,,5.0,5.0,0.0,,,,,,
597,PT01M39.00S,2021-10-31T01:17:11.1Z,4,REGULAR,3pt,Jump Shot,[],1629628,66.96780551905388,34.31372549019608,1610612752,109,114,2021-10-31T01:17:15Z,5880000,-78.0,258.0,1,right,R. Barrett 26' 3PT  (29 PTS) (K. Walker 5 AST),"[1629628, 202689]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.96,Made,29.0,,,,,,,K. Walker,202689.0,5.0,,,,,,,,,
599,PT01M28.00S,2021-10-31T01:17:27.6Z,4,REGULAR,2pt,Jump Shot,[],1628984,12.040078843626807,74.50980392156863,1610612740,111,114,2021-10-31T01:17:52Z,5900000,-123.0,61.0,1,left,D. Graham 13' floating Jump Shot (16 PTS),[1628984],1610612740.0,NOP,floating,,,Graham,D. Graham,,,,,13.67,Made,16.0,,,,,,,,,,,,,,,,,,
600,PT01M28.00S,2021-10-31T01:17:32.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201959,,,1610612740,111,114,2021-10-31T01:17:50Z,5910000,,,0,,T. Gibson shooting personal FOUL (5 PF) (Graham 1 FT),"[201959, 1628984]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,200832.0,5.0,0.0,Graham,1628984.0,,,,,,,,,,,,,
602,PT01M28.00S,2021-10-31T01:18:02.4Z,4,REGULAR,freethrow,1 of 1,[],1628984,,,1610612740,112,114,2021-10-31T01:18:02Z,5930000,,,0,,D. Graham Free Throw 1 of 1 (17 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
603,PT01M10.00S,2021-10-31T01:18:23.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,93.9060446780552,51.225490196078425,1610612752,112,116,2021-10-31T01:18:29Z,5940000,6.0,5.0,1,right,T. Gibson cutting DUNK (13 PTS) (R. Barrett 6 AST),"[201959, 1629628]",1610612752.0,NYK,cutting,,,Gibson,T. Gibson,,,,,0.78,Made,13.0,,,,,,,R. Barrett,1629628.0,6.0,,,,,,,,,
605,PT01M00.00S,2021-10-31T01:18:34.3Z,4,REGULAR,3pt,Jump Shot,[],1628984,27.808804204993432,12.009803921568627,1610612740,112,116,2021-10-31T01:18:40Z,5960000,190.0,209.0,1,left,MISS D. Graham 28' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,,
606,PT00M57.70S,2021-10-31T01:18:36.6Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,112,116,2021-10-31T01:18:40Z,5970000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,605.0,,,,6.0,6.0,0.0,,,,,,
607,PT00M43.90S,2021-10-31T01:18:51.3Z,4,REGULAR,3pt,Jump Shot,[],1629628,69.85873850197109,73.0392156862745,1610612752,112,119,2021-10-31T01:18:57Z,5980000,115.0,231.0,1,right,R. Barrett 25' 3PT pullup (32 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,25.8,Made,32.0,,,,,,,,,,,,,,,,,,
608,PT00M43.00S,2021-10-31T01:18:59.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,112,119,2021-10-31T01:18:59Z,5990000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M41.40S,2021-10-31T01:21:15.5Z,4,REGULAR,2pt,Jump Shot,[],1628984,30.962549277266753,49.50980392156863,1610612740,112,119,2021-10-31T01:21:23Z,6010000,2.0,239.0,1,left,MISS D. Graham 23' Jump Shot,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
611,PT00M37.10S,2021-10-31T01:21:21.9Z,4,REGULAR,rebound,offensive,[],1629638,,,1610612740,112,119,2021-10-31T01:21:21Z,6020000,,,0,,N. Alexander-Walker REBOUND (Off:4 Def:0),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,610.0,,,,4.0,0.0,4.0,,,,,,
612,PT00M37.10S,2021-10-31T01:21:21.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,5.590000152587891,50.0,1610612740,112,119,2021-10-31T01:21:21Z,6030000,0.0,0.0,1,left,MISS N. Alexander-Walker tip Layup,[1629638],1610612740.0,NOP,tip,,,Alexander-Walker,N. Alexander-Walker,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
613,PT00M37.10S,2021-10-31T01:21:23.5Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612740,112,119,2021-10-31T01:21:23Z,6040000,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,612.0,,,,6.0,5.0,1.0,,,,,,
614,PT00M37.10S,2021-10-31T01:21:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612740,112,119,2021-10-31T01:21:53Z,6050000,,,0,,R. Barrett shooting personal FOUL (3 PF) (Hart 2 FT),"[1629628, 1628404]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,204058.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,,
616,PT00M37.10S,2021-10-31T01:22:10.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628404,,,1610612740,113,119,2021-10-31T01:22:10Z,6070000,,,0,,J. Hart Free Throw 1 of 2 (12 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
617,PT00M37.10S,2021-10-31T01:22:12.0Z,4,REGULAR,substitution,out,[],202685,,,1610612740,113,119,2021-10-31T01:22:16Z,6080000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M37.10S,2021-10-31T01:22:12.0Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,113,119,2021-10-31T01:22:16Z,6090000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M37.10S,2021-10-31T01:22:32.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628404,,,1610612740,114,119,2021-10-31T01:22:32Z,6100000,,,0,,J. Hart Free Throw 2 of 2 (13 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
620,PT00M36.00S,2021-10-31T01:22:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612752,114,119,2021-10-31T01:22:49Z,6110000,,,0,,N. Marshall take personal FOUL (3 PF) (Barrett 2 FT),"[1630230, 1629628]",1610612740.0,NOP,take,,,Marshall,N. Marshall,,,,,,,,200832.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,
622,PT00M36.00S,2021-10-31T01:23:07.6Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,114,120,2021-10-31T01:23:27Z,6130000,,,0,,R. Barrett Free Throw 1 of 2 (33 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,33.0,,,,,,,,,,,,,,,,,,
623,PT00M36.00S,2021-10-31T01:23:09.6Z,4,REGULAR,substitution,out,[],1630230,,,1610612752,114,120,2021-10-31T01:23:12Z,6140000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M36.00S,2021-10-31T01:23:09.6Z,4,REGULAR,substitution,in,[],202685,,,1610612752,114,120,2021-10-31T01:23:12Z,6150000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M36.00S,2021-10-31T01:23:07.6Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,114,120,2021-10-31T01:23:27Z,6160000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
626,PT00M35.40S,2021-10-31T01:23:08.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,114,120,2021-10-31T01:23:27Z,6170000,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,625.0,,,,7.0,6.0,1.0,,,,,,
627,PT00M35.40S,2021-10-31T01:23:33.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,114,120,2021-10-31T01:23:33Z,6180000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M30.30S,2021-10-31T01:25:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.732588699080158,54.90196078431373,1610612740,114,120,2021-10-31T01:25:14Z,6190000,-25.0,1.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
629,PT00M27.90S,2021-10-31T01:25:10.3Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,114,120,2021-10-31T01:25:10Z,6200000,,,0,,R. Barrett REBOUND (Off:0 Def:8),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,628.0,,,,8.0,8.0,0.0,,,,,,
630,PT00M27.50S,2021-10-31T01:25:13.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612752,114,120,2021-10-31T01:25:25Z,6210000,,,0,,J. Hart take personal FOUL (5 PF) (Barrett 2 FT),"[1628404, 1629628]",1610612740.0,NOP,take,,,Hart,J. Hart,,,,,,,,204058.0,5.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,
632,PT00M27.50S,2021-10-31T01:25:37.1Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,114,121,2021-10-31T01:25:37Z,6230000,,,0,,R. Barrett Free Throw 1 of 2 (34 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
633,PT00M27.50S,2021-10-31T01:25:50.7Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,114,122,2021-10-31T01:25:50Z,6240000,,,0,,R. Barrett Free Throw 2 of 2 (35 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
