actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
455,PT05M24.00S,2022-01-12T02:40:42.2Z,3,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612750,79,71,2022-01-12T02:41:05Z,4510000,,,0,,B. Ingram shooting personal FOUL (2 PF) (McDaniels 1 FT),"[1627742, 1630183]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,,,,,,,,,,201638.0,2.0,0.0,McDaniels,1630183.0,,,,,,,
457,PT05M24.00S,2022-01-12T02:40:59.3Z,3,REGULAR,substitution,out,[],1628984,,,1610612750,79,71,2022-01-12T02:41:04Z,4530000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M24.00S,2022-01-12T02:40:59.3Z,3,REGULAR,substitution,in,[],1630631,,,1610612750,79,71,2022-01-12T02:41:04Z,4540000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M24.00S,2022-01-12T02:41:10.5Z,3,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,79,72,2022-01-12T02:41:10Z,4550000,,,0,,J. McDaniels Free Throw 1 of 1 (9 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
460,PT05M05.00S,2022-01-12T02:41:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630631,22.421156373193167,88.97058823529412,1610612740,79,72,2022-01-12T02:41:38Z,4560000,-195.0,158.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,25.11,Missed,,,,,,,,,,,,,,,,
461,PT04M59.00S,2022-01-12T02:41:37.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,79,72,2022-01-12T02:41:38Z,4570000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,460.0,3.0,2.0,1.0,,,
462,PT04M56.00S,2022-01-12T02:41:40.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,70.25295663600527,19.852941176470587,1610612750,79,72,2022-01-12T02:47:32Z,4580000,-151.0,227.0,1,right,MISS D. Russell 27' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,,,,27.26,Missed,,,,,,,,,,,,,,,,
463,PT04M53.00S,2022-01-12T02:41:43.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,79,72,2022-01-12T02:41:46Z,4590000,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,462.0,4.0,4.0,0.0,,,
464,PT04M39.00S,2022-01-12T02:41:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.995400788436268,46.568627450980394,1610612740,81,72,2022-01-12T02:42:03Z,4600000,17.0,4.0,1,left,J. Hart cutting Layup (16 PTS) (J. Valanciunas 3 AST),"[1628404, 202685]",1610612740.0,NOP,cutting,,,Hart,J. Hart,,,,,,,,1.76,Made,16.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,
466,PT04M26.00S,2022-01-12T02:42:09.8Z,3,REGULAR,3pt,Jump Shot,[],1627736,81.2910643889619,6.372549019607843,1610612750,81,75,2022-01-12T02:42:21Z,4620000,-218.0,123.0,1,right,M. Beasley 25' 3PT  (12 PTS) (T. Prince 1 AST),"[1627736, 1627752]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.06,Made,12.0,T. Prince,1627752.0,1.0,,,,,,,,,,,,
507,PT04M25.00S,2022-01-12T02:43:15.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,81,75,2022-01-12T02:50:27Z,4635000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M25.00S,2022-01-12T02:44:22.0Z,3,REGULAR,substitution,out,[],1628404,,,1610612740,81,75,2022-01-12T02:44:40Z,4640000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M25.00S,2022-01-12T02:44:22.0Z,3,REGULAR,substitution,out,[],202685,,,1610612740,81,75,2022-01-12T02:44:40Z,4650000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M25.00S,2022-01-12T02:44:22.0Z,3,REGULAR,substitution,out,[],1626156,,,1610612740,81,75,2022-01-12T02:44:40Z,4660000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M25.00S,2022-01-12T02:44:22.0Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,81,75,2022-01-12T02:44:40Z,4680000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M25.00S,2022-01-12T02:44:22.0Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,81,75,2022-01-12T02:44:40Z,4690000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M25.00S,2022-01-12T02:44:22.0Z,3,REGULAR,substitution,in,[],201976,,,1610612740,81,75,2022-01-12T02:44:40Z,4710000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M10.00S,2022-01-12T02:45:26.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,5.469776609724048,50.49019607843137,1610612740,83,75,2022-01-12T02:49:27Z,4720000,-2.0,-1.0,1,left,J. Hayes DUNK (13 PTS) (B. Ingram 6 AST),"[1629637, 1627742]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,0.27,Made,13.0,B. Ingram,1627742.0,6.0,,,,,,,,,,,,
481,PT04M02.00S,2022-01-12T02:45:40.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612750,83,75,2022-01-12T02:45:52Z,4750000,,,0,,J. Alvarado personal FOUL (3 PF) (Beverley 2 FT),"[1630631, 201976]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,1627529.0,3.0,0.0,Beverley,201976.0,,,,,,,
483,PT04M02.00S,2022-01-12T02:46:04.8Z,3,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,83,76,2022-01-12T02:46:04Z,4770000,,,0,,P. Beverley Free Throw 1 of 2 (5 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
484,PT04M02.00S,2022-01-12T02:46:05.6Z,3,REGULAR,substitution,out,[],1630529,,,1610612750,83,76,2022-01-12T02:46:12Z,4780000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M02.00S,2022-01-12T02:46:05.6Z,3,REGULAR,substitution,in,[],202066,,,1610612750,83,76,2022-01-12T02:46:12Z,4790000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M02.00S,2022-01-12T02:46:30.4Z,3,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,83,77,2022-01-12T02:46:30Z,4800000,,,0,,P. Beverley Free Throw 2 of 2 (6 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
487,PT03M53.00S,2022-01-12T02:46:41.9Z,3,REGULAR,turnover,lost ball,[],1629637,,,1610612740,83,77,2022-01-12T02:46:47Z,4810000,,,0,,J. Hayes lost ball TURNOVER (1 TO),"[1629637, 1626157]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,1.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,
488,PT03M53.00S,2022-01-12T02:46:41.9Z,3,REGULAR,steal,,[],1626157,,,1610612750,83,77,2022-01-12T02:47:10Z,4820000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M40.00S,2022-01-12T02:46:54.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201976,84.97043363994744,49.754901960784316,1610612750,83,79,2022-01-12T03:02:20Z,4830000,-1.0,89.0,1,right,P. Beverley 8' driving floating Jump Shot (8 PTS),[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,,,,8.88,Made,8.0,,,,,,,,,,,,,,,
490,PT03M24.00S,2022-01-12T02:47:10.5Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612740,83,79,2022-01-12T02:47:14Z,4840000,,,0,,B. Ingram lost ball TURNOVER (4 TO),"[1627742, 201976]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,4.0,Beverley,201976.0,,,,,,,,,,,,,,,,,,
491,PT03M24.00S,2022-01-12T02:47:10.5Z,3,REGULAR,steal,,[],201976,,,1610612750,83,79,2022-01-12T02:47:12Z,4850000,,,0,,P. Beverley STEAL (3 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M20.00S,2022-01-12T02:47:15.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627752,92.06636005256242,50.98039215686274,1610612750,83,81,2022-01-12T02:53:40Z,4860000,5.0,22.0,1,right,T. Prince running Layup (2 PTS) (P. Beverley 1 AST),"[1627752, 201976]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,,,,2.26,Made,2.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,
493,PT03M20.00S,2022-01-12T02:47:23.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629638,,,1610612750,83,81,2022-01-12T02:47:30Z,4870000,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Prince 1 FT),"[1629638, 1627752]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,201638.0,1.0,0.0,Prince,1627752.0,,,,,,,
495,PT03M20.00S,2022-01-12T02:47:52.8Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627752,,,1610612750,83,81,2022-01-12T02:47:55Z,4890000,,,0,,MISS T. Prince Free Throw 1 of 1,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,Missed,,,,,,,,,,,,,,,,
496,PT03M17.00S,2022-01-12T02:47:55.8Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,83,81,2022-01-12T02:47:55Z,4900000,,,0,,G. Temple REBOUND (Off:0 Def:2),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,495.0,2.0,2.0,0.0,,,
497,PT03M11.00S,2022-01-12T02:47:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,32.14520367936925,49.50980392156863,1610612740,86,81,2022-01-12T02:48:05Z,4910000,2.0,250.0,1,left,B. Ingram 24' 3PT  (20 PTS) (N. Alexander-Walker 6 AST),"[1627742, 1629638]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,24.97,Made,20.0,N. Alexander-Walker,1629638.0,6.0,,,,,,,,,,,,
499,PT02M55.00S,2022-01-12T02:48:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201976,92.59198423127464,44.11764705882353,1610612750,86,81,2022-01-12T02:48:23Z,4930000,-29.0,17.0,1,right,MISS P. Beverley driving Layup - blocked,"[201976, 1627742]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,,,,3.4,Missed,,,,,,,,,,,,,,Ingram,1627742.0,
500,PT02M55.00S,2022-01-12T02:48:16.3Z,3,REGULAR,block,,[],1627742,,,1610612750,86,81,2022-01-12T02:48:18Z,4940000,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M52.00S,2022-01-12T02:48:19.3Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,86,81,2022-01-12T02:48:23Z,4950000,,,0,,G. Temple REBOUND (Off:0 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,499.0,3.0,3.0,0.0,,,
502,PT02M47.00S,2022-01-12T02:48:23.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,15.719448094612352,95.58823529411765,1610612740,89,81,2022-01-12T02:56:19Z,4960000,-228.0,95.0,1,left,B. Ingram 24' 3PT pullup (23 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,24.7,Made,23.0,,,,,,,,,,,,,,,
503,PT02M28.00S,2022-01-12T02:48:46.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612750,89,81,2022-01-12T02:48:56Z,4970000,,,0,,J. Hayes personal FOUL (3 PF) (Towns 2 FT),"[1629637, 1626157]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,1627961.0,3.0,0.0,Towns,1626157.0,,,,,,,
505,PT02M28.00S,2022-01-12T02:49:14.7Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,89,82,2022-01-12T02:49:14Z,4990000,,,0,,K. Towns Free Throw 1 of 2 (16 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
506,PT02M28.00S,2022-01-12T02:49:35.4Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,89,83,2022-01-12T02:49:35Z,5000000,,,0,,K. Towns Free Throw 2 of 2 (17 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
508,PT02M21.00S,2022-01-12T02:49:48.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,89,83,2022-01-12T02:49:48Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M20.00S,2022-01-12T02:50:10.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,89,83,2022-01-12T02:50:10Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M12.00S,2022-01-12T02:50:31.2Z,3,REGULAR,foul,offensive,['inpenalty'],202066,,,1610612740,89,83,2022-01-12T02:54:19Z,5030000,,,0,,G. Temple offensive FOUL (2 PF),"[202066, 201976]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,1627529.0,2.0,0.0,Beverley,201976.0,,,,,,,
515,PT02M12.00S,2022-01-12T02:50:31.2Z,3,REGULAR,turnover,offensive foul,[],202066,,,1610612740,89,83,2022-01-12T02:50:31Z,5045000,,,0,,G. Temple offensive foul TURNOVER (1 TO),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,1.0,,,,,,,,,1627529.0,,,,,,,,,,,
523,PT02M12.00S,2022-01-12T02:50:52.7Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612750,89,83,2022-01-12T02:55:49Z,5052500,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M12.00S,2022-01-12T02:51:14.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612750,89,83,2022-01-12T02:55:05Z,5060000,,,0,,,[],1610612750.0,MIN,overturned,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,No Foul on P. Beverley
516,PT01M57.00S,2022-01-12T02:54:21.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,73.80091984231275,13.970588235294118,1610612750,89,86,2022-01-12T02:54:25Z,5070000,-180.0,194.0,1,right,T. Prince 26' 3PT  (5 PTS) (P. Beverley 2 AST),"[1627752, 201976]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,26.46,Made,5.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,
518,PT01M31.00S,2022-01-12T02:54:46.3Z,3,REGULAR,3pt,Jump Shot,[],202066,28.991458607095925,26.225490196078432,1610612740,92,86,2022-01-12T02:54:50Z,5090000,119.0,220.0,1,left,G. Temple 25' 3PT  (5 PTS) (B. Ingram 7 AST),"[202066, 1627742]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,25.01,Made,5.0,B. Ingram,1627742.0,7.0,,,,,,,,,,,,
520,PT01M17.00S,2022-01-12T02:55:08.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612750,92,86,2022-01-12T02:55:34Z,5110000,,,0,,J. Alvarado personal FOUL (4 PF) (Beverley 2 FT),"[1630631, 201976]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,1627529.0,4.0,0.0,Beverley,201976.0,,,,,,,
522,PT01M17.00S,2022-01-12T02:55:39.8Z,3,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,92,87,2022-01-12T02:55:39Z,5130000,,,0,,P. Beverley Free Throw 1 of 2 (9 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
524,PT01M17.00S,2022-01-12T02:55:58.5Z,3,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,92,88,2022-01-12T02:55:58Z,5140000,,,0,,P. Beverley Free Throw 2 of 2 (10 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
525,PT01M06.00S,2022-01-12T02:56:11.7Z,3,REGULAR,3pt,Jump Shot,[],1629638,32.802233902759525,46.81372549019608,1610612740,95,88,2022-01-12T02:56:15Z,5150000,16.0,256.0,1,left,N. Alexander-Walker 25' 3PT  (3 PTS) (B. Ingram 8 AST),"[1629638, 1627742]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,25.63,Made,3.0,B. Ingram,1627742.0,8.0,,,,,,,,,,,,
527,PT00M50.50S,2022-01-12T02:56:30.4Z,3,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,95,88,2022-01-12T02:56:37Z,5170000,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,lost ball,,,McDaniels,J. McDaniels,,,,,1.0,,,,,,,,,201638.0,,,,,,,,,,,
528,PT00M31.60S,2022-01-12T02:57:01.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629638,15.719448094612352,47.30392156862745,1610612740,97,88,2022-01-12T02:59:31Z,5180000,13.0,95.0,1,left,N. Alexander-Walker 9' driving floating Jump Shot (5 PTS) (J. Alvarado 3 AST),"[1629638, 1630631]",1610612740.0,NOP,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,9.63,Made,5.0,J. Alvarado,1630631.0,3.0,,,,,,,,,,,,
530,PT00M31.60S,2022-01-12T02:57:18.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630183,,,1610612740,97,88,2022-01-12T02:57:46Z,5200000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Alexander-Walker 1 FT),"[1630183, 1629638]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,201638.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,
532,PT00M31.60S,2022-01-12T02:57:27.5Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,97,88,2022-01-12T02:57:35Z,5220000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT00M31.60S,2022-01-12T02:57:27.5Z,3,REGULAR,substitution,in,[],1629109,,,1610612740,97,88,2022-01-12T02:57:35Z,5230000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT00M31.60S,2022-01-12T02:57:47.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629638,,,1610612740,97,88,2022-01-12T02:57:50Z,5240000,,,0,,MISS N. Alexander-Walker Free Throw 1 of 1,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,Missed,,,,,,,,,,,,,,,,
535,PT00M27.50S,2022-01-12T02:57:51.9Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,97,88,2022-01-12T02:57:50Z,5250000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,534.0,4.0,3.0,1.0,,,
536,PT00M08.10S,2022-01-12T02:58:12.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612750,97,88,2022-01-12T02:58:23Z,5260000,,,0,,J. Hayes shooting personal FOUL (4 PF) (Towns 2 FT),"[1629637, 1626157]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,201638.0,4.0,0.0,Towns,1626157.0,,,,,,,
538,PT00M08.10S,2022-01-12T02:58:38.2Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,97,89,2022-01-12T02:58:38Z,5280000,,,0,,K. Towns Free Throw 1 of 2 (18 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
539,PT00M08.10S,2022-01-12T02:58:40.2Z,3,REGULAR,substitution,out,[],1627736,,,1610612750,97,89,2022-01-12T02:58:51Z,5290000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M08.10S,2022-01-12T02:58:40.2Z,3,REGULAR,substitution,in,[],1629006,,,1610612750,97,89,2022-01-12T02:58:51Z,5300000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M08.10S,2022-01-12T02:58:38.2Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,97,89,2022-01-12T02:59:09Z,5310000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,,
542,PT00M04.70S,2022-01-12T02:58:41.6Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,97,89,2022-01-12T02:59:09Z,5320000,,,0,,G. Temple REBOUND (Off:0 Def:4),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,541.0,4.0,4.0,0.0,,,
543,PT00M00.40S,2022-01-12T02:59:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.178055190538765,44.85294117647059,1610612740,97,89,2022-01-12T03:01:02Z,5330000,26.0,15.0,1,left,MISS N. Alexander-Walker running Layup - blocked,"[1629638, 1627752]",1610612740.0,NOP,running,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,2.98,Missed,,,,,,,,,,,,,,Prince,1627752.0,
544,PT00M00.40S,2022-01-12T02:59:11.7Z,3,REGULAR,block,,[],1627752,,,1610612740,97,89,2022-01-12T02:59:14Z,5340000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M00.40S,2022-01-12T02:59:11.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,97,89,2022-01-12T02:59:19Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,543.0,,,,,,
546,PT00M00.40S,2022-01-12T02:59:17.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,97,89,2022-01-12T02:59:17Z,5360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT00M00.00S,2022-01-12T02:59:35.4Z,3,REGULAR,period,end,[],0,,,1610612740,97,89,2022-01-12T02:59:35Z,5370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612740,97,89,2022-01-12T03:02:00Z,5380000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,out,['startperiod'],1629109,,,1610612740,97,89,2022-01-12T03:02:00Z,5390000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,97,89,2022-01-12T03:02:00Z,5400000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,out,['startperiod'],1627752,,,1610612740,97,89,2022-01-12T03:02:00Z,5410000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,out,['startperiod'],201976,,,1610612740,97,89,2022-01-12T03:02:00Z,5420000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612740,97,89,2022-01-12T03:02:00Z,5430000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,97,89,2022-01-12T03:02:00Z,5440000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
