actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
451,PT01M43.00S,2021-12-29T02:45:32.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,68,80,2021-12-29T02:45:32Z,4510000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,
452,PT01M43.00S,2021-12-29T02:45:35.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,68,80,2021-12-29T02:45:35Z,4520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M43.00S,2021-12-29T02:45:36.8Z,3,REGULAR,substitution,out,[],201937,,,1610612740,68,80,2021-12-29T02:45:40Z,4530000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M43.00S,2021-12-29T02:45:36.8Z,3,REGULAR,substitution,in,[],1630698,,,1610612740,68,80,2021-12-29T02:45:40Z,4540000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M29.00S,2021-12-29T02:45:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629607,4.28712220762155,47.05882352941176,1610612740,68,80,2021-12-29T02:46:03Z,4550000,15.0,-12.0,1,left,MISS J. Harper driving Layup,[1629607],1610612740.0,NOP,driving,,,Harper,J. Harper,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M26.00S,2021-12-29T02:46:01.9Z,3,REGULAR,rebound,offensive,[],1629607,,,1610612740,68,80,2021-12-29T02:46:01Z,4560000,,,0,,J. Harper REBOUND (Off:1 Def:0),[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,455.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
457,PT01M18.00S,2021-12-29T02:46:09.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629607,13.354139290407357,2.696078431372549,1610612740,71,80,2021-12-29T02:46:14Z,4570000,237.0,73.0,1,left,J. Harper 24' 3PT  (3 PTS) (G. Clark 1 AST),"[1629607, 1629109]",1610612740.0,NOP,,,,Harper,J. Harper,,,,,24.75,Made,,,,,,,,3.0,G. Clark,1629109.0,1.0,,,,,,,,
459,PT00M52.40S,2021-12-29T02:46:34.7Z,3,REGULAR,3pt,Jump Shot,[],201567,71.30420499342969,25.0,1610612739,71,80,2021-12-29T02:46:39Z,4590000,-125.0,217.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
460,PT00M49.80S,2021-12-29T02:46:37.3Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,71,80,2021-12-29T02:46:39Z,4600000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,459.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
461,PT00M44.80S,2021-12-29T02:46:43.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629109,29.25427069645204,72.54901960784314,1610612740,74,80,2021-12-29T02:46:52Z,4610000,-113.0,222.0,1,left,G. Clark 24' 3PT bank (12 PTS) (J. Harper 2 AST),"[1629109, 1629607]",1610612740.0,NOP,bank,,,Clark,G. Clark,,,,,24.94,Made,,,,,,,,12.0,J. Harper,1629607.0,2.0,,,,,,,,
463,PT00M30.50S,2021-12-29T02:47:00.9Z,3,REGULAR,3pt,Jump Shot,[],1627756,96.27135348226018,94.85294117647058,1610612739,74,83,2021-12-29T02:47:06Z,4630000,224.0,-17.0,1,right,D. Valentine 3PT  (6 PTS) (K. Pangos 2 AST),"[1627756, 1630698]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,22.5,Made,,,,,,,,6.0,K. Pangos,1630698.0,2.0,,,,,,,,
465,PT00M17.50S,2021-12-29T02:47:18.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629607,15.193823915900131,42.8921568627451,1610612740,76,83,2021-12-29T02:47:23Z,4650000,36.0,90.0,1,left,J. Harper 9' floating Jump Shot (5 PTS),[1629607],1610612740.0,NOP,floating,,,Harper,J. Harper,,,,,9.7,Made,,,,,,,,5.0,,,,,,,,,,,
466,PT00M00.00S,2021-12-29T02:47:50.4Z,3,REGULAR,period,end,[],0,,,1610612739,76,83,2021-12-29T02:47:50Z,4660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,76,83,2021-12-29T02:50:17Z,4670000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,out,['startperiod'],1626147,,,1610612739,76,83,2021-12-29T02:50:17Z,4680000,,,0,,SUB out: J. Anderson,[1626147],1610612739.0,CLE,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,out,['startperiod'],1627756,,,1610612739,76,83,2021-12-29T02:50:17Z,4690000,,,0,,SUB out: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,out,['startperiod'],1630698,,,1610612739,76,83,2021-12-29T02:50:17Z,4700000,,,0,,SUB out: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,in,['startperiod'],1628374,,,1610612739,76,83,2021-12-29T02:50:17Z,4710000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,76,83,2021-12-29T02:50:17Z,4720000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,76,83,2021-12-29T02:50:17Z,4730000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-12-29T02:49:58.2Z,4,REGULAR,substitution,in,['startperiod'],201937,,,1610612739,76,83,2021-12-29T02:50:17Z,4740000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-12-29T02:50:21.5Z,4,REGULAR,period,start,[],0,,,1610612740,76,83,2021-12-29T02:50:21Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M44.00S,2021-12-29T02:50:38.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,76,83,2021-12-29T02:50:38Z,4760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M40.00S,2021-12-29T02:50:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203107,6.521024967148489,52.450980392156865,1610612740,76,83,2021-12-29T02:50:59Z,4770000,-12.0,9.0,1,left,MISS T. Satoransky reverse Layup,[203107],1610612740.0,NOP,reverse,,,Satoransky,T. Satoransky,,,,,1.51,Missed,,,,,,,,,,,,,,,,,,,
478,PT11M38.00S,2021-12-29T02:50:54.8Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,76,83,2021-12-29T02:50:59Z,4780000,,,0,,R. Rubio REBOUND (Off:2 Def:9),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,477.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
479,PT11M22.00S,2021-12-29T02:51:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.9862023653088,53.67647058823529,1610612739,76,85,2021-12-29T02:51:18Z,4790000,18.0,13.0,1,right,L. Markkanen Layup (10 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,2.28,Made,,,,,,,,10.0,,,,,,,,,,,
480,PT11M09.00S,2021-12-29T02:51:27.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,76,85,2021-12-29T02:51:27Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M02.00S,2021-12-29T02:51:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629607,21.369908015768726,92.15686274509804,1610612740,76,85,2021-12-29T02:51:55Z,4810000,-211.0,148.0,1,left,MISS J. Harper 25' 3PT,[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
482,PT10M58.00S,2021-12-29T02:51:51.1Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,76,85,2021-12-29T02:52:00Z,4820000,,,0,,D. Wade REBOUND (Off:2 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,481.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
483,PT10M42.00S,2021-12-29T02:52:06.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,92.72339027595268,51.225490196078425,1610612739,76,87,2021-12-29T02:52:10Z,4830000,6.0,16.0,1,right,L. Markkanen DUNK (12 PTS) (K. Love 3 AST),"[1628374, 201567]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1.7,Made,,,,,,,,12.0,K. Love,201567.0,3.0,,,,,,,,
485,PT10M27.00S,2021-12-29T02:52:22.1Z,4,REGULAR,2pt,Jump Shot,[],1629607,11.383048620236531,33.82352941176471,1610612740,78,87,2021-12-29T02:52:29Z,4850000,81.0,55.0,1,left,J. Harper 9' floating Jump Shot (7 PTS),[1629607],1610612740.0,NOP,floating,,,Harper,J. Harper,,,,,9.75,Made,,,,,,,,7.0,,,,,,,,,,,
486,PT10M07.00S,2021-12-29T02:52:42.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,88.12417871222075,48.77450980392157,1610612739,78,87,2021-12-29T02:52:47Z,4860000,-6.0,59.0,1,right,MISS L. Markkanen Hook,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,5.94,Missed,,,,,,,,,,,,,,,,,,,
487,PT10M06.00S,2021-12-29T02:52:43.6Z,4,REGULAR,rebound,offensive,[],201567,,,1610612739,78,87,2021-12-29T02:52:43Z,4870000,,,0,,K. Love REBOUND (Off:2 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,486.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
488,PT10M00.00S,2021-12-29T02:52:51.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201937,92.72339027595268,45.34313725490196,1610612739,78,87,2021-12-29T02:53:01Z,4880000,-23.0,16.0,1,right,MISS R. Rubio Layup - blocked,"[201937, 1629607]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,2.82,Missed,,,,,,,,,,,,,Harper,1629607.0,,,,,
489,PT10M00.00S,2021-12-29T02:52:51.1Z,4,REGULAR,block,,[],1629607,,,1610612739,78,87,2021-12-29T02:52:53Z,4890000,,,0,,J. Harper BLOCK (1 BLK),[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M00.00S,2021-12-29T02:52:51.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,78,87,2021-12-29T02:53:01Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,,
491,PT10M00.00S,2021-12-29T02:53:00.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,78,87,2021-12-29T02:53:00Z,4910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M00.00S,2021-12-29T02:53:01.4Z,4,REGULAR,substitution,out,[],203107,,,1610612739,78,87,2021-12-29T02:53:05Z,4920000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT10M00.00S,2021-12-29T02:53:01.4Z,4,REGULAR,substitution,in,[],202066,,,1610612739,78,87,2021-12-29T02:53:05Z,4930000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M55.00S,2021-12-29T02:53:17.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201567,92.9862023653088,4.411764705882353,1610612739,78,90,2021-12-29T02:53:25Z,4940000,-228.0,13.0,1,right,K. Love 3PT  (17 PTS) (D. Wade 2 AST),"[201567, 1629731]",1610612739.0,CLE,,,,Love,K. Love,,,,,22.83,Made,,,,,,,,17.0,D. Wade,1629731.0,2.0,,,,,,,,
496,PT09M42.00S,2021-12-29T02:53:30.6Z,4,REGULAR,2pt,Jump Shot,[],1629607,18.873193166885677,21.07843137254902,1610612740,78,90,2021-12-29T02:53:36Z,4960000,145.0,125.0,1,left,MISS J. Harper 19' step back bank Shot,[1629607],1610612740.0,NOP,step back bank,,,Harper,J. Harper,,,,,19.11,Missed,,,,,,,,,,,,,,,,,,,
497,PT09M39.00S,2021-12-29T02:53:33.6Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612740,78,90,2021-12-29T02:53:36Z,4970000,,,0,,J. Hayes REBOUND (Off:1 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,496.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
498,PT09M30.00S,2021-12-29T02:53:42.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202066,5.469776609724048,44.11764705882353,1610612740,80,90,2021-12-29T02:53:49Z,4980000,29.0,-1.0,1,left,G. Temple driving Layup (2 PTS),[202066],1610612740.0,NOP,driving,,,Temple,G. Temple,,,,,2.94,Made,,,,,,,,2.0,,,,,,,,,,,
499,PT09M15.00S,2021-12-29T02:53:59.6Z,4,REGULAR,3pt,Jump Shot,[],1630171,94.82588699080158,96.56862745098039,1610612739,80,90,2021-12-29T02:54:04Z,4990000,233.0,-4.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
500,PT09M12.00S,2021-12-29T02:54:02.6Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,80,90,2021-12-29T02:54:04Z,5000000,,,0,,D. Wade REBOUND (Off:3 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,499.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
501,PT09M10.00S,2021-12-29T02:54:05.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,68.80749014454665,68.13725490196079,1610612739,80,90,2021-12-29T02:54:09Z,5010000,91.0,241.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
502,PT09M07.00S,2021-12-29T02:54:08.1Z,4,REGULAR,rebound,defensive,[],1629109,,,1610612740,80,90,2021-12-29T02:54:09Z,5020000,,,0,,G. Clark REBOUND (Off:0 Def:4),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,501.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
503,PT09M03.00S,2021-12-29T02:54:17.8Z,4,REGULAR,foul,personal,[],1629731,,,1610612740,80,90,2021-12-29T02:54:42Z,5030000,,,0,,D. Wade personal FOUL (2 PF),"[1629731, 1630530]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,1628168.0,,,2.0,0.0,Murphy III,1630530.0,
505,PT08M59.00S,2021-12-29T02:54:40.6Z,4,REGULAR,3pt,Jump Shot,[],1629109,4.681340341655716,97.30392156862744,1610612740,80,90,2021-12-29T02:54:46Z,5050000,-237.0,-8.0,1,left,MISS G. Clark 3PT,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,,
506,PT08M56.00S,2021-12-29T02:54:43.6Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,80,90,2021-12-29T02:54:46Z,5060000,,,0,,R. Rubio REBOUND (Off:2 Def:10),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,505.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
507,PT08M42.00S,2021-12-29T02:54:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,81.94809461235218,47.05882352941176,1610612739,80,92,2021-12-29T02:55:02Z,5070000,-15.0,117.0,1,right,R. Rubio 11' pullup Jump Shot (27 PTS),[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,11.81,Made,,,,,,,,27.0,,,,,,,,,,,
508,PT08M32.00S,2021-12-29T02:55:06.7Z,4,REGULAR,3pt,Jump Shot,[],202066,24.52365308804205,83.57843137254902,1610612740,83,92,2021-12-29T02:55:11Z,5080000,-168.0,178.0,1,left,G. Temple 24' 3PT  (5 PTS) (J. Harper 3 AST),"[202066, 1629607]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,24.47,Made,,,,,,,,5.0,J. Harper,1629607.0,3.0,,,,,,,,
510,PT08M14.00S,2021-12-29T02:55:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.64323258869908,52.69607843137255,1610612739,83,94,2021-12-29T02:55:31Z,5100000,13.0,7.0,1,right,L. Markkanen Layup (14 PTS) (R. Rubio 9 AST),"[1628374, 201937]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,1.53,Made,,,,,,,,14.0,R. Rubio,201937.0,9.0,,,,,,,,
512,PT08M01.00S,2021-12-29T02:55:38.9Z,4,REGULAR,turnover,lost ball,[],202066,,,1610612740,83,94,2021-12-29T02:55:42Z,5120000,,,0,,G. Temple lost ball TURNOVER (3 TO),"[202066, 1628374]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,3.0,Markkanen,1628374.0,,,,,,,,,,,,
513,PT08M01.00S,2021-12-29T02:55:38.9Z,4,REGULAR,steal,,[],1628374,,,1610612739,83,94,2021-12-29T02:55:40Z,5130000,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M59.00S,2021-12-29T02:55:44.5Z,4,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612739,83,94,2021-12-29T02:55:50Z,5140000,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Love 2 FT),"[1630530, 201567]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,1628168.0,,,1.0,0.0,Love,201567.0,
516,PT07M59.00S,2021-12-29T02:56:14.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201567,,,1610612739,83,95,2021-12-29T02:56:41Z,5160000,,,0,,K. Love Free Throw 1 of 2 (18 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,,,,,,,,18.0,,,,,,,,,,,
517,PT07M59.00S,2021-12-29T02:56:15.5Z,4,REGULAR,substitution,out,[],1629109,,,1610612739,83,95,2021-12-29T02:56:26Z,5170000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M59.00S,2021-12-29T02:56:15.5Z,4,REGULAR,substitution,out,[],1630530,,,1610612739,83,95,2021-12-29T02:56:26Z,5180000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M59.00S,2021-12-29T02:56:15.5Z,4,REGULAR,substitution,in,[],202685,,,1610612739,83,95,2021-12-29T02:56:26Z,5190000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M59.00S,2021-12-29T02:56:15.5Z,4,REGULAR,substitution,in,[],1630529,,,1610612739,83,95,2021-12-29T02:56:26Z,5200000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M59.00S,2021-12-29T02:56:14.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201567,,,1610612739,83,95,2021-12-29T02:56:41Z,5210000,,,0,,MISS K. Love Free Throw 2 of 2,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Missed,,,,,,,,,,,,,,,,,,,
522,PT07M56.00S,2021-12-29T02:56:17.3Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,83,95,2021-12-29T02:56:41Z,5220000,,,0,,J. Hayes REBOUND (Off:1 Def:5),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,521.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
523,PT07M42.00S,2021-12-29T02:56:54.5Z,4,REGULAR,turnover,bad pass,[],202685,,,1610612740,83,95,2021-12-29T02:56:58Z,5230000,,,0,,J. Valanciunas bad pass TURNOVER (4 TO),"[202685, 201937]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,4.0,Rubio,201937.0,,,,,,,,,,,,
524,PT07M42.00S,2021-12-29T02:56:54.5Z,4,REGULAR,steal,,[],201937,,,1610612739,83,95,2021-12-29T02:56:56Z,5240000,,,0,,R. Rubio STEAL (2 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M34.00S,2021-12-29T02:57:02.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201567,66.17936925098554,53.92156862745098,1610612739,83,95,2021-12-29T02:57:08Z,5250000,20.0,265.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
526,PT07M29.00S,2021-12-29T02:57:07.7Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,83,95,2021-12-29T02:57:08Z,5260000,,,0,,J. Hayes REBOUND (Off:1 Def:6),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,525.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
527,PT07M26.00S,2021-12-29T02:57:17.0Z,4,REGULAR,turnover,out-of-bounds,[],1629607,,,1610612740,83,95,2021-12-29T02:57:23Z,5270000,,,0,,J. Harper lost ball out-of-bounds TURNOVER (1 TO),[1629607],1610612740.0,NOP,lost ball,,,Harper,J. Harper,,,,,,,,,,,1.0,,,,,,,1626301.0,,,,,,,
528,PT07M26.00S,2021-12-29T02:57:34.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,83,95,2021-12-29T02:57:34Z,5280000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M26.00S,2021-12-29T02:59:55.3Z,4,REGULAR,substitution,out,[],1629607,,,1610612739,83,95,2021-12-29T03:00:09Z,5290000,,,0,,SUB out: J. Harper,[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M26.00S,2021-12-29T02:59:55.3Z,4,REGULAR,substitution,out,[],201567,,,1610612739,83,95,2021-12-29T03:00:09Z,5300000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M26.00S,2021-12-29T02:59:55.3Z,4,REGULAR,substitution,in,[],1628984,,,1610612739,83,95,2021-12-29T03:00:09Z,5310000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M26.00S,2021-12-29T02:59:55.3Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,83,95,2021-12-29T03:00:09Z,5320000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M13.00S,2021-12-29T03:00:28.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,73.40670170827858,15.686274509803921,1610612739,83,95,2021-12-29T03:00:32Z,5330000,-172.0,197.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
534,PT07M10.00S,2021-12-29T03:00:31.1Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,83,95,2021-12-29T03:00:32Z,5340000,,,0,,H. Jones REBOUND (Off:0 Def:6),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,533.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
535,PT07M02.00S,2021-12-29T03:00:39.7Z,4,REGULAR,3pt,Jump Shot,[],202066,6.521024967148489,3.6764705882352944,1610612740,86,95,2021-12-29T03:00:44Z,5350000,232.0,9.0,1,left,G. Temple 3PT  (8 PTS) (J. Hayes 2 AST),"[202066, 1629637]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,23.18,Made,,,,,,,,8.0,J. Hayes,1629637.0,2.0,,,,,,,,
537,PT06M33.00S,2021-12-29T03:01:08.9Z,4,REGULAR,2pt,Jump Shot,[],1628374,73.9323258869908,71.81372549019608,1610612739,86,95,2021-12-29T03:01:13Z,5370000,109.0,193.0,1,right,MISS L. Markkanen 22' Jump Shot,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,22.13,Missed,,,,,,,,,,,,,,,,,,,
538,PT06M30.00S,2021-12-29T03:01:12.0Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,86,95,2021-12-29T03:01:12Z,5380000,,,0,,D. Graham REBOUND (Off:0 Def:4),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,537.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
