actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
187,PT09M47.00S,2022-02-09T01:41:38.1Z,2,REGULAR,jumpball,recovered,[],1630631,,,1610612740,37,30,2022-02-09T01:46:01Z,1699687,,,0,,Jump Ball J. Valanciunas vs. J. Tate: Tip to J. Alvarado,"[1630631, 202685, 1630256]",1610612740.0,NOP,lodgedball,J. Alvarado,1630631.0,Alvarado,J. Alvarado,Valanciunas,202685.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,,,,
175,PT09M32.00S,2022-02-09T01:42:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,84.97043363994744,53.67647058823529,1610612740,39,30,2022-02-09T01:45:25Z,1700000,18.0,89.0,1,right,J. Valanciunas 9' fadeaway Jump Shot (6 PTS),[202685],1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,9.07,Made,6.0,,,,,,,,,,,,,,,,,,
176,PT09M32.00S,2022-02-09T01:42:05.0Z,2,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612740,39,30,2022-02-09T01:42:11Z,1710000,,,0,,J. Tate shooting personal FOUL (2 PF) (Valanciunas 1 FT),"[1630256, 202685]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Valanciunas,202685.0,,,,,
178,PT09M32.00S,2022-02-09T01:42:12.8Z,2,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,40,30,2022-02-09T01:42:12Z,1730000,,,0,,J. Valanciunas Free Throw 1 of 1 (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
179,PT09M11.00S,2022-02-09T01:42:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,5.863994743758213,53.431372549019606,1610612745,40,32,2022-02-09T01:43:50Z,1740000,-17.0,3.0,1,left,J. Tate Layup (4 PTS) (J. Christopher 1 AST),"[1630256, 1630528]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.74,Made,4.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,,,,,
184,PT08M52.00S,2022-02-09T01:42:51.4Z,2,REGULAR,foul,personal,['2freethrow'],1630528,,,1610612740,40,32,2022-02-09T01:43:05Z,1750000,,,0,,J. Christopher shooting personal FOUL (1 PF) (Alvarado 2 FT),"[1630528, 1630631]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Alvarado,1630631.0,,,,,
186,PT08M52.00S,2022-02-09T01:43:19.7Z,2,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,41,32,2022-02-09T01:43:19Z,1770000,,,0,,J. Alvarado Free Throw 1 of 2 (7 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
190,PT08M52.00S,2022-02-09T01:43:38.4Z,2,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,42,32,2022-02-09T01:43:38Z,1780000,,,0,,J. Alvarado Free Throw 2 of 2 (8 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
191,PT08M49.00S,2022-02-09T01:43:44.7Z,2,REGULAR,turnover,traveling,[],1630578,,,1610612745,42,32,2022-02-09T01:43:53Z,1790000,,,0,,A. Sengun traveling TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,202007.0,1.0,,,,,,,,,
192,PT08M40.00S,2022-02-09T01:44:04.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630631,91.27792378449409,50.0,1610612740,44,32,2022-02-09T01:44:19Z,1800000,0.0,29.0,1,right,J. Alvarado floating Jump Shot (10 PTS) (J. Valanciunas 1 AST),"[1630631, 202685]",1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,2.95,Made,10.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,,,,,,
194,PT08M33.00S,2022-02-09T01:44:14.6Z,2,REGULAR,foul,personal,['3freethrow'],202066,,,1610612745,44,32,2022-02-09T01:44:27Z,1820000,,,0,,G. Temple shooting personal FOUL (1 PF) (Mathews 3 FT),"[202066, 1629726]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Mathews,1629726.0,,,,,
196,PT08M33.00S,2022-02-09T01:44:45.0Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1629726,,,1610612745,44,33,2022-02-09T01:44:45Z,1840000,,,0,,G. Mathews Free Throw 1 of 3 (3 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
197,PT08M33.00S,2022-02-09T01:45:01.4Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1629726,,,1610612745,44,34,2022-02-09T01:45:01Z,1850000,,,0,,G. Mathews Free Throw 2 of 3 (4 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
198,PT08M33.00S,2022-02-09T01:45:16.3Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1629726,,,1610612745,44,35,2022-02-09T01:45:16Z,1860000,,,0,,G. Mathews Free Throw 3 of 3 (5 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
199,PT08M23.00S,2022-02-09T01:45:30.5Z,2,REGULAR,turnover,lost ball,[],1630230,,,1610612740,44,35,2022-02-09T01:51:39Z,1870000,,,0,,N. Marshall lost ball TURNOVER (1 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,1.0,,,,,,,,,
200,PT08M12.00S,2022-02-09T01:45:48.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,23.340998685939553,13.480392156862745,1610612745,44,35,2022-02-09T01:45:53Z,1880000,183.0,167.0,1,left,MISS A. Brooks 24' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M09.00S,2022-02-09T01:45:51.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,44,35,2022-02-09T01:45:53Z,1890000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,200.0,4.0,3.0,1.0,,,,,,,,,,,
202,PT08M03.00S,2022-02-09T01:45:57.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,93.9060446780552,45.588235294117645,1610612740,46,35,2022-02-09T01:53:20Z,1900000,-22.0,5.0,1,right,N. Marshall running Layup (5 PTS),[1630230],1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,2.26,Made,5.0,,,,,,,,,,,,,,,,,,
203,PT08M02.00S,2022-02-09T01:46:06.4Z,2,REGULAR,turnover,inbound,[],1630578,,,1610612745,46,35,2022-02-09T01:46:26Z,1910000,,,0,,A. Sengun inbound TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,1627963.0,2.0,,,,,,,,,
205,PT08M02.00S,2022-02-09T01:48:30.3Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,46,35,2022-02-09T01:48:48Z,1920000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M02.00S,2022-02-09T01:48:30.3Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,46,35,2022-02-09T01:48:48Z,1930000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M02.00S,2022-02-09T01:48:30.3Z,2,REGULAR,substitution,out,[],1629717,,,1610612740,46,35,2022-02-09T01:48:48Z,1940000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M02.00S,2022-02-09T01:48:30.3Z,2,REGULAR,substitution,in,[],1628984,,,1610612740,46,35,2022-02-09T01:48:48Z,1950000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M02.00S,2022-02-09T01:48:30.3Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,46,35,2022-02-09T01:48:48Z,1960000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M02.00S,2022-02-09T01:48:30.3Z,2,REGULAR,substitution,in,[],1630231,,,1610612740,46,35,2022-02-09T01:48:48Z,1970000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M48.00S,2022-02-09T01:49:23.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,71.96123521681997,77.69607843137256,1610612740,46,35,2022-02-09T01:49:40Z,1980000,138.0,211.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
212,PT07M45.00S,2022-02-09T01:49:26.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,46,35,2022-02-09T01:49:40Z,1990000,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,,,,
213,PT07M36.00S,2022-02-09T01:49:36.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,14.14257555847569,46.81372549019608,1610612745,46,35,2022-02-09T01:56:19Z,2000000,16.0,80.0,1,left,MISS K. Martin Jr. 8' Hook,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,8.2,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M34.00S,2022-02-09T01:49:38.3Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,46,35,2022-02-09T01:56:19Z,2010000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,213.0,1.0,0.0,1.0,,,,,,,,,,,
215,PT07M33.00S,2022-02-09T01:49:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,7.835085413929041,50.73529411764706,1610612745,46,35,2022-02-09T01:57:35Z,2020000,-4.0,21.0,1,left,MISS K. Martin Jr. putback Layup - blocked,"[1630231, 202066]",1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,2.14,Missed,,,,,,,,,,,,,,,Temple,202066.0,,,
216,PT07M33.00S,2022-02-09T01:49:39.2Z,2,REGULAR,block,,[],202066,,,1610612745,46,35,2022-02-09T01:49:42Z,2030000,,,0,,G. Temple BLOCK (1 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M30.00S,2022-02-09T01:49:42.2Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,46,35,2022-02-09T01:49:49Z,2040000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,,
218,PT07M28.00S,2022-02-09T01:49:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,93.77463863337714,53.431372549019606,1610612740,46,35,2022-02-09T01:49:53Z,2050000,17.0,6.0,1,right,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M26.00S,2022-02-09T01:49:45.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,46,35,2022-02-09T01:49:53Z,2060000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,218.0,4.0,3.0,1.0,,,,,,,,,,,
220,PT07M22.00S,2022-02-09T01:49:50.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,27.94021024967148,77.94117647058823,1610612745,46,38,2022-02-09T01:49:58Z,2070000,-140.0,210.0,1,left,G. Mathews 25' 3PT  (8 PTS) (J. Tate 1 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.23,Made,8.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,,,,
222,PT06M56.00S,2022-02-09T01:50:16.2Z,2,REGULAR,3pt,Jump Shot,[],1630230,75.3777923784494,12.5,1610612740,46,38,2022-02-09T01:50:21Z,2090000,-188.0,179.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
223,PT06M51.00S,2022-02-09T01:50:21.2Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,46,38,2022-02-09T01:50:21Z,2100000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,222.0,2.0,1.0,1.0,,,,,,,,,,,
224,PT06M44.00S,2022-02-09T01:50:35.0Z,2,REGULAR,foul,personal,[],1630230,,,1610612745,46,38,2022-02-09T01:50:42Z,2110000,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1629726]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Mathews,1629726.0,,,,,
226,PT06M44.00S,2022-02-09T01:50:42.3Z,2,REGULAR,substitution,out,[],1630230,,,1610612745,46,38,2022-02-09T01:50:51Z,2130000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M44.00S,2022-02-09T01:50:42.3Z,2,REGULAR,substitution,in,[],1627742,,,1610612745,46,38,2022-02-09T01:50:51Z,2140000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M34.00S,2022-02-09T01:51:08.5Z,2,REGULAR,3pt,Jump Shot,[],1630231,26.62614980289093,81.86274509803921,1610612745,46,38,2022-02-09T01:51:14Z,2150000,-159.0,198.0,1,left,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M30.00S,2022-02-09T01:51:12.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,46,38,2022-02-09T01:51:14Z,2160000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,228.0,5.0,4.0,1.0,,,,,,,,,,,
230,PT06M23.00S,2022-02-09T01:51:19.1Z,2,REGULAR,turnover,bad pass,[],1627742,,,1610612740,46,38,2022-02-09T01:51:22Z,2170000,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1630528]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,2.0,,,,,,,Christopher,1630528.0,
231,PT06M23.00S,2022-02-09T01:51:19.1Z,2,REGULAR,steal,,[],1630528,,,1610612745,46,38,2022-02-09T01:51:21Z,2180000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M20.00S,2022-02-09T01:51:22.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630528,5.469776609724048,53.18627450980392,1610612745,46,40,2022-02-09T01:59:31Z,2190000,-16.0,-1.0,1,left,J. Christopher running Layup (2 PTS),[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,1.59,Made,2.0,,,,,,,,,,,,,,,,,,
233,PT06M14.00S,2022-02-09T01:51:37.6Z,2,REGULAR,foul,personal,[],1630256,,,1610612740,46,40,2022-02-09T01:51:43Z,2200000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 202685]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,200834.0,,3.0,0.0,Valanciunas,202685.0,,,,,
235,PT06M14.00S,2022-02-09T01:51:44.7Z,2,REGULAR,substitution,out,[],202066,,,1610612740,46,40,2022-02-09T01:51:47Z,2220000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M14.00S,2022-02-09T01:51:44.7Z,2,REGULAR,substitution,in,[],1629637,,,1610612740,46,40,2022-02-09T01:51:47Z,2230000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M13.00S,2022-02-09T01:52:06.1Z,2,REGULAR,foul,personal,[],1630578,,,1610612740,46,40,2022-02-09T01:52:17Z,2240000,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 202685]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,200834.0,,1.0,0.0,Valanciunas,202685.0,,,,,
239,PT06M07.00S,2022-02-09T01:52:31.5Z,2,REGULAR,foul,offensive,[],202685,,,1610612740,46,40,2022-02-09T01:52:43Z,2260000,,,0,,J. Valanciunas offensive FOUL (2 PF),"[202685, 1630578]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1627963.0,,2.0,0.0,Sengun,1630578.0,,,,,
241,PT06M07.00S,2022-02-09T01:52:31.5Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612740,46,40,2022-02-09T01:52:31Z,2280000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1627963.0,1.0,,,,,,,,,
242,PT05M58.00S,2022-02-09T01:52:56.8Z,2,REGULAR,turnover,traveling,[],1630528,,,1610612745,46,40,2022-02-09T01:53:02Z,2290000,,,0,,J. Christopher traveling TURNOVER (2 TO),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,1627963.0,2.0,,,,,,,,,
243,PT05M43.00S,2022-02-09T01:53:22.3Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,46,40,2022-02-09T01:53:26Z,2300000,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1630256]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,1.0,,,,,,,Tate,1630256.0,
244,PT05M43.00S,2022-02-09T01:53:22.3Z,2,REGULAR,steal,,[],1630256,,,1610612745,46,40,2022-02-09T01:53:24Z,2310000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M40.00S,2022-02-09T01:53:29.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630231,7.5722733245729295,51.225490196078425,1610612745,46,40,2022-02-09T01:53:45Z,2320000,-6.0,19.0,1,left,MISS K. Martin Jr. reverse Layup,[1630231],1610612745.0,HOU,reverse,,,Martin Jr.,K. Martin Jr.,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M40.00S,2022-02-09T01:53:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,46,40,2022-02-09T01:53:42Z,2330000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,,,,
247,PT05M40.00S,2022-02-09T01:53:46.6Z,2,REGULAR,turnover,offensive goaltending,[],1630578,,,1610612745,46,40,2022-02-09T02:02:43Z,2340000,,,0,,A. Sengun offensive goaltending TURNOVER (3 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,1627963.0,3.0,,,,,,,,,
248,PT05M40.00S,2022-02-09T01:53:52.6Z,2,REGULAR,substitution,out,[],1630528,,,1610612740,46,40,2022-02-09T01:53:58Z,2350000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M40.00S,2022-02-09T01:53:52.6Z,2,REGULAR,substitution,in,[],1629645,,,1610612740,46,40,2022-02-09T01:53:58Z,2360000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M21.00S,2022-02-09T01:54:01.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,69.99014454664915,47.30392156862745,1610612740,48,40,2022-02-09T01:54:20Z,2370000,-13.0,230.0,1,right,B. Ingram 23' Jump Shot (10 PTS) (D. Graham 3 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,23.0,Made,10.0,D. Graham,1628984.0,3.0,,,,,,,,,,,,,,,
251,PT05M11.00S,2022-02-09T01:54:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,19.66162943495401,45.588235294117645,1610612745,48,40,2022-02-09T02:04:07Z,2380000,22.0,132.0,1,left,MISS K. Porter Jr. 13' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,13.41,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M11.00S,2022-02-09T01:54:11.8Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,48,40,2022-02-09T01:54:23Z,2390000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,251.0,4.0,3.0,1.0,,,,,,,,,,,
253,PT05M08.00S,2022-02-09T01:54:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,6.258212877792378,51.71568627450981,1610612745,48,42,2022-02-09T02:04:28Z,2400000,-9.0,6.0,1,left,A. Sengun putback Layup (7 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,1.07,Made,7.0,,,,,,,,,,,,,,,,,,
254,PT04M56.00S,2022-02-09T01:54:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630529,94.30026281208936,4.166666666666666,1610612740,48,42,2022-02-09T01:54:31Z,2410000,-229.0,1.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
255,PT04M53.00S,2022-02-09T01:54:29.7Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,48,42,2022-02-09T01:54:31Z,2420000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,254.0,3.0,2.0,1.0,,,,,,,,,,,
256,PT04M45.00S,2022-02-09T01:54:41.8Z,2,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,48,42,2022-02-09T01:54:48Z,2430000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,200834.0,2.0,,,,,,,,,
257,PT04M45.00S,2022-02-09T01:54:44.6Z,2,REGULAR,substitution,out,[],202685,,,1610612740,48,42,2022-02-09T01:54:58Z,2440000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M45.00S,2022-02-09T01:54:44.6Z,2,REGULAR,substitution,out,[],1629726,,,1610612740,48,42,2022-02-09T01:54:58Z,2450000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M45.00S,2022-02-09T01:54:44.6Z,2,REGULAR,substitution,in,[],1629109,,,1610612740,48,42,2022-02-09T01:54:58Z,2460000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M45.00S,2022-02-09T01:54:44.6Z,2,REGULAR,substitution,in,[],1630224,,,1610612740,48,42,2022-02-09T01:54:58Z,2470000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M34.00S,2022-02-09T01:55:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,68.15045992115637,37.00980392156863,1610612740,51,42,2022-02-09T01:55:18Z,2480000,-65.0,247.0,1,right,B. Ingram 25' 3PT  (13 PTS) (D. Graham 4 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.53,Made,13.0,D. Graham,1628984.0,4.0,,,,,,,,,,,,,,,
263,PT04M19.00S,2022-02-09T01:55:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630256,5.995400788436268,4.411764705882353,1610612745,51,42,2022-02-09T01:55:43Z,2500000,228.0,4.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
264,PT04M16.00S,2022-02-09T01:55:30.1Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,51,42,2022-02-09T01:55:30Z,2510000,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,263.0,3.0,3.0,0.0,,,,,,,,,,,
265,PT04M11.00S,2022-02-09T01:55:35.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,93.24901445466492,47.05882352941176,1610612740,53,42,2022-02-09T01:55:47Z,2520000,-15.0,11.0,1,right,H. Jones driving Layup (2 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,1.84,Made,2.0,,,,,,,,,,,,,,,,,,
