actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT05M08.00S,2025-12-03T01:23:51.9Z,1,REGULAR,freethrow,1 of 1,[],1642377,,,1610612763,17,19,2025-12-03T01:23:51Z,900000,False,,,0,,J. Wells Free Throw 1 of 1 (9 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
91,PT04M56.00S,2025-12-03T01:24:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.77463863337714,52.94117647058824,1610612759,17,19,2025-12-03T01:24:11Z,910000,False,15.0,6.0,1,right,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,1.59,Missed,,,,,,,,,,,,,,,,
92,PT04M54.00S,2025-12-03T01:24:06.5Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,17,19,2025-12-03T01:24:11Z,920000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,
93,PT04M45.00S,2025-12-03T01:24:15.0Z,1,REGULAR,2pt,Jump Shot,[],1642377,19.267411300919843,70.83333333333334,1610612763,17,21,2025-12-03T01:24:19Z,930000,False,-104.0,129.0,1,left,J. Wells 16' pullup Jump Shot (11 PTS),[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,,,16.55,Made,,,,,,,,,11.0,,,,,,,
94,PT04M32.00S,2025-12-03T01:24:28.4Z,1,REGULAR,3pt,Jump Shot,[],203482,70.51576872536137,25.98039215686275,1610612759,17,21,2025-12-03T01:24:37Z,940000,False,-120.0,225.0,1,right,MISS K. Olynyk 25' 3PT,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,25.48,Missed,,,,,,,,,,,,,,,,
95,PT04M29.00S,2025-12-03T01:24:31.1Z,1,REGULAR,rebound,offensive,[],1642844,,,1610612759,17,21,2025-12-03T01:24:31Z,950000,False,,,0,,D. Harper REBOUND (Off:1 Def:0),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,,,,,94.0,1.0,0.0,1.0,,,,,,,,,,,,
96,PT04M26.00S,2025-12-03T01:24:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,93.38042049934296,50.0,1610612759,19,21,2025-12-03T01:24:44Z,960000,False,0.0,10.0,1,right,D. Harper driving finger roll Layup (2 PTS),[1642844],1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,0.97,Made,,,,,,,,,2.0,,,,,,,
97,PT04M14.00S,2025-12-03T01:24:46.3Z,1,REGULAR,2pt,Jump Shot,[],203484,21.76412614980289,51.225490196078425,1610612763,19,21,2025-12-03T01:25:08Z,970000,False,-6.0,152.0,1,left,MISS K. Caldwell-Pope 15' step back Shot,[203484],1610612763.0,MEM,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,,,15.22,Missed,,,,,,,,,,,,,,,,
98,PT04M11.00S,2025-12-03T01:24:49.3Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612763,19,21,2025-12-03T01:25:08Z,980000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Center,,,,,97.0,1.0,0.0,1.0,,,,,,,,,,,,
99,PT04M04.00S,2025-12-03T01:24:57.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203484,21.107095926412615,10.294117647058822,1610612763,19,21,2025-12-03T01:25:02Z,990000,False,199.0,146.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,24.64,Missed,,,,,,,,,,,,,,,,
100,PT04M00.00S,2025-12-03T01:25:01.2Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,19,21,2025-12-03T01:25:02Z,1000000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,99.0,3.0,3.0,0.0,,,,,,,,,,,,
101,PT03M55.00S,2025-12-03T01:25:11.6Z,1,REGULAR,foul,personal,[],203484,,,1610612759,19,21,2025-12-03T01:25:19Z,1010000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1630170]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Vassell,1630170.0
103,PT03M55.00S,2025-12-03T01:25:17.6Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,19,21,2025-12-03T01:25:24Z,1030000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M55.00S,2025-12-03T01:25:17.6Z,1,REGULAR,substitution,out,[],1642377,,,1610612759,19,21,2025-12-03T01:25:24Z,1040000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M55.00S,2025-12-03T01:25:17.6Z,1,REGULAR,substitution,in,[],1642868,,,1610612759,19,21,2025-12-03T01:25:24Z,1050000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M55.00S,2025-12-03T01:25:17.6Z,1,REGULAR,substitution,in,[],1629723,,,1610612759,19,21,2025-12-03T01:25:24Z,1060000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M48.00S,2025-12-03T01:26:18.0Z,1,REGULAR,3pt,Jump Shot,[],203084,68.80749014454665,34.068627450980394,1610612759,22,21,2025-12-03T01:27:15Z,1070000,False,-80.0,241.0,1,right,H. Barnes 25' 3PT step back (9 PTS) (K. Johnson 1 AST),"[203084, 1629640]",1610612759.0,SAS,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,25.36,Made,,,,,,,,,9.0,K. Johnson,1629640.0,1.0,,,,
109,PT03M37.00S,2025-12-03T01:26:33.6Z,1,REGULAR,foul,personal,[],1642868,,,1610612763,22,21,2025-12-03T01:26:41Z,1090000,False,,,0,,C. Bryant personal FOUL (1 PF),"[1642868, 1629723]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,8-16 Center,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Konchar,1629723.0
112,PT03M28.00S,2025-12-03T01:26:56.7Z,1,REGULAR,3pt,Jump Shot,[],1629723,19.136005256241788,6.862745098039216,1610612763,22,24,2025-12-03T01:31:03Z,1110000,False,216.0,127.0,1,left,J. Konchar 25' 3PT step back (3 PTS) (S. Aldama 2 AST),"[1629723, 1630583]",1610612763.0,MEM,step back,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,25.05,Made,,,,,,,,,3.0,S. Aldama,1630583.0,2.0,,,,
114,PT03M12.00S,2025-12-03T01:27:15.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629723,,,1610612759,22,24,2025-12-03T01:27:24Z,1130000,False,,,0,,J. Konchar personal FOUL (1 PF) (Barnes 2 FT),"[1629723, 203084]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Barnes,203084.0
116,PT03M12.00S,2025-12-03T01:27:38.6Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,22,24,2025-12-03T01:27:38Z,1150000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
117,PT03M12.00S,2025-12-03T01:27:38.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,22,24,2025-12-03T01:27:38Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,
118,PT03M12.00S,2025-12-03T01:27:55.1Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,23,24,2025-12-03T01:27:55Z,1170000,False,,,0,,H. Barnes Free Throw 2 of 2 (10 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
119,PT03M02.00S,2025-12-03T01:28:05.1Z,1,REGULAR,3pt,Jump Shot,[],1630583,30.17411300919842,68.87254901960785,1610612763,23,24,2025-12-03T01:30:05Z,1180000,False,-94.0,231.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,24.96,Missed,,,,,,,,,,,,,,,,
120,PT03M02.00S,2025-12-03T01:28:05.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612759,23,24,2025-12-03T01:30:05Z,1190000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,
121,PT02M59.00S,2025-12-03T01:28:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642844,94.56307490144546,45.09803921568628,1610612759,25,24,2025-12-03T01:30:37Z,1200000,False,-25.0,-1.0,1,right,D. Harper running Layup (4 PTS),[1642844],1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,2.45,Made,,,,,,,,,4.0,,,,,,,
122,PT02M59.00S,2025-12-03T01:28:16.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642285,,,1610612759,25,24,2025-12-03T01:28:45Z,1210000,False,,,0,,C. Spencer shooting personal FOUL (1 PF) (Harper 1 FT),"[1642285, 1642844]",1610612763.0,MEM,shooting,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Harper,1642844.0
124,PT02M59.00S,2025-12-03T01:28:32.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,25,24,2025-12-03T01:29:32Z,1230000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M59.00S,2025-12-03T01:30:51.1Z,1,REGULAR,substitution,out,[],203482,,,1610612759,25,24,2025-12-03T01:31:06Z,1240000,False,,,0,,SUB out: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M59.00S,2025-12-03T01:30:51.1Z,1,REGULAR,substitution,out,[],1629111,,,1610612759,25,24,2025-12-03T01:31:06Z,1250000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M59.00S,2025-12-03T01:30:51.1Z,1,REGULAR,substitution,in,[],1631110,,,1610612759,25,24,2025-12-03T01:31:06Z,1260000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M59.00S,2025-12-03T01:30:51.1Z,1,REGULAR,substitution,in,[],1628991,,,1610612759,25,24,2025-12-03T01:31:06Z,1270000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M59.00S,2025-12-03T01:31:20.3Z,1,REGULAR,freethrow,1 of 1,[],1642844,,,1610612759,26,24,2025-12-03T01:31:20Z,1280000,False,,,0,,D. Harper Free Throw 1 of 1 (5 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,
131,PT02M41.00S,2025-12-03T01:31:45.3Z,1,REGULAR,foul,technical,['1freethrow'],1642844,,,1610612763,26,24,2025-12-03T01:31:51Z,1290000,False,,,0,,D. Harper defensive-3-second technical FOUL (1 Tech),[1642844],1610612759.0,SAS,defensive-3-second,,,Harper,D. Harper,,,,,,,1662.0,,,,,,,,,,,,,,,,0.0,1.0,,
132,PT02M41.00S,2025-12-03T01:32:08.8Z,1,REGULAR,freethrow,1 of 1,[],1642285,,,1610612763,26,25,2025-12-03T01:32:08Z,1300000,False,,,0,,C. Spencer technical Free Throw 1 of 1 (1 PTS),[1642285],1610612763.0,MEM,technical,,,Spencer,C. Spencer,,,,,,,,,,Made,,,,,,,,,1.0,,,,,,,
133,PT02M31.00S,2025-12-03T01:32:36.3Z,1,REGULAR,turnover,backcourt,[],1628991,,,1610612763,26,25,2025-12-03T01:32:55Z,1310000,False,,,0,,J. Jackson Jr. backcourt TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,1628954.0,1.0,,,,,,,,,,,,,,,,,,
134,PT02M22.00S,2025-12-03T01:33:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,94.56307490144546,45.588235294117645,1610612759,28,25,2025-12-03T01:33:04Z,1320000,False,-22.0,-1.0,1,right,K. Johnson driving Layup (2 PTS) (H. Barnes 3 AST),"[1629640, 203084]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,2.21,Made,,,,,,,,,2.0,H. Barnes,203084.0,3.0,,,,
136,PT02M22.00S,2025-12-03T01:33:04.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628991,,,1610612759,28,25,2025-12-03T01:33:18Z,1340000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Johnson 1 FT),"[1628991, 1629640]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,,,,,1.0,0.0,Johnson,1629640.0
138,PT02M22.00S,2025-12-03T01:33:28.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629640,,,1610612759,28,25,2025-12-03T01:33:51Z,1360000,False,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
139,PT02M19.00S,2025-12-03T01:33:31.0Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,28,25,2025-12-03T01:33:51Z,1370000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,
140,PT02M00.00S,2025-12-03T01:33:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,5.995400788436268,45.83333333333333,1610612763,28,27,2025-12-03T01:34:43Z,1380000,False,21.0,4.0,1,left,K. Caldwell-Pope driving floating bank Jump Shot (2 PTS) (J. Konchar 1 AST),"[203484, 1629723]",1610612763.0,MEM,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,2.12,Made,,,,,,,,,2.0,J. Konchar,1629723.0,1.0,,,,
142,PT01M52.00S,2025-12-03T01:33:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,94.69448094612353,51.470588235294116,1610612759,30,27,2025-12-03T01:34:58Z,1400000,False,7.0,-3.0,1,right,J. Sochan driving Layup (2 PTS) (D. Harper 2 AST),"[1631110, 1642844]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,0.78,Made,,,,,,,,,2.0,D. Harper,1642844.0,2.0,,,,
144,PT01M36.00S,2025-12-03T01:34:12.2Z,1,REGULAR,turnover,bad pass,[],203484,,,1610612763,30,27,2025-12-03T01:34:18Z,1420000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1631110]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,Sochan,1631110.0,,,,,,,,,,
145,PT01M36.00S,2025-12-03T01:34:12.2Z,1,REGULAR,steal,,[],1631110,,,1610612759,30,27,2025-12-03T01:34:14Z,1430000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M34.00S,2025-12-03T01:34:17.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612759,30,27,2025-12-03T01:34:28Z,1440000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Harper 2 FT),"[1628991, 1642844]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,2.0,0.0,Harper,1642844.0
148,PT01M34.00S,2025-12-03T01:34:49.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642844,,,1610612759,31,27,2025-12-03T01:35:17Z,1460000,False,,,0,,D. Harper Free Throw 1 of 2 (6 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,
149,PT01M34.00S,2025-12-03T01:34:51.8Z,1,REGULAR,substitution,out,[],203084,,,1610612759,31,27,2025-12-03T01:35:00Z,1470000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M34.00S,2025-12-03T01:34:51.8Z,1,REGULAR,substitution,out,[],203484,,,1610612759,31,27,2025-12-03T01:35:00Z,1480000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M34.00S,2025-12-03T01:34:51.8Z,1,REGULAR,substitution,out,[],1642285,,,1610612759,31,27,2025-12-03T01:35:00Z,1490000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M34.00S,2025-12-03T01:34:51.8Z,1,REGULAR,substitution,in,[],1628368,,,1610612759,31,27,2025-12-03T01:35:00Z,1500000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M34.00S,2025-12-03T01:34:51.8Z,1,REGULAR,substitution,in,[],1631246,,,1610612759,31,27,2025-12-03T01:35:00Z,1510000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M34.00S,2025-12-03T01:34:51.8Z,1,REGULAR,substitution,in,[],1642907,,,1610612759,31,27,2025-12-03T01:35:00Z,1520000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M34.00S,2025-12-03T01:34:49.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642844,,,1610612759,31,27,2025-12-03T01:35:17Z,1530000,False,,,0,,MISS D. Harper Free Throw 2 of 2,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
156,PT01M32.00S,2025-12-03T01:34:51.8Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,31,27,2025-12-03T01:35:17Z,1540000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,
157,PT01M13.00S,2025-12-03T01:35:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,17.821944809461236,38.23529411764706,1610612763,31,29,2025-12-03T01:35:55Z,1550000,False,59.0,115.0,1,left,J. Jackson Jr. 12' driving floating Jump Shot (2 PTS) (J. Konchar 2 AST),"[1628991, 1629723]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,12.92,Made,,,,,,,,,2.0,J. Konchar,1629723.0,2.0,,,,
159,PT00M59.20S,2025-12-03T01:35:48.1Z,1,REGULAR,turnover,lost ball,[],1629640,,,1610612759,31,29,2025-12-03T01:35:55Z,1570000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 1628991]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,,
160,PT00M59.20S,2025-12-03T01:35:48.1Z,1,REGULAR,steal,,[],1628991,,,1610612763,31,29,2025-12-03T01:35:49Z,1580000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M54.80S,2025-12-03T01:35:53.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629723,5.601182654402102,52.69607843137255,1610612763,31,31,2025-12-03T01:35:59Z,1590000,False,-13.0,0.0,1,left,J. Konchar running finger roll Layup (5 PTS),[1629723],1610612763.0,MEM,running finger roll,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,1.35,Made,,,,,,,,,5.0,,,,,,,
162,PT00M38.80S,2025-12-03T01:36:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,94.43166885676742,46.568627450980394,1610612759,33,31,2025-12-03T01:36:15Z,1600000,False,-17.0,0.0,1,right,J. Sochan Layup (4 PTS) (D. Harper 3 AST),"[1631110, 1642844]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,1.72,Made,,,,,,,,,4.0,D. Harper,1642844.0,3.0,,,,
164,PT00M25.10S,2025-12-03T01:36:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612763,33,31,2025-12-03T01:36:37Z,1620000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1628368, 1628991]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Jackson Jr.,1628991.0
166,PT00M25.10S,2025-12-03T01:36:58.4Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,33,32,2025-12-03T01:37:15Z,1640000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
167,PT00M25.10S,2025-12-03T01:36:58.4Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,33,32,2025-12-03T01:37:15Z,1650000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
168,PT00M23.10S,2025-12-03T01:37:00.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,33,32,2025-12-03T01:37:15Z,1660000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,
169,PT00M01.60S,2025-12-03T01:37:37.4Z,1,REGULAR,3pt,Jump Shot,[],1642868,74.19513797634691,82.84313725490196,1610612759,36,32,2025-12-03T01:37:40Z,1670000,False,164.0,190.0,1,right,C. Bryant 25' 3PT  (3 PTS) (D. Fox 1 AST),"[1642868, 1628368]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,25.12,Made,,,,,,,,,3.0,D. Fox,1628368.0,1.0,,,,
171,PT00M00.00S,2025-12-03T01:37:42.3Z,1,REGULAR,heave,,[],0,,,1610612763,36,32,2025-12-03T01:37:59Z,1690000,False,,,0,,MEM Heave,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,52.08,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2025-12-03T01:37:42.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,36,32,2025-12-03T01:37:59Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,171.0,,,,,,,,,,,,,,,
173,PT00M00.00S,2025-12-03T01:37:51.5Z,1,REGULAR,period,end,[],0,,,1610612763,36,32,2025-12-03T01:37:51Z,1710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-12-03T01:40:09.1Z,2,REGULAR,substitution,out,['startperiod'],1642844,,,1610612763,36,32,2025-12-03T01:40:30Z,1720000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-12-03T01:40:09.1Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,36,32,2025-12-03T01:40:30Z,1730000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-12-03T01:40:09.1Z,2,REGULAR,substitution,in,['startperiod'],1630170,,,1610612763,36,32,2025-12-03T01:40:30Z,1740000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-12-03T01:40:09.1Z,2,REGULAR,substitution,in,['startperiod'],1641744,,,1610612763,36,32,2025-12-03T01:40:30Z,1750000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
