actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
357,PT10M57.00S,2025-12-28T02:25:30.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,18.478975032851512,50.98039215686274,1610612762,62,75,2025-12-28T02:25:34Z,3530000,False,-5.0,121.0,1,left,K. George 12' Jump Shot (17 PTS) (J. Nurkić 5 AST),"[1641718, 203994]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,12.13,Made,,,,,17.0,J. Nurkić,203994.0,5.0,,,,,,,,,,
359,PT10M46.00S,2025-12-28T02:25:41.9Z,3,REGULAR,3pt,Jump Shot,[],1641705,66.83639947437582,49.01960784313725,1610612759,62,75,2025-12-28T02:25:46Z,3550000,False,-5.0,259.0,1,right,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
360,PT10M44.00S,2025-12-28T02:25:43.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,62,75,2025-12-28T02:25:46Z,3560000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,359.0,,,,,,,,,,,,,,,,,
362,PT10M27.00S,2025-12-28T02:26:07.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,17.427726675427067,52.450980392156865,1610612762,62,75,2025-12-28T02:26:10Z,3580000,False,-12.0,111.0,1,left,MISS K. George 11' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,11.2,Missed,,,,,,,,,,,,,,,,,,
363,PT10M25.00S,2025-12-28T02:26:08.9Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,62,75,2025-12-28T02:26:08Z,3590000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,362.0,3.0,2.0,1.0,,,,,,,,,,,,,,
364,PT10M22.00S,2025-12-28T02:26:15.7Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612759,62,75,2025-12-28T02:26:28Z,3600000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[1628374, 1641705]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,204059.0,2.0,0.0,Wembanyama,1641705.0,,,,
366,PT10M22.00S,2025-12-28T02:26:43.7Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,63,75,2025-12-28T02:26:43Z,3620000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (15 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
367,PT10M22.00S,2025-12-28T02:27:03.1Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,64,75,2025-12-28T02:27:03Z,3630000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (16 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
368,PT10M17.00S,2025-12-28T02:27:14.5Z,3,REGULAR,foul,personal,[],1642264,,,1610612762,64,75,2025-12-28T02:27:26Z,3640000,False,,,0,,S. Castle personal FOUL (1 PF),"[1642264, 203994]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1627534.0,1.0,0.0,Nurkić,203994.0,,,,
370,PT09M58.00S,2025-12-28T02:27:46.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.514454664914586,50.0,1610612762,64,75,2025-12-28T02:27:51Z,3660000,False,0.0,56.0,1,left,MISS J. Nurkić Hook - blocked,"[203994, 1641705]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
381,PT09M58.00S,2025-12-28T02:27:46.8Z,3,REGULAR,block,,[],1641705,,,1610612762,64,75,2025-12-28T02:28:50Z,3665000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT09M56.00S,2025-12-28T02:27:48.8Z,3,REGULAR,rebound,offensive,[],203994,,,1610612762,64,75,2025-12-28T02:27:51Z,3670000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:4),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,370.0,5.0,4.0,1.0,,,,,,,,,,,,,,
372,PT09M53.00S,2025-12-28T02:27:51.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,6.521024967148489,50.0,1610612762,64,77,2025-12-28T02:29:28Z,3680000,False,0.0,9.0,1,left,J. Nurkić putback Layup (16 PTS),[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,16.0,,,,,,,,,,,,,
373,PT09M43.00S,2025-12-28T02:28:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,85.75886990801577,48.03921568627451,1610612759,64,77,2025-12-28T02:28:05Z,3690000,False,-10.0,81.0,1,right,MISS V. Wembanyama 8' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,8.2,Missed,,,,,,,,,,,,,,,,,,
374,PT09M41.00S,2025-12-28T02:28:03.4Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,64,77,2025-12-28T02:28:05Z,3700000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,373.0,4.0,4.0,0.0,,,,,,,,,,,,,,
375,PT09M29.00S,2025-12-28T02:28:14.8Z,3,REGULAR,3pt,Jump Shot,[],1628374,18.74178712220762,93.38235294117648,1610612762,64,80,2025-12-28T02:28:19Z,3710000,False,-217.0,124.0,1,left,L. Markkanen 24' 3PT  (16 PTS) (K. George 4 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,24.97,Made,,,,,16.0,K. George,1641718.0,4.0,,,,,,,,,,
377,PT09M14.00S,2025-12-28T02:28:30.1Z,3,REGULAR,3pt,Jump Shot,[],1630170,72.09264126149803,22.54901960784314,1610612759,64,80,2025-12-28T02:28:34Z,3730000,False,-137.0,210.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
378,PT09M11.00S,2025-12-28T02:28:33.1Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,64,80,2025-12-28T02:28:34Z,3740000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,377.0,6.0,5.0,1.0,,,,,,,,,,,,,,
379,PT09M00.00S,2025-12-28T02:28:45.3Z,3,REGULAR,3pt,Jump Shot,[],203994,3.7614980289093296,95.58823529411765,1610612762,64,80,2025-12-28T02:28:54Z,3750000,False,-228.0,-17.0,1,left,MISS J. Nurkić 3PT,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
380,PT08M57.00S,2025-12-28T02:28:47.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,64,80,2025-12-28T02:28:47Z,3760000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,379.0,1.0,1.0,0.0,,,,,,,,,,,,,,
382,PT08M56.00S,2025-12-28T02:28:52.2Z,3,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612759,64,80,2025-12-28T02:29:03Z,3770000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Vassell 2 FT),"[1629004, 1630170]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,202901.0,1.0,0.0,Vassell,1630170.0,,,,
384,PT08M56.00S,2025-12-28T02:29:20.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630170,,,1610612759,65,80,2025-12-28T02:29:44Z,3790000,False,,,0,,D. Vassell Free Throw 1 of 2 (11 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
385,PT08M56.00S,2025-12-28T02:29:20.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630170,,,1610612759,65,80,2025-12-28T02:29:44Z,3800000,False,,,0,,MISS D. Vassell Free Throw 2 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
386,PT08M53.00S,2025-12-28T02:29:23.7Z,3,REGULAR,rebound,offensive,[],1630577,,,1610612759,65,80,2025-12-28T02:29:44Z,3810000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,385.0,4.0,1.0,3.0,,,,,,,,,,,,,,
387,PT08M47.00S,2025-12-28T02:29:49.6Z,3,REGULAR,turnover,lost ball,[],1641705,,,1610612759,65,80,2025-12-28T02:29:55Z,3820000,False,,,0,,V. Wembanyama lost ball TURNOVER (1 TO),"[1641705, 1628374]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,,,,Markkanen,1628374.0,,
388,PT08M47.00S,2025-12-28T02:29:49.6Z,3,REGULAR,steal,,[],1628374,,,1610612762,65,80,2025-12-28T02:29:52Z,3830000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
389,PT08M42.00S,2025-12-28T02:29:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,6.1268068331143235,50.0,1610612762,65,82,2025-12-28T02:29:59Z,3840000,False,0.0,5.0,1,left,L. Markkanen running finger roll Layup (18 PTS),[1628374],1610612762.0,UTA,running finger roll,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,18.0,,,,,,,,,,,,,
390,PT08M40.00S,2025-12-28T02:29:59.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,65,82,2025-12-28T02:29:59Z,3850000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M20.00S,2025-12-28T02:33:25.1Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612759,65,82,2025-12-28T02:33:31Z,3860000,False,,,0,,J. Nurkić shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[203994, 1641705]",1610612762.0,UTA,shooting,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,204059.0,3.0,0.0,Wembanyama,1641705.0,,,,
393,PT08M20.00S,2025-12-28T02:34:00.8Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,66,82,2025-12-28T02:34:00Z,3880000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
394,PT08M20.00S,2025-12-28T02:34:19.7Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,67,82,2025-12-28T02:34:19Z,3890000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (18 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
395,PT08M06.00S,2025-12-28T02:34:37.3Z,3,REGULAR,3pt,Jump Shot,[],1641718,26.757555847568987,78.92156862745098,1610612762,67,82,2025-12-28T02:34:42Z,3900000,False,-145.0,199.0,1,left,MISS K. George 24' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
396,PT08M06.00S,2025-12-28T02:34:40.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,67,82,2025-12-28T02:34:40Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,395.0,,,,,,,,,,,,,,,,,
398,PT07M55.00S,2025-12-28T02:35:05.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203994,29.38567674113009,74.75490196078431,1610612762,67,82,2025-12-28T02:35:20Z,3930000,False,-124.0,224.0,1,left,MISS J. Nurkić 25' bank 3PT,[203994],1610612762.0,UTA,bank,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
399,PT07M52.00S,2025-12-28T02:35:08.9Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,67,82,2025-12-28T02:35:11Z,3940000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,398.0,2.0,2.0,0.0,,,,,,,,,,,,,,
400,PT07M40.00S,2025-12-28T02:35:20.5Z,3,REGULAR,2pt,Jump Shot,[],1641705,87.20433639947439,72.79411764705883,1610612759,69,82,2025-12-28T02:36:07Z,3950000,False,114.0,68.0,1,right,V. Wembanyama 13' pullup bank Jump Shot (20 PTS),[1641705],1610612759.0,SAS,pullup bank,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,13.26,Made,,,,,20.0,,,,,,,,,,,,,
401,PT07M26.00S,2025-12-28T02:35:38.0Z,3,REGULAR,turnover,out-of-bounds,[],1629004,,,1610612762,69,82,2025-12-28T02:35:44Z,3960000,False,,,0,,S. Mykhailiuk bad pass out-of-bounds TURNOVER (1 TO),[1629004],1610612762.0,UTA,bad pass,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,204059.0,,,,,,,,
402,PT07M13.00S,2025-12-28T02:35:56.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642264,93.38042049934296,49.50980392156863,1610612759,71,82,2025-12-28T02:36:01Z,3970000,False,-2.0,10.0,1,right,S. Castle driving DUNK (11 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,11.0,,,,,,,,,,,,,
403,PT07M04.00S,2025-12-28T02:36:05.1Z,3,REGULAR,3pt,Jump Shot,[],1629004,30.17411300919842,29.901960784313726,1610612762,71,85,2025-12-28T02:37:40Z,3980000,False,100.0,231.0,1,left,S. Mykhailiuk 25' 3PT pullup (3 PTS) (K. George 5 AST),"[1629004, 1641718]",1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,25.2,Made,,,,,3.0,K. George,1641718.0,5.0,,,,,,,,,,
405,PT06M49.00S,2025-12-28T02:36:21.0Z,3,REGULAR,3pt,Jump Shot,[],1642264,67.09921156373193,47.05882352941176,1610612759,71,85,2025-12-28T02:38:02Z,4000000,False,-15.0,257.0,1,right,MISS S. Castle 25' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
406,PT06M49.00S,2025-12-28T02:36:21.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,71,85,2025-12-28T02:36:24Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,405.0,,,,,,,,,,,,,,,,,
407,PT06M49.00S,2025-12-28T02:36:24.6Z,3,REGULAR,foul,personal,[],203994,,,1610612759,71,85,2025-12-28T02:36:31Z,4020000,False,,,0,,J. Nurkić loose ball personal FOUL (4 PF),"[203994, 1641705]",1610612762.0,UTA,loose ball,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202901.0,4.0,0.0,Wembanyama,1641705.0,,,,
409,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,71,85,2025-12-28T02:36:47Z,4040000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,71,85,2025-12-28T02:36:47Z,4050000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,out,[],1641729,,,1610612759,71,85,2025-12-28T02:36:47Z,4060000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,out,[],203994,,,1610612759,71,85,2025-12-28T02:36:47Z,4070000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,in,[],1628436,,,1610612759,71,85,2025-12-28T02:36:47Z,4080000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,71,85,2025-12-28T02:36:47Z,4090000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,in,[],1642268,,,1610612759,71,85,2025-12-28T02:36:47Z,4100000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M49.00S,2025-12-28T02:36:31.8Z,3,REGULAR,substitution,in,[],1642271,,,1610612759,71,85,2025-12-28T02:36:47Z,4110000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M39.00S,2025-12-28T02:37:03.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203084,91.01511169513797,95.34313725490196,1610612759,74,85,2025-12-28T02:37:09Z,4120000,False,227.0,32.0,1,right,H. Barnes 3PT  (3 PTS) (D. Harper 7 AST),"[203084, 1642844]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.89,Made,,,,,3.0,D. Harper,1642844.0,7.0,,,,,,,,,,
419,PT06M22.00S,2025-12-28T02:37:19.4Z,3,REGULAR,3pt,Jump Shot,[],1641718,20.05584756898817,90.93137254901961,1610612762,74,88,2025-12-28T02:37:24Z,4140000,False,-205.0,136.0,1,left,K. George 24' 3PT  (20 PTS) (K. Filipowski 5 AST),"[1641718, 1642271]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.58,Made,,,,,20.0,K. Filipowski,1642271.0,5.0,,,,,,,,,,
421,PT06M03.00S,2025-12-28T02:37:38.1Z,3,REGULAR,3pt,Jump Shot,[],203084,92.46057818659659,3.431372549019608,1610612759,74,88,2025-12-28T02:37:46Z,4160000,False,-233.0,18.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
422,PT06M02.00S,2025-12-28T02:37:39.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,74,88,2025-12-28T02:37:46Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,421.0,,,,,,,,,,,,,,,,,
423,PT06M02.00S,2025-12-28T02:37:43.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612759,74,88,2025-12-28T02:37:58Z,4180000,False,,,0,,L. Markkanen loose ball personal FOUL (3 PF) (Kornet 2 FT),"[1628374, 1628436]",1610612762.0,UTA,loose ball,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,204059.0,3.0,0.0,Kornet,1628436.0,,,,
425,PT06M02.00S,2025-12-28T02:38:08.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628436,,,1610612759,74,88,2025-12-28T02:38:08Z,4200000,False,,,0,,MISS L. Kornet Free Throw 1 of 2,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
426,PT06M02.00S,2025-12-28T02:38:08.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,74,88,2025-12-28T02:38:08Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,
427,PT06M02.00S,2025-12-28T02:38:28.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628436,,,1610612759,75,88,2025-12-28T02:38:28Z,4220000,False,,,0,,L. Kornet Free Throw 2 of 2 (5 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
428,PT05M44.00S,2025-12-28T02:38:48.7Z,3,REGULAR,2pt,Jump Shot,[],1628374,9.674770039421814,72.30392156862744,1610612762,75,88,2025-12-28T02:39:01Z,4230000,False,-112.0,38.0,1,left,MISS L. Markkanen 11' fadeaway Shot,[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,11.79,Missed,,,,,,,,,,,,,,,,,,
429,PT05M40.00S,2025-12-28T02:38:52.9Z,3,REGULAR,rebound,offensive,[],1629004,,,1610612762,75,88,2025-12-28T02:38:52Z,4240000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Left,,,428.0,1.0,0.0,1.0,,,,,,,,,,,,,,
430,PT05M38.00S,2025-12-28T02:38:55.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641718,28.597240473061763,6.127450980392156,1610612762,75,88,2025-12-28T02:40:13Z,4250000,False,219.0,216.0,1,left,MISS K. George 30' fadeaway 3PT,[1641718],1610612762.0,UTA,fadeaway,,,George,K. George,,,,,Above the Break 3,24+ Right Center,30.81,Missed,,,,,,,,,,,,,,,,,,
431,PT05M38.00S,2025-12-28T02:38:55.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,75,88,2025-12-28T02:40:13Z,4260000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,430.0,,,,,,,,,,,,,,,,,
432,PT05M38.00S,2025-12-28T02:38:59.5Z,3,REGULAR,foul,personal,[],1642844,,,1610612762,75,88,2025-12-28T02:39:21Z,4270000,False,,,0,,D. Harper loose ball personal FOUL (2 PF),"[1642844, 1628374]",1610612759.0,SAS,loose ball,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,204059.0,2.0,0.0,Markkanen,1628374.0,,,,
434,PT05M38.00S,2025-12-28T02:39:07.9Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,75,88,2025-12-28T02:39:16Z,4290000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M38.00S,2025-12-28T02:39:07.9Z,3,REGULAR,substitution,in,[],1641707,,,1610612762,75,88,2025-12-28T02:39:16Z,4300000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M27.00S,2025-12-28T02:39:32.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641707,4.28712220762155,95.34313725490196,1610612762,75,88,2025-12-28T02:39:39Z,4310000,False,-227.0,-12.0,1,left,MISS T. Hendricks 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
437,PT05M24.00S,2025-12-28T02:39:35.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,75,88,2025-12-28T02:39:39Z,4320000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,436.0,1.0,1.0,0.0,,,,,,,,,,,,,,
438,PT05M17.00S,2025-12-28T02:39:46.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642844,92.59198423127464,50.49019607843137,1610612759,77,88,2025-12-28T02:39:52Z,4330000,False,2.0,17.0,1,right,D. Harper driving DUNK (6 PTS) (H. Barnes 2 AST),"[1642844, 203084]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,6.0,H. Barnes,203084.0,2.0,,,,,,,,,,
439,PT05M17.00S,2025-12-28T02:39:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642271,,,1610612759,77,88,2025-12-28T02:40:11Z,4340000,False,,,0,,K. Filipowski shooting personal FOUL (1 PF) (Harper 1 FT),"[1642271, 1642844]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,204059.0,1.0,0.0,Harper,1642844.0,,,,
