actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
340,PT00M51.90S,2026-01-08T03:42:53.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,95.0886990801577,97.05882352941177,1610612759,48,41,2026-01-08T03:42:58Z,3400000,False,235.0,-6.0,1,right,K. Johnson 3PT  (14 PTS) (H. Barnes 4 AST),"[1629640, 203084]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,Made,14.0,,,,,23.54,,,H. Barnes,203084.0,4.0,,
342,PT00M33.80S,2026-01-08T03:43:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.863994743758213,46.32352941176471,1610612747,48,43,2026-01-08T03:43:22Z,3420000,False,18.0,3.0,1,left,L. Dončić driving finger roll Layup (22 PTS),[1629029],1610612747.0,LAL,driving finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,Made,22.0,,,,,1.86,,,,,,,
343,PT00M09.70S,2026-01-08T03:43:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630577,66.70499342969777,55.88235294117647,1610612759,48,43,2026-01-08T03:43:44Z,3430000,False,29.0,260.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,26.22,,,,,,,
344,PT00M07.80S,2026-01-08T03:43:42.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,48,43,2026-01-08T03:43:42Z,3440000,False,,,0,,L. Dončić REBOUND (Off:0 Def:6),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,343.0,6.0,6.0,0.0,,,,,,,,
345,PT00M03.80S,2026-01-08T03:43:49.6Z,2,REGULAR,foul,personal,[],1628368,,,1610612747,48,43,2026-01-08T03:43:57Z,3450000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1629029]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,2530.0,,1.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,
347,PT00M03.80S,2026-01-08T03:43:55.6Z,2,REGULAR,substitution,out,[],1629640,,,1610612747,48,43,2026-01-08T03:44:12Z,3470000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M03.80S,2026-01-08T03:43:55.6Z,2,REGULAR,substitution,out,[],203084,,,1610612747,48,43,2026-01-08T03:44:12Z,3480000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M03.80S,2026-01-08T03:43:55.6Z,2,REGULAR,substitution,in,[],1642844,,,1610612747,48,43,2026-01-08T03:44:12Z,3490000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M03.80S,2026-01-08T03:43:55.6Z,2,REGULAR,substitution,in,[],1631110,,,1610612747,48,43,2026-01-08T03:44:12Z,3500000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2026-01-08T03:44:22.5Z,2,REGULAR,3pt,Jump Shot,[],1631222,33.722076215505915,41.17647058823529,1610612747,48,43,2026-01-08T03:59:06Z,3510000,False,44.0,264.0,1,left,MISS J. LaRavia 26' pullup bank 3PT,[1631222],1610612747.0,LAL,pullup bank,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,26.82,,,,,,,
352,PT00M00.00S,2026-01-08T03:44:22.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,48,43,2026-01-08T03:59:06Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,351.0,,,,,,,,,,,
353,PT00M00.00S,2026-01-08T03:44:29.2Z,2,REGULAR,period,end,[],0,,,1610612747,48,43,2026-01-08T03:44:29Z,3530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612747,48,43,2026-01-08T04:00:08Z,3540000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,out,['startperiod'],1631110,,,1610612747,48,43,2026-01-08T04:00:08Z,3550000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,out,['startperiod'],1642261,,,1610612747,48,43,2026-01-08T04:00:08Z,3560000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,48,43,2026-01-08T04:00:08Z,3570000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612747,48,43,2026-01-08T04:00:08Z,3580000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612747,48,43,2026-01-08T04:00:08Z,3590000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612747,48,43,2026-01-08T04:00:08Z,3600000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-01-08T03:59:44.4Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612747,48,43,2026-01-08T04:00:08Z,3610000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-01-08T04:00:14.3Z,3,REGULAR,period,start,[],0,,,1610612759,48,43,2026-01-08T04:00:14Z,3620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M40.00S,2026-01-08T04:00:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,4.155716162943495,59.80392156862745,1610612759,50,43,2026-01-08T04:00:48Z,3630000,False,-49.0,-13.0,1,left,D. Fox bank Jump Shot (6 PTS) (H. Barnes 5 AST),"[1628368, 203084]",1610612759.0,SAS,bank,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,6.0,,,,,5.08,,,H. Barnes,203084.0,5.0,,
365,PT11M30.00S,2026-01-08T04:00:43.2Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612747,50,43,2026-01-08T04:00:52Z,3650000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 203084]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,Barnes,203084.0,,,,,
366,PT11M30.00S,2026-01-08T04:00:43.2Z,3,REGULAR,steal,,[],203084,,,1610612759,50,43,2026-01-08T04:00:45Z,3660000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
367,PT11M26.00S,2026-01-08T04:00:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,6.389618922470433,49.26470588235294,1610612759,52,43,2026-01-08T04:01:07Z,3670000,False,4.0,8.0,1,left,D. Fox running finger roll Layup (8 PTS) (H. Barnes 6 AST),"[1628368, 203084]",1610612759.0,SAS,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,,,,,0.85,,,H. Barnes,203084.0,6.0,,
369,PT11M12.00S,2026-01-08T04:01:04.0Z,3,REGULAR,foul,personal,[],203084,,,1610612747,52,43,2026-01-08T04:01:11Z,3690000,False,,,0,,H. Barnes personal FOUL (2 PF),"[203084, 1629020]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,203592.0,,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,
371,PT11M04.00S,2026-01-08T04:01:20.1Z,3,REGULAR,3pt,Jump Shot,[],1629020,94.95729303547962,4.166666666666666,1610612747,52,43,2026-01-08T04:01:27Z,3710000,False,-229.0,-5.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,,,,,22.93,,,,,,,
372,PT11M01.00S,2026-01-08T04:01:23.1Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,52,43,2026-01-08T04:02:39Z,3720000,False,,,0,,J. LaRavia REBOUND (Off:3 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,,,371.0,5.0,2.0,3.0,,,,,,,,
373,PT11M01.00S,2026-01-08T04:01:25.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631222,94.40999984741211,50.0,1610612747,52,45,2026-01-08T04:02:44Z,3730000,False,0.0,0.0,1,right,J. LaRavia tip Layup (8 PTS),[1631222],1610612747.0,LAL,tip,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,,,,,0.0,,,,,,,
374,PT10M48.00S,2026-01-08T04:01:34.3Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612759,52,45,2026-01-08T04:01:40Z,3740000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1631222]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,LaRavia,1631222.0,,,,,
375,PT10M48.00S,2026-01-08T04:01:34.3Z,3,REGULAR,steal,,[],1631222,,,1610612747,52,45,2026-01-08T04:01:36Z,3750000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
376,PT10M38.00S,2026-01-08T04:01:44.5Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612747,52,45,2026-01-08T04:01:51Z,3760000,False,,,0,,L. Dončić bad pass TURNOVER (4 TO),"[1629029, 1642264]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,,4.0,,,,,,,,,,,,Castle,1642264.0,,,,,
377,PT10M38.00S,2026-01-08T04:01:44.5Z,3,REGULAR,steal,,[],1642264,,,1610612759,52,45,2026-01-08T04:01:46Z,3770000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
378,PT10M34.00S,2026-01-08T04:01:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,5.732588699080158,53.431372549019606,1610612759,54,45,2026-01-08T04:01:58Z,3780000,False,-17.0,1.0,1,left,D. Fox running Layup (10 PTS) (S. Castle 2 AST),"[1628368, 1642264]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,Made,10.0,,,,,1.73,,,S. Castle,1642264.0,2.0,,
380,PT10M22.00S,2026-01-08T04:02:03.6Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612747,54,45,2026-01-08T04:02:14Z,3800000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Dončić 2 FT),"[1628436, 1629029]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Right,2530.0,,2.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,
382,PT10M22.00S,2026-01-08T04:02:32.5Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,54,46,2026-01-08T04:02:32Z,3820000,False,,,0,,L. Dončić Free Throw 1 of 2 (23 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,
383,PT10M22.00S,2026-01-08T04:02:51.9Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,54,47,2026-01-08T04:02:51Z,3830000,False,,,0,,L. Dončić Free Throw 2 of 2 (24 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,
384,PT10M13.00S,2026-01-08T04:03:13.7Z,3,REGULAR,2pt,Jump Shot,[],1628368,7.30946123521682,69.36274509803921,1610612759,54,47,2026-01-08T04:05:02Z,3840000,False,-97.0,16.0,1,left,MISS D. Fox 9' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,,,,,9.81,,,,,,,
385,PT10M12.00S,2026-01-08T04:03:14.7Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612759,54,47,2026-01-08T04:05:02Z,3850000,False,,,0,,L. Kornet REBOUND (Off:1 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,,384.0,3.0,2.0,1.0,,,,,,,,
386,PT10M11.00S,2026-01-08T04:03:15.8Z,3,REGULAR,foul,personal,[],1629029,,,1610612759,54,47,2026-01-08T04:03:30Z,3860000,False,,,0,,L. Dončić personal FOUL (2 PF),"[1629029, 1628436]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,2530.0,,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,
388,PT10M01.00S,2026-01-08T04:03:46.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,12.302890932982917,49.26470588235294,1610612759,54,47,2026-01-08T04:03:55Z,3880000,False,4.0,63.0,1,left,MISS H. Barnes 6' driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,6.32,,,,,,,
389,PT09M58.00S,2026-01-08T04:03:48.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,54,47,2026-01-08T04:03:48Z,3890000,False,,,0,,L. Dončić REBOUND (Off:0 Def:7),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,388.0,7.0,7.0,0.0,,,,,,,,
390,PT09M50.00S,2026-01-08T04:03:57.1Z,3,REGULAR,turnover,traveling,[],203935,,,1610612747,54,47,2026-01-08T04:06:18Z,3900000,False,,,0,,M. Smart traveling TURNOVER (3 TO),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,,,,
391,PT09M50.00S,2026-01-08T04:04:06.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,54,47,2026-01-08T04:06:45Z,3910000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,
392,PT09M33.00S,2026-01-08T04:04:30.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628436,12.697109067017081,49.01960784313725,1610612759,54,47,2026-01-08T04:07:10Z,3920000,False,5.0,67.0,1,left,MISS L. Kornet 6' floating Shot,[1628436],1610612759.0,SAS,floating,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,6.71,,,,,,,
393,PT09M31.00S,2026-01-08T04:04:32.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,54,47,2026-01-08T04:07:10Z,3930000,False,,,0,,L. Dončić REBOUND (Off:0 Def:8),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,392.0,8.0,8.0,0.0,,,,,,,,
394,PT09M25.00S,2026-01-08T04:04:38.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,66.17936925098554,32.59803921568628,1610612747,54,50,2026-01-08T04:07:52Z,3940000,False,-87.0,265.0,1,right,L. Dončić 27' 3PT running pullup (27 PTS),[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,Made,27.0,,,,,27.93,,,,,,,
395,PT09M03.00S,2026-01-08T04:05:02.1Z,3,REGULAR,2pt,Jump Shot,[],203084,5.601182654402102,75.24509803921569,1610612759,54,50,2026-01-08T04:08:27Z,3950000,False,-126.0,0.0,1,left,MISS H. Barnes 12' pullup Shot,[203084],1610612759.0,SAS,pullup,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,,,,,12.62,,,,,,,
396,PT09M01.00S,2026-01-08T04:05:04.1Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612759,54,50,2026-01-08T04:08:27Z,3960000,False,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,,,395.0,4.0,2.0,2.0,,,,,,,,
397,PT09M01.00S,2026-01-08T04:05:05.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612759,54,50,2026-01-08T04:09:40Z,3970000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612759.0,SAS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,0.0,,,,,,,
398,PT09M00.00S,2026-01-08T04:05:06.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,54,50,2026-01-08T04:09:51Z,3980000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,397.0,4.0,4.0,0.0,,,,,,,,
399,PT08M53.00S,2026-01-08T04:05:11.3Z,3,REGULAR,3pt,Jump Shot,[],203935,89.56964520367937,3.1862745098039214,1610612747,54,50,2026-01-08T04:05:21Z,3990000,False,-234.0,46.0,1,right,MISS M. Smart 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,,,,,23.85,,,,,,,
400,PT08M50.00S,2026-01-08T04:05:13.4Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,54,50,2026-01-08T04:05:13Z,4000000,False,,,0,,J. LaRavia REBOUND (Off:4 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,,,399.0,6.0,2.0,4.0,,,,,,,,
402,PT08M48.00S,2026-01-08T04:05:20.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,86.15308804204993,51.470588235294116,1610612747,54,50,2026-01-08T04:11:06Z,4020000,False,7.0,78.0,1,right,MISS D. Ayton 7' turnaround Hook,[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,7.81,,,,,,,
403,PT08M47.00S,2026-01-08T04:05:21.4Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,54,50,2026-01-08T04:11:17Z,4030000,False,,,0,,L. Kornet REBOUND (Off:2 Def:3),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,402.0,5.0,3.0,2.0,,,,,,,,
404,PT08M37.00S,2026-01-08T04:05:29.5Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612759,54,50,2026-01-08T04:05:40Z,4040000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629028, 203084]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,203592.0,,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,
406,PT08M37.00S,2026-01-08T04:05:56.2Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,55,50,2026-01-08T04:05:56Z,4060000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
407,PT08M37.00S,2026-01-08T04:06:09.0Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,56,50,2026-01-08T04:06:09Z,4070000,False,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
408,PT08M22.00S,2026-01-08T04:06:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,94.03745072273325,46.81372549019608,1610612747,56,52,2026-01-08T04:06:31Z,4080000,False,-16.0,4.0,1,right,J. Vanderbilt driving Layup (2 PTS) (L. Dončić 8 AST),"[1629020, 1629029]",1610612747.0,LAL,driving,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,,,,,1.63,,,L. Dončić,1629029.0,8.0,,
410,PT08M12.00S,2026-01-08T04:06:34.9Z,3,REGULAR,turnover,bad pass,[],1628436,,,1610612759,56,52,2026-01-08T04:06:40Z,4100000,False,,,0,,L. Kornet bad pass TURNOVER (1 TO),"[1628436, 1629020]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,Vanderbilt,1629020.0,,,,,
411,PT08M12.00S,2026-01-08T04:06:34.9Z,3,REGULAR,steal,,[],1629020,,,1610612747,56,52,2026-01-08T04:06:36Z,4110000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
412,PT08M08.00S,2026-01-08T04:06:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,92.9862023653088,49.50980392156863,1610612747,56,54,2026-01-08T04:06:48Z,4120000,False,-2.0,13.0,1,right,J. Vanderbilt running Layup (4 PTS),[1629020],1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,,,,,1.36,,,,,,,
413,PT08M01.00S,2026-01-08T04:06:47.6Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612759,56,54,2026-01-08T04:06:58Z,4130000,False,,,0,,L. Dončić shooting personal FOUL (3 PF) (Castle 2 FT),"[1629029, 1642264]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,1628484.0,,3.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,
415,PT08M01.00S,2026-01-08T04:07:16.1Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,57,54,2026-01-08T04:07:16Z,4150000,False,,,0,,S. Castle Free Throw 1 of 2 (6 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
416,PT08M01.00S,2026-01-08T04:07:16.6Z,3,REGULAR,substitution,out,[],1628436,,,1610612759,57,54,2026-01-08T04:07:29Z,4160000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT08M01.00S,2026-01-08T04:07:16.6Z,3,REGULAR,substitution,out,[],203084,,,1610612759,57,54,2026-01-08T04:07:29Z,4170000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT08M01.00S,2026-01-08T04:07:16.6Z,3,REGULAR,substitution,in,[],1641705,,,1610612759,57,54,2026-01-08T04:07:29Z,4180000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT08M01.00S,2026-01-08T04:07:16.6Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,57,54,2026-01-08T04:07:29Z,4190000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M01.00S,2026-01-08T04:07:45.5Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,58,54,2026-01-08T04:07:45Z,4200000,False,,,0,,S. Castle Free Throw 2 of 2 (7 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
422,PT07M45.00S,2026-01-08T04:08:04.4Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612747,58,54,2026-01-08T04:08:11Z,4210000,False,,,0,,L. Dončić bad pass TURNOVER (5 TO),"[1629029, 1642264]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,5.0,,,,,,,,,,,,Castle,1642264.0,,,,,
423,PT07M45.00S,2026-01-08T04:08:04.4Z,3,REGULAR,steal,,[],1642264,,,1610612759,58,54,2026-01-08T04:08:06Z,4220000,False,,,0,,S. Castle STEAL (2 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
