actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
680,PT04M15.00S,2026-01-01T02:33:37.5Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,116,116,2026-01-01T02:33:45Z,6650000,False,,,0,,K. Johnson REBOUND (Off:3 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,679.0,,,,6.0,3.0,3.0,,
681,PT04M10.00S,2026-01-01T02:33:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.178055190538765,50.98039215686274,1610612759,118,116,2026-01-01T02:33:52Z,6660000,False,-5.0,15.0,1,left,D. Fox driving Layup (22 PTS),[1628368],1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.58,Made,22.0,,,,,,,,,,,,,,,,,
682,PT04M09.00S,2026-01-01T02:33:54.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,118,116,2026-01-01T02:33:54Z,6670000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT04M09.00S,2026-01-01T02:35:21.9Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,118,116,2026-01-01T02:35:31Z,6680000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT04M09.00S,2026-01-01T02:35:21.9Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,118,116,2026-01-01T02:35:31Z,6690000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT03M55.00S,2026-01-01T02:35:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,87.99277266754271,52.69607843137255,1610612752,118,116,2026-01-01T02:35:42Z,6700000,False,13.0,60.0,1,right,MISS K. Towns 6' cutting Layup,[1626157],1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
686,PT03M50.00S,2026-01-01T02:35:42.3Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,118,116,2026-01-01T02:35:42Z,6710000,False,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,685.0,,,,7.0,6.0,1.0,,
687,PT03M50.00S,2026-01-01T02:35:42.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612752,118,118,2026-01-01T02:35:42Z,6720000,False,0.0,0.0,1,right,K. Towns putback Layup (20 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,,,,,,,,,,,,,,,,,
689,PT03M38.00S,2026-01-01T02:36:00.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612759,118,118,2026-01-01T02:36:11Z,6740000,False,,,0,,K. Towns shooting personal FOUL (5 PF) (Fox 2 FT),"[1626157, 1628368]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,5.0,0.0,Fox,1628368.0,,,,,,,,,
691,PT03M38.00S,2026-01-01T02:36:25.3Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,119,118,2026-01-01T02:36:25Z,6760000,False,,,0,,D. Fox Free Throw 1 of 2 (23 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
692,PT03M38.00S,2026-01-01T02:36:48.1Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,120,118,2026-01-01T02:36:48Z,6770000,False,,,0,,D. Fox Free Throw 2 of 2 (24 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
693,PT03M24.00S,2026-01-01T02:37:04.0Z,4,REGULAR,2pt,Jump Shot,[],1626157,79.31997371879106,27.941176470588236,1610612752,120,118,2026-01-01T02:37:22Z,6780000,False,-110.0,142.0,1,right,MISS K. Towns 17' Jump Shot,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,17.97,Missed,,,,,,,,,,,,,,,,,,
694,PT03M24.00S,2026-01-01T02:37:04.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,120,118,2026-01-01T02:37:22Z,6790000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,693.0,,,,,,,,
696,PT03M08.00S,2026-01-01T02:37:29.2Z,4,REGULAR,2pt,Jump Shot,[],1628368,21.76412614980289,47.549019607843135,1610612759,122,118,2026-01-01T02:37:32Z,6810000,False,12.0,152.0,1,left,D. Fox 15' pullup Jump Shot (26 PTS) (L. Kornet 4 AST),"[1628368, 1628436]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,15.26,Made,26.0,,,,,,,,,,L. Kornet,1628436.0,4.0,,,,,
697,PT02M53.00S,2026-01-01T02:37:43.1Z,4,REGULAR,3pt,Jump Shot,[],1630540,93.11760840998686,4.411764705882353,1610612752,122,121,2026-01-01T02:37:47Z,6820000,False,-228.0,12.0,1,right,M. McBride 3PT  (16 PTS) (J. Clarkson 2 AST),"[1630540, 203903]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,22.82,Made,16.0,,,,,,,,,,J. Clarkson,203903.0,2.0,,,,,
699,PT02M36.00S,2026-01-01T02:38:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.995400788436268,46.32352941176471,1610612759,122,121,2026-01-01T02:43:12Z,6840000,False,18.0,4.0,1,left,MISS D. Fox driving finger roll Layup,[1628368],1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
700,PT02M31.00S,2026-01-01T02:38:05.0Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612759,122,121,2026-01-01T02:38:14Z,6850000,False,,,0,,L. Kornet REBOUND (Off:2 Def:6),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,699.0,,,,8.0,6.0,2.0,,
701,PT02M31.00S,2026-01-01T02:38:06.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612759,124,121,2026-01-01T02:38:06Z,6860000,False,0.0,0.0,1,left,L. Kornet putback Layup (5 PTS),[1628436],1610612759.0,SAS,putback,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
702,PT02M20.00S,2026-01-01T02:38:17.3Z,4,REGULAR,3pt,Jump Shot,[],1628969,94.30026281208936,2.941176470588235,1610612752,124,121,2026-01-01T02:38:23Z,6870000,False,-235.0,1.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
703,PT02M14.00S,2026-01-01T02:38:23.3Z,4,REGULAR,rebound,defensive,[],203084,,,1610612759,124,121,2026-01-01T02:38:23Z,6880000,False,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,702.0,,,,5.0,4.0,1.0,,
704,PT02M03.00S,2026-01-01T02:38:33.4Z,4,REGULAR,turnover,bad pass,[],203084,,,1610612759,124,121,2026-01-01T02:38:47Z,6890000,False,,,0,,H. Barnes bad pass TURNOVER (2 TO),"[203084, 1628969]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,2.0,Bridges,1628969.0,,,,,,,,,,,,,,
705,PT02M03.00S,2026-01-01T02:38:33.4Z,4,REGULAR,steal,,[],1628969,,,1610612752,124,121,2026-01-01T02:38:36Z,6900000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
706,PT01M59.00S,2026-01-01T02:38:38.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630540,71.17279894875165,50.49019607843137,1610612752,124,123,2026-01-01T02:39:04Z,6910000,False,2.0,218.0,1,right,M. McBride 21' running pullup Jump Shot (18 PTS),[1630540],1610612752.0,NYK,running pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,21.85,Made,18.0,,,,,,,,,,,,,,,,,
707,PT01M59.00S,2026-01-01T02:39:02.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,124,123,2026-01-01T02:39:02Z,6920000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT01M59.00S,2026-01-01T02:40:10.3Z,4,REGULAR,substitution,out,[],203903,,,1610612759,124,123,2026-01-01T02:40:22Z,6930000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT01M59.00S,2026-01-01T02:40:10.3Z,4,REGULAR,substitution,in,[],1628384,,,1610612759,124,123,2026-01-01T02:40:22Z,6940000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT01M45.00S,2026-01-01T02:40:42.7Z,4,REGULAR,3pt,Jump Shot,[],1630577,8.492115637319317,3.9215686274509802,1610612759,124,123,2026-01-01T02:40:46Z,6950000,False,230.0,27.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
712,PT01M43.00S,2026-01-01T02:40:44.7Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,124,123,2026-01-01T02:40:46Z,6960000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,711.0,,,,5.0,5.0,0.0,,
713,PT01M22.00S,2026-01-01T02:41:06.4Z,4,REGULAR,3pt,Jump Shot,[],1628973,72.88107752956637,81.61764705882352,1610612752,124,123,2026-01-01T02:41:24Z,6970000,False,158.0,202.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
714,PT01M22.00S,2026-01-01T02:41:06.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,124,123,2026-01-01T02:41:24Z,6980000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,713.0,,,,,,,,
716,PT01M03.00S,2026-01-01T02:41:35.3Z,4,REGULAR,3pt,Jump Shot,[],1628368,30.962549277266753,67.8921568627451,1610612759,124,123,2026-01-01T02:49:54Z,7000000,False,-89.0,239.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
717,PT00M59.90S,2026-01-01T02:41:38.4Z,4,REGULAR,rebound,offensive,[],203084,,,1610612759,124,123,2026-01-01T02:46:21Z,7010000,False,,,0,,H. Barnes REBOUND (Off:2 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,716.0,,,,6.0,4.0,2.0,,
718,PT00M50.20S,2026-01-01T02:41:48.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,18.478975032851512,49.01960784313725,1610612759,124,123,2026-01-01T02:41:57Z,7020000,False,5.0,121.0,1,left,MISS H. Barnes 12' turnaround Shot,[203084],1610612759.0,SAS,turnaround,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
719,PT00M49.20S,2026-01-01T02:41:49.7Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612759,124,123,2026-01-01T02:41:57Z,7030000,False,,,0,,L. Kornet REBOUND (Off:3 Def:6),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,718.0,,,,9.0,6.0,3.0,,
720,PT00M49.20S,2026-01-01T02:41:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612759,126,123,2026-01-01T02:41:54Z,7040000,False,0.0,0.0,1,left,L. Kornet putback Layup (7 PTS),[1628436],1610612759.0,SAS,putback,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
721,PT00M49.20S,2026-01-01T02:41:55.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626157,,,1610612759,126,123,2026-01-01T02:43:05Z,7050000,False,,,0,,K. Towns shooting personal FOUL (6 PF) (Kornet 1 FT),"[1626157, 1628436]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,6.0,0.0,Kornet,1628436.0,,,,,,,,,
723,PT00M49.20S,2026-01-01T02:42:08.1Z,4,REGULAR,substitution,out,[],203084,,,1610612759,126,123,2026-01-01T02:43:02Z,7070000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M49.20S,2026-01-01T02:42:08.1Z,4,REGULAR,substitution,out,[],1626157,,,1610612759,126,123,2026-01-01T02:43:02Z,7080000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M49.20S,2026-01-01T02:42:08.1Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,126,123,2026-01-01T02:43:02Z,7090000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT00M49.20S,2026-01-01T02:42:08.1Z,4,REGULAR,substitution,in,[],203903,,,1610612759,126,123,2026-01-01T02:43:02Z,7100000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M49.20S,2026-01-01T02:43:27.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628436,,,1610612759,126,123,2026-01-01T02:43:27Z,7110000,False,,,0,,MISS L. Kornet Free Throw 1 of 1,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
728,PT00M48.70S,2026-01-01T02:43:27.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,126,123,2026-01-01T02:43:32Z,7120000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,727.0,,,,,,,,
729,PT00M48.70S,2026-01-01T02:43:33.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612759,126,123,2026-01-01T02:43:46Z,7130000,False,,,0,,J. Clarkson loose ball personal FOUL (5 PF) (Johnson 2 FT),"[203903, 1629640]",1610612752.0,NYK,loose ball,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,5.0,0.0,Johnson,1629640.0,,,,,,,,,
731,PT00M48.70S,2026-01-01T02:44:01.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,127,123,2026-01-01T02:44:01Z,7150000,False,,,0,,K. Johnson Free Throw 1 of 2 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
732,PT00M48.70S,2026-01-01T02:44:18.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,128,123,2026-01-01T02:44:18Z,7160000,False,,,0,,K. Johnson Free Throw 2 of 2 (15 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
733,PT00M40.00S,2026-01-01T02:44:32.6Z,4,REGULAR,violation,kicked ball,[],1629640,,,1610612752,128,123,2026-01-01T02:44:39Z,7170000,False,,,0,,K. Johnson kicked ball VIOLATION,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,1628953.0,,,,,,,,,,,,,
734,PT00M31.90S,2026-01-01T02:45:00.4Z,4,REGULAR,3pt,Jump Shot,[],1628973,72.7496714848883,80.3921568627451,1610612752,128,123,2026-01-01T02:45:04Z,7180000,False,152.0,204.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
735,PT00M28.70S,2026-01-01T02:45:03.7Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612752,128,123,2026-01-01T02:45:03Z,7190000,False,,,0,,J. Brunson REBOUND (Off:2 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,734.0,,,,4.0,2.0,2.0,,
736,PT00M26.10S,2026-01-01T02:45:06.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,71.17279894875165,20.098039215686274,1610612752,128,126,2026-01-01T02:45:11Z,7200000,False,-150.0,218.0,1,right,J. Brunson 26' 3PT pullup (26 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.47,Made,26.0,,,,,,,,,,,,,,,,,
737,PT00M24.80S,2026-01-01T02:45:27.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,128,126,2026-01-01T02:45:27Z,7210000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT00M24.80S,2026-01-01T02:46:27.6Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,128,126,2026-01-01T02:47:01Z,7220000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT00M24.80S,2026-01-01T02:46:27.6Z,4,REGULAR,substitution,in,[],203084,,,1610612759,128,126,2026-01-01T02:47:01Z,7230000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT00M22.80S,2026-01-01T02:47:33.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612759,128,126,2026-01-01T02:48:30Z,7240000,False,,,0,,J. Clarkson take personal FOUL (6 PF) (Barnes 2 FT),"[203903, 203084]",1610612752.0,NYK,take,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,2882.0,6.0,0.0,Barnes,203084.0,,,,,,,,,
742,PT00M22.80S,2026-01-01T02:47:45.2Z,4,REGULAR,substitution,out,[],203903,,,1610612759,128,126,2026-01-01T02:48:28Z,7260000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT00M22.80S,2026-01-01T02:47:45.2Z,4,REGULAR,substitution,in,[],1630574,,,1610612759,128,126,2026-01-01T02:48:28Z,7270000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT00M22.80S,2026-01-01T02:48:49.7Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,129,126,2026-01-01T02:48:49Z,7280000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
745,PT00M22.80S,2026-01-01T02:49:08.8Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,130,126,2026-01-01T02:49:08Z,7290000,False,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
746,PT00M15.30S,2026-01-01T02:49:22.5Z,4,REGULAR,3pt,Jump Shot,[],1628973,66.70499342969777,46.568627450980394,1610612752,130,126,2026-01-01T02:49:26Z,7300000,False,-17.0,260.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
747,PT00M13.40S,2026-01-01T02:49:25.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,130,126,2026-01-01T02:49:25Z,7310000,False,,,0,,K. Johnson REBOUND (Off:3 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,746.0,,,,7.0,4.0,3.0,,
748,PT00M13.40S,2026-01-01T02:49:26.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612759,130,126,2026-01-01T02:49:51Z,7320000,False,,,0,,O. Anunoby take personal FOUL (4 PF) (Johnson 2 FT),"[1628384, 1629640]",1610612752.0,NYK,take,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,4.0,0.0,Johnson,1629640.0,,,,,,,,,
751,PT00M13.40S,2026-01-01T02:49:59.5Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,131,126,2026-01-01T02:49:59Z,7340000,False,,,0,,K. Johnson Free Throw 1 of 2 (16 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
752,PT00M13.40S,2026-01-01T02:50:17.6Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,132,126,2026-01-01T02:50:17Z,7350000,False,,,0,,K. Johnson Free Throw 2 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
753,PT00M09.70S,2026-01-01T02:50:27.1Z,4,REGULAR,foul,personal,['3freethrow'],203084,,,1610612752,132,126,2026-01-01T02:50:55Z,7360000,False,,,0,,H. Barnes shooting personal FOUL (2 PF) (McBride 3 FT),"[203084, 1630540]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,1628953.0,2.0,0.0,McBride,1630540.0,,,,,,,,,
755,PT00M09.70S,2026-01-01T02:51:03.3Z,4,REGULAR,freethrow,1 of 3,[],1630540,,,1610612752,132,127,2026-01-01T02:51:03Z,7380000,False,,,0,,M. McBride Free Throw 1 of 3 (19 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
756,PT00M09.70S,2026-01-01T02:51:17.3Z,4,REGULAR,freethrow,2 of 3,[],1630540,,,1610612752,132,128,2026-01-01T02:51:17Z,7390000,False,,,0,,M. McBride Free Throw 2 of 3 (20 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
757,PT00M09.70S,2026-01-01T02:51:18.9Z,4,REGULAR,substitution,out,[],1630574,,,1610612752,132,128,2026-01-01T02:51:23Z,7400000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
758,PT00M09.70S,2026-01-01T02:51:18.9Z,4,REGULAR,substitution,in,[],1641755,,,1610612752,132,128,2026-01-01T02:51:23Z,7410000,False,,,0,,SUB in: K. McCullar Jr.,[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
759,PT00M09.70S,2026-01-01T02:51:37.8Z,4,REGULAR,freethrow,3 of 3,[],1630540,,,1610612752,132,129,2026-01-01T02:51:37Z,7420000,False,,,0,,M. McBride Free Throw 3 of 3 (21 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
760,PT00M08.10S,2026-01-01T02:52:18.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612759,132,129,2026-01-01T02:52:23Z,7430000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT00M08.10S,2026-01-01T02:52:18.6Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,132,129,2026-01-01T02:52:23Z,7440000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
762,PT00M07.30S,2026-01-01T02:52:35.3Z,4,REGULAR,jumpball,recovered,[],1629640,,,1610612759,132,129,2026-01-01T02:52:35Z,7450000,False,,,0,,Jump Ball J. Champagnie vs. K. McCullar Jr.: Tip to K. Johnson,"[1629640, 1630577, 1641755]",1610612759.0,SAS,heldball,K. Johnson,1629640.0,Johnson,K. Johnson,Champagnie,1630577.0,McCullar Jr.,1641755.0,,,,,,,,,,,,,,,,,,,,,,
765,PT00M07.30S,2026-01-01T02:52:40.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612759,132,129,2026-01-01T02:52:51Z,7480000,False,,,0,,M. Bridges take personal FOUL (2 PF) (Johnson 2 FT),"[1628969, 1629640]",1610612752.0,NYK,take,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,1628953.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,
