actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
262,PT07M47.00S,2026-03-06T01:55:14.7Z,2,REGULAR,freethrow,1 of 1,[],1631105,,,1610612765,52,37,2026-03-06T01:55:29Z,2540000,False,,,0,,MISS J. Duren Free Throw 1 of 1,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
263,PT07M44.00S,2026-03-06T01:55:17.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,52,37,2026-03-06T01:55:29Z,2550000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,262.0,,,,,6.0,5.0,1.0,,,,,,,,
264,PT07M31.00S,2026-03-06T01:55:29.3Z,2,REGULAR,turnover,bad pass,[],1642264,,,1610612759,52,37,2026-03-06T01:55:32Z,2560000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1628989]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,,,,,Huerter,1628989.0
265,PT07M31.00S,2026-03-06T01:55:29.3Z,2,REGULAR,steal,,[],1628989,,,1610612765,52,37,2026-03-06T01:55:30Z,2570000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
266,PT07M27.00S,2026-03-06T01:55:37.9Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,52,37,2026-03-06T01:56:28Z,2580000,False,,,0,,C. Cunningham lost ball out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,lost ball,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1146.0,1.0,,,,,,
267,PT07M06.00S,2026-03-06T01:56:02.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642868,75.50919842312747,13.23529411764706,1610612759,52,37,2026-03-06T01:56:05Z,2590000,False,-184.0,178.0,1,right,MISS C. Bryant 25' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
268,PT07M04.00S,2026-03-06T01:56:04.4Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,37,2026-03-06T01:56:05Z,2600000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,267.0,,,,,5.0,4.0,1.0,,,,,,,,
269,PT06M59.00S,2026-03-06T01:56:10.2Z,2,REGULAR,2pt,Jump Shot,[],1630595,6.1268068331143235,76.22549019607843,1610612765,52,39,2026-03-06T01:56:16Z,2610000,False,-131.0,5.0,1,left,C. Cunningham 13' step back Jump Shot (9 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,13.12,Made,,,,9.0,,,,,,,,,,,,,,
270,PT06M39.00S,2026-03-06T01:56:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.9060446780552,44.85294117647059,1610612759,52,39,2026-03-06T01:56:33Z,2620000,False,-26.0,5.0,1,right,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
271,PT06M37.00S,2026-03-06T01:56:31.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,39,2026-03-06T01:56:33Z,2630000,False,,,0,,J. Duren REBOUND (Off:1 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,270.0,,,,,6.0,5.0,1.0,,,,,,,,
272,PT06M29.00S,2026-03-06T01:56:39.3Z,2,REGULAR,2pt,Jump Shot,[],1631105,20.97568988173456,73.2843137254902,1610612765,52,39,2026-03-06T01:56:43Z,2640000,False,-116.0,145.0,1,left,MISS J. Duren 18' pullup Shot,[1631105],1610612765.0,DET,pullup,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,18.57,Missed,,,,,,,,,,,,,,,,,,
273,PT06M26.00S,2026-03-06T01:56:42.3Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,52,39,2026-03-06T01:56:43Z,2650000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,,,,,272.0,,,,,1.0,1.0,0.0,,,,,,,,
274,PT06M22.00S,2026-03-06T01:56:54.7Z,2,REGULAR,foul,personal,[],1631105,,,1610612759,52,39,2026-03-06T01:57:14Z,2660000,False,,,0,,J. Duren personal FOUL (3 PF),"[1631105, 1641705]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627541.0,,3.0,0.0,Wembanyama,1641705.0,,
276,PT06M22.00S,2026-03-06T01:57:00.8Z,2,REGULAR,substitution,out,[],1642868,,,1610612759,52,39,2026-03-06T01:57:08Z,2680000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M22.00S,2026-03-06T01:57:00.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,52,39,2026-03-06T01:57:08Z,2690000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M12.00S,2026-03-06T01:57:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612759,52,39,2026-03-06T01:57:43Z,2700000,False,,,0,,J. Duren shooting personal FOUL (4 PF) (Wembanyama 2 FT),"[1631105, 1641705]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,,4.0,0.0,Wembanyama,1641705.0,,
280,PT06M12.00S,2026-03-06T01:58:03.6Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,53,39,2026-03-06T01:58:03Z,2720000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (18 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,18.0,,,,,,,,,,,,,,
281,PT06M12.00S,2026-03-06T01:58:05.8Z,2,REGULAR,substitution,out,[],1631105,,,1610612759,53,39,2026-03-06T01:58:09Z,2730000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M12.00S,2026-03-06T01:58:05.8Z,2,REGULAR,substitution,in,[],1630191,,,1610612759,53,39,2026-03-06T01:58:09Z,2740000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M12.00S,2026-03-06T01:58:27.6Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,54,39,2026-03-06T01:58:27Z,2750000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (19 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,19.0,,,,,,,,,,,,,,
285,PT05M56.00S,2026-03-06T01:58:48.0Z,2,REGULAR,3pt,Jump Shot,[],1629750,25.837713534822605,12.5,1610612765,54,39,2026-03-06T01:58:55Z,2760000,False,188.0,190.0,1,left,MISS J. Green 26' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
286,PT05M50.00S,2026-03-06T01:58:54.0Z,2,REGULAR,rebound,offensive,[],1629130,,,1610612765,54,39,2026-03-06T01:58:55Z,2770000,False,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,285.0,,,,,1.0,0.0,1.0,,,,,,,,
287,PT05M50.00S,2026-03-06T01:58:53.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629130,5.590000152587891,50.0,1610612765,54,41,2026-03-06T01:59:30Z,2780000,False,0.0,0.0,1,left,D. Robinson tip Layup (5 PTS),[1629130],1610612765.0,DET,tip,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,5.0,,,,,,,,,,,,,,
288,PT05M39.00S,2026-03-06T01:59:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,92.32917214191852,50.49019607843137,1610612759,56,41,2026-03-06T01:59:08Z,2790000,False,2.0,20.0,1,right,D. Harper driving finger roll Layup (5 PTS) (S. Castle 7 AST),"[1642844, 1642264]",1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1.98,Made,,,,5.0,S. Castle,1642264.0,7.0,,,,,,,,,,,
290,PT05M29.00S,2026-03-06T01:59:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,19.267411300919843,58.08823529411765,1610612765,56,43,2026-03-06T01:59:18Z,2810000,False,-40.0,129.0,1,left,C. Cunningham 13' fadeaway Jump Shot (11 PTS),[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,,,,11.0,,,,,,,,,,,,,,
291,PT05M10.00S,2026-03-06T01:59:33.0Z,2,REGULAR,2pt,Jump Shot,[],1641705,92.59198423127464,75.24509803921569,1610612759,56,43,2026-03-06T01:59:38Z,2820000,False,126.0,17.0,1,right,MISS V. Wembanyama 12' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,12.74,Missed,,,,,,,,,,,,,,,,,,
292,PT05M08.00S,2026-03-06T01:59:35.0Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612765,56,43,2026-03-06T01:59:38Z,2830000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,291.0,,,,,1.0,1.0,0.0,,,,,,,,
293,PT05M08.00S,2026-03-06T01:59:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1642844,,,1610612765,56,43,2026-03-06T01:59:52Z,2840000,False,,,0,,D. Harper shooting personal FOUL (2 PF) (Green 2 FT),"[1642844, 1629750]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,,2.0,0.0,Green,1629750.0,,
295,PT05M08.00S,2026-03-06T02:00:12.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629750,,,1610612765,56,44,2026-03-06T02:00:12Z,2860000,False,,,0,,J. Green Free Throw 1 of 2 (6 PTS),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
296,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,out,[],1641705,,,1610612765,56,44,2026-03-06T02:00:41Z,2870000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,out,[],1642844,,,1610612765,56,44,2026-03-06T02:00:41Z,2880000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,out,[],1642264,,,1610612765,56,44,2026-03-06T02:00:41Z,2890000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,56,44,2026-03-06T02:00:41Z,2900000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,in,[],1628436,,,1610612765,56,44,2026-03-06T02:00:41Z,2910000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,in,[],1630577,,,1610612765,56,44,2026-03-06T02:00:41Z,2920000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612765,56,44,2026-03-06T02:00:41Z,2930000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT05M08.00S,2026-03-06T02:00:12.8Z,2,REGULAR,substitution,in,[],1642450,,,1610612765,56,44,2026-03-06T02:00:41Z,2940000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M08.00S,2026-03-06T02:00:44.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629750,,,1610612765,56,45,2026-03-06T02:00:44Z,2950000,False,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
305,PT04M44.00S,2026-03-06T02:01:11.3Z,2,REGULAR,3pt,Jump Shot,[],1629640,76.16622864651774,88.97058823529412,1610612759,56,45,2026-03-06T02:01:16Z,2960000,False,195.0,172.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
306,PT04M42.00S,2026-03-06T02:01:13.3Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612765,56,45,2026-03-06T02:01:16Z,2970000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,305.0,,,,,1.0,1.0,0.0,,,,,,,,
307,PT04M34.00S,2026-03-06T02:01:24.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612765,56,45,2026-03-06T02:01:50Z,2980000,False,,,0,,D. Fox personal FOUL (1 PF) (Robinson 2 FT),"[1628368, 1629130]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627541.0,,1.0,0.0,Robinson,1629130.0,,
309,PT04M34.00S,2026-03-06T02:01:30.1Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,56,45,2026-03-06T02:01:36Z,3000000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M34.00S,2026-03-06T02:01:30.1Z,2,REGULAR,substitution,in,[],202699,,,1610612765,56,45,2026-03-06T02:01:36Z,3010000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M34.00S,2026-03-06T02:01:58.8Z,2,REGULAR,freethrow,1 of 2,[],1629130,,,1610612765,56,45,2026-03-06T02:01:58Z,3020000,False,,,0,,MISS D. Robinson Free Throw 1 of 2,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT04M34.00S,2026-03-06T02:01:58.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,56,45,2026-03-06T02:01:58Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,
313,PT04M34.00S,2026-03-06T02:02:18.6Z,2,REGULAR,freethrow,2 of 2,[],1629130,,,1610612765,56,46,2026-03-06T02:02:18Z,3040000,False,,,0,,D. Robinson Free Throw 2 of 2 (6 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
314,PT04M20.00S,2026-03-06T02:02:33.4Z,2,REGULAR,2pt,Jump Shot,[],1630170,77.87450722733246,67.8921568627451,1610612759,58,46,2026-03-06T02:02:36Z,3050000,False,89.0,155.0,1,right,D. Vassell 17' pullup Jump Shot (5 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,17.94,Made,,,,5.0,,,,,,,,,,,,,,
315,PT04M08.00S,2026-03-06T02:02:46.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,11.514454664914586,43.38235294117647,1610612765,58,46,2026-03-06T02:03:25Z,3060000,False,33.0,56.0,1,left,MISS I. Stewart 6' driving Hook,[1630191],1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
316,PT04M07.00S,2026-03-06T02:02:47.9Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,58,46,2026-03-06T02:03:25Z,3070000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,315.0,,,,,3.0,3.0,0.0,,,,,,,,
317,PT03M59.00S,2026-03-06T02:02:54.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630170,94.69448094612353,52.450980392156865,1610612759,60,46,2026-03-06T02:03:06Z,3080000,False,12.0,-3.0,1,right,D. Vassell running finger roll Layup (7 PTS),[1630170],1610612759.0,SAS,running finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.26,Made,,,,7.0,,,,,,,,,,,,,,
318,PT03M44.00S,2026-03-06T02:03:13.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612765,60,46,2026-03-06T02:03:35Z,3090000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Stewart 2 FT),"[1628436, 1630191]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,,1.0,0.0,Stewart,1630191.0,,
320,PT03M44.00S,2026-03-06T02:03:39.4Z,2,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,60,47,2026-03-06T02:03:59Z,3110000,False,,,0,,I. Stewart Free Throw 1 of 2 (9 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
321,PT03M44.00S,2026-03-06T02:03:39.4Z,2,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,60,47,2026-03-06T02:03:59Z,3120000,False,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT03M42.00S,2026-03-06T02:03:41.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,60,47,2026-03-06T02:03:59Z,3130000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,321.0,,,,,4.0,4.0,0.0,,,,,,,,
323,PT03M28.00S,2026-03-06T02:04:13.1Z,2,REGULAR,2pt,Jump Shot,[],1628368,77.4802890932983,35.049019607843135,1610612759,62,47,2026-03-06T02:04:17Z,3140000,False,-75.0,159.0,1,right,D. Fox 17' pullup Jump Shot (22 PTS),[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,17.59,Made,,,,22.0,,,,,,,,,,,,,,
324,PT03M09.00S,2026-03-06T02:04:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630191,29.6484888304862,69.36274509803921,1610612765,62,50,2026-03-06T02:04:35Z,3150000,False,-97.0,226.0,1,left,I. Stewart 24' 3PT  (12 PTS) (D. Robinson 1 AST),"[1630191, 1629130]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,24.6,Made,,,,12.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,
326,PT02M50.00S,2026-03-06T02:04:50.3Z,2,REGULAR,3pt,Jump Shot,[],1628368,67.49342969776609,26.96078431372549,1610612759,62,50,2026-03-06T02:05:09Z,3170000,False,-115.0,253.0,1,right,MISS D. Fox 27' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
327,PT02M47.00S,2026-03-06T02:04:53.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612765,62,50,2026-03-06T02:04:54Z,3180000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,326.0,,,,,2.0,2.0,0.0,,,,,,,,
328,PT02M36.00S,2026-03-06T02:05:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612765,62,50,2026-03-06T02:08:19Z,3190000,False,,,0,,D. Fox personal FOUL (2 PF) (Harris 2 FT),"[1628368, 202699]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1146.0,,2.0,0.0,Harris,202699.0,,
330,PT02M36.00S,2026-03-06T02:05:35.9Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,62,51,2026-03-06T02:08:19Z,3210000,False,,,0,,T. Harris Free Throw 1 of 2 (3 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
339,PT02M36.00S,2026-03-06T02:05:35.9Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,62,52,2026-03-06T02:08:19Z,3215000,False,,,0,,T. Harris Free Throw 2 of 2 (4 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
331,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,out,[],1628368,,,1610612759,62,52,2026-03-06T02:08:04Z,3220000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,out,[],1628436,,,1610612759,62,52,2026-03-06T02:08:04Z,3230000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,out,[],1642450,,,1610612759,62,52,2026-03-06T02:08:04Z,3240000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,out,[],1628989,,,1610612759,62,52,2026-03-06T02:08:04Z,3250000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,62,52,2026-03-06T02:08:04Z,3260000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,62,52,2026-03-06T02:08:04Z,3270000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,in,[],1630595,,,1610612759,62,52,2026-03-06T02:08:04Z,3280000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT02M36.00S,2026-03-06T02:05:37.9Z,2,REGULAR,substitution,in,[],1641842,,,1610612759,62,52,2026-03-06T02:08:04Z,3290000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M13.00S,2026-03-06T02:06:30.4Z,2,REGULAR,3pt,Jump Shot,[],1641705,67.23061760840999,37.745098039215684,1610612759,62,52,2026-03-06T02:07:41Z,3295000,False,-61.0,256.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,26.28,Missed,,,,,,,,,,,,,,,,,,
341,PT02M12.00S,2026-03-06T02:06:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,62,52,2026-03-06T02:07:41Z,3297500,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,340.0,,,,,,,,,,,,,,,
342,PT02M12.00S,2026-03-06T02:06:34.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612759,62,52,2026-03-06T02:06:41Z,3330000,False,,,0,,T. Harris loose ball personal FOUL (1 PF) (Johnson 2 FT),"[202699, 1629640]",1610612765.0,DET,loose ball,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,1.0,0.0,Johnson,1629640.0,,
344,PT02M12.00S,2026-03-06T02:06:57.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,63,52,2026-03-06T02:06:57Z,3350000,False,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,1.0,,,,,,,,,,,,,,
