actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
439,PT04M56.00S,2026-03-09T01:49:55.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642844,,,1610612745,96,72,2026-03-09T01:50:03Z,4330000,False,,,0,,D. Harper shooting personal FOUL (3 PF) (Thompson 2 FT),"[1642844, 1641708]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1627964.0,3.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
441,PT04M56.00S,2026-03-09T01:50:22.7Z,3,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,96,73,2026-03-09T01:50:53Z,4350000,False,,,0,,A. Thompson Free Throw 1 of 2 (15 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
442,PT04M56.00S,2026-03-09T01:50:25.9Z,3,REGULAR,substitution,out,[],1630170,,,1610612745,96,73,2026-03-09T01:50:32Z,4360000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M56.00S,2026-03-09T01:50:25.9Z,3,REGULAR,substitution,in,[],1630577,,,1610612745,96,73,2026-03-09T01:50:32Z,4370000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M56.00S,2026-03-09T01:50:22.7Z,3,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,96,73,2026-03-09T01:50:53Z,4380000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
445,PT04M56.00S,2026-03-09T01:50:22.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,96,73,2026-03-09T01:50:53Z,4390000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,
447,PT04M43.00S,2026-03-09T01:51:02.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,93.51182654402102,61.029411764705884,1610612759,96,73,2026-03-09T01:51:20Z,4410000,False,55.0,8.0,1,right,MISS S. Castle driving floating bank Shot,[1642264],1610612759.0,SAS,driving floating bank,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.58,Missed,,,,,,,,,,,,,
448,PT04M41.00S,2026-03-09T01:51:05.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,96,73,2026-03-09T01:51:05Z,4420000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,447.0,4.0,3.0,1.0,,,,,
449,PT04M39.00S,2026-03-09T01:51:09.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612745,96,73,2026-03-09T01:51:21Z,4430000,False,,,0,,K. Johnson shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[1629640, 1631095]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
451,PT04M39.00S,2026-03-09T01:51:39.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631095,,,1610612745,96,74,2026-03-09T01:52:15Z,4450000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (7 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
452,PT04M39.00S,2026-03-09T01:51:39.9Z,3,REGULAR,substitution,out,[],1642264,,,1610612745,96,74,2026-03-09T01:51:43Z,4460000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M39.00S,2026-03-09T01:51:39.9Z,3,REGULAR,substitution,in,[],1628368,,,1610612745,96,74,2026-03-09T01:51:43Z,4470000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M39.00S,2026-03-09T01:51:39.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631095,,,1610612745,96,75,2026-03-09T01:52:15Z,4480000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (8 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
455,PT04M18.00S,2026-03-09T01:52:32.9Z,3,REGULAR,3pt,Jump Shot,[],1629640,67.09921156373193,45.588235294117645,1610612759,99,75,2026-03-09T01:52:39Z,4490000,False,-22.0,257.0,1,right,K. Johnson 25' 3PT  (15 PTS) (D. Fox 8 AST),"[1629640, 1628368]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,25.77,Made,15.0,D. Fox,1628368.0,8.0,,,,,,,,,
457,PT03M59.00S,2026-03-09T01:52:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,8.229303547963205,50.245098039215684,1610612745,99,77,2026-03-09T01:52:57Z,4510000,False,-1.0,25.0,1,left,A. Sengun cutting Layup (14 PTS) (A. Thompson 5 AST),"[1630578, 1641708]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,2.49,Made,14.0,A. Thompson,1641708.0,5.0,,,,,,,,,
459,PT03M42.00S,2026-03-09T01:53:09.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,91.40932982917214,57.35294117647059,1610612759,101,77,2026-03-09T01:53:33Z,4530000,False,37.0,28.0,1,right,K. Johnson driving floating bank Jump Shot (17 PTS) (L. Kornet 2 AST),"[1629640, 1628436]",1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.64,Made,17.0,L. Kornet,1628436.0,2.0,,,,,,,,,
461,PT03M26.00S,2026-03-09T01:53:24.8Z,3,REGULAR,3pt,Jump Shot,[],201142,25.18068331143233,86.02941176470588,1610612745,101,80,2026-03-09T01:53:35Z,4550000,False,-180.0,184.0,1,left,K. Durant 25' 3PT pullup (19 PTS),[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,25.76,Made,19.0,,,,,,,,,,,,
463,PT03M13.00S,2026-03-09T01:53:47.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,80.50262812089356,50.49019607843137,1610612759,101,80,2026-03-09T01:54:07Z,4570000,False,2.0,131.0,1,right,MISS D. Harper 13' step back Shot,[1642844],1610612759.0,SAS,step back,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.08,Missed,,,,,,,,,,,,,
464,PT03M13.00S,2026-03-09T01:53:47.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,101,80,2026-03-09T01:53:55Z,4580000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,463.0,,,,,,,,
466,PT03M13.00S,2026-03-09T01:53:51.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612745,101,80,2026-03-09T01:54:05Z,4600000,False,,,0,,L. Kornet loose ball personal FOUL (4 PF) (Sengun 2 FT),"[1628436, 1630578]",1610612759.0,SAS,loose ball,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,2003.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
468,PT03M13.00S,2026-03-09T01:54:29.6Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,101,81,2026-03-09T01:54:29Z,4620000,False,,,0,,A. Sengun Free Throw 1 of 2 (15 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
469,PT03M13.00S,2026-03-09T01:54:48.2Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,101,82,2026-03-09T01:54:48Z,4630000,False,,,0,,A. Sengun Free Throw 2 of 2 (16 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
470,PT02M51.00S,2026-03-09T01:55:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.85479632063075,47.794117647058826,1610612759,103,82,2026-03-09T01:55:23Z,4640000,False,-11.0,15.0,1,right,D. Fox driving reverse Layup (11 PTS),[1628368],1610612759.0,SAS,driving reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,11.0,,,,,,,,,,,,
471,PT02M44.00S,2026-03-09T01:55:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,6.258212877792378,46.32352941176471,1610612745,103,84,2026-03-09T01:56:01Z,4650000,False,18.0,6.0,1,left,A. Thompson driving finger roll Layup (17 PTS),[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,1.94,Made,17.0,,,,,,,,,,,,
472,PT02M31.00S,2026-03-09T01:55:35.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,92.9862023653088,50.98039215686274,1610612759,105,84,2026-03-09T01:55:49Z,4660000,False,5.0,13.0,1,right,L. Kornet alley-oop DUNK (2 PTS) (D. Fox 9 AST),"[1628436, 1628368]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,1.43,Made,2.0,D. Fox,1628368.0,9.0,,,,,,,,,
474,PT02M26.00S,2026-03-09T01:55:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612745,105,84,2026-03-09T01:59:15Z,4680000,False,,,0,,D. Fox personal FOUL (4 PF) (Thompson 2 FT),"[1628368, 1641708]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,2003.0,4.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
476,PT02M26.00S,2026-03-09T01:55:53.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,105,84,2026-03-09T01:55:53Z,4700000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M26.00S,2026-03-09T01:58:55.2Z,3,REGULAR,substitution,out,[],1628436,,,1610612745,105,84,2026-03-09T01:59:14Z,4710000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M26.00S,2026-03-09T01:58:55.2Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,105,84,2026-03-09T01:59:14Z,4720000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M26.00S,2026-03-09T01:58:55.2Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,105,84,2026-03-09T01:59:14Z,4730000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M26.00S,2026-03-09T01:58:55.2Z,3,REGULAR,substitution,in,[],1641705,,,1610612745,105,84,2026-03-09T01:59:14Z,4740000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M26.00S,2026-03-09T01:58:55.2Z,3,REGULAR,substitution,in,[],1627827,,,1610612745,105,84,2026-03-09T01:59:14Z,4750000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M26.00S,2026-03-09T01:58:55.2Z,3,REGULAR,substitution,in,[],203991,,,1610612745,105,84,2026-03-09T01:59:14Z,4760000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M26.00S,2026-03-09T01:59:37.6Z,3,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,105,85,2026-03-09T01:59:37Z,4770000,False,,,0,,A. Thompson Free Throw 1 of 2 (18 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
484,PT02M26.00S,2026-03-09T01:59:56.8Z,3,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,105,86,2026-03-09T01:59:56Z,4780000,False,,,0,,A. Thompson Free Throw 2 of 2 (19 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
485,PT02M11.00S,2026-03-09T02:00:16.8Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612759,105,86,2026-03-09T02:00:25Z,4790000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1642263]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,,,Sheppard,1642263.0
486,PT02M11.00S,2026-03-09T02:00:16.8Z,3,REGULAR,steal,,[],1642263,,,1610612745,105,86,2026-03-09T02:00:19Z,4800000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
487,PT02M07.00S,2026-03-09T02:00:20.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,6.521024967148489,50.0,1610612745,105,88,2026-03-09T02:00:32Z,4810000,False,0.0,9.0,1,left,R. Sheppard running finger roll Layup (14 PTS),[1642263],1610612745.0,HOU,running finger roll,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,0.88,Made,14.0,,,,,,,,,,,,
488,PT01M52.00S,2026-03-09T02:00:35.3Z,3,REGULAR,turnover,bad pass,[],1642844,,,1610612759,105,88,2026-03-09T02:00:45Z,4820000,False,,,0,,D. Harper bad pass TURNOVER (1 TO),"[1642844, 1641708]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Thompson,1641708.0
489,PT01M52.00S,2026-03-09T02:00:35.3Z,3,REGULAR,steal,,[],1641708,,,1610612745,105,88,2026-03-09T02:00:37Z,4830000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
490,PT01M48.00S,2026-03-09T02:00:39.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,6.389618922470433,50.245098039215684,1610612745,105,90,2026-03-09T02:00:50Z,4840000,False,-1.0,8.0,1,left,A. Thompson running Layup (21 PTS) (D. Finney-Smith 2 AST),"[1641708, 1627827]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,21.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,
491,PT01M30.00S,2026-03-09T02:00:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.11760840998686,49.754901960784316,1610612759,107,90,2026-03-09T02:01:02Z,4850000,False,-1.0,12.0,1,right,D. Fox driving finger roll Layup (13 PTS),[1628368],1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,1.23,Made,13.0,,,,,,,,,,,,
494,PT01M12.00S,2026-03-09T02:01:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.075558475689881,54.90196078431373,1610612745,107,90,2026-03-09T02:02:12Z,4870000,False,-25.0,-5.0,1,left,MISS C. Capela cutting Layup - blocked,"[203991, 1641705]",1610612745.0,HOU,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,2.5,Missed,,,,,,,,,,Wembanyama,1641705.0,,
495,PT01M12.00S,2026-03-09T02:01:15.1Z,3,REGULAR,block,,[],1641705,,,1610612745,107,90,2026-03-09T02:01:18Z,4880000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT01M09.00S,2026-03-09T02:01:18.1Z,3,REGULAR,rebound,defensive,[],1642844,,,1610612759,107,90,2026-03-09T02:01:41Z,4890000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,494.0,1.0,1.0,0.0,,,,,
497,PT01M05.00S,2026-03-09T02:01:22.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,67.88764783180025,75.73529411764706,1610612759,107,90,2026-03-09T02:02:29Z,4900000,False,129.0,249.0,1,right,MISS D. Fox 28' running 3PT,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,28.06,Missed,,,,,,,,,,,,,
498,PT01M03.00S,2026-03-09T02:01:25.6Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,107,90,2026-03-09T02:01:25Z,4910000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,497.0,1.0,1.0,0.0,,,,,
499,PT01M00.00S,2026-03-09T02:01:27.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641708,5.863994743758213,49.754901960784316,1610612745,107,92,2026-03-09T02:02:45Z,4920000,False,1.0,3.0,1,left,A. Thompson running DUNK (23 PTS) (R. Sheppard 2 AST),"[1641708, 1642263]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,0.29,Made,23.0,R. Sheppard,1642263.0,2.0,,,,,,,,,
502,PT00M47.90S,2026-03-09T02:02:05.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612759,107,92,2026-03-09T02:02:13Z,4950000,False,,,0,,R. Sheppard shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[1642263, 1641705]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,2003.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
504,PT00M47.90S,2026-03-09T02:02:35.1Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,108,92,2026-03-09T02:02:35Z,4970000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (24 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,
505,PT00M47.90S,2026-03-09T02:02:36.4Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,108,92,2026-03-09T02:02:47Z,4980000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M47.90S,2026-03-09T02:02:36.4Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,108,92,2026-03-09T02:02:47Z,4990000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M47.90S,2026-03-09T02:02:57.3Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,109,92,2026-03-09T02:02:57Z,5000000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (25 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,
508,PT00M37.20S,2026-03-09T02:03:13.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612745,109,92,2026-03-09T02:03:24Z,5010000,False,,,0,,S. Castle personal FOUL (4 PF) (Durant 2 FT),"[1642264, 201142]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,2003.0,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
510,PT00M37.20S,2026-03-09T02:03:49.9Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,109,93,2026-03-09T02:03:49Z,5030000,False,,,0,,K. Durant Free Throw 1 of 2 (20 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
511,PT00M37.20S,2026-03-09T02:04:16.9Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,109,94,2026-03-09T02:04:16Z,5040000,False,,,0,,K. Durant Free Throw 2 of 2 (21 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
512,PT00M34.40S,2026-03-09T02:04:24.1Z,3,REGULAR,2pt,Jump Shot,[],1628368,79.45137976346912,33.82352941176471,1610612759,109,94,2026-03-09T02:04:39Z,5050000,False,-81.0,141.0,1,right,MISS D. Fox 16' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,16.23,Missed,,,,,,,,,,,,,
513,PT00M30.80S,2026-03-09T02:04:27.6Z,3,REGULAR,rebound,offensive,[],1628368,,,1610612759,109,94,2026-03-09T02:04:27Z,5060000,False,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,512.0,1.0,0.0,1.0,,,,,
514,PT00M28.30S,2026-03-09T02:04:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642264,93.24901445466492,50.73529411764706,1610612759,109,94,2026-03-09T02:04:46Z,5070000,False,4.0,11.0,1,right,MISS S. Castle alley-oop Layup,[1642264],1610612759.0,SAS,alley-oop,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,1.16,Missed,,,,,,,,,,,,,
515,PT00M26.10S,2026-03-09T02:04:32.3Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612745,109,94,2026-03-09T02:04:32Z,5080000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,514.0,2.0,2.0,0.0,,,,,
516,PT00M08.10S,2026-03-09T02:04:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,15.193823915900131,50.245098039215684,1610612745,109,94,2026-03-09T02:05:18Z,5090000,False,-1.0,90.0,1,left,MISS R. Sheppard 9' pullup Shot - blocked,"[1642263, 1630577]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.03,Missed,,,,,,,,,,Champagnie,1630577.0,,
517,PT00M08.10S,2026-03-09T02:04:50.2Z,3,REGULAR,block,,[],1630577,,,1610612745,109,94,2026-03-09T02:04:53Z,5100000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
518,PT00M04.60S,2026-03-09T02:04:53.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,109,94,2026-03-09T02:05:18Z,5110000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,516.0,7.0,6.0,1.0,,,,,
519,PT00M00.60S,2026-03-09T02:04:58.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642844,92.59198423127464,52.94117647058824,1610612759,109,94,2026-03-09T02:06:31Z,5120000,False,15.0,17.0,1,right,MISS D. Harper running finger roll Layup - blocked,"[1642844, 201142]",1610612759.0,SAS,running finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,2.25,Missed,,,,,,,,,,Durant,201142.0,,
520,PT00M00.60S,2026-03-09T02:04:58.3Z,3,REGULAR,block,,[],201142,,,1610612759,109,94,2026-03-09T02:05:01Z,5130000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT00M00.60S,2026-03-09T02:04:58.3Z,3,REGULAR,rebound,offensive,[],1642264,,,1610612759,109,94,2026-03-09T02:05:29Z,5140000,False,,,0,,S. Castle REBOUND (Off:1 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,519.0,3.0,2.0,1.0,,,,,
522,PT00M00.60S,2026-03-09T02:05:06.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612759,109,94,2026-03-09T02:05:13Z,5150000,False,,,0,,A. Thompson shooting personal FOUL (4 PF) (Castle 2 FT),"[1641708, 1642264]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,4.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
524,PT00M00.60S,2026-03-09T02:05:30.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642264,,,1610612759,110,94,2026-03-09T02:05:30Z,5170000,False,,,0,,S. Castle Free Throw 1 of 2 (23 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,
525,PT00M00.60S,2026-03-09T02:05:30.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642264,,,1610612759,110,94,2026-03-09T02:06:03Z,5180000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
