actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
514,PT12M00.00S,2025-11-16T22:50:24.0Z,4,REGULAR,substitution,in,['startperiod'],1628436,,,1610612759,95,85,2025-11-16T22:50:34Z,5080000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-11-16T22:50:24.0Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,95,85,2025-11-16T22:50:34Z,5090000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-11-16T22:50:30.1Z,4,REGULAR,period,start,[],0,,,1610612758,95,85,2025-11-16T22:50:35Z,5100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M45.00S,2025-11-16T22:50:44.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,92.72339027595268,38.48039215686275,1610612758,95,85,2025-11-16T22:50:51Z,5110000,False,-58.0,16.0,1,right,MISS D. Eubanks Hook,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.98,Missed,,,,,,,,,,,,,,
518,PT11M42.00S,2025-11-16T22:50:46.5Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,95,85,2025-11-16T22:50:46Z,5120000,False,,,0,,K. Johnson REBOUND (Off:2 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,517.0,7.0,5.0,2.0,,,,,,
519,PT11M35.00S,2025-11-16T22:50:53.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,28.991458607095925,74.50980392156863,1610612759,98,85,2025-11-16T22:50:58Z,5130000,False,-123.0,220.0,1,left,D. Fox 25' 3PT  (19 PTS) (K. Johnson 1 AST),"[1628368, 1629640]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,25.18,Made,19.0,K. Johnson,1629640.0,1.0,,,,,,,,,,
521,PT11M22.00S,2025-11-16T22:51:07.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,83.919185282523,59.55882352941176,1610612758,98,85,2025-11-16T22:56:04Z,5150000,False,48.0,99.0,1,right,MISS M. Monk 10' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.97,Missed,,,,,,,,,,,,,,
522,PT11M20.00S,2025-11-16T22:51:09.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,98,85,2025-11-16T22:51:13Z,5160000,False,,,0,,K. Johnson REBOUND (Off:2 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,521.0,8.0,6.0,2.0,,,,,,
523,PT11M13.00S,2025-11-16T22:51:16.2Z,4,REGULAR,2pt,Jump Shot,[],1628368,25.443495400788436,52.94117647058824,1610612759,100,85,2025-11-16T22:51:22Z,5170000,False,-15.0,187.0,1,left,D. Fox 18' step back Jump Shot (21 PTS),[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,18.73,Made,21.0,,,,,,,,,,,,,
525,PT10M52.00S,2025-11-16T22:51:36.9Z,4,REGULAR,turnover,lost ball,[],201942,,,1610612758,100,85,2025-11-16T22:51:47Z,5190000,False,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 203084]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,1.0,Barnes,203084.0,,,,,,,,,,,,,,,,
526,PT10M52.00S,2025-11-16T22:51:36.9Z,4,REGULAR,steal,,[],203084,,,1610612759,100,85,2025-11-16T22:51:42Z,5200000,False,,,0,,H. Barnes STEAL (2 STL),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT10M43.00S,2025-11-16T22:51:45.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,19.136005256241788,94.11764705882352,1610612759,100,85,2025-11-16T22:51:50Z,5210000,False,-221.0,127.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,25.47,Missed,,,,,,,,,,,,,,
528,PT10M41.00S,2025-11-16T22:51:47.4Z,4,REGULAR,rebound,defensive,[],201566,,,1610612758,100,85,2025-11-16T22:51:50Z,5220000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:6),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,527.0,6.0,6.0,0.0,,,,,,
529,PT10M24.00S,2025-11-16T22:52:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.59198423127464,45.588235294117645,1610612758,100,87,2025-11-16T22:52:16Z,5230000,False,-22.0,17.0,1,right,D. Eubanks reverse Layup (2 PTS) (R. Westbrook 4 AST),"[1629234, 201566]",1610612758.0,SAC,reverse,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,2.79,Made,2.0,R. Westbrook,201566.0,4.0,,,,,,,,,,
531,PT09M59.00S,2025-11-16T22:52:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.863994743758213,55.392156862745104,1610612759,102,87,2025-11-16T22:52:35Z,5250000,False,-27.0,3.0,1,left,H. Barnes driving Layup (13 PTS),[203084],1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,2.71,Made,13.0,,,,,,,,,,,,,
532,PT09M45.00S,2025-11-16T22:52:44.1Z,4,REGULAR,3pt,Jump Shot,[],201566,91.40932982917214,96.81372549019608,1610612758,102,90,2025-11-16T22:52:49Z,5260000,False,234.0,28.0,1,right,R. Westbrook 3PT  (11 PTS) (D. Schröder 3 AST),"[201566, 203471]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,23.58,Made,11.0,D. Schröder,203471.0,3.0,,,,,,,,,,
534,PT09M33.00S,2025-11-16T22:52:55.3Z,4,REGULAR,3pt,Jump Shot,[],1628368,28.33442838370565,78.67647058823529,1610612759,102,90,2025-11-16T22:58:07Z,5280000,False,-143.0,214.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,25.74,Missed,,,,,,,,,,,,,,
535,PT09M30.00S,2025-11-16T22:52:58.3Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612758,102,90,2025-11-16T22:53:01Z,5290000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,534.0,1.0,1.0,0.0,,,,,,
536,PT09M14.00S,2025-11-16T22:53:14.6Z,4,REGULAR,2pt,Jump Shot,[],201942,79.45137976346912,32.35294117647059,1610612758,102,90,2025-11-16T22:53:19Z,5300000,False,-88.0,141.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,16.61,Missed,,,,,,,,,,,,,,
537,PT09M11.00S,2025-11-16T22:53:17.6Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,102,90,2025-11-16T22:53:19Z,5310000,False,,,0,,K. Johnson REBOUND (Off:2 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,536.0,9.0,7.0,2.0,,,,,,
538,PT09M00.00S,2025-11-16T22:53:34.4Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612759,102,90,2025-11-16T22:53:44Z,5320000,False,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Kornet 2 FT),"[201566, 1628436]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,,,2.0,0.0,Kornet,1628436.0,,
540,PT09M00.00S,2025-11-16T22:54:00.9Z,4,REGULAR,freethrow,1 of 2,[],1628436,,,1610612759,103,90,2025-11-16T22:54:38Z,5340000,False,,,0,,L. Kornet Free Throw 1 of 2 (11 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
541,PT09M00.00S,2025-11-16T22:54:01.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,103,90,2025-11-16T22:54:25Z,5350000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M00.00S,2025-11-16T22:54:01.9Z,4,REGULAR,substitution,out,[],1628368,,,1610612759,103,90,2025-11-16T22:54:25Z,5360000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M00.00S,2025-11-16T22:54:01.9Z,4,REGULAR,substitution,out,[],1629234,,,1610612759,103,90,2025-11-16T22:54:25Z,5370000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M00.00S,2025-11-16T22:54:01.9Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,103,90,2025-11-16T22:54:25Z,5380000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M00.00S,2025-11-16T22:54:01.9Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,103,90,2025-11-16T22:54:25Z,5390000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M00.00S,2025-11-16T22:54:01.9Z,4,REGULAR,substitution,in,[],1627734,,,1610612759,103,90,2025-11-16T22:54:25Z,5400000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M00.00S,2025-11-16T22:54:00.9Z,4,REGULAR,freethrow,2 of 2,[],1628436,,,1610612759,103,90,2025-11-16T22:54:38Z,5410000,False,,,0,,MISS L. Kornet Free Throw 2 of 2,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
548,PT08M55.00S,2025-11-16T22:54:05.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,103,90,2025-11-16T22:54:38Z,5420000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,547.0,10.0,8.0,2.0,,,,,,
549,PT08M46.00S,2025-11-16T22:54:36.7Z,4,REGULAR,2pt,Jump Shot,[],201942,78.13731931668858,50.49019607843137,1610612758,103,92,2025-11-16T22:54:41Z,5430000,False,2.0,153.0,1,right,D. DeRozan 15' Jump Shot (25 PTS) (R. Westbrook 5 AST),"[201942, 201566]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,,15.3,Made,25.0,R. Westbrook,201566.0,5.0,,,,,,,,,,
552,PT08M30.00S,2025-11-16T22:54:52.5Z,4,REGULAR,turnover,lost ball,[],1628436,,,1610612759,103,92,2025-11-16T22:55:04Z,5460000,False,,,0,,L. Kornet lost ball TURNOVER (2 TO),"[1628436, 1627734]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,,2.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,
553,PT08M30.00S,2025-11-16T22:54:52.5Z,4,REGULAR,steal,,[],1627734,,,1610612758,103,92,2025-11-16T22:54:58Z,5470000,False,,,0,,D. Sabonis STEAL (3 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
554,PT08M20.00S,2025-11-16T22:55:05.6Z,4,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612758,103,92,2025-11-16T22:55:14Z,5480000,False,,,0,,M. Monk step out-of-bounds TURNOVER (1 TO),[1628370],1610612758.0,SAC,step,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,1151.0,1.0,,,,,,,,,,,,,,,,,,
555,PT08M20.00S,2025-11-16T22:55:09.2Z,4,REGULAR,substitution,out,[],1628436,,,1610612759,103,92,2025-11-16T22:55:30Z,5490000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M20.00S,2025-11-16T22:55:09.2Z,4,REGULAR,substitution,in,[],203482,,,1610612759,103,92,2025-11-16T22:55:30Z,5500000,False,,,0,,SUB in: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M05.00S,2025-11-16T22:55:39.3Z,4,REGULAR,foul,personal,['2freethrow'],201942,,,1610612759,103,92,2025-11-16T22:55:57Z,5510000,False,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Barnes 2 FT),"[201942, 203084]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,
559,PT08M05.00S,2025-11-16T22:56:03.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612759,104,92,2025-11-16T22:56:03Z,5530000,False,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
560,PT08M05.00S,2025-11-16T22:56:21.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612759,105,92,2025-11-16T22:56:21Z,5540000,False,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
561,PT07M52.00S,2025-11-16T22:56:41.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,91.80354796320631,51.470588235294116,1610612758,105,94,2025-11-16T22:56:46Z,5550000,False,7.0,25.0,1,right,D. Sabonis Hook (14 PTS) (D. Schröder 4 AST),"[1627734, 203471]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,2.56,Made,14.0,D. Schröder,203471.0,4.0,,,,,,,,,,
563,PT07M30.00S,2025-11-16T22:57:01.8Z,4,REGULAR,3pt,Jump Shot,[],1631110,7.046649145860711,3.431372549019608,1610612759,105,94,2025-11-16T22:57:08Z,5570000,False,233.0,14.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,23.32,Missed,,,,,,,,,,,,,,
564,PT07M27.00S,2025-11-16T22:57:04.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,105,94,2025-11-16T22:57:08Z,5580000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,563.0,11.0,9.0,2.0,,,,,,
565,PT07M13.00S,2025-11-16T22:57:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.80354796320631,44.85294117647059,1610612758,105,96,2025-11-16T23:02:12Z,5590000,False,-26.0,25.0,1,right,D. Sabonis driving finger roll Layup (16 PTS) (D. Schröder 5 AST),"[1627734, 203471]",1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,3.55,Made,16.0,D. Schröder,203471.0,5.0,,,,,,,,,,
567,PT07M13.00S,2025-11-16T22:57:25.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,105,96,2025-11-16T22:57:25Z,5610000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M56.00S,2025-11-16T23:00:34.1Z,4,REGULAR,turnover,bad pass,[],203482,,,1610612759,105,96,2025-11-16T23:00:42Z,5620000,False,,,0,,K. Olynyk bad pass TURNOVER (2 TO),"[203482, 203471]",1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,2.0,Schröder,203471.0,,,,,,,,,,,,,,,,
569,PT06M56.00S,2025-11-16T23:00:34.1Z,4,REGULAR,steal,,[],203471,,,1610612758,105,96,2025-11-16T23:00:37Z,5630000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
570,PT06M50.00S,2025-11-16T23:00:39.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203471,92.85479632063075,52.450980392156865,1610612758,105,98,2025-11-16T23:03:42Z,5640000,False,12.0,15.0,1,right,D. Schröder running finger roll Layup (19 PTS),[203471],1610612758.0,SAC,running finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,1.92,Made,19.0,,,,,,,,,,,,,
571,PT06M25.00S,2025-11-16T23:01:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,10.5946123521682,50.0,1610612759,107,98,2025-11-16T23:01:15Z,5650000,False,0.0,47.0,1,left,H. Barnes driving floating Jump Shot (17 PTS) (D. Vassell 6 AST),"[203084, 1630170]",1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.71,Made,17.0,D. Vassell,1630170.0,6.0,,,,,,,,,,
573,PT06M01.00S,2025-11-16T23:01:28.7Z,4,REGULAR,3pt,Jump Shot,[],201566,91.80354796320631,95.58823529411765,1610612758,107,101,2025-11-16T23:01:33Z,5670000,False,228.0,25.0,1,right,R. Westbrook 3PT  (14 PTS) (D. DeRozan 3 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,22.92,Made,14.0,D. DeRozan,201942.0,3.0,,,,,,,,,,
575,PT05M47.00S,2025-11-16T23:01:42.6Z,4,REGULAR,2pt,Jump Shot,[],1630170,20.318659658344284,79.16666666666666,1610612759,107,101,2025-11-16T23:01:47Z,5690000,False,-146.0,138.0,1,left,MISS D. Vassell 20' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,20.11,Missed,,,,,,,,,,,,,,
576,PT05M45.00S,2025-11-16T23:01:44.6Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,107,101,2025-11-16T23:01:47Z,5700000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,575.0,2.0,2.0,0.0,,,,,,
577,PT05M32.00S,2025-11-16T23:01:58.6Z,4,REGULAR,3pt,Jump Shot,[],203471,71.17279894875165,20.588235294117645,1610612758,107,101,2025-11-16T23:02:02Z,5710000,False,-147.0,218.0,1,right,MISS D. Schröder 26' 3PT,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,26.34,Missed,,,,,,,,,,,,,,
578,PT05M29.00S,2025-11-16T23:02:01.6Z,4,REGULAR,rebound,defensive,[],203482,,,1610612759,107,101,2025-11-16T23:02:02Z,5720000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:2),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,577.0,4.0,2.0,2.0,,,,,,
579,PT05M18.00S,2025-11-16T23:02:11.3Z,4,REGULAR,3pt,Jump Shot,[],203084,31.225361366622867,31.372549019607842,1610612759,110,101,2025-11-16T23:02:16Z,5730000,False,93.0,241.0,1,left,H. Barnes 25' 3PT  (20 PTS) (K. Olynyk 8 AST),"[203084, 203482]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,25.84,Made,20.0,K. Olynyk,203482.0,8.0,,,,,,,,,,
581,PT05M04.00S,2025-11-16T23:02:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.24901445466492,52.69607843137255,1610612758,110,101,2025-11-16T23:02:37Z,5750000,False,13.0,11.0,1,right,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,1.74,Missed,,,,,,,,,,,,,,
582,PT05M01.00S,2025-11-16T23:02:29.8Z,4,REGULAR,rebound,defensive,[],203482,,,1610612759,110,101,2025-11-16T23:02:37Z,5760000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:3),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,581.0,5.0,3.0,2.0,,,,,,
583,PT04M56.00S,2025-11-16T23:02:34.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203084,5.601182654402102,54.166666666666664,1610612759,110,101,2025-11-16T23:03:24Z,5770000,False,-21.0,0.0,1,left,MISS H. Barnes running Layup,[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,2.08,Missed,,,,,,,,,,,,,,
584,PT04M56.00S,2025-11-16T23:02:34.4Z,4,REGULAR,rebound,defensive,[],201566,,,1610612758,110,101,2025-11-16T23:02:48Z,5780000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:7),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,583.0,7.0,7.0,0.0,,,,,,
585,PT04M45.00S,2025-11-16T23:02:44.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.32917214191852,46.32352941176471,1610612758,110,101,2025-11-16T23:06:28Z,5790000,False,-18.0,20.0,1,right,MISS D. Sabonis driving finger roll Layup,[1627734],1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,2.69,Missed,,,,,,,,,,,,,,
586,PT04M43.00S,2025-11-16T23:02:46.6Z,4,REGULAR,rebound,defensive,[],203482,,,1610612759,110,101,2025-11-16T23:02:52Z,5800000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:4),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,585.0,6.0,4.0,2.0,,,,,,
587,PT04M40.00S,2025-11-16T23:02:55.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,110,101,2025-11-16T23:02:55Z,5810000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M40.00S,2025-11-16T23:05:24.5Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,110,101,2025-11-16T23:05:42Z,5820000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M40.00S,2025-11-16T23:05:24.5Z,4,REGULAR,substitution,out,[],1630577,,,1610612759,110,101,2025-11-16T23:05:42Z,5830000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M40.00S,2025-11-16T23:05:24.5Z,4,REGULAR,substitution,out,[],203482,,,1610612759,110,101,2025-11-16T23:05:42Z,5840000,False,,,0,,SUB out: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M40.00S,2025-11-16T23:05:24.5Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,110,101,2025-11-16T23:05:42Z,5850000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M40.00S,2025-11-16T23:05:24.5Z,4,REGULAR,substitution,in,[],1628368,,,1610612759,110,101,2025-11-16T23:05:42Z,5860000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M40.00S,2025-11-16T23:05:24.5Z,4,REGULAR,substitution,in,[],1628436,,,1610612759,110,101,2025-11-16T23:05:42Z,5870000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M23.00S,2025-11-16T23:06:09.1Z,4,REGULAR,2pt,Jump Shot,[],1630170,6.389618922470433,27.205882352941174,1610612759,112,101,2025-11-16T23:06:16Z,5880000,False,114.0,8.0,1,left,D. Vassell 11' pullup Jump Shot (14 PTS) (H. Barnes 3 AST),"[1630170, 203084]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,11.43,Made,14.0,H. Barnes,203084.0,3.0,,,,,,,,,,
596,PT04M07.00S,2025-11-16T23:06:25.4Z,4,REGULAR,2pt,Jump Shot,[],201942,87.99277266754271,76.22549019607843,1610612758,112,101,2025-11-16T23:06:32Z,5900000,False,131.0,60.0,1,right,MISS D. DeRozan 14' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,14.43,Missed,,,,,,,,,,,,,,
597,PT04M07.00S,2025-11-16T23:06:25.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,112,101,2025-11-16T23:06:32Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,596.0,,,,,,,,,
