actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
332,PT01M44.00S,2026-02-22T02:04:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612759,65,59,2026-02-22T02:04:59Z,3280000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631099, 1629640]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Johnson,1629640.0
334,PT01M44.00S,2026-02-22T02:05:13.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,66,59,2026-02-22T02:08:20Z,3300000,False,,,0,,K. Johnson Free Throw 1 of 2 (8 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
335,PT01M44.00S,2026-02-22T02:05:15.0Z,2,REGULAR,substitution,out,[],1629234,,,1610612759,66,59,2026-02-22T02:05:23Z,3310000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M44.00S,2026-02-22T02:05:15.0Z,2,REGULAR,substitution,in,[],1630173,,,1610612759,66,59,2026-02-22T02:05:23Z,3320000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M44.00S,2026-02-22T02:05:13.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,67,59,2026-02-22T02:08:20Z,3330000,False,,,0,,K. Johnson Free Throw 2 of 2 (9 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
338,PT01M31.00S,2026-02-22T02:05:50.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,5.732588699080158,50.245098039215684,1610612758,67,61,2026-02-22T02:06:00Z,3340000,False,-1.0,1.0,1,left,P. Achiuwa driving DUNK (4 PTS) (N. Clifford 2 AST),"[1630173, 1642363]",1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.18,Made,4.0,,,,,,,N. Clifford,1642363.0,2.0,,,,,,,,
340,PT01M28.00S,2026-02-22T02:05:56.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612759,67,61,2026-02-22T02:06:06Z,3360000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Fox 2 FT),"[1631099, 1628368]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,,,2.0,0.0,Fox,1628368.0
342,PT01M28.00S,2026-02-22T02:06:19.9Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,67,61,2026-02-22T02:06:19Z,3380000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT01M28.00S,2026-02-22T02:06:19.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,67,61,2026-02-22T02:06:19Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,
344,PT01M28.00S,2026-02-22T02:06:35.4Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,68,61,2026-02-22T02:06:35Z,3400000,False,,,0,,D. Fox Free Throw 2 of 2 (7 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
345,PT01M08.00S,2026-02-22T02:06:59.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641705,,,1610612758,68,61,2026-02-22T02:07:16Z,3410000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1641705, 201942]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,DeRozan,201942.0
347,PT01M08.00S,2026-02-22T02:07:29.6Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,68,62,2026-02-22T02:07:29Z,3430000,False,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
348,PT01M08.00S,2026-02-22T02:07:47.5Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,68,63,2026-02-22T02:07:47Z,3440000,False,,,0,,D. DeRozan Free Throw 2 of 2 (14 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
349,PT00M51.30S,2026-02-22T02:08:06.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.46057818659659,50.245098039215684,1610612759,70,63,2026-02-22T02:08:17Z,3450000,False,1.0,18.0,1,right,V. Wembanyama driving DUNK (11 PTS) (D. Harper 1 AST),"[1641705, 1642844]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.84,Made,11.0,,,,,,,D. Harper,1642844.0,1.0,,,,,,,,
351,PT00M40.00S,2026-02-22T02:08:20.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,10.068988173455978,50.73529411764706,1610612758,70,65,2026-02-22T02:08:28Z,3470000,False,-4.0,42.0,1,left,P. Achiuwa floating Jump Shot (6 PTS) (M. Monk 4 AST),"[1630173, 1628370]",1610612758.0,SAC,floating,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,4.23,Made,6.0,,,,,,,M. Monk,1628370.0,4.0,,,,,,,,
353,PT00M36.10S,2026-02-22T02:08:27.7Z,2,REGULAR,3pt,Jump Shot,[],1630170,94.03745072273325,94.6078431372549,1610612759,73,65,2026-02-22T02:08:34Z,3490000,False,223.0,4.0,1,right,D. Vassell 3PT  (6 PTS) (D. Harper 2 AST),"[1630170, 1642844]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,22.3,Made,6.0,,,,,,,D. Harper,1642844.0,2.0,,,,,,,,
355,PT00M25.60S,2026-02-22T02:08:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,9.674770039421814,56.86274509803921,1610612758,73,65,2026-02-22T02:10:32Z,3510000,False,-34.0,38.0,1,left,MISS P. Achiuwa floating Shot,[1630173],1610612758.0,SAC,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,,
356,PT00M23.80S,2026-02-22T02:08:43.3Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,73,65,2026-02-22T02:08:54Z,3520000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,355.0,1.0,1.0,0.0,,,,,,,,,,,,,
357,PT00M20.40S,2026-02-22T02:08:50.0Z,2,REGULAR,turnover,backcourt,[],1642844,,,1610612759,73,65,2026-02-22T02:09:01Z,3530000,False,,,0,,D. Harper backcourt TURNOVER (2 TO),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,204059.0,2.0,,,,,,
358,PT00M01.00S,2026-02-22T02:09:28.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,15.850854139290407,50.73529411764706,1610612758,73,65,2026-02-22T02:12:39Z,3540000,False,-4.0,96.0,1,left,MISS M. Monk 9' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
359,PT00M01.00S,2026-02-22T02:09:28.4Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,73,65,2026-02-22T02:12:39Z,3550000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,358.0,8.0,8.0,0.0,,,,,,,,,,,,,
361,PT00M00.20S,2026-02-22T02:09:38.3Z,2,REGULAR,heave,,[],0,,,1610612759,73,65,2026-02-22T02:14:08Z,3570000,False,,,0,,SAS Heave,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,69.83,,,,,,,,,,,,,,,,,,,
362,PT00M00.10S,2026-02-22T02:09:38.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,73,65,2026-02-22T02:13:11Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,361.0,,,,,,,,,,,,,,,,
363,PT00M00.00S,2026-02-22T02:09:42.9Z,2,REGULAR,period,end,[],0,,,1610612759,73,65,2026-02-22T02:09:42Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612759,73,65,2026-02-22T02:24:42Z,3600000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,73,65,2026-02-22T02:24:42Z,3610000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612759,73,65,2026-02-22T02:24:42Z,3620000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,out,['startperiod'],1642363,,,1610612759,73,65,2026-02-22T02:24:42Z,3630000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,73,65,2026-02-22T02:24:42Z,3640000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,73,65,2026-02-22T02:24:42Z,3650000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,in,['startperiod'],1642875,,,1610612759,73,65,2026-02-22T02:24:42Z,3660000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-02-22T02:23:45.7Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612759,73,65,2026-02-22T02:24:42Z,3670000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-02-22T02:24:52.7Z,3,REGULAR,period,start,[],0,,,1610612758,73,65,2026-02-22T02:24:52Z,3680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M44.00S,2026-02-22T02:25:08.2Z,3,REGULAR,2pt,Jump Shot,[],1631099,76.82325886990802,35.53921568627451,1610612758,73,67,2026-02-22T02:25:16Z,3690000,False,-72.0,165.0,1,right,K. Murray 18' step back Jump Shot (16 PTS) (D. DeRozan 3 AST),"[1631099, 201942]",1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,18.05,Made,16.0,,,,,,,D. DeRozan,201942.0,3.0,,,,,,,,
375,PT11M31.00S,2026-02-22T02:25:22.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,4.944152431011826,49.26470588235294,1610612759,75,67,2026-02-22T02:25:34Z,3710000,False,4.0,-6.0,1,left,V. Wembanyama alley-oop DUNK (13 PTS) (D. Fox 4 AST),"[1641705, 1628368]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.7,Made,13.0,,,,,,,D. Fox,1628368.0,4.0,,,,,,,,
377,PT11M31.00S,2026-02-22T02:25:24.9Z,3,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612759,75,67,2026-02-22T02:25:54Z,3730000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (Wembanyama 1 FT),"[1631099, 1641705]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,3.0,0.0,Wembanyama,1641705.0
379,PT11M31.00S,2026-02-22T02:25:55.1Z,3,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,76,67,2026-02-22T02:25:55Z,3750000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (14 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
380,PT11M16.00S,2026-02-22T02:26:11.2Z,3,REGULAR,2pt,Jump Shot,[],201942,76.16622864651774,64.4607843137255,1610612758,76,67,2026-02-22T02:26:49Z,3760000,False,72.0,172.0,1,right,MISS D. DeRozan 18' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,18.61,Missed,,,,,,,,,,,,,,,,,,
381,PT11M13.00S,2026-02-22T02:26:14.2Z,3,REGULAR,rebound,offensive,[],1642875,,,1610612758,76,67,2026-02-22T02:26:25Z,3770000,False,,,0,,M. Raynaud REBOUND (Off:6 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Right Center,,,,380.0,11.0,5.0,6.0,,,,,,,,,,,,,
382,PT11M08.00S,2026-02-22T02:26:20.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201566,93.38042049934296,22.058823529411764,1610612758,76,67,2026-02-22T02:27:34Z,3780000,False,-140.0,10.0,1,right,MISS R. Westbrook 14' fadeaway Shot,[201566],1610612758.0,SAC,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,14.0,Missed,,,,,,,,,,,,,,,,,,
383,PT11M08.00S,2026-02-22T02:26:20.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,76,67,2026-02-22T02:26:29Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,,382.0,,,,,,,,,,,,,,,,
384,PT11M08.00S,2026-02-22T02:26:23.4Z,3,REGULAR,foul,personal,[],1641705,,,1610612758,76,67,2026-02-22T02:26:34Z,3800000,False,,,0,,V. Wembanyama loose ball personal FOUL (2 PF),"[1641705, 1642875]",1610612759.0,SAS,loose ball,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,,,2.0,0.0,Raynaud,1642875.0
386,PT11M03.00S,2026-02-22T02:26:45.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,63.9454664914586,53.431372549019606,1610612758,76,67,2026-02-22T02:26:54Z,3820000,False,17.0,286.0,1,right,MISS K. Murray 28' step back 3PT,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,28.69,Missed,,,,,,,,,,,,,,,,,,
387,PT10M59.00S,2026-02-22T02:26:49.2Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,76,67,2026-02-22T02:26:54Z,3830000,False,,,0,,S. Castle REBOUND (Off:2 Def:5),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,386.0,7.0,5.0,2.0,,,,,,,,,,,,,
388,PT10M47.00S,2026-02-22T02:27:00.6Z,3,REGULAR,2pt,Jump Shot,[],1641705,10.726018396846255,20.098039215686274,1610612759,76,67,2026-02-22T02:27:08Z,3840000,False,150.0,48.0,1,left,MISS V. Wembanyama 15' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,15.71,Missed,,,,,,,,,,,,,,,,,,
389,PT10M45.00S,2026-02-22T02:27:02.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,76,67,2026-02-22T02:27:02Z,3850000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,388.0,1.0,1.0,0.0,,,,,,,,,,,,,
390,PT10M34.00S,2026-02-22T02:27:13.8Z,3,REGULAR,3pt,Jump Shot,[],1630173,79.31997371879106,3.6764705882352944,1610612758,76,70,2026-02-22T02:27:21Z,3860000,False,-232.0,142.0,1,right,P. Achiuwa 27' 3PT  (9 PTS) (R. Westbrook 2 AST),"[1630173, 201566]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,27.16,Made,9.0,,,,,,,R. Westbrook,201566.0,2.0,,,,,,,,
392,PT10M24.00S,2026-02-22T02:27:25.8Z,3,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612759,76,70,2026-02-22T02:27:38Z,3880000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Fox 2 FT),"[1630173, 1628368]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,Fox,1628368.0
394,PT10M24.00S,2026-02-22T02:27:49.3Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,77,70,2026-02-22T02:27:49Z,3900000,False,,,0,,D. Fox Free Throw 1 of 2 (8 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
395,PT10M24.00S,2026-02-22T02:28:04.9Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,78,70,2026-02-22T02:28:04Z,3910000,False,,,0,,D. Fox Free Throw 2 of 2 (9 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
396,PT10M16.00S,2026-02-22T02:28:22.3Z,3,REGULAR,foul,personal,[],1628368,,,1610612758,78,70,2026-02-22T02:28:32Z,3920000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 201566]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,204059.0,,,,2.0,0.0,Westbrook,201566.0
398,PT10M16.00S,2026-02-22T02:28:28.7Z,3,REGULAR,foul,technical,['1freethrow'],201566,,,1610612758,78,70,2026-02-22T02:28:44Z,3940000,False,,,0,,R. Westbrook technical FOUL (1 Tech),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,204059.0,,,,1.0,1.0,,
399,PT10M16.00S,2026-02-22T02:28:59.1Z,3,REGULAR,freethrow,1 of 1,[],1641705,,,1610612758,78,70,2026-02-22T02:28:59Z,3950000,False,,,0,,MISS V. Wembanyama technical Free Throw 1 of 1,[1641705],1610612759.0,SAS,technical,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
400,PT10M16.00S,2026-02-22T02:28:59.1Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612758,78,70,2026-02-22T02:28:59Z,3960000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,
401,PT10M10.00S,2026-02-22T02:29:27.5Z,3,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612758,78,70,2026-02-22T02:29:33Z,3970000,False,,,0,,S. Castle shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1642264, 201942]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,DeRozan,201942.0
403,PT10M10.00S,2026-02-22T02:29:53.7Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,78,71,2026-02-22T02:29:53Z,3990000,False,,,0,,D. DeRozan Free Throw 1 of 2 (15 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
404,PT10M10.00S,2026-02-22T02:30:08.1Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,78,72,2026-02-22T02:30:08Z,4000000,False,,,0,,D. DeRozan Free Throw 2 of 2 (16 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
405,PT10M02.00S,2026-02-22T02:30:18.7Z,3,REGULAR,3pt,Jump Shot,[],1641705,23.47240473061761,84.31372549019608,1610612759,78,72,2026-02-22T02:30:26Z,4010000,False,-172.0,168.0,1,left,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,24.02,Missed,,,,,,,,,,,,,,,,,,
406,PT09M56.00S,2026-02-22T02:30:24.7Z,3,REGULAR,rebound,offensive,[],1642264,,,1610612759,78,72,2026-02-22T02:30:26Z,4020000,False,,,0,,S. Castle REBOUND (Off:3 Def:5),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,405.0,8.0,5.0,3.0,,,,,,,,,,,,,
407,PT09M56.00S,2026-02-22T02:30:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642264,5.590000152587891,50.0,1610612759,80,72,2026-02-22T02:30:23Z,4030000,False,0.0,0.0,1,left,S. Castle tip Layup (15 PTS),[1642264],1610612759.0,SAS,tip,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,0.0,Made,15.0,,,,,,,,,,,,,,,,,
408,PT09M48.00S,2026-02-22T02:30:31.7Z,3,REGULAR,3pt,Jump Shot,[],1631099,73.14388961892247,82.35294117647058,1610612758,80,72,2026-02-22T02:30:40Z,4040000,False,162.0,200.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
409,PT09M44.00S,2026-02-22T02:30:35.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,80,72,2026-02-22T02:30:40Z,4050000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,408.0,1.0,1.0,0.0,,,,,,,,,,,,,
410,PT09M42.00S,2026-02-22T02:30:37.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630170,4.681340341655716,51.71568627450981,1610612759,82,72,2026-02-22T02:30:46Z,4060000,False,-9.0,-8.0,1,left,D. Vassell running DUNK (8 PTS) (D. Fox 5 AST),"[1630170, 1628368]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.21,Made,8.0,,,,,,,D. Fox,1628368.0,5.0,,,,,,,,
412,PT09M23.00S,2026-02-22T02:30:57.2Z,3,REGULAR,2pt,Jump Shot,[],1631099,78.79434954007884,46.568627450980394,1610612758,82,74,2026-02-22T02:31:02Z,4080000,False,-17.0,147.0,1,right,K. Murray 14' pullup Jump Shot (18 PTS),[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,14.78,Made,18.0,,,,,,,,,,,,,,,,,
413,PT09M12.00S,2026-02-22T02:31:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,4.944152431011826,44.36274509803921,1610612759,84,74,2026-02-22T02:31:13Z,4090000,False,28.0,-6.0,1,left,S. Castle driving Layup (17 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.88,Made,17.0,,,,,,,,,,,,,,,,,
415,PT08M53.00S,2026-02-22T02:31:45.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642875,92.72339027595268,50.49019607843137,1610612758,84,76,2026-02-22T02:31:49Z,4110000,False,2.0,16.0,1,right,M. Raynaud DUNK (12 PTS) (P. Achiuwa 3 AST),"[1642875, 1630173]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,1.61,Made,12.0,,,,,,,P. Achiuwa,1630173.0,3.0,,,,,,,,
417,PT08M41.00S,2026-02-22T02:31:57.9Z,3,REGULAR,2pt,Jump Shot,[],1630170,5.338370565045992,23.284313725490197,1610612759,84,76,2026-02-22T02:32:01Z,4130000,False,134.0,-2.0,1,left,MISS D. Vassell 13' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,13.36,Missed,,,,,,,,,,,,,,,,,,
418,PT08M38.00S,2026-02-22T02:32:00.0Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,84,76,2026-02-22T02:32:00Z,4140000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,417.0,2.0,2.0,0.0,,,,,,,,,,,,,
419,PT08M32.00S,2026-02-22T02:32:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.77463863337714,54.166666666666664,1610612758,84,76,2026-02-22T02:32:13Z,4150000,False,21.0,6.0,1,right,MISS D. DeRozan driving finger roll Layup - blocked,"[201942, 1642264]",1610612758.0,SAC,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,Castle,1642264.0,,,,,,,,,,,
